FID,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
voorrangswegen_wegvak.41,,600460733,2021-09-01T00:00:00,0,30,060046073320210901,LTK0000496677,R,I,,"LINESTRING (40132.112300001085 411499.22580000013, 40132.0821999982 411498.9519999996, 40132.056099999696 411498.6779000014, 40132.033900000155 411498.4034000002, 40132.01550000161 411498.1286999993, 40132.0009999983 411497.8537000008, 40131.99040000141 411497.5784999989, 40131.98369999975 411497.30319999903, 40131.98090000078 411497.0278999992, 40131.982000000775 411496.75250000134, 40131.986900001764 411496.4772000015, 40131.995799999684 411496.2019000016, 40132.0084999986 411495.9268999994, 40132.02519999817 411495.65199999884, 40132.04569999874 411495.37739999965, 40132.070099998266 411495.1031000018, 40132.09840000048 411494.82919999957, 40132.13060000166 411494.5557000004, 40132.16660000011 411494.28269999847, 40132.20639999956 411494.0102000013, 40132.25019999966 411493.7382999994, 40132.297699999064 411493.46709999815, 40132.349100001156 411493.1966000013, 40132.40430000052 411492.9268000014, 40132.463300000876 411492.65780000016, 40132.5262000002 411492.38969999924, 40132.59279999882 411492.12249999866, 40132.66310000047 411491.8563000001, 40132.737300001085 411491.59109999985, 40132.81509999931 411491.3269999996, 40132.89669999853 411491.06390000135, 40132.982000000775 411490.80209999904, 40133.0709999986 411490.5414999984, 40133.16369999945 411490.2822000012, 40133.26000000164 411490.02419999987, 40133.359999999404 411489.7677000016, 40133.463599998504 411489.51249999925, 40133.57079999894 411489.25890000165, 40133.68149999902 411489.00670000166, 40133.79580000043 411488.75620000064, 40133.91369999945 411488.50730000064, 40134.03500000015 411488.2600999996, 40134.15980000049 411488.01469999924, 40134.28810000047 411487.7710000016, 40134.419900000095 411487.5291999988, 40134.5549999997 411487.28929999843, 40134.69350000098 411487.0513000004, 40134.83529999852 411486.815200001, 40134.98050000146 411486.5813000016, 40135.129000000656 411486.3493000008, 40135.28069999814 411486.11950000003, 40135.43569999933 411485.89189999923, 40135.593899998814 411485.6664999984, 40135.75519999862 411485.4433999993, 40135.919700000435 411485.22250000015, 40136.08729999885 411485.00400000066, 40136.25800000131 411484.7879000008, 40136.43169999868 411484.5742000006, 40136.6083999984 411484.36300000176, 40136.78799999878 411484.1543000005, 40136.970600001514 411483.9481999986, 40137.156100001186 411483.7446999997, 40137.34450000152 411483.5438000001, 40137.53570000082 411483.3456000015, 40137.72960000113 411483.15019999817, 40137.9263000004 411482.95749999955, 40138.12570000067 411482.7674999982, 40138.327799998224 411482.5804999992, 40138.53249999881 411482.3962999992, 40138.7397999987 411482.21499999985, 40138.949599999934 411482.0366999991, 40139.16200000048 411481.86129999906, 40139.376699998975 411481.6889999993, 40139.593899998814 411481.5196999982, 40139.8134999983 411481.35350000113, 40140.03539999947 411481.1904999986, 40140.25959999859 411481.0306000002, 40140.48600000143 411480.8737999983, 40140.71460000053 411480.72030000016, 40140.94539999962 411480.57009999827, 40141.17830000073 411480.4230999984, 40141.41319999844 411480.2793999985, 40141.6501000002 411480.13910000026, 40141.88899999857 411480.0020999983, 40142.1297999993 411479.8685000017, 40142.37240000069 411479.7382999994, 40142.61690000072 411479.6116000004, 40142.86320000142 411479.4882999994, 40143.1110999994 411479.3685999997, 40143.36080000177 411479.2523000017, 40143.61199999973 411479.1396000013, 40143.8647999987 411479.0304999985, 40144.11919999868 411478.92489999905, 40144.375 411478.8229999989, 40144.632199998945 411478.72459999844, 40144.89079999924 411478.62999999896, 40145.15069999918 411478.5390000008, 40145.41180000082 411478.45160000026, 40145.67419999838 411478.3680000007, 40145.93769999966 411478.28810000047, 40146.202300000936 411478.21189999953, 40146.46799999848 411478.1394999996, 40146.734700001776 411478.07079999894, 40147.00230000168 411478.0058999993, 40147.270799998194 411477.94480000064, 40147.540199998766 411477.88749999925, 40147.81030000001 411477.83410000056, 40148.081099998206 411477.78440000117, 40148.352699998766 411477.73860000074)"
voorrangswegen_wegvak.42,,600460739,2021-09-01T00:00:00,0,32,060046073920210901,LTK0000496677,R,I,,"LINESTRING (40155.661899998784 411515.40370000154, 40155.39589999989 411515.4668000005, 40155.12909999862 411515.5262000002, 40154.86149999872 411515.5817999989, 40154.59310000017 411515.6334999986, 40154.32409999892 411515.68140000105, 40154.05429999903 411515.7254999988, 40153.78400000185 411515.76570000127, 40153.513099998236 411515.8020000011, 40153.24170000106 411515.8344999999, 40152.96990000084 411515.8630999997, 40152.6977000013 411515.8878000006, 40152.42509999871 411515.9085999988, 40152.15230000019 411515.92550000176, 40151.87929999828 411515.9386, 40151.60610000044 411515.9477000013, 40151.33289999887 411515.9528999999, 40151.05959999934 411515.95430000126, 40150.7862999998 411515.95169999823, 40150.51300000027 411515.94519999996, 40150.23990000039 411515.934799999, 40149.966899998486 411515.92060000077, 40149.69420000166 411515.90239999816, 40149.42179999873 411515.8803000003, 40149.14970000088 411515.85440000147, 40148.87799999863 411515.82449999824, 40148.606800001115 411515.7908000015, 40148.335999999195 411515.7533, 40148.065900001675 411515.71180000156, 40147.79630000144 411515.6664999984, 40147.52749999985 411515.61740000173, 40147.259300000966 411515.56439999864, 40146.99199999869 411515.50759999827, 40146.72549999878 411515.4470000006, 40146.459800001234 411515.38259999827, 40146.19519999996 411515.3145000003, 40145.93149999902 411515.2424999997, 40145.6688000001 411515.1667999998, 40145.40729999915 411515.08729999885, 40145.14699999988 411515.0040999986, 40144.88780000061 411514.9171999991, 40144.62999999896 411514.82669999823, 40144.37339999899 411514.7324000001, 40144.118200000376 411514.6345000006, 40143.86450000107 411514.5329999998, 40143.61219999939 411514.4277999997, 40143.36140000075 411514.31909999996, 40143.11219999939 411514.2067999989, 40142.86470000073 411514.0909000002, 40142.618799999356 411513.97150000185, 40142.37469999865 411513.84860000014, 40142.13230000064 411513.7223000005, 40141.89180000126 411513.5925000012, 40141.65309999883 411513.4593000002, 40141.41640000045 411513.3225999996, 40141.18160000071 411513.1827000007, 40140.94889999926 411513.03929999843, 40140.71819999814 411512.8927000016, 40140.48970000073 411512.74280000106, 40140.26330000162 411512.5896999985, 40140.03909999877 411512.4332999997, 40139.81720000133 411512.27369999886, 40139.59760000184 411512.11100000143, 40139.38030000031 411511.94519999996, 40139.16539999843 411511.77629999816, 40138.95300000161 411511.60440000147, 40138.743000000715 411511.4294000007, 40138.53559999913 411511.25140000135, 40138.330699998885 411511.0705000013, 40138.128400001675 411510.8867000006, 40137.92870000005 411510.69999999925, 40137.731800001115 411510.5104999989, 40137.53750000149 411510.31819999963, 40137.3460999988 411510.12319999933, 40137.15740000084 411509.92540000007, 40136.971599999815 411509.7250000015, 40136.78869999945 411509.5218999982, 40136.60860000178 411509.316300001, 40136.43160000071 411509.1079999991, 40136.2575000003 411508.89730000123, 40136.086399998516 411508.6840999983, 40135.91849999875 411508.4684999995, 40135.753600001335 411508.250599999, 40135.59180000052 411508.0302999988, 40135.43320000172 411507.8077000007, 40135.277800001204 411507.5828000009, 40135.12559999898 411507.3557999991, 40134.976700000465 411507.126600001, 40134.83100000024 411506.8953000009, 40134.68870000169 411506.6620000005, 40134.54969999939 411506.42660000175, 40134.41409999877 411506.18930000067, 40134.28189999983 411505.95010000095, 40134.153200000525 411505.70899999887, 40134.027800001204 411505.46609999985, 40133.90599999949 411505.22140000015, 40133.78770000115 411504.97509999946, 40133.672899998724 411504.7270000018, 40133.561599999666 411504.47740000114, 40133.45389999822 411504.2261000015, 40133.3498999998 411503.9734000005, 40133.24940000102 411503.71920000017, 40133.152600001544 411503.4635999985, 40133.05939999968 411503.2067000009, 40132.96999999881 411502.94839999825, 40132.88419999927 411502.68890000135, 40132.80209999904 411502.42819999903, 40132.7237999998 411502.16629999876, 40132.64919999987 411501.9034000002, 40132.57829999924 411501.6394000016, 40132.51130000129 411501.374400001, 40132.44799999893 411501.1085000001, 40132.38859999925 411500.8418000005, 40132.33289999887 411500.5742000006, 40132.281100001186 411500.30579999834, 40132.23310000077 411500.0366999991, 40132.188999999315 411499.7670000009, 40132.148699998856 411499.4965999983, 40132.112300001085 411499.22580000013)"
voorrangswegen_wegvak.77,,214459025,2016-12-01T00:00:00,0,39,021445902520161201,LTK0000474457,L,I,,"LINESTRING (107355.24100000039 529853.4090000018, 107356.76000000164 529844.5890000015, 107359.9459999986 529832.7820000015, 107368.3900000006 529817.3720000014)"
voorrangswegen_wegvak.78,,463373033,2017-09-01T00:00:00,0,17,046337303320170901,LTK0000496797,R,I,,"LINESTRING (231625.6790000014 486608.87000000104, 231642.1649999991 486607.6649999991)"
voorrangswegen_wegvak.79,,463373030,2017-09-01T00:00:00,0,7,046337303020170901,LTK0000496797,R,I,,"LINESTRING (231619.16000000015 486609.34699999914, 231625.6790000014 486608.87000000104)"
voorrangswegen_wegvak.80,,214459027,2016-12-01T00:00:00,0,44,021445902720161201,LTK0000474457,L,I,,"LINESTRING (107356.01099999994 529897.0650000013, 107353.94900000095 529890.318, 107353.94900000095 529878.699000001, 107353.94900000095 529866.5170000009, 107355.24100000039 529853.4090000018)"
voorrangswegen_wegvak.81,,176323056,2018-04-01T00:00:00,0,38,017632305620180401,LTK0000475691,L,I,,"LINESTRING (88381.1559999995 461893.52800000086, 88386 461897, 88412.90199999884 461915.07499999925)"
voorrangswegen_wegvak.82,,475293063,2018-02-01T00:00:00,0,10,047529306320180201,LTK0000491807,R,I,,"LINESTRING (237702.30999999866 446758.7430000007, 237710.3759999983 446765.0069999993)"
voorrangswegen_wegvak.43,,600460761,2021-09-01T00:00:00,0,31,060046076120210901,LTK0000496677,L,I,,"LINESTRING (40148.352699998766 411477.73860000074, 40148.625900000334 411477.7028999999, 40148.89950000122 411477.67119999975, 40149.1735999994 411477.64350000024, 40149.44810000062 411477.6196000017, 40149.72289999947 411477.59970000014, 40149.997900001705 411477.58370000124, 40150.27320000157 411477.5716999993, 40150.5485999994 411477.5636, 40150.824000000954 411477.5595000014, 40151.09950000048 411477.5593000017, 40151.375 411477.563099999, 40151.650400001556 411477.57079999894, 40151.92570000142 411477.58249999955, 40152.20069999993 411477.59809999913, 40152.47549999878 411477.61769999936, 40152.75 411477.64119999856, 40153.02419999987 411477.66860000044, 40153.297899998724 411477.69999999925, 40153.57110000029 411477.73530000076, 40153.84380000085 411477.7745000012, 40154.115899998695 411477.81760000065, 40154.38740000129 411477.86459999904, 40154.65819999948 411477.9155000001, 40154.928199999034 411477.97019999847, 40155.197399999946 411478.0287999995, 40155.465700000525 411478.0912999995, 40155.73310000077 411478.15769999847, 40155.99949999899 411478.22780000046, 40156.2648999989 411478.3018000014, 40156.529199998826 411478.37959999964, 40156.79230000079 411478.4611000009, 40157.05429999903 411478.5463999994, 40157.31500000134 411478.6354999989, 40157.574400000274 411478.7283000015, 40157.83249999955 411478.8247999996, 40158.08909999952 411478.92500000075, 40158.34430000186 411479.0287999995, 40158.59800000116 411479.1363000013, 40158.85009999946 411479.24749999866, 40159.10049999878 411479.3621999994, 40159.34930000082 411479.48050000146, 40159.596400000155 411479.60240000114, 40159.841699998826 411479.72780000046, 40160.085200000554 411479.8566999994, 40160.32679999992 411479.98910000175, 40160.566500000656 411480.1248999983, 40160.80420000106 411480.26419999823, 40161.03990000114 411480.40680000186, 40161.273499999195 411480.5529000014, 40161.50499999896 411480.70219999924, 40161.73440000042 411480.85489999875, 40161.96150000021 411481.0108000003, 40162.186400000006 411481.1700000018, 40162.408900000155 411481.3324000016, 40162.629200000316 411481.4979000017, 40162.846999999136 411481.6666000001, 40163.06230000034 411481.83839999884, 40163.27519999817 411482.0133000016, 40163.485599998385 411482.1911999993, 40163.69339999929 411482.37209999934, 40163.89860000089 411482.5560000017, 40164.101100001484 411482.74280000106, 40164.30090000108 411482.93239999935, 40164.49799999967 411483.125, 40164.69220000133 411483.32030000165, 40164.88369999826 411483.51839999855, 40165.07229999825 411483.71920000017, 40165.25800000131 411483.92269999906, 40165.44079999998 411484.128800001, 40165.620600000024 411484.3376000002, 40165.79740000144 411484.54890000075, 40165.971200000495 411484.7626999989, 40166.14180000126 411484.9789999984, 40166.30930000171 411485.1977000013, 40166.473700001836 411485.4188000001, 40166.634899999946 411485.6422000006, 40166.79289999977 411485.867899999, 40166.94759999961 411486.09589999914, 40167.099100001156 411486.3260000013, 40167.24720000103 411486.5582999997, 40167.392000000924 411486.7927000001, 40167.53339999914 411487.0291999988, 40167.67139999941 411487.2675999999, 40167.805900000036 411487.5080000013, 40167.93699999899 411487.75030000135, 40168.06469999999 411487.99450000003, 40168.188799999654 411488.2404999994, 40168.30930000171 411488.4882000014, 40168.4263000004 411488.7375999987, 40168.53970000148 411488.9886999987, 40168.64950000122 411489.2413999997, 40168.75569999963 411489.4956, 40168.85819999874 411489.75129999965, 40168.95699999854 411490.0084999986, 40169.05209999904 411490.2670999989, 40169.143599998206 411490.52690000087, 40169.23119999841 411490.78810000047, 40169.315200001 411491.05050000176, 40169.395300000906 411491.314100001, 40169.47170000151 411491.57880000025, 40169.54419999942 411491.8445999995, 40169.61300000176 411492.11140000075, 40169.67790000141 411492.3792000003, 40169.73889999837 411492.6477999985, 40169.79610000178 411492.9173000008, 40169.84950000048 411493.1876000017, 40169.898899998516 411493.45859999955, 40169.944499999285 411493.7303000018, 40169.9860999994 411494.002700001, 40170.023899998516 411494.2756000012, 40170.0577000007 411494.5489999987, 40170.0876000002 411494.82290000096)"
voorrangswegen_wegvak.44,,600460762,2021-09-01T00:00:00,0,27,060046076220210901,LTK0000496677,L,I,,"LINESTRING (40170.0876000002 411494.82290000096, 40170.113499999046 411495.0956000015, 40170.13540000096 411495.3687000014, 40170.15349999815 411495.6420000009, 40170.167599998415 411495.9156000018, 40170.17790000141 411496.18939999864, 40170.18430000171 411496.4633000009, 40170.18670000136 411496.7371999994, 40170.18519999832 411497.0111999996, 40170.179900001734 411497.28510000184, 40170.17060000077 411497.55889999866, 40170.15740000084 411497.83249999955, 40170.140299998224 411498.1059000008, 40170.11939999834 411498.3790999986, 40170.09450000152 411498.65190000087, 40170.06569999829 411498.9243000001, 40170.033100001514 411499.19629999995, 40169.996599998325 411499.4679000005, 40169.9561999999 411499.7388000004, 40169.91200000048 411500.0091999993, 40169.86389999837 411500.2789000012, 40169.81199999899 411500.5478999987, 40169.756200000644 411500.81610000134, 40169.696600001305 411501.0835000016, 40169.63320000097 411501.3500000015, 40169.566100001335 411501.61560000107, 40169.49509999901 411501.8801999986, 40169.42040000111 411502.1438000016, 40169.341899998486 411502.40619999915, 40169.259700000286 411502.6675999984, 40169.17379999906 411502.92770000175, 40169.08410000056 411503.18659999967, 40168.99080000073 411503.44420000166, 40168.89389999956 411503.7003999986, 40168.79320000112 411503.9552000016, 40168.688999999315 411504.2085000016, 40168.5811999999 411504.4604000002, 40168.46970000118 411504.7105999999, 40168.35480000079 411504.9593000002, 40168.23620000109 411505.2063000016, 40168.11419999972 411505.45160000026, 40167.98869999871 411505.69509999827, 40167.859700001776 411505.9367999993, 40167.727299999446 411506.17660000175, 40167.591499999166 411506.4145999998, 40167.4523999989 411506.6504999995, 40167.309799999 411506.8845000006, 40167.164000000805 411507.1163999997, 40167.014800000936 411507.3462000005, 40166.86239999905 411507.5738000013, 40166.70679999888 411507.7993000001, 40166.547899998724 411508.0225000009, 40166.38589999825 411508.24340000004, 40166.220800001174 411508.4620000012, 40166.05249999836 411508.67819999903, 40165.881200000644 411508.8920000009, 40165.70690000057 411509.1033000015, 40165.529599998146 411509.3121000007, 40165.34930000082 411509.51839999855, 40165.1660999991 411509.7221000008, 40164.98000000045 411509.9230999984, 40164.79100000113 411510.12150000036, 40164.59930000082 411510.31709999964, 40164.40469999984 411510.51000000164, 40164.20749999955 411510.70010000095, 40164.0075000003 411510.8874000013, 40163.804900001734 411511.07180000097, 40163.59970000014 411511.2533, 40163.392000000924 411511.43189999834, 40163.18169999868 411511.6074000001, 40162.968899998814 411511.7800000012, 40162.7536999993 411511.94949999824, 40162.53599999845 411512.1158999987, 40162.316100001335 411512.2791999988, 40162.09380000085 411512.43939999864, 40161.86930000037 411512.59629999846, 40161.64249999821 411512.7501000017, 40161.413600001484 411512.9006000012, 40161.18259999901 411513.04780000076, 40160.94949999824 411513.1917000003, 40160.71429999918 411513.3322999999, 40160.47720000148 411513.4695000015, 40160.238099999726 411513.6033000015, 40159.99720000103 411513.7336000018, 40159.754399999976 411513.8605999984, 40159.509899999946 411513.9840000011, 40159.26359999925 411514.1039999984, 40159.01559999958 411514.22040000185, 40158.7659999989 411514.3332999982, 40158.514800000936 411514.44260000065, 40158.262099999934 411514.54839999974, 40158.00780000165 411514.6504999995, 40157.75219999999 411514.7490000017, 40157.4952000007 411514.84380000085, 40157.23680000007 411514.9349000007, 40156.97720000148 411515.0223999992, 40156.7164000012 411515.10610000044, 40156.45439999923 411515.18609999865, 40156.1911999993 411515.2624000013, 40155.92700000107 411515.3348999992, 40155.661899998784 411515.40370000154)"
voorrangswegen_wegvak.45,,168316069,2014-11-01T00:00:00,0,64,016831606920141101,LTK0000474839,L,I,,"LINESTRING (84122.72300000116 458383.9050000012, 84077.89200000092 458429.34600000083)"
voorrangswegen_wegvak.46,,169315073,2014-11-01T00:00:00,0,36,016931507320141101,LTK0000474839,L,I,,"LINESTRING (84868.4459999986 457558.3200000003, 84849.46400000155 457577.58999999985, 84843.74700000137 457583.86400000006)"
voorrangswegen_wegvak.47,,205260022,2014-11-01T00:00:00,0,14,020526002220141101,LTK0000482482,R,I,,"LINESTRING (102834 430248, 102848 430245)"
voorrangswegen_wegvak.48,,62192034,2014-11-01T00:00:00,0,20,006219203420141101,LTK0000485968,R,I,,"LINESTRING (31396.77199999988 396473.88599999994, 31394.313999999315 396470.38699999824, 31395.515000000596 396459.25499999896, 31398.780999999493 396456.76900000125)"
voorrangswegen_wegvak.49,,62196014,2014-11-01T00:00:00,0,20,006219601420141101,LTK0000485968,R,I,,"LINESTRING (31036.28500000015 398081.7650000006, 31033.903000000864 398080.8289999999, 31029.26399999857 398068.6710000001, 31031.3759999983 398064.4200000018)"
voorrangswegen_wegvak.50,,128217019,2014-11-01T00:00:00,0,12,012821701920141101,LTK0000488914,R,I,,"LINESTRING (64338.11400000006 408653.2109999992, 64344.278999999166 408649.1429999992, 64348.79890000075 408648.2170000002)"
voorrangswegen_wegvak.51,,220434063,2014-11-01T00:00:00,0,10,022043406320141101,LTK0000474457,R,I,,"LINESTRING (110230 517185, 110236 517193)"
voorrangswegen_wegvak.52,,174308067,2014-11-01T00:00:00,0,24,017430806720141101,LTK0000474839,L,I,,"LINESTRING (87139.7490000017 454235.32400000095, 87124 454253)"
voorrangswegen_wegvak.53,,83225031,2014-11-01T00:00:00,0,40,008322503120141101,LTK0000496677,R,I,,"LINESTRING (41682.335999999195 412774.06799999997, 41673.28200000152 412767.0469999984, 41668.76199999824 412759.7010000013, 41667.631999999285 412750.09600000083, 41671.58700000122 412741.0560000017)"
voorrangswegen_wegvak.54,,83225032,2014-11-01T00:00:00,0,35,008322503220141101,LTK0000496677,R,I,,"LINESTRING (41713.11600000039 412780.8900000006, 41703.51099999994 412784.2800000012, 41694.18800000101 412783.1499999985, 41682.335999999195 412774.06799999997)"
voorrangswegen_wegvak.55,,262498017,2014-11-01T00:00:00,0,34,026249801720141101,LTK0000476332,R,I,,"LINESTRING (131220.49399999902 549189.1539999992, 131235 549186, 131253.7899999991 549184.1719999984)"
voorrangswegen_wegvak.56,,214459021,2014-11-01T00:00:00,20,27,021445902120141101,LTK0000474457,L,I,,"LINESTRING (107341.36169999838 529950.2927000001, 107342.16899999976 529949.425999999, 107347.48299999908 529947.2980000004)"
voorrangswegen_wegvak.57,,207259055,2014-11-01T00:00:00,0,13,020725905520141101,LTK0000482482,R,I,,"LINESTRING (103908 429908, 103921 429907)"
voorrangswegen_wegvak.58,,249491024,2014-11-01T00:00:00,23,31,024949102420141101,LTK0000476327,R,I,,"LINESTRING (124760.6473999992 545720.0366000012, 124760.17100000009 545728.5170000009)"
voorrangswegen_wegvak.59,,169315077,2014-11-01T00:00:00,0,15,016931507720141101,LTK0000474839,L,I,,"LINESTRING (84879.37999999896 457547.9930000007, 84868.4459999986 457558.3200000003)"
voorrangswegen_wegvak.60,,174308022,2014-11-01T00:00:00,0,10,017430802220141101,LTK0000474839,R,I,,"LINESTRING (87109 454253, 87116 454246)"
voorrangswegen_wegvak.61,,232377048,2014-11-01T00:00:00,0,16,023237704820141101,LTK0000476337,L,I,,"LINESTRING (116289.22700000182 488652.28500000015, 116305 488652.4200000018)"
voorrangswegen_wegvak.62,,62196009,2014-11-01T00:00:00,0,37,006219600920141101,LTK0000485968,R,I,,"LINESTRING (31031.3759999983 398064.4200000018, 31021.375 398064.11400000006, 31013.16000000015 398058.756000001, 31009.409000001848 398052.1479999982, 31009.230000000447 398042.86100000143)"
voorrangswegen_wegvak.63,,62196016,2014-11-01T00:00:00,0,20,006219601620141101,LTK0000485968,R,I,,"LINESTRING (31029.80999999866 398027.5089999996, 31026.916999999434 398023.36100000143, 31028.451999999583 398014.0009999983, 31032.63300000131 398010.73800000176)"
voorrangswegen_wegvak.64,,64187017,2014-11-01T00:00:00,0,48,006418701720141101,LTK0000485968,M,I,,"LINESTRING (32315.866000000387 393831.3759999983, 32350.684000000358 393798.63500000164)"
voorrangswegen_wegvak.65,,64199031,2014-11-01T00:00:00,0,28,006419903120141101,LTK0000485968,R,I,,"LINESTRING (32490.54600000009 399898.52600000054, 32479.778999999166 399899.40399999917, 32470.49199999869 399894.40300000086, 32466.74199999869 399888.688000001)"
voorrangswegen_wegvak.66,,128217020,2014-11-01T00:00:00,25,150,012821702020141101,LTK0000488920,R,I,,"LINESTRING (64394.223700001836 408670.8563000001, 64427.34800000116 408683.8530000001, 64494 408716, 64506 408725)"
voorrangswegen_wegvak.67,,219431067,2014-11-01T00:00:00,0,16,021943106720141101,LTK0000474457,L,I,,"LINESTRING (109539 515558, 109551 515547)"
voorrangswegen_wegvak.68,,221435039,2014-11-01T00:00:00,0,15,022143503920141101,LTK0000474457,R,I,,"LINESTRING (110674 517962, 110681 517975)"
voorrangswegen_wegvak.83,,475293059,2018-02-01T00:00:00,0,18,047529305920180201,LTK0000491807,R,I,,"LINESTRING (237710.3759999983 446765.0069999993, 237724.9530000016 446776.3269999996)"
voorrangswegen_wegvak.84,,420396006,2018-06-01T00:00:00,0,16,042039600620180601,LTK0000496797,M,I,,"LINESTRING (210279.08700000122 498179.16600000113, 210289 498166)"
voorrangswegen_wegvak.85,,260497010,2018-11-01T00:00:00,0,26,026049701020181101,LTK0000476331,R,I,,"LINESTRING (130161.56500000134 548687.7010000013, 130162.77299999818 548688.2659999989, 130164.6950000003 548690.2619999982, 130167.94900000095 548693.6409999989, 130170.43699999899 548699.3150000013, 130170.53700000048 548707.0780000016, 130169.29800000042 548710.2369999997)"
voorrangswegen_wegvak.86,,454281018,2018-03-01T00:00:00,0,13,045428101820180301,LTK0000491807,R,I,,"LINESTRING (227425.03299999982 440536.3420000002, 227437.44000000134 440538.08100000024)"
voorrangswegen_wegvak.87,,600105043,2019-02-01T00:00:00,0,16,060010504320190201,LTK0000474839,L,I,,"LINESTRING (84077.89200000092 458429.34600000083, 84066.53200000152 458440.19900000095)"
voorrangswegen_wegvak.88,,600106421,2019-02-01T00:00:00,0,21,060010642120190201,LTK0000474839,R,I,,"LINESTRING (84869.41800000146 457538.0309999995, 84885.1099999994 457524.2950000018)"
voorrangswegen_wegvak.89,,600112636,2019-02-01T00:00:00,0,15,060011263620190201,LTK0000482482,L,I,,"LINESTRING (102853 430260, 102839 430264)"
voorrangswegen_wegvak.90,,600121015,2019-02-01T00:00:00,0,10,060012101520190201,LTK0000474457,L,I,,"LINESTRING (110224 517200, 110219 517191)"
voorrangswegen_wegvak.91,,600121022,2019-02-01T00:00:00,0,14,060012102220190201,LTK0000474457,L,I,,"LINESTRING (110668 517982, 110660 517970)"
voorrangswegen_wegvak.92,,600126457,2019-02-01T00:00:00,0,41,060012645720190201,LTK0000476332,L,I,,"LINESTRING (131253.7899999991 549184.1719999984, 131238 549193, 131216 549199)"
voorrangswegen_wegvak.93,,600093882,2019-02-01T00:00:00,0,26,060009388220190201,LTK0000485968,L,I,,"LINESTRING (31029.80999999866 398027.5089999996, 31037.447999998927 398030.89499999955, 31043.34200000018 398038.0390000008, 31044.949000000954 398046.43299999833)"
voorrangswegen_wegvak.94,,600093883,2019-02-01T00:00:00,0,24,060009388320190201,LTK0000485968,L,I,,"LINESTRING (31044.949000000954 398046.43299999833, 31044.05600000173 398052.86199999973, 31038.519999999553 398060.18400000036, 31031.3759999983 398064.4200000018)"
voorrangswegen_wegvak.95,,600093886,2019-02-01T00:00:00,0,26,060009388620190201,LTK0000485968,L,I,,"LINESTRING (32501.56700000167 399877.2580000013, 32501.925000000745 399885.65199999884, 32497.10300000012 399894.22399999946, 32490.54600000009 399898.52600000054)"
voorrangswegen_wegvak.96,,600093887,2019-02-01T00:00:00,0,34,060009388720190201,LTK0000485968,L,I,,"LINESTRING (32474.844999998808 399865.6319999993, 32484.958000000566 399863.1490000002, 32492.63800000027 399864.93499999866, 32498.530999999493 399870.29300000146, 32501.56700000167 399877.2580000013)"
voorrangswegen_wegvak.97,,600093888,2019-02-01T00:00:00,0,39,060009388820190201,LTK0000496677,L,I,,"LINESTRING (41671.58700000122 412741.0560000017, 41680.62700000033 412735.4050000012, 41690.515000000596 412735.1229999997, 41697.859999999404 412737.6649999991, 41706.63699999824 412744.1779999994)"
voorrangswegen_wegvak.98,,600093889,2019-02-01T00:00:00,0,44,060009388920190201,LTK0000496677,L,I,,"LINESTRING (41706.63699999824 412744.1779999994, 41716.50600000098 412752.07400000095, 41720.74399999902 412762.243999999, 41719.33100000024 412772.6970000006, 41713.11600000039 412780.8900000006)"
voorrangswegen_wegvak.99,,600120128,2019-02-01T00:00:00,0,44,060012012820190201,LTK0000474457,R,I,,"LINESTRING (107362.75800000131 529854.3350000009, 107359.19700000063 529878.699000001, 107359.00899999961 529892.004999999, 107356.01099999994 529897.0650000013)"
voorrangswegen_wegvak.100,,600120129,2019-02-01T00:00:00,0,38,060012012920190201,LTK0000474457,R,I,,"LINESTRING (107368.3900000006 529817.3720000014, 107368.75499999896 529824.9109999985, 107364.63199999928 529842.9030000009, 107362.75800000131 529854.3350000009)"
voorrangswegen_wegvak.101,,600093919,2019-02-01T00:00:00,0,21,060009391920190201,LTK0000485968,L,I,,"LINESTRING (31031.3759999983 398064.4200000018, 31036.221999999136 398066.8440000005, 31038.68200000003 398079.0020000003, 31036.28500000015 398081.7650000006)"
voorrangswegen_wegvak.102,,600093920,2019-02-01T00:00:00,0,20,060009392020190201,LTK0000485968,L,I,,"LINESTRING (31032.63300000131 398010.73800000176, 31035.39900000021 398013.8539999984, 31033.936999998987 398024.82400000095, 31029.80999999866 398027.5089999996)"
voorrangswegen_wegvak.103,,600093921,2019-02-01T00:00:00,0,21,060009392120190201,LTK0000485968,L,I,,"LINESTRING (31398.780999999493 396456.76900000125, 31402.188000001013 396460.19200000167, 31400.36699999869 396471.6550000012, 31396.77199999988 396473.88599999994)"
voorrangswegen_wegvak.104,,600124856,2019-02-01T00:00:00,0,24,060012485620190201,LTK0000476327,L,I,,"LINESTRING (124760.17100000009 545728.5170000009, 124753.50400000066 545737.4070000015, 124740.90900000185 545741.1110000014)"
voorrangswegen_wegvak.105,,600100903,2019-02-01T00:00:00,10,16,060010090320190201,LTK0000488914,L,I,,"LINESTRING (64337.97659999877 408679.49170000106, 64337.69299999997 408679.2039999999, 64335 408674)"
