Ministerie;Handelsnaam_anoniem;4000 - Diensten en middelen overig;4110 - Consumptieve diensten;4120 - Risicobeheersen;4130 - Schoonmaak;4210 - Post-, koeriers- en transportdiensten;4310 - Documentmanagement, Documentontwikkeling en -verwerking;4410 - Afvalzorgmanagement;4510 - Inrichting van gebouwen;4610 - Benodigdheden en hulpmiddelen;4710 - Bankdiensten;Eindtotaal
DEF;Bron Snijder wonen en slapen;;;;;;;;1;;;1
DEF;Bronsheim Music;1;;;;;;;;;;1
DEF;Brood en Banket Aalbertsen;1;;;;;;;;;;1
DEF;Brouwer Motors B.V.;1;;;;;;;;;;1
DEF;Brouwer Units en Wagenbouw B.V.;2;;;;;;;;;;2
DEF;Brouwerij Tamesteut;;1;;;;;;;;;1
DEF;Brouwhuis Breda B.V.;;1;;;;;;;;;1
DEF;Bruijn Café B.V.;1;;;;;;;;;;1
DEF;Brunschwig Chemie B.V.;;;2;;;;;;;;2
DEF;Bruynzeel Storage Systems B.V.;1;;;;;;;;;;1
DEF;BSI Group The Netherlands B.V.;2;;;;;;;;;;2
DEF;BSS Holland B.V.;5;;;;;;;;;;5
DEF;BTTLNS B.V.;1;;;;;;;;;;1
DEF;Bucky's Catering B.V.;1;;;;;;;;;;1
DEF;Budget Rent a Car;2;;;;;;;;;;2
DEF;Buffalo.nl B.V.;;1;;;;;;;;;1
DEF;Buffel B.V.;1;;;;;;;;;;1
DEF;BührmannUbbens;;;;;;;;;1;;1
DEF;Buijtendijk B.V.;6;;;;;;;1;;;6
DEF;buiskoppelingshop.nl;1;;;;;;;;;;1
DEF;Buitenkado;1;;;;;;;;;;1
DEF;Buitenomme;1;;;;;;;;;;1
DEF;Bulletproof Wear B.V.;;;;;;;;;3;;3
DEF;Bumax B.V.;1;;;;;;;;;;1
DEF;Bumper Experience;1;;;;;;;;;;1
DEF;Bunzl Verpakkingen Arnhem B.V.;1;;;;;;;1;6;;6
DEF;Burger Ferry Agencies B.V.;2;;;;;;;;;;2
DEF;Burger's Dierenhotel Egmond;1;;1;;;;;;;;1
DEF;Buro van Oranje;1;;;;;;;;;;1
DEF;Burson-Marsteller;1;;;;;;;;;;1
DEF;Burtec B.V.;1;;;;;;;;;;1
DEF;Bus' Handelmaatschappij B.V.;;;;;;;;;2;;2
DEF;Busch B.V.;1;;;;;;;;;;1
DEF;Buss Terminal Eemshaven B.V.;1;;;;;;;;1;;1
DEF;Buurjongens;1;;;;;;;;;;1
DEF;Buveco Gasdetection B.V.;1;;;;;;;;;;1
DEF;Buxus Bloemenatelier;1;;;;;;;;;;1
DEF;BuzzMaster B.V.;1;1;;;;;;;;;1
DEF;BV Expl. Pleisterplaatsen langs Autosnelwegen;;1;;;;;;;;;1
DEF;BV&T Opleiding & Advies;1;;;;;;;;;;1
DEF;BVGO B.V.;1;;;;;;;;;;1
DEF;By-Pos B.V.;1;;;;;;;;;;1
DEF;C. R. Bard Netherlands Sales B.V.;1;;;;;;;;;;1
DEF;C.J. Agencies B.V.;1;;;;;;;;;;1
DEF;Cabin Care B.V.;;;;;;;;;1;;1
DEF;Cadeau Concepten B.V.;;1;;;;;;;;;1
DEF;Cadeaubonnen.nl B.V.;1;;;;;;;;;;1
DEF;Cadeau-Bouguet-Poterie 'Bon Ami';;;;;;;;1;;;1
DEF;Café Restaurant 't Voske;;1;;;;;;;;;1
DEF;Café Zomers & Zomers;;1;;;;;;;;;1
DEF;Café-Restaurant de Lage Vuursche;1;1;;;;;;;;;1
DEF;Café-Restaurant De Westerbouwing B.V.;;2;;;;;;;;;2
DEF;CAI-Advies B.V.;1;;;;;;;;;;1
DEF;Caiway;1;;;;;;;1;;1;1
DEF;CaJa Music;1;;;;;;;;;;1
DEF;Camera Tools B.V.;1;;;;;;;;;;1
DEF;CameraNU.nl;4;;;;;;;;1;;4
DEF;Camping De Hei;1;;;;;;;;;;1
DEF;Camping 'It Wiid' B.V.;;;;;;;;1;;;1
DEF;Camping Wittelterbrug V.O.F.;;1;;;1;;;;;;1
DEF;Cannibale Lange Niezel B.V.;;1;;;;;;;;;1
DEF;Canon Nederland;;;;;;;;;1;;1
DEF;Canon Nederland N.V.;2;;;;;;;;;;2
DEF;Canonline B.V.;;;;;;;;;1;;1
DEF;CanvasCompany.nl B.V.;1;;;;;;;;;;1
DEF;Capgemini N.V.;1;;;;;;;;;;1
DEF;Capgemini Nederland B.V.;2;;;;;;;;;;2
DEF;Carberto;;;;;;;;;1;;1
DEF;Card Vision B.V.;1;;;;;;;;;;1
DEF;Cardio Solutions B.V.;1;;;;;;;;;;1
DEF;cards PLM Solutions B.V.;1;;;;;;;;;;1
DEF;Care4More B.V.;;;;;;;;;1;;1
DEF;CarePack Holland B.V.;1;;;;;;;;4;;4
DEF;Cargo Masters B.V.;1;;;;;;;;;;1
DEF;Cargo Security Systems B.V.;2;;;;;;;;;;2
DEF;Carl Zeiss B.V.;1;;;;;;;;;;1
DEF;CaroCare Nederland B.V.;1;;;;;;;;;;1
DEF;Cartal Schagen;1;;;;;;;;;;1
DEF;CARU Containers B.V.;1;;;;;;;;;;1
DEF;CASA Nederland B.V.;1;;;;;;;;;;1
DEF;Casino4events;1;;;;;;;;;;1
DEF;Castelijn Meubelindustrie B.V.;;;;;;;;1;;;1
DEF;Catering Frisco;;1;;;;;;;;;1
DEF;CC Nederland B.V.;;;;;;;;;;1;1
DEF;CDM-bedrijfskleding.nl;1;;;;;;;;;;1
DEF;CD-Rom-Land B.V.;1;;;;;;;;;;1
DEF;Cedere B.V.;;;;;;;;1;;;1
DEF;Ceezicht Huisduinen;;1;;;;;;;;;1
DEF;CELECTRIC B.V.;1;;;;;;;;1;;1
DEF;Cellumica Kunststoffen;1;;;;;;;;;;1
DEF;Center Parcs Netherlands N.V.;1;;;;;;;;;;1
DEF;Centix B.V.;1;;;;;;;;;;1
DEF;Central Point Nederland B.V.;1;;1;;;;;;1;;1
DEF;Centrale Dienstapotheek Eindhoven B.V.;1;;;;;;;;;;1
DEF;Centralpoint Nijmegen B.V.;4;;;;;;;1;2;;4
DEF;Centrenet;1;;;;;;;;;;1
DEF;Certified Secure B.V.;1;;;;;;;;;;1
DEF;Challenge Coins;1;;;;;;;;1;;1
DEF;Charp FoodServices;;1;;;;;;;;;1
DEF;CheetahCenter;2;;;;;;;;;;2
DEF;Chemetall B.V.;;;;;;;;;2;;2
DEF;Chinees Indisch Restaurant 'De Chinese Muur';;;;;;;;;1;;1
DEF;CHS Special Products B.V.;2;;;;;;;;;;2
DEF;Ciao Catering;;1;;;;;;;;;1
DEF;Ciao! Ciao! B.V.;;1;;;;;;;;;1
DEF;Cikam B.V.;1;;;;;;;;;;1
DEF;Cinclus Advies en Mediation;1;;;;;;;;;;1
DEF;Circle Graphics;;;;;;;;1;;;1
DEF;Cirkel Cleaning B.V.;1;;;;;;;;;;1
DEF;Citygis B.V.;1;;;;;;;;;;1
DEF;Clean2day;1;;;;;;;;;;1
DEF;Cleaning Consultancy Delft;;;;;;;;;1;;1
DEF;Climalife Dehon;1;;;;;;;;;;1
DEF;Cloose;1;;;;;;;;;;1
DEF;Club Pellikaan Apeldoorn B.V.;1;;;;;;;;;;1
DEF;CM Telecom B.V.;1;;;;;;;;;;1
DEF;CMA-CGM (Holland) B.V.;;;;;;;;;;1;1
DEF;C-Mill B.V.;;1;;;;;;;;;1
DEF;CN Trading;2;;;;;;;;;;2
DEF;CNC-Consult & Automation B.V.;;;;;;;;;1;;1
DEF;COBBS Industries B.V.;5;;;;;;;;5;;6
DEF;Collé Sittard Verhuur B.V.;1;;;;;;;;;;1
DEF;Colonie Breda;;1;;;;;;;;;1
DEF;Color Wood Photo B.V.;1;;;;;;;;1;;1
DEF;CombiCraft B.V.;1;;;;;;;;;;1
DEF;Combigas B.V.;1;;;;;;;;;;1
DEF;Com-Connect B.V.;1;;;;;;;;;;1
DEF;Comcross;1;;;;;;;;;;1
DEF;Commercial Interieur Service B.V.;;;;;;;;1;;;1
DEF;Company7 - De Reclamemakers;1;;;;;;;;;;1
DEF;Compass Group Nederland B.V.;;5;;;;;;;;;5
DEF;Complete Store Van Dijk B.V.;1;;;;;;;;;;1
DEF;ComPlus B.V.;;;;;;;;;1;;1
DEF;Compressor Service Techniek B.V.;1;;;;;;;;1;;1
DEF;Computacenter;1;;;;;;;;;;1
DEF;Computrain Opleidingen;1;;;;;;;;;;1
DEF;Con Fuego;;1;;;;;;;;;1
DEF;Concept2 Benelux B.V.;;;;;;;;;1;;1
DEF;Conel B.V.;;;;;;;;;1;;1
DEF;Confectiefabriek 'De Berkel' B.V.;1;;;;;;;;;;1
DEF;Conferentiehotel Guldenberg;;1;;;;;;;;;1
DEF;Conrad Electronic Benelux B.V.;4;1;1;;;;;1;1;;4
DEF;Constructor Dexion Holland B.V.;2;;;;;;;;4;;4
DEF;Contimeta B.V.;1;;;;;;;;;;1
DEF;Control Risks Benelux B.V.;4;;;;;;;;;;4
DEF;Coolblue B.V.;5;;;;;;;1;2;;5
