version,title2,latitude,longitude,ns1:field3217,description4,ns1:field3216,description5,ns1:field3210,description6,ns1:field3211,description7,ns1:field3212,description8,ns1:field3213,description9,ns1:field3214,description10
2,Amaliastraat 23,52.0761970385,5.1193370851,30064,Zonenummer,496,Objectid,36407,Automaatnummer,Amaliastraat 23,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522AS,Postcode
2,Amaliadwarsstraat 25,52.0765908327,5.1169311738,30064,Zonenummer,497,Objectid,36408,Automaatnummer,Amaliadwarsstraat 25,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522AP,Postcode
2,Dollardstraat 5,52.0769799210,5.1152912174,30064,Zonenummer,498,Objectid,36409,Automaatnummer,Dollardstraat 5,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522AK,Postcode
2,Noordzeestraat 20,52.0762663089,5.1152626894,30064,Zonenummer,499,Objectid,36410,Automaatnummer,Noordzeestraat 20,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522PK,Postcode
2,Mijdrechtstraat 66,52.0755526630,5.1163044862,30064,Zonenummer,500,Objectid,36411,Automaatnummer,Mijdrechtstraat 66,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522HX,Postcode
2,Mijdrechtstraat 27,52.0751287533,5.1188642403,30064,Zonenummer,501,Objectid,36412,Automaatnummer,Mijdrechtstraat 27,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522HT,Postcode
2,Jutfaseweg 67,52.0750170247,5.1197628674,30064,Zonenummer,502,Objectid,36413,Automaatnummer,Jutfaseweg 67,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522HE,Postcode
2,Jutfaseweg 91,52.0739152259,5.1190896894,30064,Zonenummer,503,Objectid,36414,Automaatnummer,Jutfaseweg 91,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522HG,Postcode
2,Volkerakstraat 5,52.0739973988,5.1187354316,30064,Zonenummer,504,Objectid,36415,Automaatnummer,Volkerakstraat 5,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522RA,Postcode
2,Volkerakstraat 17,52.0741788119,5.1181549070,30064,Zonenummer,505,Objectid,36416,Automaatnummer,Volkerakstraat 17,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522RA,Postcode
2,Runstraat 30,52.0744525997,5.1171927109,30064,Zonenummer,506,Objectid,36417,Automaatnummer,Runstraat 30,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522RH,Postcode
2,Wielingenplein 50,52.0747782804,5.1165841127,30064,Zonenummer,507,Objectid,36418,Automaatnummer,Wielingenplein 50,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522PE,Postcode
2,Wielingenplein 29,52.0753418657,5.1161248451,30064,Zonenummer,508,Objectid,36419,Automaatnummer,Wielingenplein 29,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522PD,Postcode
2,Noordzeestraat 94,52.0746595104,5.1149405561,30064,Zonenummer,509,Objectid,36420,Automaatnummer,Noordzeestraat 94,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522PL,Postcode
2,Stadionlaan 1,52.0794706001,5.1417819450,30065,Zonenummer,510,Objectid,36500,Automaatnummer,Stadionlaan 1,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3583RA,Postcode
2,Israëlslaan 11,52.0781567502,5.1406106581,30065,Zonenummer,511,Objectid,36501,Automaatnummer,Israëlslaan 11,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582HH,Postcode
2,Marislaan 15,52.0789192248,5.1400989786,30065,Zonenummer,512,Objectid,36502,Automaatnummer,Marislaan 15,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582HD,Postcode
2,Breitnerlaan 9,52.0782524981,5.1391959594,30065,Zonenummer,513,Objectid,36503,Automaatnummer,Breitnerlaan 9,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582HA,Postcode
2,Marislaan 15,52.0789192248,5.1400989786,30065,Zonenummer,514,Objectid,36504,Automaatnummer,Marislaan 15,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582HD,Postcode
2,Rubenslaan 115,52.0794317190,5.1390095841,30065,Zonenummer,515,Objectid,36505,Automaatnummer,Rubenslaan 115,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582JH,Postcode
2,Rubenslaan 65,52.0791961891,5.1358213379,30065,Zonenummer,516,Objectid,36506,Automaatnummer,Rubenslaan 65,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582JC,Postcode
2,Rubenslaan,52.0800647523,5.1370763593,30065,Zonenummer,517,Objectid,36507,Automaatnummer,Rubenslaan,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582 JZ,Postcode
2,Ina Boudier-Bakkerlaan 7,52.0822406028,5.1331548911,30065,Zonenummer,519,Objectid,36509,Automaatnummer,Ina Boudier-Bakkerlaan 7,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582VA,Postcode
2,Ina Boudier-Bakkerhof 48,52.0821728408,5.1341238546,30065,Zonenummer,520,Objectid,36510,Automaatnummer,Ina Boudier-Bakkerhof 48,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582VX,Postcode
2,Ina Boudier-Bakkerhof 50,52.0821728408,5.1341238546,30065,Zonenummer,521,Objectid,36511,Automaatnummer,Ina Boudier-Bakkerhof 50,Adres,Rubenslaan,Rayon,Utrecht,Woonplaats,3582VX,Postcode
2,Oude Houtensepad 2,52.0774517870,5.1320752570,30066,Zonenummer,522,Objectid,36601,Automaatnummer,Oude Houtensepad 2,Adres,Oude Houtensepad,Rayon,Utrecht,Woonplaats,3582CW,Postcode
2,Kerkweg 45,52.0983066660,5.1070153491,30071,Zonenummer,524,Objectid,37102,Automaatnummer,Kerkweg 45,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513VA,Postcode
2,Blokstraat 40,52.0984378765,5.1060914495,30071,Zonenummer,525,Objectid,37103,Automaatnummer,Blokstraat 40,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513VL,Postcode
2,Kerkweg 90,52.0987791915,5.1052230347,30071,Zonenummer,526,Objectid,37104,Automaatnummer,Kerkweg 90,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513VE,Postcode
2,Turfstraat 71,52.0987546260,5.1047382093,30071,Zonenummer,527,Objectid,37105,Automaatnummer,Turfstraat 71,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513VH,Postcode
2,Nieuwe Pijlsweerdstraat 1,52.0996772255,5.1050769871,30071,Zonenummer,528,Objectid,37106,Automaatnummer,Nieuwe Pijlsweerdstraat 1,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513XT,Postcode
2,Zilvergeldstraat 66,52.0991500767,5.1059048642,30071,Zonenummer,529,Objectid,37107,Automaatnummer,Zilvergeldstraat 66,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513VS,Postcode
2,Zilvergeldstraat 31,52.0989570749,5.1070102814,30071,Zonenummer,530,Objectid,37108,Automaatnummer,Zilvergeldstraat 31,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513VP,Postcode
2,Huurweerstraat 2,52.0985515677,5.1078654998,30071,Zonenummer,531,Objectid,37109,Automaatnummer,Huurweerstraat 2,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513EE,Postcode
2,Tuinbouwstraat 29,52.0994244905,5.1080753439,30071,Zonenummer,532,Objectid,37110,Automaatnummer,Tuinbouwstraat 29,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513EC,Postcode
2,Balkstraat 24,52.0998894061,5.1068401774,30071,Zonenummer,533,Objectid,37111,Automaatnummer,Balkstraat 24,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513XL,Postcode
2,Nieuwe Pijlsweerdstraat 79,52.1009192930,5.1055690410,30071,Zonenummer,534,Objectid,37112,Automaatnummer,Nieuwe Pijlsweerdstraat 79,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513XT,Postcode
2,Oude Pijlsweerdstraat 172,52.1011702002,5.1057784023,30071,Zonenummer,535,Objectid,37113,Automaatnummer,Oude Pijlsweerdstraat 172,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GM,Postcode
2,Hoveniersstraat 25,52.1007912684,5.1060666571,30071,Zonenummer,536,Objectid,37114,Automaatnummer,Hoveniersstraat 25,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513XS,Postcode
2,Polderstraat 1,52.1005977322,5.1078264614,30071,Zonenummer,537,Objectid,37115,Automaatnummer,Polderstraat 1,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513XN,Postcode
2,Oude Pijlsweerdstraat 120,52.1014400823,5.1070607067,30071,Zonenummer,538,Objectid,37116,Automaatnummer,Oude Pijlsweerdstraat 120,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GM,Postcode
2,Oudenoord 501,52.1021160082,5.1084132956,30071,Zonenummer,539,Objectid,37117,Automaatnummer,Oudenoord 501,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513EP,Postcode
2,Oudenoord 461,52.1012882588,5.1085790604,30071,Zonenummer,540,Objectid,37118,Automaatnummer,Oudenoord 461,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513EP,Postcode
2,Oudenoord 458,52.1009602214,5.1081912446,30071,Zonenummer,541,Objectid,37119,Automaatnummer,Oudenoord 458,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513EX,Postcode
2,Engelen v Pijlsweertstr 12,52.1013259128,5.1091095602,30071,Zonenummer,542,Objectid,37120,Automaatnummer,Engelen v Pijlsweertstr 12,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GG,Postcode
2,Engelen v Pijlsweertstr 11,52.1014485078,5.1097496244,30071,Zonenummer,543,Objectid,37121,Automaatnummer,Engelen v Pijlsweertstr 11,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GC,Postcode
2,Kokkenhoflaan 1,52.1022102186,5.1098414169,30071,Zonenummer,544,Objectid,37122,Automaatnummer,Kokkenhoflaan 1,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GN,Postcode
2,Noordse Parklaan 11,52.1032090999,5.1104586160,30071,Zonenummer,545,Objectid,37123,Automaatnummer,Noordse Parklaan 11,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GV,Postcode
2,Lagenoord 26,52.1035836905,5.1105524692,30071,Zonenummer,546,Objectid,37124,Automaatnummer,Lagenoord 26,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GW,Postcode
2,Lagenoord 20,52.1033223023,5.1108946188,30071,Zonenummer,547,Objectid,37125,Automaatnummer,Lagenoord 20,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GW,Postcode
2,Hogenoord 8,52.1014585742,5.1111894117,30071,Zonenummer,548,Objectid,37126,Automaatnummer,Hogenoord 8,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GX,Postcode
2,Schouwweteringstraat 5,52.1012417191,5.1106522669,30071,Zonenummer,549,Objectid,37127,Automaatnummer,Schouwweteringstraat 5,Adres,Pijlsweerd Nrd,Rayon,Utrecht,Woonplaats,3513GH,Postcode
2,Ingen Houszstraat 1,52.1030245599,5.1237532278,30072,Zonenummer,550,Objectid,37201,Automaatnummer,Ingen Houszstraat 1,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514HT,Postcode
2,Ingen Houszstraat 49,52.1032882021,5.1259529517,30072,Zonenummer,551,Objectid,37202,Automaatnummer,Ingen Houszstraat 49,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514HV,Postcode
2,Cornelis Drebbelstraat 21,52.1038805058,5.1270141288,30072,Zonenummer,552,Objectid,37203,Automaatnummer,Cornelis Drebbelstraat 21,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514HS,Postcode
2,Pieter Nieuwlandstraat 110,52.1035549733,5.1284461750,30072,Zonenummer,553,Objectid,37204,Automaatnummer,Pieter Nieuwlandstraat 110,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514HL,Postcode
2,Pieter Nieuwlandstraat 105,52.1031742790,5.1296217511,30072,Zonenummer,554,Objectid,37205,Automaatnummer,Pieter Nieuwlandstraat 105,Adres,Tuinwijk nrd,Rayon,Utrecht,Woonplaats,3514HG,Postcode
2,Wagenstraat 1,52.0890209141,5.1329462540,30031,Zonenummer,79,Objectid,23120,Automaatnummer,Wagenstraat 1,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581WP,Postcode
2,Beukstraat 2,52.0879107360,5.1334596914,30031,Zonenummer,80,Objectid,23121,Automaatnummer,Beukstraat 2,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581XG,Postcode
2,Minervaplein 23,52.0867333431,5.1360909557,30031,Zonenummer,81,Objectid,23122,Automaatnummer,Minervaplein 23,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581XP,Postcode
2,Iepstraat 31,52.0871606515,5.1356009309,30031,Zonenummer,82,Objectid,23123,Automaatnummer,Iepstraat 31,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581LK,Postcode
2,Bankstraat 24,52.0877284490,5.1366152566,30031,Zonenummer,83,Objectid,23124,Automaatnummer,Bankstraat 24,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581LN,Postcode
2,Bloemstraat 112,52.0882946071,5.1362814143,30031,Zonenummer,84,Objectid,23125,Automaatnummer,Bloemstraat 112,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581WG,Postcode
2,Wagendwarsstraat 41,52.0892481854,5.1350003222,30031,Zonenummer,85,Objectid,23126,Automaatnummer,Wagendwarsstraat 41,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581WJ,Postcode
2,Burgemeester Reigerstr 11,52.0900032683,5.1345450175,30031,Zonenummer,86,Objectid,23127,Automaatnummer,Burgemeester Reigerstr 11,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581KJ,Postcode
2,Baanstraat 9,52.0886003899,5.1367039874,30031,Zonenummer,89,Objectid,23130,Automaatnummer,Baanstraat 9,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581VS,Postcode
2,Baanstraat 33,52.0879383874,5.1376638353,30031,Zonenummer,90,Objectid,23131,Automaatnummer,Baanstraat 33,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581VT,Postcode
2,Nicolaasweg 44,52.0869532987,5.1373852999,30031,Zonenummer,91,Objectid,23132,Automaatnummer,Nicolaasweg 44,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581VJ,Postcode
2,Nicolaasweg 100,52.0860327918,5.1374305189,30031,Zonenummer,92,Objectid,23133,Automaatnummer,Nicolaasweg 100,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581VK,Postcode
2,Wilhelminapark 32,52.0875794469,5.1384240354,30031,Zonenummer,93,Objectid,23134,Automaatnummer,Wilhelminapark 32,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581NH,Postcode
2,Wilhelminapark 48,52.0864710499,5.1382590708,30031,Zonenummer,94,Objectid,23135,Automaatnummer,Wilhelminapark 48,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581NL,Postcode
2,Julianalaan 17,52.0847377532,5.1383561365,30031,Zonenummer,95,Objectid,23136,Automaatnummer,Julianalaan 17,Adres,Oudwijk,Rayon,Utrecht,Woonplaats,3581NS,Postcode
2,Flamingostraat 5,52.0788516930,5.1258656186,30032,Zonenummer,96,Objectid,23201,Automaatnummer,Flamingostraat 5,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582SV,Postcode
2,Gruttostraat 10,52.0788625938,5.1263883201,30032,Zonenummer,97,Objectid,23202,Automaatnummer,Gruttostraat 10,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582TH,Postcode
2,Duikerstraat 2,52.0784270429,5.1268691998,30032,Zonenummer,98,Objectid,23203,Automaatnummer,Duikerstraat 2,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582TB,Postcode
2,Lepelaarstraat 53,52.0778461519,5.1270318735,30032,Zonenummer,99,Objectid,23204,Automaatnummer,Lepelaarstraat 53,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582SM,Postcode
2,Pelikaanstraat 35,52.0777896860,5.1259213889,30032,Zonenummer,100,Objectid,23206,Automaatnummer,Pelikaanstraat 35,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582SE,Postcode
2,Sternstraat 24,52.0782687267,5.1260200187,30032,Zonenummer,101,Objectid,23207,Automaatnummer,Sternstraat 24,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582TC,Postcode
2,Lepelaarstraat 2,52.0785906975,5.1250401706,30032,Zonenummer,102,Objectid,23208,Automaatnummer,Lepelaarstraat 2,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582SN,Postcode
2,Albatrosstraat 17,52.0795256586,5.1254256783,30032,Zonenummer,103,Objectid,23209,Automaatnummer,Albatrosstraat 17,Adres,Watervogelbuurt,Rayon,Utrecht,Woonplaats,3582ES,Postcode
2,Mr. Tripkade 2,52.1062330195,5.1213093960,30077,Zonenummer,644,Objectid,37708,Automaatnummer,Mr. Tripkade 2,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571SX,Postcode
2,Schimmelpennincklaan 47,52.1074743959,5.1220726791,30077,Zonenummer,645,Objectid,37709,Automaatnummer,Schimmelpennincklaan 47,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571BG,Postcode
2,Schimmelpennincklaan 33,52.1073699912,5.1225569704,30077,Zonenummer,646,Objectid,37710,Automaatnummer,Schimmelpennincklaan 33,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571BG,Postcode
2,V Lynden v Sandenburgln 74,52.1086161180,5.1237683328,30077,Zonenummer,647,Objectid,37711,Automaatnummer,V Lynden v Sandenburgln 74,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571BD,Postcode
2,Mr. Sickeszlaan 27,52.1059207425,5.1226496395,30077,Zonenummer,648,Objectid,37712,Automaatnummer,Mr. Sickeszlaan 27,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571ST,Postcode
2,Prof. Sjollemalaan 7,52.1062776199,5.1243287274,30077,Zonenummer,651,Objectid,37715,Automaatnummer,Prof. Sjollemalaan 7,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571CK,Postcode
2,Raiffeisenlaan 19,52.1059065982,5.1258755146,30077,Zonenummer,652,Objectid,37716,Automaatnummer,Raiffeisenlaan 19,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571TA,Postcode
2,Mr. Sickeszlaan 9,52.1054033368,5.1248501269,30077,Zonenummer,653,Objectid,37717,Automaatnummer,Mr. Sickeszlaan 9,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571SR,Postcode
2,Burg vd Voort v Zijpln 68,52.1078696990,5.1286339714,30077,Zonenummer,655,Objectid,37719,Automaatnummer,Burg vd Voort v Zijpln 68,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571VX,Postcode
2,Prof. Sprengerlaan 21,52.1071993562,5.1295798630,30077,Zonenummer,656,Objectid,37720,Automaatnummer,Prof. Sprengerlaan 21,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571HB,Postcode
2,Prof. Leonard Fuchslaan 13,52.1061976532,5.1290560983,30077,Zonenummer,657,Objectid,37721,Automaatnummer,Prof. Leonard Fuchslaan 13,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571HC,Postcode
2,Prof. Suringarlaan 9,52.1054893755,5.1279326595,30077,Zonenummer,658,Objectid,37722,Automaatnummer,Prof. Suringarlaan 9,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571WH,Postcode
2,H.F. van Riellaan 5,52.1048618783,5.1271014687,30077,Zonenummer,659,Objectid,37723,Automaatnummer,H.F. van Riellaan 5,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571WB,Postcode
2,Prof. J.W. Dieperinklaan 8,52.1053050696,5.1288225724,30077,Zonenummer,660,Objectid,37724,Automaatnummer,Prof. J.W. Dieperinklaan 8,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571WK,Postcode
2,Dr. H.J. Lovinklaan 1,52.1045003923,5.1288285653,30077,Zonenummer,661,Objectid,37725,Automaatnummer,Dr. H.J. Lovinklaan 1,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571WC,Postcode
2,Prof. J.W. Dieperinklaan 22,52.1051108928,5.1296734460,30077,Zonenummer,662,Objectid,37726,Automaatnummer,Prof. J.W. Dieperinklaan 22,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571WK,Postcode
2,Prof. Melchior Treublaan 2,52.1066329525,5.1304968847,30077,Zonenummer,663,Objectid,37727,Automaatnummer,Prof. Melchior Treublaan 2,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571JA,Postcode
2,Prof. Leonard Fuchslaan 43,52.1074300597,5.1312011399,30077,Zonenummer,664,Objectid,37728,Automaatnummer,Prof. Leonard Fuchslaan 43,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571HE,Postcode
2,Ornsteinsingel 1,52.1077905091,5.1328593851,30077,Zonenummer,665,Objectid,37729,Automaatnummer,Ornsteinsingel 1,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571HR,Postcode
2,Ornsteinsingel 53,52.1081186869,5.1331793730,30077,Zonenummer,666,Objectid,37730,Automaatnummer,Ornsteinsingel 53,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571HS,Postcode
2,Eykmanlaan 44,52.1056695316,5.1308637515,30077,Zonenummer,667,Objectid,37731,Automaatnummer,Eykmanlaan 44,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571JT,Postcode
2,Eykmanlaan 6,52.1046486134,5.1302514441,30077,Zonenummer,668,Objectid,37732,Automaatnummer,Eykmanlaan 6,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571JS,Postcode
2,Prof. Jordanlaan 2,52.1038314082,5.1314985689,30077,Zonenummer,669,Objectid,37733,Automaatnummer,Prof. Jordanlaan 2,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571KA,Postcode
2,Prof. Jordanlaan 42,52.1055809563,5.1325279750,30077,Zonenummer,670,Objectid,37734,Automaatnummer,Prof. Jordanlaan 42,Adres,Tuindorp,Rayon,Utrecht,Woonplaats,3571KB,Postcode
2,Troosterlaan 34,52.1052108545,5.1355836889,30076,Zonenummer,671,Objectid,77601,Automaatnummer,Troosterlaan 34,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571NN,Postcode
2,Van Everdingenlaan 32,52.1048279016,5.1365546071,30076,Zonenummer,672,Objectid,77602,Automaatnummer,Van Everdingenlaan 32,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571NR,Postcode
2,Wichmannlaan 31,52.1050963513,5.1374544801,30076,Zonenummer,673,Objectid,77603,Automaatnummer,Wichmannlaan 31,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571NK,Postcode
2,Molengraaffplantsoen 80,52.1036331925,5.1372995592,30076,Zonenummer,674,Objectid,77604,Automaatnummer,Molengraaffplantsoen 80,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571ZZ,Postcode
2,Kernkampplantsoen 96,52.1035612016,5.1386448884,30076,Zonenummer,675,Objectid,77605,Automaatnummer,Kernkampplantsoen 96,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571PM,Postcode
2,Boomgaardlaan 1,52.1022773178,5.1052162119,30122,Zonenummer,734,Objectid,312205,Automaatnummer,Boomgaardlaan 1,Adres,Ondiep,Rayon,Utrecht,Woonplaats,3551XM,Postcode
2,Keulsekade 10,52.0895501489,5.0917414476,30131,Zonenummer,736,Objectid,313101,Automaatnummer,Keulsekade 10,Adres,Laan van Nw Guinea,Rayon,Utrecht,Woonplaats,3531JW,Postcode
2,Ambonstraat 4,52.0903219163,5.0920165786,30131,Zonenummer,737,Objectid,313102,Automaatnummer,Ambonstraat 4,Adres,Laan van Nw Guinea,Rayon,Utrecht,Woonplaats,3531JT,Postcode
2,Keulsekade 23,52.0901233404,5.0906155531,30131,Zonenummer,738,Objectid,313103,Automaatnummer,Keulsekade 23,Adres,Laan van Nw Guinea,Rayon,Utrecht,Woonplaats,3531JX,Postcode
2,Keulsekade 37,52.0911372942,5.0885933460,30131,Zonenummer,739,Objectid,313104,Automaatnummer,Keulsekade 37,Adres,Laan van Nw Guinea,Rayon,Utrecht,Woonplaats,3531JX,Postcode
2,Groeneweg 32,52.0920513528,5.0905827769,30131,Zonenummer,740,Objectid,313105,Automaatnummer,Groeneweg 32,Adres,Laan van Nw Guinea,Rayon,Utrecht,Woonplaats,3521VG,Postcode
2,Molukkenstraat 74,52.0925498159,5.0906373728,30131,Zonenummer,741,Objectid,313106,Automaatnummer,Molukkenstraat 74,Adres,Laan van Nw Guinea,Rayon,Utrecht,Woonplaats,3531WE,Postcode
2,Groeneweg 9,52.0934945282,5.0903242864,30131,Zonenummer,742,Objectid,313107,Automaatnummer,Groeneweg 9,Adres,Laan van Nw Guinea,Rayon,Utrecht,Woonplaats,3531VA,Postcode
2,Surinamestraat 1,52.0940631445,5.0900832638,30131,Zonenummer,743,Objectid,313108,Automaatnummer,Surinamestraat 1,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531KH,Postcode
2,Celebesstraat 25,52.0931555475,5.0897235205,30131,Zonenummer,744,Objectid,313109,Automaatnummer,Celebesstraat 25,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531KB,Postcode
2,Bataviastraat 8,52.0922708794,5.0894960477,30131,Zonenummer,745,Objectid,313110,Automaatnummer,Bataviastraat 8,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531XD,Postcode
2,Laan van Nieuw-Guinea 62,52.0915582556,5.0889218732,30131,Zonenummer,746,Objectid,313111,Automaatnummer,Laan van Nieuw-Guinea 62,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531JL,Postcode
2,Laan van Nieuw-Guinea 85,52.0922923733,5.0881444707,30131,Zonenummer,747,Objectid,313112,Automaatnummer,Laan van Nieuw-Guinea 85,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531JE,Postcode
2,Laan van Nieuw-Guinea 92,52.0922619086,5.0876684611,30131,Zonenummer,748,Objectid,313113,Automaatnummer,Laan van Nieuw-Guinea 92,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531JM,Postcode
2,Paramaribostraat 106,52.0924446769,5.0867802670,30131,Zonenummer,749,Objectid,313114,Automaatnummer,Paramaribostraat 106,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531KT,Postcode
2,Laan van Nieuw-Guinea 103,52.0927923273,5.0873064932,30131,Zonenummer,750,Objectid,313115,Automaatnummer,Laan van Nieuw-Guinea 103,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531JE,Postcode
2,Surinamestraat 75,52.0931276751,5.0885147851,30131,Zonenummer,751,Objectid,313116,Automaatnummer,Surinamestraat 75,Adres,Ln van Nieuw Guinea,Rayon,Utrecht,Woonplaats,3531KJ,Postcode
