gemcode;wijk;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
88;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-20,51918;7,63753;22,16595;40,08808;23,02887;37,40552
88;0;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,73547;24,46024;22,63902;26,48223;-17,31515;37,5598
88;0;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,43715;25,29201;23,69284;38,38306;-18,65562;38,34177
88;0;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,30059;32,9696;16,61347;29,47505;-19,36593;38,03923
88;0;2010;uiterst positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,20322;36,35888;20,17783;38,07995;-18,51536;38,17431
90;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-15,73932;-5,99748;-8,56477;3,82098;-17,12424;-17,20218
90;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,39595;8,68594;-9,47765;9,98018;14,7334;-8,76807
90;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-8,38857;6,25891;-7,78326;17,72101;9,80603;-4,76879
90;0;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,73651;8,66278;-6,52234;24,61285;7,53894;-,27404
90;0;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;2,34371;11,60375;6,08511;26,31554;7,44236;1,05649
90;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-2,35605;10,74047;2,95243;23,79744;-21,08302;37,53497
90;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,47711;21,22219;10,23594;29,90944;-15,12811;39,72004
90;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,10361;15,99974;10,88523;37,33808;-17,17905;39,8899
90;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,09652;14,59743;-13,72498;37,21044;-26,48982;39,89894
90;1;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,98919;12,23469;18,50844;38,53917;-27,94833;39,65823
91;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,85055;-6,39713;4,93321;6,7715;-3,52162;-17,25885
91;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,9432;5,42351;7,61553;9,36806;25,52414;-11,28773
91;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,42302;2,03388;9,1971;21,28443;24,55546;-6,79295
91;0;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,66527;5,53809;16,77596;23,85656;23,34724;-3,20374
91;0;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,37911;6,88203;19,02251;27,08818;22,31604;-2,42202
93;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-5,55822;-16,76343;20,48467;2,21092;-28,61105;28,21323
93;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,62776;8,50423;16,60438;-1,90213;-26,33529;27,66675
93;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,47619;7,373;18,92945;4,23106;-28,24113;21,68924
93;0;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,17413;15,11223;-1,38694;8,88495;-29,29849;25,19948
93;0;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,41235;22,01391;25,15148;9,82333;-27,96176;25,16069
93;1;1998;positief; ; ; ; ; ; ; ; ; ; ;-15,62409;-14,64802;-15,64118;9,15032;-37,4366;31,90498
93;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,0924;6,17069;-15,08871;4,04457;-31,49495;24,31272
93;1;2006;zeer positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,65363;14,57677;-14,89091;14,8965;-30,87931;28,72237
93;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,85414;1,70659;-41,4841;7,14701;-31,69725;28,08655
93;1;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,11314;-5,09344;2,43834;17,40052;-30,07528;25,92881
93;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-4,29223;-26,27832;-42,51817;6,22591;-41,73471;48,48335
93;2;2002;zeer positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;13,50653;22,68167;-42,46907;11,35808;-30,58152;49,37602
93;2;2006;uiterst positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;28,13971;34,83067;-43,0275;5,95458;-29,94798;47,99819
93;2;2008;uiterst positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;32,78994;14,01294;-48,16425;18,54763;-31,06166;48,33097
93;2;2010;uiterst positief; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling;beperkte positieve ontwikkeling;35,30855;29,29257;2,32028;36,50759;-30,39468;48,45621
93;3;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;15,24152;25,8093;-40,09085;17,93716;-33,12462;49,59681
93;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,45206;15,34801;-40,73234;18,30979;-29,28415;48,78836
93;3;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,91126;42,06887;-40,2069;27,27728;-29,28415;49,04942
93;3;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,25044;42,02014;-44,61293;17,78392;-29,28415;49,0331
93;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-10,48367;21,87634;-30,6396;27,62363;-31,16346;45,47523
93;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;3,2044;29,89123;-31,52336;23,70094;-41,3498;47,20581
93;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,51073;11,87798;-30,61414;27,65022;-41,3661;44,26327
93;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,54284;3,16285;-31,53194;25,94058;-41,54473;44,40853
93;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,77306;15,24604;8,96251;23,02679;-41,53865;43,72602
93;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,4562;-31,85629;-25,04327;18,68925;40,02145;49,76711
93;5;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,6635;20,18544;-27,85784;30,91533;-41,73471;49,70983
93;5;2006;uiterst positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;25,88511;43,3734;-26,13968;39,88705;-41,73471;49,33055
93;5;2008;uiterst positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,22879;44,07622;-35,94867;25,03645;-41,73471;49,39861
93;5;2010;uiterst positief; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;beperkte positieve ontwikkeling;34,74825;46,08616;-3,34269;37,7053;-41,73471;49,46911
96;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-5,18503;2,89077;33,79792;23,22521;48,69663;6,94568
96;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,08141;13,26922;31,5651;-21,08597;-19,00291;23,73487
96;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,36882;9,79407;32,42179;17,30398;-16,49232;26,66586
96;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,753;16,04213;17,0114;9,53487;-17,3796;26,2428
96;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;29,47899;17,32101;7,06369;-3,04348;-14,54982;26,23923
98;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-11,32301;1,38626;-6,1589;27,43711;23,45274;-9,08078
98;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;2,98624;12,23348;-7,48049;25,27745;-32,53574;-5,8984
98;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-6,35914;12,20778;-7,1595;25,8319;-32,813;-3,62021
98;0;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,72789;12,61675;-20,1264;25,57849;-33,15381;,99823
98;0;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;,98561;12,60909;-13,71558;22,6211;-33,70036;1,30217
98;1;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;17,10443;37,02346;-40,49863;41,99248;-16,45523;48,91123
98;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,42133;37,03235;-41,07419;39,13086;-38,44896;47,98828
98;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,68914;34,88073;-40,88649;37,23787;-38,28938;48,40185
98;1;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,55988;40,26218;-47,35051;43,98814;-38,16403;48,58336
98;1;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,44029;34,41119;-44,61452;42,30551;-38,34457;48,36548
98;2;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;26,2476;20,75842;-16,46354;43,0956;-11,96828;48,34685
98;2;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,87568;20,38261;-16,31705;43,71036;-40,654;48,68383
98;2;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,00931;39,59487;-15,2242;42,6854;-40,71722;47,66124
98;2;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;28,59947;35,71776;-46,02956;46,62832;-40,72454;47,26234
98;2;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,57648;20,04341;-28,89983;44,56742;-40,80413;47,88217
98;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-1,63463;13,72624;45,22401;41,89774;-24,18972;36,59151
98;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,06791;10,39526;45,4316;36,18347;-41,73471;38,23075
98;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,33267;36,22334;44,23467;38,3399;-41,73471;42,64327
98;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;8,25025;35,76353;10,24089;44,29325;-41,51219;42,56262
98;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,28834;36,50686;26,46176;43,83976;-41,56759;43,56908
98;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;1,18814;30,20602;15,48858;45,21774;-19,19606;39,20209
98;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,89237;41,85126;9,61708;42,6529;-31,4778;42,83654
98;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,15184;24,3059;16,31374;42,02622;-31,4939;43,9644
98;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,40316;22,49409;-22,76433;46,38097;-39,77926;44,6039
98;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,6128;13,27038;4,25348;43,75912;-39,96866;44,65962
98;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,20876;-,06788;-9,62165;43,34184;-26,27184;42,28153
98;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,7124;20,61768;-11,17101;40,00824;-33,54505;42,18806
98;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,91981;11,42493;-10,27054;39,41065;-41,73471;42,22338
98;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,28546;14,20539;-28,82329;44,923;-41,73471;41,27327
98;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,33614;13,81089;-15,99864;42,47303;-41,73471;41,05272
98;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,49948;-3,96191;-31,95432;40,00184;-17,47899;36,54581
98;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,71314;16,54453;-32,55908;39,7562;-27,06854;34,52228
98;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,72411;18,56601;-30,11966;40,49952;-37,46784;36,06257
98;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,22929;20,21047;-45,87157;45,07955;-37,4475;37,23327
98;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,55556;22,7033;-38,0228;43,73592;-37,42234;37,29643
98;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-1,20236;-3,04744;-24,06878;43,79978;-15,24441;42,06427
98;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,48906;10,99089;-25,18109;37,09425;-36,94483;41,81975
98;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,23215;24,70164;-23,50306;37,58822;-38,81518;40,07462
98;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,13094;17,80031;-46,99689;42,85596;-38,67717;38,70776
98;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,30906;16,53692;-27,70606;41,42663;-38,68938;39,43393
98;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-9,10352;7,8442;2,22578;42,72808;13,87417;23,11592
98;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,24269;27,52265;1,04229;39,5171;-33,70384;20,96312
98;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,01335;19,01038;,5822;37,1995;-35,60472;20,98203
98;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,43778;14,97595;-24,71246;42,02269;-35,59788;21,46816
98;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,60774;16,88317;-7,66197;39,40356;-35,28967;21,6069
104;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-6,81937;-,62666;34,97286;17,58693;-18,2851;21,76933
104;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,04875;13,47658;34,39994;24,19801;-26,89557;27,85928
104;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,43156;2,86501;34,91341;28,10441;-31,98489;27,921
104;0;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,33152;6,36812;31,43685;37,1534;-31,50336;27,98463
104;0;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,6711;8,26475;29,45628;40,23452;-32,46317;30,15859
104;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,33486;26,97525;19,62277;34,04253;-29,6355;30,55816
104;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,09365;22,73879;22,46581;28,37462;-29,72319;30,97834
104;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,91306;18,04425;22,75378;29,05762;-26,32282;28,08398
104;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,74983;23,68237;17,0786;37,76352;-30,79354;29,49806
104;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,83572;27,35011;15,43875;38,17673;-31,00321;32,07999
104;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-14,12224;20,87722;29,3692;41,40006;-41,63409;30,41119
104;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,64143;16,77789;27,31232;37,65168;-36,21891;34,42313
104;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,68359;22,3178;26,67851;39,58729;-36,38293;35,61288
104;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;8,60223;27,07063;15,9431;44,04273;-36,64346;35,1099
104;2;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,77558;26,56757;28,582;45,76317;-38,58921;35,50196
106;0;1998;positief; ; ; ; ; ; ; ; ; ; ;4,6027;7,17211;-14,28659;-18,18553;-15,27978;17,62932
106;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,22199;29,87779;-11,4373;-19,47896;39,67235;14,11532
106;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,22532;21,35438;-9,81739;-23,03803;39,31013;14,87792
106;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,22495;24,80691;-6,18246;-28,27735;40,1754;15,74333
106;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,1758;25,74378;6,63755;-6,56705;40,56274;15,55865
106;1;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-35,73653;-14,53477;-15,66398;3,03842;-28,97388;-30,80821
106;1;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-18,45903;7,46815;-13,72332;3,45566;4,26739;-27,39006
106;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-31,65949;3,28101;-11,67545;1,34765;4,92942;-29,02003
106;1;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-12,6857;3,44748;-21,94577;,50623;4,73121;-27,41069
106;1;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-16,9487;2,43719;,29801;-4,86688;4,8824;-26,24719
106;2;1998;positief; ; ; ; ; ; ; ; ; ; ;-24,22641;-12,85359;-9,68083;2,30754;-17,00749;-20,81355
106;2;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-13,59687;4,88932;-12,92726;-2,95264;35,04811;-18,42171
106;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-23,45432;9,61493;-9,22653;-5,03463;35,4381;-17,35711
106;2;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-7,19968;11,04336;-12,06601;1,83595;33,90809;-16,78666
106;2;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-3,15151;14,70427;4,99445;5,51546;34,92709;-15,17412
106;3;1998;positief; ; ; ; ; ; ; ; ; ; ;-19,61525;8,17094;-28,62586;13,13145;-26,1428;-8,87748
106;3;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-2,3971;20,14351;-29,68382;2,94659;18,29797;-4,59919
106;3;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-17,35886;13,17397;-30,00112;9,57219;16,54651;3,12655
106;3;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-,58066;10,12572;-40,66398;10,67349;9,78426;4,65478
106;3;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;,59016;9,3975;-21,12293;8,80484;13,08946;6,10123
106;4;1998;positief; ; ; ; ; ; ; ; ; ; ;-21,38533;4,09312;-5,68977;10,05874;-33,5795;-27,64876
106;4;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-15,29907;14,52124;-9,11467;6,05127;-2,42228;-23,94854
106;4;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-31,71944;-4,31519;-7,81563;3,27547;-1,80147;-27,51251
106;4;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-16,69945;-9,6539;1,8458;-3,49596;-1,36057;-24,53669
106;4;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-15,38652;-6,74142;16,48128;-8,23908;-1,32227;-23,15858
106;5;1998;positief; ; ; ; ; ; ; ; ; ; ;4,2657;-13,08931;-15,26002;-9,56487;-25,52014;-3,34689
106;5;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,64539;-2,23489;-14,58844;-,95981;-14,51425;2,78539
106;5;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,04194;8,89736;-13,0196;5,29477;-14,41609;3,40127
106;5;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,49082;11,23532;-16,68282;3,4398;-14,40265;3,95287
106;5;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,00248;14,6622;-4,22638;-,21291;-14,44255;4,16759
106;6;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,68489;-3,08784;-11,64048;,97144;-19,88167;-13,37276
106;6;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,42495;-10,93666;-13,06057;-23,64107;-9,72886;-14,8285
106;6;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-5,5079;-17,04506;-13,32964;-26,88542;-9,70537;-12,3266
106;6;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,46322;-16,09891;2,68236;-16,15292;-9,45997;-10,03653
106;6;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,03363;-14,84472;17,22041;-19,48502;-9,53671;-10,73808
106;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,31354;7,34846;5,53793;19,83327;-17,39253;26,18045
106;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,62431;1,43568;6,00413;13,0691;-1,78822;25,76511
106;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,4357;-6,99014;7,98764;11,42127;-16,22196;26,43022
106;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,03904;-16,08291;6,58341;9,32697;-17,26324;27,70047
106;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,10305;-15,58349;21,12985;8,24529;-3,99242;27,76364
106;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,5229;42,17593;-31,64953;33,02121;-7,08765;40,64016
106;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,8161;2,54569;-21,25226;31,32179;-20,85748;33,13528
106;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;25,53941;,31363;-20,77284;31,90745;-25,24698;33,17293
106;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;32,65325;11,9988;8,94637;28,87091;-22,24763;35,80022
106;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,16096;9,07304;,23185;21,1458;-23,78287;33,72983
106;99;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,53169;22,54109;-41,60268;14,00271;-12,71263;46,21636
106;99;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,65558;26,69616;-41,42328;12,85899;-27,6389;44,89634
106;99;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,67843;30,23068;-40,25549;20,72022;-26,79001;44,66752
106;99;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,23917;34,52188;-42,84842;20,20307;-27,82317;44,70408
106;99;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,53605;34,54625;-31,33043;17,47133;-27,93252;44,7316
109;10;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,45571;-11,73689;-5,05019;19,6599;-19,28011;-4,59454
109;10;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,34306;6,39962;-6,76733;24,71984;24,48387;2,78472
109;10;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-7,71373;3,47015;-4,85107;22,21416;23,72707;7,57533
109;10;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,71398;5,8064;-5,60128;18,00476;23,09631;11,17373
109;10;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;3,13112;8,01691;-8,19887;17,89989;23,20852;12,36611
109;11;1998;positief; ; ; ; ; ; ; ; ; ; ;-,29717;17,41817;-17,1824;21,28327;-26,53105;24,03625
109;11;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,5966;26,15411;-17,29077;28,56117;-24,2025;34,09811
