gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_levend_agrarisch_ha;opp_levend_buurtgroen_ha;opp_levend_gedenkpark_ha;opp_levend_groene_verbinding_ha;opp_levend_landschap_ha;opp_levend_natuurgebied_ha;opp_levend_natuurpark_ha;opp_levend_sportpark_ha;opp_levend_stadsnatuur_ha;opp_levend_stadspark_ha;opp_levend_stadsplantsoen_ha;opp_levend_tuinpark_ha;opp_levend_ziekenhuiscomplex_ha
E22;wijk;Vondelbuurt;22,1214163429003;21,6395;0,4819;0;0,00140453250844346;0;0;0;0;0;0,411590217414445;0;0,445656720155921;1,29503213546086;0;0
E36;wijk;Sloterdijk;121,349654941849;116,4695;4,8802;0;9,26582398104453;0,162549740341577;17,3924807628331;0;0;0;0;1,68239086278893;3,02215343935029;0;32,4264794649229;0
E37;wijk;Landlust;108,84715407525;102,4943;6,3528;0;7,12629196991699;0;2,81498717806908;0;0;0;1,03857076881206;0;0;2,07849933567245;0;0
E38;wijk;Erasmuspark;40,5092414919505;36,1242;4,3850;0;1,10544144881005;0;1,19973233278567;0;0;0;0;0;10,6073301110827;2,33397374773279;0;0
E39;wijk;De Kolenkit;74,1069473404005;69,6436;4,4634;0;8,46489767979626;0;5,71761737537665;0;0;0;4,85124254183619;0;0;0;0;0
E40;wijk;Geuzenbuurt;29,1735540477512;27,5405;1,6330;0;1,91727813311625;0;0,197085143447945;0;0;0;0;0;0;0;0;0
E41;wijk;Van Galenbuurt;29,4071387064491;28,7543;0,6529;0;1,33836093869239;0;0,969691434406008;0;0;0;1,77194857428696;0;0;0;0;0
E42;wijk;Hoofdweg e.o.;41,9712645704011;39,9953;1,9760;0;0,560537320786481;0;0,369298419036749;0;0;0;0;0;0,44200628643033;0;0;0
E43;wijk;Westindische Buurt;34,6811674529998;31,5075;3,1737;0;0,939717685999365;0;0,802963952405379;0;0;0;0;0;0;0,390768567626501;0;0
E75;wijk;Chassébuurt;27,5645637847502;25,4119;2,1527;0;0,120503358393425;0;0,358839186663185;0;0;0;0;0;0;0;0,381032997346254;0
F11;wijk;Bedrijventerrein Sloterdijk;769,877046948855;693,8453;76,0317;107,864175258839;69,1156465647763;0;93,9873471509229;0;101,912301496821;196,056231947262;18,2741255891234;159,01056048904;4,22052278339706;140,417773522235;34,5552697111364;0
F76;wijk;Slotermeer-Noordoost;101,506917762099;95,1384;6,3685;0;11,8341937244651;0;13,6838590004784;0;0;0;0;0;8,62802483254756;0;0,786194104188392;0
F77;wijk;Slotermeer-Zuidwest;280,933546983097;225,1808;55,7528;0;32,8914827843423;0;20,7807134630377;0;0;0;1,22410018428741;25,3638014289631;108,181290328407;1,75686509475046;0;0
F78;wijk;Geuzenveld;141,237199252102;131,3692;9,8680;0;21,2686357899993;0;18,0181463120315;0;0;0;0;0;6,97099299196726;8,52025049272839;1,50438280540969;0
F79;wijk;Eendracht;242,150662515247;204,0673;38,0833;37,0996671202531;3,29972709576463;0;12,6899493630305;98,8607321973006;0,0693879869291381;29,4292397639647;27,6879112151806;25,3709114905046;12,3028609912293;1,88334030674998;35,3982376784148;0
F80;wijk;Lutkemeer/Ookmeer;568,739596338648;496,8947;71,8449;235,656482504048;10,8890968764295;44,0568236812814;19,1293704706415;340,658970286636;28,9370381308482;0;63,9737286979528;137,388557841571;0;17,2299542549105;3,09177787799748;0
F81;wijk;Osdorp-Oost;177,065065154049;156,9830;20,0820;0;29,6122626442343;0;8,39909475770312;0;0;0;0;5,73846511300702;7,29635848377651;5,58479970490401;0;0
F82;wijk;Osdorp-Midden;111,693645626749;103,9860;7,7077;0;15,3522963912004;0;12,9442800594137;0;0;0;0;2,97788302239098;5,54552360044684;5,10261605825817;0;0
F83;wijk;De Punt;59,9631284172499;57,0744;2,8888;0;12,6079261462169;0;3,18893214587872;0;0;0;0,0618064769990086;1,7203497206367;0;0;0;0
F84;wijk;Middelveldsche Akerpolder;164,478170873001;142,2607;22,2175;0;14,9745579205692;0;22,4947849734607;0;0;0;0;7,74645546583054;0;0;0;0
F85;wijk;Slotervaart Noord;155,370146198952;111,2062;44,1640;0;17,0436992886031;0;13,2359473331669;0;0;0;0;15,0483833199517;64,5314586096814;0;0;0
F86;wijk;Overtoomse Veld;154,391959187551;144,7875;9,6045;0;9,93956424432492;0;11,0491016556237;0;0;0;0,394519905740583;4,06841132847142;47,7654674354514;7,43949988008967;2,45293577688782;5,3159497992043
F87;wijk;Westlandgracht;149,609254220848;138,8944;10,7148;0;26,4132200799092;0;17,7186419444192;0;0;0;0;0;1,21057150410308;1,80446313577192;0;0
F88;wijk;Sloter-/Riekerpolder;593,983155931252;450,0204;143,9628;4,09931486637547;45,8886900939776;0,774305207420119;70,4328782142022;0;91,2696351229793;158,631653140278;37,7106792498557;68,962953267346;24,8025530134014;7,20073919289331;46,2666514187666;0
F89;wijk;Slotervaart Zuid;130,528366842749;124,2385;6,2899;0;20,4550729787867;0;11,0299109715538;0;0;0;0;5,34620560677777;0;0,0187313059903574;0;4,19798410047701
K23;wijk;Zuidas;216,652445458749;204,9208;11,7317;0;24,800096786085;5,93303355072738;4,40391312681344;0;0;0;12,2787317934618;0;7,48563877539667;0;0,559168410092922;9,53112853966721
K24;wijk;Oude Pijp;67,988290874002;62,7531;5,2352;0;0,38607198097098;0;0;0;0;0;0;0;4,22337524025298;0;0;0
K25;wijk;Nieuwe Pijp;54,4262290018497;51,3915;3,0348;0;0,187962212711935;0;0,254428169510179;0;0;0;0;0;0;0;0;0
K26;wijk;Zuid Pijp;39,0870169333008;35,2950;3,7920;0;0,494441681584606;0;0,323816154658141;0;0;0;0;0;0;0;0;0
K44;wijk;Hoofddorppleinbuurt;95,6641299967502;84,5111;11,1530;0;3,33445694381431;1,1599454323615;6,91418335138934;0;0;0;1,47624892374907;1,91600129205181;0;1,19789041005974;0;0
K45;wijk;Schinkelbuurt;34,6245616974997;29,1156;5,5090;0;0,276981851521092;0;0,614145920193853;0;0;0;0;0;2,11622500449527;0,187192357831358;0,299307838524495;0
K46;wijk;Willemspark;69,8443074589498;63,4011;6,4432;0;0,78350962001714;0;0,82224171095076;0;0;0;0;2,67503232071919;24,9799209139979;0;0;0
K47;wijk;Museumkwartier;138,545261733901;130,7350;7,8103;0;1,3121454209314;0;0,644771372857137;0;0;0;0,987370503267248;0;22,2389442317045;3,32849665518206;0;0
K48;wijk;Stadionbuurt;107,38476859885;94,2475;13,1372;0;3,19626392729426;0;6,88236119700561;0;0;0;15,2072854723252;0;0;0;0,305549463540228;0
K49;wijk;Apollobuurt;94,279059485748;88,1951;6,0840;0;3,89302912745994;0;0,736749236194158;0;0;0;0;0;0,0728149825327657;1,44379014767991;0;0
K52;wijk;Scheldebuurt;100,765407872647;98,7684;1,9970;0;9,84641442068775;0,322563297611397;1,69209648104328;0;0;0;0,53461454447335;0;0;0;0;0
K53;wijk;IJselbuurt;29,2096638023508;25,5778;3,6319;0;1,28538334777267;0;0,320010788706153;0;0;0;0;0;0;0;0;0
K54;wijk;Rijnbuurt;110,326789476202;95,5513;14,7754;0;5,21201403853677;17,732909508587;3,50862763220111;0;0;0;0;0;17,9176550823731;0,339932219775927;0;0
K59;wijk;Prinses Irenebuurt e.o.;43,3041172424513;38,0341;5,2700;0;2,62437565488573;0;1,08019170756377;0;0;0;0;0,483343694886479;16,2775718782409;0;0;0
K90;wijk;Buitenveldert-West;355,241434797099;279,3489;75,8925;23,8778653212441;33,6827811428214;0;30,2341470355462;23,9041892842967;101,708657998612;71,1207983065722;6,20758463117259;85,0752427138397;47,0164593292214;7,414947442948;0;0,0566044663143986
K91;wijk;Buitenveldert-Oost;170,0859099586;149,3985;20,6874;0,0040774937169128;22,1237925316548;0;19,1359306272596;0;0;0;1,18947803709648;11,1424951378852;48,8550715545206;9,37509366746812;0,823148104581285;0
M27;wijk;Weesperzijde;44,6810370505496;36,4566;8,2245;0;1,55357558491759;0;2,39413783867073;0;0;0;0;0;0;2,23840293615534;0;0
M28;wijk;Oosterparkbuurt;75,3804109561999;72,1756;3,2048;0;1,04033102381477;0;1,40692878362942;0;0;0;0;0,997366388112403;20,8577039628768;0;0;2,92156009170092
M29;wijk;Dapperbuurt;61,3876678880997;59,2998;2,0878;0;2,8729142808252;0;2,37558724717457;0;0;0;0;0;0;0;0;0
M30;wijk;Transvaalbuurt;37,863655873398;36,8778;0,9858;0;1,02567526563065;0;1,44682510051081;0;0;0;0;0;0;0;0;0
M31;wijk;Indische Buurt West;48,1274542909497;46,7589;1,3685;0;0,780051538793863;0;0,577571256584576;0;0;0;0;0;0;0;0;0
M32;wijk;Indische Buurt Oost;129,454202056948;89,1731;40,2811;0;5,47532794475583;0;4,95304605982392;0;0;0;1,83837140803373;14,4206367069191;61,565525316104;0;0;0
M33;wijk;Oostelijk Havengebied;381,220199501501;149,6403;231,5799;0;8,71750657399406;0;5,06311337008031;0;0;0;0;2,06848651029911;0;7,62136867666084;0;0
M34;wijk;Zeeburgereiland/Nieuwe Diep;462,723265082449;236,2999;226,4233;1,10600087457397;21,6092981827425;0;50,9792142915721;0;41,7551113087845;81,4966993484197;15,4184424698092;79,4640999478053;6,91360570707483;0;0,623543731696201;0
M35;wijk;IJburg West;321,804768107204;110,4240;211,3808;0;6,35069706777905;0;17,674586524577;0;55,319627112658;0;0;0,0903182732215353;0;2,54416550895238;0;0
M50;wijk;IJburg Oost;498,607901795898;181,9792;316,6287;0;1,32017062131969;0;33,6685772561177;0;130,163036197988;2,46540338673457;6,01741572239224;9,5466779068865;0;0;0;0
M51;wijk;IJburg Zuid;95,5807936640994;64,4703;31,1105;0;1,88264723505311;0;5,121364267823;0;0;0;2,11785885012372;0;0;4,29152818339839;0;0
M55;wijk;Frankendael;167,3996549251;155,4374;11,9622;0;17,5702440235398;0;10,5884746695214;0;0;0;3,87029158400048;7,17235630795424;14,7134074644664;7,06398152181652;7,36076544946288;0
M56;wijk;Middenmeer;302,172561322652;271,8414;30,3312;0;25,5206685069374;0;49,6779011834322;0;0;0;50,2578724590504;33,6238689468182;0,00230607426515521;6,654036793692;10,1017875882486;0
M57;wijk;Betondorp;113,393025482599;106,6328;6,7602;0;6,28277356615018;35,3353206791056;11,0629661933313;0;0;0;15,261237426989;0;0;0;1,06524211768881;0
M58;wijk;Omval/Overamstel;319,718144567451;270,1605;49,5577;52,2873057101778;23,2439195321346;0;23,5583492686079;72,6042059108258;12,9542187107133;0;18,5839325554331;17,9119045708496;2,32259897243906;2,87334868777965;23,9222882480798;0
N60;wijk;Volewijck;131,306145747549;117,8626;13,4436;0;7,20572108621598;0;6,27878584538452;0;0;0;0;0,362977836426768;20,0319074195187;5,31066334286161;3,00571529572207;0
N61;wijk;IJplein/Vogelbuurt;145,329874616453;115,8232;29,5066;0;5,93075729760124;0;7,25605106164124;0;0;28,1996841256332;1,93658469079576;0;16,0826044161952;2,10108662249712;3,78383583802167;0
N62;wijk;Tuindorp Nieuwendam;47,0553613689492;42,1642;4,8911;0;5,34678990014588;0,100171619056138;8,7776168940288;0;0;0;0;6,39526951267186;0;0;0;0
N63;wijk;Tuindorp Buiksloot;17,302182464749;16,8392;0,4629;0;1,28285638565733;0;0,924757747837935;0;0;0;0;0;0;0;0;0
N64;wijk;Nieuwendammerdijk/Buiksloterdijk;43,3296497731503;34,1350;9,1947;0;1,0828657179231;0;2,99747551296741;0;0;15,787693757321;0;12,3256507996032;0,115089397093953;0;0;0
N65;wijk;Tuindorp Oostzaan;169,969602185149;156,2905;13,6791;0;20,6133989471943;0;18,5434992071638;0;0;0;6,58887537141764;7,94074602121443;0;1,89346169913599;0;0
N66;wijk;Oostzanerwerf;332,21374109625;240,1938;92,0199;1,23181496022683;36,4803098897674;0;46,9497351760386;0;0;105,508848779449;8,72691542105025;53,3563772888283;0;1,09856770279578;1,03826598426185;0
N67;wijk;Kadoelen;149,59555023405;125,5622;24,0333;22,3565871842369;3,15785807199382;0;40,5499758973064;21,7303594496678;0;0;15,1626858202838;33,8009808194093;0;13,6566984493364;9,49292733802545;0
N68;wijk;Waterlandpleinbuurt;150,9619604369;139,2779;11,6841;0;25,6503640381111;0;27,5173441386423;0;0;0;0;14,9455755111513;15,1603546868542;9,95859618467604;1,95708753313083;0
N69;wijk;Buikslotermeer;155,321484880251;144,5640;10,7575;0;30,034065141218;0;18,7632013816355;0;0;0;0;3,49732180536285;4,53007753336644;15,5572456853754;1,2795912568002;0
N70;wijk;Banne Buiksloot;182,96590500245;162,7244;20,2415;0,104992558603143;35,302256740937;0;43,4399083110212;0;0;0;6,22669673105706;6,41383677128179;0;0,00991117281793248;0;4,56876092304478
N71;wijk;Noordelijke IJ-oevers West;405,154388875501;252,7719;152,3825;0;26,9848619537443;0;6,11294403793659;0;0;0;0;2,86633270840301;7,46730634066007;1,02665113783067;0;0
N72;wijk;Noordelijke IJ-oevers Oost;110,856449390899;68,0037;42,8527;1,80231933117924;9,05372138163158;0;0,567679410439571;1,99300151686385;0;0,444301391957741;0;1,81544395238724;0;2,70690308238262;0;0
N73;wijk;Waterland;4255,39830494565;2309,4745;1945,9238;2180,30738660203;16,2735276279257;0,33772616642241;89,889957816244;2339,87572407222;2046,04258950096;97,3006224205561;87,3803484621181;714,201477866933;0;9,61126320288485;63,2102684958768;0
N74;wijk;Elzenhagen;86,0856871880004;77,8816;8,2041;0;13,2200893777642;8,09684774814953;8,20574103979697;0;0;0;5,42534413351752;0;0;1,47669016588153;0;0
SAA;wijk;Weesp Binnenstad;51,9856890448506;41,1251;10,8606;0;6,75262626672885;0;0;0;0,0907228567163853;0;0;0;0;0;0;0
SAB;wijk;Weesp Zuid;88,7372033161502;79,4994;9,2378;0,0502967499327836;22,3816157213185;0;0;0;0;0;0;0;0;0;0;0
SAC;wijk;Weesp Noord;37,8070203857501;35,7642;2,0428;0;9,20211603258055;0;0;0;0;0;2,6608414965775;0;0;0;0;0
SAD;wijk;Hogewey;157,455185258851;135,3740;22,0812;0;27,9558251324909;0;0;0;0;0;4,72803091244159;0;0;0;0;0
SAE;wijk;Aetsveld;49,7045102884499;46,5105;3,1940;0,810907127911713;12,409808653848;0;0;0;0;0;0;0;0;0;0;0
SAF;wijk;Aetsveldsepolder;551,175738067302;484,5091;66,6667;508,305937486997;8,85353323015021;2,59987592191813;0;0;9,72802851752311;0;9,05420075589659;0;0;0;3,59302905805713;0
SAG;wijk;Oostelijke Vechtoever;1094,6987018534;970,4426;124,2561;986,492272339161;26,8395579735194;0;0;0;241,364348931052;0;3,25092245183667;0;0;0;2,78715948024361;0
SAH;wijk;Bloemendalerpolder;384,507701500546;346,7796;37,7281;393,871830201622;52,8785855956204;2,41366673797877;0;0;0,295263071355814;0;0;0;0;0;0;0
T92;wijk;Amstel III/Bullewijk;527,367519111349;476,4592;50,9083;0;40,6863883532412;0;73,7758540894419;0;99,3050505345185;36,8640613049229;79,2877049148998;62,3143947731202;0;0;3,33916252531756;61,1016699747584
T93;wijk;Bijlmer Centrum (D,F,H);315,796463853402;295,1886;20,6079;0;51,8769013889189;0;37,8096308439604;0;0;0;6,74755518716721;7,75826332425807;68,2806988935763;0;0;0
T94;wijk;Bijlmer Oost (E,G,K);407,598527592497;368,3008;39,2977;4,36340312516825;85,572134275859;0;34,3477583331048;0;43,780643527331;64,1105498106017;0;30,5889412324427;20,3767425119422;25,8233570442105;3,46307368657135;0
T95;wijk;Nellestein;294,865875566503;211,6459;83,2199;17,087003412094;34,0478973120936;0,65352187967368;0,920245274354828;18,2402082900912;148,372741030745;1,8734326752916;0;52,8663813932602;174,578215041004;3,51760030859213;0;0
T96;wijk;Holendrecht/Reigersbos;271,2559073853;256,4663;14,7896;3,08305478420853;51,8897438311621;0;15,374184165648;3,44999624460865;25,4146593880312;20,2541909468848;0;32,6933617439753;25,6267734029193;21,3445256295878;2,26652820803971;0
T97;wijk;Gein;192,144930308548;180,8796;11,2653;6,24071696540808;31,0173005967727;0;8,89653171926621;4,27588147933224;38,977407841485;57,5407525909415;0;69,234266391836;0,166293089456286;6,85956964698533;0;0
T98;wijk;Driemond;202,331158567;166,7596;35,5715;84,5704902471521;4,3112434802133;0;0;51,1970785737772;68,7777233326348;68,9900583944401;5,85232955488135;22,3582957557648;0;58,6015383642359;29,6629186346099;0
Amsterdam;woonplaats;Amsterdam;21949,1789338565;16189,6469;5759,5321;2855,50921826502;1423,42044687035;122,867608188529;1295,40545326574;2991,82064286879;3034,7601371802;1037,76755429209;598,462849402279;1878,78690522108;1016,59873623122;457,2196420381;331,888842584305;87,693657895167
Weesp;woonplaats;Weesp;2416,07175078444;2140,0045;276,0672;1889,53124390562;167,273668606257;5,0135426598969;0;0;251,478363376647;0;19,6939956167524;0;0;0;6,38018853830074;0
A07b;buurt;Leidsebuurt Zuidwest;3,25557975404997;2,6900;0,5656;0;0;0;0;0;0;0;0;0;0;0;0;0
A03b;buurt;Gouden Bocht;5,54883182209991;4,6523;0,8965;0;0;0;0;0;0;0;0;0;0;0;0;0
A03a;buurt;Spiegelbuurt;9,42614344295077;8,0000;1,4261;0;0;0;0;0;0;0;0;0;0;0;0;0
A01e;buurt;Nieuwe Kerk e.o.;8,41547889779976;8,4155;0,0000;0;0;0;0;0;0;0;0;0;0;0;0;0
E41c;buurt;Orteliusbuurt Noord;4,26267031189963;4,2627;0,0000;0;0;0;0;0;0;0;0;0;0;0;0;0
A00a;buurt;Kop Zeedijk;8,04802364195013;5,9178;2,1302;0;0;0;0;0;0;0;0;0;0;0;0;0
A07a;buurt;Leidsebuurt Noordwest;2,8545328934498;2,4902;0,3643;0;0;0;0;0;0;0;0;0;0;0;0;0
A01h;buurt;Kalverdriehoek;6,03867080430007;5,2532;0,7854;0;0;0;0;0;0;0;0;0;0;0;0;0
A02c;buurt;Felix Meritisbuurt;20,3160265125998;16,2803;4,0357;0;0;0;0;0;0;0;0;0;0;0;0;0
A03f;buurt;Reguliersbuurt;4,54704996409931;4,0009;0,5461;0;0;0;0;0;0;0;0;0;0;0;0;0
A06h;buurt;Passeerdersgrachtbuurt;5,4682041728497;4,6288;0,8395;0;0;0;0;0;0;0;0;0;0;0;0;0
A01d;buurt;Spuistraat Noord;5,68178277529979;5,0125;0,6692;0;0;0;0;0;0;0;0;0;0;0;0;0
A00b;buurt;Oude Kerk e.o.;9,26257644585065;8,8743;0,3883;0;0;0;0;0;0;0;0;0;0;0;0;0
A01b;buurt;Hemelrijk;6,29557953544982;5,4913;0,8043;0;0;0;0;0;0;0;0;0;0;0;0;0
A03g;buurt;Leidsegracht Zuid;6,86399209119974;5,5114;1,3526;0;0;0;0;0;0;0;0;0;0;0;0;0
A03c;buurt;Van Loonbuurt;15,3304671117505;13,0035;2,3270;0;0;0;0;0;0;0;0;0;0;0;0;0
A07c;buurt;Leidsebuurt Noordoost;6,15645952919968;5,4170;0,7394;0;0;0;0;0;0;0;0;0;0;0;0;0
A02d;buurt;Leidsegracht Noord;6,91287981694983;5,4162;1,4967;0;0;0;0;0;0;0;0;0;0;0;0;0
