OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,SCHOUWVAK,PEILGEBIED,OPPERVLAK,AMBITIENIVEAU,STRUCTUURGEBIED,BESCHOEIING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,AANWIJINGEN_UITVOERING,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
66,wateren,11636,Water niet maaien,,,,136.79,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11636,"12 january   2022, 14:45:38",360.509033203125,170.973881496948
67,wateren,11638,Water sloot niet maaien,,,,603.55,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.14.0002.0722,1 zijdig maaien,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0002.wr11638,"12 january   2022, 14:45:38",1590.306640625,579.33297846858
68,wateren,11639,Water niet maaien,,,,840.93,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11639,"12 january   2022, 14:45:38",2215.97583007813,621.577602713898
69,wateren,11642,Water niet maaien,,,,324.18,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,Louis - Eigendomsgrenzen,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11642,"12 january   2022, 14:45:38",854.220703125,347.72386189535
70,wateren,11643,Water niet maaien,,,,275.32,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,1 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11643,"12 january   2022, 14:45:38",725.438720703125,301.618901318534
71,wateren,11644,Water niet maaien,,,,446.18,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,1 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11644,"12 january   2022, 14:45:38",1175.66943359375,423.453493610315
72,wateren,11645,Water niet maaien,,,,89.82,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11645,"12 january   2022, 14:45:38",236.68115234375,86.9682088800537
73,wateren,11646,Water niet maaien,,,,3427.29,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11646,"12 january   2022, 14:45:38",9030.94165039063,666.267921993958
74,wateren,3,Greppel,,,,38.32,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr3,"12 january   2022, 14:44:25",101.009765625,127.342767799431
75,wateren,11648,Water niet maaien,,,,1652.94,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,1 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11648,"12 january   2022, 14:45:38",4355.88989257813,948.544587665488
76,wateren,6,Greppel,,,,12.76,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr6,"12 january   2022, 14:44:26",33.628173828125,44.4523216404764
77,wateren,11656,Water niet maaien,,,,3278.09,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11656,"12 january   2022, 14:45:38",8639.18310546875,636.767028775904
78,wateren,12156,Water sloot niet maaien,,,,254.9,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12156,"12 january   2022, 14:44:25",671.853759765625,223.417760191517
79,wateren,11688,Water niet maaien,,,,19704.9,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.27.0003.0707,2 zijdig maaien,Louis - Eigendomsgrenzen,01.26.0000,Abtswoude,Delft,Delft,Abtswoude,26 Abtswoude,Rijksstraatweg,0097,Binnen de bebouwde kom,wtr,01.26.0000.wr11688,"12 january   2022, 14:45:38",51858.9841308594,4497.95867185645
80,wateren,5,Water 1x maaien,,,,4.25,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr5,"12 january   2022, 14:44:26",11.212890625,29.3080606221722
81,wateren,11655,Water niet maaien,,,,614,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11655,"12 january   2022, 14:45:38",1618.14233398438,461.80011528824
82,wateren,4,Greppel,,,,8.15,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr4,"12 january   2022, 14:44:26",21.4814453125,29.5663347052058
83,wateren,12143,Water niet maaien,,,,2514.94,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0004.wr12143,"12 january   2022, 14:45:38",6619.87890625,927.166514693481
84,wateren,12145,Water niet maaien,,,,2697.03,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0004.wr12145,"12 january   2022, 14:45:38",7098.677734375,2334.76827166749
85,wateren,11898,Water niet maaien,,,,495.05,C (matig) - R- (sober),,,HH-schap Delfland,HH-schap Delfland,,,,Perceel 1,,,,,,,01.13.0000,Bedrijventerrein Althena,Delft,Delft,Bedrijventerrein Altena,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0000.wr11898,"12 january   2022, 14:44:25",1305.06372070313,212.489143349506
86,wateren,12150,Water niet maaien,,,,735.17,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12150,"12 january   2022, 14:45:38",1935.17065429688,614.619910208837
87,wateren,3969,Greppel,,,,15.7,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr3969,"12 january   2022, 14:44:26",41.386474609375,57.8754671228221
88,wateren,12152,Water niet maaien,,,,546.34,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12152,"12 january   2022, 14:45:38",1438.11694335938,445.758450285269
89,wateren,3970,Greppel,,,,1.27,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr3970,"12 january   2022, 14:44:26",3.347412109375,15.197056909779
90,wateren,3968,Greppel,,,,25.57,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr3968,"12 january   2022, 14:44:26",67.414794921875,86.0520317784073
91,wateren,47,Greppel,,,,4.85,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr47,"12 january   2022, 14:44:26",12.786376953125,20.0055791959799
92,wateren,36,Greppel,,,,17.92,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr36,"12 january   2022, 14:44:26",47.258056640625,60.9729947474067
93,wateren,2,Greppel,,,,46.77,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.14.0000,Kuyperwijk-noord,Delft,Delft,Kuyperwijk-Noord,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0000.wr2,"12 january   2022, 14:45:38",123.271728515625,155.106652121928
94,wateren,2,Greppel,,,,1114.49,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0001.wr2,"12 january   2022, 14:45:38",2937.39404296875,1032.460657913
95,wateren,1,Greppel,,,,89.84,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr1,"12 january   2022, 14:45:38",236.7587890625,295.539809500395
96,wateren,11621,Water niet maaien,,,,3346.61,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.13.0004.1120,2 zijdig maaien,,01.13.0004,Westeindebuurt,Delft,Delft,Westeindebuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0004.wr11621,"12 january   2022, 14:44:25",8819.85278320313,1661.96934620579
97,wateren,1,Greppel,,,,126.58,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0001.wr1,"12 january   2022, 14:45:38",333.59912109375,414.54740101518
98,wateren,2,Greppel,,,,119.5,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.14.0004,Westlandhof,Delft,Delft,Westlandhof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0004.wr2,"12 january   2022, 14:45:38",314.84130859375,391.236665352566
99,wateren,1,Greppel,,,,86.36,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.14.0004,Westlandhof,Delft,Delft,Westlandhof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0004.wr1,"12 january   2022, 14:45:38",227.50244140625,283.441430410058
100,wateren,1,Greppel,,,,53.86,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr1,"12 january   2022, 14:45:38",141.79150390625,177.695402681603
101,wateren,1,Greppel,,,,47.66,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.28.0006,Professorenbuurt,Delft,Delft,Professorenbuurt,28 Wippolder,Jan de Oudeweg,2461,Binnen de bebouwde kom,wtr,01.28.0006.wr1,"12 january   2022, 14:44:26",125.568115234375,157.629613867421
102,wateren,1,Greppel,,,,104.37,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.28.0002,Wippolder-noord,Delft,Delft,Wippolder-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0002.wr1,"12 january   2022, 14:44:26",275.027099609375,341.724847243992
103,wateren,2,Greppel,,,,37.58,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.28.0002,Wippolder-noord,Delft,Delft,Wippolder-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0002.wr2,"12 january   2022, 14:44:26",99.040771484375,124.724322702343
104,wateren,3,Greppel,,,,20.76,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.28.0002,Wippolder-noord,Delft,Delft,Wippolder-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0002.wr3,"12 january   2022, 14:44:26",54.7041015625,63.6651278171006
105,wateren,4,Greppel,,,,7.06,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.28.0002,Wippolder-noord,Delft,Delft,Wippolder-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0002.wr4,"12 january   2022, 14:44:26",18.60986328125,25.6571322094895
106,wateren,7331,Greppel,,,,6.6,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,-,,,01.26.0000,Abtswoude,Delft,Delft,Abtswoude,26 Abtswoude,Rijksstraatweg,0097,Binnen de bebouwde kom,wtr,01.26.0000.wr7331,"12 january   2022, 14:45:38",17.356689453125,24.1388361960304
107,wateren,7382,Greppel,,,,21.27,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,-,,,01.26.0000,Abtswoude,Delft,Delft,Abtswoude,26 Abtswoude,Rijksstraatweg,0097,Binnen de bebouwde kom,wtr,01.26.0000.wr7382,"12 january   2022, 14:45:38",55.953369140625,71.735150270961
108,wateren,2,Greppel,,,,77.69,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr2,"12 january   2022, 14:45:38",204.52001953125,255.027768503089
109,wateren,1,Greppel,,,,78.45,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr1,"12 january   2022, 14:45:38",206.5302734375,257.030515734263
110,wateren,3,Greppel,,,,24.79,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr3,"12 january   2022, 14:45:38",65.25927734375,83.390323950115
111,wateren,7,Greppel,,,,20.02,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr7,"12 january   2022, 14:45:38",52.7109375,68.1408806526108
112,wateren,5,Greppel,,,,7.45,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr5,"12 january   2022, 14:45:38",19.61572265625,27.1098989170689
113,wateren,10,Greppel,,,,45.48,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr10,"12 january   2022, 14:45:38",119.7353515625,150.19199607487
114,wateren,6,Greppel,,,,4.2,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr6,"12 january   2022, 14:45:38",11.058349609375,16.8632782449375
115,wateren,8,Greppel,,,,3.1,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr8,"12 january   2022, 14:45:38",8.156494140625,13.2942233647431
116,wateren,9,Greppel,,,,2.62,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr9,"12 january   2022, 14:45:38",6.90576171875,11.5081481825304
117,wateren,11,Greppel,,,,21.69,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,wtr,01.25.0009.wr11,"12 january   2022, 14:45:38",57.099853515625,73.449698242172
118,wateren,1,Greppel,,,,101.79,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0004.wr1,"12 january   2022, 14:45:38",268.02392578125,224.463102683042
119,wateren,2,Greppel,,,,258.91,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0004.wr2,"12 january   2022, 14:45:38",681.768798828125,590.987839977592
120,wateren,4,Greppel,,,,8.1,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0004.wr4,"12 january   2022, 14:45:38",21.31591796875,29.0202779045798
121,wateren,3,Greppel,,,,43.42,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0004.wr3,"12 january   2022, 14:45:38",114.325439453125,143.804694091558
122,wateren,11678,Water niet maaien,,,,6532.15,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11678,"12 january   2022, 14:45:38",17214.1901855469,1471.47989730498
123,wateren,11742,Water 1x maaien,,,,364.44,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.28.0008.0028,1 zijdig maaien,,01.28.0008,Pauwmolen,Delft,Delft,Pauwmolen,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0008.wr11742,"12 january   2022, 14:44:25",960.254638671875,218.375317687586
124,wateren,12154,Water 1x maaien,,,,147.01,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0004.1356,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12154,"12 january   2022, 14:44:25",387.423828125,212.584658625864
125,wateren,11660,Water 1x maaien,,,,1598.98,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1698,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11660,"12 january   2022, 14:45:38",4214.04296875,477.208504192489
126,wateren,12155,Water 1x maaien,,,,236.89,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0004.0841,2 zijdig maaien,Louis - Eigendomsgrenzen,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12155,"12 january   2022, 14:44:25",624.26416015625,441.843029897055
127,wateren,11686,Water niet maaien,,,,1253.34,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.23.0004.2126,2 zijdig maaien,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0004.wr11686,"12 january   2022, 14:45:38",3298.96801757813,612.048323124022
128,wateren,11687,Water niet maaien,,,,463.81,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.26.0000.0245,1 zijdig maaien,Louis,01.26.0000,Abtswoude,Delft,Delft,Abtswoude,26 Abtswoude,Rijksstraatweg,0097,Binnen de bebouwde kom,wtr,01.26.0000.wr11687,"12 january   2022, 14:45:38",1220.91088867188,570.003933398918
129,wateren,11664,Water 1x maaien,,,,2813.53,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1698,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11664,"12 january   2022, 14:45:38",7414.087890625,1074.34563013576
130,wateren,11665,Water 1x maaien,,,,1609.34,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1698,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11665,"12 january   2022, 14:45:38",4241.1328125,541.533889964704
131,wateren,11886,Water niet maaien,,,,1243.06,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.14.0001.1000,1 zijdig maaien,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0001.wr11886,"12 january   2022, 14:45:38",3276.2158203125,774.88191500253
132,wateren,11887,Water niet maaien,,,,4068.02,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.14.0004.1077,2 zijdig maaien,,01.14.0004,Westlandhof,Delft,Delft,Westlandhof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0004.wr11887,"12 january   2022, 14:45:38",10716.9987792969,1906.87210201332
133,wateren,11946,Water niet maaien,,,,311.19,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0002.0819,2 zijdig maaien,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0002.wr11946,"12 january   2022, 14:45:38",819.6533203125,193.694919823213
134,wateren,11947,Water niet maaien,,,,112.45,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0000.0372,1 zijdig maaien,,01.25.0000,Reinier de Graaf,Delft,Delft,Reinier de Graafbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0000.wr11947,"12 january   2022, 14:45:38",296.1953125,173.253954441615
135,wateren,3931,Water 1x maaien,,,,3904.51,C (matig) - R- (sober),,,BOR,HH-schap Delfland,,,,Perceel 2,,,,,1 zijdig,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,wtr,01.14.0006.wr3931,"12 january   2022, 14:45:38",10288.7802734375,1159.15056581814
136,wateren,11950,Water niet maaien,,,,550.14,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.13.0007.1074,2 zijdig maaien,,01.13.0007,Westerkwartier,Delft,Delft,Westerkwartier,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0007.wr11950,"12 january   2022, 14:44:25",1449.54760742188,208.648227931797
137,wateren,11763,Water niet maaien,,,,429.09,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0000.0462,1 zijdig maaien,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0000.wr11763,"12 january   2022, 14:44:25",1131.83056640625,494.248487179953
