FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2020.1503,2020-189,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114488.682661,424901.184034,10:23:18,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114488.6827000007 424901.18400000036)
biezen_2020.1504,2020-190,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,114518.472733,424917.855067,10:28:01,Slib,5,1,5,Boven- en Beneden Merwede,,NL94_3,,POINT (114518.47269999981 424917.8550999984)
biezen_2020.1505,2020-191,2020,Schoenoplectus x carinatus,Schoenoplectus x carinatus,2020-08-27T00:00:00,114520.788667,424920.250533,10:28:30,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114520.78869999945 424920.250500001)
biezen_2020.1506,2020-192,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114521.705297,424917.840601,10:29:06,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114521.70529999956 424917.84059999883)
biezen_2020.1507,2020-193,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,114526.834519,424925.587566,10:30:14,Slib,4,1,4,Boven- en Beneden Merwede,,NL94_3,,POINT (114526.83449999988 424925.5876000002)
biezen_2020.1508,2020-194,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114528.211394,424923.973953,10:30:58,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114528.21139999852 424923.97399999946)
biezen_2020.1509,2020-195,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,114540.831503,424925.532771,10:31:33,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114540.83150000125 424925.53280000016)
biezen_2020.1510,2020-196,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114551.858438,424924.370027,10:32:10,Slib,6,1,6,Boven- en Beneden Merwede,,NL94_3,,POINT (114551.8583999984 424924.37000000104)
biezen_2020.1511,2020-197,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114569.042466,424929.535847,10:32:41,Slib,9,1,9,Boven- en Beneden Merwede,,NL94_3,,POINT (114569.04250000045 424929.5357999988)
biezen_2020.1512,2020-198,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-27T00:00:00,114575.250237,424945.814816,10:33:31,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114575.25019999966 424945.8148000017)
biezen_2020.1513,2020-199,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114575.214623,424957.617062,10:33:59,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114575.21460000053 424957.6171000004)
biezen_2020.1514,2020-200,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-27T00:00:00,114572.967646,424958.804847,10:34:53,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114572.96759999916 424958.80480000004)
biezen_2020.1515,2020-201,2020,Schoenoplectus x kuekenthalii,Schoenoplectus x kuekenthalii,2020-08-27T00:00:00,114573.913533,424962.109433,10:35:46,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114573.91349999979 424962.1094000004)
biezen_2020.1516,2020-202,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114571.451522,424970.145496,10:36:58,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114571.45149999857 424970.14550000057)
biezen_2020.1517,2020-203,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114569.003072,424991.683669,10:37:51,Slib,6,2,12,Boven- en Beneden Merwede,,NL94_3,,POINT (114569.00310000032 424991.683699999)
biezen_2020.1518,2020-204,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-27T00:00:00,114561.673233,425002.312933,10:38:17,Slib,2,2,4,Boven- en Beneden Merwede,,NL94_3,,POINT (114561.67320000008 425002.3128999993)
biezen_2020.1519,2020-205,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114562.706113,425012.18151,10:39:12,Slib,4,2,8,Boven- en Beneden Merwede,,NL94_3,,POINT (114562.7060999982 425012.181499999)
biezen_2020.1520,2020-206,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114552.496967,425031.839133,10:39:47,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114552.49700000137 425031.8390999995)
biezen_2020.1521,2020-207,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114552.417504,425043.868949,10:40:11,Slib,5,2,10,Boven- en Beneden Merwede,,NL94_3,,POINT (114552.41750000045 425043.86890000105)
biezen_2020.1522,2020-208,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114549.074057,425042.753099,10:41:02,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114549.07409999892 425042.7531000003)
biezen_2020.1523,2020-209,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114534.078413,425112.183916,10:43:56,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114534.07840000093 425112.18389999866)
biezen_2020.1524,2020-210,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114535.877509,425122.892819,10:44:40,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114535.87750000134 425122.89279999956)
biezen_2020.1525,2020-211,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114534.935627,425125.665103,10:45:08,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114534.93560000136 425125.6651000008)
biezen_2020.1526,2020-212,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114538.436167,425136.606787,10:46:04,Slib,7,2,14,Boven- en Beneden Merwede,,NL94_3,,POINT (114538.43620000035 425136.6068000011)
biezen_2020.1527,2020-213,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-27T00:00:00,114558.136499,425149.054638,10:50:25,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114558.13650000095 425149.0546000004)
biezen_2020.1528,2020-214,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114563.551719,425148.212792,10:50:58,Slib,4,1,4,Boven- en Beneden Merwede,,NL94_3,,POINT (114563.55169999972 425148.21279999986)
biezen_2020.1529,2020-215,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114572.432568,425148.510865,10:52:16,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114572.43259999901 425148.51089999825)
biezen_2020.1530,2020-216,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,114584.338889,425156.95242,10:53:07,Slib,4,1,4,Boven- en Beneden Merwede,,NL94_3,,POINT (114584.33889999986 425156.9523999989)
biezen_2020.1531,2020-217,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114134.681068,424004.523626,11:15:32,Slib,10,6,60,Boven- en Beneden Merwede,,NL94_3,,POINT (114134.6810999997 424004.5236000009)
biezen_2020.1532,2020-218,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114135.050516,424009.585778,11:16:35,Slib,5,3,15,Boven- en Beneden Merwede,,NL94_3,,POINT (114135.05050000176 424009.58579999954)
biezen_2020.1533,2020-219,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114122.187323,424013.815183,11:18:24,Slib,10,6,60,Boven- en Beneden Merwede,,NL94_3,,POINT (114122.18730000034 424013.815200001)
biezen_2020.1534,2020-220,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114160.110385,424015.573123,11:20:00,Slib,10,5,50,Boven- en Beneden Merwede,,NL94_3,,POINT (114160.11039999872 424015.5731000006)
biezen_2020.1535,2020-221,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114176.354917,424022.695932,11:20:37,Slib,10,10,100,Boven- en Beneden Merwede,,NL94_3,,POINT (114176.35489999875 424022.69590000063)
biezen_2020.1536,2020-222,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114170.2168,424031.645967,11:21:52,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114170.21680000052 424031.6460000016)
biezen_2020.1537,2020-223,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114174.132743,424037.269435,11:22:40,Slib,4,3,12,Boven- en Beneden Merwede,,NL94_3,,POINT (114174.13269999996 424037.2694000006)
biezen_2020.1538,2020-224,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114191.410107,424036.686108,11:23:51,Slib,10,5,50,Boven- en Beneden Merwede,,NL94_3,,POINT (114191.41010000184 424036.68609999865)
biezen_2020.1539,2020-225,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114226.104396,424057.560557,11:25:37,Slib,50,5,250,Boven- en Beneden Merwede,,NL94_3,,POINT (114226.10440000147 424057.56060000136)
biezen_2020.1540,2020-226,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114243.669324,424107.023571,11:28:19,Slib,10,4,40,Boven- en Beneden Merwede,,NL94_3,,POINT (114243.66930000111 424107.0236000009)
biezen_2020.1541,2020-227,2020,Eleocharis palustris,Eleocharis palustris,2020-08-27T00:00:00,114246.8752,424101.517733,11:29:01,Slib,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (114246.87519999966 424101.5177000016)
biezen_2020.1542,2020-334,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,111465.578594,425482.374511,15:09:45,Stortsteen,15,2,30,Boven- en Beneden Merwede,,NL94_3,,POINT (111465.57860000059 425482.374499999)
biezen_2020.1543,2020-335,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,111108.4454,426222.392633,15:15:59,Slib,20,2,40,Boven- en Beneden Merwede,,NL94_3,,POINT (111108.44539999962 426222.3925999999)
biezen_2020.1544,2020-336,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,111071.9201,426231.862733,15:16:23,Slib,10,3,30,Boven- en Beneden Merwede,,NL94_3,,POINT (111071.92009999976 426231.8627000004)
biezen_2020.1545,2020-337,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-27T00:00:00,109530.610762,426386.779119,15:23:48,Stortsteen,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (109530.61080000177 426386.77910000086)
biezen_2020.1546,2020-338,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,109503.523708,426387.908332,15:24:40,Stortsteen,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (109503.52369999886 426387.9083000012)
biezen_2020.1547,2020-339,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,109454.665531,426389.752028,15:26:05,Stortsteen,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (109454.66550000012 426389.7520000003)
biezen_2020.1548,2020-340,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-08-27T00:00:00,109421.511319,426389.654318,15:27:38,Stortsteen,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (109421.5113000013 426389.6543000005)
biezen_2020.1549,2020-341,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,107923.134312,426162.199992,15:37:20,Stortsteen,2,2,4,Boven- en Beneden Merwede,,NL94_3,,POINT (107923.13430000097 426162.19999999925)
biezen_2020.1550,2020-342,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,107929.911421,426159.899397,15:38:00,Stortsteen,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (107929.9114000015 426159.89939999953)
biezen_2020.1551,2020-343,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,107657.998933,425493.6836,16:06:03,Stortsteen,3,2,6,Boven- en Beneden Merwede,,NL94_3,,POINT (107657.9989 425493.68360000104)
biezen_2020.1552,2020-344,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,107798.733467,425302.114567,16:06:26,Stortsteen,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (107798.73350000009 425302.11459999904)
biezen_2020.1553,2020-345,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-27T00:00:00,107676.401714,425480.602524,16:08:02,Stortsteen,5,1,5,Boven- en Beneden Merwede,,NL94_3,,POINT (107676.40170000121 425480.6024999991)
biezen_2020.1554,2020-346,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,109048.642764,424722.405714,16:14:36,Stortsteen,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (109048.64279999956 424722.40569999814)
biezen_2020.1555,2020-347,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-28T00:00:00,120838.049912,425462.324535,09:32:09,Zand,5,4,20,Boven- en Beneden Merwede,,NL94_3,,POINT (120838.04989999905 425462.32449999824)
biezen_2020.1556,2020-348,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-28T00:00:00,127574.124133,425549.321767,10:21:09,Slib,3,2,6,Boven- en Beneden Merwede,,NL94_3,,POINT (127574.12409999967 425549.32180000097)
biezen_2020.1557,2020-349,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-28T00:00:00,131920.412538,423127.978916,11:00:02,Stortsteen,10,2,20,Boven- en Beneden Merwede,,NL94_3,,POINT (131920.4125000015 423127.97890000045)
biezen_2020.1558,2020-350,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-28T00:00:00,126108.316014,426614.166526,11:36:32,Stortsteen,3,1,3,Boven- en Beneden Merwede,,NL94_3,,POINT (126108.31599999964 426614.1664999984)
biezen_2020.1559,2020-351,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-28T00:00:00,121667.743582,426671.841087,12:23:56,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (121667.7435999997 426671.84109999985)
biezen_2020.1560,2020-352,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-28T00:00:00,121709.629061,426706.88057,12:25:28,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (121709.62909999862 426706.88060000166)
biezen_2020.1561,2020-353,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-28T00:00:00,121728.380318,426720.853299,12:26:12,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (121728.38030000031 426720.8533000015)
biezen_2020.1562,2020-354,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-28T00:00:00,121761.321811,426743.085494,12:26:58,Slib,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (121761.32180000097 426743.0854999982)
biezen_2020.1563,2020-355,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-28T00:00:00,121816.229575,426772.009728,12:28:14,Slib,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (121816.22960000113 426772.0097000003)
biezen_2020.1564,2020-356,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-28T00:00:00,117510.478567,425950.311867,12:57:45,Stortsteen,2,1,2,Boven- en Beneden Merwede,,NL94_3,,POINT (117510.4785999991 425950.311900001)
biezen_2020.1565,2020-357,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-28T00:00:00,117504.021095,425951.614565,12:58:17,Stortsteen,1,1,1,Boven- en Beneden Merwede,,NL94_3,,POINT (117504.02109999955 425951.61459999904)
biezen_2020.1566,2020-358,2020,Schoenoplectus lacustris,Schoenoplectus lacustris,2020-08-28T00:00:00,116917.949508,425952.404669,13:04:13,Stortsteen,8,1,8,Boven- en Beneden Merwede,,NL94_3,,POINT (116917.94949999824 425952.40469999984)
biezen_2020.1567,2020-359,2020,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2020-09-07T00:00:00,108743.8286,417902.804533,08:32:08,Stortsteen,1,1,1,Dordtse Biesbosch,,NL94_2,,POINT (108743.82860000059 417902.8044999987)
biezen_2020.1568,2020-360,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107210.243367,416713.785933,08:53:49,Stortsteen,1,1,1,Dordtse Biesbosch,,NL94_2,,POINT (107210.24340000004 416713.7859000005)
biezen_2020.1569,2020-361,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106826.9905,417902.212933,10:53:57,Slib,3,2,6,Dordtse Biesbosch,,NL94_2,,POINT (106826.99049999937 417902.21290000156)
biezen_2020.1570,2020-362,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106821.519767,417900.785233,10:54:48,Slib,2,1,2,Dordtse Biesbosch,,NL94_2,,POINT (106821.51979999989 417900.7851999998)
biezen_2020.1571,2020-363,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106826.539747,417895.39331,10:56:19,Slib,5,4,20,Dordtse Biesbosch,,NL94_2,,POINT (106826.53970000148 417895.3933000006)
biezen_2020.1572,2020-364,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106831.5267,417865.4175,11:00:04,Slib,1,1,1,Dordtse Biesbosch,,NL94_2,,POINT (106831.52670000121 417865.41750000045)
biezen_2020.1573,2020-365,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106812.027644,417858.227664,11:01:27,Slib,2,2,4,Dordtse Biesbosch,,NL94_2,,POINT (106812.02760000154 417858.22769999877)
biezen_2020.1574,2020-366,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,106806.604853,417853.912347,11:02:36,Slib,6,1,6,Dordtse Biesbosch,,NL94_2,,POINT (106806.60489999875 417853.91230000183)
biezen_2020.1575,2020-367,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106804.652684,417856.363621,11:04:04,Slib,9,2,18,Dordtse Biesbosch,,NL94_2,,POINT (106804.65269999951 417856.36360000074)
biezen_2020.1576,2020-368,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,106800.867723,417867.747935,11:05:23,Slib,2,1,2,Dordtse Biesbosch,,NL94_2,,POINT (106800.86769999936 417867.7479000017)
biezen_2020.1577,2020-369,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106795.375967,417870.533665,11:06:26,Slib,9,6,54,Dordtse Biesbosch,,NL94_2,,POINT (106795.3759999983 417870.5337000005)
biezen_2020.1578,2020-370,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106797.784253,417890.813985,11:07:31,Slib,10,2,20,Dordtse Biesbosch,,NL94_2,,POINT (106797.78429999948 417890.8139999993)
biezen_2020.1579,2020-371,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106787.722,417904.129867,11:08:40,Slib,4,1,4,Dordtse Biesbosch,,NL94_2,,POINT (106787.72199999914 417904.129900001)
biezen_2020.1580,2020-372,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,106769.210254,417909.345949,11:11:47,Slib,7,1,7,Dordtse Biesbosch,,NL94_2,,POINT (106769.21029999852 417909.34589999914)
biezen_2020.1581,2020-373,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,106765.991351,417916.322863,11:12:38,Slib,7,2,14,Dordtse Biesbosch,,NL94_2,,POINT (106765.99139999971 417916.32290000096)
biezen_2020.1582,2020-374,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107101.5632,417847.412167,11:20:49,Slib,2,2,4,Dordtse Biesbosch,,NL94_2,,POINT (107101.56320000067 417847.41220000014)
biezen_2020.1583,2020-375,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107115.698857,417837.153101,11:21:36,Slib,5,2,10,Dordtse Biesbosch,,NL94_2,,POINT (107115.69889999926 417837.15309999883)
biezen_2020.1584,2020-376,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107023.085307,417840.742463,11:24:52,Slib,4,1,4,Dordtse Biesbosch,,NL94_2,,POINT (107023.08529999852 417840.7424999997)
biezen_2020.1585,2020-377,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107183.219867,417795.383033,11:30:41,Slib,5,4,20,Dordtse Biesbosch,,NL94_2,,POINT (107183.21990000084 417795.3830000013)
biezen_2020.1586,2020-378,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107137.687266,417793.166982,11:33:02,Slib,1,1,1,Dordtse Biesbosch,,NL94_2,,POINT (107137.68730000034 417793.16699999943)
biezen_2020.1587,2020-379,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107243.1159,417815.544567,11:38:02,Slib,5,2,10,Dordtse Biesbosch,,NL94_2,,POINT (107243.1158999987 417815.54459999874)
biezen_2020.1588,2020-380,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107260.610809,417818.552796,11:39:08,Slib,2,1,2,Dordtse Biesbosch,,NL94_2,,POINT (107260.61080000177 417818.5527999997)
biezen_2020.1589,2020-381,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107411.470867,417769.6535,11:42:37,Slib,10,2,20,Dordtse Biesbosch,,NL94_2,,POINT (107411.47089999914 417769.65349999815)
biezen_2020.1590,2020-382,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107409.433567,417772.021267,11:43:14,Slib,7,2,14,Dordtse Biesbosch,,NL94_2,,POINT (107409.43360000104 417772.0212999992)
biezen_2020.1591,2020-383,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107413.032467,417742.55137,11:44:10,Slib,8,2,16,Dordtse Biesbosch,,NL94_2,,POINT (107413.03249999881 417742.55139999837)
biezen_2020.1592,2020-384,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107412.528748,417736.599169,11:45:09,Slib,15,5,75,Dordtse Biesbosch,,NL94_2,,POINT (107412.52870000154 417736.5991999991)
biezen_2020.1593,2020-385,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107409.752855,417723.262412,11:46:11,Slib,10,4,40,Dordtse Biesbosch,,NL94_2,,POINT (107409.75290000066 417723.2624000013)
biezen_2020.1594,2020-386,2020,Eleocharis palustris,Eleocharis palustris,2020-09-07T00:00:00,107410.677433,417721.411733,11:46:54,Slib,2,1,2,Dordtse Biesbosch,,NL94_2,,POINT (107410.6774000004 417721.4116999991)
biezen_2020.1595,2020-387,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107418.576938,417713.544231,11:48:14,Slib,12,3,36,Dordtse Biesbosch,,NL94_2,,POINT (107418.57690000162 417713.5441999994)
biezen_2020.1596,2020-388,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107421.866644,417699.24424,11:49:16,Slib,25,10,250,Dordtse Biesbosch,,NL94_2,,POINT (107421.86659999937 417699.2441999987)
biezen_2020.1597,2020-389,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107400.136067,417706.158733,11:49:55,Slib,2,2,4,Dordtse Biesbosch,,NL94_2,,POINT (107400.13610000163 417706.1587000005)
biezen_2020.1598,2020-390,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107400.372601,417693.327645,11:50:34,Slib,10,10,100,Dordtse Biesbosch,,NL94_2,,POINT (107400.37260000035 417693.32759999856)
biezen_2020.1599,2020-391,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107406.586931,417701.176939,11:51:19,Slib,4,2,8,Dordtse Biesbosch,,NL94_2,,POINT (107406.58689999953 417701.1768999994)
biezen_2020.1600,2020-392,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107384.302036,417679.965371,11:52:33,Slib,10,5,50,Dordtse Biesbosch,,NL94_2,,POINT (107384.30200000107 417679.9653999992)
biezen_2020.1601,2020-393,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107396.298783,417665.994361,11:53:23,Slib,30,6,180,Dordtse Biesbosch,,NL94_2,,POINT (107396.29879999906 417665.99439999834)
biezen_2020.1602,2020-394,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107397.640073,417671.828978,11:55:05,Slib,9,3,27,Dordtse Biesbosch,,NL94_2,,POINT (107397.64009999856 417671.8289999999)
biezen_2020.1603,2020-395,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107396.106757,417650.476477,11:55:43,Slib,5,2,10,Dordtse Biesbosch,,NL94_2,,POINT (107396.10680000111 417650.4765000008)
biezen_2020.1604,2020-396,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107402.461161,417646.126482,11:56:42,Slib,5,4,20,Dordtse Biesbosch,,NL94_2,,POINT (107402.46119999886 417646.1264999993)
biezen_2020.1605,2020-397,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-09-07T00:00:00,107391.716362,417644.524757,11:57:23,Slib,5,3,15,Dordtse Biesbosch,,NL94_2,,POINT (107391.7164000012 417644.52479999885)
biezen_2020.1606,2020-398,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-09-07T00:00:00,107412.202465,417653.832077,11:58:57,Slib,20,10,200,Dordtse Biesbosch,,NL94_2,,POINT (107412.2025000006 417653.83210000023)
biezen_2020.1607,2020-249,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114516.3426,424504.900333,12:01:47,Slib,4,3,12,Boven- en Beneden Merwede,,NL94_3,,POINT (114516.34259999916 424504.90029999986)
biezen_2020.1608,2020-250,2020,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2020-08-27T00:00:00,114504.678092,424526.418825,12:02:20,Slib,10,5,50,Boven- en Beneden Merwede,,NL94_3,,POINT (114504.67810000107 424526.4188000001)
biezen_2020.1609,2020-251,2020,Schoenoplectus triqueter,Schoenoplectus triqueter,2020-08-27T00:00:00,114483.204628,424561.573938,12:02:49,Slib,10,8,80,Boven- en Beneden Merwede,,NL94_3,,POINT (114483.20459999889 424561.57389999926)
