Lichtmastn,latitude,longitude
DVR07250-0001,52.2554444919,6.1582879742
DVR11650-0001,52.2729772525,6.1986099161
DVR07550-0001,52.2537570718,6.1709978278
DVR07550-0001,52.2537570718,6.1709978278
DVR06790-0001,52.25008729,6.161736595
DVR06790-0001,52.25008729,6.161736595
DVR01580-0001,52.2538944971,6.2014898184
DVR05760-0001,52.2559726972,6.1581555134
DVR07430-0001,52.2526422296,6.2081618567
DVR01850-0001,52.2677298635,6.1611879495
DVR07560-0001,52.2545736069,6.2042985025
DVR03295-0001,52.2576775949,6.2286199027
DVR03800-0001,52.2638822209,6.1471191975
DVR11760-0001,52.3080552252,6.1962912825
DVR08380-0001,52.2506599375,6.1596871958
DVR00940-0001,52.2467897998,6.2115540708
DVR06880-0001,52.2466666339,6.2096523004
DVR05360-0001,52.2625720648,6.1733510153
DVR05360-0001,52.2625720648,6.1733510153
DVR07900-0601,52.2531532968,6.2055680996
DVR02530-0001,52.2680577456,6.1561657647
DVR06666-0001,52.2598486272,6.1845029034
DVR09151-0001,52.2858156193,6.1546831649
DVR07330-0001,52.2673726865,6.1414420156
DVR99004-0001,52.2660688658,6.2053929188
DVR99028-0001,52.2649396231,6.2185804468
DVR04210-0001,52.276368429,6.133958145
DVR02105-0001,52.2571752284,6.2281062913
DVR05458-0001,52.2388271731,6.1795871351
DVR01600-0001,52.2533251745,6.1632683015
DVR01600-0001,52.2533251745,6.1632683015
DVR06950-0001,52.26712961,6.1325593399
DVR04050-0001,52.2516609075,6.201901658
DVR99029-0001,52.2649855815,6.2180002113
DVR99029-0001,52.2649855815,6.2180002113
DVR05470-0001,52.2668873157,6.1358137269
DVR00428-0002,52.2621203764,6.22119969
DVR04050-0002,52.2515059884,6.2017619754
DVR03670-0002,52.2523254516,6.2082040986
DVR03940-0002,52.2624381511,6.1523590894
DVR05510-0002,52.2583774996,6.1737200475
DVR04980-0002,52.259182992,6.1635292302
DVR02110-0002,52.243802714,6.2122412088
DVR04440-0002,52.2549673454,6.154259258
DVR01505-0602,52.2589234534,6.2307963832
DVR03287-0002,52.2519480977,6.1576976319
DVR01375-0002,52.2619118578,6.2247602969
DVR02070-0002,52.2588002238,6.1812340198
DVR08010-0002,52.2597167374,6.1470825085
DVR04060-0002,52.2553385654,6.2081598186
DVR07220-0002,52.264557592,6.1749439106
DVR02800-0002,52.2509543055,6.1709509635
DVR03250-0002,52.266201496,6.1657011774
DVR11430-0002,52.2665036682,6.1885645453
DVR04930-0002,52.2672670944,6.1358157999
DVR02590-0002,52.2572201352,6.1628597792
DVR02590-0002,52.2572201352,6.1628597792
DVR09931-0002,52.2851069847,6.1420149909
DVR06145-0002,52.2470002557,6.2007524215
DVR07005-0002,52.2549064293,6.2229097628
DVR02840-0002,52.2512114244,6.1546862237
DVR02250-0002,52.2471921683,6.2129872957
DVR00400-0002,52.2538301158,6.1523040053
DVR02100-0002,52.2583598244,6.1613288616
DVR03310-0002,52.2623826038,6.1584852057
DVR05450-0002,52.2548139488,6.1587770439
DVR04510-0002,52.2528675447,6.19032914
DVR03930-0002,52.2446213517,6.2109054779
DVR02580-0002,52.2526557022,6.2090048834
DVR05513-0002,52.2448901024,6.2155839507
DVR03280-0002,52.2671675455,6.1350788885
DVR04713-0002,52.2420319364,6.2264395859
DVR06040-0002,52.2615376395,6.1454144787
DVR03550-0004,52.2548712025,6.173717099
DVR00455-0002,52.261752261,6.2234834986
DVR03470-0002,52.2543883792,6.1524332121
DVR10241-0002,52.279044544,6.1511920592
DVR06080-0002,52.2582132511,6.1442605666
DVR02520-0002,52.2613095397,6.1385831315
DVR05490-0002,52.2688882316,6.1394270593
DVR03460-0002,52.2526387715,6.1643930207
DVR03460-0002,52.2526387715,6.1643930207
DVR03460-0002,52.2526387715,6.1643930207
DVR07920-0002,52.24655617,6.2182705258
DVR05520-0002,52.2618822538,6.1578377427
DVR03990-0002,52.2702956049,6.1669587716
DVR00155-0002,52.2528256076,6.1913656943
DVR00240-0002,52.2581398082,6.1484998774
DVR06090-0002,52.2734219228,6.148949828
DVR04010-0002,52.2679233553,6.173295438
DVR04750-0002,52.2669829107,6.1582327614
DVR05458-0002,52.2388988875,6.1799800598
DVR05390-0002,52.2606360824,6.1538966134
DVR02715-0001,52.2567970422,6.2266273955
DVR03390-0002,52.2646318604,6.1366924889
DVR02040-0002,52.2484573676,6.175981771
DVR04000-0002,52.2694822496,6.1662171274
DVR03380-0002,52.25239778,6.205373465
DVR03945-0002,52.2434194951,6.2290073224
DVR03360-0002,52.246689083,6.2049143458
DVR06050-0002,52.2596485194,6.1802274385
DVR10412-0002,52.3029705224,6.1480722541
DVR04040-0002,52.2517499296,6.2036777134
DVR04950-0001,52.2636703625,6.1518947283
DVR02585-0502,52.2716378463,6.166517636
DVR10870-0002,52.276061008,6.2529576132
DVR03300-0002,52.2522671959,6.154912195
DVR04990-0301,52.2547059312,6.1516294315
DVR03570-0002,52.24517383,6.2171848896
DVR05030-0002,52.2744789312,6.1626770498
DVR05500-0002,52.255118865,6.1717036363
DVR06160-0002,52.263151078,6.1446054387
DVR03925-0002,52.2583566081,6.2238152447
DVR03490-0002,52.2502326905,6.1447497043
DVR03530-0002,52.2508294716,6.1694119318
DVR10921-0002,52.2905324847,6.154977353
DVR20810-0002,52.2538568215,6.1515563101
DVR01190-0002,52.2629260851,6.1461946226
DVR02150-0002,52.2428832039,6.2008050539
DVR04970-0002,52.2379035505,6.2071823501
DVR03500-0002,52.2479266754,6.2319152095
DVR04030-0002,52.2409679365,6.1996313398
DVR02240-0002,52.2637389893,6.1464290846
DVR11220-0002,52.2835329903,6.3002266012
DVR02230-0002,52.2477602823,6.1684748978
DVR04235-0002,52.2415006772,6.2244616666
DVR02000-0002,52.2486539227,6.2062512186
DVR03330-0002,52.2572284166,6.1471606972
DVR02510-0002,52.2498852444,6.1391025277
DVR04890-0002,52.2566300668,6.170448851
DVR115270-0002,52.2579423685,6.1495113261
DVR05780-0002,52.2727681437,6.1336678015
DVR04550-0002,52.2433306184,6.1872291009
DVR03700-0002,52.2556300024,6.2053185867
DVR05060-0002,52.2453367918,6.2209535136
DVR05750-0002,52.2507264222,6.1432810573
DVR05080-0002,52.2537289605,6.1522488259
DVR04820-0002,52.267193722,6.1608359804
DVR03600-0002,52.243342356,6.2114752272
DVR04180-0002,52.2656556561,6.1657036428
DVR00215-0002,52.2596806394,6.2210565006
DVR00180-0002,52.253805321,6.1883614002
DVR03870-0002,52.2577377753,6.2089834076
DVR00330-0002,52.261716516,6.1370079237
DVR85240-0002,52.255334585,6.1524647598
DVR07675-0002,52.2629459796,6.2145683004
DVR02380-0002,52.265409401,6.161981411
DVR03730-0002,52.2521715658,6.1648071178
DVR07515-0002,52.2433705968,6.2296880154
DVR03720-0002,52.2488903314,6.2054598261
DVR08047-0002,52.259694603,6.2203388698
DVR05790-0002,52.2513203359,6.1559115278
DVR03710-0002,52.2433939389,6.2210673331
DVR03885-0002,52.2584860936,6.2229962243
DVR00380-0002,52.247146857,6.2231714861
DVR05870-0002,52.2535165344,6.1570071725
