FID,ZAAKNUMMER,STATUS,LAT,LON,BEGINDATUM,EINDDATUM,DATASETNAAM,CATEGORIE,AANTAL_STEMMEN,DESCRIPTION,MEDIA1,MEDIA2,MEDIA3,GEOM
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-301a,0014ESUITE379832023,open,53.231,6.5645,2023-01-26 21:04:51.46997,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,767OwKJrt54p4uyQ0RKOUdjczT54kM2tMHPyGtZldBo=,null,null,null,POINT (233611.666 583354.023)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3019,0014ESUITE379672023,open,53.2379,6.5677,2023-01-26 20:38:14.94382,null,Openbare Verlichting,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,iNE3EIpbs38W7Ogq+6J9gSw2jNB3uIGYLF21UFFJvtm7KR5s7S1JqT+evh9+V9MiqfRBf6Qoj44in/+KF+Ym0V2eayNk5n/abnArw5/a3mvqTAcQDOluy/EE02gj2tf3cfYoLZIobAPs2vAdPEbcn8dSoYvdXfbBPQylY+/XlB4=,null,null,null,POINT (233815.8 584121.893)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3018,0014ESUITE379602023,closed,53.195,6.595,2023-01-26 20:23:06.396181,2023-01-27 21:11:10.712,Melding Openbare Ruimte,Verkeer; Overig,1,AXZUl1gdEZYYyOHNfGxAnatwThwPslfslLDc5ZvnOMFQ87Kux0gm5PC/DjqffuJO3serGFLKryIQ8vuYGkhAVleCMmuywJaDv7awgiD8eZ4ldkHlYkm/KAVicRNQ38A0M01JY/7T+nzUqVmvEdayBan+kx0js36YjMNEIFFwadmXMKMsgw8A8LndtepA3WOW4E2HQg5hbuuuPP03C/h+GB5B81okEk92/tpPDuefF/AXgOKwIZPV7IyUj5I5AF5OIkTHz183a1W4YC1Wa/6CbK6o8nu92a2ZlTECvuwkDm+xLB22Ryl6enalLOeimr4BLCu+byQGoVVJqAFTp1WO6PoNlzVq0cfZOvPSMTTadPF3cz7t4iFfcSuaMqfTecAspr3z95eLcLwkko7In8y5wnwEvXdCNm6pWKT90RCvESDACbtqlEFZuPfE2JpqQjEHIcMDJuEhDCYabMTos32HGnjIP2+tNTKuDO4JWs/OTHH6z+MWkK4LMLZy2yEQx24zfV35pldHjC9Z5M4mlGxxrUFZ9H5GXSP2RnVt5OKwBhQ=,null,null,null,POINT (235718.702 579380.449)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3017,0014ESUITE379472023,closed,53.202,6.5837,2023-01-26 19:55:45.80953,2023-01-27 21:11:09.847,Melding Openbare Ruimte,Openbare verlichting; Overig,1,MlKqh1FICtMtRT2Ls49Lab07Sf1jf+9cmtffPIcpfYk0yBIBm+Bd3FudSSuLLM2PpdLsaNEs5DX7ml8CXJSfpw==,null,null,null,POINT (234952.94 580147.611)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3016,0014ESUITE379452023,open,53.2465,6.5797,2023-01-26 19:52:56.31972,null,Openbare Verlichting,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,2,IzMSAY0LSdHhnWT0bRNSAQSY6zNua8btSZgn/HW/FBsieAOZNbAB+y8wd4sllzNVlabv/FeQhsn/Q1X+t5c1hA==,null,null,null,POINT (234599.732 585092.267)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3015,0014ESUITE379432023,closed,53.2113,6.5954,2023-01-26 19:50:23.738345,2023-01-27 21:11:09.009,Melding Openbare Ruimte,Verkeer; Aanvraag nieuwe verkeersituatie,2,ZmZ1uNeO9wUIUODv/rZ0xr6EQCSSj7u7W7nwxeNrVUn7BMTyc+BNyXue+9f+RejwxMwxJOYltIfYM+GW8++7xqFGm3elNsUVUyfbEIGrCY6/TCj0/76gKZxX3vf8Byt6F2C5vXMB4Wvwd65daRTz4n6eZbU1x/ILCEF/34WGqPdlLjiLvlMaYJA/Y7iClPlD0PU7fS1p/lbM2AKY6dUDryGghqWuDuDHdg2ol1fAZQyAgeLWQ6PJei4+nw+14NVRCe5KMkxlunYJxc3a3o6uTbwxrWy8/H5GeSc8QSFsRXcFunhxpu5za5PmSDbIsKSU9A28yPWwHPfwz/I1wSY/wsu6v+3+zPbTifnk7f4uYiq5CuwdoNf71sFs1ag4wLJc4WQ3etYtRVyua8haq0S96zaEhWDfxtmRdzW+IyEBi3/b2OOpyygjDbzu30WJXHLVysdJ56sIrqscxDY8PdjhPq3v3bvL1aXJHgDMfbVbgg0=,null,null,null,POINT (235713.1 581198.708)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3014,0014ESUITE379162023,closed,53.2237,6.5356,2023-01-26 19:04:58.839327,2023-01-31 21:08:53.764,Containers - Huisvuil,Containers; Storing,1,DLCOyZyPih6wRwK8gB20v+qonSWZciNZSyNrRbonru154bonOrAUmu+mZxrXQJDATkD4ejEMnXLmrubWAGPUXdjwSs8OptKcaQbRa67BasYebZwhMUnLAnb5P9U0PKVW,null,null,null,POINT (231696.906 582508.229)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3013,0014ESUITE379082023,closed,53.214,6.5539,2023-01-26 18:58:36.040836,2023-01-30 21:10:14.967,Containers - Huisvuil,Containers; Zak(ken) naast de container,15,PQXAyhYFgUCSXBwjiQWHonbr6lca2w1ljcIzqHfiEHfY3M0+eJDNrTBz8hrWZXQa,63d2bf4be90aa304769b1409,null,null,POINT (232937.909 581446.241)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3012,0014ESUITE388922023,open,53.1204,6.6649,2023-01-27 13:35:29.592954,null,Melding Openbare Ruimte,Verkeer; Overig,1,2foT2VTVbMR3FT1lOt0R8OioXByjl9k3R/F1FsV5Zu3tchDlgqRFVWaVmAHy+FyiT86LkXvldeQTv2I4vivEvVOPS85POCn5jfRAJ+TyuaEXvt4KykNRJax26Ugi4WJFx6+hoO8D74RP4BpV9RDdmcd/eZ7phu4i8baCzhuBAkF8OIcfWByA3UAdn/N8zYTwGMxI5KD60lRBrSZQkWZ6wW+Px4u9q3PWi4uu91ml5qOlzsGG5fXGiLj2UTBrWhprN84g7u2WvL/gaOIiRZhGM6DMUCOWwFKCtYu9pI8kF4E=,null,null,null,POINT (240540.055 571157.957)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3011,0014ESUITE388832023,closed,53.195,6.5537,2023-01-27 13:33:28.103311,2023-01-27 21:11:37.74,Melding Openbare Ruimte,Openbare verlichting; Lamp brandt niet,1,nutfuH0O3J+Mt4tRemVnjyvDXqIe2E0TYWw7YeDIok6LqM6JkS35fVOgfvG1XjvyhClbvQT+SoeP4LWbs7gWRKvp1/7HGd4ZDVWfJa7p91807gh/E1MtotfxoKDks+7gvJRZduP3n/wiQDHVQr3i/DdxU+kj6YGuFfqT29HVVEor9NzjvWrrTf9I7muZYFvt,null,null,null,POINT (232958.761 579340.607)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3010,0014ESUITE388352023,open,53.2762,6.6978,2023-01-27 13:12:56.080887,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,LlLn7qQIHBrNEkW3Q6HLfCAwj7YvGuGaNcz1Pu0U97DECdV5gxroSYG/hZdukrEFy7BFLaMg3erNXTZUDoWgNln9kcqDJ4mHKbpB+GOuVCn+0cAebTSBkSgRS0ToWCcDjhybOhMuEKGYpf4HOg5Z6vVh1aG/168hUzVCcrP+iDUCoGs8KbY/SWxje7U9S5XzDIYdwpDQOpH8j0ljv7qH+J1UD8R51KWD+wUz/LTbCFTIMc13k1TTbAydH+1PMIeMP1+871nIijutouq5lW+BwRaBNdGhvq2naG9HM7v8M9slM6JiaPfypVwgRQmtiSpg9GHUfllxZHUneC+bq7zRt6a0njgBHShEQKRbdL5cNT/Efl730lKICqKObU91b8dkiOnSetpxifOi1CnFSJMuOC5vrXvN71x9fHdWKQNuia6sB0roSfvyZYsp/WhHcIOQiEO2z+8eguA3wME6OWepWxvShwpSENzhb8Ouv1m7UkaNbyNUwLziaUPfceUByBJYja5HU6NpIvofOI72hFyNrA==,null,null,null,POINT (242424.066 588537.727)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-300f,0014ESUITE388182023,closed,53.2301,6.5864,2023-01-27 13:05:04.63531,2023-01-27 21:11:36.843,Containers - Huisvuil,Containers; Storing,1,E2cmO1BFvydt2KnEKvywGCnT5TJNlhDgJ+3tmhTq6ss=,null,null,null,POINT (235082.239 583280.221)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-300e,0014ESUITE387982023,closed,53.1981,6.5838,2023-01-27 12:52:16.458173,2023-01-30 21:10:34.196,Containers - Huisvuil,Containers; Zak(ken) naast de container,3,lD7aNAlOSmNlRFkfmT1fwQHxL1UZ4j4ONvcvNyDsFv+1eafF1mZNkEZ1F33HWlvemHhhdtOJBh8R/uJx5m6b7roIp+RijfeUr2mE8oEHAd6QI60CTJQkXgaj1nlMj6NSK0IHkY6FlFYICglMmakta47iyiTVsFSTO6AbpKSLeT7TdfkUz6SAkQoxSCCghgXW,null,null,null,POINT (234963.101 579718.539)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-300d,0014ESUITE387562023,open,53.1636,6.581,2023-01-27 12:28:29.692462,null,Openbare Verlichting,Openbare verlichting; Schade lantaarnpaal,1,SvhVNjg3Mq6G1XZl38YvjMtbyAlK6wqmcr+kaPZyLKw/36PzVLZryAni6FmK3KrBHrmHMsyXA5g1N5S8pkhJRdq5wl7ouUPyylqfAcmlH8+cPFN/OpaCS4XgSqxroNCE4Kl+6SiGgT6b22p7HUVHkUzXftWWQZHCRLY9vh9eFHQ654qyHS2Lm25wMkZTQ3cN1tfGsokRPjOWSsRQK8YZUj7+CUYeQizzv7N4c79//5nm5F9/tP5sGLXzzoRJLKHJ1b0ndLPZdSx9a0WfYQ0pjxATjiJN/6dXfFsIFxBWLqMiPQP8s30tzV1b39lqCO1a32+E8xtmwF5us4zzNvJxb54FIYTVT1+HMcvOH1ytKXfX3ATWG2O7i7UAim9hXlIK4axa4XU00vUZrplyYMl3xnoqLYvpvoqhcoR23E2WZZ/GCKm+vzfMk1VOMY7VN9K2NRSykxMqFSQI75cDLaq6IqfLbHDkoPLENRvBj8C4PXknGtt7pgXWkl1SIJQf/THB3HtlHxWPUVEqaOoKCqaxYpZjSefISLXnxdHivlv2dE8dyJLQvG02oqhy8T5Lcqkf2eNacdmpAhWfbvJMDEMycExUnJ3MKd6ZjdYSPFXgLg4sIRqCvzvfuvfcwCs3FV96Se9xrMgFMoF04vP7fitLSw==,null,null,null,POINT (234843.954 575873.866)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-300c,0014ESUITE387402023,closed,53.2133,6.5485,2023-01-27 12:20:37.988865,2023-02-01 21:09:27.731,Melding Openbare Ruimte,Water & Riolering; Riolering verstopt,2,MAl8WnYI0O3m1XXoGAsOAOJpIJBHc3+lu/rvU8qJzRVmJfi2tM3ZDnRQZmPKuxwNl77phsROFv9ri3CDrRnRcbopZHgKbUV6TAkiyOpcEwDWybYS5RwoIhgrEzOLa8Qo+dDsrTM5Epnd4YFrBeOkR73oP0HAXhk9ysNUjvGKPUc1opG2abxAna9Rfdxrs5GSihV+968nhWCZYivzNSfjfWFzK/3JllmoFjmv/cfcbOpIyUefl30HLgTM6xaNttHVJJ6uaGbnetCtam57606dtFsabpmVnAwxeQGGZh2SUMDxr5jWk3Yb+CUKJUgNQ9O6lpvMOq9GyQtc1MvP2xf7GM5/Dc4Uf0QsEWpW/ReB954FrYobibs5u1dTV/JI/DLgBUyhQi0jWceCcsAMnJOQ5w==,null,null,null,POINT (232576.973 581364.553)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-300b,0014ESUITE387142023,closed,53.2398,6.5684,2023-01-27 12:08:00.66212,2023-01-31 21:09:08.51,Melding Openbare Ruimte,Water & Riolering; Riolering verstopt,1,cuWev9CLEvQe9GRmfUYZOUpOpYw19XuFIEy8nJv+DDvKnTKvQnNTQNpQa37M2RXmTeIwYNaHufqPyUyVTJ6vC5yyqau3j7f585ABMY7co9vcgpnEpp5qBOttK36Qx+FVsmIsbUY3TavxXuhxVgvusBNbXo+sxG6JjLqywev0AUCdS5uc90tmq2xM1LmL02YETT9xKRXvkg+Z0lzvoVfRnw==,null,null,null,POINT (233857.06 584340.247)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-300a,0014ESUITE387112023,open,53.2369,6.6298,2023-01-27 12:07:11.064339,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,2,G4zb5pzezcHxAjF0BdSaOHzIOzyHr6ro6CUwNuwsInxVXjpcl/SeQdyK9iK3tJGhVID7XUxnxEDUc4gc09lJIeu6yxXaXnKgUR3yyo76rzZ9JhqT+AR8Jxbc+4NKYy0kcG7YVm7Qk5WtAI1/xM8FRNSBe/26AGP82VeyxsOPYgR0ygqjTOvdS+mATea2XnyHxPM49PaxvDQESfX6eP2HJ/7QLNTS6JTT8Vf5eXdcE0I=,null,null,null,POINT (237966.529 584081.244)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3009,0014ESUITE387092023,open,53.2095,6.5542,2023-01-27 12:06:55.531464,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (232962.7 580955.546)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3008,0014ESUITE386992023,closed,53.229,6.5412,2023-01-27 12:05:01.15157,2023-01-31 21:09:07.425,Melding Openbare Ruimte,Afval; Grofvuil,2,pus+W3eV5EsD5kh3Oh0RsvtvVImh9llskYzjX8RaVIEaH/iOMjaIAOyI609vQAaP4eFauTvdZcDtvWf4/8wUi6pGEidzo/4cpOH0S1V8S+6ZdUF3rIkx1wMXyUd4KCK2z+86iXYI9jdzKNmdXf1Bj/UlM7+91ctswDP6KPiUGQDXijTvqiQ1GSl6ki7UnBzjDWaWbFqwLAKRyu7FxwTG9KSCJBIU5oYvSe/ApOAnV1A=,null,null,null,POINT (232064.992 583101.265)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3007,0014ESUITE386982023,open,53.237,6.5578,2023-01-27 12:05:00.914815,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,RSKKr2Lm/mdbFevWVotInqRUfXLeIJpIi4WsoU0jP5HEJVJjkvD+eJuoDM4nQf6xn3lHgQz6VOUsNFV1mvm1MDHanbFz57FrzqxN3Gr1C0PMmYGdHoLrRV3IV9KKF4RXR4DKX/kg9qpl7GrCcNDRp3VthUbv+Br9NebJ4ObAZW/UEp7ciYzDoUFiTJsfZIvnlWBLK/8aebhpTvnT1IyDO9fpAxf6siup9R4twoy89V2Tp7EOm4Fe7QkEjUdeDNuE5ewTSTmhH6nsmkk+iXjrEgJduzzICiyy/CEpg/XItgg=,null,null,null,POINT (233156.925 584010.668)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3006,0014ESUITE386872023,closed,53.2292,6.5725,2023-01-27 12:02:32.070288,2023-01-27 21:11:33.848,Melding Openbare Ruimte,Openbare verlichting; Lamp brandt niet,1,AKX9nH7O1Kq+w5DlVf3HR3F160Oj6BFT3GNjixerzB3x3TeJMUYe1V7tswYL+KY4imc0r++TNkRj1wn5rrrMSeT7QnCT73HGVnwSbIkvF5MvvZxc5C8E4juxPSyLGIoE/t9eYxQSUz6Nx34TpVNZNU1EHi40nWjp4Rr6T925KdWvgcbBr5K+eLF5V4kSECceeoIbDt3WJ96z8RJtQt0r9G3ttHkUZvl1Py7DOzdOsxiVu/8GJuVk6LX0Vs87pJ3xDSq/lLZ9VIa+4i57M4Cb9rvvKN80CTa7rICEw8h5xs2mWKh68AYQWEAjwnbgOUmwFLQvfTIa1WSNA2tBAedRE7g+HZy1TXLlLhVduLmYmjFu64xoKQXl3hUpD/m/jBEGhoh3Z+CbV1PXwUPjPhio1w==,63d3af47e90aa304769b15bc,null,null,POINT (234150.615 583161.767)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3005,0014ESUITE386852023,closed,53.2069,6.5066,2023-01-27 12:00:46.51016,2023-02-02 21:08:49.977,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,2,hYbwx9InCTfVuO5PfFS+08YHOWfPKoieYog0A8+qREBeY1leUUABvmoZoHkH75yJWZkt/yGt1/tJ1qKiZEH5Qt/p83W66JuPawg6EkI0vyjwxZCuB3N5Ldd+N82Newnc4OANFCnZmqsqzluKGgeD7klxyCqIverEtaDevHfTK5/3rfbU7GRydfX2pLPrp3GS7anfCptAAIuBI/VocSmxE1h8p33oeg9cyI3xf4wxg1A=,null,null,null,POINT (229792.731 580615.966)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3004,0014ESUITE386702023,closed,53.2259,6.5331,2023-01-27 11:57:21.724074,2023-02-01 21:09:25.861,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,2,rDlPJhKiy4d3AqTKhQQQDBbVawfCw4MAGlwWBCSmNrOG5/w/HYsa/8p8pHH/3C3wqaQAeuEZpFSWtT8Lli0MbKgOGw8Yzp5mL0AloIESFIdcF8dG94GtJ5Md8M3WrLoRCyY3l9hmCjQHjMTJ5VLqPorJZS96NefTYC0Sk81piB723i10NfDavks0ZiXwh6zosxBRKxZ6q5znU48gy9pvCUaD8YQH2Rdy/WkxHPQNgTfdhsP2pxfy7gQ6kJ5yo2u2,null,null,null,POINT (231529.543 582749.22)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3003,0014ESUITE356492023,closed,53.2394,6.5173,2023-01-25 14:31:30.865525,2023-01-30 21:09:40.988,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,MPgqoKJe/7Oy1ieJdY60Nw==,null,null,null,POINT (230451.982 584236.939)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3002,0014ESUITE356242023,closed,53.2398,6.5153,2023-01-25 14:24:54.124527,2023-01-30 21:09:40.462,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,JROog0E1BMvZHM8be0CgzIBSZXJgA0RlKFt5kTJsxkU=,null,null,null,POINT (230313.875 584285.509)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3001,0014ESUITE356152023,closed,53.2416,6.5138,2023-01-25 14:21:00.589697,2023-01-30 21:09:39.97,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,iWDxVZYiiDZQtexzw+xTk/+WF+ib1XyCdu97oLxgcEk2EvyZXC9usfJgIq5HVXpA7vj9e7FrsMy1a5VFCUIXgw==,null,null,null,POINT (230214.369 584482.968)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3000,0014ESUITE356062023,closed,53.2413,6.5161,2023-01-25 14:18:01.275448,2023-01-30 21:09:39.467,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,RbtmixyNLVKrR1B7JkoFcQ==,null,null,null,POINT (230367.12 584448.306)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2fff,0014ESUITE355982023,closed,53.2358,6.6299,2023-01-25 14:16:39.193528,2023-01-30 21:09:38.972,Melding Openbare Ruimte,Groen; Onkruid,1,heMW5z/FEgfFQxprJYfWLck5JAJ0UBTKg+1Dl/naQkp8v97Hh7IHLEou8U3ejRQPAX9G2i3fukJu4wENzAonp9x6Lw7IO1ep9iGj8rFqvLKuFYn7FDQ94BrI2f/+BKEi0btXEUYNpUTcbCL+irHuBVVbhlAG9XIfDRfzf++4Mr8psJy2eVmQXkBLaHuMj5PQ,null,null,null,POINT (237973.216 583965.152)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ffe,0014ESUITE355922023,open,53.2242,6.502,2023-01-25 14:16:13.046984,null,Melding Openbare Ruimte,Bomen; Boom geeft overlast,1,i7NQ2nCs2aRq3vmUiAcX2fjjQlvaYiqN/wHaSvXAePR3QYngHCBJAtepEaqd6l2Kx7ulHFZEjbgLnxG6EYIOdNNLPIm9UwrQ5KWxIdhZ+3tK3p0XgtieQ4H2hi2JCzpfpIjTC6hAVJ1sNpcKBuq7hN32h7DgF2EOIaX5y0j27eno9ZyA1fnA4wjQfVZqnhvfCieCgIa7upl0NUjvS8NVasQv4qZTtbbP6ZmmGNt3H6Dq9NOxOqC5raZR+suGQyU3QJkOt0rJQPcwm3OmfKZKRVHy6TjyFVyppFM3mKwCzIFRwEraweROLxUqkuZ6aVGw3yjVq1c0qHI/8IKIA3r7y9X9YjXiK8QBu0FtlOOlSZVVlIUsCQsEBAak76KYCXDblCFqIG4MYwFjb85hKNWSAeO/P2n5tWwMGTXXg62qP8cm8sHrtyC0NGlrZZrPYgo90RUQQTTxzoE+EVOGzFZoGQ==,null,null,null,POINT (229451.806 582535.413)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ffd,0014ESUITE355432023,open,53.2065,6.5675,2023-01-25 13:54:55.726,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,HCjdqvzdEN4gQBRCTM9I0tjczT54kM2tMHPyGtZldBo=,null,null,null,POINT (233858.271 580631.981)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ffc,0014ESUITE355302023,closed,53.2253,6.5467,2023-01-25 13:50:26.602946,2023-01-30 21:09:37.755,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,2,GtgIStlIciz//H5PiZkK2PM9YrQ5LZUjj/TvhlHFuRnuUNjGGw1O6IGIbO9zGuAweUBOtaaaPhpreo7v2WjfMoW6t5/wyVKVqYTzEdTQEQ96ItwbsWHVPRREWQShoWhPk6iwy/LCOKLcL+eo8wr7+2j8zNSZiQnH4LC7KGolwJ9AvNi35PgY8Y1/wqDZ8sjAlZAemCiTkNklsWBL27QU66Z66xjbApydcq1r2gdRpT5QkMCcYaoIA3ut8vZIXNdr,null,null,null,POINT (232439.743 582695.63)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ffb,0014ESUITE355272023,open,53.2779,6.698,2023-01-25 13:49:51.211358,null,Openbare Verlichting,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,hj6KrNuxZVgoZ687CxKyy5Yr1eVHgWJWZcGvNHP5W7fHhLyraq9K4yChvHWgDHBUJuIYqjGI5PJttgEVy+a5pNjczT54kM2tMHPyGtZldBo=,null,null,null,POINT (242435.322 588726.148)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ffa,0014ESUITE355232023,closed,53.2252,6.5469,2023-01-25 13:48:37.206016,2023-01-27 21:10:22.114,Containers - Papier,Containers; Zak(ken) naast de container,1,jSokrG0dMFenwbLgVpR/M29RVR+OT9ZsVvmJz2yEjhM=,null,null,null,POINT (232448.168 582689.452)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff9,0014ESUITE354732023,closed,53.2113,6.5741,2023-01-25 13:27:35.199275,2023-01-26 21:10:35.862,Melding Openbare Ruimte,Containers; Vol,1,FlGMVwiXc/7cVpNKxq5WsGVOpPq3ijEJfks6e4D6i9o6SbSnXRr6r+ZX7SmZw7rd,null,null,null,POINT (234294.088 581174.31)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff8,0014ESUITE354272023,closed,53.2281,6.5865,2023-01-25 13:06:15.057752,2023-01-30 21:09:35.926,Melding Openbare Ruimte,Afval; Prullenbak,1,N55E3Sth19W8UVM9jtqB1OaFASqHDaCOinRr3QCusZgZwMR7EvD2Ug3ZxoWt+5Iu,null,null,null,POINT (235091.561 583053.027)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff7,0014ESUITE353982023,closed,53.1978,6.5603,2023-01-25 12:54:27.780462,2023-01-27 21:10:20.677,Melding Openbare Ruimte,Afval; Zak(ken) naast de container,1,aloRa8+OEC0xyGpwQtMp09GIvjYQXLsm4QkcypdCEk2C5zbR6T1D+96x46fD3yMTFOknwnW1pk6hhUldmfDRwrjRLDJZ5oqBbNMZ+KURbCDY3M0+eJDNrTBz8hrWZXQa,null,null,null,POINT (233396.303 579649.77)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff6,0014ESUITE353802023,closed,53.2277,6.5998,2023-01-25 12:46:05.861349,2023-01-26 21:10:34.255,Melding Openbare Ruimte,Openbare verlichting; Lamp brandt niet,1,c5Smlte+dqmZcxv++TBfMwY8m0IQ4lL9XT9lfgjLQjQ=,null,null,null,POINT (235975.551 583021.756)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff5,0014ESUITE353742023,open,53.2357,6.569,2023-01-25 12:43:47.836054,null,Melding Openbare Ruimte,Wegen; Asfalt,1,wa0JOPYOtPo1wRFm9lfA8nmn7HEw5El7V/nXm6kFFga4uRUl1P/LBAv+SgXBdlSxX4EC/yHF7vrI/+Gcq5AHnNpezXCGe2TK3WtETvC3Hax1MjYTRy1pfNVaeX6cazAbi239R9JbvfxfmKaff0otFbU4kUje5rSrNjctBOLh5hRTC9JTgIewXzHCVBiKlhB8,63d115f3e90aa304769b0fb5,63d115f3e90aa304769b0fba,null,POINT (233909.599 583884.436)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff4,0014ESUITE353612023,open,53.2241,6.5476,2023-01-25 12:38:30.958841,null,Melding Openbare Ruimte,Openbare verlichting; Lamp brandt niet,1,2F+ClDDIR9XDkTcJkni7plAZeyvkIzJoOhmlFXjx1KFnV3bIdyvQANZcYr9KyyyM3VMw5P7r+ANzWiIx9hRWsPzj499/ebqZAn5TLySkxgfV7ygerKvp2vQ8yUBL5CUCqlHSRKQRtlLGK4OMAMS9dT30h6fAHCdiKWzGDoLx1CnUw9q2TIyZ39ZRr8N9NHu4xMXmrJkWt+8ua0OYb9YR58e+4ZML1OGV5+jj2Kge/0U=,63d114b6e90aa304769b0fae,null,null,POINT (232496.299 582568.396)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff3,0014ESUITE353572023,open,53.2227,6.5663,2023-01-25 12:37:06.395239,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,2,2F+ClDDIR9XDkTcJkni7pkMpIEyXUV1aiT1Ylz7gkE0vOwz5sNxY10B7y7yXs7YIH//ODOeaf+XiqWLt5I/qXlAl0Atg6wFqR/Fg6kBuXSfLWSeCpVDdUsQib1r1WuUoRovMMi3P3qjBI9vtiDKOa1Vm5+ZM9XXrs7VC1devrQwinSDfopMNZam66QjvWLFPUz4eJqXcfDciuwSKJ4dOfRHZSJsE4NpMRBlGObr9lRU=,63d11462e90aa304769b0fa3,null,null,POINT (233751.894 582432.355)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2ff2,0014ESUITE353522023,closed,53.2189,6.5675,2023-01-25 12:33:58.756982,2023-01-31 21:08:29.614,Melding Openbare Ruimte,Afval; Grofvuil,1,j+I2XEd0FrtoOzFGRgFe4eVJFrQ1aU294I10gXMOExg=,null,null,null,POINT (233840.027 582012.987)
