"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Morgenstond","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Morgenstond","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","8500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Morgenstond","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","13908.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Multi Cultureel Vrouwennetwerk","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","840.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Musicon Producties","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","8500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting MuteSounds","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting MuteSounds","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","6000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting MuteSounds","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting MuteSounds","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Muzee Scheveningen","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","4370.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Nelis","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","20000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting New Song Zuid-Holland","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting New Song Zuid-Holland","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Nieuwe Garde Den Haag","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Ondernemersbelangen Escamp","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting ONS","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","35000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Ouderenvervoer R.O.L.B.U.S.","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","18000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Paard Klep en Co.","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Peace in the Park","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Platform Islamitische Organisaties Haaglanden","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","795.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Platform Islamitische Organisaties Haaglanden","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","850.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Platform Islamitische Organisaties Haaglanden","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5037.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Platform57","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","20000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Reconciliation and Restoration International Ministry","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1365.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Respect Zorggroep","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1200.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Respect Zorggroep","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","600.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Respect Zorggroep","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","250.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Respect Zorggroep","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","25000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Saffier - De Residentie Groep","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","600.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sankofa","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sankofa","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Satellietgroep","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Scheveningse Oud-Vissers & Visserij","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Schollenpop","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","7500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Scouting Satoko Kitahara","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Scoutinggroep De Rimboejagers","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5834.22","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Scoutinggroep De Rimboejagers","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","496.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Shanti Transvaal","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Shanti Transvaal","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","850.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Shanty Cultuur Scheveningen","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Shoot Me","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Shoot Me","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","700.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1525.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3820.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","4800.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","4070.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","9605.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Sportaccomodatie HKV/Ons Eibernest","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3610.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Steunpunt voor Migranten en hun Organisaties","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Tennis op de Verademing","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting The Asanteman Club","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting The Asanteman Club","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1250.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting The English Theatre","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting The English Theatre","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","750.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting The Hungry Mind","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3900.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting The Hungry Mind","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","1000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting The Hungry Mind","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","350.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Theater aan de Hobbemastraat","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Theater Dakota","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Theater Dakota","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2250.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Theater Dakota","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5800.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Toelsidas","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3559.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Umubano","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3085.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting Umubano","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3690.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3690.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","615.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2460.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2460.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","2460.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","5600.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3690.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","03 - Wijkaanpak en Dienstverlening","Leefbaarheid- en Bewonersparticipatie","Stichting VanHarte","Initiatieven in het teken van bevordering van cultuur, welzijn, sport, participatie, leefbaarheid en veiligheid in buurt, wijk of stadsdeel.","Subsidieregeling Leefbaarheid en Bewonersparticipatie","","3690.00","","Vastgesteld bedrag is niet online beschikbaar"
