FID,omschr,afst_glg,hgte_glg,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
geluids_beperkingen_kenmerk.518,Geluidswand,6.5 -> 6.5,5 -> 5,R,57.97000122,R,61.04999924,H,004,KLK0008065421,R,I,,"LINESTRING (82888.99599999934 443349.14339999855, 82905.32180000097 443319.46819999814, 82933.6453000009 443266.5722000003, 82961.37070000172 443213.3618000001, 82989.69889999926 443157.1851999983, 83016.15890000015 443103.3341999985, 83036.73039999977 443060.08300000057, 83051.27210000157 443028.8885000013, 83067.93690000102 442992.52519999817, 83093.67929999903 442934.6053000018, 83117.41059999913 442879.4979000017, 83135.32999999821 442836.5727000013, 83157.83790000156 442780.95419999957, 83172.46889999881 442743.72480000183, 83191.59589999914 442693.81920000166, 83205.54239999875 442656.32919999957, 83223.99949999899 442605.1755999997, 83237.2489 442567.4334000014, 83254.36089999974 442517.1757000014, 83266.8927000016 442479.18939999864, 83277.05409999937 442447.5181000009, 83289.0474999994 442409.36129999906, 83306.39449999854 442351.92330000177, 83315.40630000085 442321.17269999906, 83384.5 442081.7329000011, 83395.71970000118 442043.33790000156, 83409.02290000021 441998.4759000018, 83420.5738000013 441960.17969999835, 83444.13039999828 441883.72630000114, 83460.31740000099 441832.52270000055, 83478.70149999857 441775.4083000012, 83491.1510999985 441737.39499999955, 83509.44700000063 441682.35390000045, 83541.79019999877 441587.73420000076, 83554.98479999974 441549.97289999947, 83571.91600000113 441502.2131999992, 83592.34939999878 441445.79890000075, 83599.29670000076 441427.0441999994, 83621.7703000009 441367.7932999991, 83640.65069999918 441319.5967000015, 83655.59109999985 441282.50140000135, 83670.82440000027 441245.51359999925, 83690.19629999995 441199.59149999917, 83706.09180000052 441162.8854999989, 83830.4048999995 440881.06069999933, 83904.21999999881 440713.3434000015, 84004.90309999883 440483.56159999967)"
geluids_beperkingen_kenmerk.519,Niet doorzichtig geluidsscherm,3.5 -> 3.5,5 -> 5,R,63.49000168,R,70.03099823,H,004,KLK0008065446,R,I,,"LINESTRING (84718.64990000054 438169.0146000013, 84720.2109999992 438156.06439999864, 84724.58100000024 438116.34800000116, 84727.93210000172 438083.05249999836, 84731.54529999942 438043.21510000154, 84736.22269999981 437985.70230000094)"
geluids_beperkingen_kenmerk.520,Geluidswand,6.5 -> 10,5 -> 5,R,61.29800034,R,61.36700058,T,004,KLK0008065447,L,I,,"LINESTRING (84148.27400000021 440205.82669999823, 84124.08439999819 440261.82550000027)"
geluids_beperkingen_kenmerk.521,Geluidswand,4.5 -> 2.5,5 -> 5,R,61.44499969,R,61.48600006,T,004,KLK0008065449,L,I,,"LINESTRING (84198.78209999949 440089.3024000004, 84182.44269999862 440126.9059000015)"
geluids_beperkingen_kenmerk.522,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,R,2.26999998,R,2.44300008,T,005,KLK0008066791,L,I,,"LINESTRING (110291.36659999937 479856.67709999904, 110280.17060000077 479685.04190000147)"
geluids_beperkingen_kenmerk.523,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,R,74.64299774,R,75.17500305,T,004,KLK0008065639,L,I,,"LINESTRING (85858.1286999993 433063.2910999991, 85845.38219999894 433096.51619999856, 85831.31060000136 433133.9602999985, 85817.44729999825 433171.48110000044, 85799.61520000175 433220.8616000004, 85779.7452000007 433276.89919999987, 85760.26960000023 433333.6854999997, 85741.29060000181 433390.6240000017, 85722.74109999835 433447.6937999986, 85704.7613000013 433504.9382000007, 85687.22419999912 433562.31799999997, 85686.2611999996 433565.57189999893)"
geluids_beperkingen_kenmerk.524,Geluidswal met daarop of -in een scherm,2.5 -> 2.5,1 -> 1,R,168.75999451,R,169.10499573,H,002,KLK0008058914,R,I,,"LINESTRING (161785.43930000067 379527.3295999989, 161810.39730000123 379525.73319999874, 161865.30669999868 379522.5592, 161888.97549999878 379521.4688999988, 161918.07389999926 379520.4334000014, 161938.07019999996 379519.9882999994, 161973.0683999993 379519.6341000013, 162061.42720000073 379520.18250000104, 162101.00299999863 379519.43510000035, 162126.38450000063 379518.5848999992, 162131.21869999915 379518.3729000017)"
geluids_beperkingen_kenmerk.525,Geluidswal met daarop of -in een scherm,2.5 -> 2.5,1 -> 1,R,169.15499878,R,169.34899902,H,002,KLK0008058916,R,I,,"LINESTRING (162181.14869999886 379515.74980000034, 162192.12669999897 379515.0505999997, 162212.0698999986 379513.5384000018, 162232.3339000009 379511.63610000163, 162242.25409999862 379510.3836000003, 162257.08080000058 379508.0778999999, 162267.9241000004 379506.02490000054, 162279.44029999897 379503.46510000154, 162292.66429999843 379500.1292000003, 162307.0971999988 379496.00389999896, 162330.87310000136 379488.27600000054, 162364.08410000056 379477.22239999846, 162373.95600000024 379474.11840000004)"
geluids_beperkingen_kenmerk.526,Geluidswal met daarop of -in een scherm,2.5 -> 5.5,1 -> 1,R,169.34899902,R,169.38999939,H,002,KLK0008058917,R,I,,"LINESTRING (162373.95600000024 379474.11840000004, 162375.3735000007 379473.67269999906, 162389.78079999983 379469.4836000018, 162409.14510000125 379464.4789999984, 162413.5511999987 379463.5186999999)"
geluids_beperkingen_kenmerk.527,Geluidswand,5.5 -> 2.5,1 -> 1,R,169.38999939,R,169.45799255,H,002,KLK0008058918,R,I,,"LINESTRING (162413.5511999987 379463.5186999999, 162426.7083999999 379460.6510999985, 162443.90579999983 379457.6629999988, 162463.75200000033 379454.9235999994, 162473.69570000097 379453.8546999991, 162480.71389999986 379453.2580999993)"
geluids_beperkingen_kenmerk.528,Geluidswal met daarop of -in een scherm,2.5 -> 2.5,1 -> 1,R,169.45799255,R,169.6000061,H,002,KLK0008058919,R,I,,"LINESTRING (162480.71389999986 379453.2580999993, 162483.66010000184 379453.00769999996, 162498.6416000016 379452.1130999997, 162503.6486000009 379451.9567000009, 162511.808699999 379451.76419999823, 162526.82070000097 379451.7879999988, 162541.813000001 379452.27910000086, 162550.90940000117 379452.8348999992, 162561.88419999927 379453.6686999984, 162576.8027999997 379455.2291000001, 162586.7175000012 379456.5610000007, 162598.4279000014 379458.4433000013, 162608.26460000128 379460.242899999, 162618.06529999897 379462.24269999936, 162623.7771999985 379463.56969999894)"
geluids_beperkingen_kenmerk.529,Geluidswal met daarop of -in een scherm,7.5 -> 10,6 -> 6,R,58.27999878,R,58.36399841,H,002,KLK0008056942,R,I,,"LINESTRING (132061.6801000014 457916.2661000006, 132065.92500000075 457911.8458000012, 132072.80860000104 457907.5692999996, 132079.46220000088 457903.02849999815, 132085.16000000015 457898.91050000116, 132101.2223000005 457886.6655000001, 132121.52279999852 457872.0692999996, 132132.6638999991 457864.4780000001)"
geluids_beperkingen_kenmerk.530,Geluidswal met daarop of -in een scherm,10 -> 25,6 -> 6,R,58.36399841,R,58.54000092,H,002,KLK0008056943,R,I,,"LINESTRING (132132.6638999991 457864.4780000001, 132133.91919999942 457863.62260000035, 132146.47289999947 457855.40199999884, 132165.54610000178 457843.49639999866, 132187.11919999868 457830.9519000016, 132209.08309999853 457819.01089999825, 132229.08320000023 457807.67440000176, 132241.9549999982 457799.9774999991, 132250.43679999933 457794.58889999986)"
geluids_beperkingen_kenmerk.531,Geluidswal met daarop of -in een scherm,25 -> 25,6 -> 6,R,58.54000092,R,58.92699814,H,002,KLK0008056950,R,I,,"LINESTRING (132250.43679999933 457794.58889999986, 132264.14779999852 457785.8781000003, 132276.61820000038 457777.53170000017, 132288.9208999984 457768.9497999996, 132306.6997999996 457755.89090000093, 132322.3737999983 457743.4662999995, 132339.2597000003 457729.0865999982, 132346.7404000014 457722.55420000106, 132361.4386 457708.9860999994, 132375.94449999928 457695.2170000002, 132395.09070000052 457676.59099999815, 132423.58779999986 457648.52219999954, 132453.24760000035 457618.91910000145, 132477.76139999926 457593.93349999934, 132487.27230000123 457583.9299999997, 132531.999499999 457542.3914999999)"
geluids_beperkingen_kenmerk.585,Geluidswand,6.5 -> 6.5,5 -> 5,R,61.3730011,R,61.45100021,H,004,KLK0008063291,R,I,,"LINESTRING (84127.78350000083 440187.2404999994, 84143.02419999987 440153.1603000015, 84151.0122999996 440134.8242999986, 84159.22159999982 440115.8579999991)"
geluids_beperkingen_kenmerk.586,Geluidswand,6.5 -> 2.5,5 -> 5,R,61.45100021,R,61.49399948,H,004,KLK0008063292,R,I,,"LINESTRING (84159.22159999982 440115.8579999991, 84172.12570000067 440086.04520000145, 84176.27329999954 440076.3834999986)"
geluids_beperkingen_kenmerk.532,Geluidswand,6.5 -> 6.5,5 -> 5,R,61.77199936,R,62.04800034,H,002,KLK0008056976,R,I,,"LINESTRING (133474.20340000093 454789.5749000013, 133478.80319999903 454791.69629999995, 133488.00519999862 454795.6112000011, 133506.78299999982 454802.5465000011, 133520.7762000002 454807.95219999924, 133530.00230000168 454811.8376000002, 133538.8574000001 454816.02690000087, 133547.61140000075 454820.86199999973, 133556.0346999988 454826.2815999985, 133560.1347000003 454829.1887000017, 133564.0912999995 454832.13010000065, 133568.67969999835 454835.96880000085, 133576.0738000013 454842.73209999874, 133582.84450000152 454850.0945999995, 133589.06450000033 454857.8872000016, 133593.16200000048 454863.7776999995, 133595.8249000013 454868.01480000094, 133600.6928000003 454876.750599999, 133602.87909999862 454881.2399000004, 133605.38450000063 454886.9202999994, 133607.22789999843 454891.5791000016, 133610.37460000068 454901.07129999995, 133612.879900001 454910.77120000124, 133613.96220000088 454915.65100000054, 133615.18719999865 454922.2734000012, 133616.67669999972 454932.1777999997, 133618.12779999897 454944.565200001, 133619.04830000177 454954.52270000055, 133620.9354000017 454979.45529999956, 133622.19139999896 454999.4136000015, 133626.72250000015 455024.6779000014)"
geluids_beperkingen_kenmerk.533,Doorzichtig geluidsscherm,7.5 -> 7.5,3 -> 3,R,85.0510025,R,85.125,H,002,KLK0008057594,R,I,,"LINESTRING (141401.877700001 434575.1794000007, 141408.12700000033 434545.7489, 141432.1174999997 434504.27430000156)"
geluids_beperkingen_kenmerk.534,Geluidswand,5.5 -> 5.5,3 -> 3,R,193.51600647,R,193.75500488,T,002,KLK0008059776,L,I,,"LINESTRING (179063.064100001 365657.77980000153, 179077.12040000036 365652.81329999864, 179116.29809999838 365616.7675999999, 179139.18129999936 365595.381000001, 179157.24329999834 365578.08309999853, 179175.3387000002 365560.04250000045, 179192.62840000167 365541.98530000076, 179212.57979999855 365520.39510000125, 179229.17240000144 365501.6950000003, 179234.21669999883 365495.82620000094)"
geluids_beperkingen_kenmerk.535,Geluidswand,2.5 -> 2.5,5 -> 5,R,62.08399963,R,62.29999924,H,002,KLK0008056978,R,I,,"LINESTRING (133444.250500001 454769.8953999989, 133443.28590000048 454769.0256999992, 133438.97819999978 454764.6046999991, 133435.8125 454760.92489999905, 133432.69090000167 454756.9560999982, 133429.80820000172 454752.8484000005, 133427.1686999984 454748.5993999988, 133424.73279999942 454744.2318999991, 133421.13060000166 454736.3801999986, 133419.36670000106 454731.6743000001, 133417.86169999838 454726.9052999988, 133416.58469999954 454722.0687999986, 133415.44559999928 454716.39719999954, 133414.74350000173 454711.4354999997, 133414.33029999956 454706.4475999996, 133414.1623999998 454701.4503000006, 133414.2324000001 454696.44409999996, 133414.7362000011 454689.77910000086, 133415.42819999903 454684.8696000017, 133416.39220000058 454679.96339999884, 133417.84519999847 454674.3709000014, 133419.3451000005 454669.6312999986, 133421.06590000167 454664.9261999987, 133423.0599000007 454660.34099999815, 133425.80169999972 454654.9789999984, 133428.32090000063 454650.64130000025, 133434.02340000123 454642.4261999987, 133438.42859999835 454637.2071999982, 133441.87209999934 454633.59629999846, 133444.7479000017 454630.8126000017, 133447.76520000026 454628.18560000136, 133469.7186000012 454616.5073999986)"
geluids_beperkingen_kenmerk.536,Geluidswand,3.5 -> 6.5,3 -> 3,R,119.20300293,R,119.35099792,T,002,KLK0008058056,L,I,,"LINESTRING (150704.65480000153 409314.9023000002, 150736.92390000075 409331.58249999955, 150828.4893000014 409384.1457000002, 150842.37900000066 409392.2771999985)"
geluids_beperkingen_kenmerk.537,Niet doorzichtig geluidsscherm,7.5 -> 7.5,5 -> 3,R,111.10199738,R,111.44300079,H,002,KLK0008058084,R,I,,"LINESTRING (149992.94350000098 415701.9090999998, 150002.8986000009 415683.65089999884, 150036.95899999887 415640.6392999999, 150063.49819999933 415607.7912000008, 150092.11349999905 415573.0610000007, 150114.6865000017 415546.31120000035, 150130.95289999992 415527.32250000164, 150164.80490000173 415488.5342999995, 150188.09640000015 415462.40249999985, 150208.2303000018 415440.16039999947, 150213.99500000104 415433.90630000085)"
geluids_beperkingen_kenmerk.538,Niet doorzichtig geluidsscherm,7.5 -> 7.5,3 -> 3,R,111.44300079,R,111.61000061,H,002,KLK0008058085,R,I,,"LINESTRING (150213.99500000104 415433.90630000085, 150231.95169999823 415414.4252999984, 150241.97430000082 415403.2633000016, 150276.49210000038 415367.08040000126, 150300.84149999917 415341.9246999994, 150326.18320000172 415316.1086000018, 150329.2287000008 415313.05629999936)"
geluids_beperkingen_kenmerk.539,Geluidswand,7.5 -> 7.5,1 -> 3,R,61.89500046,R,62.01499939,H,002,KLK0008057012,R,I,,"LINESTRING (133456.02389999852 454649.67859999835, 133455.3574000001 454650.29100000113, 133452.5892000012 454653.2318999991, 133447.96130000055 454658.83370000124, 133445.0417000018 454662.9503000006, 133442.4151000008 454667.2082000002, 133439.77549999952 454672.2982000001, 133437.82759999856 454676.98259999976, 133436.24960000068 454681.7305999994, 133435.0197999999 454686.58029999956, 133434.0656999983 454691.24639999866, 133433.33720000088 454696.2569000013, 133432.92819999903 454701.24060000107, 133433.0828000009 454708.9177000001, 133433.13210000098 454709.3365000002)"
geluids_beperkingen_kenmerk.540,Geluidswand,7.5 -> 7.5,3 -> 5,R,62.01499939,R,62.17200089,H,002,KLK0008057013,R,I,,"LINESTRING (133433.13210000098 454709.3365000002, 133433.67460000142 454713.94469999894, 133434.5637000017 454718.8702000007, 133436.7184999995 454726.94999999925, 133438.5022 454731.6862999983, 133440.58740000054 454736.23429999873, 133443.6424999982 454741.77849999815, 133446.35190000013 454746.00670000166, 133449.41010000184 454749.96269999817, 133452.90630000085 454753.93730000034, 133456.49920000136 454757.45870000124, 133460.30050000176 454760.70710000023, 133465.66970000044 454764.5854999982, 133469.91429999843 454767.21339999884, 133474.34169999883 454769.53979999945, 133479.4651999995 454771.750500001, 133484.1196999997 454773.4213999994, 133488.9353 454774.7679999992, 133493.08399999887 454775.6592999995, 133497.98169999942 454776.3803999983, 133505.2351000011 454776.7905000001, 133510.15459999815 454776.71869999915, 133517.95960000157 454775.943500001, 133522.77800000086 454774.9990000017, 133527.59470000118 454773.65740000084, 133533.4188000001 454771.73800000176, 133542.34160000086 454767.4261999987, 133548.0139000006 454763.78830000013, 133550.63760000095 454761.9642000012)"
geluids_beperkingen_kenmerk.541,Geluidswand,7.5 -> 7.5,5 -> 5,R,62.17200089,R,62.41199875,H,002,KLK0008057014,R,I,,"LINESTRING (133550.63760000095 454761.9642000012, 133551.9237000011 454761.07009999827, 133555.79549999908 454757.89130000025, 133559.37159999833 454754.39449999854, 133563.1473999992 454750.1035999991, 133566.09039999917 454746.3007000014, 133568.95419999957 454742.1865000017, 133571.38329999894 454737.8137000017, 133574.55829999968 454730.75239999965, 133576.18409999833 454726.2520000003, 133577.61230000108 454721.45760000125, 133579.24460000172 454713.49170000106, 133579.90040000156 454708.6752000004, 133580.37260000035 454703.69319999963, 133580.69940000027 454693.6964999996, 133580.58559999987 454688.45980000123, 133579.70470000058 454673.5865999982, 133577.57239999995 454648.6768000014, 133575.00600000098 454622.8299999982, 133570.9503000006 454588.06120000035, 133567.71869999915 454563.2708999999, 133562.5962000005 454528.5014999993, 133556.89680000022 454493.96759999916, 133552.4397 454469.0771000013, 133547.69519999996 454444.49540000036, 133541.48939999938 454413.568500001, 133543.0454000011 454404.939199999)"
geluids_beperkingen_kenmerk.542,Doorzichtig geluidsscherm,5.5 -> 5.5,6 -> 6,R,116.08499908,R,116.13700104,H,002,KLK0008058150,R,I,,"LINESTRING (152456.2360999994 411662.14389999956, 152445.17440000176 411606.2274999991)"
geluids_beperkingen_kenmerk.543,Geluidswand,7.5 -> 7.5,3 -> 3,R,87.75499725,R,87.92900085,H,002,KLK0008057627,R,I,,"LINESTRING (142587.0945999995 432095.18620000035, 142638.3658999987 432012.69739999995, 142643.70490000024 432004.2311999984, 142649.20960000157 431995.87970000133, 142655.08049999923 431987.7813999988, 142659.4299999997 431982.4182999991, 142662.83669999987 431978.7159000002, 142666.38210000098 431975.1805000007, 142670.09629999846 431971.8332000002, 142674.00439999998 431968.7017999999, 142678.0923999995 431965.7708999999, 142681.71040000021 431963.430399999, 142685.9908999987 431961.01590000093, 142691.11039999872 431958.6096000001)"
geluids_beperkingen_kenmerk.544,Niet doorzichtig geluidsscherm,6.5 -> 5.5,3 -> 5,R,161.75900269,R,161.81500244,H,002,KLK0008059049,R,I,,"LINESTRING (157749.90399999917 382866.1046000011, 157744.67489999905 382899.0148999989, 157741.71759999916 382919.4792000018)"
geluids_beperkingen_kenmerk.545,Niet doorzichtig geluidsscherm,5.5 -> 5.5,5 -> 3,R,161.81500244,R,162.13200378,H,002,KLK0008059050,R,I,,"LINESTRING (157749.90399999917 382866.1046000011, 157773.12810000032 382719.938099999, 157799.372299999 382555.21709999815)"
geluids_beperkingen_kenmerk.546,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,R,162.13200378,R,162.21800232,H,002,KLK0008059051,R,I,,"LINESTRING (157812.6667000018 382470.25140000135, 157811.6270999983 382477.3825000003, 157803.11549999937 382531.7226999998, 157799.372299999 382555.21709999815)"
geluids_beperkingen_kenmerk.547,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 6,R,162.56599426,R,162.6309967,H,002,KLK0008059052,R,I,,"LINESTRING (157852.55909999833 382058.3055000007, 157847.4037999995 382123.10069999844)"
geluids_beperkingen_kenmerk.548,Doorzichtig geluidsscherm,3.5 -> 3.5,5 -> 5,R,160.92900085,R,161.20799255,T,002,KLK0008059055,L,I,,"LINESTRING (157768.58449999988 383460.8161999993, 157797.71719999984 383704.5632000007, 157798.5425999984 383709.5034000017, 157800.0218999982 383724.4321999997, 157802.70919999853 383746.7787999995)"
geluids_beperkingen_kenmerk.549,Doorzichtig geluidsscherm,2.5 -> 2.5,1 -> 1,R,162.36999512,R,162.42599487,T,002,KLK0008059059,L,I,,"LINESTRING (157837.1521999985 382262.72199999914, 157835.96200000122 382276.25290000066, 157832.59629999846 382311.09099999815, 157831.7034999989 382319.46009999886)"
geluids_beperkingen_kenmerk.550,Geluidswand,3.5 -> 1.5,1 -> 1,R,162.55999756,R,162.6269989,T,002,KLK0008059061,L,I,,"LINESTRING (157852.24190000072 382062.29289999977, 157847.057599999 382127.45160000026, 157846.94579999894 382129.0832000002)"
geluids_beperkingen_kenmerk.551,Doorzichtig geluidsscherm,2.5 -> 2.5,1 -> 1,R,163.16499329,R,163.24699402,T,002,KLK0008059088,L,I,,"LINESTRING (157902.1090000011 381443.71489999816, 157895.51509999856 381526.45259999856)"
