GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,ID,Shape__Area,Shape__Length
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.751428,"2,751428",Noord-Oost,NO,202755.508267,502198.3815,52.505386559427,6.09057012457111,Prorail,L0004,bestaand,,3887.103323,283,d9c42d34173c46f6ab44e87c9a67de1e,1,gerealiseerd,2022/03/07 11:01:04+00,5943021,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.850518,"2,850518",Noord-Oost,NO,202825.866521,502119.4095,52.5046707069719,6.09159499732313,Prorail,L0004,bestaand,,2063.242438,283,ae2c316bc8cc41079cc6bcf051ebc6b4,1,gerealiseerd,2020/07/09 17:31:21+00,5943022,0,0
028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,53.420712,"53,420712",Noord-Oost,NO,257616.827518,471521.3815,52.2222089717216,6.88903174421511,Prorail,L0004,bestaand,,948.158829,283,a51f7e3ec43446e3abe77e0a7c4b2b5f,1,,2018/10/04 14:57:28+00,5943093,0,0
504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,18.456661,"18,456661",Zuid,Z,196347.53367,322524.4485,50.8910100118305,5.97482430999105,Prorail,L0004,bestaand,,171.074476,283,9c2a474a9896487fa8ef350735c0468b,1,gerealiseerd,2016/01/04 11:46:19+00,5943102,0,0
503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,43.464173,"43,464173",Noord-Oost,NO,207932.237109,474581.119,52.2567170898385,6.16245537671324,Prorail,L0004,bestaand,,2045.167153,283,6c232f294abc4ab7afbeb3ec3b1fe359,1,gerealiseerd,2020/12/18 13:54:10+00,5943165,0,0
063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,2.88198,"2,881980",Zuid,Z,178271.127,320167.153399,50.8708409472545,5.71777918144473,Prorail,L0004,bestaand,,61.653753,283,e55cd5fa4cfa4716b0a4586072cb922c,2,gerealiseerd,2020/07/24 14:28:23+00,5943174,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.826491,"2,826491",Noord-Oost,NO,202825.001995,502168.392,52.5051109764125,6.09158928708359,Prorail,L0004,bestaand,,332.638012,283,a77d24f425ed4d91abeb5237338efd9b,1,,2018/10/04 15:42:38+00,5943219,0,0
606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,0.625656,"0,625656",Noord-Oost,NO,241293.605,486326.854882,52.3580465040358,6.65398426106792,Prorail,L0004,bestaand,,845.173818,283,807709e30e794bb99dda4209ed4e1394,2,,2017/09/28 10:17:11+00,5943221,0,0
553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,21.787708,"21,787708",Zuid,Z,188091.597,334761.508464,51.0015399070487,5.85861739223048,Prorail,L0004,bestaand,,119.051341,283,f78e33e3bb504038a47d9a73041ab11e,2,gerealiseerd,2016/01/05 11:02:05+00,5943245,0,0
121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,4.686855,"4,686855",Zuid,Z,108876.876,402064.373918,51.6055717071844,4.72140111112694,Prorail,L0004,bestaand,,99.341822,283,0ebc39b3c850497d800394aef110d598,1,,2018/12/05 14:41:02+00,5943313,0,0
606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,0.625692,"0,625692",Noord-Oost,NO,241289.595,486322.99402,52.3580124412212,6.65392441765684,Prorail,L0004,bestaand,,3018.148187,283,c0f123158bc641dab8c0ccf44f05f95e,2,,2017/09/28 10:23:20+00,5943364,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.957991,"2,957991",Noord-Oost,NO,202939.9655,502102.50573,52.5045088040197,6.09327292149534,Prorail,L0004,bestaand,,1984.03576,283,e7f70f6f1b1a4b88846dcc57db68f520,1,gerealiseerd,2022/03/07 11:01:08+00,5943369,0,0
543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.191932,"45,191932",Noord-Oost,NO,251103.875521,475788.889,52.2617287984754,6.79495370169014,Prorail,L0004,bestaand,,5442.393197,283,719f44f65aa8447c954d514171d996e9,1,gerealiseerd,2022/06/20 14:39:20+00,5943372,0,0
520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.291855,"0,291855",Zuid,Z,177436.194,317869.385071,50.8502203882484,5.7057764997732,Prorail,L0004,bestaand,,1985.048759,283,c98dde2e36dd4e08a8116a3b9b75843f,2,gerealiseerd,2016/01/05 11:00:38+00,5943379,0,0
509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,35.654062,"35,654062",Randstad Noord,RN,147768.785402,468901.7505,52.2081693136096,5.28141131715757,Prorail,L0004,bestaand,,1196.732504,283,3d9bb886c0904a049ef4db81c5f72b08,2,gerealiseerd,2015/06/25 11:23:54+00,5943385,0,0
026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,26.179971,"26,179971",Noord-Oost,NO,260464.52063,480946.072,52.3063533565512,6.93363612538768,Prorail,L0004,bestaand,,113.709226,283,a8737b418378401dbf5c131881b1bb14,1,gerealiseerd,2020/01/10 13:28:26+00,5943421,0,0
,,,,,,,,,,,250933.429,475817.500214,52.2620156050692,6.79246580835245,Prorail,L0004,bestaand,,109.869372,283,1194a5e34d474e0eaa4162f6c0d94bc2,2,gerealiseerd,2022/06/20 14:39:17+00,5943426,0,0
623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,17.369963,"17,369963",Randstad Zuid,RZ,105012.8505,459857.023648,52.1246648170053,4.65725252777054,Prorail,L0004,bestaand,,360.600373,283,087a6b0a6b80420bbf6a7a8e17788437,3,gerealiseerd,2016/01/13 14:29:38+00,5943459,0,0
509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,35.680882,"35,680882",Randstad Noord,RN,147799.971604,468902.403,52.2081755854965,5.28186755548674,Prorail,L0004,bestaand,,218.858296,283,f675b8b99df847aea41e31811280d1ea,1,gerealiseerd,2020/01/16 09:26:08+00,5943466,0,0
,,,,,,,,,,,136830.12776,454561.269,52.0790273441542,5.12214623066913,Prorail,L0004,bestaand,,45.83193,283,395002005cd04151bbe180e40f0f2020,1,gerealiseerd,2016/03/11 11:46:28+00,5943467,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.79253,"2,792530",Noord-Oost,NO,202760.382008,502129.091,52.5047634367338,6.0906319824443,Prorail,L0004,bestaand,,1933.810622,283,7261a0d204ec485db82fad8309060846,1,gerealiseerd,2020/07/09 17:30:51+00,5943483,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.938152,"2,938152",Noord-Oost,NO,202912.123664,502092.7995,52.5044240171041,6.09286149807196,Prorail,L0004,bestaand,,2804.733459,283,8463f8d6e7cb4878836fc794520195ad,1,gerealiseerd,2022/03/07 11:01:04+00,5943488,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.166235,"49,166235",Zuid,Z,51082.253521,390977.7665,51.4982236431738,3.89060207341716,Prorail,L0004,bestaand,,1111.958848,283,3b5d459ecd884e749711a72bbb185663,2,gerealiseerd,2015/07/09 09:04:00+00,5943564,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,68.166922,"68,166922",Zuid,Z,32159.104017,391045.723,51.4950243995541,3.61816563338654,Prorail,L0004,bestaand,,1151.286376,283,299fe3a8ee6149bd9f291d15d8b71371,2,gerealiseerd,2015/07/09 09:04:00+00,5943636,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,74.284532,"74,284532",Zuid,Z,30456.322,385473.023595,51.4445791545335,3.5956269502471,Prorail,L0004,bestaand,,694.098925,283,5833a3fd0a11472e997b374af4a29a92,1,gerealiseerd,2015/07/09 09:03:47+00,5943639,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,68.150632,"68,150632",Zuid,Z,32167.453071,391065.2605,51.4952017685002,3.61827898707417,Prorail,L0004,bestaand,,533.908358,283,78bf2792230a4afda8fca8442dde5db9,1,gerealiseerd,2015/07/09 09:03:47+00,5943698,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,12.588084,"12,588084",Zuid,Z,79229.3365,390043.29535,51.494316385626,4.2960882714755,Prorail,L0004,bestaand,,557.587748,283,1ab470efd70b4ffc8898f880ec3c59c3,1,gerealiseerd,2015/07/09 09:03:48+00,5943702,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,74.324202,"74,324202",Zuid,Z,30472.321067,385434.4875,51.4442364359433,3.59587060753252,Prorail,L0004,bestaand,,456.671086,283,9a8594ea73e4446398c5015a2042237c,1,gerealiseerd,2020/07/20 06:46:01+00,5943771,0,0
520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.348282,"0,348282",Zuid,Z,177403.269,317918.109193,50.8506596405467,5.70531200351089,Prorail,L0004,bestaand,,5422.692742,283,8abe244f72ce4e6b8d9ae41e6e5b74d8,2,gerealiseerd,2016/01/05 11:00:38+00,5943909,0,0
062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,33.005244,"33,005244",Zuid,Z,189439.82,345758.276266,51.1003048894163,5.87887731743922,Prorail,L0004,bestaand,,161.193594,283,1c1fcbf848b24e01b707f5c0cf11e427,1,gerealiseerd,2015/12/08 15:17:20+00,5943910,0,0
662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,12.488276,"12,488276",Zuid,Z,196634.61295,315915.478,50.8315852193697,5.97814555155366,Prorail,L0004,bestaand,,126.213797,283,83b5a5b2e4db4fb9935d01175d84e48c,1,gerealiseerd,2016/01/11 15:44:26+00,5943913,0,0
070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,25.317149,"25,317149",Zuid,Z,186353.522271,320066.7295,50.8695530081759,5.83258290135044,Prorail,L0004,bestaand,,270.082712,283,9d61af28be5a4cfa964b85bb45e1ac8a,2,gerealiseerd,2015/12/22 15:20:27+00,5943978,0,0
553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,21.806728,"21,806728",Zuid,Z,188098.069,334779.482326,51.0017010907606,5.85871123996726,Prorail,L0004,bestaand,,3343.341246,283,9db2e3f62fdc472b8576f69653486b04,2,gerealiseerd,2016/01/05 11:02:05+00,5943990,0,0
522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,57.843808,"57,843808",Randstad Noord,RN,108540.718411,503966.7215,52.5213918252695,4.70268333741621,Prorail,L0004,bestaand,,181.795893,283,974d339b74484baa855a13789b9be17f,1,gerealiseerd,2020/06/29 09:06:33+00,5944058,0,0
620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,41.926867,"41,926867",Randstad Noord,RN,111237.517222,516900.429,52.6378455734545,4.74071254427846,Prorail,L0004,bestaand,,182.164387,283,ad863728c58e44fe8d50608c03848099,1,gerealiseerd,2015/06/17 07:33:00+00,5944061,0,0
620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,42.038893,"42,038893",Randstad Noord,RN,111122.552221,516912.3985,52.6379438923098,4.73901271351722,Prorail,L0004,bestaand,,191.818312,283,e77dc29ffcf44e709a1865581215a46e,1,gerealiseerd,2016/03/10 15:04:28+00,5944062,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.008271,"61,008271",Noord-Oost,NO,183108.352265,426227.6425,51.8239477876595,5.7949167597567,Prorail,L0004,bestaand,,231.80955,283,01140656435a445499b5d03eab30b440,1,gerealiseerd,2015/07/01 08:29:08+00,5944064,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,41.253793,"41,253793",Zuid,Z,164943.916751,419638.536,51.7653424703373,5.53125182092385,Prorail,L0004,bestaand,,430.316042,283,22ae319de65b4192b96d51829273e612,1,gerealiseerd,2015/07/01 08:29:09+00,5944070,0,0
620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,41.915044,"41,915044",Randstad Noord,RN,111246.584666,516916.467,52.6379904281931,4.74084437033506,Prorail,L0004,bestaand,,1828.870724,283,29f1a307ade242b0863147e7c9631b06,1,gerealiseerd,2015/06/17 07:33:00+00,5944121,0,0
075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,47.016767,"47,016767",Randstad Noord,RN,108515.809,512711.953286,52.5999802378022,4.70109488067174,Prorail,L0004,bestaand,,775.511094,283,e02abe77d87b4ef9956efa02f1be735e,2,gerealiseerd,2015/06/16 15:50:25+00,5944133,0,0
076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.609199,"11,609199",Randstad Noord,RN,105324.9615,499176.117452,52.4780572600943,4.65601941045554,Prorail,L0004,bestaand,,85.855065,283,c7af575a510c410f8fbc167773c47940,1,gerealiseerd,2015/06/09 13:38:35+00,5944186,0,0
619,,619,619__,Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,35.193203,"35,193203",Randstad Noord,RN,116882.214986,520458.32,52.6702431893435,4.82368669393814,Prorail,L0004,bestaand,,154.535775,283,d28f77a49ee2415a98d10464d29d9a2b,1,gerealiseerd,2020/10/09 17:39:56+00,5944193,0,0
082,,82,082__,Haarlem - Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,4.358677,"4,358677",Randstad Noord,RN,103583.698,492729.804203,52.4199648609608,4.63138136844754,Prorail,L0004,bestaand,,708.873053,283,c7c39f7e0fcc43d6a3f4ab50e479b7f0,1,gerealiseerd,2020/11/13 14:13:42+00,5944268,0,0
085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,28.059057,"28,059057",Randstad Noord,RN,99007.137272,479770.368,52.3030523626298,4.5662699407344,Prorail,L0004,bestaand,,52.683612,283,c26ac64bee154aa19e162a840957694c,2,gerealiseerd,2015/06/09 15:14:06+00,5944270,0,0
085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,21.135382,"21,135382",Randstad Noord,RN,101837.1285,486040.473775,52.3596822801201,4.60676805846784,Prorail,L0004,bestaand,,270.073938,283,c7c4a55a1a034a20ba2efbdcd0b04342,2,gerealiseerd,2020/07/10 08:05:19+00,5944922,0,0
076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.66289,"11,662890",Randstad Noord,RN,105350.34098,499225.015,52.4784989935163,4.65638568764975,Prorail,L0004,bestaand,,791.570743,283,3a3499bbfbca4e4d8b01850d7324271f,1,gerealiseerd,2015/06/09 13:38:34+00,5944923,0,0
620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,42.051127,"42,051127",Randstad Noord,RN,111114.078591,516891.819,52.6377582708998,4.73889026663712,Prorail,L0004,bestaand,,600.096156,283,ea8c06d5e4564205a5549adaf95fa565,1,gerealiseerd,2016/03/10 15:04:28+00,5944982,0,0
522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,57.855526,"57,855526",Randstad Noord,RN,108549.757,503959.20828,52.5213250738139,4.70281754749143,Prorail,L0004,bestaand,,63.69267,283,53dc374eaa5d418995a4b6b74baedfbc,3,gerealiseerd,2020/06/29 09:06:43+00,5944986,0,0
075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,53.845727,"53,845727",Randstad Noord,RN,105598.562,506681.675822,52.5455322647233,4.65893503122517,Prorail,L0004,bestaand,,1228.793221,283,865699006ef54d50957f389ecaeed52b,2,gerealiseerd,2015/06/16 15:50:25+00,5944988,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,17.975388,"17,975388",Zuid,Z,143976.2115,439837.194136,51.9468741182219,5.22686449338462,Prorail,L0004,bestaand,,154.181533,283,d08a0f2b30104b789e68d58adb53826a,1,gerealiseerd,2015/07/08 11:57:43+00,5944997,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.050495,"61,050495",Noord-Oost,NO,183146.753145,426251.957,51.8241643933238,5.79547573575945,Prorail,L0004,bestaand,,310.851487,283,9e320af964a443d58db5c18d21ccd7c8,1,gerealiseerd,2021/04/22 12:05:14+00,5944998,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.745955,"28,745955",Zuid,Z,153761.32503,414041.031,51.7151169475909,5.369278129235,Prorail,L0004,bestaand,,100.455928,283,41495bb5ecf54554857a282787c1edce,2,gerealiseerd,2020/03/11 13:42:28+00,5944999,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,24.90383,"24,903830",Zuid,Z,150285.036343,412415.0155,51.7004831286339,5.31899785770799,Prorail,L0004,bestaand,,49.145287,283,177620cafa4440218f351209be1b709d,1,gerealiseerd,2015/07/01 08:29:09+00,5945008,0,0
522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,57.867511,"57,867511",Randstad Noord,RN,108558.474556,503950.9245,52.5212513700967,4.70294713476755,Prorail,L0004,bestaand,,177.566881,283,f25064ae0e2147abbe07fed811664c91,1,gerealiseerd,2015/06/09 13:39:44+00,5945051,0,0
076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.662706,"11,662706",Randstad Noord,RN,105362.028093,499213.44,52.4783960315926,4.65655942194245,Prorail,L0004,bestaand,,842.966245,283,958cc01c1dc746008b01e51c8c1eb57c,1,gerealiseerd,2015/06/09 13:38:34+00,5945064,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,7.376817,"7,376817",Randstad Noord,RN,139965.383,449549.425096,52.0340747508593,5.1681025666308,Prorail,L0004,bestaand,,1903.565699,283,da127c43115b458e83c3df414daa474d,3,gerealiseerd,2015/07/08 11:58:04+00,5945068,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.408671,"39,408671",Zuid,Z,163267.836919,418860.1145,51.7583730508745,5.50695323226886,Prorail,L0004,bestaand,,97.549833,283,398718717c1e48339ae9cf782246a675,2,gerealiseerd,2015/07/01 08:29:18+00,5945070,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,41.235937,"41,235937",Zuid,Z,164931.329092,419623.3375,51.7652060843168,5.53106903799685,Prorail,L0004,bestaand,,533.410134,283,45e343a95950424dbe1dd797270ee7b4,2,gerealiseerd,2015/07/01 08:29:18+00,5945071,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,3.370974,"3,370974",Randstad Noord,RN,138265.6505,453163.864832,52.0665127200417,5.14315552625701,Prorail,L0004,bestaand,,120.17422,283,c8ad17e31cc9456b83b0e45d4e8e9c90,1,gerealiseerd,2015/07/08 11:57:44+00,5945074,0,0
619,,619,619__,Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,35.192815,"35,192815",Randstad Noord,RN,116875.505222,520468.418,52.6703334662207,4.8235863406238,Prorail,L0004,bestaand,,154.421869,283,dea867518d2d41b0abb18b2dab6dd2d5,1,gerealiseerd,2020/10/09 17:40:22+00,5945122,0,0
085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,21.135606,"21,135606",Randstad Noord,RN,101851.203,486035.566858,52.3596395441266,4.60697543065133,Prorail,L0004,bestaand,,272.236065,283,aa6584ebd92a476f890df37663fd9b0b,2,gerealiseerd,2020/07/10 08:04:49+00,5945125,0,0
620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,41.951052,"41,951052",Randstad Noord,RN,111207.934502,516927.006,52.6380820325791,4.74027204137248,Prorail,L0004,bestaand,,988.688412,283,34dee5616b2645a6862590c07fe42f2a,1,gerealiseerd,2019/07/19 12:48:14+00,5945126,0,0
082,,82,082__,Haarlem - Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,2.532085,"2,532085",Randstad Noord,RN,103299.9475,490953.486463,52.4039746842621,4.62748438902164,Prorail,L0004,bestaand,,960.628296,283,1b44e5bd268e415da8a9b29f8bb2088b,2,gerealiseerd,2015/06/16 15:54:36+00,5945128,0,0
085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,28.058221,"28,058221",Randstad Noord,RN,98994.3745,479779.859788,52.3031363657108,4.56608126283853,Prorail,L0004,bestaand,,52.282024,283,72619b76dc1140fe84ec6ae85c10aa7b,2,gerealiseerd,2015/06/09 15:14:06+00,5945132,0,0
076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.609173,"11,609173",Randstad Noord,RN,105313.899,499186.799902,52.4781522567935,4.65585500214531,Prorail,L0004,bestaand,,87.351682,283,f00d9267a81f4e6a83774abfd10036b6,1,gerealiseerd,2015/06/09 13:38:35+00,5945135,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,9.435162,"9,435162",Randstad Noord,RN,140736.291,447642.456683,52.0169551469749,5.17941644275594,Prorail,L0004,bestaand,,134.938812,283,c9be53c930114f86bf0235fb15fb3ce2,2,gerealiseerd,2020/12/18 13:39:22+00,5945136,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,62.956258,"62,956258",Noord-Oost,NO,185019.0685,426605.807959,51.8272471927418,5.82266401034143,Prorail,L0004,bestaand,,682.513754,283,bd58352c797445fd88491cf765edf963,3,gerealiseerd,2016/03/10 07:21:04+00,5945141,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,17.97164,"17,971640",Zuid,Z,143961.1215,439832.452946,51.9468312043054,5.22664516615714,Prorail,L0004,bestaand,,130.375617,283,fd5d34e5603041068e13bff814421138,1,gerealiseerd,2015/07/08 11:57:43+00,5945144,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,28.748287,"28,748287",Zuid,Z,153768.976357,414030.4405,51.7150217719346,5.36938888196942,Prorail,L0004,bestaand,,74.845352,283,9ca8674f06494d56819654ae1bfe2669,2,gerealiseerd,2015/07/01 08:29:18+00,5945145,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,24.913805,"24,913805",Zuid,Z,150293.441525,412429.606,51.7006143455934,5.31911924525901,Prorail,L0004,bestaand,,50.173789,283,8f84d1d18dc54635b3f4341f57c1ef57,1,gerealiseerd,2015/07/01 08:29:09+00,5945146,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.173742,"61,173742",Noord-Oost,NO,183267.811636,426275.7265,51.824371912991,5.79723361175895,Prorail,L0004,bestaand,,10.474089,283,3fdece93578c4081a3cd0804323b4af6,2,gerealiseerd,2021/04/22 12:05:14+00,5945148,0,0
563,,563,563__,Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57.142187,"57,142187",Randstad Zuid,RZ,85224.066964,456297.468,52.0905330390274,4.3690479553904,Prorail,L0004,bestaand,,255.210844,283,f6b610ac8bbf4fdd90fcd54b06d4bd68,1,,2018/11/15 09:38:28+00,5945247,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,13.922305,"13,922305",Randstad Zuid,RZ,92560.493,451416.88179,52.0475466789151,4.47697849924421,Prorail,L0004,bestaand,,728.055494,283,12e2d65a18884c12b5052db715e804ba,3,,2019/07/25 09:37:41+00,5945252,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,13.892115,"13,892115",Randstad Zuid,RZ,92592.360583,451428.176,52.0476517708226,4.47744093697828,Prorail,L0004,bestaand,,221.572469,283,7edeb2f8fc6f41a6a9e512a4ca5e58f8,1,gerealiseerd,2021/11/19 19:05:23+00,5945257,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,0.688548,"0,688548",Randstad Noord,RN,112904.8735,552301.980923,52.9561033135782,4.76080918271607,Prorail,L0004,bestaand,,1256.954921,283,a9f0a51567eb43db9fd81cfb4c64075a,1,gerealiseerd,2015/05/19 12:53:52+00,5945783,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.295819,"21,295819",Randstad Noord,RN,115729.9805,533297.179198,52.7855370812147,4.80512516802164,Prorail,L0004,bestaand,,74.579755,283,318f43ef5a2b43778d030e0842627e7d,1,gerealiseerd,2022/10/06 12:32:35+00,5945784,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.295882,"21,295882",Randstad Noord,RN,115745.507,533297.910452,52.7855447761279,4.80535521121158,Prorail,L0004,bestaand,,92.724659,283,8243af7dc8584f3f8a40be588b170ce7,1,gerealiseerd,2022/10/06 12:32:36+00,5945785,0,0
043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,35.642287,"35,642287",Zuid,Z,155313.723895,431672.498,51.8735967038582,5.39175807317412,Prorail,L0004,bestaand,,79.644583,283,b065301041814b27bcdb662b6015c927,1,,2019/07/23 12:34:14+00,5946079,0,0
552,b,552,552_b,Groningen Losplaats,Hlg-Nscg,Harlingen - Nieuweschans Grens ,82.070489,"82,070489",Noord-Oost,NO,235049.920054,580445.5585,53.2046574155722,6.58525926040822,Prorail,L0004,bestaand,,614.168185,283,befceba2592c4b1ce0531529a8c04556,1,gerealiseerd,2021/04/07 10:38:15+00,5946722,0,0
552,b,552,552_b,Groningen Losplaats,Hlg-Nscg,Harlingen - Nieuweschans Grens ,82.09028,"82,090280",Noord-Oost,NO,235077.425163,580448.023,53.2046754455568,6.58567143695439,Prorail,L0004,bestaand,,623.164699,283,befceba2592d4b1ce0531529a8c04556,1,gerealiseerd,2021/04/07 10:37:27+00,5947447,0,0
