Verkiezing;Gemeente;Stembureau_naam/totaal;Stembureau_nummer;Partij;Aantal_stemmen;Stembureau_woonplaats;Stembureau_wijknaam;Stembureau_buurtnaam;Stembureau_straatnaam;Stembureau_huisnummer;Stembureau_huisnummer_toevoeging;Stembureau_postcode;Stembureau_latitude;Stembureau_longitude;Stembureau_x;Stembureau_y;Stembureau_BAG_referentienummer;CBS_gemeentecode;CBS_wijkcode;CBS_buurtcode
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;50PLUS;5;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;BBB;28;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;BIJ1;4;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;CDA;145;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;CODE ORANJE;0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;ChristenUnie;86;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;D66;113;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;DE FEESTPARTIJ (DFP);0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;DENK;0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Forum voor Democratie;49;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;GROENLINKS;33;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;JA21;31;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;JEZUS LEEFT;4;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;JONG;0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;LP (Libertaire Partij);0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Lijst Henk Krol;0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;NIDA;1;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;NLBeter;0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;OPRECHT;0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;PVV (Partij voor de Vrijheid);63;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Partij van de Arbeid (P.v.d.A.);20;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Partij voor de Dieren;28;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Piratenpartij;2;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;SP (Socialistische Partij);37;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Splinter;4;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Staatkundig Gereformeerde Partij (SGP);95;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Trots op Nederland (TROTS);3;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;U-Buntu Connected Front;0;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;VVD;243;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Volt;21;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Sporthal 2 Kockengen;29;Vrij en Sociaal Nederland;1;Kockengen;Kockengen;Kockengen Dorp;Sportweg;4;;3628 AZ;4.954732;52.146957;125398.83;462174.04;311100000001265;G1904;WK190405;BK19040505
TK2021;Stichtse Vecht;Studio Idee;31;50PLUS;11;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;BBB;4;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;BIJ1;8;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;CDA;173;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;CODE ORANJE;2;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;ChristenUnie;44;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;D66;312;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;DE FEESTPARTIJ (DFP);1;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;DENK;13;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Forum voor Democratie;57;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;GROENLINKS;59;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;JA21;57;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;JEZUS LEEFT;0;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;JONG;4;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;LP (Libertaire Partij);1;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Lijst Henk Krol;4;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;NIDA;1;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;NLBeter;1;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;OPRECHT;0;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;PVV (Partij voor de Vrijheid);131;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Partij van de Arbeid (P.v.d.A.);52;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Partij voor de Dieren;79;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Piratenpartij;0;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;SP (Socialistische Partij);57;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Splinter;2;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Staatkundig Gereformeerde Partij (SGP);22;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Trots op Nederland (TROTS);2;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;U-Buntu Connected Front;0;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;VVD;490;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Volt;50;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Studio Idee;31;Vrij en Sociaal Nederland;2;Loenen aan de Vecht;Loenen aan de Vecht;Driehoven;Doude van Troostwijkplein;47;;3632 BK;5.019857;52.20898;129891.34;469050.11;329100000000524;G1904;WK190403;BK19040308
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;50PLUS;10;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;BBB;6;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;BIJ1;4;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;CDA;97;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;CODE ORANJE;4;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;ChristenUnie;25;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;D66;209;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;DE FEESTPARTIJ (DFP);0;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;DENK;1;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Forum voor Democratie;29;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;GROENLINKS;43;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;JA21;19;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;JEZUS LEEFT;0;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;JONG;3;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;LP (Libertaire Partij);0;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Lijst Henk Krol;1;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;NIDA;0;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;NLBeter;4;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;OPRECHT;0;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;PVV (Partij voor de Vrijheid);79;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Partij van de Arbeid (P.v.d.A.);22;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Partij voor de Dieren;32;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Piratenpartij;2;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;SP (Socialistische Partij);30;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Splinter;4;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Staatkundig Gereformeerde Partij (SGP);13;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Trots op Nederland (TROTS);3;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;U-Buntu Connected Front;0;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;VVD;273;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Volt;34;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Nigtevecht;32;Vrij en Sociaal Nederland;0;Nigtevecht;Nigtevecht;Nigtevecht Dorp;Jhr. Huydecoperstraat;1;;1393 NV;5.026339;52.273693;130370.26;476248.03;329100000004162;G1904;WK190408;BK19040804
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;50PLUS;4;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;BBB;16;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;BIJ1;7;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;CDA;120;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;CODE ORANJE;0;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;ChristenUnie;11;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;D66;266;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;DE FEESTPARTIJ (DFP);0;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;DENK;1;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;Forum voor Democratie;48;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;GROENLINKS;59;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;JA21;39;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;JEZUS LEEFT;0;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;JONG;0;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
TK2021;Stichtse Vecht;Dorpshuis Vreeland;33;LP (Libertaire Partij);0;Vreeland;Vreeland;Vreeland Dorp;Fetha;14;;3633 CT;5.031538;52.22997;130701.26;471381.59;329100000006066;G1904;WK190406;BK19040603
