OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
1549,80fdd3d1-814e-4b76-b617-4be5c24afd0f,Rechts-Rechts,43.03167578,148472.30499999,410970.38699999,6.511,148455.208,410930.94,6.41899999,407A/407B,"-13,035","29,997",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68747972,51.68712495,Ja,Ja,5.29280242,5.29255592,29.997,-13.035
1550,80fdd3d1-814e-4b76-b617-4be5c24afd0f,Links-Rechts,43.05780716,148474.649,410969.359,6.511,148455.208,410930.94,6.41899999,407A/407B,"-13,036","30,022",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68747051,51.68712495,Ja,Ja,5.29283634,5.29255592,30.022,-13.036
1551,0895a00d-af75-4659-ae5a-362c2b968c5c,Rechts,36.49533013,101069.255,411829.618,3.297,101059.895,411864.83299999,3.297,913,"-4,750","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69264458,51.69296018,Ja,Ja,4.60719518,4.60705436,31.745,-4.75
1552,0895a00d-af75-4659-ae5a-362c2b968c5c,Links,36.44996002,101069.255,411829.618,3.297,101056.944,411863.92599999,3.297,913,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69264458,51.69295174,Ja,Ja,4.60719518,4.60701182,31.7,-4.75
1553,108ffe70-3050-422e-b6b7-53ca22ceb021,Links-Links,35.88181207,36770.531,386137.145,4.628,36789.667,386167.427,4.655,8A/8B,"-10,775","25,107",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45190594,51.45218205,Ja,Ja,3.68619735,3.68646239,25.107,-10.775
1554,108ffe70-3050-422e-b6b7-53ca22ceb021,Rechts-Rechts,34.63992321,36774.262,386138.445,4.62899999,36792.86699999,386167.603,4.628,8A/8B,"-7,681","26,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.4519184,51.4521843,Ja,Ja,3.68625057,3.68650835,26.959,-7.681
1555,108ffe70-3050-422e-b6b7-53ca22ceb021,Rechts-Links,32.8219474,36774.262,386138.445,4.62899999,36789.667,386167.427,4.655,8A/8B,"-7,681","25,141",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.4519184,51.45218205,Ja,Ja,3.68625057,3.68646239,25.141,-7.681
1556,108ffe70-3050-422e-b6b7-53ca22ceb021,Links-Rechts,37.77018215,36770.531,386137.145,4.628,36792.86699999,386167.603,4.628,8A/8B,"-10,775","26,995",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45190594,51.4521843,Ja,Ja,3.68619735,3.68650835,26.995,-10.775
1557,ae1e3dd6-ffb5-48ff-9572-5ea211666b03,Rechts,35.42378313,101108.486,426931.927,-0.479,101081.069,426954.298,-0.477,3341,"-1,325","34,099",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82838423,51.82858264,Ja,Ja,4.60541623,4.60501505,34.099,-1.325
1558,ae1e3dd6-ffb5-48ff-9572-5ea211666b03,Links,35.38994183,101108.486,426931.927,-0.479,101079.376,426952.053,-0.466,3341,"-1,325","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82838423,51.8285623,Ja,Ja,4.60541623,4.60499085,34.065,-1.325
1559,c023c1df-82f7-49fa-bb50-470fe029a75b,Rechts,32.5071166,104290.448,489110.21799999,4.673,104318.173,489093.29599999,4.67499999,47B,"-3,900","28,607",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38750187,52.38735236,Ja,Ja,4.64231635,4.64272613,28.607,-3.9
1560,c023c1df-82f7-49fa-bb50-470fe029a75b,Links,39.66962148,104290.448,489110.21799999,4.673,104325.526,489091.69199999,4.67499999,47B,"-3,900","35,770",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38750187,52.38733862,Ja,Ja,4.64231635,4.64283437,35.77,-3.9
1561,de92e3cc-0728-4cf5-a396-71f28e721dc2,Links,31.9541631,103962.82399999,489202.97499999,4.84799999,103994.541,489199.30099999,4.855,55B,"-4,500","27,454",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3883051,52.38827503,Ja,Ja,4.6374901,4.63795653,27.454,-4.5
1562,de92e3cc-0728-4cf5-a396-71f28e721dc2,Rechts,35.3406425,103962.82399999,489202.97499999,4.84799999,103997.63,489196.851,4.855,55B,"-4,500","30,841",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3883051,52.3882533,Ja,Ja,4.6374901,4.63800227,30.841,-4.5
1563,4a6a92da-1adf-42d8-ac0e-4017f33ade40,Rechts,76.21821737,180712.073,436145.83799999,8.42099999,180782.75899999,436117.33,8.42099999,4403,"-8,050","68,168",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.91320936,51.91294985,Ja,Ja,5.76089896,5.76192414,68.168,-8.05
1564,4a6a92da-1adf-42d8-ac0e-4017f33ade40,Links,76.23315544,180712.073,436145.83799999,8.42099999,180783.70699999,436119.82,8.42099999,4403,"-8,050","68,183",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.91320936,51.91297218,Ja,Ja,5.76089896,5.76193811,68.183,-8.05
1565,12f5d5ef-ac5b-414e-b643-aaa885e78864,Links,36.49503613,153067.277,463042.40399999,5.53699999,153103.70499999,463040.74099999,5.41999999,561,"-1,325","35,170",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15555068,52.15553586,Ja,Ja,5.35896129,5.35949361,35.17,-1.325
1566,12f5d5ef-ac5b-414e-b643-aaa885e78864,Rechts,37.79490711,153067.277,463042.40399999,5.53699999,153104.78599999,463037.764,5.516,561,"-1,325","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15555068,52.1555091,Ja,Ja,5.35896129,5.35950942,36.469,-1.325
1567,a840893e-6ac4-4bdf-b05e-2e077d634d96,Links,43.69126612,93418.40499999,465065.47499999,5.4,93391.778,465030.835,5.37999999,1033,"-7,800","35,891",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.17030443,52.16999015,Ja,Ja,4.48701595,4.48663306,35.891,-7.8
1568,a840893e-6ac4-4bdf-b05e-2e077d634d96,Rechts,43.66762266,93418.40499999,465065.47499999,5.4,93390.63999999,465031.77799999,5.371,1033,"-7,800","35,867",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.17030443,52.1699985,Ja,Ja,4.48701595,4.48661626,35.867,-7.8
1569,4a89b32b-8daf-47b4-bffd-537330c6e746,Links,38.56535291,236636.034,486599.65899999,11.491,236674.408,486603.49599999,11.491,1A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36121048,52.36123926,Ja,Ja,6.58569315,6.58625733,34.065,-4.5
1570,4a89b32b-8daf-47b4-bffd-537330c6e746,Rechts,34.194012,236636.034,486599.65899999,11.491,236670.173,486600.92099999,11.502,1A,"-4,500","29,694",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36121048,52.36121675,Ja,Ja,6.58569315,6.58619455,29.694,-4.5
1571,20608002-1fe5-417b-81ba-1256ae5e9480,Links,38.59844528,103905.856,423490.96899999,3.70299999,103867.428,423494.052,3.76399999,7105,"-4,500","34,099",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.79772117,51.79774536,Ja,Ja,4.64650133,4.64594383,34.099,-4.5
1572,20608002-1fe5-417b-81ba-1256ae5e9480,Rechts,37.20493734,103905.856,423490.96899999,3.70299999,103869.09699999,423496.712,3.712,7105,"-4,500","32,705",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.79772117,51.79776942,Ja,Ja,4.64650133,4.64596763,32.705,-4.5
1573,34bcff53-ec32-4ec9-9318-ea01017a94f0,Rechts,38.56543596,203936.477,450757.623,16.71999999,203909.051,450730.511,16.71,149A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.04297604,52.0427348,Ja,Ja,6.10050685,6.10010323,34.065,-4.5
1574,34bcff53-ec32-4ec9-9318-ea01017a94f0,Links,31.79212965,203936.477,450757.623,16.71999999,203915.359,450733.89799999,16.731,149A,"-4,500","27,292",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.04297604,52.04276468,Ja,Ja,6.10050685,6.10019565,27.292,-4.5
1575,562352a6-3539-4cac-8750-2b54dad0f359,Rechts,38.58817237,208381.14799999,376310.309,20.369,208353.05499999,376336.71299999,20.29899999,271,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37344845,51.37368842,Ja,Ja,6.15385208,6.15345263,34.088,-4.5
1576,562352a6-3539-4cac-8750-2b54dad0f359,Links,37.80398161,208381.14799999,376310.309,20.369,208351.923,376334.28899999,20.30099999,271,"-4,500","33,303",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37344845,51.37366674,Ja,Ja,6.15385208,6.15343601,33.303,-4.5
1577,c5cee303-3d3d-410c-9365-323c20b877b0,Rechts,33.60735746,126873.753,502860.73499999,-0.243,126905.602,502871.378,-0.239,163B,"-3,900","29,707",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51270306,52.51280034,Ja,Ja,4.97288188,4.97335013,29.707,-3.9
1578,c5cee303-3d3d-410c-9365-323c20b877b0,Links,40.36974179,126873.753,502860.73499999,-0.243,126911.16,502875.91499999,-0.243,163B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51270306,52.5128414,Ja,Ja,4.97288188,4.97343162,36.47,-3.9
1579,268e6e31-6476-4d66-b54b-14dd9049fea5,Rechts,37.56713398,209917.31299999,374853.032,20.974,209893.676,374882.231,20.968,111,"-4,500","33,067",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36020321,51.36046795,Ja,Ja,6.17568613,6.17535132,33.067,-4.5
1580,268e6e31-6476-4d66-b54b-14dd9049fea5,Links,38.58928043,209917.31299999,374853.032,20.974,209891.041,374881.249,20.974,111,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36020321,51.36045938,Ja,Ja,6.17568613,6.17531334,34.089,-4.5
1581,0b240be0-3812-4568-8c92-dabfb1a88f53,Links,38.56476564,79942.58999999,431668.493,4.09499999,79904.08299999,431666.38299999,4.09499999,221,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86850573,51.86848158,Ja,Ja,4.29738524,4.29682668,34.065,-4.5
1582,0b240be0-3812-4568-8c92-dabfb1a88f53,Rechts,38.58848028,79942.58999999,431668.493,4.09499999,79904.039,431668.976,4.09499999,221,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86850573,51.86850488,Ja,Ja,4.29738524,4.29682548,34.089,-4.5
1583,320bea7e-821e-4bc0-8b8e-f0527e7bb5a3,Links-Links,45.60440718,82403.406,454958.07699999,0.47,82429.591,454920.791,0.475,1217A/1219B,"-15,425","30,180",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07813392,52.07780227,Ja,Ja,4.32818108,4.32857093,30.18,-15.425
1584,320bea7e-821e-4bc0-8b8e-f0527e7bb5a3,Links-Rechts,42.23363932,82403.406,454958.07699999,0.47,82425.95699999,454922.368,0.47,1217A/1219B,"-15,425","26,809",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07813392,52.07781597,Ja,Ja,4.32818108,4.32851759,26.809,-15.425
1585,320bea7e-821e-4bc0-8b8e-f0527e7bb5a3,Rechts-Links,46.22214138,82400.73699999,454956.901,0.47,82429.591,454920.791,0.475,1217A/1219B,"-16,015","30,207",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.078123,52.07780227,Ja,Ja,4.3281424,4.32857093,30.207,-16.015
1586,320bea7e-821e-4bc0-8b8e-f0527e7bb5a3,Rechts-Rechts,42.79942989,82400.73699999,454956.901,0.47,82425.95699999,454922.368,0.47,1217A/1219B,"-16,015","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.078123,52.07781597,Ja,Ja,4.3281424,4.32851759,26.784,-16.015
1587,247a102f-2e4c-4f77-8b7a-97aa278d0245,Links-Rechts,23.70335978,105809.868,424465.90899999,0.018,105787.2,424472.83799999,0.027,K1153,"-11,696","12,007",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80665474,51.80671502,Ja,Ja,4.6739627,4.67363306,12.007,-11.696
1588,247a102f-2e4c-4f77-8b7a-97aa278d0245,Rechts-Links,23.54583311,105810.659,424468.45,0.022,105787.176,424470.16899999,0.004,K1153,"-12,008","11,538",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80667765,51.80669103,Ja,Ja,4.67397381,4.67363309,11.538,-12.008
1589,9391d69c-d9e3-4bf6-95ee-da85af4307df,Links,40.36997151,94827.888,440116.764,0.209,94788.04899999,440110.238,0.048,453B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94624011,51.94617715,Ja,Ja,4.51201248,4.51143423,36.47,-3.9
1590,9391d69c-d9e3-4bf6-95ee-da85af4307df,Rechts,40.39184439,94827.888,440116.764,0.209,94787.69999999,440113.047,0.048,453B,"-3,900","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94624011,51.94620235,Ja,Ja,4.51201248,4.51142867,36.491,-3.9
1591,6a479165-75af-4e2e-adea-df3782201b54,Rechts,38.56531163,101698.796,426562.50199999,-0.429,101665.17999999,426581.40299999,-0.48,913,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82512071,51.82528737,Ja,Ja,4.61403583,4.61354534,34.065,-4.5
1592,6a479165-75af-4e2e-adea-df3782201b54,Links,38.5887897,101698.796,426562.50199999,-0.429,101663.962,426579.02399999,-0.479,913,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82512071,51.82526587,Ja,Ja,4.61403583,4.61352804,34.089,-4.5
1593,be111f7d-ac2e-4a2f-be4f-66eefb414e29,Rechts,40.37011574,187760.969,334201.62,51.865,187785.603,334233.603,51.68399999,207,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99652639,50.99681245,Ja,Ja,5.85385443,5.85420822,36.47,-3.9
1594,be111f7d-ac2e-4a2f-be4f-66eefb414e29,Links,35.88856612,187760.969,334201.62,51.865,187781.15299999,334231.26799999,51.691,207,"-3,900","31,988",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99652639,50.99679172,Ja,Ja,5.85385443,5.85414462,31.988,-3.9
1595,fe92b9a2-0e49-4456-8e51-324f14ebfff3,Rechts,36.0162128,251877.393,475375.26899999,21.535,251853.407,475402.09299999,21.535,209,"-4,499","31,517",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25787626,52.25812151,Ja,Ja,6.8061633,6.80581977,31.517,-4.499
1596,fe92b9a2-0e49-4456-8e51-324f14ebfff3,Links,30.2723354,251877.393,475375.26899999,21.535,251855.81,475396.49599999,21.535,209,"-4,499","25,773",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25787626,52.25807079,Nee,Ja,6.8061633,6.80585335,25.773,-4.499
1597,76da5912-7dbd-4ab1-8497-1cbc8281e47b,Links,37.55941802,117339.928,409006.748,0.711,117302.87699999,409000.58899999,0.724,16,"-4,500","33,059",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.66860283,51.66854498,Ja,Ja,4.84281217,4.84227727,33.059,-4.5
1598,76da5912-7dbd-4ab1-8497-1cbc8281e47b,Rechts,31.78272316,117339.928,409006.748,0.711,117308.353,409003.359,0.711,16,"-4,500","27,283",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.66860283,51.66857025,Ja,Ja,4.84281217,4.84235613,27.283,-4.5
1599,803d53ee-9292-4b53-8bc3-3fdda94e2c35,Links,40.3352033,251507.16099999,475799.443,21.61199999,251472.896,475778.163,21.61199999,215,"-4,499","35,836",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.2617527,52.26156749,Ja,Ja,6.80086323,6.80035538,35.836,-4.499
1600,803d53ee-9292-4b53-8bc3-3fdda94e2c35,Rechts,40.29308958,251507.16099999,475799.443,21.61199999,251471.677,475780.42999999,21.61199999,215,"-4,499","35,794",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.2617527,52.26158807,Ja,Ja,6.80086323,6.80033818,35.794,-4.499
1601,eb16c433-daac-413a-8871-789fa47f05bb,Links,38.56426516,119117.78599999,489902.20699999,0.804,119148.723,489879.183,0.804,411A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39578942,52.39558452,Ja,Ja,4.86002396,4.86048093,34.065,-4.5
1602,eb16c433-daac-413a-8871-789fa47f05bb,Rechts,35.43629274,119117.78599999,489902.20699999,0.804,119144.781,489879.29999999,0.906,411A,"-4,500","30,937",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39578942,52.39558532,Ja,Ja,4.86002396,4.860423,30.937,-4.5
1603,466df6d9-42c6-49f1-8d61-f22850606578,Rechts-Links,46.1747276,82404.38999999,454978.022,0.444,82376.36699999,455014.721,0.456,1235B/1277A,"-10,210","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07831329,52.07863942,Ja,Ja,4.32819119,4.32777465,35.965,-10.21
1604,466df6d9-42c6-49f1-8d61-f22850606578,Links-Links,42.79819761,82400.815,454979.63799999,0.456,82376.36699999,455014.721,0.456,1235B/1277A,"-6,860","35,938",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07832734,52.07863942,Ja,Ja,4.3281387,4.32777465,35.938,-6.86
1605,466df6d9-42c6-49f1-8d61-f22850606578,Links-Rechts,34.81747875,82400.815,454979.63799999,0.456,82382.88199999,455009.482,0.456,1235B/1277A,"-6,860","27,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07832734,52.0785932,Ja,Ja,4.3281387,4.32787079,27.958,-6.86
1606,466df6d9-42c6-49f1-8d61-f22850606578,Rechts-Rechts,38.14212403,82404.38999999,454978.022,0.444,82382.88199999,455009.482,0.456,1235B/1277A,"-10,210","27,933",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07831329,52.0785932,Ja,Ja,4.32819119,4.32787079,27.933,-10.21
1607,cd499769-125c-42c3-9275-18796703c59e,Links-Rechts,42.98719666,238122.401,575173.459,3.38899999,238107.549,575213.799,3.38799999,67A/67B,"-13,035","29,952",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.15682659,53.1571913,Ja,Ja,6.62987205,6.62966047,29.952,-13.035
1608,cd499769-125c-42c3-9275-18796703c59e,Links-Links,37.10288604,238122.401,575173.459,3.38899999,238108.095,575207.66099999,3.38799999,67A/67B,"-13,035","24,068",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.15682659,53.15713607,Ja,Ja,6.62987205,6.62966705,24.068,-13.035
1609,cd499769-125c-42c3-9275-18796703c59e,Rechts-Rechts,42.96109957,238124.749,575174.47699999,3.38899999,238107.549,575213.799,3.38799999,67A/67B,"-13,034","29,927",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.15683537,53.1571913,Ja,Ja,6.62990741,6.62966047,29.927,-13.034
1610,cd499769-125c-42c3-9275-18796703c59e,Rechts-Links,37.12865914,238124.749,575174.47699999,3.38899999,238108.095,575207.66099999,3.38799999,67A/67B,"-13,034","24,094",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.15683537,53.15713607,Ja,Ja,6.62990741,6.62966705,24.094,-13.034
1611,1e9bbb26-a65d-416c-9df0-c6c5c3db4b2c,Rechts,31.18219512,83459.944,454253.07699999,0.336,83485.99899999,454235.99099999,0.364,433B,"-3,900","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07193568,52.0717855,Ja,Ja,4.34373892,4.34412247,27.282,-3.9
1612,1e9bbb26-a65d-416c-9df0-c6c5c3db4b2c,Links,40.37063374,83459.944,454253.07699999,0.336,83494.962,454232.989,0.373,433B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07193568,52.07175967,Ja,Ja,4.34373892,4.34425381,36.47,-3.9
1613,8e33dca0-40d4-4442-b3ca-7e20f05dc8d9,Links,54.53531111,120444.653,488934.66499999,5.549,120493.607,488910.663,5.78599999,493A,"-4,499","50,036",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38717902,52.38696638,Ja,Ja,4.87961702,4.88033855,50.036,-4.499
1614,8e33dca0-40d4-4442-b3ca-7e20f05dc8d9,Rechts,62.62580131,120444.653,488934.66499999,5.549,120499.834,488905.04999999,5.822,493A,"-4,499","58,127",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38717902,52.38691633,Ja,Ja,4.87961702,4.88043059,58.127,-4.499
1615,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,Links-Links,45.99354864,260332.279,480904.636,45.42,260286.63099999,480899.389,45.35799999,233B/235,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30600626,52.30596785,Ja,Ja,6.9316862,6.93101545,32.959,-13.035
1616,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,Links-Rechts,41.12673384,260332.279,480904.636,45.42,260291.223,480902.22499999,45.37299999,233B/235,"-13,035","28,092",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30600626,52.30599245,Ja,Ja,6.9316862,6.93108365,28.092,-13.035
1617,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,Rechts-Links,46.02011342,260331.98699999,480907.179,45.42,260286.63099999,480899.389,45.35799999,233B/235,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30602916,52.30596785,Ja,Ja,6.93168271,6.93101545,32.985,-13.035
1618,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,Rechts-Rechts,41.10140995,260331.98699999,480907.179,45.42,260291.223,480902.22499999,45.37299999,233B/235,"-13,035","28,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.30602916,52.30599245,Ja,Ja,6.93168271,6.93108365,28.066,-13.035
1619,bd18243a-a481-46d7-9f8d-e8cf3abbf1cc,Rechts,35.29172137,121526.503,488188.40299999,5.50999999,121557.416,488171.44099999,5.43499999,83A,"-4,500","30,791",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38053918,52.38038862,Ja,Ja,4.89558218,4.89603786,30.791,-4.5
1620,bd18243a-a481-46d7-9f8d-e8cf3abbf1cc,Links,31.76517116,121526.503,488188.40299999,5.50999999,121555.25999999,488174.90999999,5.442,83A,"-4,500","27,265",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38053918,52.38041966,Ja,Ja,4.89558218,4.89600585,27.265,-4.5
1621,0e7c20cd-6948-4cda-a709-7db5f25cd98d,Rechts-Rechts,51.95375756,40384.737,386380.341,2.414,40401.49199999,386331.221,2.414,1241/1263A,"-16,014","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45483748,51.45439951,Ja,Ja,3.73809591,3.73835287,35.939,-16.014
1622,0e7c20cd-6948-4cda-a709-7db5f25cd98d,Links-Links,51.95319382,40387.47299999,386381.27399999,2.414,40404.228,386332.15399999,2.414,1241/1263A,"-16,014","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45484642,51.45440845,Ja,Ja,3.73813496,3.73839191,35.939,-16.014
1623,0e7c20cd-6948-4cda-a709-7db5f25cd98d,Links-Rechts,51.97918017,40387.47299999,386381.27399999,2.414,40401.49199999,386331.221,2.414,1241/1263A,"-16,014","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45484642,51.45439951,Ja,Ja,3.73813496,3.73835287,35.965,-16.014
1624,0e7c20cd-6948-4cda-a709-7db5f25cd98d,Rechts-Links,51.97966959,40384.737,386380.341,2.414,40404.228,386332.15399999,2.414,1241/1263A,"-16,014","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45483748,51.45440845,Ja,Ja,3.73809591,3.73839191,35.965,-16.014
1625,40304765-35cf-4317-a20e-c44cca31eded,Rechts,38.56520016,85103.19299999,456221.97399999,2.629,85071.951,456199.364,2.708,185A,"-4,499","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08983975,52.08963261,Ja,Ja,4.3672998,4.36684863,34.066,-4.499
1626,40304765-35cf-4317-a20e-c44cca31eded,Links,32.99596986,85103.19299999,456221.97399999,2.629,85077.731,456201.033,2.696,185A,"-4,499","28,497",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08983975,52.08964834,Ja,Ja,4.3672998,4.36693262,28.497,-4.499
1627,ddf8d285-230d-4512-bf79-9ac631e31459,Links,39.50934936,153362.388,462982.857,5.59499999,153400.761,462973.558,5.59499999,580,"-4,499","35,010",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15501642,52.15493295,Ja,Ja,5.36327395,5.36383472,35.01,-4.499
1628,ddf8d285-230d-4512-bf79-9ac631e31459,Rechts,39.56171952,153362.388,462982.857,5.59499999,153400.217,462971.277,5.59499999,580,"-4,499","35,062",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15501642,52.15491245,Ja,Ja,5.36327395,5.36382678,35.062,-4.499
1629,a448bbd8-3044-493e-bda0-c8507a8172a9,Rechts,35.3900531,241059.16899999,486561.716,11.46299999,241034.62599999,486587.21299999,11.46299999,67B,"-1,325","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36019401,52.36042697,Ja,Ja,6.65060427,6.65025057,34.065,-1.325
1630,a448bbd8-3044-493e-bda0-c8507a8172a9,Links,35.41328267,241059.16899999,486561.716,11.46299999,241032.774,486585.28499999,11.46299999,67B,"-1,325","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36019401,52.36040993,Ja,Ja,6.65060427,6.6502229,34.088,-1.325
1631,e81db741-eaaf-444d-a8de-0612897cf292,Rechts,62.24131771,169060.12899999,463790.998,11.704,168997.98499999,463794.25099999,11.69699999,7B,"-4,500","57,741",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16210297,52.16213379,Ja,Ja,5.59269069,5.59178261,57.741,-4.5
1632,e81db741-eaaf-444d-a8de-0612897cf292,Links,62.63205844,169060.12899999,463790.998,11.704,168997.502,463791.79399999,11.701,7B,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16210297,52.16211171,Ja,Ja,5.59269069,5.59177545,58.132,-4.5
1633,899cd518-5e6a-4240-804b-d2e17d3200b1,Links,31.69292129,233486.391,581090.29299999,2.17499999,233454.981,581086.268,2.14699999,37B,"-4,500","27,192",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.21068211,53.21065055,Ja,Ja,6.56202189,6.56155084,27.192,-4.5
1634,899cd518-5e6a-4240-804b-d2e17d3200b1,Rechts,38.56478348,233486.391,581090.29299999,2.17499999,233447.916,581087.66299999,2.17499999,37B,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.21068211,53.21066412,Ja,Ja,6.56202189,6.56144545,34.064,-4.5
