OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
1967,84857efe-b6d2-4d3d-80cb-72e614f2cd21,Links,38.56482037,79687.93799999,431678.027,4.25199999,79649.43099999,431680.13799999,4.25199999,926,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86855703,51.86857079,Ja,Ja,4.29368632,4.29312685,34.065,-4.5,Rechts
1969,1da3beda-8908-4396-9581-3b53c2697920,Rechts,62.63282268,210186.22,474131.14799999,9.01399999,210224.654,474081.694,9.01399999,191,"-4,500","58,133",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25245184,52.25200354,Ja,Ja,6.19539106,6.19594578,58.133,-4.5,Rechts
1970,0e93fb6f-21a6-473f-9a4b-762c69d05a2e,Rechts,30.75095034,82553.705,433994.716,3.875,82555.513,433964.08899999,3.78399999,X0256,"-2,755","27,996",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88975735,51.88948235,Ja,Onbekend,4.33480262,4.33483533,27.996,-2.755,Rechts
1971,16191bc3-d784-49ae-9fde-d2dfa5ceb355,Links-Links,43.17778095,95248.59799999,434232.601,0.135,95230.97999999,434271.977,0.109,1029A/1029B,"-10,219","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89340202,51.89375403,Ja,Ja,4.51915339,4.51889063,32.958,-10.219,Rechts
1974,f0e5731e-9213-41dd-9693-01b793e9238b,Rechts,40.37072457,58444.982,441473.786,5.171,58418.54,441443.28,5.171,2,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95330477,51.95302605,Ja,Ja,3.98257158,3.98219561,36.47,-3.9,Rechts
1975,02e765be-9db6-418c-a267-5fb719d60db9,Rechts,38.58804464,214571.75899999,427736.918,17.87999999,214610.304,427736.106,17.777,41,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83503888,51.83502746,Ja,Ja,6.25152088,6.25207993,34.088,-4.5,Rechts
1976,ba6e92b3-4f20-4c41-946a-c6923ca72aeb,Links,34.39383835,110972.884,516860.63299999,2.301,111001.18399999,516880.179,2.333,55B,"-3,900","30,494",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63746739,52.63764533,Ja,Ja,4.7368074,4.73722284,30.494,-3.9,Rechts
1981,4160003f-ec9f-4ab5-9add-34ffbdfff2db,Rechts,34.11091705,238843.785,488150.287,9.37899999,238850.638,488116.90299999,9.365,15,"-4,500","29,611",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37481166,52.37451062,Ja,Ja,6.61848478,6.61857706,29.611,-4.5,Rechts
1982,29a7f4aa-66c4-4160-8a7c-c5275d465dad,Links,35.38989703,90224.532,394671.48999999,3.446,90233.714,394705.668,3.446,976,"-1,324","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.537285,51.53759324,Ja,Ja,4.45354511,4.45367114,34.065,-1.324,Rechts
1986,7b11c0cc-d4b2-4355-8e3e-534a1c7a7b45,Rechts,62.63182199,115394.91099999,448929.489,0.776,115447.075,448964.15399999,0.622,111,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.02729304,52.02760833,Ja,Ja,4.81011997,4.81087601,58.132,-4.5,Rechts
1987,10125941-b946-4ce5-be3a-e36818fe8ad8,Rechts,37.81633135,105208.015,488483.20299999,0.087,105170.248,488481.85999999,0.087,933,"-1,325","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38195097,52.38193547,Ja,Ja,4.65588658,4.65533213,36.491,-1.325,Rechts
1988,c09810be-5446-44d0-9f8f-6ab3546e8524,Links,65.04480412,187279.954,435108.89799999,9.48499999,187283.89999999,435043.973,9.55199999,415,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90354678,51.902963,Ja,Ja,5.85625563,5.85630687,61.145,-3.9,Rechts
1989,8db8dc58-a5e2-40ed-a6a4-8566d4affe6c,Rechts,38.56446173,234176.401,581089.33999999,2.188,234139.97899999,581102.015,2.169,171B,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.21057204,53.21069129,Ja,Ja,6.57234782,6.57180588,34.064,-4.5,Rechts
1991,d94a4000-6eda-4f97-9fe2-e995c5f527ad,Links,60.44474052,116037.879,494569.38199999,0.641,116053.134,494510.901,0.637,291A,"-3,900","56,545",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.43752392,52.43699943,Ja,Ja,4.81423402,4.81446515,56.545,-3.9,Rechts
1993,7a19d906-21ed-4f46-9325-45e7096e8490,Rechts,38.58804506,125487.311,484855.815,2.73899999,125460.027,484883.054,2.73899999,9311,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35081517,52.35105851,Ja,Ja,4.95404475,4.95364192,34.088,-4.5,Rechts
1994,33dce87c-dc2e-41da-bb9c-b308f362ff55,Rechts,38.58807304,153150.725,463035.212,5.525,153188.20999999,463026.19799999,5.525,572,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15548632,52.15540543,Ja,Ja,5.36018073,5.36072853,34.088,-4.5,Rechts
1995,1b751b05-6cba-4270-9b51-b72d53522294,Rechts,34.29641711,103869.66899999,489178.978,4.83199999,103836.441,489187.375,4.769,71A,"-1,326","32,971",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38808077,52.38815313,Ja,Ja,4.63612547,4.63563613,32.971,-1.326,Rechts
1996,e04d45be-6abd-4d81-9f21-e87cd16f6711,Rechts-Links,11.42706062,161099.396,383689.93199999,20.131,161110.53099999,383692.499,20.155,K31,"-7,873","3,554",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44227154,51.44229449,Ja,Ja,5.47492965,5.47508985,3.554,-7.873,Rechts
1997,201e760b-cf1f-4298-8875-dd49f8db0276,Rechts-Rechts,51.95449287,228533.791,528136.321,11.743,228496.124,528100.61699999,11.743,323/325A,"-16,015","35,940",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.73559953,52.73528381,Ja,Ja,6.47594177,6.47537621,35.94,-16.015,Rechts
1999,ee7121e3-de2b-46d0-b886-ba3edb7fa56c,Rechts,57.5326215,136176.66399999,455448.78399999,3.67799999,136148.214,455498.78999999,3.67799999,2705,"-1,324","56,208",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08698237,52.08743085,Ja,Ja,5.11256446,5.11214661,56.208,-1.324,Rechts
2003,1d947b15-3b08-4ad1-98e3-467a1b9bd2bf,Links,45.6934248,142785.731,460353.70699999,4.508,142744.625,460333.791,4.508,73B,"-3,900","41,793",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.13125297,52.13107305,Ja,Ja,5.20881649,5.20821686,41.793,-3.9,Rechts
2005,daaca636-c20b-4111-bc2c-4ca8b260ce84,Links,35.59453138,82193.888,454170.155,3.865,82221.001,454193.217,3.851,247B,"-4,500","31,095",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07102551,52.07123632,Ja,Ja,4.3252933,4.32568377,31.095,-4.5,Rechts
2006,f2168e86-ed54-4099-86d2-e9e25413996a,Links-Links,51.95343058,164889.18599999,419590.972,7.817,164840.83799999,419572.10399999,7.817,7B/9,"-16,015","35,938",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.76491587,51.76474713,Ja,Ja,5.53045718,5.52975627,35.938,-16.015,Rechts
2007,13704767-4ede-4aa8-9533-14aff9c7e336,Links,38.5647433,79903.625,433315.96399999,4.557,79940.474,433327.33899999,4.557,95,"-4,499","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88330619,51.88341339,Ja,Ja,4.29646056,4.2969932,34.066,-4.499,Rechts
2008,60ead691-a4e4-4e15-8658-bb31b0ce17ff,Links,39.16186412,209934.21299999,462036.38299999,11.872,209970.333,462051.487,11.74,123B,"-4,500","34,662",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.14377985,52.143912,Ja,Ja,6.18974085,6.19027092,34.662,-4.5,Rechts
2009,9dabd92d-be48-49d5-b1b8-2882de33a232,Links,38.56425668,61507.20799999,439935.825,5.206,61524.071,439901.14299999,5.206,1255,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94000834,51.93969952,Ja,Ja,4.02752592,4.02778053,34.064,-4.5,Rechts
2010,f8599dab-c80c-444a-9a9e-1d3aaee1c3f1,Links,35.31087649,255788.784,570676.226,1.869,255792.586,570711.30299999,1.936,24,"-1,326","33,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.11339893,53.11371333,Ja,Ja,6.89249628,6.89256398,33.985,-1.326,Rechts
2012,6c62d94f-9ec9-462f-b3b8-9a5fb0eb0ff3,Rechts,33.6820701,90216.78299999,394638.71999999,3.40499999,90224.532,394671.48999999,3.446,975,"-4,500","29,182",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.53698958,51.537285,Ja,Ja,4.45343949,4.45354511,29.182,-4.5,Rechts
2013,932467f2-ef53-43b0-97e0-816814b9432a,Links,65.04502999,98729.391,428747.652,2.05299999,98782.99899999,428710.814,1.868,2373,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84446818,51.8441425,Ja,Ja,4.57061121,4.57139508,61.145,-3.9,Rechts
2020,40d35c29-35e0-474c-b4d7-c0a586324a21,Rechts,38.56482879,246323.75099999,518419.95299999,10.486,246319.70499999,518381.601,10.486,34,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.6455993,52.64525538,Ja,Ja,6.73659028,6.73651994,34.065,-4.5,Rechts
2021,cfab4801-2a72-4264-b300-8b948e1665bf,Rechts,62.63215526,150559.60399999,399207.645,8.58999999,150521.25099999,399257.161,8.58999999,1163,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58177032,51.5822151,Ja,Ja,5.32313642,5.32258245,58.132,-4.5,Rechts
2022,373b11ae-8e4b-4b12-8d09-02bb083d6a38,Links,32.57365188,190220.997,492013.847,9.662,190196.706,491992.17999999,9.71199999,65B,"-4,500","28,073",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.41480853,52.41461536,Ja,Ja,5.90489246,5.90453317,28.073,-4.5,Rechts
2025,101691a9-a78b-498a-99ae-5d1ceb2902f5,Links,38.56477746,113002.023,551631.89599999,1.605,112996.804,551670.106,1.605,1119B,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.9500906,52.95043354,Ja,Ja,4.76234026,4.76225769,34.065,-4.499,Rechts
2027,fc3d9f98-06b3-4296-9045-d9d7fce10fa7,Rechts,31.78315618,83423.50999999,454245.34999999,0.33,83396.92399999,454262.71899999,0.33,1339,"-4,500","27,283",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07186153,52.07201419,Ja,Ja,4.34320921,4.34281786,27.283,-4.5,Rechts
2029,9c0310ee-9a95-4958-89be-9f434b4b4503,Links,62.62714533,85850.32499999,456740.43199999,0.516,85799.436,456703.929,0.53,163A,"-4,500","58,128",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09459291,52.0942585,Ja,Ja,4.37809484,4.37735973,58.128,-4.5,Rechts
2031,6699508e-b962-40e9-b4f9-4244e4ecfcaa,Links,40.36914557,148454.146,468184.386,4.876,148430.189,468216.878,5.131,1149,"-3,900","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.20173104,52.20202279,Ja,Ja,5.29145203,5.29110096,36.469,-3.9,Rechts
2034,57661b5b-2ca1-4199-a319-1dd0bad28334,Rechts,37.2564573,192637.67,443272.24699999,15.34399999,192601.641,443262.88799999,15.313,955,"-3,168","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.97658172,51.97650004,Ja,Ja,5.93499914,5.93447376,34.088,-3.168,Rechts
2036,155ca6af-2bb2-4355-a0aa-dc269f9bbb93,Links,39.10509407,157076.43299999,458699.031,4.062,157054.89,458731.613,4.062,2,"-2,915","36,191",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.11651181,52.11680474,Ja,Ja,5.41751912,5.4172048,36.191,-2.915,Rechts
2039,36a46c89-3de6-4cfc-9b04-68aa3fde78d0,Links,40.36944423,123628.971,399378.49099999,9.76699999,123668.18799999,399368.91399999,9.76699999,29A,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58244811,51.58236421,Ja,Ja,4.93458423,4.93515089,36.47,-3.9,Rechts
2040,a9872e13-3c9d-4351-9f15-2debae7f96d6,Links,38.48663897,181797.771,578825.39099999,1.16599999,181760.66899999,578815.29399999,1.118,913,"-4,500","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19541229,53.19532341,Ja,Ja,5.78817442,5.78761845,33.986,-4.5,Rechts
2042,a42411ab-a3c9-48a5-93ad-1820b47aaada,Links,38.5883517,90556.34799999,431891.521,3.91599999,90520.26499999,431877.943,3.899,632,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87183892,51.87171272,Ja,Ja,4.45143174,4.4509104,34.089,-4.5,Rechts
2043,4285f8f3-7922-44bf-9929-31a5d8664dcd,Links,38.5881068,117208.918,491257.09399999,0.923,117181.326,491284.02,0.923,955,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40783791,52.408078,Ja,Ja,4.83182765,4.83141915,34.089,-4.5,Rechts
2044,6a54e2ae-42c8-456e-a108-ca008748f979,Links,32.9654496,182627.458,385360.543,25.494,182659.753,385354.075,25.49599999,411B,"-4,500","28,465",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45664354,51.45658382,Ja,Ja,5.78470296,5.7851671,28.465,-4.5,Rechts
2048,f959fba0-2e50-4086-832f-7b0415238839,Links,38.56494244,120228.926,489078.315,3.94,120194.357,489095.40999999,3.733,2045,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38845642,52.38860786,Ja,Ja,4.87643344,4.87592389,34.065,-4.5,Rechts
2052,94bc09d4-e095-4e31-97dc-3c5d1ffc4b1c,Rechts-Rechts,45.61823758,135806.192,456170.755,4.48899999,135785.245,456211.22899999,4.48899999,2569/2571,"-13,035","32,583",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09345871,52.09382176,Ja,Ja,5.10711863,5.10681069,32.583,-13.035,Rechts
2058,427128be-ee62-40fc-9738-58cf1bea31a0,Links,40.37024776,118498.81299999,490346.35399999,0.778,118466.20299999,490370.152,0.778,803,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39974025,52.39995195,Ja,Ja,4.85088213,4.85040042,36.471,-3.9,Rechts
2059,c312c3ee-a7c8-4a56-885d-bdced75e49ca,Links,38.56543942,136431.59899999,398190.603,13.791,136449.654,398224.68099999,13.791,906,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.57233958,51.57264648,Ja,Ja,5.11935903,5.11961766,34.065,-4.5,Rechts
2061,c5feb824-b483-4937-9dac-72307d97dae6,Links,40.36934823,83285.70699999,454291.151,0.355,83246.53299999,454300.902,0.355,1367,"-3,899","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07225532,52.07233787,Ja,Ja,4.34118996,4.34061661,36.47,-3.899,Rechts
2062,adaa7a23-fd3b-45ee-bc0b-441329129082,Rechts,39.72530555,105119.69899999,411147.927,1.107,105107.667,411185.753,1.062,305B,"-3,900","35,826",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68689323,51.68723213,Ja,Ja,4.66587024,4.66569083,35.826,-3.9,Rechts
2063,cf14356f-e48d-4f31-b6d8-914d012cd399,Links,35.39172638,207674.915,377387.685,19.75799999,207677.013,377423.01199999,19.78699999,944,"-1,325","34,067",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.38319823,51.38351556,Ja,Ja,6.14387062,6.14390602,34.067,-1.325,Rechts
2064,b1d6fe31-827b-4859-b783-695f32022adf,Rechts,33.30553615,83519.21099999,448366.74599999,1.861,83502.05899999,448395.167,1.861,5,"-3,900","29,405",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01904337,52.01929657,Ja,Ja,4.3458344,4.34557862,29.405,-3.9,Rechts
2065,72edd8ce-d890-4d3b-9336-42a48812723c,Links,36.49652045,82659.58199999,433810.522,3.623,82685.611,433836.026,3.623,342,"-4,750","31,746",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88811578,51.88834836,Ja,Onbekend,4.3363791,4.33675178,31.746,-4.75,Rechts
2069,11384d8c-1070-4e8c-8312-52b06c9dc284,Rechts,28.01781653,43281.69299999,373910.86599999,2.14999999,43281.374,373882.84999999,2.14999999,539,"-4,749","23,268",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.34337053,51.34311872,Ja,Ja,3.78370482,3.78370908,23.268,-4.749,Rechts
2070,453a2cd4-b406-4da4-8d45-78fa9c20ac43,Rechts,38.05483939,96259.90099999,432355.021,0.044,96245.72699999,432390.326,0.024,873A,"-4,500","33,554",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8766348,51.87695061,Ja,Ja,4.53416389,4.53395206,33.554,-4.5,Rechts
2071,a048bce5-d0e4-4d51-aab1-8d1ecdedff22,Links,38.56438823,215268.97099999,427569.98999999,18.14399999,215307.013,427563.66399999,18.14399999,12,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83346369,51.83340272,Ja,Ja,6.26160636,6.26215712,34.064,-4.5,Rechts
2072,9b1a039d-d8bc-4563-9702-02398d091dab,Rechts,33.07049936,77886.917,432318.418,4.799,77917.898,432329.86099999,4.98099999,302,"-1,325","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87406563,51.87417276,Ja,Onbekend,4.26739745,4.2678447,31.745,-1.325,Rechts
2073,d3baf7f7-a22d-431e-b6a9-7f2eab578dcd,Links,29.58122611,238355.86499999,574059.424,3.216,238352.363,574088.77399999,3.216,7,"-4,500","25,081",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.14678186,53.14704608,Ja,Ja,6.63307354,6.6330288,25.081,-4.5,Rechts
2074,65b2eb93-787a-4152-8a2e-35c25e149f79,Rechts,76.23330838,181659.93799999,435514.075,8.691,181604.24799999,435566.10399999,8.691,4433,"-8,050","68,183",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90748636,51.90795666,Ja,Ja,5.7746258,5.77382056,68.183,-8.05,Rechts
2076,fafdcfe0-d399-4ef1-a04e-deb80f687e45,Rechts,55.87058932,127597.928,475749.09499999,0.969,127572.988,475799.079,0.5,3427,"-3,899","51,971",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.2690782,52.26952619,Ja,Ja,4.98576145,4.98539203,51.971,-3.899,Rechts
2079,5077fa49-cfbf-4594-99f9-ea16dd11173b,Links,37.79374177,152987.404,463066.60999999,5.783,152953.54999999,463083.411,6.054,552,"-1,325","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15576796,52.15591884,Ja,Ja,5.35779398,5.35729918,36.469,-1.325,Rechts
2081,7fe3316e-9152-4ecb-9c80-19acb7690ab2,Links,38.5656206,238083.359,575589.954,2.757,238070.715,575626.388,2.757,883,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.16057443,53.16090371,Ja,Ja,6.62939586,6.62921625,34.066,-4.5,Rechts
2082,8a1f9f72-27a3-4c98-827c-faf9e1aa89ec,Rechts,38.56425414,78446.71,432319.242,4.158,78437.44999999,432281.80599999,4.242,417,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87415029,51.87381259,Ja,Ja,4.27552484,4.27539871,34.065,-4.5,Rechts
2083,22785aa8-1c89-42fe-8c2a-073c217844bc,Rechts,38.4856307,233319.196,581074.75899999,2.32399999,233357.647,581074.85499999,2.32399999,21,"-4,500","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.21056702,53.21056226,Ja,Ja,6.55951598,6.56009143,33.986,-4.5,Rechts
2084,df5ac270-c441-4ade-9fd5-cf2d7e1d05df,Links,37.41140458,246329.26999999,518472.516,10.516,246330.47099999,518509.873,10.476,1,"-4,500","32,911",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.64607065,52.6464061,Ja,Ja,6.7366863,6.73671434,32.911,-4.5,Rechts
2086,73eab0ce-64ce-4af0-8bfe-706c264629be,Rechts,56.44503061,95784.14999999,433278.625,-0.009,95760.43399999,433329.83,0.001,897A,"-4,499","51,946",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88488535,51.88534303,Ja,Ja,4.52709692,4.52674368,51.946,-4.499,Rechts
2087,350062e6-a48b-4d84-a02f-07285ddd3808,Links,40.39269046,189270.69399999,444408.15999999,28.71,189230.76699999,444414.05099999,28.71,817,"-3,900","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98700924,51.98706465,Ja,Ja,5.88611002,5.88552938,36.493,-3.9,Rechts
2089,33ebff61-72d8-4e14-87ad-e6592f0ef486,Links,40.39319037,185411.19899999,331605.443,67.45199999,185374.36799999,331588.939,67.57399999,X0334,"-3,901","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.97332046,50.97317407,Ja,Onbekend,5.82016574,5.81964,36.493,-3.901,Rechts
2091,e85ac7f9-ba63-4deb-b03a-3fc52bdece67,Links-Rechts,13.58248696,201703.508,501164.906,1.619,201708.08799999,501177.693,1.619,K4061/4063,"-2,458","11,124",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4961903,52.49630483,Ja,Ja,6.07493317,6.07500239,11.124,-2.458,Rechts
2092,68628a99-c424-4fc5-a495-374397415d10,Rechts-Links,41.52018953,73111.09399999,436501.67999999,5.405,73142.997,436475.107,5.30299999,405/407A,"-8,535","32,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.91097747,51.91074336,Ja,Ja,4.19706427,4.19753416,32.986,-8.535,Rechts
2093,1fbac420-b29e-42ca-ba06-8ff23f960112,Links,38.58797773,175950.154,362300.053,38.42099999,175988.684,362298.728,38.42099999,109,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.24964914,51.2496358,Ja,Ja,5.68726574,5.68781751,34.088,-4.5,Rechts
2094,2393d9d8-32b8-468a-bb12-a5954350f58e,Links,38.5873318,100187.34299999,427705.248,-0.283,100156.55899999,427728.456,-0.283,2353A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83524474,51.8354503,Ja,Ja,4.59193217,4.59148188,34.088,-4.5,Rechts
2096,a2ac0eb1-d536-49c8-b2cf-2050d4fe40b4,Links,36.44929987,192888.77499999,442141.206,13.90199999,192880.989,442176.814,13.90199999,17,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96639898,51.96671956,Ja,Ja,5.93852872,5.93841936,31.7,-4.75,Rechts
2101,923ddb0d-2812-4ebf-8c2b-c45e2831ea98,Rechts,36.4499811,166444.288,421635.091,5.84799999,166447.46799999,421671.402,5.84799999,902,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.78325947,51.78358578,Ja,Ja,5.55305195,5.55309924,31.7,-4.75,Rechts
2102,ca96c0f4-5d64-468e-afa9-9a8650840150,Links,38.99239837,61662.605,439138.435,5.208,61643.14899999,439172.194,5.219,1517,"-2,499","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93286907,51.93316916,Ja,Ja,4.03000191,4.02970991,36.493,-2.499,Rechts
2104,3974c528-84b9-439f-9ce1-13e16f756c57,Links,38.56438631,119870.901,489245.916,2.351,119904.37699999,489226.77,2.351,966,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3899399,52.38976997,Ja,Ja,4.87115691,4.87165065,34.065,-4.5,Rechts
2106,9bff31d2-58fd-48cc-92bb-d1a460236e43,Links,38.56472758,91188.12099999,433837.02799999,3.334,91174.762,433800.851,3.39,010,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88939662,51.88906996,Ja,Ja,4.46024416,4.46005683,34.065,-4.499,Rechts
2107,48578229-6b2d-46d0-aa3c-50dc093c8f2a,Rechts,40.3855372,223334.655,584958.78,4.298,223300.20499999,584979.80799999,4.226,391,"-3,900","36,486",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.24682873,53.24702205,Ja,Ja,6.41091508,6.41040355,36.486,-3.9,Rechts
2108,682843e4-d0b1-4bd3-a687-824c28cf24c0,Links,38.58883171,101454.533,426684.69199999,-0.597,101489.681,426668.84899999,-0.641,915,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82619551,51.82605649,Ja,Ja,4.61047405,4.61098631,34.088,-4.5,Rechts
2109,40cc7faa-18cb-4fde-8de9-8f3b52de9127,Rechts-Rechts,51.95393201,203300.119,501851.745,1.89199999,203342.885,501822.34,1.85,4401/4403,"-16,015","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50222404,52.501956,Ja,Ja,6.09854148,6.099167,35.939,-16.015,Rechts
2111,36204a41-c987-44ed-8c2d-bdacd6216732,Links,38.56516394,103807.958,499555.33299999,5.069,103845.595,499546.923,5.019,916,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4813254,52.48125334,Ja,Ja,4.63363329,4.63418856,34.065,-4.5,Rechts
2113,1dfcac86-c642-46f8-9c8e-cff8a5527b3a,Rechts,38.58820021,61793.47299999,439084.825,5.184,61779.04699999,439120.57799999,5.184,1151,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93240929,51.93272815,Ja,Ja,4.03191888,4.03169947,34.088,-4.5,Rechts
2114,eab238fe-5029-4ee3-b6be-7b5104f98026,Rechts,40.37010703,153756.87,462887.82699999,5.35299999,153716.568,462885.483,5.35299999,638,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15416331,52.15414215,Ja,Ja,5.36903868,5.36844978,36.471,-3.9,Rechts
2115,be4b4ac2-5b93-4f3e-b71b-fc300cd032dc,Rechts,62.63074748,98430.793,428961.14199999,1.867,98379.97,428997.743,1.42199999,2399A,"-4,500","58,130",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84635672,51.84668051,Ja,Ja,4.56624346,4.56549996,58.13,-4.5,Rechts
2118,03030a62-f600-4001-b7cc-544680733667,Rechts,35.98610168,153074.198,463024.62599999,5.50199999,153106.764,463009.335,5.58999999,563,"-1,325","34,661",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15539091,52.15525359,Ja,Ja,5.35906252,5.35953848,34.661,-1.325,Rechts
