Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
04-08-2017,05-08-2017,05-08-2017,12:00,18:00,Open dag FC Utrecht,Herculesplein,Versterkt geluid  bouwsels,Vergunning verstrekt
05-08-2017,14-08-2017,05-08-2017,12:00,22:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
17-07-2017,10-08-2017,05-08-2017,14:00,02:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
06-08-2017,03-12-2017,06-08-2017,11:00,18:00,de Streekmarkt,Mariaplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,15-08-2017,06-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
05-08-2017,14-08-2017,06-08-2017,12:00,20:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
17-07-2017,10-08-2017,06-08-2017,14:00,22:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-06-2017,13-08-2017,06-08-2017,15:00,16:00,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
02-08-2017,15-08-2017,07-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
05-08-2017,14-08-2017,07-08-2017,12:00,20:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
05-08-2017,08-08-2017,07-08-2017,16:30,21:00,Publieke huldiging Oranjeleeuwinnen,Park Lepelenburg,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-08-2017,15-08-2017,08-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
05-08-2017,14-08-2017,08-08-2017,12:00,20:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
02-08-2017,15-08-2017,09-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
05-08-2017,14-08-2017,09-08-2017,12:00,20:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
09-08-2017,09-08-2017,09-08-2017,13:00,20:00,STRTFSTVL Berlijnplein,Berlijnplein,versterkt geluid,Gaat niet door
02-08-2017,04-09-2017,09-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,,Vergunning verstrekt
10-08-2017,10-08-2017,10-08-2017,10:00,20:00,Platen en CD Beurs,Vredenburg,,Vergunning verstrekt
02-08-2017,15-08-2017,10-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
05-08-2017,14-08-2017,10-08-2017,12:00,20:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
02-08-2017,04-09-2017,10-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,10-08-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
02-08-2017,15-08-2017,11-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
05-08-2017,14-08-2017,11-08-2017,12:00,20:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
02-08-2017,04-09-2017,11-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
11-08-2017,14-08-2017,11-08-2017,19:00,00:00,Buurtfeest Buurtvereniging Margriet,Kockstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
11-08-2017,11-08-2017,11-08-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
11-08-2017,11-08-2017,11-08-2017,20:30,23:30,Opgedoekt #8,Isotopenweg,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-08-2017,14-08-2017,12-08-2017,11:00,00:00,Buurtfeest Buurtvereniging Margriet,Kockstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,15-08-2017,12-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
10-08-2017,13-08-2017,12-08-2017,12:00,23:00,In het Zand Festival,Strand Oog in Al,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-08-2017,14-08-2017,12-08-2017,12:00,22:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
02-08-2017,04-09-2017,12-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
12-08-2017,18-08-2017,13-08-2017,09:00,23:00,UIT-week C.S. Veritas,Hieronymusplantsoen,Versterkt geluid,Vergunning verstrekt
12-03-2017,08-10-2017,13-08-2017,11:00,18:00,"Home Made Market ""on tour""",Vredenburg,Versterkt geluid  bouwsels,Gaat niet door
28-05-2017,24-09-2017,13-08-2017,11:00,18:00,"De Klanksteen verbindt door Muziek,Kunsten Cultuur",Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
11-08-2017,14-08-2017,13-08-2017,11:00,17:00,Buurtfeest Buurtvereniging Margriet,Kockstraat,Versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,15-08-2017,13-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
13-08-2017,18-08-2017,13-08-2017,12:00,21:00,Utrechtse Introductie Week,Janskerkhof,Versterkt geluid wegafsluiting,Vergunning verstrekt
05-08-2017,14-08-2017,13-08-2017,12:00,20:00,Beat The Wall,Hertogswetering,versterkt geluid,Vergunning verstrekt
05-06-2017,13-08-2017,13-08-2017,15:00,16:30,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
12-08-2017,18-08-2017,13-08-2017,17:00,21:00,Utrechtse Introductietijd (UIT) van Unitas S.R.,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,13-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
07-07-2017,13-08-2017,13-08-2017,12.00,21:00,De kinderkaravaan van Cirque Moustache,Koppelsteede,Versterkt geluid  bouwsels,Vergunning verstrekt
14-08-2017,18-08-2017,14-08-2017,08:30,18:00,Utrechtse Introductie Tijd,Moreelsepark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-08-2017,18-08-2017,14-08-2017,09:00,17:00,UIT Internationale verenigingen,HKU Heidelberglaan,Versterkt geluid  bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,14-08-2017,09:00,16:00,Kindervakantieweek,Hindersteinlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-08-2017,17-08-2017,14-08-2017,09:00,20:00,"UIT-week 2017: Stand Orca, Histos en TC de Uithof",Janskerkhof,bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,14-08-2017,09:00,23:00,UIT-week C.S. Veritas,Hieronymusplantsoen,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,14-08-2017,10:00, 23:00,Utrechtse Introductie Tijd m.b.t. U.V.S.V./N.V.V.S.U,Drift 19,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-08-2017,19-08-2017,14-08-2017,10:00,17:00,Kindervakantieweek,Mauritspark,Versterkt geluid,Vergunning verstrekt
14-08-2017,19-08-2017,14-08-2017,10:00,23:00,Biton UIT,Lucasbolwerk,,Vergunning verstrekt
12-08-2017,21-08-2017,14-08-2017,10:00,23:00,UIT op Triton,de Driewerf,Versterkt geluid,Vergunning verstrekt
13-08-2017,18-08-2017,14-08-2017,12:00,21:00,Utrechtse Introductie Week,Janskerkhof,Versterkt geluid wegafsluiting,Vergunning verstrekt
12-08-2017,18-08-2017,14-08-2017,13:00,23:00,Utrechtse Introductietijd (UIT) van Unitas S.R.,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
15-08-2017,17-08-2017,15-08-2017,07:30,22:00,Vakantie Bijbel Week,Bladvlinder,bouwsels,Vergunning verstrekt
14-08-2017,18-08-2017,15-08-2017,09:00,17:00,UIT Internationale verenigingen,HKU Heidelberglaan,Versterkt geluid  bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,15-08-2017,09:00,16:00,Kindervakantieweek,Hindersteinlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-08-2017,17-08-2017,15-08-2017,09:00,20:00,"UIT-week 2017: Stand Orca, Histos en TC de Uithof",Janskerkhof,bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,15-08-2017,09:00,23:00,UIT-week C.S. Veritas,Hieronymusplantsoen,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,15-08-2017,10:00, 23:00,Utrechtse Introductie Tijd m.b.t. U.V.S.V./N.V.V.S.U,Drift 19,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-08-2017,19-08-2017,15-08-2017,10:00,17:00,Kindervakantieweek,Mauritspark,Versterkt geluid,Vergunning verstrekt
14-08-2017,19-08-2017,15-08-2017,10:00,23:00,Biton UIT,Lucasbolwerk,,Vergunning verstrekt
12-08-2017,21-08-2017,15-08-2017,10:00,23:00,UIT op Triton,de Driewerf,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,15-08-2017,11:00,19:00,Utrechtse Introductie Tijd,Moreelsepark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,15-08-2017,11:00,23:00,Utrechtse Introductietijd (UIT) van Unitas S.R.,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
13-08-2017,18-08-2017,15-08-2017,12:00,23:00,Utrechtse Introductie Week,Janskerkhof,Versterkt geluid wegafsluiting,Vergunning verstrekt
15-08-2017,15-08-2017,15-08-2017,09.00,17.00,UIT-week stand TC de Uithof,Janskerkhof,bouwsels,Gaat niet door
14-08-2017,18-08-2017,16-08-2017,09:00,17:00,UIT Internationale verenigingen,HKU Heidelberglaan,Versterkt geluid  bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,16-08-2017,09:00,20:15,Kindervakantieweek,Hindersteinlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-08-2017,17-08-2017,16-08-2017,09:00,20:00,"UIT-week 2017: Stand Orca, Histos en TC de Uithof",Janskerkhof,bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,16-08-2017,09:00,23:00,UIT-week C.S. Veritas,Hieronymusplantsoen,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,16-08-2017,10:00,23:00,Utrechtse Introductie Tijd m.b.t. U.V.S.V./N.V.V.S.U,Drift 19,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-08-2017,18-08-2017,16-08-2017,10:00,16:00,Kindervakantie 3 daagse de Balije,Augustusweg,Versterkt geluid,Vergunning verstrekt
11-08-2017,19-08-2017,16-08-2017,10:00,17:00,Kindervakantieweek,Mauritspark,Versterkt geluid,Vergunning verstrekt
14-08-2017,19-08-2017,16-08-2017,10:00,23:00,Biton UIT,Lucasbolwerk,,Vergunning verstrekt
12-08-2017,21-08-2017,16-08-2017,10:00,23:00,UIT op Triton,de Driewerf,Versterkt geluid,Vergunning verstrekt
16-08-2017,16-08-2017,16-08-2017,10:00,18:00,Fan plein,Herculesplein,versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,16-08-2017,11:00,20:00,Utrechtse Introductie Tijd,Moreelsepark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
16-08-2017,18-08-2017,16-08-2017,11:00,19:00,Uit-week N.S.U. & SPIN Boardsports,Willibrordplein,Versterkt geluid  bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,16-08-2017,11:00,23:00,Utrechtse Introductietijd (UIT) van Unitas S.R.,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
15-08-2017,17-08-2017,16-08-2017,11:30,22:00,Vakantie Bijbel Week,Bladvlinder,bouwsels,Vergunning verstrekt
13-08-2017,18-08-2017,16-08-2017,12:00,21:00,Utrechtse Introductie Week,Janskerkhof,Versterkt geluid wegafsluiting,Vergunning verstrekt
02-08-2017,04-09-2017,16-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,17-08-2017,09:00,17:00,UIT Internationale verenigingen,HKU Heidelberglaan,Versterkt geluid  bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,17-08-2017,09:00,16:00,Kindervakantieweek,Hindersteinlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-08-2017,17-08-2017,17-08-2017,09:00,20:00,"UIT-week 2017: Stand Orca, Histos en TC de Uithof",Janskerkhof,bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,17-08-2017,09:00,23:00,UIT-week C.S. Veritas,Hieronymusplantsoen,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,17-08-2017,10:00,23:00,Utrechtse Introductie Tijd m.b.t. U.V.S.V./N.V.V.S.U,Drift 19,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-08-2017,19-08-2017,17-08-2017,10:00,17:00,Kindervakantieweek,Mauritspark,Versterkt geluid,Vergunning verstrekt
14-08-2017,19-08-2017,17-08-2017,10:00,23:00,Biton UIT,Lucasbolwerk,,Vergunning verstrekt
12-08-2017,21-08-2017,17-08-2017,10:00,23:00,UIT op Triton,de Driewerf,Versterkt geluid,Vergunning verstrekt
16-08-2017,18-08-2017,17-08-2017,10:00,19:00,Uit-week N.S.U. & SPIN Boardsports,Willibrordplein,Versterkt geluid  bouwsels,Vergunning verstrekt
14-08-2017,18-08-2017,17-08-2017,11:00,18:00,Utrechtse Introductie Tijd,Moreelsepark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,17-08-2017,11:00,23:00,Utrechtse Introductietijd (UIT) van Unitas S.R.,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
15-08-2017,17-08-2017,17-08-2017,11:30,15:00,Vakantie Bijbel Week,Bladvlinder,bouwsels,Vergunning verstrekt
13-08-2017,18-08-2017,17-08-2017,12:00,21:00,Utrechtse Introductie Week,Janskerkhof,Versterkt geluid wegafsluiting,Vergunning verstrekt
02-08-2017,04-09-2017,17-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,17-08-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,18-08-2017,09:00,00:00,UIT Internationale verenigingen,HKU Heidelberglaan,Versterkt geluid  bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,18-08-2017,09:00,17:00,Kindervakantieweek,Hindersteinlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-08-2017,18-08-2017,18-08-2017,10:00,23:00,Utrechtse Introductie Tijd m.b.t. U.V.S.V./N.V.V.S.U,Drift 19,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-08-2017,19-08-2017,18-08-2017,10:00,17:00,Kindervakantieweek,Mauritspark,Versterkt geluid,Vergunning verstrekt
14-08-2017,19-08-2017,18-08-2017,10:00,23:00,Biton UIT,Lucasbolwerk,,Vergunning verstrekt
12-08-2017,21-08-2017,18-08-2017,10:00,23:00,UIT op Triton,de Driewerf,Versterkt geluid,Vergunning verstrekt
14-08-2017,18-08-2017,18-08-2017,11:00,21:00,Utrechtse Introductie Tijd,Moreelsepark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
16-08-2017,18-08-2017,18-08-2017,11:00,19:00,Uit-week N.S.U. & SPIN Boardsports,Willibrordplein,Versterkt geluid  bouwsels,Vergunning verstrekt
12-08-2017,18-08-2017,18-08-2017,11:00,21:00,Utrechtse Introductietijd (UIT) van Unitas S.R.,Lucasbolwerk,Versterkt geluid  bouwsels,Vergunning verstrekt
18-08-2017,20-08-2017,18-08-2017,13:00,17:00,Kinderspeelweekend,Julianapark,versterkt geluid,Vergunning verstrekt
14-08-2017,29-08-2017,18-08-2017,17:00,01:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,18-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
18-08-2017,18-08-2017,18-08-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
19-08-2017,19-08-2017,19-08-2017,08:00,19:00,Dutch Street Cup,Domplein,versterkt geluid  bouwsels,Vergunning verstrekt
19-08-2017,19-08-2017,19-08-2017,10:00,16:00,KIDS PLayground,Hammarskjoldhof,bouwsels,Vergunning verstrekt
18-08-2017,20-08-2017,19-08-2017,11:00,17:00,Kinderspeelweekend,Julianapark,versterkt geluid,Vergunning verstrekt
19-08-2017,19-08-2017,19-08-2017,12:00,19:00,Utrecht Made Zomerfestival,Pr. Christinalaan,Versterkt geluid,Vergunning verstrekt
14-08-2017,29-08-2017,19-08-2017,13:00,01:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
19-08-2017,20-08-2017,19-08-2017,14:00,01:00,Straatfeest s'Jacoblaan editie 2017,Dr. H. Th. s' Jacoblaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
19-08-2017,19-08-2017,19-08-2017,15:00,01:00,Buurt barbecue grasveld Molierelaan en Dantelaan, Molierelaan en Dantelaan,bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,19-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
20-08-2017,20-08-2017,20-08-2017,10:30,15:30,Funday Sunday,Park Transwijk,,Vergunning verstrekt
18-08-2017,20-08-2017,20-08-2017,11:00,17:00,Kinderspeelweekend,Julianapark,versterkt geluid,Vergunning verstrekt
20-08-2017,20-08-2017,20-08-2017,11:00,18:00,Trots op het Berlijnplein,Berlijnplein,Versterkt geluid,Vergunning verstrekt
20-08-2017,20-08-2017,20-08-2017,11:00,17:00,Platen en CD Beurs,Janskerkhof,bouwsels,Vergunning verstrekt
20-08-2017,20-08-2017,20-08-2017,11:00,18:00,Swan Market Utrecht,Vredenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
14-08-2017,29-08-2017,20-08-2017,13:00,00:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
25-06-2017,10-09-2017,20-08-2017,13:00,17:00,A Lazy Sunday Afternoon,Castellum Hoge Woerd,Versterkt geluid  bouwsels,Vergunning verstrekt
18-06-2017,17-09-2017,20-08-2017,13:00,17:00,A Lazy Sunday Afternoon,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,20-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
14-08-2017,29-08-2017,21-08-2017,13:00,00:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
21-08-2017,21-08-2017,21-08-2017,20:00,21:00,Zomeravond SLOTconcert 2017,Buurkerkhof,,Vergunning verstrekt
22-08-2017,22-08-2017,22-08-2017,08:00,16:00,Introductiedag HBA,"bontekoelaan, (johan kruijf veldje)",bouwsels,Vergunning verstrekt
14-08-2017,29-08-2017,22-08-2017,13:00,00;,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
23-08-2017,23-08-2017,23-08-2017,08:00,20:00,Filmopname: Online commercial T-Mobile,"Lange Elisabethstraat, Steenweg, Clarenburg",bouwsels,Gaat niet door
23-08-2017,23-08-2017,23-08-2017,10:00,18:00,Filmopname: Leasemaatschappij Justlease,Nolenslaan,,Vergunning verstrekt
23-08-2017,23-08-2017,23-08-2017,11:00,14:00,Banenmarkt,WKC Overvecht,bouwsels,Gaat niet door
14-08-2017,29-08-2017,23-08-2017,13:00,00:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,23-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
14-08-2017,29-08-2017,24-08-2017,13:00,01:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,24-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,24-08-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
25-08-2017,26-08-2017,25-08-2017,08:00,03:00,Filmopname Hardebollestraat,Hardebollestraat,wegafsluiting,Gaat niet door
14-08-2017,29-08-2017,25-08-2017,13:00,01:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
18-08-2017,29-08-2017,25-08-2017,17:00,01:00,Festival strand,Haarrijnse plas,versterkt geluid,Vergunning verstrekt
25-08-2017,26-08-2017,25-08-2017,18:00,01:00,Buurtfeest buurtvereniging Hoogelanden,Hoogstraat en Pijlstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,25-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
25-08-2017,25-08-2017,25-08-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
26-08-2017,28-08-2017,26-08-2017,10:00,15:30,Musica Fugit,Leeuwenbergh,bouwsels,Vergunning verstrekt
26-08-2017,26-08-2017,26-08-2017,10:00,17:00,Braderie Vleuten 2017,Hindersteinlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
26-08-2017,26-08-2017,26-08-2017,10:00,16:00,Kom over de Brug,Gagelbos,versterkt geluid,Vergunning verstrekt
25-08-2017,26-08-2017,26-08-2017,10:00,17:00,Braderie Marshalllaan,Marshalllaan,wegafsluiting bouwsels,Gaat niet door
15-04-2017,30-12-2017,26-08-2017,10:00,16:00,Jaarvergunning winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
26-08-2017,26-08-2017,26-08-2017,10:00,17:00,Platen en CD Beurs,Mariaplaats,,Vergunning verstrekt
25-08-2017,26-08-2017,26-08-2017,11:00,01:00,Buurtfeest buurtvereniging Hoogelanden,Hoogstraat en Pijlstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-08-2017,30-08-2017,26-08-2017,13:00,23:00,Utrecht TAPT,Julianapark,versterkt geluid,Vergunning verstrekt
14-08-2017,29-08-2017,26-08-2017,13:00,01:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
18-08-2017,29-08-2017,26-08-2017,16:00,00:00,Festival strand,Haarrijnse plas,versterkt geluid,Vergunning verstrekt
02-08-2017,04-09-2017,26-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
26-08-2017,27-08-2017,26-08-2017,20:30,01:00,Wijkfeest- Leuk dat je thuis bent feest, Grasveld Dominicuskerk,Versterkt geluid wegafsluiting,Vergunning verstrekt
26-08-2017,27-08-2017,27-08-2017,08:00,19:00,Ronde van Midden Nederland,Orteliuslaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
26-08-2017,28-08-2017,27-08-2017,10:00,15:30,Musica Fugit,Leeuwenbergh,bouwsels,Vergunning verstrekt
25-08-2017,28-08-2017,27-08-2017,10:00,19:00,Leidsche Rijn Festival,Castellum Hoge Woerd,Versterkt geluid,Vergunning verstrekt
05-03-2017,03-12-2017,27-08-2017,11:00,18:00,de Streekmarkt,Park Lepelenburg,Versterkt geluid  bouwsels,Gaat niet door
28-05-2017,24-09-2017,27-08-2017,11:00,18:00,"De Klanksteen verbindt door Muziek,Kunsten Cultuur",Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
24-08-2017,31-08-2017,27-08-2017,13:00,21:00,Utrecht TAPT,Julianapark,versterkt geluid,Vergunning verstrekt
14-08-2017,29-08-2017,27-08-2017,13:00,00:00,Showman's Fair,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
27-08-2017,27-08-2017,27-08-2017,14:00,20:00,Het Utrechts Mosselfestival,"Lucas Bolwerk, Lange Jufferstraat",wegafsluiting bouwsels,Vergunning verstrekt
27-08-2017,27-08-2017,27-08-2017,15:00,16:00,Pleinconcert,Domplein,,Vergunning verstrekt
02-08-2017,04-09-2017,27-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
26-08-2017,28-08-2017,28-08-2017,10:00,11:30,Musica Fugit,Leeuwenbergh,bouwsels,Vergunning verstrekt
27-08-2017,06-09-2017,30-08-2017,15:00,01:00,Openlucht filmfestival Pluk de Nacht,Europalaan (Vechtclub XL),versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,30-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
27-08-2017,06-09-2017,31-08-2017,15:00,01:00,Openlucht filmfestival Pluk de Nacht,Europalaan (Vechtclub XL),versterkt geluid  bouwsels,Vergunning verstrekt
02-08-2017,04-09-2017,31-08-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,31-08-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
01-09-2017,01-09-2017,01-09-2017,10:00,17:00,Caravantoren,Cinemec,bouwsels,Vergunning verstrekt
30-08-2017,23-10-2017,01-09-2017,10:00,18:00,Voorbij Wij en Zij,Abraham Dolehof,,Gaat niet door
01-09-2017,01-09-2017,01-09-2017,15:00,22:00,Introductie 2017-2018,Ina Boudier Bakkerlaan,bouwsels,Vergunning verstrekt
27-08-2017,06-09-2017,01-09-2017,15:00,01:00,Openlucht filmfestival Pluk de Nacht,Europalaan (Vechtclub XL),versterkt geluid  bouwsels,Vergunning verstrekt
31-08-2017,04-09-2017,01-09-2017,16:00,23:00,kunstmarkt 2017,Maliebaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
31-08-2017,04-09-2017,01-09-2017,16:00,23:59,Festival DORST,Griftpark,versterkt geluid,Gaat niet door
01-09-2017,01-09-2017,01-09-2017,16:00,22:00,Filmopname: Profvoetballer,Sonoystraat,,Vergunning verstrekt
02-08-2017,04-09-2017,01-09-2017,18:00,22:30,Zomervoorstelling 'De Denderende Tijd',Berlijnplein,Versterkt geluid,Vergunning verstrekt
01-09-2017,02-09-2017,01-09-2017,18:00,23:00,125 jaar Mwkanaal,Merwedekanaal,versterkt geluid  bouwsels,Gaat niet door
