OBJECTID,FYSIEK_VOORKOMEN,OP_TALUD,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
1803,gesloten verharding: asfalt,,G0505,Dordrecht,bestaand,0,verkeerseiland,3.29,283,,2021/09/15 10:08:56+00,3.28943627,8.37083719332354
1804,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,66.11,283,,2019/04/26 15:04:32+00,66.1104955,101.918502632482
1805,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,50.009,283,,2019/04/26 15:04:32+00,50.0092075,91.9668641401539
1806,gesloten verharding: cementbeton,Nee,G0505,Dordrecht,bestaand,2,verkeerseiland,104.607,283,,2015/11/06 08:29:42+00,104.60662,445.062460292703
1807,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,8.432,283,,2020/02/13 08:40:23+00,8.4319385,27.3403882339591
1808,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,30.673,283,,2015/11/06 08:29:42+00,30.6729995,22.6894537484851
1809,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.169,283,,2015/11/06 08:29:42+00,5.168847,10.8745406330508
1810,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.924,283,,2015/11/06 08:29:42+00,1.923532,5.59886582686397
1811,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,158.089,283,,2015/11/06 08:29:42+00,158.088625,239.115083913141
1812,open verharding: betonstraatstenen,Nee,P0028,Zuid-Holland,bestaand,0,verkeerseiland,24.301,283,,2019/05/20 14:48:15+00,24.301091,22.8295265206907
1813,open verharding: gebakken klinkers,Nee,G0546,Leiden,bestaand,0,verkeerseiland,17.053,283,,2018/04/25 14:11:02+00,17.0533715,17.6931881098763
1814,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,36.493,283,,2015/11/11 16:41:48+00,36.492941,26.9023566218516
1815,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,15.144,283,,2015/11/11 16:41:48+00,15.141629975,21.0248343817672
1816,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,142.299,283,,2015/11/11 16:41:48+00,142.29531202,65.7244697205064
1817,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,14.948,283,,2015/11/11 16:41:48+00,14.9478155,15.3286436400167
1818,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,22.598,283,,2022/02/15 14:40:07+00,22.59802997,19.1978662156263
1819,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,12.278,283,,2015/11/11 16:41:48+00,12.27358612,13.4801907856491
1820,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,27.245,283,,2022/02/15 14:40:07+00,27.23167915,19.8999060493328
1821,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,101.277,283,,2015/11/11 16:41:48+00,101.432496055,105.124043389666
1822,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,13.319,283,,2015/11/11 16:41:48+00,13.316817755,16.9308464362256
1823,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,71.362,283,,2015/11/11 16:41:48+00,71.370991905,89.9144518350025
1824,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.109,283,,2015/11/05 14:50:46+00,5.1089795,11.9414472956237
1825,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,50.511,283,,2015/11/05 14:50:46+00,50.511265,46.617398222977
1826,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.182,283,,2015/11/05 14:50:46+00,9.181657,16.7117566664335
1827,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.743,283,,2015/11/05 14:50:46+00,9.7427895,18.0510518007773
1828,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.055,283,,2015/11/05 14:50:46+00,4.0545485,10.008195279086
1829,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,3.053,283,,2023/01/05 16:15:57+00,3.05236148,7.78103984468158
1830,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,8.124,283,,2022/12/29 12:01:19+00,8.123729,13.9772893095192
1831,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,19.963,283,,2022/12/29 12:01:19+00,19.962931,23.3205615647348
1832,gesloten verharding: cementbeton,Nee,G0080,Leeuwarden,bestaand,1,verkeerseiland,40.287,283,,2021/12/08 17:04:13+00,40.286877,75.7012611642182
1833,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,9.574,283,,2022/12/29 12:01:19+00,9.5737555,13.7283127847063
1834,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,26.05,283,,2022/12/29 12:01:19+00,26.0500345,22.7817277556202
1835,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,17.742,283,,2015/11/20 08:41:24+00,17.719381685,14.9268382551984
1836,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,5.83,283,,2015/11/20 08:41:24+00,5.82030436,9.17188997040614
1837,open verharding,Nee,G0080,Leeuwarden,bestaand,1,verkeerseiland,67.133,283,,2022/03/09 17:07:28+00,67.133192,61.7990667397979
1838,open verharding: betonstraatstenen,,G0106,Assen,bestaand,0,verkeerseiland,3.864,283,,2018/12/27 12:46:34+00,3.864472,7.56171510446085
1839,gesloten verharding: asfalt,Nee,G0344,Utrecht,bestaand,0,verkeerseiland,7.91,283,,2019/10/31 11:28:06+00,7.9096285,13.2512969273113
1840,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,1.772,283,,2023/01/05 16:15:57+00,1.7721705,5.1308178787025
1841,open verharding: betonstraatstenen,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,2.864,283,,2019/02/06 11:29:09+00,2.864107525,7.07320489764552
1842,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,4.238,283,,2015/11/18 15:30:03+00,4.23691395,10.8594983363586
1843,gesloten verharding: cementbeton,Nee,G0590,Papendrecht,bestaand,0,verkeerseiland,23.616,283,,2022/11/03 10:14:26+00,23.64028019,24.93495833493
1844,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,48.822,283,,2015/11/18 15:30:03+00,48.821511845,35.4007182118243
1845,open verharding,Nee,G0363,Amsterdam,bestaand,0,verkeerseiland,146.292,283,,2019/05/03 11:33:59+00,146.292399,126.369224313824
1846,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,173.244,283,,2020/05/13 08:53:25+00,173.2441835,78.992672542295
1847,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,52.132,283,,2015/11/18 15:30:03+00,52.13581738,30.5250196278749
1848,gesloten verharding: cementbeton,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,3.326,283,,2015/11/18 15:30:03+00,3.32621107,8.06482702714513
1849,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,54.967,283,,2015/11/18 15:30:03+00,54.967121,35.8359454579402
1850,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,50.354,283,,2015/11/18 15:30:03+00,50.351126025,34.8985363827095
1851,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,0.748,283,,2021/09/18 10:35:42+00,0.748288355,5.20618496735277
1852,open verharding: betonstraatstenen,Nee,G0917,Heerlen,bestaand,0,verkeerseiland,197.827,283,,2018/11/29 12:06:21+00,197.55928932,117.112079188703
1853,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,0.822,283,,2021/09/18 10:35:42+00,0.82219162,3.88086322929535
1854,open verharding,Nee,G0772,Eindhoven,bestaand,0,verkeerseiland,41.162,283,,2018/11/22 12:16:09+00,41.16151932,26.7255741601919
1855,groenvoorziening,Nee,G0772,Eindhoven,bestaand,0,verkeerseiland,111.919,283,,2018/11/22 12:16:09+00,111.745028425,49.7957676883727
1856,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,0.416,283,,2014/10/17 15:02:02+00,0.41627543,2.5738481561376
1857,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,21.622,283,,2021/06/25 09:55:53+00,21.619295055,23.2719859876847
1858,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,5.944,283,,2015/11/16 17:11:17+00,5.9429175,10.7227722060491
1859,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.755,283,,2015/11/06 08:29:42+00,2.754829,7.15470596949997
1860,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,22.817,283,,2015/11/06 08:29:42+00,22.817456,22.1801625575135
1861,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.518,283,,2015/11/06 08:29:42+00,2.517854325,10.6081973616337
1862,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.373,283,,2015/11/06 08:29:42+00,2.3726455,6.33587312304308
1863,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.231,283,,2015/11/06 08:29:42+00,6.230767,11.0569015212149
1864,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,21.273,283,,2015/11/06 08:29:42+00,21.272623,56.8572084248401
1865,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.125,283,,2017/02/06 11:16:48+00,9.11305246,25.2257025905898
1866,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,65.954,283,,2015/11/06 08:29:42+00,65.953864,70.3040823809221
1867,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.999,283,,2015/11/06 08:29:42+00,2.9989645,7.34592152794457
1868,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,78.91,283,,2015/11/11 16:41:48+00,78.859391405,36.1980362944525
1869,open verharding: tegels,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,5.715,283,,2015/11/11 16:41:48+00,5.713564535,9.57406984459848
1870,groenvoorziening,Nee,G0405,,bestaand,0,verkeerseiland,33.092,283,,2015/07/08 15:30:58+00,33.069114145,28.3625634947066
1871,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,3.474,283,,2020/10/14 23:08:31+00,3.47593359,7.94991293631298
1872,open verharding: beton element,Nee,G0213,Brummen,bestaand,0,verkeerseiland,2.696,283,,2021/01/25 12:34:37+00,2.6962955,11.5718501659951
1873,open verharding: tegels,Nee,P0027,Noord-Holland,bestaand,0,verkeerseiland,30.788,283,,2019/10/31 06:41:13+00,30.7881395,22.8813027840218
1874,open verharding: betonstraatstenen,Nee,G1926,Pijnacker-Nootdorp,bestaand,0,verkeerseiland,7.089,283,,2021/08/03 12:40:21+00,7.0887285,10.4306026606134
1875,open verharding: gebakken klinkers,Nee,G0294,Winterswijk,bestaand,0,verkeerseiland,2.897,283,,2018/09/24 09:57:07+00,2.8973005,7.85514441818447
1876,gesloten verharding: cementbeton,Ja,P0025,Gelderland,bestaand,0,verkeerseiland,10.301,283,,2015/01/15 15:46:23+00,10.299713915,22.4345289742582
1877,open verharding,Nee,G0453,Velsen,bestaand,0,verkeerseiland,21.738,283,,2017/01/10 11:32:18+00,21.737246225,40.4427669086235
1878,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,16.327,283,,2015/07/20 08:27:44+00,16.321948215,15.9510868748287
1879,groenvoorziening,Nee,G0405,,bestaand,0,verkeerseiland,117.405,283,,2020/12/17 10:57:50+00,117.383041255,60.4623086831065
1880,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,19.407,283,,2015/07/20 08:27:44+00,19.401929675,16.9516055221232
1881,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,34.257,283,,2021/07/15 12:37:51+00,34.25656172,25.1737651605574
1882,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,1.371,283,,2021/05/21 12:33:43+00,1.371109,4.82774822040252
1883,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,8.559,283,,2015/05/07 12:59:00+00,8.55671734,13.6798496746076
1884,open verharding,,G0072,Harlingen,bestaand,0,verkeerseiland,10.651,283,,2019/03/04 15:26:41+00,10.6509785,13.0897917508482
1885,gesloten verharding: cementbeton,Nee,G1904,Stichtse Vecht,bestaand,0,verkeerseiland,1.453,283,,2022/11/11 08:33:59+00,1.4531255,8.19742899560256
1886,gesloten verharding: cementbeton,Nee,G1904,Stichtse Vecht,bestaand,0,verkeerseiland,2.91,283,,2022/11/11 08:33:59+00,2.909549,15.4006711661598
1887,open verharding,Nee,G0784,Gilze en Rijen,bestaand,0,verkeerseiland,3.321,283,,2022/01/12 16:55:34+00,3.320849465,11.91378336543
1888,open verharding: sierbestrating,Nee,G0882,Landgraaf,bestaand,0,verkeerseiland,9.603,283,,2018/02/16 15:52:03+00,9.60042562,12.8020270127035
1889,open verharding: sierbestrating,Nee,G0882,Landgraaf,bestaand,0,verkeerseiland,16.825,283,,2018/02/16 15:52:03+00,16.81484373,18.9593267188529
1890,open verharding: beton element,Nee,G0882,Landgraaf,bestaand,0,verkeerseiland,0.371,283,,2018/02/16 15:52:03+00,0.371196,3.45675595524105
1891,open verharding,,G0971,Stein,bestaand,0,verkeerseiland,0.953,283,,2020/10/26 10:16:51+00,0.9533935,6.46728238087723
1892,open verharding: betonstraatstenen,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,4.904,283,,2019/02/06 11:29:09+00,4.903133475,8.86531442386616
1893,open verharding,Nee,G0059,Achtkarspelen,bestaand,0,verkeerseiland,5.105,283,,2016/08/01 07:24:11+00,5.1047045,16.2151543501368
1894,open verharding,Nee,G0059,Achtkarspelen,bestaand,0,verkeerseiland,5.164,283,,2016/08/01 07:24:11+00,5.163733,16.1985066448157
1895,open verharding,Nee,G0059,Achtkarspelen,bestaand,0,verkeerseiland,4.991,283,,2016/08/01 07:24:11+00,4.9909145,16.2523604944525
1896,open verharding: gebakken klinkers,Nee,G0392,Haarlem,bestaand,0,verkeerseiland,14.77,283,,2021/04/28 14:53:36+00,14.770063,26.0541861856248
1897,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,13.029,283,,2015/04/30 13:25:53+00,13.028549,28.6281760053569
1898,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,6.392,283,,2014/11/18 13:34:42+00,6.391542,13.928221107963
1899,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,13.428,283,,2014/11/18 13:34:29+00,13.4276285,16.7255510039633
1900,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,3.172,283,,2015/04/30 13:25:53+00,3.172199,8.78444844007616
1901,open verharding,,P0023,Overijssel,bestaand,0,verkeerseiland,1.311,283,,2020/06/24 15:19:32+00,1.3114415,6.93907521287874
1902,gesloten verharding,Nee,G0014,Groningen,bestaand,0,verkeerseiland,33.212,283,,2019/08/20 15:25:49+00,33.210363855,35.8976736118774
1903,open verharding: betonstraatstenen,Nee,G1892,Zuidplas,bestaand,0,verkeerseiland,8.629,283,,2022/03/30 09:50:53+00,8.629114,12.1716908777949
1904,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,14.27,283,,2022/05/13 08:20:39+00,14.270251,30.091247753811
1905,gesloten verharding,Nee,G0153,Enschede,bestaand,0,verkeerseiland,9.834,283,,2022/10/14 09:49:58+00,9.83703617,16.844265738064
1906,open verharding,Nee,G1892,Zuidplas,bestaand,0,verkeerseiland,8.254,283,,2014/09/16 13:46:48+00,8.253997,11.9483625117857
1907,gesloten verharding: cementbeton,Nee,G0637,Zoetermeer,bestaand,0,verkeerseiland,6.037,283,,2017/05/31 05:53:17+00,6.0371445,19.7577249574182
1908,open verharding: betonstraatstenen,Nee,G0637,Zoetermeer,bestaand,0,verkeerseiland,155.647,283,,2017/05/31 05:53:17+00,155.46020699,85.1513183950771
1909,open verharding: betonstraatstenen,Nee,G0637,Zoetermeer,bestaand,0,verkeerseiland,12.128,283,,2017/05/31 05:53:17+00,12.129362555,18.3658935340672
1910,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,17.946,283,,2022/05/13 08:20:39+00,17.9462345,34.6018532280348
1911,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,7.894,283,,2022/05/13 08:20:39+00,7.894125,16.0286200990064
1912,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,18.204,283,,2022/05/13 08:20:39+00,18.2038955,32.4027807695843
1913,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,15.001,283,,2022/05/17 14:00:00+00,15.001187,36.9018070054264
1914,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,14.166,283,,2022/05/13 08:20:39+00,14.166092,26.097263303927
1915,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,9.726,283,,2015/11/16 17:11:17+00,9.72510215,18.6771278604601
1916,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.958,283,,2016/11/07 11:04:09+00,1.9582745,10.0511496211078
1917,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.951,283,,2015/10/16 07:18:07+00,2.950516,6.6338580172003
1918,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.318,283,,2015/10/16 07:18:07+00,1.3180805,4.89483177418153
1919,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.007,283,,2015/10/16 07:18:07+00,2.006745,6.01022292686655
1920,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,7.668,283,,2015/10/16 07:18:07+00,7.668106,11.1909689710361
1921,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,82.724,283,,2018/01/29 09:21:48+00,82.733477445,75.4377520032129
1922,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,12.243,283,,2015/11/05 14:50:46+00,12.2428755,19.0503177406261
1923,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.494,283,,2015/11/05 14:50:46+00,2.4944795,6.3756774716313
1924,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,16.696,283,,2015/11/05 14:50:46+00,16.692911455,16.7278813006002
1925,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,31.813,283,,2015/11/05 14:50:46+00,31.812591,35.4774191844028
1926,open verharding,,G0505,Dordrecht,bestaand,0,verkeerseiland,136.124,283,,2021/09/03 12:13:31+00,136.123898,84.7018225326504
1927,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,8.367,283,,2015/11/05 14:50:46+00,8.3665985,12.4640799153531
1928,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,34.328,283,,2015/11/05 14:50:46+00,34.3278935,49.3061747788748
1929,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,19.264,283,,2015/11/05 14:50:46+00,19.2640875,34.4051043797703
1930,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.007,283,,2015/11/05 14:50:46+00,5.007167,10.6598350202535
1931,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,10.899,283,,2015/11/05 14:50:46+00,10.8989565,17.334540169148
1932,open verharding: gebakken klinkers,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,4.974,283,,2018/12/11 12:55:11+00,4.97273075,9.11086964138772
1933,open verharding: betonstraatstenen,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,1.439,283,,2018/04/06 20:16:20+00,1.4389825,5.8344607031806
1934,open verharding: betonstraatstenen,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,1.447,283,,2018/04/06 20:16:20+00,1.4474795,5.83150883483688
1935,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,27.529,283,,2018/04/06 20:16:20+00,27.529347,26.6357445356748
1936,open verharding: tegels,Nee,P0027,Noord-Holland,bestaand,0,verkeerseiland,12.58,283,,2019/10/31 06:41:13+00,12.5800555,19.2928724570906
1937,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,24.309,283,,2017/09/20 15:33:01+00,24.295914585,21.3810688181113
1938,open verharding: betonstraatstenen,Nee,P0027,Noord-Holland,bestaand,0,verkeerseiland,54.856,283,,2022/11/29 15:35:10+00,54.8563055,30.5113385012981
1939,groenvoorziening,Nee,G0405,,bestaand,0,verkeerseiland,16.343,283,,2020/03/23 07:48:30+00,16.343282,20.6835790417311
1940,gesloten verharding,Nee,G0405,,bestaand,0,verkeerseiland,7.231,283,,2015/05/07 12:59:00+00,7.230852,10.8129395979401
1941,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,14.015,283,,2016/12/16 09:38:08+00,14.0148095,15.0660111225532
1942,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,32.506,283,,2015/05/07 12:59:00+00,32.504543135,32.1050062160638
1943,gesloten verharding,Nee,G0405,,bestaand,0,verkeerseiland,38.458,283,,2015/07/08 15:30:58+00,38.40883485,127.297174229465
1944,open verharding,Nee,G0405,,bestaand,0,verkeerseiland,9.4,283,,2015/05/07 12:59:00+00,9.40005,13.7590784814017
1945,groenvoorziening: bodembedekkers,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,143.289,283,,2015/08/20 13:30:26+00,143.106461645,42.4202216220546
1946,groenvoorziening: gras- en kruidachtigen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,107.115,283,,2016/10/25 20:03:57+00,107.115289,65.7051244523957
1947,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,39.25,283,,2020/10/09 19:14:14+00,39.24872076,32.0618236072518
1948,gesloten verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,5.91,283,,2022/01/27 08:08:50+00,5.908471375,9.56153571369874
1949,gesloten verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,7.778,283,,2022/01/27 08:08:50+00,7.768291905,11.2269469572196
