FID,omschr,code,rijstrknrs,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
strooksignalering_kenmerk.1624,Autosnelwegsignalering,AU,1234,R,159.18899536,002,KPK0001126345,I,,POINT (156925.2848000005 385065.0603)
strooksignalering_kenmerk.1625,Kruis-pijlsignalering,KP,12,R,160.41400146,002,KPK0001126350,I,,POINT (157764.73090000078 384251.2989999987)
strooksignalering_kenmerk.1626,Autosnelwegsignalering,AU,12,R,163.28999329,002,KPK0001126372,I,,POINT (157842.33029999956 381395.88699999824)
strooksignalering_kenmerk.1627,Kruis-pijlsignalering,KP,123,R,164.28999329,002,KPK0001126376,I,,POINT (157923.65370000154 380400.96240000054)
strooksignalering_kenmerk.1628,Autosnelwegsignalering,AU,12,R,164.87199402,002,KPK0001126381,I,,POINT (157970.9199000001 379814.71119999886)
strooksignalering_kenmerk.1629,Kruis-pijlsignalering,KP,123,R,165.8690033,002,KPK0001126396,I,,POINT (158901.57339999825 379541.33150000125)
strooksignalering_kenmerk.1630,Kruis-pijlsignalering,KP,12,R,142.94299316,002,KPK0001126304,I,,POINT (157895.16789999977 389176.7344000004)
strooksignalering_kenmerk.1631,Kruis-pijlsignalering,KP,1234,R,155.28999329,002,KPK0001126311,I,,POINT (156857.1075000018 388413.32620000094)
strooksignalering_kenmerk.1632,Kruis-pijlsignalering,KP,12,R,155.897995,002,KPK0001126318,I,,POINT (156263.11349999905 388210.1239)
strooksignalering_kenmerk.1633,Autosnelwegsignalering,AU,12,R,156.91400146,002,KPK0001126332,I,,POINT (156115.0174999982 387154.1103999987)
strooksignalering_kenmerk.1634,Kruis-pijlsignalering,KP,1234,R,116.28600311,002,KPK0001126240,I,,POINT (152482.07679999992 411454.3889000006)
strooksignalering_kenmerk.1635,Autosnelwegsignalering,AU,12,R,117.27899933,002,KPK0001126244,I,,POINT (152285.4246999994 410481.7927000001)
strooksignalering_kenmerk.1636,Autosnelwegsignalering,AU,12,R,118.07499695,002,KPK0001126248,I,,POINT (151888.32339999825 409799.8894999996)
strooksignalering_kenmerk.1637,Autosnelwegsignalering,AU,123,R,119.20500183,002,KPK0001126254,I,,POINT (150840.65300000086 409391.26680000126)
strooksignalering_kenmerk.1638,Autosnelwegsignalering,AU,1234,R,61.97999954,004,KPK0001128020,I,,POINT (84395.34699999914 439636.09380000085)
strooksignalering_kenmerk.1639,Kruis-pijlsignalering,KP,1234,R,61.97999954,004,KPK0001128021,I,,POINT (84395.34699999914 439636.09380000085)
strooksignalering_kenmerk.1640,Autosnelwegsignalering,AU,1234,R,62.29999924,004,KPK0001128024,I,,POINT (84515.38489999995 439339.52149999887)
strooksignalering_kenmerk.1641,Kruis-pijlsignalering,KP,1234,R,62.29999924,004,KPK0001128025,I,,POINT (84515.38489999995 439339.52149999887)
strooksignalering_kenmerk.1642,Kruis-pijlsignalering,KP,1234,R,62.44499969,004,KPK0001128027,I,,POINT (84561.17660000175 439201.95800000057)
strooksignalering_kenmerk.1643,Kruis-pijlsignalering,KP,1234,R,62.59999847,004,KPK0001128029,I,,POINT (84602.7201000005 439052.6495999992)
strooksignalering_kenmerk.1644,Kruis-pijlsignalering,KP,1234,R,62.75699997,004,KPK0001128030,I,,POINT (84636.3172999993 438899.3147)
strooksignalering_kenmerk.1645,Autosnelwegsignalering,AU,1234,R,62.75699997,004,KPK0001128031,I,,POINT (84636.3172999993 438899.3147)
strooksignalering_kenmerk.1646,Kruis-pijlsignalering,KP,123,R,62.88499832,004,KPK0001128033,I,,POINT (84654.87929999828 438772.53550000116)
strooksignalering_kenmerk.1647,Autosnelwegsignalering,AU,123,R,63,004,KPK0001128034,I,,POINT (84668.04399999976 438657.29250000045)
strooksignalering_kenmerk.1648,Kruis-pijlsignalering,KP,1234,R,69.94300079,004,KPK0001128044,I,,POINT (84728.80860000104 438073.38859999925)
strooksignalering_kenmerk.1649,Autosnelwegsignalering,AU,1234,R,69.94300079,004,KPK0001128045,I,,POINT (84728.80860000104 438073.38859999925)
strooksignalering_kenmerk.1650,Kruis-pijlsignalering,KP,123,R,70.21399689,004,KPK0001128046,I,,POINT (84751.10810000077 437801.1464000009)
strooksignalering_kenmerk.1651,Kruis-pijlsignalering,KP,123456,R,70.61499786,004,KPK0001128056,I,,POINT (84784.21999999881 437399.32499999925)
strooksignalering_kenmerk.1652,Kruis-pijlsignalering,KP,12,R,71.51599884,004,KPK0001128081,I,,POINT (84906.04419999942 436514.77490000054)
strooksignalering_kenmerk.1653,Autosnelwegsignalering,AU,12,R,71.51599884,004,KPK0001128082,I,,POINT (84906.04419999942 436514.77490000054)
strooksignalering_kenmerk.1654,Kruis-pijlsignalering,KP,12,R,72.30999756,004,KPK0001128088,I,,POINT (85020.17370000109 435735.8062000014)
strooksignalering_kenmerk.1655,Kruis-pijlsignalering,KP,12,R,72.44499969,004,KPK0001128090,I,,POINT (85000.11930000037 435594.22260000184)
strooksignalering_kenmerk.1656,Autosnelwegsignalering,AU,12,R,72.44499969,004,KPK0001128091,I,,POINT (85000.11930000037 435594.22260000184)
strooksignalering_kenmerk.1657,Kruis-pijlsignalering,KP,123456,R,71.04100037,004,KPK0001128095,I,,POINT (84833.83779999986 436981.4017000012)
strooksignalering_kenmerk.1658,Autosnelwegsignalering,AU,12,R,55.70800018,006,KPK0001129085,I,,POINT (147874.4171999991 486652.5742999986)
strooksignalering_kenmerk.1659,Kruis-pijlsignalering,KP,12,R,55.70800018,006,KPK0001129086,I,,POINT (147874.4171999991 486652.5742999986)
strooksignalering_kenmerk.1660,Kruis-pijlsignalering,KP,12,R,59.6230011,006,KPK0001129091,I,,POINT (150700.6750999987 489251.4802000001)
strooksignalering_kenmerk.1661,Autosnelwegsignalering,AU,12,R,59.6230011,006,KPK0001129092,I,,POINT (150700.6750999987 489251.4802000001)
strooksignalering_kenmerk.1662,Autosnelwegsignalering,AU,12,R,60.20000076,006,KPK0001129093,I,,POINT (151198.3024000004 489570.2886000015)
strooksignalering_kenmerk.1663,Kruis-pijlsignalering,KP,12,R,60.20000076,006,KPK0001129094,I,,POINT (151198.3024000004 489570.2886000015)
strooksignalering_kenmerk.1664,Autosnelwegsignalering,AU,12,R,60.45999908,006,KPK0001129097,I,,POINT (151415.88080000132 489719.7529999986)
strooksignalering_kenmerk.1665,Kruis-pijlsignalering,KP,12,R,60.45999908,006,KPK0001129098,I,,POINT (151415.88080000132 489719.7529999986)
strooksignalering_kenmerk.1666,Kruis-pijlsignalering,KP,12,R,59.93299866,006,KPK0001129100,I,,POINT (150988.20760000125 489357.4604000002)
strooksignalering_kenmerk.1667,Autosnelwegsignalering,AU,12,R,59.93299866,006,KPK0001129101,I,,POINT (150988.20760000125 489357.4604000002)
strooksignalering_kenmerk.1668,Autosnelwegsignalering,AU,12,R,60.50799942,006,KPK0001129104,I,,POINT (151499.61840000004 489668.9387000017)
strooksignalering_kenmerk.1669,Kruis-pijlsignalering,KP,12,R,60.50799942,006,KPK0001129105,I,,POINT (151499.61840000004 489668.9387000017)
strooksignalering_kenmerk.1670,Autosnelwegsignalering,AU,123,R,45.18999863,006,KPK0001129030,I,,POINT (138738.0148999989 482477.13589999825)
strooksignalering_kenmerk.1671,Autosnelwegsignalering,AU,12,R,41.88000107,006,KPK0001128977,I,,POINT (135998.28119999915 480772.80799999833)
strooksignalering_kenmerk.1672,Autosnelwegsignalering,AU,12,R,159.23199463,002,KPK0001125011,I,,POINT (156988.67960000038 385061.84050000086)
strooksignalering_kenmerk.1673,Kruis-pijlsignalering,KP,12,R,159.99000549,002,KPK0001125013,I,,POINT (157611.999499999 384633.5111999996)
strooksignalering_kenmerk.1674,Autosnelwegsignalering,AU,12,R,159.99000549,002,KPK0001125014,I,,POINT (157611.999499999 384633.5111999996)
strooksignalering_kenmerk.1675,Kruis-pijlsignalering,KP,12,R,160.47599792,002,KPK0001125016,I,,POINT (157816.0421999991 384201.47150000185)
strooksignalering_kenmerk.1676,Autosnelwegsignalering,AU,12,R,160.97599792,002,KPK0001125017,I,,POINT (157773.07990000024 383704.9853999987)
strooksignalering_kenmerk.1677,Kruis-pijlsignalering,KP,12,R,161.83200073,002,KPK0001125028,I,,POINT (157728.2921999991 382847.3081)
strooksignalering_kenmerk.1678,Autosnelwegsignalering,AU,12,R,162.63200378,002,KPK0001125029,I,,POINT (157829.1763000004 382056.2245000005)
strooksignalering_kenmerk.1679,Kruis-pijlsignalering,KP,12,R,162.63200378,002,KPK0001125030,I,,POINT (157829.1763000004 382056.2245000005)
strooksignalering_kenmerk.1680,Kruis-pijlsignalering,KP,12,R,163.42999268,002,KPK0001125042,I,,POINT (157891.9422999993 381262.7030000016)
strooksignalering_kenmerk.1681,Kruis-pijlsignalering,KP,12,R,164.23100281,002,KPK0001125043,I,,POINT (157961.73669999838 380463.8092)
strooksignalering_kenmerk.1682,Autosnelwegsignalering,AU,12,R,164.23100281,002,KPK0001125044,I,,POINT (157961.73669999838 380463.8092)
strooksignalering_kenmerk.1683,Autosnelwegsignalering,AU,12,R,164.8789978,002,KPK0001125058,I,,POINT (158031.56639999896 379816.51089999825)
strooksignalering_kenmerk.1684,Kruis-pijlsignalering,KP,12,R,165.15600586,002,KPK0001125060,I,,POINT (158200.83639999852 379597.75250000134)
strooksignalering_kenmerk.1685,Autosnelwegsignalering,AU,123,R,165.63000488,002,KPK0001125061,I,,POINT (158662.4802000001 379538.8169)
strooksignalering_kenmerk.1686,Kruis-pijlsignalering,KP,123,R,165.63000488,002,KPK0001125062,I,,POINT (158662.4802000001 379538.8169)
strooksignalering_kenmerk.1687,Kruis-pijlsignalering,KP,123,R,166.04899597,002,KPK0001125064,I,,POINT (159079.96460000053 379570.3436000012)
strooksignalering_kenmerk.1688,Kruis-pijlsignalering,KP,12,R,165.08000183,002,KPK0001125065,I,,POINT (158158.00670000166 379656.79850000143)
strooksignalering_kenmerk.1689,Autosnelwegsignalering,AU,12,R,165.08000183,002,KPK0001125066,I,,POINT (158158.00670000166 379656.79850000143)
strooksignalering_kenmerk.1690,Autosnelwegsignalering,AU,12,R,165.6309967,002,KPK0001125068,I,,POINT (158660.2210999988 379554.67969999835)
strooksignalering_kenmerk.1691,Autosnelwegsignalering,AU,1234,R,166.04699707,002,KPK0001125069,I,,POINT (159078.49810000136 379586.25670000166)
strooksignalering_kenmerk.1692,Kruis-pijlsignalering,KP,1234,R,166.04699707,002,KPK0001125070,I,,POINT (159078.49810000136 379586.25670000166)
strooksignalering_kenmerk.1693,Kruis-pijlsignalering,KP,123,R,166.88800049,002,KPK0001125086,I,,POINT (159917.62519999966 379594.18930000067)
strooksignalering_kenmerk.1694,Kruis-pijlsignalering,KP,123,R,167.69000244,002,KPK0001125088,I,,POINT (160719.42300000042 379606.81980000064)
strooksignalering_kenmerk.1695,Autosnelwegsignalering,AU,123,R,167.69000244,002,KPK0001125089,I,,POINT (160719.42300000042 379606.81980000064)
strooksignalering_kenmerk.1696,Autosnelwegsignalering,AU,123,R,168.40899658,002,KPK0001125091,I,,POINT (161437.74419999868 379576.62319999933)
strooksignalering_kenmerk.1697,Autosnelwegsignalering,AU,1234,R,168.76499939,002,KPK0001125092,I,,POINT (161793.05860000104 379555.6506000012)
strooksignalering_kenmerk.1698,Kruis-pijlsignalering,KP,2341,R,168.76499939,002,KPK0001125093,I,,POINT (161793.05860000104 379555.6506000012)
strooksignalering_kenmerk.1699,Kruis-pijlsignalering,KP,1234,R,169.07000732,002,KPK0001125095,I,,POINT (162097.72529999912 379541.5031000003)
strooksignalering_kenmerk.1700,Autosnelwegsignalering,AU,123,R,166.42700195,002,KPK0001125096,I,,POINT (159455.3434999995 379597.03539999947)
strooksignalering_kenmerk.1701,Kruis-pijlsignalering,KP,123,R,166.42700195,002,KPK0001125097,I,,POINT (159455.3434999995 379597.03539999947)
strooksignalering_kenmerk.1702,Kruis-pijlsignalering,KP,123,R,166.72200012,002,KPK0001125098,I,,POINT (159750.22520000115 379605.3878999986)
strooksignalering_kenmerk.1703,Autosnelwegsignalering,AU,123,R,166.72200012,002,KPK0001125099,I,,POINT (159750.22520000115 379605.3878999986)
strooksignalering_kenmerk.1704,Kruis-pijlsignalering,KP,123,R,167.47799683,002,KPK0001125101,I,,POINT (160505.88800000027 379626.304299999)
strooksignalering_kenmerk.1705,Autosnelwegsignalering,AU,123,R,168.32499695,002,KPK0001125102,I,,POINT (161353.24579999968 379596.81720000133)
strooksignalering_kenmerk.1706,Kruis-pijlsignalering,KP,123,R,168.32499695,002,KPK0001125103,I,,POINT (161353.24579999968 379596.81720000133)
strooksignalering_kenmerk.1707,Autosnelwegsignalering,AU,123,R,168.76800537,002,KPK0001125104,I,,POINT (161796.71759999916 379575.1662000008)
strooksignalering_kenmerk.1708,Kruis-pijlsignalering,KP,123,R,168.76800537,002,KPK0001125105,I,,POINT (161796.71759999916 379575.1662000008)
strooksignalering_kenmerk.1709,Kruis-pijlsignalering,KP,12,R,169.32099915,002,KPK0001125106,I,,POINT (162347.35869999975 379549.9219999984)
strooksignalering_kenmerk.1710,Autosnelwegsignalering,AU,12,R,169.32099915,002,KPK0001125107,I,,POINT (162347.35869999975 379549.9219999984)
strooksignalering_kenmerk.1711,Kruis-pijlsignalering,KP,12,R,169.91000366,002,KPK0001125108,I,,POINT (162897.76830000058 379355.03240000084)
strooksignalering_kenmerk.1712,Autosnelwegsignalering,AU,12,R,170.38000488,002,KPK0001125115,I,,POINT (163178.01319999993 378980.9501999989)
strooksignalering_kenmerk.1713,Kruis-pijlsignalering,KP,12,R,170.38000488,002,KPK0001125116,I,,POINT (163178.01319999993 378980.9501999989)
strooksignalering_kenmerk.1714,Autosnelwegsignalering,AU,1234,R,170.66799927,002,KPK0001125117,I,,POINT (163264.35170000046 378702.1807000004)
strooksignalering_kenmerk.1715,Autosnelwegsignalering,AU,1234,R,170.96200562,002,KPK0001125119,I,,POINT (163340.74500000104 378418.2800000012)
strooksignalering_kenmerk.1716,Kruis-pijlsignalering,KP,1234,R,170.96200562,002,KPK0001125120,I,,POINT (163340.74500000104 378418.2800000012)
strooksignalering_kenmerk.1717,Autosnelwegsignalering,AU,1234,R,115.98000336,002,KPK0001126238,I,,POINT (152554.76960000023 411751.6037000008)
strooksignalering_kenmerk.1718,Kruis-pijlsignalering,KP,1234,R,115.98000336,002,KPK0001126239,I,,POINT (152554.76960000023 411751.6037000008)
strooksignalering_kenmerk.1719,Autosnelwegsignalering,AU,1234,R,116.28600311,002,KPK0001126241,I,,POINT (152482.07679999992 411454.3889000006)
strooksignalering_kenmerk.1720,Kruis-pijlsignalering,KP,1234,R,116.47699738,002,KPK0001126242,I,,POINT (152444.67859999835 411269.12900000066)
strooksignalering_kenmerk.1721,Autosnelwegsignalering,AU,1234,R,116.47699738,002,KPK0001126243,I,,POINT (152444.67859999835 411269.12900000066)
strooksignalering_kenmerk.1722,Kruis-pijlsignalering,KP,12,R,117.27899933,002,KPK0001126245,I,,POINT (152285.4246999994 410481.7927000001)
strooksignalering_kenmerk.1723,Autosnelwegsignalering,AU,12,R,117.65899658,002,KPK0001126246,I,,POINT (152174.09259999916 410114.67859999835)
strooksignalering_kenmerk.1724,Kruis-pijlsignalering,KP,12,R,118.07499695,002,KPK0001126249,I,,POINT (151888.32339999825 409799.8894999996)
strooksignalering_kenmerk.1725,Kruis-pijlsignalering,KP,123,R,119.20500183,002,KPK0001126255,I,,POINT (150840.65300000086 409391.26680000126)
strooksignalering_kenmerk.1726,Kruis-pijlsignalering,KP,12,R,111.50499725,002,KPK0001126264,I,,POINT (150256.1275999993 415388.4272999987)
strooksignalering_kenmerk.1727,Autosnelwegsignalering,AU,12,R,111.50499725,002,KPK0001126265,I,,POINT (150256.1275999993 415388.4272999987)
strooksignalering_kenmerk.1728,Kruis-pijlsignalering,KP,12,R,111.91899872,002,KPK0001126267,I,,POINT (150552.42610000074 415096.0694999993)
strooksignalering_kenmerk.1729,Autosnelwegsignalering,AU,12,R,112.26699829,002,KPK0001126268,I,,POINT (150811.59950000048 414863.8783)
strooksignalering_kenmerk.1730,Kruis-pijlsignalering,KP,12,R,112.26699829,002,KPK0001126269,I,,POINT (150811.59950000048 414863.8783)
strooksignalering_kenmerk.1731,Kruis-pijlsignalering,KP,123,R,112.90000153,002,KPK0001126271,I,,POINT (151297.48750000075 414460.6609000005)
strooksignalering_kenmerk.1732,Autosnelwegsignalering,AU,123,R,113.19999695,002,KPK0001126272,I,,POINT (151498.21550000086 414240.66789999977)
strooksignalering_kenmerk.1733,Kruis-pijlsignalering,KP,123,R,113.19999695,002,KPK0001126273,I,,POINT (151498.21550000086 414240.66789999977)
strooksignalering_kenmerk.1734,Autosnelwegsignalering,AU,12,R,115.40499878,002,KPK0001126278,I,,POINT (152499.5439000018 412322.5401000008)
strooksignalering_kenmerk.1735,Autosnelwegsignalering,AU,1234,R,116.30000305,002,KPK0001126286,I,,POINT (152414.31810000166 411450.25030000135)
strooksignalering_kenmerk.1736,Kruis-pijlsignalering,KP,1234,R,116.30000305,002,KPK0001126287,I,,POINT (152414.31810000166 411450.25030000135)
strooksignalering_kenmerk.1737,Autosnelwegsignalering,AU,1234,R,116.59999847,002,KPK0001126289,I,,POINT (152356.09870000184 411155.95369999856)
strooksignalering_kenmerk.1738,Kruis-pijlsignalering,KP,12,R,142.69900513,002,KPK0001126302,I,,POINT (157831.5346999988 389405.0282999985)
strooksignalering_kenmerk.1739,Autosnelwegsignalering,AU,12,R,142.69900513,002,KPK0001126303,I,,POINT (157831.5346999988 389405.0282999985)
strooksignalering_kenmerk.1740,Autosnelwegsignalering,AU,12,R,142.94299316,002,KPK0001126305,I,,POINT (157895.16789999977 389176.7344000004)
strooksignalering_kenmerk.1741,Kruis-pijlsignalering,KP,12,R,154.80400085,002,KPK0001126307,I,,POINT (157270.79940000176 388629.45540000126)
strooksignalering_kenmerk.1742,Autosnelwegsignalering,AU,12,R,154.80400085,002,KPK0001126308,I,,POINT (157270.79940000176 388629.45540000126)
strooksignalering_kenmerk.1743,Autosnelwegsignalering,AU,1234,R,155.28999329,002,KPK0001126312,I,,POINT (156857.1075000018 388413.32620000094)
strooksignalering_kenmerk.1744,Autosnelwegsignalering,AU,1234,R,155.55700684,002,KPK0001126316,I,,POINT (156594.67960000038 388336.7179000005)
strooksignalering_kenmerk.1745,Autosnelwegsignalering,AU,12,R,155.897995,002,KPK0001126319,I,,POINT (156263.11349999905 388210.1239)
strooksignalering_kenmerk.1746,Autosnelwegsignalering,AU,12,R,156.39599609,002,KPK0001126321,I,,POINT (156074.9059999995 387677.4761000015)
strooksignalering_kenmerk.1747,Kruis-pijlsignalering,KP,12,R,156.39599609,002,KPK0001126322,I,,POINT (156074.9059999995 387677.4761000015)
strooksignalering_kenmerk.1748,Kruis-pijlsignalering,KP,12,R,156.91400146,002,KPK0001126333,I,,POINT (156115.0174999982 387154.1103999987)
strooksignalering_kenmerk.1749,Autosnelwegsignalering,AU,1234,R,157.20300293,002,KPK0001126334,I,,POINT (156174.16259999946 386872.1083999984)
strooksignalering_kenmerk.1750,Kruis-pijlsignalering,KP,1234,R,157.20300293,002,KPK0001126335,I,,POINT (156174.16259999946 386872.1083999984)
strooksignalering_kenmerk.1751,Kruis-pijlsignalering,KP,1234,R,158.00999451,002,KPK0001126338,I,,POINT (156314.66809999943 386075.7584999986)
strooksignalering_kenmerk.1752,Autosnelwegsignalering,AU,1234,R,158.00999451,002,KPK0001126339,I,,POINT (156314.66809999943 386075.7584999986)
strooksignalering_kenmerk.1753,Autosnelwegsignalering,AU,123,R,44,004,KPK0001127757,I,,POINT (87156.32499999925 454463.7936999984)
strooksignalering_kenmerk.1754,Autosnelwegsignalering,AU,123,R,44.59600067,004,KPK0001127762,I,,POINT (86643.65799999982 454154.35770000145)
strooksignalering_kenmerk.1755,Kruis-pijlsignalering,KP,123,R,44.59600067,004,KPK0001127763,I,,POINT (86643.65799999982 454154.35770000145)
strooksignalering_kenmerk.1756,Autosnelwegsignalering,AU,1234,R,45.75400162,004,KPK0001127782,I,,POINT (85817.96059999987 453373.3541000001)
strooksignalering_kenmerk.1757,Autosnelwegsignalering,AU,1234,R,46.27199936,004,KPK0001127785,I,,POINT (85518.27290000021 452964.40900000185)
strooksignalering_kenmerk.1758,Autosnelwegsignalering,AU,1234,R,88.91699982,001,KPK0001123385,I,,POINT (199599.09939999878 467609.59910000116)
strooksignalering_kenmerk.1759,Kruis-pijlsignalering,KP,1234,R,88.91699982,001,KPK0001123386,I,,POINT (199599.09939999878 467609.59910000116)
strooksignalering_kenmerk.1760,Kruis-pijlsignalering,KP,1234,R,89.36100006,001,KPK0001123389,I,,POINT (199977.0938999988 467846.0645000003)
strooksignalering_kenmerk.1761,Autosnelwegsignalering,AU,1234,R,89.36100006,001,KPK0001123390,I,,POINT (199977.0938999988 467846.0645000003)
strooksignalering_kenmerk.1762,Kruis-pijlsignalering,KP,1234,R,89.90000153,001,KPK0001123398,I,,POINT (200446.9488000013 468106.45050000027)
strooksignalering_kenmerk.1763,Autosnelwegsignalering,AU,1234,R,89.90000153,001,KPK0001123399,I,,POINT (200446.9488000013 468106.45050000027)
strooksignalering_kenmerk.1764,Kruis-pijlsignalering,KP,1234,R,89.90000153,001,KPK0001123400,I,,POINT (200428.6420999989 468117.1125999987)
strooksignalering_kenmerk.1765,Autosnelwegsignalering,AU,1234,R,89.90000153,001,KPK0001123401,I,,POINT (200428.6420999989 468117.1125999987)
strooksignalering_kenmerk.1766,Autosnelwegsignalering,AU,1234,R,90.30000305,001,KPK0001123433,I,,POINT (200819.06489999965 468248.001699999)
strooksignalering_kenmerk.1767,Kruis-pijlsignalering,KP,1234,R,90.30000305,001,KPK0001123434,I,,POINT (200819.06489999965 468248.001699999)
strooksignalering_kenmerk.1768,Autosnelwegsignalering,AU,1234,R,90.90000153,001,KPK0001123435,I,,POINT (201381.05710000172 468458.1559000015)
strooksignalering_kenmerk.1769,Kruis-pijlsignalering,KP,1234,R,91.49500275,001,KPK0001123437,I,,POINT (201938.3365000002 468666.63760000095)
strooksignalering_kenmerk.1770,Autosnelwegsignalering,AU,1234,R,91.49500275,001,KPK0001123438,I,,POINT (201938.3365000002 468666.63760000095)
strooksignalering_kenmerk.1771,Kruis-pijlsignalering,KP,1234,R,92.02799988,001,KPK0001123439,I,,POINT (202437.59600000083 468853.2628000006)
strooksignalering_kenmerk.1772,Kruis-pijlsignalering,KP,1234,R,92.66000366,001,KPK0001123442,I,,POINT (203029.3429000005 469075.2049999982)
strooksignalering_kenmerk.1773,Kruis-pijlsignalering,KP,1234,R,93.12000275,001,KPK0001123443,I,,POINT (203451.7511 469257.3797999993)
strooksignalering_kenmerk.1774,Kruis-pijlsignalering,KP,1234,R,90.30000305,001,KPK0001123456,I,,POINT (200813.5711000003 468264.5896999985)
strooksignalering_kenmerk.1775,Kruis-pijlsignalering,KP,1234,R,90.90000153,001,KPK0001123457,I,,POINT (201373.67500000075 468474.0832999982)
strooksignalering_kenmerk.1776,Autosnelwegsignalering,AU,1234,R,90.90000153,001,KPK0001123458,I,,POINT (201373.67500000075 468474.0832999982)
strooksignalering_kenmerk.1777,Kruis-pijlsignalering,KP,1234,R,91.49500275,001,KPK0001123459,I,,POINT (201932.8423999995 468683.2265000008)
strooksignalering_kenmerk.1778,Autosnelwegsignalering,AU,1234,R,91.49500275,001,KPK0001123460,I,,POINT (201932.8423999995 468683.2265000008)
strooksignalering_kenmerk.1779,Autosnelwegsignalering,AU,1234,R,92.03199768,001,KPK0001123461,I,,POINT (202437.68519999832 468872.0509000011)
strooksignalering_kenmerk.1780,Kruis-pijlsignalering,KP,1234,R,92.03199768,001,KPK0001123462,I,,POINT (202437.68519999832 468872.0509000011)
strooksignalering_kenmerk.1781,Kruis-pijlsignalering,KP,1234,R,92.32099915,001,KPK0001123463,I,,POINT (202705.56109999865 468972.2435000017)
strooksignalering_kenmerk.1782,Autosnelwegsignalering,AU,1234,R,92.32099915,001,KPK0001123464,I,,POINT (202705.56109999865 468972.2435000017)
strooksignalering_kenmerk.1783,Kruis-pijlsignalering,KP,1234,R,92.93099976,001,KPK0001123465,I,,POINT (203273.79720000178 469193.47349999845)
strooksignalering_kenmerk.1784,Autosnelwegsignalering,AU,1234,R,92.93099976,001,KPK0001123466,I,,POINT (203273.79720000178 469193.47349999845)
strooksignalering_kenmerk.1785,Autosnelwegsignalering,AU,12,R,171.25,002,KPK0001125122,I,,POINT (163411.94959999993 378140.3333999999)
strooksignalering_kenmerk.1786,Kruis-pijlsignalering,KP,12,R,171.25,002,KPK0001125123,I,,POINT (163411.94959999993 378140.3333999999)
strooksignalering_kenmerk.1787,Kruis-pijlsignalering,KP,12,R,172.63999939,002,KPK0001125127,I,,POINT (163832.8300999999 376823.0445000008)
strooksignalering_kenmerk.1788,Autosnelwegsignalering,AU,12,R,172.63999939,002,KPK0001125128,I,,POINT (163832.8300999999 376823.0445000008)
strooksignalering_kenmerk.1789,Kruis-pijlsignalering,KP,123,R,174.73800659,002,KPK0001125139,I,,POINT (164891.63819999993 375014.17540000007)
strooksignalering_kenmerk.1790,Kruis-pijlsignalering,KP,12,R,173.33799744,002,KPK0001125141,I,,POINT (164189.0022 376222.2971000001)
strooksignalering_kenmerk.1791,Autosnelwegsignalering,AU,12,R,173.33799744,002,KPK0001125142,I,,POINT (164189.0022 376222.2971000001)
strooksignalering_kenmerk.1792,Autosnelwegsignalering,AU,12,R,174.03999329,002,KPK0001125144,I,,POINT (164547.37249999866 375618.6625000015)
strooksignalering_kenmerk.1793,Kruis-pijlsignalering,KP,12,R,174.74000549,002,KPK0001125146,I,,POINT (164903.00789999962 375019.72940000147)
strooksignalering_kenmerk.1794,Autosnelwegsignalering,AU,12,R,174.74000549,002,KPK0001125147,I,,POINT (164903.00789999962 375019.72940000147)
strooksignalering_kenmerk.1795,Kruis-pijlsignalering,KP,123,R,175.33799744,002,KPK0001125155,I,,POINT (165198.96649999917 374496.53339999914)
strooksignalering_kenmerk.1796,Autosnelwegsignalering,AU,123,R,175.85299683,002,KPK0001125157,I,,POINT (165461.2093999982 374054.4648000002)
strooksignalering_kenmerk.1797,Kruis-pijlsignalering,KP,123,R,175.85299683,002,KPK0001125158,I,,POINT (165461.2093999982 374054.4648000002)
strooksignalering_kenmerk.1798,Autosnelwegsignalering,AU,12,R,175.33000183,002,KPK0001125161,I,,POINT (165204.7338999994 374511.55380000174)
strooksignalering_kenmerk.1799,Kruis-pijlsignalering,KP,12,R,175.33000183,002,KPK0001125162,I,,POINT (165204.7338999994 374511.55380000174)
strooksignalering_kenmerk.1800,Autosnelwegsignalering,AU,12,R,175.84899902,002,KPK0001125163,I,,POINT (165470.4365000017 374064.5637000017)
strooksignalering_kenmerk.1801,Kruis-pijlsignalering,KP,12,R,176.66999817,002,KPK0001125168,I,,POINT (165863.94460000098 373341.37750000134)
strooksignalering_kenmerk.1802,Autosnelwegsignalering,AU,12,R,177.27000427,002,KPK0001125171,I,,POINT (166293.94330000132 372935.5042000003)
strooksignalering_kenmerk.1803,Kruis-pijlsignalering,KP,12,R,177.27000427,002,KPK0001125172,I,,POINT (166293.94330000132 372935.5042000003)
strooksignalering_kenmerk.1804,Autosnelwegsignalering,AU,12,R,178.11000061,002,KPK0001125174,I,,POINT (167000.7281000018 372489.0170000009)
strooksignalering_kenmerk.1805,Kruis-pijlsignalering,KP,12,R,216.05799866,002,KPK0001125216,I,,POINT (189547.42269999906 353086.8412999995)
strooksignalering_kenmerk.1806,Autosnelwegsignalering,AU,1234,R,159.63600159,002,KPK0001126347,I,,POINT (157291.67029999942 384801.8546999991)
strooksignalering_kenmerk.1807,Kruis-pijlsignalering,KP,1234,R,159.63600159,002,KPK0001126348,I,,POINT (157291.67029999942 384801.8546999991)
