FID,LOC_CODE,GEOMETRIE
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_324d,GE026800048,"POLYGON ((188401.09 428660.85, 188401.09 428660.85, 188401.1 428660.85, 188401.1 428660.85, 188392.83 428652.34, 188390.56 428654.04, 188383.18 428642.97, 188380.34 428643.82, 188376.09 428638.43, 188397.65 428618.01, 188388.29 428610.35, 188417.79 428575.17, 188439.07 428593.61, 188436.8 428609.5, 188438.21 428631.06, 188402.47 428662.26, 188402.15 428661.93, 188402.14 428661.93, 188402.11 428661.94, 188402.08 428661.94, 188402.05 428661.94, 188402.01 428661.95, 188401.98 428661.95, 188401.95 428661.95, 188401.92 428661.96, 188401.88 428661.96, 188401.85 428661.96, 188401.82 428661.96, 188401.78 428661.97, 188401.75 428661.97, 188401.71 428661.97, 188401.68 428661.97, 188401.65 428661.97, 188401.61 428661.97, 188401.58 428661.98, 188401.54 428661.98, 188401.51 428661.98, 188401.47 428661.98, 188401.44 428661.98, 188401.41 428661.98, 188401.37 428661.98, 188401.34 428661.98, 188401.3 428661.98, 188401.27 428661.98, 188401.23 428661.98, 188401.2 428661.98, 188401.16 428661.98, 188401.13 428661.98, 188401.09 428661.98, 188401.06 428661.97, 188401.03 428661.97, 188400.99 428661.97, 188400.96 428661.97, 188400.92 428661.97, 188400.89 428661.97, 188400.86 428661.96, 188400.82 428661.96, 188400.79 428661.96, 188400.76 428661.96, 188400.72 428661.95, 188400.69 428661.95, 188400.66 428661.95, 188400.62 428661.94, 188400.59 428661.94, 188400.56 428661.94, 188400.53 428661.93, 188400.5 428661.93, 188400.47 428661.92, 188400.43 428661.92, 188400.4 428661.91, 188400.37 428661.91, 188400.34 428661.9, 188400.31 428661.9, 188400.28 428661.89, 188400.25 428661.89, 188400.23 428661.88, 188400.2 428661.88, 188400.17 428661.87, 188400.14 428661.87, 188400.11 428661.86, 188400.09 428661.85, 188400.06 428661.85, 188400.03 428661.84, 188400.01 428661.83, 188399.98 428661.83, 188399.96 428661.82, 188399.93 428661.81, 188399.91 428661.81, 188399.88 428661.8, 188399.86 428661.79, 188399.84 428661.79, 188399.81 428661.78, 188399.79 428661.77, 188399.77 428661.76, 188399.75 428661.75, 188399.73 428661.75, 188399.71 428661.74, 188399.69 428661.73, 188399.67 428661.72, 188399.65 428661.71, 188399.63 428661.71, 188399.62 428661.7, 188399.6 428661.69, 188399.58 428661.68, 188399.57 428661.67, 188399.55 428661.66, 188399.54 428661.65, 188399.52 428661.64, 188399.51 428661.63, 188399.49 428661.63, 188399.48 428661.62, 188399.47 428661.61, 188399.46 428661.6, 188399.45 428661.59, 188399.44 428661.58, 188399.43 428661.57, 188399.42 428661.56, 188399.41 428661.55, 188399.4 428661.54, 188399.39 428661.53, 188399.39 428661.52, 188399.38 428661.51, 188399.37 428661.5, 188399.37 428661.49, 188399.36 428661.48, 188399.36 428661.47, 188399.36 428661.46, 188399.35 428661.45, 188399.35 428661.44, 188399.35 428661.43, 188399.35 428661.42, 188399.35 428661.41, 188399.35 428661.4, 188399.35 428661.39, 188399.35 428661.38, 188399.35 428661.37, 188399.36 428661.36, 188399.36 428661.35, 188399.36 428661.34, 188399.37 428661.33, 188399.37 428661.32, 188399.38 428661.31, 188399.39 428661.3, 188399.39 428661.3, 188399.4 428661.29, 188399.41 428661.28, 188399.42 428661.27, 188399.43 428661.26, 188399.44 428661.25, 188399.45 428661.24, 188399.46 428661.23, 188399.47 428661.22, 188399.48 428661.21, 188399.49 428661.2, 188399.51 428661.19, 188399.52 428661.18, 188399.54 428661.17, 188399.55 428661.16, 188399.57 428661.16, 188399.58 428661.15, 188399.6 428661.14, 188399.62 428661.13, 188399.63 428661.12, 188399.65 428661.11, 188399.67 428661.1, 188399.69 428661.1, 188399.71 428661.09, 188399.73 428661.08, 188399.75 428661.07, 188399.77 428661.06, 188399.79 428661.06, 188399.81 428661.05, 188399.84 428661.04, 188399.86 428661.03, 188399.88 428661.03, 188399.91 428661.02, 188399.93 428661.01, 188399.96 428661, 188399.98 428661, 188400.01 428660.99, 188400.03 428660.98, 188400.06 428660.98, 188400.09 428660.97, 188400.11 428660.97, 188400.14 428660.96, 188400.17 428660.95, 188400.2 428660.95, 188400.23 428660.94, 188400.25 428660.94, 188400.28 428660.93, 188400.31 428660.93, 188400.34 428660.92, 188400.37 428660.92, 188400.4 428660.91, 188400.43 428660.91, 188400.47 428660.9, 188400.5 428660.9, 188400.53 428660.89, 188400.56 428660.89, 188400.59 428660.89, 188400.62 428660.88, 188400.66 428660.88, 188400.69 428660.88, 188400.72 428660.87, 188400.76 428660.87, 188400.79 428660.87, 188400.82 428660.86, 188400.86 428660.86, 188400.89 428660.86, 188400.92 428660.86, 188400.96 428660.86, 188400.99 428660.85, 188401.03 428660.85, 188401.06 428660.85, 188401.09 428660.85))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_324e,GE026800119,"POLYGON ((187368.8 429038.43, 187368.8 429038.43, 187372.53 428993, 187372.53 428993, 187387.02 428974.78, 187406.55 428979.61, 187427.18 428976.54, 187441.44 429014.5, 187417.3 429022.62, 187414.23 429103.39, 187404.35 429104.7, 187385.7 429033.82, 187368.8 429038.43))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_324f,GE026800140,"POLYGON ((190140.04 427124.88, 190140.04 427124.88, 190138.97 427124.12, 190138.97 427124.12, 190132.74 427116.28, 190149.39 427103.49, 190156.81 427112.95, 190140.04 427124.88))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3250,GE026800129,"POLYGON ((185485.87 427458.63, 185485.87 427458.63, 185479.55 427447.75, 185479.55 427447.75, 185481.85 427444.44, 185497.4 427451.3, 185505.61 427460.23, 185498.58 427465.25, 185495.92 427462.41, 185493.08 427464.9, 185489.54 427461.05, 185485.87 427458.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3251,GE026800047,"POLYGON ((186135.14 424468.34, 186135.14 424468.34, 186128.49 424479.78, 186128.49 424479.78, 186122.51 424476.45, 186128.49 424465.21, 186135.14 424468.34))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3252,GE026800041,"POLYGON ((187515.96 427844.12, 187515.96 427844.12, 187517.1 427845.27, 187517.1 427845.27, 187513.38 427873.59, 187509.95 427872.45, 187513.1 427848.13, 187483.05 427842.98, 187464.74 427722.52, 187495.36 427716.51, 187497.64 427730.82, 187512.24 427728.81, 187519.68 427773.45, 187505.37 427776.02, 187511.95 427811.5, 187514.81 427810.93, 187518.25 427831.82, 187515.96 427832.96, 187515.96 427844.12))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3253,GE026800141,"POLYGON ((182989.03 426273.34, 182989.03 426273.34, 182974.82 426270.5, 182974.82 426270.5, 182967.07 426328.12, 182965.52 426324.5, 182962.68 426317.53, 182956.73 426306.93, 182947.43 426294.79, 182934.77 426283.94, 182925.98 426277.73, 182920.82 426275.67, 182918.49 426275.15, 182926.24 426224.76, 182994.97 426238.2, 182989.03 426273.34))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3254,GE026800051,"POLYGON ((185121.35 429407.49, 185121.35 429407.49, 185144.28 429423.04, 185144.28 429423.04, 185107.24 429465.85, 185075.97 429411.98, 185104.67 429394.5, 185104.67 429393.54, 185121.35 429407.49))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3255,NM026800041,"POLYGON ((185126.12 429410.52, 185126.12 429410.52, 185144.82 429422.82, 185144.82 429422.82, 185107.42 429465.66, 185091.09 429437.26, 185071.21 429403.42, 185041.63 429348.51, 185061.27 429337.62, 185067.66 429349.46, 185078.79 429365.79, 185095.83 429384.48, 185106.48 429395.61, 185126.12 429410.52))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3256,GE026800052,"POLYGON ((184498.73 427727.88, 184498.73 427727.88, 184441.22 427800.8, 184441.22 427800.8, 184357.29 427745.5, 184356.56 427743.54, 184366.1 427738.64, 184390.33 427727.88, 184429.23 427716.62, 184445.14 427714.91, 184479.15 427715.89, 184485.76 427718.09, 184498.73 427727.88))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3257,NM026800042,"POLYGON ((184247.05 427797.26, 184247.05 427797.26, 184209.91 427814.91, 184209.91 427814.91, 184209.46 427817.21, 184206.93 427811.48, 184363.04 427734.68, 184385.28 427724.37, 184414.39 427713.82, 184431.58 427710.84, 184431.81 427715.43, 184413.7 427719.78, 184389.63 427727.58, 184380.92 427730.33, 184247.05 427797.26))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3258,GE026800287,"POLYGON ((186492.29 428747.49, 186492.29 428747.49, 186491.33 428750.04, 186491.33 428750.04, 186483.47 428753.65, 186477.41 428738.98, 186487.29 428734.95, 186488.67 428738.98, 186492.29 428747.49))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3259,NM026800043,"POLYGON ((186724.37 428880.93, 186724.37 428880.93, 186695.35 428789.41, 186695.35 428789.41, 186660.75 428696.77, 186774.59 428666.63, 186795.8 428723.55, 186823.7 428794.99, 186851.05 428885.39, 186834.3 428890.42, 186823.14 428855.82, 186793.01 428865.3, 186793.01 428869.77, 186784.08 428871.44, 186787.43 428875.91, 186785.75 428878.14, 186794.68 428901.02, 186724.37 428880.93))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_325a,GE026800019,"POLYGON ((187589.14 428496.44, 187589.14 428496.44, 187675.3 428601.21, 187675.3 428601.21, 187660.64 428613.25, 187582.85 428518.18, 187584.16 428516.09, 187579.71 428510.32, 187581.8 428503.25, 187589.14 428496.44))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_325b,GE026800024,"POLYGON ((184336.77 429029.36, 184336.77 429029.36, 184348.66 429026.63, 184348.66 429026.63, 184375.85 429080.05, 184345.24 429081.01, 184315.46 429083.47, 184299.2 429088.38, 184291.82 429073.63, 184276.11 429060.51, 184336.77 429029.36))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_325c,GE026800021,"POLYGON ((189208.96 424964.31, 189208.96 424964.31, 189183.55 425000.98, 189183.55 425000.98, 189151.5 424981.06, 189175.18 424944.39, 189208.96 424964.31))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_325d,GE026800110,"POLYGON ((187285.11 429010.8, 187285.11 429010.8, 187355.44 429219.21, 187355.44 429219.21, 187324.35 429227.88, 187249.44 429019.46, 187285.11 429010.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_325e,GE026800131,"POLYGON ((187996.45 426394.78, 187996.45 426394.78, 188001.54 426421.08, 188001.54 426421.08, 187978 426425.07, 187973.45 426396.43, 187996.45 426394.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_325f,NM026800048,"POLYGON ((187739.56 426149.3, 187739.56 426149.3, 187739.4 426149.31, 187739.4 426149.31, 187739.24 426149.31, 187739.08 426149.31, 187738.92 426149.3, 187738.77 426149.29, 187738.61 426149.28, 187738.45 426149.27, 187738.29 426149.26, 187738.13 426149.24, 187737.98 426149.22, 187737.82 426149.19, 187737.66 426149.17, 187737.51 426149.14, 187737.35 426149.1, 187737.2 426149.07, 187737.04 426149.03, 187736.89 426148.99, 187736.74 426148.95, 187736.59 426148.9, 187736.43 426148.85, 187736.28 426148.8, 187736.13 426148.75, 187735.99 426148.69, 187735.84 426148.63, 187735.69 426148.57, 187735.55 426148.51, 187735.4 426148.44, 187735.26 426148.37, 187735.12 426148.3, 187734.98 426148.22, 187734.84 426148.15, 187734.7 426148.07, 187734.56 426147.98, 187734.43 426147.9, 187734.29 426147.81, 187734.16 426147.72, 187734.03 426147.63, 187733.9 426147.54, 187733.78 426147.44, 187733.65 426147.34, 187733.53 426147.24, 187733.4 426147.14, 187733.28 426147.03, 187733.16 426146.93, 187733.05 426146.82, 187732.93 426146.71, 187732.82 426146.59, 187732.71 426146.48, 187732.6 426146.36, 187732.49 426146.24, 187732.39 426146.12, 187732.28 426146, 187732.18 426145.87, 187732.08 426145.75, 187731.99 426145.62, 187731.89 426145.49, 187731.8 426145.36, 187731.71 426145.22, 187731.62 426145.09, 187731.54 426144.95, 187731.46 426144.81, 187731.38 426144.67, 187731.3 426144.53, 187731.22 426144.39, 187731.15 426144.25, 187731.08 426144.1, 187731.01 426143.96, 187730.94 426143.81, 187730.88 426143.66, 187730.82 426143.51, 187730.76 426143.36, 187730.71 426143.21, 187730.65 426143.06, 187730.6 426142.9, 187730.56 426142.75, 187730.51 426142.6, 187730.47 426142.44, 187730.43 426142.28, 187730.39 426142.13, 187730.36 426141.97, 187730.33 426141.81, 187730.3 426141.65, 187730.27 426141.49, 187730.25 426141.33, 187730.23 426141.17, 187730.21 426141.01, 187730.19 426140.85, 187730.18 426140.69, 187730.17 426140.53, 187730.16 426140.37, 187730.16 426140.2, 187730.16 426140.04, 187730.16 426139.88, 187730.16 426139.72, 187730.17 426139.56, 187730.18 426139.4, 187730.19 426139.23, 187730.21 426139.07, 187730.23 426138.91, 187730.25 426138.75, 187730.27 426138.59, 187730.3 426138.43, 187730.33 426138.27, 187730.36 426138.12, 187730.39 426137.96, 187730.43 426137.8, 187730.47 426137.64, 187730.51 426137.49, 187730.56 426137.33, 187730.6 426137.18, 187730.65 426137.03, 187730.71 426136.87, 187730.76 426136.72, 187730.82 426136.57, 187730.88 426136.42, 187730.94 426136.27, 187731.01 426136.13, 187731.08 426135.98, 187731.15 426135.84, 187731.22 426135.69, 187731.3 426135.55, 187731.38 426135.41, 187731.46 426135.27, 187731.54 426135.13, 187731.62 426135, 187731.71 426134.86, 187731.8 426134.73, 187731.89 426134.6, 187731.99 426134.47, 187732.08 426134.34, 187732.18 426134.21, 187732.28 426134.09, 187732.39 426133.96, 187732.49 426133.84, 187732.6 426133.72, 187732.71 426133.61, 187732.82 426133.49, 187732.93 426133.38, 187733.05 426133.27, 187733.16 426133.16, 187733.28 426133.05, 187733.4 426132.94, 187733.53 426132.84, 187733.65 426132.74, 187733.78 426132.64, 187733.9 426132.55, 187734.03 426132.45, 187734.16 426132.36, 187734.29 426132.27, 187734.43 426132.18, 187734.56 426132.1, 187734.7 426132.02, 187734.84 426131.94, 187734.98 426131.86, 187735.12 426131.79, 187735.26 426131.71, 187735.4 426131.64, 187735.55 426131.58, 187735.69 426131.51, 187735.84 426131.45, 187735.99 426131.39, 187736.13 426131.34, 187736.28 426131.28, 187736.43 426131.23, 187736.59 426131.18, 187736.74 426131.14, 187736.89 426131.09, 187737.04 426131.05, 187737.2 426131.01, 187737.35 426130.98, 187737.51 426130.95, 187737.66 426130.92, 187737.82 426130.89, 187737.98 426130.87, 187738.13 426130.85, 187738.29 426130.83, 187738.45 426130.81, 187738.61 426130.8, 187738.77 426130.79, 187738.92 426130.78, 187739.08 426130.78, 187739.24 426130.78, 187739.4 426130.78, 187739.56 426130.78, 187739.72 426130.79, 187739.88 426130.8, 187740.03 426130.81, 187740.19 426130.83, 187740.35 426130.85, 187740.51 426130.87, 187740.66 426130.89, 187740.82 426130.92, 187740.97 426130.95, 187741.13 426130.98, 187741.29 426131.01, 187741.44 426131.05, 187741.59 426131.09, 187741.75 426131.14, 187741.9 426131.18, 187742.05 426131.23, 187742.2 426131.28, 187742.35 426131.34, 187742.5 426131.39, 187742.64 426131.45, 187742.79 426131.51, 187742.94 426131.58, 187743.08 426131.64, 187743.22 426131.71, 187743.37 426131.79, 187743.51 426131.86, 187743.65 426131.94, 187743.78 426132.02, 187743.92 426132.1, 187744.06 426132.18, 187744.19 426132.27, 187744.32 426132.36, 187744.45 426132.45, 187744.58 426132.55, 187744.71 426132.64, 187744.83 426132.74, 187744.96 426132.84, 187745.08 426132.94, 187745.2 426133.05, 187745.32 426133.16, 187745.44 426133.27, 187745.55 426133.38, 187745.66 426133.49, 187745.78 426133.61, 187745.88 426133.72, 187745.99 426133.84, 187746.1 426133.96, 187746.2 426134.09, 187746.3 426134.21, 187746.4 426134.34, 187746.5 426134.47, 187746.59 426134.6, 187746.68 426134.73, 187746.77 426134.86, 187746.86 426135, 187746.94 426135.13, 187747.03 426135.27, 187747.11 426135.41, 187747.19 426135.55, 187747.26 426135.69, 187747.34 426135.84, 187747.41 426135.98, 187747.47 426136.13, 187747.54 426136.27, 187747.6 426136.42, 187747.66 426136.57, 187747.72 426136.72, 187747.78 426136.87, 187747.83 426137.03, 187747.88 426137.18, 187747.93 426137.33, 187747.97 426137.49, 187748.02 426137.64, 187748.06 426137.8, 187748.09 426137.96, 187748.13 426138.12, 187748.16 426138.27, 187748.19 426138.43, 187748.21 426138.59, 187748.24 426138.75, 187748.26 426138.91, 187748.28 426139.07, 187748.29 426139.23, 187748.3 426139.4, 187748.31 426139.56, 187748.32 426139.72, 187748.32 426139.88, 187748.33 426140.04, 187748.32 426140.2, 187748.32 426140.37, 187748.31 426140.53, 187748.3 426140.69, 187748.29 426140.85, 187748.28 426141.01, 187748.26 426141.17, 187748.24 426141.33, 187748.21 426141.49, 187748.19 426141.65, 187748.16 426141.81, 187748.13 426141.97, 187748.09 426142.13, 187748.06 426142.28, 187748.02 426142.44, 187747.97 426142.6, 187747.93 426142.75, 187747.88 426142.9, 187747.83 426143.06, 187747.78 426143.21, 187747.72 426143.36, 187747.66 426143.51, 187747.6 426143.66, 187747.54 426143.81, 187747.47 426143.96, 187747.41 426144.1, 187747.34 426144.25, 187747.26 426144.39, 187747.19 426144.53, 187747.11 426144.67, 187747.03 426144.81, 187746.94 426144.95, 187746.86 426145.09, 187746.77 426145.22, 187746.68 426145.36, 187746.59 426145.49, 187746.5 426145.62, 187746.4 426145.75, 187746.3 426145.87, 187746.2 426146, 187746.1 426146.12, 187745.99 426146.24, 187745.88 426146.36, 187745.78 426146.48, 187745.66 426146.59, 187745.55 426146.71, 187745.44 426146.82, 187745.32 426146.93, 187745.2 426147.03, 187745.08 426147.14, 187744.96 426147.24, 187744.83 426147.34, 187744.71 426147.44, 187744.58 426147.54, 187744.45 426147.63, 187744.32 426147.72, 187744.19 426147.81, 187744.06 426147.9, 187743.92 426147.98, 187743.78 426148.07, 187743.65 426148.15, 187743.51 426148.22, 187743.37 426148.3, 187743.22 426148.37, 187743.08 426148.44, 187742.94 426148.51, 187742.79 426148.57, 187742.64 426148.63, 187742.5 426148.69, 187742.35 426148.75, 187742.2 426148.8, 187742.05 426148.85, 187741.9 426148.9, 187741.75 426148.95, 187741.59 426148.99, 187741.44 426149.03, 187741.29 426149.07, 187741.13 426149.1, 187740.97 426149.14, 187740.82 426149.17, 187740.66 426149.19, 187740.51 426149.22, 187740.35 426149.24, 187740.19 426149.26, 187740.03 426149.27, 187739.88 426149.28, 187739.72 426149.29, 187739.56 426149.3))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3260,GE026800295,"POLYGON ((185828.1 428668.16, 185828.1 428668.16, 185820.45 428562.88, 185820.45 428562.88, 185821.37 428534.42, 185847.69 428542.37, 185867.58 428543.9, 185889.01 428539.92, 185903.09 428569.31, 185868.81 428576.96, 185876.76 428649.19, 185828.1 428668.16))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3261,GE026800070,"POLYGON ((186797.43 428632.09, 186797.43 428632.09, 186801.31 428647.44, 186801.31 428647.44, 186757.88 428658.62, 186753.61 428640.84, 186785.77 428623.64, 186787.81 428630.44, 186788.29 428630.54, 186793.44 428629.18, 186794.41 428632.77, 186797.43 428632.09))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3262,GE026800093,"POLYGON ((185917.08 428632.1, 185917.08 428632.1, 185876.54 428648.78, 185876.54 428648.78, 185865.65 428544.07, 185873.29 428543.38, 185888.82 428540.6, 185892.75 428546.85, 185901.32 428564, 185903.64 428572.8, 185907.58 428590.17, 185911.98 428600.6, 185927.27 428629.78, 185918.23 428633.26, 185917.08 428632.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3263,GE026800127,"POLYGON ((185003.39 423238.48, 185003.39 423238.48, 185112.75 423327.12, 185112.75 423327.12, 184785.82 423725.43, 184774.31 423715.07, 184768.55 423705.86, 184774.31 423690.89, 184780.06 423667.87, 184777.76 423656.36, 184766.25 423529.73, 185003.39 423238.48))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3264,GE026800159,"POLYGON ((187213.58 426188.78, 187213.58 426188.78, 187151.69 426186.93, 187151.69 426186.93, 187145.6 426170.27, 187213.58 426174.5, 187220.46 426204.65, 187241.36 426203.6, 187255.12 426279.78, 187240.83 426282.95, 187247.18 426313.64, 187237.39 426315.23, 187230.51 426285.34, 187208.56 426290.89, 187193.48 426239.57, 187219.93 426234.02, 187218.08 426204.65, 187213.58 426188.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3265,GE026800168,"POLYGON ((186291.26 427505.5, 186291.26 427505.5, 186208.73 427625.84, 186208.73 427625.84, 186157.11 427578.5, 186236.35 427480.84, 186239.97 427479.19, 186250.82 427480.51, 186291.26 427505.5))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3266,GE026800030,"POLYGON ((184138.14 429208.06, 184138.14 429208.06, 184105.69 429247.54, 184105.69 429247.54, 184083.52 429225.64, 184113.53 429187.78, 184138.14 429208.06))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3267,GE026800032,"POLYGON ((184175.45 429173.99, 184175.45 429173.99, 184211.69 429203.87, 184211.69 429203.87, 184173.83 429223.88, 184150.71 429205.36, 184175.45 429173.99))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3268,GE026800033,"POLYGON ((184180.59 429165.47, 184180.59 429165.47, 184151.52 429141.68, 184151.52 429141.68, 184190.05 429095.58, 184217.77 429117.88, 184180.59 429165.47))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3269,GE026800026,"POLYGON ((184239.02 429135.24, 184239.02 429135.24, 184194.31 429190.47, 184194.31 429190.47, 184174.59 429173.81, 184217.84 429117.7, 184239.02 429135.24))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_326a,GE026800285,"POLYGON ((188978.51 430912.62, 188978.51 430912.62, 188980.9 430920.18, 188980.9 430920.18, 188989.65 430977.09, 188938.71 430960.37, 188885.39 430944.45, 188886.98 430930.13, 188861.11 430925.75, 188863.5 430903.46, 188871.86 430873.22, 188853.95 430870.04, 188868.27 430823.08, 188894.14 430832.63, 188915.23 430835.41, 188920.8 430815.12, 188944.28 430834.22, 188954.23 430836.61, 188971.74 430840.59, 188990.85 430841.78, 189003.58 430844.17, 189013.53 430847.35, 189023.48 430857.3, 189036.61 430876.4, 189055.71 430900.28, 189061.68 430907.05, 189048.55 430913.81, 189040.19 430903.86, 189034.22 430897.89, 189030.24 430894.31, 189021.89 430879.19, 189012.73 430866.06, 189001.19 430855.71, 188986.07 430853.72, 188975.32 430860.48, 188972.54 430875.21, 188970.95 430888.34, 188971.74 430893.91, 188976.12 430901.87, 188978.51 430912.62))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_326b,GE026800034,"POLYGON ((184217.45 429161.86, 184217.45 429161.86, 184239.07 429135.12, 184239.07 429135.12, 184256.98 429150.27, 184236.07 429176.22, 184217.45 429161.86))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_326c,NM026800061,"POLYGON ((186872.37 429084.62, 186872.37 429084.62, 186861.63 429092.55, 186861.63 429092.55, 186860.93 429091.39, 186834.08 429023.44, 186871.2 429009.44, 186876.57 429023.68, 186875.87 429029.75, 186899.22 429065.47, 186900.15 429066.64, 186897.82 429067.81, 186880.31 429042.36, 186877.27 429044.46, 186878.67 429046.56, 186877.04 429047.96, 186874.71 429045.39, 186872.14 429047.96, 186880.78 429060.8, 186864.67 429072.24, 186872.37 429084.62))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_326d,GE026800006,"POLYGON ((187080.68 428984.6, 187080.68 428984.6, 186908.98 428934.52, 186908.98 428934.52, 186883.05 428827.65, 187044.46 428762.82, 187105.27 428898.75, 187099.9 428942.57, 187087.83 428976.99, 187080.68 428984.6))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_326e,NM026800057,"POLYGON ((186851.71 428885.59, 186851.71 428885.59, 186862.11 428921.32, 186862.11 428921.32, 186847.26 428916.47, 186838.13 428890.36, 186851.71 428885.59))"
