OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_ANDREASKRUIS,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
1859,b51355f5-b08a-4263-be2c-176bc4196d6a,60,Bestaand,0,,,e7241425-e02e-486a-a378-45e7413bc03d,130.54,Enkel spoor,Bon-Bonfh,Born-Born Franciscushaven ,851,d,851,851_d,Born Franciscushaven,130.531169,"130,531169",-2.460391,"-2,460391",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,185038.258,340537.825,51.05362937,5.81560121,Born Franciscushaven,BONFH,NCBG
1860,96fbe95d-694f-49cf-bbb5-86025b89eed8,60,Bestaand,,,,9dcb6049-f9f2-4a74-b9e5-4193d5ba4509,159.2,Enkel spoor,Axa-Axi,Axel Aansl. - Axel Industrie ,852,a,852,852_a,Axel Axelse Vlakte,159.229253,"159,229253",-3.414141,"-3,414141",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,49503.904,365485.635,51.26885446,3.87548644,Axel Aansl.,AXA,NCBG
1861,43e99009-6f50-4c06-9eac-2e603ce44780,60,Bestaand,,,,9dcb6049-f9f2-4a74-b9e5-4193d5ba4509,159.2,Enkel spoor,Axa-Axi,Axel Aansl. - Axel Industrie ,852,a,852,852_a,Axel Axelse Vlakte,159.219888,"159,219888",3.797324,"3,797324",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,49510.009,365475.565,51.26876511,3.87557688,Axel Aansl.,AXA,NCBG
1862,6c54ba35-a19c-4722-a731-4f003d9abc02,60,Bestaand,,,,9dcb6049-f9f2-4a74-b9e5-4193d5ba4509,159.2,Enkel spoor,Axa-Axi,Axel Aansl. - Axel Industrie ,852,a,852,852_a,Axel Axelse Vlakte,159.218725,"159,218725",-4.037985,"-4,037985",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,49502.093,365475.308,51.26876132,3.87546356,Axel Aansl.,AXA,NCBG
1863,cd2b5f0e-ce7a-403b-8b23-97bc8ef01460,60,Bestaand,,,,edf21f1a-8700-4389-bb1a-b3e742962383,5.1,Meervoudig spoor,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,5.130869,"5,130869",-6.04899,"-6,048990",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,85901.582,392141.548,51.51403243,4.39174183,Roosendaal - Kragge,RSD-KRGE,Vrije baan
1864,a3b6a900-b614-4e05-b9f6-8381843da83e,60,Bestaand,0,,,8e81ed82-f1bf-429d-93e3-b18dfdf0115f,80.0,Meervoudig spoor,Dzsh-Ohm1,Delfzijl Stamlijn Havenschap - Oosterhorn Midden 1 ,803,f,803,803_f,Delfzijl Stamlijn Havenschap,80.07018,"80,070180",15.797084,"15,797084",Strukton Rail Short Line,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,259772.502,593025.363,53.31339415,6.95925507,Delfzijl Stamlijn Havenschap,DZSH,NCBG
1865,de1c45dc-fbda-4cb5-a348-c8a22903060d,,Onbekend,0,,,73eb4acc-3555-4dd6-9152-051a11cce86e,19.8,Enkel spoor,Hn-Mbk,Hoorn - Medemblik ,435,,435,435__,Hoorn - Medemblik,19.805371,"19,805371",-13.575417,"-13,575417",Derden - Overig - SHM,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,135638.038,531777.878,52.77295944,5.10029678,,,
1866,37712eef-0e3c-47b4-8e3c-b80375a73df7,,Onbekend,0,,,73eb4acc-3555-4dd6-9152-051a11cce86e,19.8,Enkel spoor,Hn-Mbk,Hoorn - Medemblik ,435,,435,435__,Hoorn - Medemblik,19.794087,"19,794087",-26.202225,"-26,202225",Derden - Overig - SHM,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,135619.889,531773.662,52.7729209,5.1000281,,,
1867,e3ebf43e-979f-4206-871f-f96b89a618d7,60,Bestaand,,,,0f5b644e-b166-4063-93ca-b2943091844d,9.7,Meervoudig spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,9.785888,"9,785888",-6.590543,"-6,590543",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,166019.343,577323.296,53.18247205,5.55203583,Franeker,FN,PPLG
1868,13576021-4baa-473b-813e-331bfcf9b975,60,Bestaand,,,,ec82902c-45bb-466d-a102-b6d18c3111d1,5.9,Enkel spoor,Dld-Brn,Den Dolder - Baarn ,091,,91,091__,Den Dolder - Baarn,5.936841,"5,936841",3.815205,"3,815205",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,149734.267,464775.095,52.17110235,5.31023017,Soest,ST,PPLG
1869,00790158-2dad-46db-8092-1dda859c2ec1,60,Bestaand,,,,0f3cbe3a-dbf2-4382-b631-09c82802082d,33.5,Meervoudig spoor,Rhn-Har,Rhenen - De Haar Aansl. ,109,,109,109__,Rhenen - De Haar Aansl.,33.565928,"33,565928",5.735213,"5,735213",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,164248.21,449207.622,52.03112876,5.5219686,De Haar Aansl. - Veenendaal Centrum,HAR-VNDC,Vrije baan
1870,e7ea7a51-b050-42c0-93bb-a30107c72134,60,Bestaand,,,,90099c9d-8994-483c-afec-5cff0b38818c,67.5,Meervoudig spoor,Hdr-Zd,Den Helder - Zaandam ,078,,78,078__,Uitgeest - Zaandam,67.511521,"67,511521",-7.432395,"-7,432395",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,115448.866,498278.059,52.47081183,4.80513429,Wormerveer - Zaandam,WM-ZD,Vrije baan
1871,b8294ee4-75ef-4ebf-9ca6-4934eadd99fb,60,Bestaand,,,,90099c9d-8994-483c-afec-5cff0b38818c,67.5,Meervoudig spoor,Hdr-Zd,Den Helder - Zaandam ,078,,78,078__,Uitgeest - Zaandam,67.517756,"67,517756",7.447892,"7,447892",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,115434.358,498270.976,52.47074713,4.80492163,Wormerveer - Zaandam,WM-ZD,Vrije baan
1872,840c3573-2a04-494c-a792-616a277cedad,60,Bestaand,0,,,67ff1e2f-9979-4864-b913-6ee5b45ce351,44.4,Meervoudig spoor,Hdr-Zd,Den Helder - Zaandam ,075,,75,075__,Alkmaar - Uitgeest,44.413087,"44,413087",6.289914,"6,289914",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,109795.515,514982.736,52.62049515,4.71967166,Alkmaar - Uitgeest,AMR-UTG,Vrije baan
1873,0704ee9a-49ff-4f32-b16c-78ed3b7cee1b,60,Bestaand,0,,,67ff1e2f-9979-4864-b913-6ee5b45ce351,44.4,Meervoudig spoor,Hdr-Zd,Den Helder - Zaandam ,075,,75,075__,Alkmaar - Uitgeest,44.419958,"44,419958",-5.487845,"-5,487845",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,109802.307,514970.9,52.62038935,4.71977357,Alkmaar - Uitgeest,AMR-UTG,Vrije baan
1874,b5612998-ed9b-4f56-909a-c522b445a088,60,Bestaand,,,,b8642342-117e-40aa-8315-64caa98dba42,44.0,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,44.05393,"44,053930",-6.746654,"-6,746654",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,196487.036,354084.206,51.17467115,5.98044505,Roermond - Maasbracht,RM-MBT,Vrije baan
1875,0ccc986a-a57d-4614-9080-eaa93e7e1253,60,Bestaand,,,,b8642342-117e-40aa-8315-64caa98dba42,44.0,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,44.057514,"44,057514",6.688643,"6,688643",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,196499.08,354077.254,51.17460778,5.98061645,Roermond - Maasbracht,RM-MBT,Vrije baan
1876,a04f48da-95f7-41a5-8e73-c44e2af3a8de,60,Bestaand,,,,145bac25-6238-48da-947b-eba3451ede74,44.8,Enkel spoor,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,44.89608,"44,896080",4.420428,"4,420428",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,206740.448,438824.036,51.93546802,6.13957312,Didam,DID,PPLG
1877,74dc8201-878b-439b-aa30-bb4a33772b36,60,Bestaand,,,,145bac25-6238-48da-947b-eba3451ede74,44.8,Enkel spoor,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,44.876637,"44,876637",3.568734,"3,568734",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,206758.275,438831.799,51.93553613,6.1398335,Didam,DID,PPLG
1878,8a57e132-6650-46be-a255-23c1e6f43100,60,Bestaand,,,,ceeb1278-b588-487c-86b8-6e2047485613,95.0,Enkel spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,208,,208,208__,Apeldoorn - Zutphen,95.099448,"95,099448",-3.712198,"-3,712198",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,201177.187,466545.283,52.18510479,6.06243169,Apeldoorn - Klarenbeek,APD-KBK,Vrije baan
1879,d977046e-0380-4326-93c8-8e6ff9243ea2,60,Bestaand,,,,063e5556-528e-46d4-bb3d-193cd0c15103,103.2,Enkel spoor,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,103.241051,"103,241051",8.645362,"8,645362",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,103908.801,422427.107,51.78815968,4.64670094,Dordrecht Zeehaventerrein,DDRZ,NCBG
1880,e4c93b32-9311-463b-a3ad-af1a0b34cd1b,60,Bestaand,,,,7e7d3b03-c210-4fe5-9896-a4db82888b7c,29.8,Enkel spoor,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,29.830782,"29,830782",-4.144582,"-4,144582",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,231610.596,502538.134,52.50515884,6.51557569,Ommen - Mariënberg,OMN-MRB,Vrije baan
1881,32c1b869-fa5b-4f43-be5e-477273c9a1e0,60,Bestaand,0,,,4c2f7861-741a-4dcf-ab13-6362977786e8,17.7,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,17.652548,"17,652548",-79.626268,"-79,626268",Derden - Overig - Chemelot (DSM),Zuid,Z,BAAN,n.v.t.,,n.v.t.,,185425.173,331606.202,50.97332654,5.82036475,Lutterade Aansl.,LUTA,NCBG
1882,96f6aaac-cca0-44ae-a6d6-9dcda69ccd5a,60,Bestaand,,,,211239d5-760d-49c0-812e-ac03727064ad,2.0,Meervoudig spoor,Rsd-Bd,Roosendaal - Breda ,545,a,545,545_a,Roosendaal,2.045948,"2,045948",5.383846,"5,383846",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,91692.016,395673.467,51.5464576,4.47451366,Roosendaal - Breda,RSD-BD,Vrije baan
1883,bec26f9c-0c57-4ac5-bfb2-602688664951,60,Bestaand,,,,211239d5-760d-49c0-812e-ac03727064ad,2.0,Meervoudig spoor,Rsd-Bd,Roosendaal - Breda ,545,a,545,545_a,Roosendaal,2.027468,"2,027468",-7.229112,"-7,229112",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,91675.686,395688.641,51.54659214,4.47427553,Roosendaal - Breda,RSD-BD,Vrije baan
1884,c457a8f7-6fec-470d-a6d6-5787428413fb,60,Bestaand,,,,211239d5-760d-49c0-812e-ac03727064ad,2.0,Meervoudig spoor,Rsd-Bd,Roosendaal - Breda ,545,a,545,545_a,Roosendaal,2.027533,"2,027533",4.657179,"4,657179",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,91674.005,395676.874,51.54648619,4.47425342,Roosendaal - Breda,RSD-BD,Vrije baan
1885,32418b58-770a-4e23-9c2c-2a3581e53786,60,Bestaand,,,,8f82efc5-d98a-4ae5-8fe3-502dc2ee1082,51.1,Enkel spoor,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,51.171565,"51,171565",-3.52193,"-3,521930",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Maas en Waal,28,173626.187,423786.858,51.80240673,5.65724672,Ravenstein,RVS,PPLG
1886,ce93cdd6-cd96-4146-94af-38f09d9932e4,60,Bestaand,,,,c70b4ebd-bf9c-4bf4-bae9-9b17ef8d2607,30.3,Meervoudig spoor,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,30.311053,"30,311053",10.348512,"10,348512",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,67665.315,382819.637,51.42772388,4.13139209,Rilland = Bath - Kruiningen = Yerseke,RB-KRG,Vrije baan
1887,b7a4fb97-ce6a-4727-8fa1-7f04486969ce,60,Bestaand,,,,ab4f68c4-c6e5-4b53-9fc0-936bf2c394a8,32.1,Meervoudig spoor,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,32.186136,"32,186136",5.587135,"5,587135",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,231078.188,539922.26,52.8411495,6.51633396,VAM Aansl. - Beilen,VAMA-BL,Vrije baan
1888,01a6d9f1-a29b-4a56-ac96-8fdea6733c08,60,Bestaand,,,,ab4f68c4-c6e5-4b53-9fc0-936bf2c394a8,32.1,Meervoudig spoor,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,32.181522,"32,181522",-6.027091,"-6,027091",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,231065.865,539920.079,52.84113164,6.51615059,VAM Aansl. - Beilen,VAMA-BL,Vrije baan
1889,3d17aafc-c927-4285-83b8-c9bf517d2af9,60,Bestaand,,,,fcfae40e-aa12-47bc-b889-30d622ce4f4e,11.0,Enkel spoor,Mrb-Aml,Mariënberg - Almelo ,205,,205,205__,Mariënberg - Almelo,11.087367,"11,087367",3.636304,"3,636304",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,237046.595,492438.942,52.41362085,6.59314668,Almelo Bdrijvenpark - Vroomshoop,AMLBP-VHP,Vrije baan
1890,c8d69abb-6d0b-4a62-a1aa-af8506b0da80,60,Bestaand,0,,,d7ea8d6f-9297-412f-bf0c-60a84ef79477,16.9,Enkel spoor,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,16.92507,"16,925070",5.248197,"5,248197",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,195722.845,464770.393,52.16958244,5.98246661,,,
1891,e77af289-e6f0-47f3-a1e6-a6926556bba9,60,Bestaand,,,,be6e2b79-37c9-4772-a2c7-e1d22fedd63b,30.5,Enkel spoor,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,30.522141,"30,522141",-6.276075,"-6,276075",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,234973.865,449466.946,52.02776749,6.55253746,Lichtenvoorde = Groenlo - Ruurlo,LTV-RL,Vrije baan
1892,93dadd09-20c3-4f11-89af-a4e746d8d418,60,Bestaand,,,,494e63f0-68cb-4788-a363-adc5a260e980,49.8,Meervoudig spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,49.866515,"49,866515",-6.469678,"-6,469678",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,204467.835,585782.825,53.25630979,6.1284288,Feanwalden - Buitenpost,FWD-BP,Vrije baan
1893,e0ef1fe8-69d8-4a92-90ce-5eaf754d2405,60,Bestaand,,,,d2f54953-d4f4-4125-8599-7582e5f74be5,29.1,Meervoudig spoor,Zlw-Np,Lage Zwaluwe - Nispen ,126,a,126,126_a,Roosendaal - Roosendaal Grens,29.160564,"29,160564",6.605602,"6,605602",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,89618.446,389062.755,51.48680525,4.44585406,Roosendaal Grens - Roosendaal,RSDG-RSD,Vrije baan
1894,836de74d-545e-4527-8883-e8f29e8af169,60,Bestaand,,,,957ede15-b9a6-4e5b-9966-24e9bc09daf5,33.7,Meervoudig spoor,Hea-Emn,Herfte Aansl. - Emmen ,751,,751,751__,Mariënberg,33.789259,"33,789259",8.175973,"8,175973",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,235510.932,502937.58,52.50818796,6.57310758,Mariënberg,MRB,PPLG
1895,26f41a90-3e2f-4f4f-bb7e-95af4d639d71,60,Bestaand,,,,957ede15-b9a6-4e5b-9966-24e9bc09daf5,33.7,Meervoudig spoor,Hea-Emn,Herfte Aansl. - Emmen ,751,,751,751__,Mariënberg,33.784267,"33,784267",8.101622,"8,101622",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,235506.927,502934.529,52.50816113,6.57304787,Mariënberg,MRB,PPLG
1896,cb2a8ceb-a671-4925-971c-4c6b5649ccc3,60,Bestaand,,,,957ede15-b9a6-4e5b-9966-24e9bc09daf5,33.7,Meervoudig spoor,Hea-Emn,Herfte Aansl. - Emmen ,751,,751,751__,Mariënberg,33.771758,"33,771758",9.024656,"9,024656",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,235497.576,502926.011,52.50808597,6.5729081,Mariënberg,MRB,PPLG
1897,f1410246-0e31-46f1-809e-df9e9215bd3f,60,Bestaand,,,,957ede15-b9a6-4e5b-9966-24e9bc09daf5,33.7,Meervoudig spoor,Hea-Emn,Herfte Aansl. - Emmen ,751,,751,751__,Mariënberg,33.78002,"33,780020",-6.413778,"-6,413778",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,235494.593,502943.299,52.50824175,6.57286834,Mariënberg,MRB,PPLG
1898,df84c60d-4af2-421f-8137-abe23f5317cb,120,Bestaand,0,,,7e93ef58-e1e9-40d6-aeba-7bb5e79eb211,101.5,Enkel spoor,Mvtyz-Mvtn,Maasvlakte Yangtzehaven Zuid - Maasvlakte Noordwesthoek ,478,c,478,478_c,Rotterdam Europoort 4,101.530963,"101,530963",5.284672,"5,284672",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,62006.294,443092.201,51.96845557,4.03392729,Maasvlakte Yangtzehaven Zuid,MVTYZ,NCBG
1899,ca27b974-467d-4dfe-86d8-c8d6e862fd13,60,Bestaand,,,,c5e26be9-208f-419c-9783-2e9c3777dc0e,48.3,Enkel spoor,Ah-Zl,Arnhem - Zwolle ,018,,18,018__,Deventer - Zwolle,48.330463,"48,330463",-4.267294,"-4,267294",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,205927.752,478789.738,52.29472962,6.13373535,Deventer - Olst,DV-OST,Vrije baan
1900,03220105-d454-40fb-9ce1-e231d9461513,60,Bestaand,,,,d69fa1b1-24e6-44b5-9a22-bc14769c0f1f,58.8,Meervoudig spoor,Ah-Zl,Arnhem - Zwolle ,018,,18,018__,Deventer - Zwolle,58.860536,"58,860536",-5.692007,"-5,692007",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,205969.474,488776.483,52.38447675,6.13586005,Zwolle - Olst,ZL-OST,Vrije baan
1901,8d058ba1-5b23-42d5-9c0b-f905ac8ac41c,60,Bestaand,,,,d69fa1b1-24e6-44b5-9a22-bc14769c0f1f,58.8,Meervoudig spoor,Ah-Zl,Arnhem - Zwolle ,018,,18,018__,Deventer - Zwolle,58.85622,"58,856220",5.290421,"5,290421",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,205977.681,488768.01,52.38439984,6.1359793,Zwolle - Olst,ZL-OST,Vrije baan
1902,7a8b4dfc-a3b0-4391-8623-9a9cd752c85c,60,Bestaand,,,,9dfee5b3-4917-4a8b-b96e-2cf7ec40e99e,43.8,Enkel spoor,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,43.805511,"43,805511",6.203706,"6,203706",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,249720.188,475767.723,52.26177796,6.77468572,Hengelo - Delden,HGL-DDN,Vrije baan
1903,37449273-24bd-4435-872f-440da421aec7,60,Bestaand,,,,9dfee5b3-4917-4a8b-b96e-2cf7ec40e99e,43.8,Enkel spoor,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,43.803407,"43,803407",-3.283775,"-3,283775",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,249717.507,475777.065,52.26186236,6.77464907,Hengelo - Delden,HGL-DDN,Vrije baan
1904,e3e0e2ae-f7ad-4d9b-a322-202154e9ee64,60,Bestaand,,,,9dfee5b3-4917-4a8b-b96e-2cf7ec40e99e,43.8,Enkel spoor,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,43.822214,"43,822214",4.508813,"4,508813",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,249736.8,475770.431,52.26179943,6.77492974,Hengelo - Delden,HGL-DDN,Vrije baan
1905,fedb356e-e595-4997-9386-665143f04d93,60,Bestaand,,,,8849481a-e5a8-4f3e-9f42-4205a81bb9a7,21.6,Enkel spoor,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,21.638632,"21,638632",-3.414818,"-3,414818",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,241506.068,594061.74,53.3259756,6.68553607,Stedum,STM,PPLG
1906,463a8ed5-ea7b-4447-b0be-8f8c4b480168,60,Bestaand,0,,,8dc7e62c-33f9-4e6c-acdd-db0e4a79d4f7,4.2,Enkel spoor,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,4.175459,"4,175459",4.507161,"4,507161",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,185004.357,337774.447,51.0287924,5.81488714,Sittard,STD,PPLG
1907,96a28ecf-4641-47cd-b381-b0fc116fb028,60,Bestaand,0,,,8dc7e62c-33f9-4e6c-acdd-db0e4a79d4f7,4.2,Enkel spoor,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,4.157083,"4,157083",-3.568164,"-3,568164",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,185005.625,337754.335,51.02861156,5.81490354,Sittard,STD,PPLG
1908,95e1f48d-2e74-4782-89ac-de433a5bad1f,60,Bestaand,0,,,8dc7e62c-33f9-4e6c-acdd-db0e4a79d4f7,4.2,Enkel spoor,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,4.173197,"4,173197",-3.43188,"-3,431880",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,184998.031,337769.142,51.02874505,5.81479653,Sittard,STD,PPLG
1909,492b5f56-f085-412f-b6b8-f88c455b08a2,60,Bestaand,0,,,aaf44b69-b5fc-4971-b476-71dff48e204e,101.6,Enkel spoor,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,822,a,822,822_a,Zwijndrecht Groote Lindt,101.604334,"101,604334",-2.829393,"-2,829393",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,103039.76,424428.132,51.80606419,4.63380615,Zwijndrecht Groote Lindt,ZWDI,NCBG
1910,a5e78381-ed1b-4ade-9ff7-09c2f3fbc200,60,Bestaand,,,,2732749d-d1c1-42df-87da-254a073e91cf,49.5,Enkel spoor,Mt-Vl,Maastricht - Venlo ,060,,60,060__,Roermond - Venlo,49.577505,"49,577505",4.317602,"4,317602",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,199019.397,358922.785,51.21797135,6.01725186,Roermond - Swalmen,RM-SM,Vrije baan
1911,274d0403-a879-4e6b-9b7a-5b87c1ad1cd6,60,Bestaand,,,,024531d6-03ee-4cdc-adcc-5929d3288541,86.8,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,86.8934,"86,893400",-8.398598,"-8,398598",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,198144.976,357532.199,51.20553944,6.00456858,Roermond - Haelen,RM-HLN,Vrije baan
1912,f96b9729-e531-4d6d-93fd-17d41fa0a8f0,60,Bestaand,,,,024531d6-03ee-4cdc-adcc-5929d3288541,86.8,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,86.891797,"86,891797",8.353364,"8,353364",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,198128.694,357536.45,51.20557889,6.00433612,Roermond - Haelen,RM-HLN,Vrije baan
1913,baf540fc-98d6-4f6b-a839-80554320b08a,60,Bestaand,,,,455fee50-5e6f-4b87-bd4b-c982896abca0,501.4,Enkel spoor,Dmkw-Eupww,Denemarkenweg - Europaweg West ,817,j,817,817_j,Vlissingen Sloehaven,501.426534,"501,426534",2.209633,"2,209633",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,36315.547,388361.077,51.47179337,3.67890457,Sloehaven Emplacement,SLOE_VP,NCBG
1914,6a3e8f3a-eb2b-4f07-aee5-ce128a735399,60,Bestaand,,,,455fee50-5e6f-4b87-bd4b-c982896abca0,501.4,Enkel spoor,Dmkw-Eupww,Denemarkenweg - Europaweg West ,817,j,817,817_j,Vlissingen Sloehaven,501.433316,"501,433316",-6.001321,"-6,001321",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,36313.329,388350.677,51.47169945,3.67887617,Sloehaven Emplacement,SLOE_VP,NCBG
1915,afcfe8a4-1514-46ef-990f-1fb06e7e62a5,120,Bestaand,,,,773272ae-600b-4efd-9025-919fd81854a6,1.9,Meervoudig spoor,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.849337,"1,849337",-80.5368,"-80,536800",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,61323.127,440088.892,51.94135281,4.02480777,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG
1916,ce41da3d-1feb-4826-b8b0-2621e1e11fb5,120,Bestaand,,,,773272ae-600b-4efd-9025-919fd81854a6,1.9,Meervoudig spoor,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.858062,"1,858062",-79.678899,"-79,678899",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,61321.005,440097.561,51.94143035,4.02477455,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG
