FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,kerendehoogte,drempelhoogte,doorstroombreedte,capaciteit,afvoerdebiet,profielurl,opmerkingen,brondocumentparameters,gdb_geomattr_data,shape
waterreguleringswerk_legger.26,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Niet van toepassing,inlaatsluis VOS,WNZ,Hollandsch Diep,43G-001-04,3BAAB766-7B2D-4FC8-8162-F9317A84B753,-99,-4.25,120,300,300,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/43G-001-04.html,4 openingen van elk 30 meter breed,,,"POLYGON ((86956.49909999967 412109.45809999853, 86928.76110000163 412074.6350999996, 86918.54809999838 412061.6730999984, 86916.97610000148 412059.9930999987, 86914.44909999892 412057.7190999985, 86914.30710000172 412057.59910000116, 86933.7050999999 412034.7060999982, 86933.88610000163 412034.8601000011, 86936.5800999999 412036.8531000018, 86939.53009999916 412038.68609999865, 86953.4160999991 412046.3541000001, 86953.64710000157 412046.2901000008, 86953.66310000047 412046.0040999986, 86943.73209999874 412033.5011, 86942.1101000011 412031.6101000011, 86939.12009999901 412028.7041000016, 86938.90309999883 412028.5240999982, 86958.32609999925 412005.6171000004, 86958.53009999916 412005.78810000047, 86960.77309999987 412007.688099999, 86963.43510000035 412009.35810000077, 86978.00809999928 412017.3770999983, 86978.22610000148 412017.33309999853, 86978.19810000062 412017.05409999937, 86967.12909999862 412003.1721000001, 86965.7751000002 412001.6981000006, 86963.60110000148 411999.6871000007, 86963.44810000062 411999.5590999983, 86982.85410000011 411976.7060999982, 86983.07110000029 411976.8911000006, 86985.70309999958 411978.8931000009, 86988.42009999976 411980.60909999907, 87002.49410000071 411988.41209999844, 87002.74509999901 411988.3911000006, 87002.72410000116 411988.11410000175, 86992.77910000086 411975.4860999994, 86990.41809999943 411972.8511000015, 86988.04210000113 411970.5890999995, 86987.9541000016 411970.5161000006, 87007.39310000092 411947.7300999984, 87007.58509999886 411947.8920999989, 87009.54910000041 411949.5500999987, 87012.0720999986 411951.14609999955, 87026.54509999976 411959.1750999987, 87065.51810000092 411980.7580999993, 87069.94009999931 411982.33210000023, 87074.14809999987 411982.5311000012, 87077.55810000002 411981.8601000011, 87080.55009999871 411980.4721000008, 87083.0011 411978.6290999986, 87084.2901000008 411977.26110000163, 87094.18210000172 411965.5340999998, 87094.50510000065 411965.1501000002, 87095.43310000002 411964.0560999997, 87096.84209999815 411962.38709999993, 87099.84010000154 411958.83309999853, 87104.26810000092 411953.58309999853, 87104.90410000086 411952.7520999983, 87104.49210000038 411952.35610000044, 87094.01810000092 411964.7201000005, 87093.79410000145 411964.5080999993, 87083.5960999988 411976.59910000116, 87082.38210000098 411977.88809999824, 87080.07809999958 411979.62110000104, 87077.28310000151 411980.9171000011, 87074.10110000148 411981.54410000145, 87070.15210000053 411981.35709999874, 87065.93910000101 411979.85709999874, 87027.91409999877 411958.814100001, 87028.74810000136 411956.81909999996, 87014.84910000116 411945.0621000007, 87003.8051000014 411935.72410000116, 87001.29509999976 411933.8361000009, 87000.85209999979 411934.38010000065, 87000.81210000068 411934.42909999937, 87000.20910000056 411935.20809999853, 86999.20809999853 411934.33210000023, 86995.15810000151 411930.7910999991, 86994.36410000175 411930.13109999895, 86993.71209999919 411929.5491000004, 86993.21409999952 411929.1050999984, 86992.49309999868 411928.4611000009, 86991.88910000026 411928.0720999986, 86973.20809999853 411912.120099999, 86972.2060999982 411911.26410000026, 86960.85110000148 411901.56810000166, 86957.11510000005 411897.72410000116, 86956.58410000056 411897.17709999904, 86956.53209999949 411897.12310000136, 86949.93409999833 411890.1281000003, 86948.47910000011 411891.3841000013, 86934.41310000047 411876.3381000012, 86929.01810000092 411870.56810000166, 86924.3220999986 411865.52910000086, 86919.31610000134 411860.1581000015, 86918.99010000005 411859.8071000017, 86918.96409999952 411859.77910000086, 86918.22810000181 411860.4490999989, 86928.2910999991 411871.24610000104, 86947.7520999983 411892.063099999, 86948.23809999973 411892.5571000017, 86949.04509999976 411893.3781000003, 86954.61710000038 411899.37110000104, 86955.18910000101 411899.9871000014, 86959.12310000136 411904.2181000002, 86970.18210000172 411913.6440999992, 86971.19310000166 411914.507100001, 86983.60810000077 411925.0890999995, 86990.5960999988 411932.2270999998, 86991.06709999964 411932.70710000023, 86992.42610000074 411934.0960999988, 86993.51110000163 411935.2060999982, 86995.74610000104 411937.4880999997, 86996.78310000151 411938.5461000018, 86996.90610000119 411938.6721000001, 86997.26709999889 411939.1801000014, 87000.55209999904 411941.99010000005, 86981.14909999818 411964.8300999999, 86977.90709999949 411962.12110000104, 86977.28009999916 411961.69310000166, 86975.96110000089 411960.7921000011, 86973.3761 411959.0260999985, 86972.0810999982 411958.1411000006, 86970.6101000011 411957.13709999993, 86970.06109999865 411956.76209999993, 86962.12909999862 411951.3440999985, 86949.26509999856 411940.44110000134, 86948.20710000023 411939.54410000145, 86937.2600999996 411930.2661000006, 86932.23110000044 411926.96609999985, 86931.50409999862 411926.49010000005, 86923.68510000035 411921.38109999895, 86929.99109999835 411928.2501000017, 86930.58810000122 411928.89609999955, 86934.67410000041 411933.31709999964, 86945.62310000136 411942.59910000116, 86946.6810999997 411943.4941000007, 86959.54210000113 411954.39510000125, 86966.24810000136 411961.34209999815, 86966.69810000062 411961.8081, 86967.91310000047 411963.06610000134, 86969.00510000065 411964.1961000003, 86971.18710000068 411966.45710000023, 86972.31309999898 411967.62310000136, 86972.99210000038 411968.32609999925, 86976.02710000053 411970.90410000086, 86956.63109999895 411993.8511000015, 86953.29610000178 411991.06909999996, 86952.7751000002 411990.7120999992, 86951.4010999985 411989.7670999989, 86948.86410000175 411988.0240999982, 86947.65610000119 411987.19310000166, 86946.34010000154 411986.2901000008, 86945.93510000035 411986.01209999993, 86937.59010000154 411980.27809999883, 86932.79410000145 411976.2131000012, 86931.85709999874 411975.4211000018, 86924.75710000098 411969.40410000086, 86923.68609999865 411968.49610000104, 86912.71810000017 411959.2030999996, 86907.5800999999 411955.9241000004, 86906.85110000148 411955.45910000056, 86906.8220999986 411955.4400999993, 86899.14209999889 411950.32009999827, 86905.33909999952 411957.17610000074, 86905.95809999853 411957.8310999982, 86910.13210000098 411962.2540999986, 86921.10009999946 411971.5480999984, 86922.18210000172 411972.46510000154, 86929.29910000041 411978.495099999, 86930.3451000005 411979.382100001, 86935.00409999862 411983.3300999999, 86942.08909999952 411990.71009999886, 86942.43710000068 411991.0720999986, 86943.52010000125 411992.20010000095, 86944.48910000175 411993.20910000056, 86946.63709999993 411995.4470999986, 86947.74210000038 411996.5971000008, 86948.45109999925 411997.3361000009, 86951.46209999919 411999.8610999994, 86932.01410000026 412022.8000999987, 86928.84809999913 412020.16910000145, 86928.19909999892 412019.7221000008, 86926.89710000157 412018.82510000095, 86924.36410000175 412017.0800999999, 86923.47509999946 412016.46709999815, 86922.3451000005 412015.689100001, 86921.91409999877 412015.3920999989, 86913.05009999871 412009.28610000014, 86909.52409999818 412006.2991000004, 86907.56909999996 412004.6440999992, 86900.2511 411998.44509999827, 86899.12110000104 411997.48910000175, 86888.17410000041 411988.2181000002, 86882.92110000178 411984.8291000016, 86882.21909999847 411984.3761, 86882.17410000041 411984.3460999988, 86874.59409999847 411979.3390999995, 86880.67210000008 411986.0551000014, 86880.69509999827 411986.0800999999, 86881.3051000014 411986.7270999998, 86885.58810000122 411991.27010000125, 86896.53510000184 412000.5410999991, 86897.66710000113 412001.5001000017, 86910.46510000154 412012.3381000012, 86918.02010000125 412020.2060999982, 86918.36510000005 412020.56610000134, 86919.2910999991 412021.5311000012, 86919.99509999901 412022.26309999824, 86922.10110000148 412024.45710000023, 86923.16209999844 412025.5621000007, 86923.8310999982 412026.2591000013, 86926.92410000041 412028.90509999916, 86907.48809999973 412051.80209999904, 86904.97509999946 412049.6660999991, 86904.03409999982 412048.95809999853, 86903.54309999943 412048.6191000007, 86902.31509999931 412047.7721000016, 86899.89510000125 412046.1031000018, 86899.32110000029 412045.70710000023, 86898.60810000077 412045.21510000154, 86898.19409999996 412044.92909999937, 86897.06410000101 412044.1501000002, 86888.02109999955 412037.9301000014, 86875.62009999901 412027.5890999995, 86874.42610000074 412026.5951000005, 86863.7511 412017.69310000166, 86858.19409999996 412013.8610999994, 86857.44509999827 412013.3440999985, 86850.94009999931 412008.85810000077, 86849.6501000002 412007.9681000002, 86825.96110000089 411992.2131000012, 86813.74210000038 411984.1011000015, 86813.19110000134 411984.9310999997, 86825.4160999991 411993.0390999988, 86826.08509999886 411993.48409999907, 86849.10410000011 412008.7961000018, 86848.05409999937 412010.38709999993, 86855.62209999934 412015.48310000077, 86856.3770999983 412015.99109999835, 86861.36910000071 412019.3531000018, 86872.54610000178 412028.814100001, 86873.73209999874 412029.81709999964, 86892.96110000089 412046.0960999988, 86894.87110000104 412047.66310000047, 86895.55710000172 412048.22509999946, 86895.94909999892 412048.5461000018, 86896.17810000107 412048.73409999907, 86900.03009999916 412051.9371000007, 86900.88109999895 412052.59010000154, 86900.29610000178 412053.23209999874, 86899.60310000181 412053.99610000104, 86912.99509999901 412065.2751000002, 86927.0260999985 412077.1431000009, 86928.62810000032 412076.01209999993, 86942.28310000151 412093.15509999916, 86955.7210999988 412110.0251000002, 86957.06010000035 412112.0340999998, 86958.35610000044 412115.370099999, 86958.84710000083 412118.9930999987, 86958.32510000095 412122.40309999883, 86957.1801000014 412125.3761, 86955.96310000122 412127.4061000012, 86952.97509999946 412130.9550999999, 86945.2210999988 412140.0491000004, 86945.4541000016 412140.2690999992, 86934.95309999958 412152.5791000016, 86935.36910000071 412152.9761000015, 86935.40709999949 412153.0091000013, 86940.89409999922 412146.6110999994, 86944.00409999862 412142.98110000044, 86945.1341000013 412141.6660999991, 86945.9860999994 412140.6721000001, 86955.26309999824 412129.69310000166, 86956.8761 412127.7221000008, 86958.07710000128 412125.7210999988, 86959.2591000013 412122.6510999985, 86959.81709999964 412119.0011, 86959.29309999943 412115.1281000003, 86957.91809999943 412111.5881000012, 86956.49909999967 412109.45809999853))"
waterreguleringswerk_legger.27,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Uitlaat,Uitlaatwerk Kreekraksluizen,ZD,Schelde-Rijn verbinding,49D-350-01,,-99,-11,30,-98,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/49D-350-01_1.html,,,,"POLYGON ((74783.5709999986 384842.44000000134, 74783.65100000054 384841.72300000116, 74783.70199999958 384841.26300000027, 74790.19299999997 384783.01900000125, 74790.22100000083 384782.7670000009, 74790.28599999845 384782.1779999994, 74790.33999999985 384781.6959999986, 74772.42199999839 384779.69900000095, 74772.21700000018 384781.52800000086, 74770.6400000006 384795.68200000003, 74770.3350000009 384798.41899999976, 74766.31500000134 384797.91899999976, 74765.6950000003 384803.1259999983, 74769.75600000098 384803.6180000007, 74769.45899999887 384806.2800000012, 74767.87900000066 384820.46499999985, 74765.69000000134 384840.1020000018, 74765.58399999887 384841.05700000003, 74783.50299999863 384843.0529999994, 74783.5709999986 384842.44000000134))"
waterreguleringswerk_legger.28,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Onbekend,Krammer doorlaatwerk Slaak,ZD,Oosterschelde,43C-002-09,,-99,-98,-98,-98,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/43C-002-09.html,,,,"POLYGON ((70044.2899999991 408539.86100000143, 70037.62099999934 408530.436999999, 70000.81199999899 408556.48600000143, 70001.68400000036 408557.7170000002, 70007.48099999875 408565.91000000015, 70044.2899999991 408539.86100000143))"
waterreguleringswerk_legger.29,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Onbekend,"Krammer uitlaatwerk laag bekken
",ZD,Oosterschelde,43C-002-10,,-99,-98,-98,-98,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/43C-002-10.html,,,,"POLYGON ((70116.07899999991 408532.3280000016, 70073.16800000146 408518.96599999815, 70069.69000000134 408530.13500000164, 70072.07699999958 408530.8779999986, 70110.13800000027 408542.73000000045, 70112.60099999979 408543.4970000014, 70116.07899999991 408532.3280000016))"
waterreguleringswerk_legger.30,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Onbekend,Krammer inlaatwerk hoog bekken,ZD,Oosterschelde,43C-002-08,,-99,-98,-98,-98,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/43C-002-08.html,,,,"POLYGON ((69957.00400000066 408601.66699999943, 69946.44700000063 408596.8960000016, 69945.79800000042 408598.33199999854, 69945.58300000057 408598.8060000017, 69945.39999999851 408599.2129999995, 69928.95899999887 408635.5920000002, 69928.68400000036 408636.2010000013, 69928.49100000039 408636.6270000003, 69927.8740000017 408637.9919999987, 69938.43200000003 408642.76300000027, 69939.45399999991 408640.5, 69955.89499999955 408604.12000000104, 69957.00400000066 408601.66699999943))"
waterreguleringswerk_legger.31,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Onbekend,Krammer uitlaatwerk Slaak,ZD,Oosterschelde,43C-002-12,,-99,-98,-98,-98,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/43C-002-12.html,,,,"POLYGON ((69961.44299999997 408521.8060000017, 69954.7899999991 408512.3520000018, 69949.26799999923 408516.23800000176, 69949.125 408516.3379999995, 69932.41099999845 408528.1009999998, 69931.93800000101 408528.43499999866, 69931.56100000069 408528.69999999925, 69929.88699999824 408529.8779999986, 69936.5399999991 408539.33199999854, 69943.3599999994 408534.5320000015, 69945.01799999923 408533.36499999836, 69948.15399999917 408531.1579999998, 69949.7490000017 408530.03500000015, 69953.1099999994 408527.6710000001, 69954.8040000014 408526.4780000001, 69958.42700000107 408523.9279999994, 69959.3759999983 408523.26099999994, 69961.44299999997 408521.8060000017))"
waterreguleringswerk_legger.32,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Onbekend,Krammer uitlaatwerk hoog bekken,ZD,Oosterschelde,43C-002-11,,-99,-98,-98,-98,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/43C-002-11.html,,,,"POLYGON ((69921.97199999914 408544.5729999989, 69921.66800000146 408539.26900000125, 69910.0850000009 408539.93200000003, 69910.20499999821 408542.0480000004, 69910.22599999979 408542.41899999976, 69910.25800000131 408542.97100000083, 69911.66000000015 408567.4549999982, 69911.69099999964 408567.9990000017, 69911.71499999985 408568.4149999991, 69911.8359999992 408570.5170000009, 69923.41800000146 408569.8530000001, 69922.04399999976 408545.83900000155, 69921.97199999914 408544.5729999989))"
waterreguleringswerk_legger.34,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Inlaat,Inlaat 1 Sleijebeek (Panh. beek),ZN,Maas,"WR07.KR.R.1,4",4C8EA2F9-5546-4825-BAAC-A21D87560920,-99,-98,-98,-98,,"https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WR07.KR.R.1,4.html",,,,"POLYGON ((189373.2190000005 353460.9979999997, 189372.25699999928 353459.2199999988, 189372.78200000152 353458.94999999925, 189372.26300000027 353457.9990000017, 189372.21799999848 353457.9050000012, 189372.05000000075 353457.6020000018, 189371.4299999997 353457.9389999993, 189371.1169999987 353457.36100000143, 189370.98299999908 353457.4290000014, 189371.30200000107 353458.01000000164, 189370.25699999928 353458.56599999964, 189369.92799999937 353457.9510000013, 189369.89200000092 353457.9670000002, 189369.80099999905 353458.006000001, 189370.0850000009 353458.5379999988, 189370.11100000143 353458.61199999973, 189369.5460000001 353458.88599999994, 189370.2650000006 353460.2129999995, 189370.83799999952 353459.91699999943, 189371.82400000095 353461.71599999815, 189373.2190000005 353460.9979999997))"
waterreguleringswerk_legger.35,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Inlaat,Inlaat 2 Sleijebeek (Panh. beek),ZN,Maas,"WR07.KR.R.1,5",AD745927-0B55-4FEA-AC30-6ECE56A3E3CF,-99,-98,-98,-98,,"https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WR07.KR.R.1,5.html",,,,"POLYGON ((189341.8830000013 353472.3029999994, 189341.83700000122 353472.32400000095, 189343.00600000098 353474.9140000008, 189344.7199999988 353474.09800000116, 189343.60700000077 353471.48699999973, 189343.5610000007 353471.5069999993, 189341.8830000013 353472.3029999994))"
waterreguleringswerk_legger.36,2014-10-13T00:00:00,Fugro,CIV:BKN,Vastgesteld,0,Overlaat,Overlaat Maasarm Roermond,ZN,Maas,58D-351-01,,-99,-98,140,-98,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/58D-351-01.html,,,,"POLYGON ((196886.75699999928 358042.7019999996, 196886.6710000001 358042.8999999985, 196888.01799999923 358043.2280000001, 196890.76799999923 358043.64499999955, 196895.3139999993 358042.7679999992, 196900.93499999866 358040.73900000006, 196911.1700000018 358035.97399999946, 196913.06599999964 358035.09099999815, 196922.80700000003 358030.78500000015, 196929.68100000173 358027.87099999934, 196936.45199999958 358025.0370000005, 196945.39200000092 358021.1479999982, 196947.66000000015 358020.16099999845, 196958.0150000006 358015.9549999982, 196968.3280000016 358011.6420000009, 196978.05099999905 358007.20600000024, 196986.1889999993 358003.8999999985, 196991.27299999818 358001.83399999887, 196997.36800000072 357999.69099999964, 197000.66600000113 357999.0879999995, 197003.12999999896 357999.3779999986, 197006.06799999997 358000.0610000007, 197006.03500000015 357999.8350000009, 197005.26900000125 357994.62000000104, 197003.6959999986 357989.7509999983, 196997.41899999976 357994.96400000155, 196987.09899999946 357999.4990000017, 196978.38800000027 358003.2100000009, 196967.33100000024 358007.8520000018, 196951.32400000095 358014.40199999884, 196943.82200000063 358017.313000001, 196938.41699999943 358019.41000000015, 196936.10500000045 358020.34099999815, 196926.58199999854 358024.1770000011, 196921.67399999872 358026.16099999845, 196918.99300000072 358027.375, 196915.43200000003 358029.3370000012, 196909.80600000173 358032.30999999866, 196904.23000000045 358035.43499999866, 196897.92399999872 358037.68299999833, 196895.18499999866 358038.125, 196892.2109999992 358038.09099999815, 196888.82299999893 358037.93400000036, 196886.75699999928 358042.7019999996))"
waterreguleringswerk_legger.37,2014-10-13T00:00:00,Fugro,DLB: aangeleverd,Vastgesteld,0,Overlaat,Overlaat Molenplas,ZN,Maas,Overlaat_Molenplas,,-99,22.2,47,-99,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/Overlaat_Molenplas.html,1 doorstroomopening,,,"POLYGON ((187667.5859999992 347951.6550000012, 187666.8999999985 347951.18200000003, 187662.98900000006 347952.61499999836, 187657.59699999914 347955.0799999982, 187652.01900000125 347957.7170000002, 187646.0309999995 347960.0859999992, 187633.0789999999 347967.2710000016, 187627.71499999985 347970.7100000009, 187627.09600000083 347971.3139999993, 187627.56799999997 347972.32400000095, 187628.30000000075 347973.99599999934, 187628.88800000027 347975.2829999998, 187633.5700000003 347983.2019999996, 187639.0390000008 347993.7030000016, 187643.37099999934 348001.3379999995, 187645.55299999937 348005.55700000003, 187653.5 348002.2729999982, 187669.37000000104 347994.45699999854, 187679.31500000134 347989.1700000018, 187686.87000000104 347985.15300000086, 187685.45699999854 347984.3209999986, 187683.97700000182 347983.1770000011, 187681.87000000104 347979.9360000007, 187679.7109999992 347976.1770000011, 187677.5549999997 347971.4979999997, 187674.87700000033 347965.6090000011, 187672.98099999875 347961.83300000057, 187671.05900000036 347957.4510000013, 187669.77800000086 347954.3139999993, 187669.24799999967 347953.375, 187668.41099999845 347952.3500000015, 187667.5859999992 347951.6550000012))"
