VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,ZORGACTIVITEIT_CD,ZORGPROFIELKLASSE_CD,AANTAL_PAT,AANTAL_SUBTRAJECT,AANTAL_ZAT,SOM_AANTAL_ZAT
2.0,2023-02-03,2023-02-01,2013,0305,1450,131999072,039090,6,60,62,63,459
2.0,2023-02-03,2023-02-01,2013,0305,1450,131999164,038858,6,39,40,104,105
2.0,2023-02-03,2023-02-01,2013,0305,1496,131999074,190204,3,63,63,305,305
2.0,2023-02-03,2023-02-01,2013,0305,1596,131999219,038826,5,5,5,5,5
2.0,2023-02-03,2023-02-01,2013,0305,1596,131999219,039606,6,161,165,167,167
2.0,2023-02-03,2023-02-01,2013,0305,1601,131999104,190218,3,3,3,16,16
2.0,2023-02-03,2023-02-01,2013,0305,1601,131999244,084602,7,1548,1571,2073,2200
2.0,2023-02-03,2023-02-01,2013,0305,1602,131999129,084602,7,33,33,53,53
2.0,2023-02-03,2023-02-01,2013,0305,1650,131999199,190013,1,5,5,9,9
2.0,2023-02-03,2023-02-01,2013,0305,1650,131999256,084070,7,60,60,63,261
2.0,2023-02-03,2023-02-01,2013,0305,1701,131999052,038952,6,2,2,17,17
2.0,2023-02-03,2023-02-01,2013,0305,1701,131999172,120030,7,1375,1390,1402,1996
2.0,2023-02-03,2023-02-01,2013,0305,1702,131999145,190204,3,8,10,100,100
2.0,2023-02-03,2023-02-01,2013,0305,1703,192001007,039099,6,32,33,34,34
2.0,2023-02-03,2023-02-01,2013,0305,1703,192001007,089042,7,198,204,213,213
2.0,2023-02-03,2023-02-01,2013,0305,1703,192001021,190012,1,527,532,536,2417
2.0,2023-02-03,2023-02-01,2013,0305,1703,192001024,039606,6,35,37,43,43
2.0,2023-02-03,2023-02-01,2013,0305,1704,131999164,039757,4,7,7,7,7
2.0,2023-02-03,2023-02-01,2013,0305,1710,131999050,039680,6,12,12,13,13
2.0,2023-02-03,2023-02-01,2013,0305,1796,131999164,190013,1,1315,1375,2325,2325
2.0,2023-02-03,2023-02-01,2013,0305,1796,131999228,089302,7,179,186,199,199
2.0,2023-02-03,2023-02-01,2013,0305,1797,170901055,190011,1,401,402,402,402
2.0,2023-02-03,2023-02-01,2013,0305,1798,131999228,190013,1,530,549,582,780
2.0,2023-02-03,2023-02-01,2013,0305,1801,131999104,033604,6,47,47,47,47
2.0,2023-02-03,2023-02-01,2013,0305,1801,131999147,080001,7,614,631,637,637
2.0,2023-02-03,2023-02-01,2013,0305,1801,131999197,039445,6,29201,32256,45719,48678
2.0,2023-02-03,2023-02-01,2013,0305,1805,131999165,082202,7,121,121,132,132
2.0,2023-02-03,2023-02-01,2013,0305,1820,131999102,190205,3,212,214,495,495
2.0,2023-02-03,2023-02-01,2013,0305,1820,131999165,082002,7,31,31,31,31
2.0,2023-02-03,2023-02-01,2013,0305,1840,131999251,190013,1,31,31,69,69
2.0,2023-02-03,2023-02-01,2013,0305,1850,131999102,190204,3,19,20,67,67
2.0,2023-02-03,2023-02-01,2013,0305,1850,131999147,089402,7,116,120,221,221
2.0,2023-02-03,2023-02-01,2013,0305,1870,131999072,038100,5,1,1,1,1
2.0,2023-02-03,2023-02-01,2013,0305,1880,131999199,190012,1,60,61,64,64
2.0,2023-02-03,2023-02-01,2013,0305,1899,131999214,083202,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2013,0305,1960,131999228,190060,1,13,13,13,13
2.0,2023-02-03,2023-02-01,2013,0305,1996,131999194,089402,7,50,54,121,121
2.0,2023-02-03,2023-02-01,2013,0305,2001,131999196,080001,7,138,147,164,164
2.0,2023-02-03,2023-02-01,2013,0305,2001,131999222,039757,4,231,236,239,239
2.0,2023-02-03,2023-02-01,2013,0305,2001,131999235,038760,5,124,131,136,136
2.0,2023-02-03,2023-02-01,2013,0305,2006,131999222,190013,1,128,139,337,337
2.0,2023-02-03,2023-02-01,2013,0305,2010,131999164,190011,1,290,291,291,291
2.0,2023-02-03,2023-02-01,2013,0305,2015,131999222,039420,4,95,97,99,99
2.0,2023-02-03,2023-02-01,2013,0305,2015,131999276,039408,6,46,53,59,59
2.0,2023-02-03,2023-02-01,2013,0305,2025,131999129,190012,1,626,627,646,1141
2.0,2023-02-03,2023-02-01,2013,0305,2035,170901053,038698,6,15,15,31,31
2.0,2023-02-03,2023-02-01,2013,0305,2035,170901053,190013,1,191,202,463,463
2.0,2023-02-03,2023-02-01,2013,0305,2050,131999228,190011,1,4034,4076,4085,4085
2.0,2023-02-03,2023-02-01,2013,0305,2060,131999144,038851,5,26,28,32,37
2.0,2023-02-03,2023-02-01,2013,0305,2095,131999131,190013,1,1,1,6,6
2.0,2023-02-03,2023-02-01,2013,0305,3006,199299012,190011,1,1304,1305,1327,1327
2.0,2023-02-03,2023-02-01,2013,0305,3007,199299012,038894,6,2,2,5,5
2.0,2023-02-03,2023-02-01,2013,0305,3009,199299070,190013,1,51,52,144,144
2.0,2023-02-03,2023-02-01,2013,0305,3014,199299012,038195,6,250,250,264,265
2.0,2023-02-03,2023-02-01,2013,0305,3015,199299012,039445,6,26,26,26,26
2.0,2023-02-03,2023-02-01,2013,0305,3017,199299018,038420,6,65,65,68,69
2.0,2023-02-03,2023-02-01,2013,0305,3018,199299012,190012,1,22,22,24,24
2.0,2023-02-03,2023-02-01,2013,0305,3023,199299013,038905,6,1,1,1,1
2.0,2023-02-03,2023-02-01,2013,0305,3024,199299012,038906,6,3,3,4,4
2.0,2023-02-03,2023-02-01,2013,0305,3024,199299016,089602,7,108,108,232,232
2.0,2023-02-03,2023-02-01,2013,0305,3024,199299077,080001,7,307,312,335,632
2.0,2023-02-03,2023-02-01,2013,0305,3203,199299012,038124,6,1,1,1,1
2.0,2023-02-03,2023-02-01,2013,0305,3207,192001010,039608,6,4,4,4,4
2.0,2023-02-03,2023-02-01,2013,0305,3207,192001021,089202,7,221,223,298,298
2.0,2023-02-03,2023-02-01,2013,0305,3208,199299054,089402,7,2,2,8,8
2.0,2023-02-03,2023-02-01,2013,0305,3301,199299012,190012,1,818,820,879,2265
2.0,2023-02-03,2023-02-01,2013,0305,3301,199299028,089202,7,1012,1017,1176,1473
2.0,2023-02-03,2023-02-01,2013,0305,3403,199299060,038894,6,187,188,445,445
2.0,2023-02-03,2023-02-01,2013,0305,3409,199299058,190204,3,25,25,69,267
2.0,2023-02-03,2023-02-01,2013,0305,4102,199299012,083102,7,17,17,18,18
2.0,2023-02-03,2023-02-01,2013,0305,4104,131999164,190013,1,11,11,27,27
2.0,2023-02-03,2023-02-01,2013,0305,4105,131999164,190035,2,6,6,6,6
2.0,2023-02-03,2023-02-01,2013,0306,11,140401004,087002,7,657,677,979,1078
2.0,2023-02-03,2023-02-01,2013,0306,11,140401005,190012,1,1508,1518,1615,3199
2.0,2023-02-03,2023-02-01,2013,0306,12,149599012,120102,7,72,74,77,77
2.0,2023-02-03,2023-02-01,2013,0306,14,149599030,190011,1,169,171,171,171
2.0,2023-02-03,2023-02-01,2013,0306,15,149599003,190013,1,90,92,173,173
2.0,2023-02-03,2023-02-01,2013,0306,15,149599030,190013,1,827,841,934,2617
2.0,2023-02-03,2023-02-01,2013,0306,18,149599026,080001,7,459,510,654,1050
2.0,2023-02-03,2023-02-01,2013,0306,19,149599011,190205,3,18,19,140,140
2.0,2023-02-03,2023-02-01,2013,0306,20,020110005,039605,6,8,8,9,9
2.0,2023-02-03,2023-02-01,2013,0306,20,020110015,039445,6,17,17,75,75
2.0,2023-02-03,2023-02-01,2013,0306,21,140401008,036496,5,7,8,8,8
2.0,2023-02-03,2023-02-01,2013,0306,30,020110003,087042,7,374,379,382,1174
2.0,2023-02-03,2023-02-01,2013,0306,30,020110007,036131,5,85,90,92,983
2.0,2023-02-03,2023-02-01,2013,0306,30,020110007,087070,7,169,169,242,440
2.0,2023-02-03,2023-02-01,2013,0306,30,020110018,039881,6,659,662,1124,1126
2.0,2023-02-03,2023-02-01,2013,0306,30,020110018,190035,2,269,271,307,307
2.0,2023-02-03,2023-02-01,2013,0306,30,020110021,039489,7,244,249,260,260
2.0,2023-02-03,2023-02-01,2013,0306,32,149999005,039881,6,134,144,699,699
2.0,2023-02-03,2023-02-01,2013,0306,32,149999014,039492,7,152,153,185,291
2.0,2023-02-03,2023-02-01,2013,0306,32,149999027,039492,7,7307,7577,9003,11722
2.0,2023-02-03,2023-02-01,2013,0306,32,149999030,190204,3,6,6,209,209
2.0,2023-02-03,2023-02-01,2013,0306,33,149999027,039832,4,3,3,3,3
2.0,2023-02-03,2023-02-01,2013,0306,34,149999059,039885,6,2,2,58,58
2.0,2023-02-03,2023-02-01,2013,0306,34,149999080,190013,1,57,64,192,192
2.0,2023-02-03,2023-02-01,2013,0306,35,149999043,190013,1,76,80,202,697
2.0,2023-02-03,2023-02-01,2013,0306,35,149999072,039865,4,535,537,841,880
2.0,2023-02-03,2023-02-01,2013,0306,37,149999027,039446,6,24,24,30,30
2.0,2023-02-03,2023-02-01,2013,0306,40,020109011,036581,4,208,208,217,217
2.0,2023-02-03,2023-02-01,2013,0306,40,020109065,036495,5,15,15,17,17
2.0,2023-02-03,2023-02-01,2013,0306,40,020109066,039606,6,171,177,184,184
2.0,2023-02-03,2023-02-01,2013,0306,41,149999036,084202,7,8,8,9,9
2.0,2023-02-03,2023-02-01,2013,0306,41,149999038,190013,1,66,68,529,529
2.0,2023-02-03,2023-02-01,2013,0306,41,149999056,039837,4,1541,1586,1603,1604
2.0,2023-02-03,2023-02-01,2013,0306,52,149899017,039600,6,3,3,3,3
2.0,2023-02-03,2023-02-01,2013,0306,59,149899012,190012,1,59,60,60,159
2.0,2023-02-03,2023-02-01,2013,0306,62,149899006,039492,7,1013,1041,1330,1438
2.0,2023-02-03,2023-02-01,2013,0306,62,149899012,190012,1,536,537,551,749
2.0,2023-02-03,2023-02-01,2013,0306,62,149899013,039492,7,87,88,116,116
2.0,2023-02-03,2023-02-01,2013,0306,64,149899012,039492,7,148,154,160,160
2.0,2023-02-03,2023-02-01,2013,0306,75,149999048,039492,7,427,439,563,565
2.0,2023-02-03,2023-02-01,2013,0306,77,149999023,088090,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2013,0306,99,149999048,190012,1,1859,1862,1951,2545
2.0,2023-02-03,2023-02-01,2013,0307,F11,972804018,190012,1,442,444,500,1490
2.0,2023-02-03,2023-02-01,2013,0307,F21,972804035,039989,6,4353,7097,7108,7108
2.0,2023-02-03,2023-02-01,2013,0307,G17,149399021,035584,4,60,61,62,161
2.0,2023-02-03,2023-02-01,2013,0307,G17,149399056,190218,3,53,53,263,263
2.0,2023-02-03,2023-02-01,2013,0307,G25,149999047,190218,3,1218,1225,3853,3853
2.0,2023-02-03,2023-02-01,2013,0307,M16,020108143,037191,5,41,41,42,42
2.0,2023-02-03,2023-02-01,2013,0307,V11,159999016,039620,6,2,2,2,2
2.0,2023-02-03,2023-02-01,2013,0307,V11,159999023,037521,4,226,227,229,229
2.0,2023-02-03,2023-02-01,2013,0307,V60,159899008,039848,6,15,15,15,63
2.0,2023-02-03,2023-02-01,2013,0308,1101,972802111,190204,3,15,16,127,2107
2.0,2023-02-03,2023-02-01,2013,0308,1115,972802084,039445,6,1,1,19,19
2.0,2023-02-03,2023-02-01,2013,0308,1240,099999024,190205,3,1,1,45,45
2.0,2023-02-03,2023-02-01,2013,0308,1525,972802077,190012,1,5,5,5,5
2.0,2023-02-03,2023-02-01,2013,0308,1705,972802109,190204,3,3,3,12,12
2.0,2023-02-03,2023-02-01,2013,0308,2120,972802092,190205,3,13,13,101,101
2.0,2023-02-03,2023-02-01,2013,0308,2501,131999272,080001,7,208,285,292,292
2.0,2023-02-03,2023-02-01,2013,0308,2515,972802107,080001,7,9,9,9,9
2.0,2023-02-03,2023-02-01,2013,0310,04,129999061,038911,5,36,39,88,98
2.0,2023-02-03,2023-02-01,2013,0310,04,129999088,190060,1,37,38,117,117
2.0,2023-02-03,2023-02-01,2013,0310,05,120301014,039067,5,22,26,32,32
2.0,2023-02-03,2023-02-01,2013,0310,08,120301014,039445,6,255,298,371,374
2.0,2023-02-03,2023-02-01,2013,0310,09,099799010,038798,6,1,1,1,1
2.0,2023-02-03,2023-02-01,2013,0310,09,099799010,039737,4,121,121,141,142
2.0,2023-02-03,2023-02-01,2013,0310,10,120301007,190013,1,526,548,976,1174
2.0,2023-02-03,2023-02-01,2013,0310,12,120701024,038943,5,10,10,10,10
2.0,2023-02-03,2023-02-01,2013,0310,13,120201007,039060,4,10,10,35,39
2.0,2023-02-03,2023-02-01,2013,0310,14,029499002,190060,1,66,66,70,70
2.0,2023-02-03,2023-02-01,2013,0310,14,029499018,084070,7,151,154,165,165
2.0,2023-02-03,2023-02-01,2013,0310,14,029499034,039067,5,11470,13819,15168,15643
2.0,2023-02-03,2023-02-01,2013,0310,15,029899008,190011,1,1153,1166,1459,1459
2.0,2023-02-03,2023-02-01,2013,0310,16,129999086,190011,1,435,439,455,455
2.0,2023-02-03,2023-02-01,2013,0310,17,029499021,038911,5,8847,9355,9922,10589
2.0,2023-02-03,2023-02-01,2013,0310,22,129999054,190035,2,132,150,1147,1543
2.0,2023-02-03,2023-02-01,2013,0310,24,099799006,039104,5,2743,3127,3127,3424
2.0,2023-02-03,2023-02-01,2013,0310,24,099799029,039738,4,1857,1881,2093,3368
2.0,2023-02-03,2023-02-01,2013,0313,002,182199007,190013,1,180,182,615,1110
2.0,2023-02-03,2023-02-01,2013,0313,003,182199003,085002,7,721,725,807,807
2.0,2023-02-03,2023-02-01,2013,0313,003,182199008,039829,4,13,13,19,19
2.0,2023-02-03,2023-02-01,2013,0313,005,182199028,190060,1,62,62,68,68
2.0,2023-02-03,2023-02-01,2013,0313,006,119499070,190012,1,1386,1395,1555,1852
2.0,2023-02-03,2023-02-01,2013,0313,008,182199003,190012,1,395,401,435,930
2.0,2023-02-03,2023-02-01,2013,0313,008,182199011,087002,7,42,42,44,44
2.0,2023-02-03,2023-02-01,2013,0313,010,131999022,190012,1,46,46,52,52
2.0,2023-02-03,2023-02-01,2013,0313,011,039899011,039445,6,3,3,45,46
2.0,2023-02-03,2023-02-01,2013,0313,013,182199028,190012,1,67,68,68,68
2.0,2023-02-03,2023-02-01,2013,0313,014,182199028,190012,1,93,93,100,397
2.0,2023-02-03,2023-02-01,2013,0313,015,182199003,083390,7,9,9,9,9
2.0,2023-02-03,2023-02-01,2013,0313,015,182199019,087002,7,7,7,7,7
2.0,2023-02-03,2023-02-01,2013,0313,016,119499067,190012,1,41,41,53,53
2.0,2023-02-03,2023-02-01,2013,0313,020,131999209,190013,1,323,323,323,521
2.0,2023-02-03,2023-02-01,2013,0313,021,182199011,082042,7,1,1,1,1
2.0,2023-02-03,2023-02-01,2013,0313,024,182199008,089070,7,116,119,137,137
2.0,2023-02-03,2023-02-01,2013,0313,026,219899033,190204,3,16,16,42,42
2.0,2023-02-03,2023-02-01,2012,0301,102,079699013,039814,4,38,38,38,137
2.0,2023-02-03,2023-02-01,2012,0301,151,079599003,190013,1,149,149,697,697
2.0,2023-02-03,2023-02-01,2012,0301,151,079599011,190012,1,499,501,501,2778
2.0,2023-02-03,2023-02-01,2012,0301,155,079599012,039916,6,25,25,30,30
2.0,2023-02-03,2023-02-01,2012,0301,209,079499015,190012,1,209,209,261,360
2.0,2023-02-03,2023-02-01,2012,0301,252,079999019,190035,2,151,160,163,658
2.0,2023-02-03,2023-02-01,2012,0301,257,079999023,039821,4,12,12,12,14
2.0,2023-02-03,2023-02-01,2012,0301,259,079999017,190011,1,237,239,258,258
2.0,2023-02-03,2023-02-01,2012,0301,259,079999020,190011,1,340,356,369,468
2.0,2023-02-03,2023-02-01,2012,0301,259,079999023,039090,6,55,60,65,6500
2.0,2023-02-03,2023-02-01,2012,0301,358,079999010,190011,1,74,77,80,80
2.0,2023-02-03,2023-02-01,2012,0301,359,079999019,031561,5,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0301,402,079899011,190013,1,235,244,1198,2881
2.0,2023-02-03,2023-02-01,2012,0301,403,079899015,190012,1,133,137,137,1622
2.0,2023-02-03,2023-02-01,2012,0301,404,079899015,039821,4,353,353,544,547
2.0,2023-02-03,2023-02-01,2012,0301,409,079899015,039820,4,37,39,42,339
2.0,2023-02-03,2023-02-01,2012,0301,557,070401007,031201,5,2339,2681,2732,2751
2.0,2023-02-03,2023-02-01,2012,0301,604,079799004,039785,4,1,1,2,200
2.0,2023-02-03,2023-02-01,2012,0301,659,079799010,190035,2,19,19,79,79
2.0,2023-02-03,2023-02-01,2012,0301,659,079799042,039822,4,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0301,704,079799017,039785,4,18,18,40,2812
2.0,2023-02-03,2023-02-01,2012,0301,705,079799027,039823,4,7631,8264,8958,42981
2.0,2023-02-03,2023-02-01,2012,0301,707,079799017,039823,4,996,1031,2750,5673
2.0,2023-02-03,2023-02-01,2012,0301,709,079799008,039822,4,3,3,5,5
2.0,2023-02-03,2023-02-01,2012,0301,754,079799038,190013,1,97,105,218,713
2.0,2023-02-03,2023-02-01,2012,0301,754,079799045,031297,5,7,8,8,503
2.0,2023-02-03,2023-02-01,2012,0301,859,070801003,039819,4,25,27,71,665
2.0,2023-02-03,2023-02-01,2012,0301,859,070801011,039819,4,353,375,467,8783
2.0,2023-02-03,2023-02-01,2012,0301,904,070601004,190055,2,17,18,18,216
2.0,2023-02-03,2023-02-01,2012,0301,904,070601015,039515,4,42,42,46,145
2.0,2023-02-03,2023-02-01,2012,0302,01,029899005,190205,3,20,20,210,210
2.0,2023-02-03,2023-02-01,2012,0302,11,089999004,031741,5,279,294,421,1245
2.0,2023-02-03,2023-02-01,2012,0302,12,089999065,082445,7,104,106,112,310
2.0,2023-02-03,2023-02-01,2012,0302,13,089999016,083190,7,36,36,37,37
2.0,2023-02-03,2023-02-01,2012,0302,13,089999044,082002,7,190,190,194,194
2.0,2023-02-03,2023-02-01,2012,0302,14,089999081,039933,4,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0302,15,089999038,039118,4,28,29,46,2028
2.0,2023-02-03,2023-02-01,2012,0302,16,089999060,081720,7,3,3,5,104
2.0,2023-02-03,2023-02-01,2012,0302,17,089999037,190204,3,34,35,91,487
2.0,2023-02-03,2023-02-01,2012,0302,18,069499024,190013,1,300,308,716,1904
2.0,2023-02-03,2023-02-01,2012,0302,20,029799066,039116,4,69,69,72,369
2.0,2023-02-03,2023-02-01,2012,0302,31,109799042,082490,7,29,30,30,30
2.0,2023-02-03,2023-02-01,2012,0302,32,109799005,039116,4,1831,1881,2044,6704
2.0,2023-02-03,2023-02-01,2012,0302,39,109799034,087111,7,6,6,7,7
2.0,2023-02-03,2023-02-01,2012,0302,41,029999003,032281,4,103,104,125,1214
2.0,2023-02-03,2023-02-01,2012,0302,52,100101002,033698,6,1,1,7,700
2.0,2023-02-03,2023-02-01,2012,0302,53,189999003,032322,5,2,2,3,3
2.0,2023-02-03,2023-02-01,2012,0302,53,189999013,190205,3,50,51,194,194
2.0,2023-02-03,2023-02-01,2012,0302,63,029299006,190012,1,28,30,36,432
2.0,2023-02-03,2023-02-01,2012,0302,66,029099003,085002,7,57,58,114,1203
2.0,2023-02-03,2023-02-01,2012,0302,66,029099017,190035,2,16,16,16,313
2.0,2023-02-03,2023-02-01,2012,0302,73,028899016,190205,3,173,175,635,635
2.0,2023-02-03,2023-02-01,2012,0302,82,189599005,190013,1,231,233,614,3584
2.0,2023-02-03,2023-02-01,2012,0302,84,029299006,083042,7,24,24,26,323
2.0,2023-02-03,2023-02-01,2012,0302,93,191301003,190012,1,12,12,14,14
2.0,2023-02-03,2023-02-01,2012,0303,111,119599012,039680,6,90,90,118,119
2.0,2023-02-03,2023-02-01,2012,0303,113,119599014,034911,5,176,177,178,376
2.0,2023-02-03,2023-02-01,2012,0303,115,119499036,190013,1,41,41,103,103
2.0,2023-02-03,2023-02-01,2012,0303,116,119499037,039605,6,48,49,49,49
2.0,2023-02-03,2023-02-01,2012,0303,123,110401049,039445,6,301,305,393,419
2.0,2023-02-03,2023-02-01,2012,0303,124,110401026,084202,7,7,7,9,108
2.0,2023-02-03,2023-02-01,2012,0303,124,110401055,190205,3,24,25,103,103
2.0,2023-02-03,2023-02-01,2012,0303,127,119499051,190012,1,404,409,424,1117
2.0,2023-02-03,2023-02-01,2012,0303,151,131999067,190013,1,3119,3162,5135,5135
2.0,2023-02-03,2023-02-01,2012,0303,160,129999049,038943,5,112,114,180,180
2.0,2023-02-03,2023-02-01,2012,0303,160,129999057,039680,6,273,276,356,356
2.0,2023-02-03,2023-02-01,2012,0303,163,129999049,038912,5,156,159,168,169
2.0,2023-02-03,2023-02-01,2012,0303,170,029899004,190011,1,10010,10045,10383,10680
2.0,2023-02-03,2023-02-01,2012,0303,179,182199034,190205,3,223,229,602,602
2.0,2023-02-03,2023-02-01,2012,0303,179,182199047,084070,7,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0303,202,199299032,190011,1,51,51,53,53
2.0,2023-02-03,2023-02-01,2012,0303,203,199299013,083102,7,247,247,273,372
2.0,2023-02-03,2023-02-01,2012,0303,205,199299012,083042,7,107,107,110,506
2.0,2023-02-03,2023-02-01,2012,0303,205,199299012,086802,7,114,115,121,121
2.0,2023-02-03,2023-02-01,2012,0303,205,199299069,190011,1,419,419,468,468
2.0,2023-02-03,2023-02-01,2012,0303,206,199299012,038122,6,32,32,32,32
2.0,2023-02-03,2023-02-01,2012,0303,206,199299012,190011,1,324,324,338,338
2.0,2023-02-03,2023-02-01,2012,0303,207,199299018,038122,6,96,98,100,100
2.0,2023-02-03,2023-02-01,2012,0303,207,199299028,084402,7,72,72,74,74
2.0,2023-02-03,2023-02-01,2012,0303,207,199299072,038131,5,13,13,13,13
2.0,2023-02-03,2023-02-01,2012,0303,212,199299070,039609,6,200,201,207,207
2.0,2023-02-03,2023-02-01,2012,0303,215,199299013,081342,7,7,7,7,7
2.0,2023-02-03,2023-02-01,2012,0303,215,199299090,084602,7,691,695,2174,2867
2.0,2023-02-03,2023-02-01,2012,0303,216,199299013,039680,6,145,146,157,159
2.0,2023-02-03,2023-02-01,2012,0303,217,199299013,190011,1,469,470,480,480
2.0,2023-02-03,2023-02-01,2012,0303,217,199299018,039757,4,147,147,181,184
2.0,2023-02-03,2023-02-01,2012,0303,218,199299038,080001,7,68,68,77,77
2.0,2023-02-03,2023-02-01,2012,0303,218,199299044,036210,5,7,7,7,7
2.0,2023-02-03,2023-02-01,2012,0303,218,199299044,038808,5,5,5,6,105
2.0,2023-02-03,2023-02-01,2012,0303,219,199299028,190013,1,506,515,666,1062
2.0,2023-02-03,2023-02-01,2012,0303,222,199299012,038586,6,215,215,239,239
2.0,2023-02-03,2023-02-01,2012,0303,224,199299012,038651,6,1242,1248,1817,3798
2.0,2023-02-03,2023-02-01,2012,0303,224,199299012,083302,7,75,75,75,75
2.0,2023-02-03,2023-02-01,2012,0303,236,199299012,089042,7,81,84,95,95
2.0,2023-02-03,2023-02-01,2012,0303,236,199299018,038905,6,1,1,2,2
2.0,2023-02-03,2023-02-01,2012,0303,238,199299012,039679,4,135,135,139,139
2.0,2023-02-03,2023-02-01,2012,0303,238,199299013,083302,7,7,7,7,7
2.0,2023-02-03,2023-02-01,2012,0303,254,131999247,190035,2,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0303,269,199299012,190011,1,1556,1563,1655,1754
2.0,2023-02-03,2023-02-01,2012,0303,269,199299057,083302,7,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0303,274,199299012,190011,1,42,42,44,44
2.0,2023-02-03,2023-02-01,2012,0303,280,199299018,190012,1,32,32,39,39
2.0,2023-02-03,2023-02-01,2012,0303,284,199799004,190013,1,118,118,351,1044
2.0,2023-02-03,2023-02-01,2012,0303,287,131999100,039445,6,10,13,109,7930
2.0,2023-02-03,2023-02-01,2012,0303,287,131999129,089602,7,16,16,25,25
2.0,2023-02-03,2023-02-01,2012,0303,290,191301008,083102,7,21,21,21,21
2.0,2023-02-03,2023-02-01,2012,0303,292,131999005,089602,7,244,251,449,746
2.0,2023-02-03,2023-02-01,2012,0303,293,131999194,190011,1,91,91,94,94
2.0,2023-02-03,2023-02-01,2012,0303,294,182199015,038895,6,50,52,77,78
2.0,2023-02-03,2023-02-01,2012,0303,297,131999129,120501,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0303,297,131999129,190013,1,196,201,595,1288
2.0,2023-02-03,2023-02-01,2012,0303,299,199299012,034394,5,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0303,299,199299016,039757,4,358,362,500,505
2.0,2023-02-03,2023-02-01,2012,0303,299,199299028,087002,7,208,208,211,211
2.0,2023-02-03,2023-02-01,2012,0303,302,049899006,039445,6,105,105,168,2051
2.0,2023-02-03,2023-02-01,2012,0303,304,028899021,083190,7,91,92,92,92
2.0,2023-02-03,2023-02-01,2012,0303,310,029099033,190013,1,71,76,111,111
2.0,2023-02-03,2023-02-01,2012,0303,316,140801010,086970,7,466,475,513,711
2.0,2023-02-03,2023-02-01,2012,0303,317,140801002,039684,6,2,2,5,5
2.0,2023-02-03,2023-02-01,2012,0303,317,140801002,084070,7,375,376,401,401
2.0,2023-02-03,2023-02-01,2012,0303,318,020107007,033971,5,425,432,443,444
2.0,2023-02-03,2023-02-01,2012,0303,323,110901005,190009,1,11,11,11,11
2.0,2023-02-03,2023-02-01,2012,0303,323,110901012,038853,5,119,119,130,626
2.0,2023-02-03,2023-02-01,2012,0303,327,119499064,190204,3,254,258,2428,5497
2.0,2023-02-03,2023-02-01,2012,0303,328,119499054,190013,1,7,7,25,25
2.0,2023-02-03,2023-02-01,2012,0303,328,119499065,034880,5,62,62,64,64
2.0,2023-02-03,2023-02-01,2012,0303,328,119499071,190205,3,59,60,621,621
2.0,2023-02-03,2023-02-01,2012,0303,329,119499065,039606,6,52,52,63,63
2.0,2023-02-03,2023-02-01,2012,0303,329,119499074,034686,4,898,910,910,910
2.0,2023-02-03,2023-02-01,2012,0303,332,029199215,085042,7,107,108,119,317
2.0,2023-02-03,2023-02-01,2012,0303,333,029199023,190055,2,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0303,333,029199043,035584,4,135,136,139,139
2.0,2023-02-03,2023-02-01,2012,0303,333,029199043,085042,7,301,305,325,1018
2.0,2023-02-03,2023-02-01,2012,0303,335,029199025,039680,6,30,31,56,56
2.0,2023-02-03,2023-02-01,2012,0303,335,029199032,035026,5,340,340,340,1924
2.0,2023-02-03,2023-02-01,2012,0303,335,029199032,039606,6,595,604,675,675
2.0,2023-02-03,2023-02-01,2012,0303,335,029199043,190205,3,58,60,425,425
2.0,2023-02-03,2023-02-01,2012,0303,335,029199045,190206,3,6,6,39,39
2.0,2023-02-03,2023-02-01,2012,0303,339,119499074,039757,4,4,4,258,258
2.0,2023-02-03,2023-02-01,2012,0303,340,119499058,030546,6,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0303,348,029199215,039114,4,7,7,7,8
2.0,2023-02-03,2023-02-01,2012,0303,349,029199223,034808,5,19,19,23,716
2.0,2023-02-03,2023-02-01,2012,0303,349,029199223,190204,3,55,55,463,4720
2.0,2023-02-03,2023-02-01,2012,0303,350,029499017,039607,6,157,160,167,167
2.0,2023-02-03,2023-02-01,2012,0303,352,029399003,190013,1,1390,1524,2966,15440
2.0,2023-02-03,2023-02-01,2012,0303,359,020117002,035584,4,8,8,8,8
2.0,2023-02-03,2023-02-01,2012,0303,359,020117008,083290,7,11,11,11,11
2.0,2023-02-03,2023-02-01,2012,0303,401,131999164,190011,1,692,692,701,701
