FID,datummutatie,naammuteerder,bron,status,genormeerd,objecttype,oevertype,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,gdb_geomattr_data,shape
oeverconstructie_verticaal_legger.1193,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.921,750",,,,"LINESTRING (156871.5410999991 443296.2351000011, 156872.9560999982 443292.06909999996, 156873.26909999922 443291.1510999985, 156880.08309999853 443271.06529999897)"
oeverconstructie_verticaal_legger.1194,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.921,760.--",,,,"LINESTRING (156880.08309999853 443271.0650999993, 156859.51810000092 443263.84910000116, 156843.1031000018 443258.09010000154, 156808.4941000007 443246.2111000009, 156775.98710000142 443235.19310000166, 156773.55310000107 443234.3680999987, 156732.9160999991 443220.6431000009, 156704.20710000023 443205.2021000013, 156694.34109999985 443199.8931000009, 156692.88010000065 443199.10709999874, 156667.6810999997 443185.42610000074, 156649.46709999815 443175.65410000086, 156644.53709999844 443173.7591000013, 156643.37310000136 443173.13709999993, 156642.8460999988 443174.42909999937, 156633.53709999844 443171.26309999824, 156632.62110000104 443170.95109999925, 156632.38109999895 443170.81709999964, 156631.59409999847 443170.3770999983, 156631.5500999987 443170.3520999998, 156631.9151000008 443169.22309999913, 156614.1561000012 443163.3680999987, 156597.79509999976 443157.69509999827, 156590.94209999964 443155.31810000166, 156572.17210000008 443148.95109999925, 156549.68609999865 443141.3000999987, 156523.79509999976 443132.3940999992, 156499.13309999928 443123.9301000014, 156482.0491000004 443118.06610000134, 156481.49909999967 443119.82009999827, 156470.52210000157 443115.813099999, 156470.52910000086 443115.76309999824, 156470.7210999988 443114.44310000166, 156470.75809999928 443114.189100001, 156400.45210000128 443090.2181000002, 156382.20010000095 443083.9941000007, 156381.60209999979 443085.60709999874, 156371.64310000092 443082.15509999916, 156370.4710999988 443081.74909999967, 156370.77109999955 443079.9550999999, 156368.5331000015 443079.5560999997, 156362.96609999985 443077.7111000009, 156319.9851000011 443068.80409999937, 156299.17309999838 443065.85610000044, 156268.3691000007 443061.4941000007, 156266.55909999833 443061.2261000015, 156264.67610000074 443061.1121000014, 156263.04710000008 443061.2501000017, 156261.45210000128 443061.51509999856, 156260.37909999862 443061.81610000134, 156259.02309999987 443062.3000999987, 156240.4470999986 443071.35810000077)"
oeverconstructie_verticaal_legger.1220,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,<Null>,ON,Zwarte Water,"ZW3.OX.L.0,591",,,,"LINESTRING (201835.32409999892 516893.8429999985, 201835.28709999844 516893.7501000017, 201830.83410000056 516883.24010000005, 201827.04309999943 516873.7831000015, 201817.08810000122 516875.34809999913, 201812.49610000104 516876.1651000008, 201811.76410000026 516876.29509999976, 201810.51509999856 516876.5170999989, 201805.9081000015 516877.3361000009)"
oeverconstructie_verticaal_legger.1221,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.23,610",,,,"LINESTRING (231840.42810000107 468408.0230999999, 231959.0170999989 468509.382100001, 231977.27409999818 468520.9710999988, 231989.06109999865 468528.5711000003, 231989.83909999952 468529.188099999)"
oeverconstructie_verticaal_legger.1222,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.23,760",,,,"LINESTRING (231999.98409999907 468537.5401000008, 232001.6420999989 468538.9301000014, 232003.6660999991 468540.97410000116, 232017.5960999988 468556.5311000012, 232026.6050999984 468566.59209999815, 232047.38210000098 468583.81610000134, 232065.3550999984 468598.5240999982, 232065.4781000018 468598.7360999994)"
oeverconstructie_verticaal_legger.1273,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK1.OX.L.13,430",,,,"LINESTRING (222957.68510000035 464713.4241000004, 222984.67110000178 464714.18609999865, 223019.5011 464715.2270999998, 223023.92709999904 464715.3381000012, 223029.15529999882 464715.4701000005)"
oeverconstructie_verticaal_legger.1195,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.OX.L.946,805",,,,"LINESTRING (137354.44310000166 445223.35610000044, 137356.79809999838 445225.43609999865, 137358.29509999976 445226.757100001, 137359.71609999985 445228.01209999993, 137369.87310000136 445236.98209999874, 137370.52809999883 445237.0621000007, 137397.0100999996 445206.8271000013, 137405.14009999856 445197.54410000145, 137408.4241000004 445193.7690999992, 137427.34910000116 445172.0170999989, 137443.24709999934 445153.67610000074, 137463.73409999907 445129.9171000011, 137470.46709999815 445122.0731000006, 137472.41209999844 445119.8071000017, 137486.43210000172 445103.4721000008, 137502.7820999995 445084.3990999982, 137524.189100001 445065.5780999996, 137540.2901000008 445051.49709999934, 137547.56109999865 445045.14009999856, 137548.9701000005 445043.9140999988, 137553.3920999989 445040.06709999964, 137556.09710000083 445036.24109999835, 137556.3850999996 445036.3990999982, 137557.60709999874 445034.6640999988, 137557.28510000184 445034.34910000116, 137556.85909999907 445033.7380999997, 137556.7670999989 445033.06109999865, 137562.71709999815 445024.4871000014, 137563.2831000015 445024.19209999964, 137563.64510000125 445024.10709999874, 137564.62110000104 445024.8150999993, 137580.60209999979 445001.8931000009, 137600.44909999892 444973.4721000008, 137604.00409999862 444968.36609999835, 137614.77910000086 444952.88809999824, 137619.17110000178 444946.5791000016, 137618.4710999988 444946.0240999982, 137618.17110000178 444945.59010000154, 137618.18809999898 444945.1171000004, 137624.3751000017 444936.2520999983, 137624.71510000154 444936.0161000006, 137625.21310000122 444936.12310000136, 137626.11710000038 444936.7520999983, 137636.19810000062 444922.2661000006, 137659.46909999847 444889.0031000003, 137663.0800999999 444883.8291000016, 137673.80209999904 444868.46510000154, 137673.88109999895 444868.3520999998, 137692.8601000011 444841.0080999993, 137692.2511 444840.29410000145, 137691.96009999886 444839.85909999907, 137691.8361000009 444839.3671000004, 137697.9560999982 444830.66910000145, 137698.7351000011 444830.5421000011, 137699.68809999898 444831.28810000047, 137700.4081000015 444830.23310000077, 137700.06810000166 444830.0040999986, 137702.7050999999 444826.3310999982, 137703.15309999883 444825.29509999976, 137705.20809999853 444816.1810999997, 137708.32809999958 444802.38109999895, 137708.65509999916 444800.17610000074, 137708.49210000038 444798.3310999982, 137704.80110000074 444784.0480999984, 137703.6270999983 444779.507100001)"
oeverconstructie_verticaal_legger.1196,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.OX.R.946,830",,,,"LINESTRING (137655.9781000018 444789.3520999998, 137656.82009999827 444789.189100001, 137659.5410999991 444788.6440999992, 137660.82310000062 444788.3841000013, 137661.79410000145 444788.1871000007, 137668.3850999996 444786.84910000116, 137670.9400999993 444786.3310999982, 137677.24010000005 444785.05209999904)"
oeverconstructie_verticaal_legger.1197,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.OX.R.946,830",,,,"LINESTRING (137622.76309999824 444879.1270999983, 137621.55409999937 444872.9140999988, 137621.1050999984 444870.6121000014, 137620.370099999 444866.83309999853, 137619.8541000001 444864.1840999983, 137617.46009999886 444851.8920999989, 137616.43710000068 444846.6330999993, 137615.92909999937 444844.0020999983)"
oeverconstructie_verticaal_legger.1198,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.L.891,165",,,,"LINESTRING (183586.48110000044 442008.87310000136, 183582.27710000053 442015.96510000154, 183581.9160999991 442016.57510000095, 183579.5960999988 442020.4941000007, 183572.86510000005 442031.8601000011, 183571.62810000032 442033.9481000006, 183571.28810000047 442033.6970999986, 183569.95809999853 442031.01110000163, 183568.92110000178 442030.20910000056, 183532.5011 442002.02010000125, 183495.8361000009 441977.4620999992, 183421.18809999898 441927.46709999815, 183392.59209999815 441908.314100001, 183346.5560999997 441877.44310000166, 183271.93510000035 441827.4010999985, 183240.41310000047 441806.26209999993, 183236.1961000003 441806.90509999916, 183270.5020999983 441829.9241000004, 183345.1110999994 441879.9871000014, 183391.6970999986 441911.24610000104, 183419.7201000005 441930.05110000074, 183494.3291000016 441980.11510000005, 183530.84809999913 442004.620099999, 183567.4250999987 442032.8431000002, 183570.92709999904 442035.5461000018, 183595.7901000008 442054.7591000013, 183610.14409999922 442065.91209999844, 183611.1581000015 442066.5260999985, 183614.57609999925 442068.59809999913, 183614.6110999994 442068.6191000007, 183614.65909999982 442068.65509999916, 183616.42909999937 442069.9921000004, 183616.48209999874 442070.0320999995, 183616.89809999987 442069.2980999984, 183617.71609999985 442069.15410000086, 183617.75809999928 442069.17909999937, 183627.17610000074 442074.9481000006, 183627.2520999983 442074.9941000007, 183627.2291000001 442075.0650999993, 183626.87110000104 442076.1480999999, 183626.80710000172 442076.3440999985, 183641.19310000166 442084.870099999, 183705.11609999835 442122.7501000017, 183705.61609999835 442121.9070999995, 183705.69509999827 442121.87209999934, 183706.26509999856 442121.62310000136, 183706.41710000113 442121.5571000017, 183706.9781000018 442121.91110000014, 183715.98710000142 442127.5971000008, 183716.04710000008 442127.6350999996, 183716.01509999856 442127.7210999988, 183715.65309999883 442128.6961000003, 183715.54710000008 442128.98110000044, 183718.2670999989 442130.5791000016, 183724.94509999827 442134.5031000003, 183795.34910000116 442176.2740999982, 183853.8000999987 442210.9541000016, 183854.17210000008 442210.2270999998, 183854.47410000116 442210.13610000163, 183855.16710000113 442209.92709999904, 183855.24010000005 442209.90509999916, 183864.40309999883 442215.2201000005, 183864.45109999925 442216.19310000166, 183863.97309999913 442217.10709999874, 183864.16809999943 442217.16209999844, 183865.21810000017 442217.4530999996, 183865.26810000092 442217.46709999815, 183865.31210000068 442217.49109999835, 183868.53610000014 442219.2531000003, 183869.1191000007 442219.5720999986, 183870.23110000044 442217.6810999997, 183878.23910000175 442204.06109999865, 183880.53510000184 442200.1480999999, 183881.03009999916 442199.3051000014, 183882.3770999983 442197.0230999999, 183884.66209999844 442193.1471000016)"
oeverconstructie_verticaal_legger.1199,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.885,700",,,,"LINESTRING (188491.43310000002 443573.2890999988, 188511.21709999815 443556.42009999976)"
oeverconstructie_verticaal_legger.1200,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.885,700",,,,"LINESTRING (188511.21709999815 443556.42009999976, 188478.370099999 443516.10810000077, 188459.66110000014 443532.88809999824)"
oeverconstructie_verticaal_legger.1201,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.891,420",,,,"LINESTRING (183830.19409999996 441865.3601000011, 183827.7670999989 441856.8300999999, 183827.52109999955 441855.9620999992, 183826.24010000005 441851.4530999996, 183823.8220999986 441842.9521000013, 183822.6660999991 441839.2351000011, 183820.38210000098 441831.24010000005, 183820.03510000184 441830.3850999996)"
oeverconstructie_verticaal_legger.1202,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.891,420",,,,"LINESTRING (183808.84209999815 441820.6490999982, 183807.35009999946 441819.8761, 183804.21409999952 441818.2300999984, 183799.6420999989 441815.8300999999, 183795.12810000032 441813.4710999988, 183794.79410000145 441813.83509999886, 183798.11710000038 441817.0621000007, 183799.6411000006 441818.02109999955, 183798.8000999987 441819.8790999986, 183796.10909999907 441818.58309999853, 183794.25609999895 441817.4800999984, 183792.48910000175 441816.1480999999, 183791.25609999895 441815.2140999995, 183790.2751000002 441814.10610000044, 183788.6411000006 441811.8511000015, 183787.4541000016 441809.96009999886, 183786.49010000005 441809.3911000006, 183786.73910000175 441808.84109999985, 183782.5951000005 441806.56610000134, 183781.31210000068 441806.12110000104, 183780.44909999892 441805.94209999964, 183779.44810000062 441805.89609999955, 183778.57310000062 441806.0500999987, 183770.84010000154 441808.3460999988, 183765.92110000178 441809.757100001, 183756.50510000065 441812.45910000056, 183754.50409999862 441813.0340999998, 183748.51410000026 441814.7540999986, 183739.05209999904 441817.46510000154, 183735.03510000184 441818.6101000011)"
oeverconstructie_verticaal_legger.1203,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.L.921,975.--",,,,"MULTILINESTRING ((155952.12409999967 442881.9921000004, 155951.46709999815 442883.95910000056, 155950.3000999987 442887.4560999982, 155946.78610000014 442897.9860999994, 155946.76410000026 442898.05310000107, 155959.23110000044 442902.35909999907, 156016.76209999993 442922.2291000001, 156115.33509999886 442956.2740999982, 156144.40909999982 442966.3150999993, 156171.4461000003 442975.65309999883, 156214.0410999991 442989.8980999999, 156279.41710000113 443011.76110000163, 156310.81309999898 443029.5571000017, 156326.89809999987 443038.6750999987, 156328.99010000005 443039.8610999994, 156368.97210000083 443059.4871000014, 156371.89310000092 443060.56109999865, 156374.5791000016 443061.5491000004, 156374.63109999895 443061.56810000166, 156374.67110000178 443061.59010000154, 156376.30110000074 443062.47509999946, 156376.37409999967 443062.51410000026, 156376.6110999994 443062.6431000009, 156376.74210000038 443062.44509999827, 156377.56109999865 443061.20910000056, 156377.59010000154 443061.1660999991, 156382.9851000011 443062.9620999992, 156388.5551000014 443064.81709999964, 156388.18609999865 443065.95710000023, 156388.0311000012 443066.43510000035, 156388.01909999922 443066.4701000005, 156406.76509999856 443072.87209999934, 156476.73110000044 443096.7661000006, 156476.8550999984 443096.5810999982, 156477.69209999964 443095.3300999999, 156477.7210999988 443095.28709999844, 156488.48310000077 443099.00609999895, 156487.89409999922 443100.7041000016, 156505.4301000014 443106.6281000003, 156525.45109999925 443113.3920999989, 156545.67009999976 443120.4180999994, 156570.95010000095 443129.0421000011, 156586.77809999883 443134.4061000012, 156604.1050999984 443140.3541000001, 156605.1810999997 443140.72410000116, 156620.8150999993 443146.0711000003, 156628.66809999943 443148.6440999992, 156637.88109999895 443151.66110000014, 156637.94509999827 443151.6821000017, 156638.02109999955 443151.60009999946, 156638.8361000009 443150.71709999815, 156638.87310000136 443150.67709999904, 156640.2060999982 443151.1480999999, 156649.70910000056 443154.50609999895, 156649.29309999943 443155.7910999991, 156650.69209999964 443156.1130999997, 156655.5170999989 443157.5091000013, 156679.9070999995 443159.4550999999, 156686.20809999853 443159.9001000002, 156688.245099999 443159.58509999886, 156690.16409999877 443158.99610000104, 156690.8060999997 443158.7991000004, 156691.25310000032 443158.58309999853, 156702.37810000032 443153.1810999997, 156708.439100001 443150.21709999815, 156719.61609999835 443144.7501000017, 156721.90509999916 443143.63610000163), (156217.53449999914 442990.97670000046, 156217.5833999999 442990.99170000106, 156217.9354000017 442991.1099999994))"
oeverconstructie_verticaal_legger.1204,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.886,120",,,,"LINESTRING (188100.24109999835 443512.5311000012, 188095.83309999853 443508.3610999994, 188095.32310000062 443507.8790999986, 188093.12909999862 443505.80310000107, 188088.74610000104 443501.6651000008, 188087.12409999967 443500.13109999895, 188082.4301000014 443495.7030999996, 188069.0650999993 443509.7291000001, 188057.02809999883 443498.02710000053, 188070.28009999916 443484.0931000002, 188069.01110000163 443482.94409999996, 188065.84209999815 443480.0771000013, 188062.65909999982 443476.88010000065, 188045.87409999967 443460.90210000053, 188043.10209999979 443458.1671000011, 188027.43310000002 443443.2930999994, 188025.24010000005 443441.1561000012, 188007.99010000005 443424.7030999996, 187998.54809999838 443434.63910000026, 187996.74909999967 443436.52809999883, 187995.55710000172 443437.77809999883)"
oeverconstructie_verticaal_legger.1205,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.L.891,405",,,,"LINESTRING (183861.07510000095 441725.7760999985, 183860.82409999892 441725.63709999993, 183859.40509999916 441724.8440999985, 183851.6570999995 441720.51209999993, 183850.42810000107 441719.7721000016, 183847.36510000005 441717.9321000017, 183847.32009999827 441717.9061000012, 183847.36710000038 441717.91310000047, 183850.42309999838 441718.35610000044, 183851.72210000083 441718.54410000145, 183852.0720999986 441718.65410000086, 183853.64009999856 441719.14609999955, 183853.68310000002 441719.16010000184, 183854.59310000017 441717.688099999, 183854.57809999958 441717.6750999987, 183853.75510000065 441716.97309999913, 183853.50409999862 441716.7580999993, 183851.86210000142 441715.9620999992, 183850.02910000086 441715.1711000018, 183848.46810000017 441714.49909999967, 183846.7760999985 441714.0020999983, 183845.37909999862 441713.7201000005, 183843.9301000014 441713.4871000014, 183842.69209999964 441713.38709999993, 183841.40309999883 441713.3980999999, 183840.75310000032 441713.4061000012, 183840.08810000122 441713.46009999886, 183839.81210000068 441713.5480999984, 183838.9860999994 441713.1831, 183838.76509999856 441713.44110000134, 183834.98310000077 441711.45010000095, 183833.98409999907 441710.86510000005, 183833.16710000113 441710.0861000009, 183832.72210000083 441709.51309999824, 183832.5161000006 441709.24709999934, 183832.32809999958 441709.00609999895, 183831.72309999913 441707.55110000074, 183829.0720999986 441698.4371000007, 183828.35909999907 441696.04509999976, 183825.54410000145 441686.36410000175, 183825.2050999999 441685.1970999986, 183824.14609999955 441681.55110000074, 183820.0331000015 441667.3980999999)"
oeverconstructie_verticaal_legger.1206,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.L.891,405",,,,"LINESTRING (183875.75519999862 441729.63709999993, 183885.1561000012 441726.8431000002, 183894.51909999922 441724.1130999997, 183900.15509999916 441722.4681000002, 183902.11309999973 441721.8980999999, 183908.064100001 441720.1671000011)"
oeverconstructie_verticaal_legger.1207,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.L.922,260",,,,"LINESTRING (156410.7111000009 442771.15210000053, 156398.9241000004 442764.3841000013, 156398.47509999946 442765.1251000017, 156413.42110000178 442773.4791000001, 156436.32809999958 442786.2831000015, 156446.28009999916 442791.84109999985, 156454.92709999904 442793.78510000184, 156454.72410000116 442794.83509999886, 156455.3751000017 442795.0001000017, 156455.4791000001 442794.6680999994, 156456.54410000145 442794.9371000007, 156456.36609999835 442795.6411000006, 156454.51509999856 442802.9710999988, 156453.5170999989 442802.75510000065, 156453.54210000113 442802.35909999907, 156452.9160999991 442802.2060999982, 156452.6251000017 442803.2890999988, 156453.2111000009 442803.4470999986, 156453.31610000134 442803.09010000154, 156454.3841000013 442803.4241000004, 156452.32409999892 442811.53610000014, 156451.25510000065 442811.3121000007, 156451.35810000077 442810.8990999982, 156450.7441000007 442810.7831000015, 156450.4400999993 442811.8460999988, 156451.05409999937 442811.9930999987, 156451.17610000074 442811.6261, 156452.16409999877 442811.9070999995, 156450.27210000157 442820.05209999904, 156449.15909999982 442819.84010000154, 156449.2501000017 442819.41910000145, 156448.58810000122 442819.2730999999, 156448.2600999996 442820.4151000008, 156448.90210000053 442820.57609999925, 156449.03709999844 442820.09209999815, 156450.08810000122 442820.4140999988, 156448.02809999883 442828.8460999988, 156446.91809999943 442828.57510000095, 156447.03409999982 442827.94310000166, 156446.55409999937 442827.8220999986, 156446.2820999995 442828.6411000006, 156437.62409999967 442826.382100001, 156375.6810999997 442827.2670999989, 156368.86710000038 442827.36410000175, 156368.86410000175 442828.1490999982, 156375.4301000014 442828.0491000004, 156417.8601000011 442827.40509999916, 156421.3310999982 442833.0581, 156429.12209999934 442846.2580999993, 156430.05710000172 442847.39009999856, 156430.27309999987 442847.5311000012, 156430.7111000009 442847.81610000134, 156431.26110000163 442848.1741000004, 156437.17909999937 442849.6970999986, 156439.17309999838 442848.8370999992, 156441.3370999992 442848.3940999992, 156443.21009999886 442848.24810000136, 156445.7831000015 442848.1660999991, 156447.8451000005 442848.2760999985, 156448.52409999818 442848.49010000005, 156450.90909999982 442849.24010000005, 156450.95710000023 442849.25510000065, 156450.96510000154 442850.8940999992, 156450.8841000013 442851.06810000166, 156450.68310000002 442851.49610000104, 156450.6581000015 442851.5471000001, 156448.44409999996 442851.56909999996, 156448.0091000013 442851.63109999895, 156446.3300999999 442851.87209999934, 156446.28810000047 442851.8781000003, 156446.32609999925 442851.88809999824, 156449.59710000083 442852.8381000012, 156451.2670999989 442853.3231000006, 156459.70109999925 442855.51209999993, 156461.1031000018 442855.87209999934, 156461.9070999995 442856.1970999986, 156467.78909999877 442857.6350999996, 156469.14409999922 442857.8211000003, 156470.28610000014 442857.9230999984, 156472.46810000017 442857.85709999874, 156474.3361000009 442857.564100001, 156474.64710000157 442857.4761000015, 156474.71510000154 442857.45809999853, 156475.41110000014 442857.26110000163, 156476.39909999818 442856.5960999988, 156476.82310000062 442856.26209999993, 156477.17909999937 442855.98110000044, 156477.21909999847 442855.95010000095, 156481.90909999982 442857.3601000011, 156484.9301000014 442858.09010000154, 156485.73310000077 442858.2840999998, 156486.9081000015 442858.53810000047, 156488.0791000016 442858.38109999895, 156489.02210000157 442858.19409999996, 156489.87810000032 442857.82510000095, 156490.61410000175 442857.3781000003, 156491.45210000128 442856.7690999992, 156492.1750999987 442856.0780999996, 156492.6651000008 442855.2030999996, 156493.0020999983 442854.13709999993, 156493.1900999993 442853.2580999993, 156493.32409999892 442852.2430999987, 156493.34010000154 442850.8511000015, 156493.04210000113 442849.68510000035, 156492.4241000004 442847.86510000005, 156491.20309999958 442845.7050999999, 156489.96409999952 442844.25609999895, 156489.07609999925 442843.2190999985, 156486.4151000008 442840.67909999937, 156484.11510000005 442839.0430999994, 156481.46810000017 442837.62310000136, 156490.31309999898 442803.9221000001, 156490.57009999827 442802.94209999964, 156498.2831000015 442804.9400999993, 156504.26509999856 442804.95809999853, 156504.98809999973 442804.96009999886, 156516.18609999865 442804.81810000166, 156526.2811000012 442804.6180999987, 156528.04309999943 442804.44209999964, 156529.689100001 442804.3381000012, 156531.80909999833 442803.938099999, 156534.17210000008 442803.4880999997, 156537.26110000163 442802.67810000107, 156539.3841000013 442801.9461000003, 156541.09209999815 442801.22509999946, 156542.77309999987 442800.49810000136, 156544.27409999818 442799.90410000086, 156546.08410000056 442799.0471000001, 156548.10610000044 442797.8990999982, 156549.23910000175 442797.1831, 156550.8770999983 442796.02910000086, 156552.54410000145 442794.8220999986, 156554.36510000005 442793.44509999827, 156555.1341000013 442792.84809999913, 156555.95210000128 442792.16010000184, 156557.14409999922 442790.995099999, 156558.5020999983 442789.70910000056, 156559.71709999815 442788.44110000134, 156560.63109999895 442787.3770999983)"
oeverconstructie_verticaal_legger.1208,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.L.922,260",,,,"LINESTRING (156463.04210000113 442992.63610000163, 156462.94209999964 442992.4681000002, 156461.0720999986 442989.3051000014, 156459.95210000128 442987.41010000184, 156457.87209999934 442983.8920999989, 156451.17610000074 442972.688099999, 156449.7600999996 442973.47410000116, 156448.82809999958 442973.54410000145, 156445.6810999997 442972.8390999995)"
oeverconstructie_verticaal_legger.1209,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.L.922,260",,,,"LINESTRING (156413.00609999895 442901.19310000166, 156413.1261 442902.45809999853, 156413.3601000011 442903.564100001, 156413.8841000013 442904.55310000107, 156413.99709999934 442904.67709999904, 156414.68310000002 442905.4301000014, 156414.9611000009 442905.6411000006, 156415.47610000148 442906.0320999995, 156415.5791000016 442906.1110999994, 156416.4860999994 442906.62310000136, 156417.9941000007 442907.21510000154, 156422.4550999999 442908.35009999946, 156422.56909999996 442908.3000999987, 156424.3920999989 442907.5031000003, 156426.97309999913 442906.77010000125, 156430.5001000017 442906.7281000018, 156433.12110000104 442907.0951000005, 156435.4470999986 442907.4550999999, 156436.85209999979 442907.77910000086, 156436.74210000038 442908.4371000007, 156436.0251000002 442909.40210000053, 156435.93409999833 442909.8971000016, 156431.49810000136 442910.1680999994, 156431.44310000166 442910.5890999995, 156436.4081000015 442911.8940999992, 156444.75510000065 442914.08509999886, 156446.74610000104 442914.65410000086, 156453.92810000107 442916.4791000001, 156459.2591000013 442917.78709999844, 156460.83810000122 442917.9681000002, 156462.04410000145 442918.0031000003, 156462.94409999996 442917.95710000023, 156463.1570999995 442917.9171000011, 156464.42709999904 442917.6801000014, 156466.4250999987 442917.1020999998, 156468.26209999993 442916.03709999844, 156469.53409999982 442915.2120999992, 156469.87209999934 442914.7961000018, 156470.0810999982 442914.2270999998, 156470.18609999865 442913.4400999993, 156470.00310000032 442912.6801000014, 156469.27710000053 442911.4230999984, 156468.35709999874 442909.9701000005, 156466.6970999986 442908.1900999993, 156466.61809999868 442908.1050999984, 156464.77210000157 442906.814100001, 156462.73310000077 442905.6961000003, 156457.78810000047 442904.3630999997, 156450.9701000005 442902.5230999999, 156450.06709999964 442902.41310000047, 156447.71310000122 442901.85810000077, 156439.40410000086 442899.8691000007, 156434.64510000125 442898.74810000136, 156434.48310000077 442899.22309999913, 156438.63610000163 442901.7190999985, 156437.99810000136 442903.44509999827, 156435.19110000134 442902.76410000026, 156432.0401000008 442901.81610000134, 156430.37110000104 442900.8511000015, 156428.7670999989 442899.6110999994, 156427.2901000008 442898.3531000018, 156426.43809999898 442897.48910000175, 156425.3920999989 442896.70010000095, 156420.9400999993 442895.33309999853, 156419.01909999922 442895.0500999987, 156417.57009999827 442895.2501000017, 156416.30110000074 442895.70109999925, 156414.96909999847 442896.5731000006, 156414.09310000017 442897.60610000044, 156413.31909999996 442898.93609999865, 156413.0560999997 442899.9871000014, 156413.00609999895 442901.19310000166)"
oeverconstructie_verticaal_legger.1210,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.OX.R.903,170",,,,"LINESTRING (173010.5711000003 441019.12409999967, 173012.66110000014 441015.7131000012, 173012.76410000026 441015.6011000015, 172978.83210000023 440997.8520999998, 172976.73209999874 441002.1350999996)"
