OBJECTID,PUIC,NAAM,REF_BORDSEIN_PUIC,REF_BORDSEIN_NAAM,AZIMUT,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
708,ed2c8868-32e1-4472-b17f-af651b72310b,SJ_1235AV,563bfe18-cb1e-4b47-84c4-f48342a8fcf0,,-40,60,Bestaand,560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,"25,344619",27.065012,"27,065012",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Den Haag Centraal,GVC,PPLG,82153.104,455313.57299999,0.437,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.08129582,4.32445443,25.344619
709,8e2a2f56-730c-4db4-9170-e288b0ab3e4b,SJ_2337R,00ed9f04-6268-4565-9fa8-d829666a90e4,,-245,60,Bestaand,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"84,874508",97.066391,"97,066391",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Groningen Losplaats,GNL,PPLG,237442.431,578968.946,0,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.19103008,6.62068044,84.874508
710,35f658be-e22c-4852-9116-75c6cea23f8f,SJ_503V,,,-6,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"73,257394",-8.37384,"-8,373840",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Vlissingen,VS,NCBG,30339.062,386495.108,3.12599999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.45373722,3.59358138,73.257394
711,c9c3bfb1-28ef-4b56-8c73-554df8151fca,SJ_926R,5fdff60c-ce67-409a-addf-f40475461e27,,-280,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"25,901140",44.446446,"44,446446",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW_TRS30,NCBG,181756.6,578791.983,1.116,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.19511416,5.78755563,25.90114
712,dfdd7637-55ff-42b7-873a-895f28ee4d70,SJ_1007BQ,6db1e191-ff41-43b4-9afd-9201ff089da2,,-322,60,Bestaand,146,,146,146__,Warmond - Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"44,370202",-0.679003,"-0,679003",Randstad Zuid,RZ,Leiden,1,Baan,Rijn en Gouwe,ProRail,Leiden Centraal,LEDN,PPLG,93845.159,465594.195,5.29999999,100,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,BAM Rail,Ja,Zuid-Holland Noord,52.17510346,4.49315815,44.370202
713,b6c8c391-4816-442f-9c0f-d5560860ba8a,SJ_1009R,9938041d-a916-4935-98a2-0eecc3206cf6,,-2,60,Bestaand,520,c,520,520_c,Maastricht,Mt-Glk,Maastricht - Lanaken (B) ,"36,966000",224.103835,"224,103835",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht Lijnwerkplaats,MTWPL,NCBG,177138.511,318923.76899999,46.957,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.85970936,5.70161212,36.966
714,5bae5c23-0027-4f77-9a69-1adcd65e4f06,SJ_908L,b772a1c2-6921-4952-b6da-c32374dccc8a,,-250,60,Bestaand,606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,"0,519343",-106.831668,"-106,831668",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Almelo,AML,NCBG,241292.25399999,486473.30599999,11.46899999,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.35936298,6.6540026,0.519343
715,a87af254-0a37-4ff0-8f91-f245ac71b6ae,SJ_98AS,acf3b4a8-5bb9-4353-afcd-5833db615391,AL_98AR,-230,60,Bestaand,485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,"101,303397",4.631919,"4,631919",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Hemhaven (gebied),ASDH,NCBG,119373.511,490638.31599999,1.24,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.40242166,4.86370278,101.303397
716,dac4a420-42fd-4bf3-9b4d-7a962d12afea,SJ_912AS,95a28437-e829-462c-b15c-ee1280b17c6f,,-280,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"26,018955",29.564809,"29,564809",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW_TRS30,NCBG,181871.36199999,578832.42599999,1.071,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.19547181,5.78927611,26.018955
717,5efa8a21-d764-4c3c-a068-75f9df462aec,SJ_909R,99b57609-db9d-47df-9dac-0fcfd7f824da,AL_909R,-102,283,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,032942",105.011622,"105,011622",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,Derden - Overig - NS,Velperbroek Aansl.,VA,NCBG,191801.96599999,443020.82199999,15.324,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.97437797,5.92280943,0.032942
718,79cb0ef4-70ba-47ad-b2bf-403005c9da18,SJ_851R,991b3c01-df00-4db2-b90c-f24d862dc9fc,,-91,60,Bestaand,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"1,764507",170.695662,"170,695662",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Cartesiusweg,UTCTW,NCBG,134526.68799999,456777.667,2.06599999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.09886783,5.08841144,1.764507
719,69aea915-69e4-4648-b0a2-491aae067137,SJ_181L,bf264c04-0afd-4beb-97a5-fa76c2e88cff,,-217,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,711504",-40.828881,"-40,828881",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL,PPLG,209699.14,375189.30599999,21.004,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.3632468,6.17260593,69.711504
720,bac7a178-5c41-44f0-b6de-58f51e5333f4,SJ_1119AL,779c1462-0b9d-49c4-9adc-90e9f1fca043,,-280,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"1,567208",-288.299802,"-288,299802",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,,,,113302.74099999,551425.28099999,0.588,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.94825727,4.76684064,1.567208
721,c7e218ba-483c-412f-8d05-7b2b53a56742,SJ_3323R,6c9dde6c-350e-48f0-bb69-f2c285d20024,,-235,60,Bestaand,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,"905,081103",-22.781462,"-22,781462",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,,,,125118.53,485298.574,2.50199999,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.35477448,4.94859298,905.081103
722,c73e19d1-45f5-438a-8509-fa24b94f70d5,SJ_912R,00aeaa2b-413f-42bd-95fc-94e0c93a7917,,-226,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"18,355884",70.016194,"70,016194",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Nijmegen REP,NMREP,NCBG,187396.62599999,427216.787,23.931,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.8326051,5.85720889,18.355884
723,029f0c70-a683-440c-a70a-bac1fe74876e,SJ_49BR,62331392-5257-4450-ae08-f7d30305f412,,-13,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"19,041808",4.491265,"4,491265",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Veendam Aansl.,VDMA,PPLG,255581.448,573655.67099999,1.213,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.14020286,6.8903285,19.041808
724,43a5ff80-473a-4c01-a335-fbbe9bc08d9f,SJ_377L,28325200-3acb-4a2f-95bd-5738272d9380,,-40,60,Bestaand,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,"42,763350",10.463047,"10,463047",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort Bokkeduinen,BKD,PPLG,152403.932,463484.161,5.19899999,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Onbekend,Midden,52.15951847,5.34926466,42.76335
725,988db0c4-9e7c-4a6c-a977-3b03cde33116,SJ_933R,399e6b35-18df-42ba-acbc-0f9289b937d5,,-89,60,Bestaand,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"52,223196",22.474781,"22,474781",Randstad Noord,RN,Maarn,16,Baan,Eemland,ProRail,Maarn Goederenemplacement,MRG_OOST,NCBG,151976.94699999,453057.09299999,14.656,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.06579759,5.34311654,52.223196
726,4b447d33-98d3-4574-913c-cf6df02ed0cc,SJ_73BV,810255f9-2d4c-4f7f-ad60-4252e5143935,,-312,60,Bestaand,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,"35,703736",-4.305277,"-4,305277",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Hoorn,HN,PPLG,135186.875,519056.994,0.085,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.65862352,5.09437373,35.703736
727,be5b9f99-00cc-40f4-9d44-fcf9399ab899,SJ_261AP,193564d4-0937-4817-a067-7b199a4c74d7,,-264,60,Bestaand,026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,"27,197228",7.85599,"7,855990",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Oldenzaal,ODZ,PPLG,261479.937,481030.292,47.91899999,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.30691432,6.94854807,27.197228
728,f5d4f8b4-0987-4aa3-9b22-4d34d64ae62c,SJ_265R,a60af1bf-3e08-4343-9d7b-fbe34ce0bfa7,,-271,60,Bestaand,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"81,402690",22.213414,"22,213414",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Centraal,ASD,PPLG,122404.795,487743.337,5.62199999,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.37659207,4.90852425,81.40269
729,18a4702f-ceca-4f9f-9cf1-5d28ae9cc755,SJ_181R,97e38276-0ec4-49d6-b74e-137244675817,AL_181R,-198,120,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","305,578404",3.964274,"3,964274",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,NCBG,78771.115,434730.451,4.317,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.89586403,4.27970122,305.578404
730,01c60755-27fd-4160-bcf3-a635ddfae2b3,SJ_913BT,f9af9410-8c49-4482-9d40-603f615495e0,,-78,60,Bestaand,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,640353",54.090479,"54,090479",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Haarlem Hoofdwerkplaats,HLMWPH,NCBG,105051.113,488548.656,-0.056,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord-West,52.38252493,4.65357255,100.640353
731,9f2eb573-1a35-4381-96c1-50a978262236,SJ_861T,905b97c3-9d63-4a44-bfae-9f7caae107bf,,-245,60,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"91,291412",-19.852917,"-19,852917",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Arnhem Berg,AHB,NCBG,189710.657,444327.15899999,28.148,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.98625387,5.89250649,91.291412
732,f6d7311a-796f-4eb3-adce-dbf981cdf1ac,SJ_903R,5e0b9e1a-c05f-435d-ab87-3befb037f9e6,,-326,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"22,019387",26.888148,"26,888148",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Roosendaal,RSD,NCBG,91242.01399999,395722.13299999,4.23099999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.54684415,4.4680181,22.019387
733,796f52c7-9043-4c8c-8232-bfb5aec235b1,SJ_23BL,b29ccb73-6675-4c25-b41e-f4e038f07148,,-114,60,Bestaand,608,b,608,608_b,Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,"87,442780",9.899939,"9,899939",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Apeldoorn,APD,PPLG,194151.85399999,469083.08199999,17.31299999,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Oost,52.20845633,5.96000179,87.44278
734,c0ffa5c2-1c8d-4ddf-95fb-2f47dc98c93d,SJ_1025R,820c8ca3-65a7-43f1-86d3-7304ba1e006f,,-281,60,Bestaand,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,"53,252305",-18.454748,"-18,454748",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Enschede,ES,PPLG,257444.049,471530.022,40.667,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.22231834,6.88650771,53.252305
735,a99985e7-b761-4320-b5ff-173c780c8f7b,SJ_978L,b0441196-6ef2-4084-85e4-29e68d28a24f,AL_978L,-103,60,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,166116",-11.234968,"-11,234968",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Velperbroek Aansl.,VA,NCBG,191906.219,443163.48499999,13.916,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.97565328,5.924342,0.166116
736,469aa4da-20ff-4e9d-ac1c-43984d2cddb0,SJ_950V,fd5b6672-87c2-41ec-979d-ac000f4bd55a,,-276,60,Bestaand,019,,19,019__,Wierden - Almelo,Dv-Aml,Deventer - Almelo ,"36,465641",-32.988068,"-32,988068",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Almelo Dollegoor,AMLDOL,NCBG,239730.412,486978.922,10.586,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.36414969,6.63120693,36.465641
737,7b686866-fc1d-46dc-95fb-8d8728654f9f,SJ_99AR,d135d7f6-336c-402c-883a-7da4667394db,,-40,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,573643",-18.979114,"-18,979114",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL,PPLG,209802.204,375097.407,20.98,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.36241083,6.17407143,69.573643
738,f95c636e-8e34-4405-b0c8-980ccf04e764,SJ_39L,f2e7be1c-9a5c-4cc2-8bf8-ef23800e98a1,,-224,60,Bestaand,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"16,321835",22.98291,"22,982910",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM,PPLG,104534.416,488969.102,4.503,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Noord-West,52.38625617,4.64592096,16.321835
739,5012b75f-0a60-43d8-9b8d-9f53ced2c43b,SJ_904L,488d256c-5cb3-4c11-86f6-d03295845702,,-192,60,Bestaand,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,"70,559236",80.161015,"80,161015",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Zaandam,ZD,NCBG,115720.917,495247.40999999,0.313,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.44359479,4.80949356,70.559236
740,b59a5d45-e918-4cf6-a3dd-6b25962aec5d,SJ_7L,6cbcea1a-0517-4eb9-884c-b040ed6cc466,,-268,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,250816",46.824869,"46,824869",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,PPLG,90658.543,431926.92099999,3.797,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87216888,4.4529089,6.250816
741,8525e2fb-82ff-447a-af20-a5f022e6ff0f,SJ_877V,57cb9a4c-3fb2-4d5a-a518-8d6feb8df42b,,-260,60,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"91,474385",-34.008136,"-34,008136",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Arnhem Berg,AHB,NCBG,189888.78899999,444292.86599999,28.23499999,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.98593449,5.89509607,91.474385
742,59cc7fe9-29ea-4c6e-af81-6d8fef26cb39,SJ_1265P,2c7e67d7-9555-4c6a-96b9-1e7f595ea313,,-29,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,403352",9.770742,"9,770742",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sloehaven Emplacement,SLOE,PPLG,40348.697,386528.03499999,2.426,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.45615728,3.7375295,200.403352
743,21edb863-1c66-4b02-bff1-df00833ab57c,SJ_3871L,65f931c0-8065-445f-83aa-8c3b555e20a2,,-226,60,Bestaand,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"29,169303",0.155347,"0,155347",Randstad Noord,RN,Woerden,14,Baan,Neerlands Midden,ProRail,Maarssen,MAS,PPLG,131828.779,459887.216,1.89999999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.1267099,5.04882701,29.169303
744,b02a8e34-e091-472d-ac36-31308e6c7093,SJ_901V,527274e0-d19c-4254-84d6-0ff81c009e59,,-48,60,Bestaand,522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,"57,216308",-7.505209,"-7,505209",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Uitgeest,UTG,NCBG,108083.394,504399.134,0.393,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.525239,4.69588408,57.216308
745,52c23e09-3b7c-402e-932c-2dc3548344fc,SJ_1365R,f8728b58-2593-4741-8906-24ff15c6238a,,-75,60,Bestaand,564,d,564,564_d,Den Haag Binckhorst,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,"100,310681",-33.673941,"-33,673941",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Grote Binckhorst,BKHG,NCBG,82907.801,454409.32299999,0.567,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07326825,4.33565381,100.310681
746,baa0a0d3-d33e-4a80-9550-27fcb6d407d3,SJ_1103AV,9eb6d128-ac80-44ba-94a1-ef13bca7b715,,-8,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"0,628493",6.083822,"6,083822",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Den Helder,HDR,NCBG,112891.066,552360.699,0.773,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.95663091,4.76059533,0.628493
747,4a6e7065-e82f-4df3-9c58-67969fee005d,SJ_980V,c443f1bd-f7f1-434d-a3f8-91f6a92256f5,AL_980V,-95,60,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,198890",-52.682847,"-52,682847",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,,,,191928.94099999,443211.085,14.233,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.9760796,5.92467781,0.19889
748,a6a77de1-af2a-47ba-b74e-251e20202f20,SJ_935L,155d0c26-bf17-43e8-a5c8-60919b4eff79,,-28,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,205756",-124.707002,"-124,707002",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sloehaven Emplacement,SLOE_525-571,NCBG,40326.837,386288.89299999,2.72,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.45400399,3.73729293,200.205756
749,96e04677-1002-4e1b-926b-3501235229b1,SJ_1121S,84c3513d-770e-4c46-bb5a-3049d8de089d,,-210,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,510874",7.035673,"7,035673",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG,61876.97299999,438877.134,5.18299999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.93055696,4.03318899,0.510874
750,aa4cf088-6d48-4ffd-a34f-b592b756ef44,SJ_12V,5df898b2-0b73-4932-8903-616ea9a55f00,AL1,-81,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,763728",-30.289023,"-30,289023",,,,,Baan,,Derden - Overig - DB Netz,,,,214879.864,427634.92099999,18.12399999,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,51.83408918,6.25597295,60.763728
751,50ebf751-4f4c-48b3-919f-88075abf8cbd,SJ_65BQ,67a7dcfd-9712-4419-80c6-e3c23abcff9c,,-75,60,Bestaand,123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,"19,919841",10.067926,"10,067926",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Tilburg Universiteit,TBU,PPLG,131768.27799999,397371.538,14.529,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-West,51.56480403,5.0521478,19.919841
752,b4fa3f2e-ced4-457e-bfd7-22e6136a413a,SJ_979L,120a4c5d-975d-4afb-aafc-8df0c2c68cf9,,-241,60,Bestaand,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"23,585811",30.717301,"30,717301",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Kleine Binckhorst,BKHK,NCBG,83505.107,454262.487,0.231,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07202608,4.34439558,23.585811
753,5169a12e-a9e5-4152-b18a-b10665a2f6a9,SJ_2593V,2067007a-c7d1-4b8d-86d4-59619ede33a2,2692,-208,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,012828",-62.008645,"-62,008645",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,,,,136023.171,455833.862,3.85599999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.0904382,5.11030357,35.012828
754,10dbcbf8-cd6d-49e1-b20e-36bbc3e4868a,SJ_940V,93982125-4758-49ed-b0ad-a4c06639ffb5,,-260,60,Bestaand,545,a,545,545_a,Roosendaal,Rsd-Bd,Roosendaal - Breda ,"2,014969",9.083229,"9,083229",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Roosendaal,RSD,PPLG,91660.994,395674.33,4.344,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.54646186,4.47406633,2.014969
755,b48d417f-d348-4e8f-822e-f5f5658bb7a8,SJ_1577L,a2f7d2fc-bef2-4210-8135-b1f67efd54f3,,-200,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"1,869908",-54.727078,"-54,727078",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG,61340.578,440117.18199999,5.222,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.94160996,4.02505379,1.869908
