gemcode;gm_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
80;Leeuwarden;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,60912;-1,44656;16,20225;-19,35873;17,99322;-13,83389
80;Leeuwarden;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-17,41099;-8,65599;16,82188;-8,13183;14,25095;-11,65187
80;Leeuwarden;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-,05304;-6,63419;15,16355;-3,80941;14,60277;-5,37932
80;Leeuwarden;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-1,35556;-4,67616;24,50196;-7,17507;13,74374;-5,0848
80;Leeuwarden;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-2,18009;-5,21764;25,19008;-8,95622;11,45324;-4,6594
81;Leeuwarderadeel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,41891;7,65854;19,07383;34,06033;33,93839;25,58174
81;Leeuwarderadeel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,92542;7,82621;17,352;33,8837;-8,41028;31,29577
81;Leeuwarderadeel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,57829;6,46813;16,81188;36,61028;-10,55199;32,54426
81;Leeuwarderadeel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,54598;10,22687;12,49164;37,0979;-12,66188;33,16704
81;Leeuwarderadeel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,13663;9,41459;26,44427;36,32674;-12,79318;32,96941
81;Leeuwarderadeel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,40215;6,42607;24,88797;38,43325;-21,75349;33,36935
82;Lemsterland;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,84178;2,42982;31,99142;29,39747;-26,77525;10,99445
82;Lemsterland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,22961;6,71281;34,11377;22,64295;-33,23322;17,70818
82;Lemsterland;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;,78097;13,0164;34,28489;27,36393;-34,0188;21,23285
82;Lemsterland;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;13,61338;14,02107;33,86536;29,22646;-34,8678;23,99157
82;Lemsterland;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;11,02421;15,71571;41,06593;29,44125;-33,67207;24,84048
82;Lemsterland;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;17,73328;11,97366;40,07235;32,01588;-34,79755;24,40542
85;Ooststellingwerf;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,88616;9,28697;-2,64156;32,58804;11,6349;22,31511
85;Ooststellingwerf;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,92929;17,60448;-4,39205;28,74947;-33,20601;23,28749
85;Ooststellingwerf;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,88481;12,82698;-1,99695;34,5392;-34,044;26,06409
85;Ooststellingwerf;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;9,9721;14,96069;-18,65661;33,45635;-34,90399;26,09833
85;Ooststellingwerf;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,21511;13,5766;7,40267;29,48354;-34,28711;26,25394
85;Ooststellingwerf;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;12,55712;10,31121;6,69428;31,71011;-34,06448;25,62919
86;Opsterland;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,10698;7,46818;-5,68985;33,26284;-2,73106;27,36883
86;Opsterland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,12952;19,34;-6,3492;32,47342;-23,24638;29,6428
86;Opsterland;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,74938;14,38662;-6,0112;34,17511;-26,78952;30,9065
86;Opsterland;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;12,80324;15,23942;-27,50589;43,11137;-28,11158;31,79494
86;Opsterland;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,29635;15,97699;-4,10629;42,37292;-27,47514;32,06172
86;Opsterland;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,66071;11,32109;-1,90641;41,02959;-27,2055;32,22251
88;Schiermonnikoog;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-20,51918;7,63753;22,16595;40,08808;23,02887;37,40552
88;Schiermonnikoog;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,73547;24,46024;22,63902;26,48223;-17,31515;37,5598
88;Schiermonnikoog;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,43715;25,29201;23,69284;38,38306;-18,65562;38,34177
88;Schiermonnikoog;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,30059;32,9696;16,61347;29,47505;-19,36593;38,03923
88;Schiermonnikoog;2010;7; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;16,20322;36,35888;20,17783;38,07995;-18,51536;38,17431
88;Schiermonnikoog;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,8426;24,79884;22,67895;31,08389;-20,79899;33,6308
90;Smallingerland;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,19469;-2,68378;-6,31804;8,03318;-17,92292;-5,17896
90;Smallingerland;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,3034;11,33127;-5,5429;14,45496;8,8556;3,0953
90;Smallingerland;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-4,72232;8,2508;-4,07007;22,4372;4,38957;6,27998
90;Smallingerland;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;9,2616;9,84908;-7,96262;27,50171;,43549;9,68063
90;Smallingerland;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;5,49561;11,74299;8,56585;29,12948;,05845;10,5046
90;Smallingerland;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;10,52552;2,91405;10,01708;29,79886;,44243;10,5607
93;Terschelling;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,90437;-12,11531;-1,18539;7,85159;-31,00805;36,04894
93;Terschelling;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,49187;11,59474;-3,52909;4,62011;-30,38009;34,91059
93;Terschelling;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,04995;13,9838;-1,71767;11,71556;-31,19687;31,80901
93;Terschelling;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,97308;12,94838;-24,26343;11,59672;-32,00216;33,4852
93;Terschelling;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;24,49484;17,2581;15,58178;16,28572;-30,73156;32,1447
93;Terschelling;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;23,34599;2,3594;32,7213;8,35674;-31,76358;29,99316
96;Vlieland;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,18503;2,89077;33,79792;23,22521;48,69663;6,94568
96;Vlieland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,08141;13,26922;31,5651;-21,08597;-19,00291;23,73487
96;Vlieland;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,36882;9,79407;32,42179;17,30398;-16,49232;26,66586
96;Vlieland;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,753;16,04213;17,0114;9,53487;-17,3796;26,2428
96;Vlieland;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;29,47899;17,32101;7,06369;-3,04348;-14,54982;26,23923
96;Vlieland;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;30,88203;9,24472;43,4735;-7,75771;-15,73174;26,84376
98;Weststellingwerf;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,17953;5,65657;-6,90338;36,94142;8,55174;18,59174
98;Weststellingwerf;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,71509;18,87738;-8,00869;33,61052;-33,70415;18,94223
98;Weststellingwerf;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,04126;17,91726;-7,70532;33,1741;-35,51254;20,21135
98;Weststellingwerf;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,87956;16,98909;-28,4214;36,85706;-35,82019;21,53274
98;Weststellingwerf;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,43346;16,50667;-15,77963;34,00453;-35,97191;21,65676
98;Weststellingwerf;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,80709;10,67906;-13,82891;36,57279;-35,07715;21,71373
106;Assen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,33061;-,46524;-11,74266;5,74791;-21,78224;-2,34765
106;Assen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,25059;7,3695;-12,04688;,55958;8,24331;1,05853
106;Assen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-5,22598;2,28349;-10,71015;,59415;3,66645;2,70947
106;Assen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,50544;2,2539;-9,45452;3,55513;1,33123;7,08753
106;Assen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,12598;3,32239;5,01844;3,37256;4,39566;8,00893
106;Assen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,56522;-1,15778;6,71169;1,51889;2,62439;7,78336
109;Coevorden;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,41726;-1,22459;-7,06084;33,31165;-6,76952;22,80056
109;Coevorden;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,62281;14,16206;-8,48818;33,25492;-10,12888;26,77976
109;Coevorden;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,31325;14,35555;-6,52792;31,35071;-10,43931;28,89074
109;Coevorden;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,78714;15,39221;-14,3701;30,30585;-10,37447;30,10766
109;Coevorden;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,47806;16,56089;-8,47524;30,63409;-11,13448;30,8338
109;Coevorden;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,6861;11,47001;-8,38716;31,71637;-11,22761;31,0829
114;Emmen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,58217;-1,913;-8,72906;12,39106;-24,65228;2,2627
114;Emmen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,62358;8,30918;-9,64743;9,31172;-13,85288;8,50585
114;Emmen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-12,22227;4,14212;-8,70462;4,78984;-18,72306;11,53999
114;Emmen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;1,66361;5,50101;-16,15822;7,5849;-10,13841;14,10683
114;Emmen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-2,76694;6,52388;-11,75643;4,33521;-10,19547;14,21237
114;Emmen;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;5,04261;2,7317;-11,31532;4,22576;-10,51353;14,89658
118;Hoogeveen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,44926;11,53475;-13,31593;17,23933;6,42148;2,76593
118;Hoogeveen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,36789;9,89046;-16,04899;12,53119;6,70079;5,82457
118;Hoogeveen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-2,04737;-,65207;-13,36705;1,04315;2,5089;7,66527
118;Hoogeveen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,3878;1,122;-18,1159;10,50028;2,28681;9,60338
118;Hoogeveen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;3,13773;2,73605;3,59973;10,64484;1,75889;10,07592
118;Hoogeveen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;9,18169;,54909;1,06373;15,83251;2,55652;10,01472
119;Meppel;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,55696;,79766;-12,58971;20,04408;-33,68954;-6,89066
119;Meppel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,77359;-2,47317;-13,7711;14,86549;23,17218;,86807
119;Meppel;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,33464;,91855;-11,0032;19,80982;19,50369;2,39259
119;Meppel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,03112;2,36312;-9,65393;21,52067;13,67342;4,48241
119;Meppel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,39474;4,60597;-11,84309;25,20517;12,28383;6,09227
119;Meppel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,0337;-,0128;-12,04737;24,98882;10,93545;7,61727
140;Littenseradiel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,40234;10,82483;5,52118;41,82589;-22,04429;37,32572
140;Littenseradiel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,16782;5,53141;5,23176;41,8393;-28,03884;38,83622
140;Littenseradiel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,60621;8,08651;5,6075;42,55243;-31,80451;38,24067
140;Littenseradiel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,12886;11,24822;-8,85602;43,26998;-32,75415;38,51462
140;Littenseradiel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,42358;12,00642;22,85314;42,95289;-32,96317;38,82992
140;Littenseradiel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,64681;3,14512;22,23626;43,00942;-32,936;39,23199
141;Almelo;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,47545;-6,42311;-6,06854;-1,95143;15,91028;-13,6067
141;Almelo;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,75024;3,12873;-8,58566;10,10991;11,99117;-6,76276
141;Almelo;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-22,65009;-1,58016;-7,56294;9,24891;8,10789;-3,25386
141;Almelo;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-13,03436;-,65873;-10,21619;17,94688;7,2871;,12814
141;Almelo;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-12,90491;-,08098;-6,50499;16,65254;4,14362;1,23579
141;Almelo;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-5,32514;-3,58703;-5,7391;19,40843;4,04496;1,3795
147;Borne;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,57032;-7,92097;-10,76133;41,81551;-8,4368;18,66366
147;Borne;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,3391;4,25491;-11,04527;42,42734;-16,38952;21,12748
147;Borne;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,95723;1,11874;-8,40773;42,14219;25,42655;21,69929
147;Borne;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,31308;4,14748;-15,78302;41,8548;23,86435;22,02227
147;Borne;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,76695;7,83626;-10,5701;43,72664;25,10474;21,49565
147;Borne;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,21304;3,20609;-10,23297;43,14174;24,35005;21,70168
148;Dalfsen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,3187;5,7457;-9,31252;41,37629;-18,01738;36,68183
148;Dalfsen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,477;15,07597;-8,57724;41,67273;-35,16575;36,94449
148;Dalfsen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,20873;10,13167;-3,3163;38,75187;-36,25919;37,28469
148;Dalfsen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,01113;13,52238;-18,67617;43,55891;-36,0198;37,54388
148;Dalfsen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,09629;12,3243;-12,27619;43,65882;-36,64102;37,96692
148;Dalfsen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,31878;3,25634;-15,80011;42,53422;-36,48229;37,5787
150;Deventer;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,70302;-3,63699;-15,56581;4,12942;-3,3664;-11,5909
150;Deventer;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,07229;1,84374;-16,03299;-4,34003;5,69456;-8,45786
150;Deventer;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-8,49736;-4,16405;-12,88381;-13,21148;,48116;-6,72743
150;Deventer;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,88494;-1,88061;-10,84138;-,85407;-,75865;-1,82867
150;Deventer;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;,38978;-,24227;-9,63261;-2,70279;-2,15825;,17506
150;Deventer;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;3,97656;-3,25268;-8,82602;1,23517;-3,02077;,58172
153;Enschede;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-21,80094;-8,31002;-1,2195;8,79112;-8,89398;-18,24156
153;Enschede;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,99807;-2,30581;-1,31594;3,20474;7,86123;-15,41869
153;Enschede;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-20,77818;-6,15605;1,27715;-2,59443;7,15482;-13,5961
153;Enschede;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-10,90777;-3,8922;-4,60354;3,00379;6,33994;-10,46687
153;Enschede;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-17,22433;-2,65371;3,00234;2,23946;4,41456;-10,86807
153;Enschede;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-12,49171;-3,62334;6,01351;6,30053;3,84636;-9,45616
158;Haaksbergen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,09386;3,64367;2,21134;31,68252;-16,67569;23,97458
158;Haaksbergen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,90472;7,08586;1,83252;34,24719;-34,23481;25,89342
158;Haaksbergen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,46521;7,40361;2,73977;36,57762;13,53716;27,33787
158;Haaksbergen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,09498;10,48745;-2,86497;41,67075;12,64084;29,43295
158;Haaksbergen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,03862;10,20513;11,52272;41,41646;11,8852;29,5593
158;Haaksbergen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;23,19748;4,96795;15,47009;42,86055;12,66752;29,70623
160;Hardenberg;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,71187;7,16253;-6,2541;28,17269;-20,51262;24,00078
160;Hardenberg;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,80008;10,80047;-6,54951;30,83322;-17,71418;26,65992
160;Hardenberg;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;7,3696;4,00237;-5,47555;24,13994;-18,72868;28,27227
160;Hardenberg;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,08818;4,63113;-17,50575;26,62472;-17,82926;30,18869
160;Hardenberg;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,63115;3,95094;-9,61718;30,9109;-17,53507;29,10551
160;Hardenberg;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,47444;-7,35141;-10,91718;36,03777;-17,11603;28,82109
163;Hellendoorn;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,97579;1,05732;-12,3656;27,65586;-6,38312;23,67823
163;Hellendoorn;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,65889;7,42122;-12,56657;35,90847;1,75265;24,34843
163;Hellendoorn;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,92869;-2,18379;-10,35983;32,59259;,83786;24,50075
163;Hellendoorn;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,65902;2,81387;-17,41845;37,11975;1,17416;25,15479
163;Hellendoorn;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,56886;4,91691;-15,5155;39,3455;,53737;25,80595
163;Hellendoorn;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,00789;,71075;-14,52968;40,60027;,592;26,33733
164;Hengelo;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,49632;-5,73064;6,74259;23,58268;3,04004;-4,84431
164;Hengelo;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,58351;5,5866;6,79796;23,05046;11,39843;-2,12776
164;Hengelo;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,61843;-1,47505;10,46899;21,35191;8,11434;-1,20445
164;Hengelo;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;3,81096;-,94534;4,80782;31,58017;7,71985;1,73824
164;Hengelo;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-,21042;1,13861;11,70196;30,69082;6,8254;2,28827
164;Hengelo;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;5,69597;-2,21256;13,49194;28,89973;6,92373;1,98114
166;Kampen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,85145;11,54678;4,33519;24,60376;-31,14088;1,61954
166;Kampen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,79395;8,19939;4,1403;27,96736;17,59826;6,28167
166;Kampen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;5,20377;-,51056;8,37661;23,58603;17,58408;5,79401
166;Kampen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,42374;1,32429;9,64288;26,06857;15,36805;9,38237
166;Kampen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,9708;1,25623;14,75777;25,3366;9,26315;9,80058
166;Kampen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,23802;-2,55653;9,44953;28,43485;9,08887;9,82843
168;Losser;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,83872;6,99363;-3,89847;29,70062;12,33223;19,84715
168;Losser;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,87603;10,03047;-4,2071;38,07211;-26,23865;24,13049
168;Losser;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,85762;4,50238;-2,66329;37,75554;-29,18071;25,69948
168;Losser;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,43189;9,08786;-13,65675;41,27943;-28,55546;26,82291
168;Losser;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;13,21282;8,57617;,28829;38,94834;-28,56276;26,46333
168;Losser;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,09613;4,37134;-2,92582;40,89258;-28,3624;26,39149
171;Noordoostpolder;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,54477;3,18766;-7,262;27,13723;15,34872;-7,42178
171;Noordoostpolder;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,36719;13,52598;-5,49598;31,38446;-3,9849;1,9136
171;Noordoostpolder;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,81052;6,77581;-4,0293;27,85073;-6,36162;6,13723
171;Noordoostpolder;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,42031;6,87069;-11,20384;30,00668;-8,09316;7,91616
171;Noordoostpolder;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,99007;6,35213;3,31821;28,42352;-8,06052;8,82365
171;Noordoostpolder;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;11,74624;-,18679;,30579;30,46918;-7,74367;9,5089
173;Oldenzaal;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,7353;-9,33052;11,51936;29,95733;-1,70774;1,86972
173;Oldenzaal;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,15682;2,92632;11,08008;29,41265;22,5706;3,40455
173;Oldenzaal;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;5,19752;-4,3207;12,27136;33,6281;22,85906;4,81292
173;Oldenzaal;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,18335;-2,11313;6,55448;37,75426;20,2653;5,58716
173;Oldenzaal;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,29662;-,13979;13,32574;35,84644;19,84544;5,48013
173;Oldenzaal;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,89614;-2,10052;12,78693;36,09351;18,27159;6,13329
175;Ommen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,63761;16,8974;-17,21315;38,90114;-19,54949;31,22193
175;Ommen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,79179;17,80489;-17,88678;34,9913;-36,71114;32,92864
175;Ommen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,78106;13,38606;-17,36364;39,95396;-36,69398;31,25342
175;Ommen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,64727;14,99394;-29,98348;39,7886;-37,17998;31,44018
175;Ommen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,55892;13,34828;-21,30209;39,58392;-37,1938;31,45884
175;Ommen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,30387;1,90132;-18,02944;39,54881;-36,99956;30,81526
177;Raalte;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,34806;8,08401;-9,24789;35,29897;3,3299;26,76782
177;Raalte;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,99144;6,75909;-10,31819;35,71107;-33,80925;29,28549
177;Raalte;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;15,77763;-,38666;-9,0704;32,77595;-3,89751;28,97221
177;Raalte;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,52564;1,3384;-19,18068;38,29831;-4,67879;29,33256
177;Raalte;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,20124;2,76581;-11,04129;40,71748;-5,42423;29,7202
