GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,FYSIEK_VOORKOMEN,OPPERVLAKTE,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,NAAM,STATUS,ID,Shape__Area,Shape__Length
,,,,,,,,,,,gesloten verharding,6.368431,97428.272455,429974.7585,51.8553640835555,4.55152633048923,Prorail,L0004,bestaand,283,ca7bae5a9387444496caad34e5b1cf6f,1,2017/12/06 14:20:32+00,,gerealiseerd,1205790,0,0
539,,539,539__,Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,79.625804,"79,625804",Randstad Zuid,RZ,gesloten verharding,11.019227,87651.484,437471.599889,51.921644287788,4.40816537606521,Prorail,L0004,bestaand,283,3b750ec1397f401da23e062398df9338,0,2021/09/01 09:54:51+00,,gerealiseerd,1205793,0,0
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,47.580286,"47,580286",Randstad Zuid,RZ,gesloten verharding,9.745663,93198.9451,437243.37,51.9202370584432,4.48883926384112,Prorail,L0004,bestaand,283,46fc317ebc0741e49750ffb8eb93d360,0,2021/09/01 07:20:17+00,,gerealiseerd,1205794,0,0
,,,,,,,,,,,gesloten verharding,8.124447,128977.637208,457246.6815,52.1028502385794,5.00739345796232,Prorail,L0004,bestaand,283,341b15d83f86414e9ea5c0372b40e274,1,2019/12/23 12:17:48+00,,gerealiseerd,1205796,0,0
,,,,,,,,,,,gesloten verharding,10.9848,188123.655245,334749.145,51.0014269182911,5.85907293772365,Prorail,L0004,bestaand,283,b39474b229b14a14a5fe333efb1076c6,1,2017/12/06 14:20:32+00,,gerealiseerd,1205886,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,41.211365,"41,211365",Randstad Zuid,RZ,gesloten verharding,9.157917,102062.492638,442173.8325,51.9654639313142,4.61691147128325,Prorail,L0004,bestaand,283,9b39dbc8900d4be189ebf276d5fd40ec,1,2017/12/06 14:20:32+00,,gerealiseerd,1205889,0,0
,,,,,,,,,,,gesloten verharding,6.565923,94547.578668,435543.124,51.9051044477983,4.50873996039003,Prorail,L0004,bestaand,283,86161270041541888e3322fe593bef5c,1,2019/10/18 07:46:58+00,,gerealiseerd,1205891,0,0
121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,4.658383,"4,658383",Zuid,Z,gesloten verharding,5.975548,108905.681,402045.06721,51.6054005427742,4.72181943839215,Prorail,L0004,bestaand,283,f7c4af495d2446658f1afe2c3b0a0187,0,2021/08/23 10:19:29+00,,gerealiseerd,1205894,0,0
527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,16.804291,"16,804291",Randstad Noord,RN,gesloten verharding,8.442348,104089.972184,489165.2375,52.3879777603005,4.63936388120835,Prorail,L0004,bestaand,283,8bcc84595bc04e769e661655a9d74752,0,2021/09/09 11:40:52+00,,gerealiseerd,1205896,0,0
071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.103466,"27,103466",Zuid,Z,gesloten verharding,9.646016,178265.647988,316460.649,50.8375246885169,5.71746367675269,Prorail,L0004,bestaand,283,203d807df9d94484882ede55ae01575a,1,2023/01/09 14:43:44+00,,gerealiseerd,1205898,0,0
,,,,,,,,,,,gesloten verharding,7.042416,150299.684,399529.996041,51.5846658883584,5.31938293684337,Prorail,L0004,bestaand,283,922f5d5217dc43c1a7e59ca7b1613b81,1,2017/12/06 14:20:33+00,,gerealiseerd,1205899,0,0
,,,,,,,,,,,gesloten verharding,8.682921,97589.069439,440703.626,51.9518063279955,4.55207108633583,Prorail,L0004,bestaand,283,1c7052c368f84bc983562dec5b66fdfa,1,2017/12/06 14:20:33+00,,gerealiseerd,1205984,0,0
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,47.561737,"47,561737",Randstad Zuid,RZ,gesloten verharding,6.345453,93218.0925,437234.8985,51.920163048797,4.48911908647907,Prorail,L0004,bestaand,283,af64d730a4ac4872944f6efa9a96a1f3,0,2021/08/31 15:17:53+00,,gerealiseerd,1205985,0,0
563,,563,563__,Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57.143719,"57,143719",Randstad Zuid,RZ,gesloten verharding,28.277662,85232.165923,456283.599,52.0904094208761,4.3691689534223,Prorail,L0004,bestaand,283,3a34d34be2274c289b38d31bc57ec7e8,1,2017/12/06 14:20:33+00,,gerealiseerd,1205988,0,0
542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.393762,"29,393762",Randstad Zuid,RZ,gesloten verharding,9.234974,105432.8545,424486.043,51.8068020517096,4.66849377401071,Prorail,L0004,bestaand,283,4c927f4e2bf0438c90e4209acf0e253c,1,2017/12/06 14:20:33+00,,gerealiseerd,1205989,0,0
,,,,,,,,,,,gesloten verharding,5.621877,96007.3345,432762.809307,51.8802731002775,4.53042619318528,Prorail,L0004,bestaand,283,bb75f970225a435b9f4d2b84fc3a8641,1,2017/12/06 14:20:33+00,,gerealiseerd,1205992,0,0
087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,26.94714,"26,947140",Randstad Noord,RN,gesloten verharding,28.38399,140434.087091,472264.4335,52.2382475616588,5.17396095683778,Prorail,L0004,bestaand,283,a70bd1eda5f5405daea0414170faa9a3,1,2017/12/06 14:20:33+00,,gerealiseerd,1205994,0,0
,,,,,,,,,,,gesloten verharding,9.781955,99812.544916,440926.3985,51.9540337103358,4.58437611807397,Prorail,L0004,bestaand,283,acfe6e90e7ae47b8a1a7f736ca189f93,1,2019/08/05 13:57:51+00,,gerealiseerd,1205995,0,0
,,,,,,,,,,,gesloten verharding,9.842527,91834.054,437867.053618,51.9256889988033,4.46888656093679,Prorail,L0004,bestaand,283,4d2e2b40170d449e9e497670300556d3,1,2017/12/06 14:20:33+00,,gerealiseerd,1205996,0,0
544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,0.603167,"0,603167",Zuid,Z,gesloten verharding,7.414063,112870.411001,400920.2195,51.595601745143,4.77918353052066,Prorail,L0004,bestaand,283,3a5c01eff3fc4aed9304f8c6bccbb2cb,0,2021/08/18 09:50:25+00,,gerealiseerd,1206072,0,0
,,,,,,,,,,,gesloten verharding,9.690288,99808.283524,440951.0115,51.9542544963198,4.58431017648792,Prorail,L0004,bestaand,283,b6fe2f55f557427fa70d618c0c1eda84,1,2019/08/05 13:56:57+00,,gerealiseerd,1206077,0,0
,,,,,,,,,,,gesloten verharding,8.054862,91919.2555,437735.721,51.9245183408271,4.47014917099967,Prorail,L0004,bestaand,283,cf22f8859cb54090aec5493a393dedd3,1,2017/12/06 14:20:33+00,,gerealiseerd,1206079,0,0
,,,,,,,,,,,gesloten verharding,6.77099,97514.063249,430024.5365,51.8558203207716,4.5527632003008,Prorail,L0004,bestaand,283,6dac6aca02ef4507aae23da1bff01a1e,1,2017/12/06 14:20:33+00,,gerealiseerd,1206080,0,0
,,,,,,,,,,,gesloten verharding,10.31762,104912.8475,411495.584014,51.6899992858708,4.66282923617597,Prorail,L0004,bestaand,283,74f5a38570c247b4ba6626375d6a5e51,1,2017/12/06 14:20:33+00,,gerealiseerd,1206081,0,0
544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,0.603137,"0,603137",Zuid,Z,gesloten verharding,7.413951,112871.510538,400900.5835,51.5954253360696,4.77920176331148,Prorail,L0004,bestaand,283,d123db92df1c4369bb13511dcfdacc10,0,2018/01/31 14:47:55+00,,gerealiseerd,1206083,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,41.210032,"41,210032",Randstad Zuid,RZ,gesloten verharding,9.532391,102078.199128,442160.939,51.9653495467971,4.61714198413867,Prorail,L0004,bestaand,283,8b349f308fb94e199ad84262155cfca4,1,2017/12/06 14:20:34+00,,gerealiseerd,1206618,0,0
614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,47.915761,"47,915761",Zuid,Z,gesloten verharding,6.028857,148611.151304,411290.081,51.690355110197,5.29480503525064,Prorail,L0004,bestaand,283,8df27e10118c453bb5afb78f604d7b34,0,2021/08/25 07:20:36+00,,gerealiseerd,1206619,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,7.355491,"7,355491",Randstad Noord,RN,gesloten verharding,8.833746,139957.2595,449569.137,52.0342517022264,5.16798331656609,Prorail,L0004,bestaand,283,16291eb24298452dab6485e8b873f649,1,2017/12/06 14:20:34+00,,gerealiseerd,1206620,0,0
098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.680914,"27,680914",Randstad Noord,RN,gesloten verharding,9.420439,130767.372508,460930.9225,52.1360448604019,5.03325293955973,Prorail,L0004,bestaand,283,54f3612524da41858348c907bc70790a,0,2021/09/07 14:15:50+00,,gerealiseerd,1206621,0,0
,,,,,,,,,,,gesloten verharding,11.545257,108569.125,503989.783492,52.5216014909489,4.7030986347541,Prorail,L0004,bestaand,283,a397ac6c3c674d02b65590f629ac2b89,1,2017/12/06 14:20:34+00,,gerealiseerd,1206623,0,0
,,,,,,,,,,,gesloten verharding,4.545245,96702.1745,487879.896067,52.3756917326662,4.53107512960374,Prorail,L0004,bestaand,283,5446b7bc702e4453ac543eef528b7aa1,1,2017/12/06 14:20:34+00,,gerealiseerd,1206703,0,0
551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,22.179311,"22,179311",Zuid,Z,gesloten verharding,9.330641,133976.473397,396900.642,51.5606584765286,5.08402330265153,Prorail,L0004,bestaand,283,4d481bff8d394fe6ac129941a7a9eb9d,0,2021/08/18 07:16:45+00,,gerealiseerd,1206706,0,0
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,45.392178,"45,392178",Randstad Zuid,RZ,gesloten verharding,6.789179,94580.4755,435551.281081,51.905181331006,4.50921651456033,Prorail,L0004,bestaand,283,81cc6542ebc74201909f4136f812b2f7,1,2017/12/06 14:20:34+00,,gerealiseerd,1206707,0,0
,,,,,,,,,,,gesloten verharding,7.854176,131446.708653,456926.3925,52.1000820892587,5.04345231057622,Prorail,L0004,bestaand,283,96b4ab1c6dc34dbabe41423ff30b196b,1,2019/12/31 12:55:45+00,,gerealiseerd,1206709,0,0
617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,39.199024,"39,199024",Zuid,Z,gesloten verharding,7.433041,150260.628,399452.453025,51.5839685596615,5.31882046577388,Prorail,L0004,bestaand,283,124a6ffbbfdd4e68b887117935cd5fe6,0,2021/08/17 08:35:12+00,,gerealiseerd,1206712,0,0
,,,,,,,,,,,gesloten verharding,8.842053,97592.704771,440676.759,51.951565238023,4.55212845340689,Prorail,L0004,bestaand,283,43e547976d3d4f558208135c88aef782,1,2017/12/06 14:20:34+00,,gerealiseerd,1206781,0,0
,,,,,,,,,,,gesloten verharding,10.276134,177501.3575,317840.827573,50.8499611404922,5.7066999899097,Prorail,L0004,bestaand,283,cddbea82ca2e40e2b4b13d9c562d7a16,1,2017/12/06 14:20:34+00,,gerealiseerd,1206782,0,0
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,47.561746,"47,561746",Randstad Zuid,RZ,gesloten verharding,6.345453,93203.9565,437222.9875,51.9200544303901,4.48891576441634,Prorail,L0004,bestaand,283,4c8690347eea4539a464b9b79cbc4a92,0,2021/08/31 15:17:54+00,,gerealiseerd,1206783,0,0
,,,,,,,,,,,gesloten verharding,7.961921,131450.095942,456957.538,52.1003621653287,5.04349959443286,Prorail,L0004,bestaand,283,e95aeb5756564d04b628b68ec69b5cc5,1,2019/12/31 12:55:45+00,,gerealiseerd,1206785,0,0
,,,,,,,,,,,gesloten verharding,6.551104,81754.4765,450672.863767,52.0395376937298,4.31963524199274,Prorail,L0004,bestaand,283,ffe4e97447134c2799248faf354f88ff,1,2017/12/06 14:20:34+00,,gerealiseerd,1206786,0,0
121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,4.658143,"4,658143",Zuid,Z,gesloten verharding,6.555107,108884.459,402035.894672,51.6053163565642,4.72151432360276,Prorail,L0004,bestaand,283,3a54c1018c9d4fe0894b849113fa20eb,0,2021/08/23 10:19:30+00,,gerealiseerd,1206787,0,0
,,,,,,,,,,,gesloten verharding,5.437753,96074.8505,432797.3889,51.880591030823,4.53140074191187,Prorail,L0004,bestaand,283,9bea7e7f819249e895affba4761cbc50,1,2019/10/08 06:48:09+00,,gerealiseerd,1206791,0,0
,,,,,,,,,,,gesloten verharding,10.71752,99009.669294,479769.644,52.303046113766,4.56630718028022,Prorail,L0004,bestaand,283,63410e03c01c4c08b5ccd32ac35fdefd,1,2017/12/06 14:20:34+00,,gerealiseerd,1206792,0,0
555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.925951,"83,925951",Randstad Zuid,RZ,gesloten verharding,9.843335,91873.9755,437740.189137,51.924553360624,4.46949016116396,Prorail,L0004,bestaand,283,daa0588fd5594a47a97a408b59f229b9,0,2021/08/31 15:35:48+00,,gerealiseerd,1206796,0,0
,,,,,,,,,,,gesloten verharding,9.210948,84502.449865,453661.684,52.0667541766537,4.35906448227057,Prorail,L0004,bestaand,283,ddeb7450d5844c0e91cc610bd05f892f,1,2017/12/06 14:20:34+00,,gerealiseerd,1206797,0,0
536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,61.062671,"61,062671",Randstad Zuid,RZ,gesloten verharding,9.935894,82024.7025,454020.027464,52.0696536757305,4.3228581890439,Prorail,L0004,bestaand,283,b4a3754835ba4776b0e7a91103963a7a,0,2019/07/25 07:43:16+00,,gerealiseerd,1260174,0,0
614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,47.878105,"47,878105",Zuid,Z,gesloten verharding,6.863949,148518.2805,411352.895673,51.6909186532791,5.29346075338415,Prorail,L0004,bestaand,283,f37965a90f5349d6a1c8cc2dda1b118b,0,2020/06/08 16:45:25+00,,gerealiseerd,1289333,0,0
524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,71.248034,"71,248034",Randstad Noord,RN,gesloten verharding,8.475012,116014.844,494620.881694,52.4379848801723,4.81388988817945,Prorail,L0004,bestaand,283,a625a3a6ddbd6e9be05332a1e90a9af1,0,2021/04/23 10:44:32+00,,gerealiseerd,1289644,0,0
,,,,,,,,,,,gesloten verharding,6.79482,81969.416,450391.870196,52.0370408056346,4.32282752882704,Prorail,L0004,bestaand,283,c03a8c49f72543ef9ddc20f8f7a6868e,-1,2020/06/11 13:41:08+00,,gerealiseerd,1290434,0,0
,,,,,,,,,,,gesloten verharding,7.010627,81958.088,450383.129955,52.0369607662419,4.32266432452593,Prorail,L0004,bestaand,283,5a430f44d9504209b4e5d71fc38d6fc4,-1,2020/06/11 13:41:24+00,,gerealiseerd,1290511,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.804092,"2,804092",Noord-Oost,NO,gesloten verharding,15.877217,202785.191114,502145.5885,52.5049095279512,6.09099971384464,Prorail,L0004,bestaand,283,a976ee944c6f3762e05332a1e90abde0,0,2020/07/09 18:13:41+00,,gerealiseerd,1291811,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.825915,"2,825915",Noord-Oost,NO,gesloten verharding,11.166934,202803.666,502132.149843,52.5047871429274,6.09126987227172,Prorail,L0004,bestaand,283,a976ee944c803762e05332a1e90abde0,0,2022/03/07 11:29:40+00,,gerealiseerd,1292013,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.80418,"2,804180",Noord-Oost,NO,gesloten verharding,15.883291,202795.20968,502162.991,52.50506504425,6.09114975279968,Prorail,L0004,bestaand,283,a976ee944c7b3762e05332a1e90abde0,0,2020/07/09 18:10:34+00,,gerealiseerd,1292092,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.847905,"2,847905",Noord-Oost,NO,gesloten verharding,15.773984,202834.666293,502140.348,52.5048581063329,6.09172759512327,Prorail,L0004,bestaand,283,a976ee944c823762e05332a1e90abde0,0,2020/07/09 18:10:49+00,,gerealiseerd,1292098,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.847818,"2,847818",Noord-Oost,NO,gesloten verharding,15.770879,202824.64852,502122.945,52.5047025861976,6.09157756644258,Prorail,L0004,bestaand,283,a976ee944c843762e05332a1e90abde0,0,2020/07/09 18:10:55+00,,gerealiseerd,1292101,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.847721,"2,847721",Noord-Oost,NO,gesloten verharding,15.77538,202812.417949,502101.6815,52.5045125660046,6.09139439742577,Prorail,L0004,bestaand,283,a976ee944c6d3762e05332a1e90abde0,0,2020/07/09 18:10:56+00,,gerealiseerd,1292102,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.825834,"2,825834",Noord-Oost,NO,gesloten verharding,11.176646,202791.4415,502110.862867,52.5045969107549,6.09108679027354,Prorail,L0004,bestaand,283,a976ee944c743762e05332a1e90abde0,0,2022/03/07 11:29:40+00,,gerealiseerd,1292290,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.823919,"2,823919",Noord-Oost,NO,gesloten verharding,5.75773,202827.7405,502178.605277,52.505202521083,6.09163108208609,Prorail,L0004,bestaand,283,a976ee944c723762e05332a1e90abde0,0,2020/07/09 18:13:46+00,,gerealiseerd,1292296,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.826011,"2,826011",Noord-Oost,NO,gesloten verharding,11.179047,202813.6875,502149.540801,52.5049425549052,6.09141995332095,Prorail,L0004,bestaand,283,a976ee944c793762e05332a1e90abde0,0,2022/03/07 11:30:24+00,,gerealiseerd,1292297,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.828346,"2,828346",Noord-Oost,NO,gesloten verharding,5.759738,202831.7275,502176.298446,52.5051814413474,6.09168946922558,Prorail,L0004,bestaand,283,a976ee944c733762e05332a1e90abde0,0,2020/07/09 18:12:07+00,,gerealiseerd,1292963,0,0
,,,,,,,,,,,gesloten verharding,12.742871,117700.105722,489116.8295,52.3886364059591,4.83928431960682,Amsterdam,G0363,bestaand,283,bf6c88d6de47436e8a62280a4683a24d,0,2020/08/21 08:17:50+00,,,1297470,0,0
032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,16.211663,"16,211663",Randstad Noord,RN,gesloten verharding,1.01293,137474.325339,455536.3925,52.0878124695417,5.13149343675988,Prorail,L0004,bestaand,283,1a6bf1d9c2b040ab83781a12d9b6dc2f,0,2020/10/05 11:34:44+00,,,1301564,0,0
,,,,,,,,,Randstad Noord,RN,gesloten verharding,11.685101,117618.8805,489161.259233,52.3890301788585,4.83808626139576,Prorail,L0004,bestaand,283,ba6db7545711395ce0531529a8c0318d,2,2022/12/01 10:08:45+00,,gerealiseerd,1320696,0,0
