FID,id,naamgebied,hoekpunt,easting_etrs89,northing_etrs89,nb_dgrad_etrs89,ol_dgrad_etrs89,nb_grad_dmin_etrs89,ol_grad_dmin_etrs89,gdb_geomattr_data,shape
wingebieden_hoekpunten.1369,1218,Q16F1,1,572193.7318,5771254.4585,52.0871442,4.05367361,52° 05.229',4° 03.220',,POINT (572193.7318000002 5771254.4585)
wingebieden_hoekpunten.1370,1219,Q16F1,2,574016.4047,5773150.8695,52.1039507,4.08068251,52° 06.237',4° 04.841',,POINT (574016.4046999998 5773150.8695)
wingebieden_hoekpunten.1371,1379,S7AA,4,516622.6568,5720326.7402,51.63370777,3.24017921,51° 38.022',3° 14.411',,POINT (516622.6568 5720326.7402)
wingebieden_hoekpunten.1372,1380,S7AB,1,514250.0735,5714727.1116,51.58342381,3.2056706,51° 35.005',3° 12.340',,POINT (514250.07349999994 5714727.1116)
wingebieden_hoekpunten.1373,1381,S7AB,2,512790.6323,5714858.6149,51.58464124,3.18461147,51° 35.078',3° 11.077',,POINT (512790.6322999997 5714858.6149)
wingebieden_hoekpunten.1374,1382,S7AB,3,512848.8735,5715895.8127,51.59396593,3.18549006,51° 35.638',3° 11.129',,POINT (512848.87349999975 5715895.8127)
wingebieden_hoekpunten.1375,1383,S7AB,4,514235.6893,5715606.4605,51.59133087,3.20549866,51° 35.480',3° 12.330',,POINT (514235.68929999974 5715606.4605)
wingebieden_hoekpunten.1376,1384,S7AC,1,505130.8735,5711492.163,51.55449322,3.07400662,51° 33.270',3° 04.440',,POINT (505130.87349999975 5711492.163000001)
wingebieden_hoekpunten.1377,1385,S7AC,2,504205.3466,5712388.5447,51.56256082,3.06066775,51° 33.754',3° 03.640',,POINT (504205.3465999998 5712388.5447)
wingebieden_hoekpunten.1378,1386,S7AC,3,507025.7618,5712514.3583,51.563664,3.10135847,51° 33.820',3° 06.082',,POINT (507025.76180000044 5712514.3583)
wingebieden_hoekpunten.1379,1387,S7B,1,518192.7818,5714452.4533,51.58084071,3.2625607,51° 34.850',3° 15.754',,POINT (518192.7818 5714452.453299999)
wingebieden_hoekpunten.1380,1388,S7B,2,518725.4066,5716153.9103,51.5961219,3.27033831,51° 35.767',3° 16.220',,POINT (518725.40660000034 5716153.9103)
wingebieden_hoekpunten.1381,1389,S7B,3,519514.4111,5716125.9029,51.59584329,3.28172745,51° 35.751',3° 16.904',,POINT (519514.41110000014 5716125.902899999)
wingebieden_hoekpunten.1382,1390,S7B,4,520979.1796,5715544.7799,51.59056549,3.3028391,51° 35.434',3° 18.170',,POINT (520979.1796000004 5715544.7798999995)
wingebieden_hoekpunten.1383,1391,S7B,5,520039.6962,5714675.9548,51.58278767,3.28922803,51° 34.967',3° 17.354',,POINT (520039.6962000001 5714675.9548)
wingebieden_hoekpunten.1384,1392,S7C,1,511567.6305,5716163.1377,51.59639736,3.16700257,51° 35.784',3° 10.020',,POINT (511567.63049999997 5716163.137700001)
wingebieden_hoekpunten.1385,1393,S7C,2,511871.8374,5717708.5562,51.6102867,3.17144672,51° 36.617',3° 10.287',,POINT (511871.8373999996 5717708.5561999995)
wingebieden_hoekpunten.1386,1394,S7C,3,517473.2362,5716581.804,51.60000954,3.25228226,51° 36.001',3° 15.137',,POINT (517473.23620000016 5716581.804)
wingebieden_hoekpunten.1387,1395,S7C,4,515514.6108,5715339.6184,51.58889778,3.22394853,51° 35.334',3° 13.437',,POINT (515514.6107999999 5715339.6184)
wingebieden_hoekpunten.1388,1396,S7C1,1,513310.5627,5717419.1487,51.60765231,3.19221291,51° 36.459',3° 11.533',,POINT (513310.56269999966 5717419.148700001)
wingebieden_hoekpunten.1389,1397,S7C1,2,514741.2523,5715500.9761,51.5903694,3.21279221,51° 35.422',3° 12.768',,POINT (514741.2522999998 5715500.9761)
wingebieden_hoekpunten.1390,1398,S7C1,3,511567.6305,5716163.1377,51.59639736,3.16700257,51° 35.784',3° 10.020',,POINT (511567.63049999997 5716163.137700001)
wingebieden_hoekpunten.1391,1399,S7C1,4,511871.8374,5717708.5562,51.6102867,3.17144672,51° 36.617',3° 10.287',,POINT (511871.8373999996 5717708.5561999995)
wingebieden_hoekpunten.1392,1400,S7D,1,517434.5358,5717811.2656,51.61106542,3.25178464,51° 36.664',3° 15.107',,POINT (517434.5357999997 5717811.2656)
wingebieden_hoekpunten.1393,1401,S7D,2,519998.1437,5719611.1606,51.62716381,3.28890981,51° 37.630',3° 17.335',,POINT (519998.1436999999 5719611.160599999)
wingebieden_hoekpunten.1394,1402,S7D,3,521190.0577,5720447.997,51.63464451,3.30617959,51° 38.079',3° 18.371',,POINT (521190.0576999998 5720447.9969999995)
wingebieden_hoekpunten.1395,1403,S7D,4,523055.8741,5720067.2287,51.6311475,3.33311361,51° 37.869',3° 19.987',,POINT (523055.87409999967 5720067.228700001)
wingebieden_hoekpunten.1396,1404,S7D,5,519220.4433,5717374.7383,51.60708226,3.27755197,51° 36.425',3° 16.653',,POINT (519220.4433000004 5717374.738299999)
wingebieden_hoekpunten.1397,1405,S7D,6,519007.6763,5717426.7443,51.60755709,3.27448237,51° 36.453',3° 16.469',,POINT (519007.6763000004 5717426.7443)
wingebieden_hoekpunten.1398,1406,S7D',1,516985.7301,5717794.006,51.61092395,3.24530234,51° 36.655',3° 14.718',,POINT (516985.7301000003 5717794.005999999)
wingebieden_hoekpunten.1399,1407,S7D',2,519801.428,5719674.7992,51.62774297,3.28607153,51° 37.665',3° 17.164',,POINT (519801.4280000003 5719674.7992)
wingebieden_hoekpunten.1400,1408,S7D',3,519998.1437,5719611.1606,51.62716381,3.28890981,51° 37.630',3° 17.335',,POINT (519998.1436999999 5719611.160599999)
wingebieden_hoekpunten.1401,1409,S7D',4,521534.0659,5719114.2829,51.6226395,3.31106813,51° 37.358',3° 18.664',,POINT (521534.0658999998 5719114.2829)
wingebieden_hoekpunten.1402,1410,S7D',5,519007.6763,5717426.7443,51.60755709,3.27448237,51° 36.453',3° 16.469',,POINT (519007.6763000004 5717426.7443)
wingebieden_hoekpunten.1403,1411,S7D',6,518974.1648,5717404.3597,51.60735695,3.27399724,51° 36.441',3° 16.440',,POINT (518974.1648000004 5717404.3597)
wingebieden_hoekpunten.1404,1412,S7E,1,505682.3437,5713990.4277,51.57695138,3.0820013,51° 34.617',3° 04.920',,POINT (505682.3437000001 5713990.4277)
wingebieden_hoekpunten.1405,1413,S7E,2,507548.0678,5716835.1581,51.60250808,3.10898651,51° 36.150',3° 06.539',,POINT (507548.0678000003 5716835.1581)
wingebieden_hoekpunten.1406,1414,S7E,3,508562.2325,5718381.489,51.61639747,3.12366776,51° 36.984',3° 07.420',,POINT (508562.2324999999 5718381.489)
wingebieden_hoekpunten.1407,1415,S7E,4,509809.9142,5718123.4258,51.61405672,3.14168125,51° 36.843',3° 08.501',,POINT (509809.91420000046 5718123.425799999)
wingebieden_hoekpunten.1408,1416,S7E,5,510486.3272,5717983.5197,51.61278656,3.15144623,51° 36.767',3° 09.087',,POINT (510486.3272000002 5717983.5197)
wingebieden_hoekpunten.1409,1417,S7E,6,510107.006,5717490.6737,51.60836206,3.14595379,51° 36.502',3° 08.757',,POINT (510107.00600000005 5717490.673699999)
wingebieden_hoekpunten.1410,1538,S8B,2,526168.0611,5723942.478,51.66585487,3.37836777,51° 39.951',3° 22.702',,POINT (526168.0610999996 5723942.478)
wingebieden_hoekpunten.1411,1539,S8B,3,528593.2425,5723954.8937,51.66584832,3.41343389,51° 39.951',3° 24.806',,POINT (528593.2424999997 5723954.8937)
wingebieden_hoekpunten.1412,1540,S8B,4,524317.6845,5720953.1053,51.63905959,3.35140557,51° 38.344',3° 21.084',,POINT (524317.6845000004 5720953.1053)
wingebieden_hoekpunten.1413,1541,S8B,5,522972.8951,5721227.009,51.6415789,3.33199087,51° 38.495',3° 19.919',,POINT (522972.8951000003 5721227.009)
wingebieden_hoekpunten.1414,1542,S8B',1,522972.8951,5721227.009,51.6415789,3.33199087,51° 38.495',3° 19.919',,POINT (522972.8951000003 5721227.009)
wingebieden_hoekpunten.1415,1543,S8B',2,522971.6851,5721698.3961,51.64581736,3.33200434,51° 38.749',3° 19.920',,POINT (522971.68510000035 5721698.3961)
wingebieden_hoekpunten.1416,1544,S8B',3,526168.0611,5723942.478,51.66585487,3.37836777,51° 39.951',3° 22.702',,POINT (526168.0610999996 5723942.478)
wingebieden_hoekpunten.1417,1545,S8B',4,528593.2425,5723954.8937,51.66584832,3.41343389,51° 39.951',3° 24.806',,POINT (528593.2424999997 5723954.8937)
wingebieden_hoekpunten.1418,1546,S8B',5,527876.1176,5723451.4134,51.66135744,3.40302499,51° 39.681',3° 24.181',,POINT (527876.1176000005 5723451.4134)
wingebieden_hoekpunten.1419,1547,S8B',6,526327.1423,5723443.4848,51.66136086,3.3806303,51° 39.682',3° 22.838',,POINT (526327.1423000004 5723443.4848)
wingebieden_hoekpunten.1420,1548,S8B',7,523125.7417,5721195.8783,51.64129273,3.33419763,51° 38.478',3° 20.052',,POINT (523125.74170000013 5721195.8783)
wingebieden_hoekpunten.1421,1549,S8B2,1,526170.6577,5723942.4911,51.66585487,3.37840532,51° 39.951',3° 22.704',,POINT (526170.6577000003 5723942.4911)
wingebieden_hoekpunten.1422,1550,S8B2,2,526402.0038,5723943.6749,51.66585469,3.38175039,51° 39.951',3° 22.905',,POINT (526402.0038000001 5723943.674900001)
wingebieden_hoekpunten.1423,1551,S8B2,3,524597.5521,5721879.9351,51.64738086,3.35551491,51° 38.843',3° 21.331',,POINT (524597.5521 5721879.9351)
wingebieden_hoekpunten.1424,1552,S8B2,4,523757.5486,5721067.1924,51.64010933,3.34331916,51° 38.407',3° 20.599',,POINT (523757.54860000033 5721067.192399999)
wingebieden_hoekpunten.1425,1553,S8B2,5,523180.9227,5721184.639,51.6411894,3.3349943,51° 38.471',3° 20.100',,POINT (523180.9227 5721184.639)
wingebieden_hoekpunten.1426,1554,S8B2,6,523153.7768,5721834.8248,51.64703657,3.33464505,51° 38.822',3° 20.079',,POINT (523153.7768000001 5721834.8248)
wingebieden_hoekpunten.1427,1555,S8C,1,523398.5915,5720722.5356,51.63702545,3.33810894,51° 38.222',3° 20.287',,POINT (523398.5915000001 5720722.535599999)
wingebieden_hoekpunten.1428,1556,S8C,2,521463.3931,5721252.7401,51.6418699,3.31017837,51° 38.512',3° 18.611',,POINT (521463.3931 5721252.7401)
wingebieden_hoekpunten.1429,1557,S8C,3,522129.1011,5721765.9762,51.64645879,3.31983116,51° 38.788',3° 19.190',,POINT (522129.1010999996 5721765.976199999)
wingebieden_hoekpunten.1430,1558,S8C,4,522890.9785,5721552.4917,51.64450877,3.33082838,51° 38.671',3° 19.850',,POINT (522890.9785000002 5721552.491699999)
wingebieden_hoekpunten.1431,1559,S8C,5,522924.2664,5721205.3975,51.64138657,3.33128672,51° 38.483',3° 19.877',,POINT (522924.2664000001 5721205.397500001)
wingebieden_hoekpunten.1432,1560,S8C,6,523593.261,5720984.1847,51.6393699,3.3409395,51° 38.362',3° 20.456',,POINT (523593.26099999994 5720984.184699999)
wingebieden_hoekpunten.1433,1561,S8D,1,522795.1304,5721584.2657,51.64479836,3.32944525,51° 38.688',3° 19.767',,POINT (522795.13040000014 5721584.265699999)
wingebieden_hoekpunten.1434,1562,S8D,2,521953.1904,5721821.7441,51.64696712,3.31729227,51° 38.818',3° 19.038',,POINT (521953.19039999973 5721821.744100001)
wingebieden_hoekpunten.1435,1563,S8D,3,524582.6575,5723555.4359,51.66244647,3.35541745,51° 39.747',3° 21.325',,POINT (524582.6574999997 5723555.435900001)
wingebieden_hoekpunten.1436,1564,S8D,4,527568.8547,5726131.13,51.68546658,3.39879433,51° 41.128',3° 23.928',,POINT (527568.8547 5726131.130000001)
wingebieden_hoekpunten.1437,1565,S8D,5,527833.7246,5725888.5227,51.68327217,3.40260633,51° 40.996',3° 24.156',,POINT (527833.7246000003 5725888.522700001)
wingebieden_hoekpunten.1438,1566,S8D,6,527134.209,5725045.8906,51.67573011,3.39242282,51° 40.544',3° 23.545',,POINT (527134.2089999998 5725045.8906)
wingebieden_hoekpunten.1439,1567,S8D,7,526766.0134,5724376.6384,51.66973036,3.3870467,51° 40.184',3° 23.223',,POINT (526766.0133999996 5724376.6384)
wingebieden_hoekpunten.1440,1568,S8D,8,524977.9507,5723109.2368,51.65841712,3.36110061,51° 39.505',3° 21.666',,POINT (524977.9506999999 5723109.2368)
wingebieden_hoekpunten.1441,1569,S8E,1,520114.3636,5720381.4379,51.63408555,3.29063306,51° 38.045',3° 17.438',,POINT (520114.3635999998 5720381.437899999)
wingebieden_hoekpunten.1442,1570,S8E,2,519766.2372,5720632.2933,51.63635344,3.2856172,51° 38.181',3° 17.137',,POINT (519766.2372000003 5720632.293299999)
wingebieden_hoekpunten.1443,1571,S8E,3,523744.1943,5723372.3392,51.66083624,3.3432827,51° 39.650',3° 20.597',,POINT (523744.1942999996 5723372.339199999)
wingebieden_hoekpunten.1444,1572,S8E,4,523964.5657,5723190.2944,51.65919007,3.34645619,51° 39.551',3° 20.787',,POINT (523964.56570000015 5723190.294399999)
wingebieden_hoekpunten.1445,1573,S8E,5,521953.1904,5721821.7451,51.64696713,3.31729227,51° 38.818',3° 19.038',,POINT (521953.19039999973 5721821.745100001)
wingebieden_hoekpunten.1446,1574,S8E,6,522134.9427,5721770.4796,51.64649905,3.31991587,51° 38.790',3° 19.195',,POINT (522134.94269999955 5721770.479599999)
wingebieden_hoekpunten.1447,1575,S8E,7,521463.3931,5721252.7401,51.6418699,3.31017837,51° 38.512',3° 18.611',,POINT (521463.3931 5721252.7401)
wingebieden_hoekpunten.1448,1576,S8E,8,522347.1965,5721010.5959,51.63965827,3.32293498,51° 38.379',3° 19.376',,POINT (522347.1964999996 5721010.595899999)
wingebieden_hoekpunten.1449,1577,S8E,9,521588.1781,5720246.1911,51.63281486,3.31191958,51° 37.969',3° 18.715',,POINT (521588.17810000014 5720246.1910999995)
wingebieden_hoekpunten.1450,1578,S8E,10,521340.212,5720417.3538,51.63436331,3.3083473,51° 38.062',3° 18.501',,POINT (521340.2120000003 5720417.353800001)
wingebieden_hoekpunten.1451,1579,S8E,11,521240.316,5720486.3081,51.63498709,3.3069081,51° 38.099',3° 18.414',,POINT (521240.31599999964 5720486.3081)
wingebieden_hoekpunten.1452,1580,S8E,12,521161.887,5720428.2174,51.63446773,3.30577135,51° 38.068',3° 18.346',,POINT (521161.8870000001 5720428.2173999995)
wingebieden_hoekpunten.1453,1581,S8E,13,520649.7424,5720771.2685,51.63757127,3.29839165,51° 38.254',3° 17.903',,POINT (520649.7423999999 5720771.2685)
wingebieden_hoekpunten.1454,1582,Slijkgat,1,562357.0157,5744930.6533,51.85169219,3.90534529,51° 51.102',3° 54.321',,POINT (562357.0157000003 5744930.6533)
wingebieden_hoekpunten.1455,1583,Slijkgat,2,562619.0775,5745397.4118,51.85585903,3.90923415,51° 51.352',3° 54.554',,POINT (562619.0774999997 5745397.411800001)
wingebieden_hoekpunten.1456,1584,Slijkgat,3,563679.5089,5744761.8909,51.85002569,3.92451246,51° 51.002',3° 55.471',,POINT (563679.5088999998 5744761.890900001)
wingebieden_hoekpunten.1457,1585,Slijkgat,4,564675.2255,5744712.8442,51.84947028,3.93895723,51° 50.968',3° 56.337',,POINT (564675.2254999997 5744712.8442)
wingebieden_hoekpunten.1458,1586,Slijkgat,5,565709.639,5744633.6031,51.84863709,3.95395759,51° 50.918',3° 57.237',,POINT (565709.6390000004 5744633.6031)
wingebieden_hoekpunten.1459,1587,Slijkgat,6,566723.7221,5744647.0021,51.84863725,3.96868015,51° 50.918',3° 58.121',,POINT (566723.7220999999 5744647.0021)
wingebieden_hoekpunten.1460,1588,Slijkgat,7,567291.6258,5744908.6351,51.85092113,3.97697449,51° 51.055',3° 58.618',,POINT (567291.6257999996 5744908.6351)
wingebieden_hoekpunten.1461,1589,Slijkgat,8,567881.9576,5745171.0044,51.85320831,3.9855954,51° 51.192',3° 59.136',,POINT (567881.9576000003 5745171.0044)
wingebieden_hoekpunten.1462,1590,Slijkgat,9,568397.3591,5745411.1663,51.8553044,3.99312496,51° 51.318',3° 59.587',,POINT (568397.3591 5745411.166300001)
wingebieden_hoekpunten.1463,1591,Slijkgat,10,569009.5446,5745419.56,51.85530449,4.00201407,51° 51.318',4° 00.121',,POINT (569009.5445999997 5745419.5600000005)
wingebieden_hoekpunten.1464,1592,Slijkgat,11,569622.1583,5745397.1344,51.8550268,4.01090317,51° 51.302',4° 00.654',,POINT (569622.1583000002 5745397.134400001)
wingebieden_hoekpunten.1465,1593,Slijkgat,12,570311.7364,5745344.9638,51.85447135,4.02090342,51° 51.268',4° 01.254',,POINT (570311.7363999998 5745344.9638)
wingebieden_hoekpunten.1466,1594,Slijkgat,13,570951.3722,5744766.8726,51.84919351,4.03007045,51° 50.952',4° 01.804',,POINT (570951.3722000001 5744766.8726)
wingebieden_hoekpunten.1467,1595,Slijkgat,14,571571.1379,5744250.3784,51.84447125,4.03895968,51° 50.668',4° 02.338',,POINT (571571.1379000004 5744250.3784)
wingebieden_hoekpunten.1468,1596,Slijkgat,15,572442.9397,5743521.2883,51.83780452,4.05146016,51° 50.268',4° 03.088',,POINT (572442.9397 5743521.2883)
wingebieden_hoekpunten.1469,1597,Slijkgat,16,571765.4622,5742708.1359,51.83058198,4.04146014,51° 49.835',4° 02.488',,POINT (571765.4622 5742708.1359)
wingebieden_hoekpunten.1470,1598,Slijkgat,17,571229.2641,5742601.9337,51.82969588,4.03365835,51° 49.782',4° 02.020',,POINT (571229.2641000003 5742601.933700001)
wingebieden_hoekpunten.1471,1599,Slijkgat,18,571200.8775,5742581.2194,51.82951328,4.03324222,51° 49.771',4° 01.995',,POINT (571200.8775000004 5742581.2194)
wingebieden_hoekpunten.1472,1600,Slijkgat,19,571186.8786,5742406.2208,51.82794187,4.03300312,51° 49.677',4° 01.980',,POINT (571186.8786000004 5742406.220799999)
wingebieden_hoekpunten.1473,1601,Slijkgat,20,571535.8762,5742119.2224,51.82531725,4.03800727,51° 49.519',4° 02.280',,POINT (571535.8761999998 5742119.2224)
wingebieden_hoekpunten.1474,1602,Slijkgat,21,571527.8766,5742087.2233,51.82503061,4.0378846,51° 49.502',4° 02.273',,POINT (571527.8766000001 5742087.223300001)
wingebieden_hoekpunten.1475,1603,Slijkgat,22,571538.8754,5742071.2234,51.82488536,4.03804086,51° 49.493',4° 02.282',,POINT (571538.8754000003 5742071.2234000005)
wingebieden_hoekpunten.1476,1604,Slijkgat,23,571487.8761,5742009.2242,51.82433453,4.03728818,51° 49.460',4° 02.237',,POINT (571487.8761 5742009.224199999)
wingebieden_hoekpunten.1477,1605,Slijkgat,24,571475.8755,5742013.2239,51.82437203,4.03711491,51° 49.462',4° 02.227',,POINT (571475.8755000001 5742013.2239)
wingebieden_hoekpunten.1478,1606,Slijkgat,25,571397.8761,5741923.2245,51.82357293,4.03596478,51° 49.414',4° 02.158',,POINT (571397.8761 5741923.2245000005)
wingebieden_hoekpunten.1479,1607,Slijkgat,26,571304.877,5741999.2238,51.82426802,4.03463127,51° 49.456',4° 02.078',,POINT (571304.8770000003 5741999.2238)
wingebieden_hoekpunten.1480,1608,Slijkgat,27,571330.8774,5742034.2231,51.82457934,4.03501568,51° 49.475',4° 02.101',,POINT (571330.8773999996 5742034.223099999)
wingebieden_hoekpunten.1481,1609,Slijkgat,28,571322.8781,5742039.2235,51.82462531,4.03490066,51° 49.478',4° 02.094',,POINT (571322.8781000003 5742039.2235)
wingebieden_hoekpunten.1482,1610,Slijkgat,29,571292.8778,5742009.2242,51.82435945,4.03445926,51° 49.462',4° 02.068',,POINT (571292.8777999999 5742009.224199999)
wingebieden_hoekpunten.1483,1611,Slijkgat,30,571086.8799,5742173.2218,51.82586,4.03150443,51° 49.552',4° 01.890',,POINT (571086.8799 5742173.2217999995)
wingebieden_hoekpunten.1484,1612,Slijkgat,31,571113.8796,5742204.2225,51.82613525,4.03190251,51° 49.568',4° 01.914',,POINT (571113.8795999996 5742204.2225)
wingebieden_hoekpunten.1485,1613,Slijkgat,32,571030.8794,5742266.2217,51.82670317,4.03071106,51° 49.602',4° 01.843',,POINT (571030.8794 5742266.2217)
wingebieden_hoekpunten.1486,1614,Slijkgat,33,571004.8796,5742233.2221,51.82640982,4.03032708,51° 49.585',4° 01.820',,POINT (571004.8795999996 5742233.222100001)
wingebieden_hoekpunten.1487,1615,Slijkgat,34,570995.8802,5742240.2221,51.82647389,4.03019795,51° 49.588',4° 01.812',,POINT (570995.8801999995 5742240.222100001)
wingebieden_hoekpunten.1488,1616,Slijkgat,35,571010.8799,5742293.2214,51.82694844,4.03042644,51° 49.617',4° 01.826',,POINT (571010.8799 5742293.2214)
wingebieden_hoekpunten.1489,1617,Slijkgat,36,570992.8783,5742304.2224,51.82704962,4.03016752,51° 49.623',4° 01.810',,POINT (570992.8783 5742304.2224)
wingebieden_hoekpunten.1490,1618,Slijkgat,37,570942.8813,5742256.222,51.82662446,4.02943231,51° 49.597',4° 01.766',,POINT (570942.8812999995 5742256.221999999)
wingebieden_hoekpunten.1491,1619,Slijkgat,38,570891.8807,5742286.2223,51.82690063,4.02869853,51° 49.614',4° 01.722',,POINT (570891.8806999996 5742286.2223000005)
wingebieden_hoekpunten.1492,1620,Slijkgat,39,570931.8802,5742359.2213,51.8275518,4.02929381,51° 49.653',4° 01.758',,POINT (570931.8801999995 5742359.2213)
wingebieden_hoekpunten.1493,1621,Slijkgat,40,570899.8799,5742390.2208,51.82783454,4.02883589,51° 49.670',4° 01.730',,POINT (570899.8799 5742390.220799999)
wingebieden_hoekpunten.1494,1622,Slijkgat,41,571130.8779,5742689.2186,51.83049309,4.03224879,51° 49.830',4° 01.935',,POINT (571130.8778999997 5742689.218599999)
wingebieden_hoekpunten.1495,1623,Slijkgat,42,571240.8974,5742757.2458,51.83109062,4.03385911,51° 49.865',4° 02.032',,POINT (571240.8974000001 5742757.2458)
wingebieden_hoekpunten.1496,1624,Slijkgat,43,571303.8774,5742856.0529,51.83197083,4.03479328,51° 49.918',4° 02.088',,POINT (571303.8773999996 5742856.0529)
wingebieden_hoekpunten.1497,1625,Slijkgat,44,571396.0613,5743104.5663,51.83419313,4.03618214,51° 50.052',4° 02.171',,POINT (571396.0613000002 5743104.566299999)
wingebieden_hoekpunten.1498,1626,Slijkgat,45,571178.9457,5743564.9854,51.83835989,4.03312639,51° 50.302',4° 01.988',,POINT (571178.9457 5743564.985400001)
wingebieden_hoekpunten.1499,1627,Slijkgat,46,570999.7041,5744056.8506,51.84280445,4.03062621,51° 50.568',4° 01.838',,POINT (570999.7040999997 5744056.8506000005)
wingebieden_hoekpunten.1500,1628,Slijkgat,47,570839.1928,5744579.8831,51.84752677,4.0284038,51° 50.852',4° 01.704',,POINT (570839.1928000003 5744579.883099999)
wingebieden_hoekpunten.1501,1629,Slijkgat,48,570221.4213,5745061.6831,51.85193609,4.01953474,51° 51.116',4° 01.172',,POINT (570221.4212999996 5745061.6831)
wingebieden_hoekpunten.1502,1630,Slijkgat,49,569606.8897,5745118.8214,51.85252673,4.01062546,51° 51.152',4° 00.638',,POINT (569606.8897000002 5745118.8214)
wingebieden_hoekpunten.1503,1631,Slijkgat,50,569040.7571,5745127.2755,51.85267305,4.00240881,51° 51.160',4° 00.145',,POINT (569040.7571 5745127.2754999995)
wingebieden_hoekpunten.1504,1632,Slijkgat,51,568450.4247,5745039.8197,51.85195955,3.9938218,51° 51.118',3° 59.629',,POINT (568450.4247000003 5745039.819700001)
wingebieden_hoekpunten.1505,1633,Slijkgat,52,567881.9576,5744799.3139,51.84986687,3.9855224,51° 50.992',3° 59.131',,POINT (567881.9576000003 5744799.3138999995)
wingebieden_hoekpunten.1506,1634,Slijkgat,53,567336.8292,5744593.4029,51.84808178,3.97756927,51° 50.885',3° 58.654',,POINT (567336.8291999996 5744593.402899999)
wingebieden_hoekpunten.1507,1635,Slijkgat,54,566726.3972,5744446.1898,51.84683165,3.96868022,51° 50.810',3° 58.121',,POINT (566726.3971999995 5744446.1898)
wingebieden_hoekpunten.1508,1636,Slijkgat,55,565692.9371,5744447.9858,51.84697037,3.95367988,51° 50.818',3° 57.221',,POINT (565692.9370999997 5744447.9858)
wingebieden_hoekpunten.1509,1637,Slijkgat,56,564639.7482,5744496.0891,51.84752576,3.93840171,51° 50.852',3° 56.304',,POINT (564639.7482000003 5744496.0890999995)
wingebieden_hoekpunten.1510,1638,Slijkgat,57,563567.452,5744544.1719,51.84808117,3.92284579,51° 50.885',3° 55.371',,POINT (563567.4519999996 5744544.1719)
wingebieden_hoekpunten.1511,1639,WCT,1,496113.5965,5721711.9069,51.6463947,2.94383008,51° 38.784',2° 56.630',,POINT (496113.5965 5721711.9069)
wingebieden_hoekpunten.1512,1640,WCT,2,498626.5772,5724935.8827,51.67539477,2.98013734,51° 40.524',2° 58.808',,POINT (498626.5772000002 5724935.8827)
wingebieden_hoekpunten.1513,1641,WCT,3,500006.5669,5727327.8648,51.69690381,3.00009502,51° 41.814',3° 00.006',,POINT (500006.5669 5727327.864800001)
wingebieden_hoekpunten.1514,1642,WCT,4,501658.5555,5726499.8708,51.68945651,3.02399372,51° 41.367',3° 01.440',,POINT (501658.5554999998 5726499.8708)
wingebieden_hoekpunten.1515,1643,WCT,5,500704.5622,5723779.8912,51.66500195,3.01018716,51° 39.900',3° 00.611',,POINT (500704.5621999996 5723779.8912)
wingebieden_hoekpunten.1516,1644,WCT,6,497599.5841,5720498.9153,51.63549638,2.96531527,51° 38.130',2° 57.919',,POINT (497599.5840999996 5720498.9153)
wingebieden_hoekpunten.1517,1645,N7A,1,707996.3431,5942071.1288,53.58615688,6.14250029,53° 35.169',6° 08.550',,POINT (707996.3431000002 5942071.128799999)
wingebieden_hoekpunten.1518,1646,N7A,2,706942.7186,5943366.1894,53.59819698,6.12746679,53° 35.892',6° 07.648',,POINT (706942.7186000003 5943366.1894000005)
wingebieden_hoekpunten.1519,1647,N7A,3,709401.1776,5944531.7425,53.60768147,6.16534164,53° 36.461',6° 09.920',,POINT (709401.1776 5944531.7425)
wingebieden_hoekpunten.1520,1649,S3E,1,550854.3876,5745766.102,51.86036984,3.73848124,51° 51.622',3° 44.309',,POINT (550854.3876 5745766.102)
wingebieden_hoekpunten.1521,1650,S3E,2,550654.5778,5747001.5494,51.87149521,3.73576117,51° 52.290',3° 44.146',,POINT (550654.5778000001 5747001.5494)
wingebieden_hoekpunten.1522,1651,S3E,3,551659.4929,5747855.4294,51.87907974,3.75048408,51° 52.745',3° 45.029',,POINT (551659.4929 5747855.429400001)
wingebieden_hoekpunten.1523,1652,S3E,4,553466.3933,5749190.8133,51.89091492,3.77693826,51° 53.455',3° 46.616',,POINT (553466.3932999996 5749190.8133000005)
wingebieden_hoekpunten.1524,1653,S3E,5,552652.2103,5747983.465,51.88013797,3.76492396,51° 52.808',3° 45.895',,POINT (552652.2103000004 5747983.465)
wingebieden_hoekpunten.1525,1654,S3E,6,551752.0961,5746755.12,51.86917896,3.75166429,51° 52.151',3° 45.100',,POINT (551752.0960999997 5746755.119999999)
wingebieden_hoekpunten.1526,1655,S3E,7,551231.4235,5746146.6866,51.86375696,3.74401231,51° 51.825',3° 44.641',,POINT (551231.4234999996 5746146.6866)
wingebieden_hoekpunten.1527,1656,S7AD,1,511314.786,5714986.0577,51.58581872,3.16331429,51° 35.149',3° 09.799',,POINT (511314.7860000003 5714986.057700001)
wingebieden_hoekpunten.1528,1657,S7AD,2,511567.6312,5716163.1396,51.59639738,3.16700258,51° 35.784',3° 10.020',,POINT (511567.6311999997 5716163.139599999)
wingebieden_hoekpunten.1529,1658,S7AD,3,512848.8736,5715895.8133,51.59396593,3.18549006,51° 35.638',3° 11.129',,POINT (512848.8735999996 5715895.8133000005)
