OBJECTID,GPGIDENT,GPGZMRPL,GPGWNTPL,IWS_GPGONDP,IWS_GPGBOVP,IWS_GPGAFWONDP,IWS_GPGAFWBOVP,HOOFDSTROOMGEBIED,DEELSTROOMGEBIED,STROOMGEBIED,GLOBALID,INSP_GEBVOLGNR,IWS_MEMO,Shape__Area,Shape__Length
1562,187,-0.4,-0.6,-0.6,-0.4,,,5,29,12,b5c82d47-57c7-48a4-b38b-ac9d868c34f9,DM.241,,134874.715377808,1969.04518125118
1563,191,-1,-1.2,-1.2,-1,,,5,42,14,a73fc497-d0e9-4b7d-8ad1-fb94c70084ae,ZR.248,,294541.634719849,2230.31043005249
1564,197,0.85,0.65,0.65,0.85,,,3,32,15,98ca6d8b-280d-4786-baf8-e2a2aec3dbbf,ZW.246,,168443.343902588,1801.37973822786
1565,MV186,13.55,13.55,13.55,13.55,,,2,10,11,c4b161b2-c569-4e5c-be26-a1496dbea4db,ZW.250,,259667.004852295,2563.40498850102
1566,697,5.4,5.15,5.15,5.4,,,4,46,19,3ec23ea1-9ddc-4d57-825e-0929d371ac5c,ZW.241,,3867698.91867065,8342.58471982146
1567,698,5.25,5,5,5.25,,,4,40,19,2f169a4a-4d10-45b8-8750-c079dbb502a4,ZW.241,,1151495.43579102,4873.33764414664
1568,699,5,4.7,4.7,5,,,4,48,19,cdf2bec8-ea40-49ec-a3de-4ca0a502f764,ZW.241,,7734357.9179306,34062.662946639
1569,700,2.35,2.15,2.15,2.35,,,4,44,19,22e961bf-cd21-4b66-8d9c-5761a1f36e01,ZW.241,,621621.193733215,3685.20319129578
1570,703,2.75,2.65,2.65,2.75,,,4,44,19,43af1552-9e57-4575-a91c-b8d9af54e074,ZW.241,,709753.499130249,4131.80218927194
1571,704,1.8,1.75,1.75,1.8,,,4,49,19,6c81d8f4-cd09-44ea-8af0-a4b0466bccf0,ZW.241,,568368.42098999,3710.05340499941
1572,WA345,0.6,0.5,0.5,0.6,,,2,13,10,da642d02-0fd8-466b-9cd2-8e3d743891a2,ZW.250,,108968.549217224,1724.01381109526
1573,OV651,0.7,0.3,0.3,0.7,,,2,3,2,53addc90-737c-425a-860f-77d6af188de6,ZW.250,,17822.3030853271,1740.16969155709
1574,VH2061,-0.8,-0.8,-0.8,-0.8,,,1,12,5,ab1df579-c9d3-4cbe-86be-00c5bad8ab13,ZR.246,,13733.3930206299,968.354876820001
1575,VH2065,-1.29,-1.59,-1.59,-1.29,,,1,16,1,9ac7db7d-8184-4081-b8fa-4db547b11787,ZR.246,,672610.403282166,3652.58106299292
1576,MV224,14.3,14.3,14.3,14.3,,,2,17,6,a52fc4db-e8e3-4ec5-b05e-79a861dd7c98,ZW.250,,236083.668670654,2082.17276754375
1577,OV639,14.1,14.1,14.1,14.1,,,2,17,6,cd015c14-021d-4273-9ab0-fe969551a49a,ZW.250,,624895.785797119,5308.80800537773
1578,150,-1,-1.2,-1.2,-1,,,5,42,14,7615a01d-6579-410d-a929-546b5d1eb8d6,ZR.248,,972521.226348877,5967.95487544203
1579,152,-0.9,-1.1,-1.1,-0.9,,,5,29,12,9a250717-f8f6-475b-bd62-e35181791cdd,DM.241,,1956085.35592651,7439.86107894296
1580,OV405,16.07,16.07,16.07,16.07,,,2,3,2,7bd587e3-e46f-4d38-b20f-7b938b470231,ZW.250,,73225.794128418,1169.05034301598
1581,PO15,-0.95,-0.95,-0.95,-0.95,,,1,15,1,87557d41-191b-4180-98b9-1c2c9aae03f0,ZR.246,,83564.6386184692,1249.17176739397
1582,PO16,-1.07,-1.14,-1.14,-1.07,,,1,15,1,bd30c76d-eabc-4f9f-bdd6-b912ce472356,ZR.246,,24176.1443481445,1066.16073829789
1583,PO18,-1.26,-1.33,-1.33,-1.26,,,1,15,1,5a6a8dcf-4acb-4c09-9767-ef8e9515db94,ZR.246,,39181.0989074707,864.081991092196
1584,PO19,-1.45,-1.45,-1.45,-1.45,,,1,15,1,468a8b36-48d2-4cb7-99d0-b1104de037d1,ZR.246,,36655.0865707397,911.080572140361
1585,PO20,-1.65,-1.7,-1.7,-1.65,,,1,15,1,2c5ccb89-5e68-449c-9f03-35c740042dd2,ZR.246,,353636.146507263,3066.69598654266
1586,PO21,,,,,,,1,15,1,bdc53375-d947-4e8c-abd1-71c805dafc3c,ZR.246,,12484.3884658813,578.615151671409
1587,MV187,12.5,12.2,12.2,12.5,,,2,10,11,dbe8e823-4223-4751-ab7f-44390f1c6023,ZW.250,,2160735.167099,10273.0562155089
1588,MV190,10.8,10.6,10.6,10.8,,,2,17,6,85ba0845-1a6f-4dd2-a0e5-71fb36824fa4,ZW.250,,52558.2175445557,1100.79206572833
1589,VL260,6.05,6.05,6.05,6.05,,,1,18,7,7593d86d-9f42-4585-b10a-4bf50eab5615,ZR.246,,66583.5803833008,1079.04200278867
1590,VH2038,-1,-1,-1,-1,,,1,15,1,c634b88d-3b7a-4d8e-a2e7-8e9969e74d40,ZR.246,,75847.8342056274,1277.78946087743
1591,VH2040,,,,,,,1,1,1,16f4af3f-0004-4b71-aa79-c9d1827604ce,ZR.246,,52716.8230438232,958.970918202333
1592,VL262,10.65,10.35,10.35,10.65,,,2,10,11,2dcce1c6-f202-4b89-9024-87047998c740,ZW.250,,497876.031188965,3188.67881561456
1593,705,2.45,2.4,2.4,2.45,,,4,49,19,fd2d314c-3fd3-4045-9bcf-888f3616ac24,ZW.241,,505525.356391907,3955.65440011431
1594,706,2.7,2.65,2.65,2.7,,,4,49,19,800f2183-1581-42f1-a658-7c0f4df7aee3,ZW.241,,604388.752006531,3317.30971593879
1595,338,-0.2,-0.4,-0.4,-0.2,,,3,32,15,a57054c1-e974-4510-a5e3-0888eced2b3c,ZW.246,,568758.249183655,4049.69601444915
1596,339,1.75,1.55,1.55,1.75,,,3,62,20,4c655ea9-8dcd-4023-977a-c6102e2e9459,OV.242,,758817.09929657,4610.69987627556
1597,340,-0.25,-0.25,-0.25,-0.25,,,3,32,15,05f4b241-2ec8-45a4-a05c-df6ef024f25c,ZW.246,,769660.168457031,4914.76114044834
1598,110,-0.65,-0.85,-0.85,-0.65,,,5,81,14,a8fa6cac-dc0a-444f-9fae-a5ac239efa55,ZW.255,,279187.787689209,2758.86757028147
1599,111,-0.85,-1.05,-1.05,-0.85,,,5,81,14,b09a00fb-8b2f-48d6-942a-5f8e942b5ef1,ZW.255,,141724.828338623,2655.70586578221
1600,112,-0.4,-0.6,-0.6,-0.4,,,5,81,14,be611571-40de-422d-a1fe-67f069b50a9c,ZW.255,,503849.121940613,3207.8477385374
1601,244,3.3,3.1,3.1,3.3,,,3,27,15,49654d53-0a01-40e9-89b5-a8855c983c02,ZW.246,,797567.76424408,3873.28213959967
1602,PO23,-0.45,-0.67,-0.67,-0.45,,,1,15,1,e2b76847-eed4-432f-88d2-bea9550b358e,ZR.246,,178910.802604675,4027.32245701156
1603,RM441,7.65,7.35,7.35,7.65,,,2,13,10,fc4609dc-44da-4273-bf5a-9f7ed276a862,ZW.250,,152308.36831665,1677.14517324411
1604,RM442,10.4,10.15,10.15,10.4,,,2,13,10,9ac1b3c2-fa7c-49d8-8fd9-ff277b967af4,ZW.250,,378426.870643616,3175.95313411487
1605,SM088,10.8,10.45,10.45,10.8,,,2,10,11,b47ff805-41dd-4680-8350-91ab57c9260d,ZW.250,,915501.122383118,4836.26601519344
1606,RM443,10.8,10.6,10.6,10.8,,,2,13,10,f211a887-2376-4a11-bbda-ea108e57571c,ZW.250,,287524.52268219,2556.88918406354
1607,RM444,10.9,10.8,10.8,10.9,,,2,13,10,67733249-c133-4b56-9ee7-be63d5c92c2e,ZW.250,,1311358.44277954,6625.19751407894
1608,RM463,10.7,10.6,10.6,10.7,,,2,13,10,9dc3f628-14e8-4dcb-b41e-e86daeeaa0be,ZW.250,,68783.3824157715,1155.25591564531
1609,VH27,-1.2,-1.5,-1.5,-1.2,,,2,25,10,3414db19-80d1-482d-bb2c-f4287ccea1fa,ZW.251,,360733.719367981,2647.77391334437
1610,RM415,11.1,11.1,11.1,11.1,,,2,13,10,01b61a82-c7b9-4763-a0d7-aa1b72617e45,ZW.250,,5718215.20669556,40714.1900092404
1611,VH2085,-0.7,-1.2,-1.2,-0.7,,,1,16,5,9811e6b8-b843-4d9d-a6ee-d0037fc2741b,ZR.246,,3215.13130950928,315.747495634731
1612,VH2086,,,,,,,1,19,1,2fc1b002-b794-4c23-bbf8-4b762e4f9bdf,ZR.246,,4492.04921722412,284.952189459602
1613,VH2087,5.3,5.2,5.2,5.3,,,1,19,1,107f0dee-7d74-4b4d-99a1-3009856ef87e,ZR.246,,153627.148475647,1576.31021195009
1614,VH2088,-1.3,-1.45,-1.45,-1.3,,,1,1,1,2ad60ec9-c9ac-4ab9-a89b-ce675067d0eb,ZR.246,,213147.04889679,2082.22373144011
1615,344,3.8,3.6,3.6,3.8,,,3,62,15,cb2cac56-0eaa-45e8-a496-ac107d1cbd09,OV.242,,1246619.07025909,5774.79847323056
1616,347,3.7,3.4,3.4,3.7,,,3,27,15,b41c1abf-6195-4653-ba4e-e62cdf998c93,ZW.246,,897818.152198792,4124.22508951138
1617,456,1.35,1.15,1.15,1.35,,,4,38,19,63170571-5149-4f62-9161-c110c5e4350e,ZW.241,,889321.683761597,7426.6216743518
1618,457,0.65,0.45,0.45,0.65,,,4,38,19,dcabfb24-4a8f-4e56-85ed-b2f0466d2478,ZW.241,,637298.713851929,6907.8985964254
1619,245,-0.4,-0.6,-0.6,-0.4,,,3,32,15,56a7f09f-def7-49fa-932a-f41c9562434b,ZW.246,,704885.396591187,4273.09430786694
1620,246,1.2,1,1,1.2,,,3,32,15,73c6ab72-2534-4dd2-acd5-88f4af9b5f4b,ZW.246,,646908.130889893,4154.80795399561
1621,247,0.55,0.35,0.35,0.55,,,3,32,15,1112949a-0822-44df-9656-3bf1758eb7d3,ZW.246,,341553.217536926,2389.40916070718
1622,248,0.55,0.35,0.35,0.55,,,3,32,15,f802de89-00f7-4b87-adc5-7c17ffdfc35b,ZW.246,,287315.811042786,2178.69844368366
1623,243,5.3,5,5,5.3,,,3,55,18,bcd98ae3-5002-432f-aefc-235c509753c8,ZW.246,,1282847.52610016,5696.94096166803
1624,WA346,2.65,2.45,2.45,2.65,,,2,13,10,8983a7e5-b843-4667-ace5-b5c14d0cc878,ZW.250,,134571.972595215,2819.97953167801
1625,RM462,,,,,,,2,13,10,60879005-520a-460a-9a5d-e53272f83e55,ZW.250,,19507.1677017212,583.445250595191
1626,VH2076,-2.01,-2.01,-2.01,-2.01,,,1,8,1,a6a0631d-44c9-49bc-9ce5-12cce4594c72,ZR.246,,52043.3891143799,1986.17947067178
1627,VH2077,-2.3,-2.33,-2.33,-2.3,,,1,8,1,2173acc5-8fe0-40b6-b3cd-a224a00f52a1,ZR.246,,59108.2741622925,1216.82896979307
1628,VH2078,-1.9,-2,-2,-1.9,,,1,8,1,d6bfbc80-8d0b-43b1-80fb-6c31883f8de7,ZR.246,,50002.0230026245,1945.90568570309
1629,VH2079,-2.6,-2.6,-2.6,-2.6,,,1,8,1,b09fe446-482c-4083-9aad-b5de760bec37,ZR.246,,4757.0677947998,369.579723607747
1630,26,-3.03,-3.03,-3.03,-3.03,,,5,42,14,03290a36-1b93-4f7c-a1cc-7c828a0d7afa,ZR.248,,174900.563072205,1762.3860834571
1631,198,1.8,1.6,1.6,1.8,,,3,27,15,9fa583e5-f1cf-4de9-827a-b95cc75febce,ZW.246,,849348.200698853,5542.27326793165
1632,199,-0.3,-0.5,-0.5,-0.3,,,3,32,15,de7eb134-3d20-429e-8e97-25967f55ffbd,ZW.246,,749934.295410156,4365.12011582563
1633,200,0,-0.2,-0.2,0,,,3,32,15,8a36cfba-065b-4fe7-900a-4ce4faac5cae,ZW.246,,232017.124969482,2064.45774914532
1634,459,1.25,0.9,0.9,1.25,,,4,43,19,d43aad8b-b0ec-4317-a143-e680cbba5a40,ZW.241,,1045543.95465088,5196.62172006874
1635,589,7.37,7.37,7.37,7.37,,,4,35,19,520e2ca8-3d06-40cd-a869-d75ce2179b43,ZW.241,,828027.085083008,3829.26904388142
1636,590,6.1,5.9,5.9,6.1,,,4,35,19,90cbe61d-3e1b-4653-82f4-59ba65d538c4,ZW.241,,768633.49961853,3768.80711892386
1637,591,7.35,7.25,7.25,7.35,,,4,35,19,ff0688df-370c-406e-8e92-c0fb85ac1293,ZW.241,,294710.906608582,2752.56873229977
1638,593,2.7,2.55,2.55,2.7,,,4,35,19,2606d857-2d57-4e10-9f5e-cc2d94c6945c,ZW.241,,3589595.22023773,11164.8219636561
1639,594,3.2,3.05,3.05,3.2,,,4,35,19,9f9266ed-652c-4114-8873-c00fb0fc4c7f,ZW.241,,856407.211555481,4406.56951242421
1640,154,-0.3,-0.7,-0.7,-0.3,,,5,76,13,ceecc28d-6288-4c43-9c86-bd2570faa28a,IJ.246,,9287606.60058594,30408.7596278049
1641,1030,-0.2,-0.75,-0.75,-0.2,,,5,76,13,90538da3-ebd3-4907-8a03-692345855db5,KM.241,,121591.780281067,1763.89430344498
1642,125,-1,-1.35,-1.35,-1,,,5,76,13,23213ae1-e0f1-4499-8a9d-ffd0a68053fc,KM.241,,1311209.31098938,5893.3864444964
1643,VH2062,-1.25,-1.55,-1.55,-1.25,,,1,16,1,4f912975-2f43-46dd-a4c6-60089dc7373d,ZR.246,,7629402.97239685,15945.2113836377
1644,VH2066,-0.26,-0.26,-0.26,-0.26,,,1,1,1,efd96e78-c0b5-4ddd-aa6d-9dfc03d84aff,ZR.246,,309096.222412109,2638.91564975988
1645,VH2068,-0.3,-0.3,-0.3,-0.3,,,1,1,1,a0d66cd9-d605-4186-a86b-66f643aa94ef,ZR.246,,542264.562759399,4307.56063724745
1646,159,-0.4,-1,-1,-0.4,,,5,76,13,d0601355-4f72-4571-8feb-dc2ba60c7c5f,KM.241,,156183.196311951,2323.1603769775
1647,VH2069,-0.4,-0.4,-0.4,-0.4,,,1,1,1,d7f7c54d-dd16-4ed7-9912-d12b3f896415,ZR.246,,427580.120620728,2698.9945495551
1648,27,-1.45,-1.65,-1.65,-1.45,,,5,42,14,559e14ac-f9e8-46d3-bb7d-b57ebf762af3,ZR.248,,1281385.2123642,9882.1014772109
1649,156,-0.45,-0.65,-0.65,-0.45,,,5,29,12,1a55ae90-0b5f-4fb7-9f6a-da2e87e287b0,DM.241,,286082.178565979,2296.73624036248
1650,157,0,0,0,0,,,5,29,12,142d71d5-086b-496d-8ed7-2eb10492b3bc,DM.241,,775633.918663025,4547.04773215057
1651,158,-0.2,-0.4,-0.4,-0.2,,,5,56,12,a33aab71-0ba2-49de-a25a-4c81580c5fde,VM.243,,759693.981903076,7718.20296614323
1652,201,0.1,-0.1,-0.1,0.1,,,3,32,15,d1619532-8146-48bc-9428-110d3478ce18,ZW.246,,311130.745071411,2386.16541309507
1653,202,0.25,0.05,0.05,0.25,,,3,32,15,5223771e-74cd-403a-87c2-4e507b3eb768,ZW.246,,28610.6836090088,762.783693882728
1654,OV638,12.7,12.7,12.7,12.7,,,2,3,2,42042e8a-a862-4373-90ed-1de6ea153c11,ZW.250,,76668.5141906738,1074.36752405208
1655,MV192,11,10.75,10.75,11,,,2,17,6,a63eb5aa-5e04-4be6-9ca1-775a02106aca,ZW.250,,239361.005363464,2186.02733719304
1656,VL263,7.9,7.9,7.9,7.9,,,1,18,7,29536e6e-531e-42d2-b15c-46b1120b84a1,ZR.246,,357339.185592651,3450.32948679523
1657,VL264,8.8,8.15,8.15,8.8,,,1,18,7,01b02126-a26c-4743-add8-9ef653f3e400,ZR.246,,548829.175750732,3797.53265099977
1658,VL265,8.8,8.15,8.15,8.8,,,1,18,7,c27e1819-ecc3-4120-a8b4-c18876bb68c4,ZR.246,,821630.7682724,3493.43467690445
1659,VL266,7.3,6.9,6.9,7.3,,,1,18,7,07d29458-64b3-44f3-bca5-49b4e9cb0817,ZR.246,,5582442.91466522,12648.384625709
1660,VL267,7.3,6.9,6.9,7.3,,,1,18,7,66b16a9e-3793-4ebf-9b63-74b84904c477,ZR.246,,149967.201675415,1753.94613834215
1661,OV641,13.55,13.55,13.55,13.55,,,2,3,2,165c7149-952d-4b9e-b8cb-645ceded7ca8,ZW.250,,36497.7655715942,809.416110856188
1662,MV194,12.35,12.35,12.35,12.35,,,2,17,6,42bc28b8-1e39-4504-998a-91b11df92242,ZW.250,,311608.485107422,3032.11792031916
1663,707,6.4,6.25,6.25,6.4,,,4,40,19,e899010f-bdee-4140-9cac-47bf8e373c7e,ZW.241,,1254714.26506805,7555.19331550002
1664,708,6.45,6.3,6.3,6.45,,,4,40,19,01c3ee88-f01e-4755-ba1e-6e91c62cfbcc,ZW.241,,905944.737518311,4713.63630913547
1665,710,3.35,3.25,3.25,3.35,,,4,50,19,953d69ad-4a0d-4c48-bb87-0c50aff30cd7,ZW.241,,593724.611831665,4497.49750448691
1666,711,2.05,1.95,1.95,2.05,,,4,50,19,e0443228-a874-4a91-888e-72d1c7d60caf,ZW.241,,494277.584144592,2896.01444353015
1667,714,3.6,3.55,3.55,3.6,,,4,50,19,f0279c51-4c72-4ae1-a40a-80a87dcacd82,ZW.241,,376169.186981201,3269.94740158836
1668,712,3.1,2.9,2.9,3.1,,,4,50,19,e900d3ff-976e-45d7-99b0-08773d05039e,ZW.241,,500702.944610596,3427.94989172293
1669,713,3.05,2.85,2.85,3.05,,,4,44,19,c73e1a6f-2adc-40ad-998d-1f76fbe248bd,ZW.241,,2043184.15328979,9212.28159456025
1670,REEST,0.01,0.01,0.01,0.01,,,2,4,3,6f7c9a50-4db7-426f-9b9a-5d52e58e65d7,ZW.250,,3515678.36319733,12485.7308748369
1671,VL126,6.25,6.1,6.1,6.25,,,1,20,7,be08236c-4439-443b-8639-6bf2c37205de,ZR.246,,630214.664375305,3122.70679274777
1672,114,-0.8,-1,-1,-0.8,,,5,81,14,4aa559fb-3451-4002-beca-fc41d35d85fa,ZW.255,,280241.593383789,3540.18504580085
1673,329,0.1,-0.1,-0.1,0.1,,,2,63,3,65929302-ebd2-4d9e-8ff5-b03256bbd00b,ZW.249,,1265405.28047943,5197.88924887527
1674,MV211,14.1,13.75,13.75,14.1,,,2,17,6,ce1935d9-fc22-4607-8826-033672d20a97,ZW.250,,5567238.14880371,15774.153251837
1675,396,3.95,3.7,3.7,3.95,,,4,41,19,ccd88bb5-2341-4f04-8b86-861805cede6f,ZW.241,,326919.584838867,4033.62027511734
1676,162,-1.55,-1.7,-1.7,-1.55,,,5,42,14,1a9af6c3-328f-4d0d-9be6-048eabc486aa,ZR.248,,2586637.32209015,12342.8587791037
1677,OV632,15.55,15.55,15.55,15.55,,,2,3,2,4c5d8ccc-07d3-4458-a4cf-1664d4825da4,ZW.250,,823684.047592163,4748.01969934638
1678,WA350,1,0.75,0.75,1,,,2,22,9,d700eecc-9f7d-4f25-96ba-775d5d3e292c,ZW.250,,260694.876441956,2657.14871499472
1679,VH2089,-0.5,-0.83,-0.83,-0.5,,,1,1,1,1930fec6-b6fa-48bb-85b7-42ee829081b8,ZR.246,,352025.58782959,2995.32864692372
1680,VH2090,-0.73,-1.4,-1.4,-0.73,,,1,1,1,2ce3665f-ac56-4000-be14-9b15121cacf4,ZR.246,,184329.670783997,2224.73587398577
1681,RM012A,8.5,8.2,8.2,8.5,,,2,13,10,119b252c-9948-401b-9668-574ea117993a,ZW.250,,105870.056549072,1433.51086958416
1682,OV182,2.4,2.15,2.15,2.4,,,2,3,2,f69a04fb-1fbe-44dc-96e7-9a43f0fa4bbd,ZW.250,,323461.526954651,3305.21308779557
1683,VL151,5.8,5.6,5.6,5.8,,,1,20,7,64e8e051-acf6-4f2e-a736-2c3686f52df8,ZR.246,,43027.64894104,1398.56231724664
1684,348,-0.3,-0.4,-0.4,-0.3,,,3,36,15,d041df6b-e28c-4f73-916d-ce853cd75e0b,ZW.245,,1037007.89887238,5269.65672207165
1685,351,3.8,3.6,3.6,3.8,,,3,27,15,22151ae2-8792-4356-b1cc-ba18fcca592c,ZW.246,,766003.104316711,3662.35854969079
1686,352,-1.2,-1.3,-1.3,-1.2,,,3,39,16,bbac1ca4-e0f9-49fe-8621-7336ff60aa9a,ZW.248,,3255063.89339447,9421.81905878266
1687,354,-0.3,-0.5,-0.5,-0.3,,,3,36,15,dbcbf739-8a9f-485f-8ce2-4627e3adeb3e,ZW.245,,674132.581535339,4739.88117270247
1688,355,4.4,4.1,4.1,4.4,,,3,27,15,80bee5c3-d4eb-429e-b4c7-3b12900f1f54,ZW.246,,2480530.2611084,12503.9545172773
1689,356,5.8,5.6,5.6,5.8,,,3,27,15,bae499d2-e86f-430e-9ed1-2fb3e4e4e9c3,ZW.246,,1333743.58649445,11560.2436731086
1690,NK71,-0.9,-1,-1,-0.9,,,1,15,1,e2c38b26-2392-42c7-8e56-7be83bee63e1,ZR.246,,272388.525840759,2233.63738516682
1691,676,8.85,8.55,8.55,8.85,,,4,40,19,af71b299-aecf-4377-8970-b780859f727b,ZW.241,,634595.359573364,4366.51853609298
1692,602,1.9,1.6,1.6,1.9,,,4,44,19,aeaeab64-71fd-43eb-8545-252a17b80850,ZW.241,,1163739.28370667,5024.97950428773
1693,554,3.1,3,3,3.1,,,4,53,19,137658e6-4b8d-43b6-a225-0e45d424fe0e,ZW.241,,240271.523132324,1984.84258556757
1694,263,1.5,1.2,1.2,1.5,,,3,30,15,532bcf9c-1a4c-48d6-8199-9428e4d2f114,ZW.246,,659518.335784912,4116.2647820506
1695,264,2.35,2.2,2.2,2.35,,,3,30,15,250ed55a-7d79-4b9c-85d9-e2535a72b84d,ZW.246,,2508777.54331207,7001.36239815118
1696,265,2.75,2.6,2.6,2.75,,,3,62,15,d3dd1671-cc21-4ce7-9d7d-fc5673f5e761,OV.242,,952059.268135071,4471.40578737122
1697,267,3.65,3.45,3.45,3.65,,,3,62,15,a2cc9cc0-6745-4787-915c-f5e15b81a82c,OV.242,,139180.241592407,1847.9251214797
1698,680,10.06,10.06,10.06,10.06,,,4,61,17,36e313b4-95c2-4312-b37c-d864ceb1f2c1,IJ.242,,5437062.27446747,15066.8213832434
1699,665,4.85,4.85,4.85,4.85,,,4,47,17,b44038bc-3a44-4a9d-bb70-5476a5fd3486,IJ.242,,1952079.8950882,7252.28187413425
1700,666,4.5,4.5,4.5,4.5,,,4,47,17,d64f5456-8d44-4632-9790-3bab7d089ee2,IJ.242,,1700320.12806702,6923.26114694151
1701,667,7,7,7,7,,,4,52,19,ac06bd3f-c1d1-446f-b778-7847bcbb962c,IJ.242,,704554.776618958,4811.71088764602
1702,735,5.25,5.15,5.15,5.25,,,4,44,17,fea9b2ce-180e-4b12-9710-88df1ae2653c,IJ.242,,523176.739387512,4006.28263574514
1703,761,7.3,7.2,7.2,7.3,,,4,61,17,c00ea235-e362-4f8a-8673-30cce54b5564,IJ.242,,389064.309555054,2964.69715779258
1704,104,-1.1,-1.3,-1.3,-1.1,,,5,42,14,aaea77d5-f936-45ab-96ca-f39aeb53d492,ZR.248,,37563748.5420837,51872.543467321
1705,WA085,1.75,1.7,1.7,1.75,,,2,22,9,d8df7c76-61f5-405c-89e6-08845695a481,ZW.250,,110802.268577576,2459.1712671244
1706,RM256,11.3,11.05,11.05,11.3,,,2,13,10,8b8bbf55-67b6-4c2c-afcf-da4f17f19053,ZW.250,,956103.357276917,7834.47255554017
1707,809,1.5,1.4,1.4,1.5,,,4,51,19,7c192aba-3058-47f1-beaa-c3941e7d6b29,ZW.241,,2156702.4422226,8797.76674752813
1708,45,-0.7,-0.85,-0.85,-0.7,,,5,56,12,70112c83-bd55-48a7-8159-6455b1690c46,VM.243,,10844368.5059891,33281.3611814747
1709,268,1.7,1.5,1.5,1.7,,,3,30,15,267ecd51-c087-4a03-b945-3f4e2a79a937,ZW.246,,347075.867515564,3388.20030924462
1710,VH100A,-1,-1.4,-1.4,-1,,,1,16,1,84151441-f11b-4fe3-91f1-4ddea03f21a2,ZR.246,,680441.312194824,3259.04443658774
1711,VH95,0.7,0.3,0.3,0.7,,,1,2,8,03fa624a-6edd-497d-a0cc-93c861b38397,ZR.243,,418589.510917664,4207.49784829462
1712,VH2025,0.8,0.8,0.8,0.8,,,1,2,8,fc42e9fa-0704-4fa6-bbb1-8135dfc8ee1d,ZR.244,,640049.766563416,3449.27925114082
1713,VH2026,1.42,1.12,1.12,1.42,,,1,2,8,21f2d8ab-475b-4df7-968a-c0d6c1ab3b4d,ZR.243,,991870.296730042,4204.83964867622
1714,VH2028,1.3,0.7,0.7,1.3,,,1,2,8,3e6a4da7-b6e9-496e-9821-4a3f94b03834,ZR.244,,17995.1135253906,657.404172654349
1715,VH2029,0.75,0.47,0.47,0.75,,,1,2,8,2cad5578-fd0f-4c12-8d3b-beb8578c00de,ZR.244,,30777.4978713989,706.262878735014
1716,VH2030,-0.7,-0.8,-0.8,-0.7,,,1,2,8,7798b827-e6ec-44bf-a42e-bd74a876b9b2,ZR.244,,42495.9156188965,881.581746722025
1717,VH2035,1.47,1.47,1.47,1.47,,,1,2,8,e59d6905-bd72-4420-8df4-356af660e876,ZR.243,,1006509.25047302,4501.80428658874
1718,VH2057,0.5,0.5,0.5,0.5,,,1,2,8,94684a92-785a-48dd-962e-fa97bdd45d69,ZR.244,,209089.823410034,2371.86507721316
1719,MV216,14.6,14.6,14.6,14.6,14.6,14.6,2,17,6,e18ebd45-f978-499b-8455-8a3f5d763c80,ZW.250,,80237.2047958374,1240.86672753941
1720,MV218,14.6,14.6,14.6,14.6,14.6,14.6,2,17,6,c8b301df-a409-4c93-864b-9a20ba0ac7fb,ZW.250,,320827.569480896,2719.3122315672
1721,MV217,14.5,14.5,14.5,14.5,14.5,14.5,2,17,6,36dc1108-82e3-415c-9a25-4b40cf92daf2,ZW.250,,45525.8299255371,1078.35357757562
1722,MV219,14.5,14.5,14.5,14.5,14.5,14.5,2,17,6,353ed14f-c3f8-4e52-b947-5826a9f9117d,ZW.250,,73831.1684341431,1092.12072809059
1723,OV660,7.6,7,7,7.6,8.6,8.6,2,10,11,76cb9266-0585-4ee4-9555-52bb78adda3e,ZW.250,,1861387.7702179,6751.73203101966
1724,MV181,15.45,15.45,15.45,15.45,15.95,15.95,2,13,10,a3746711-4025-4b18-bd32-da7d6d063c9e,ZW.250,,205541.608230591,2203.24772567324
1725,MV223,14.95,14.95,14.95,14.95,14.8,14.8,2,13,10,faef50db-9a29-4287-8880-ee7d305fd35c,ZW.250,,628647.898170471,4026.70475665948
1726,739,6.9,6.7,6.7,6.9,,,4,47,17,c54802c4-a552-4f45-8d79-64801c944ad8,IJ.242,,2155031.56645203,7903.62847582908
1727,741,7.55,7.3,7.3,7.55,,,4,47,17,9fcb0ae4-50bd-4eb5-9e33-b382e0702b91,IJ.242,,2379099.25617981,9868.24507621486
1728,762,6.3,6.15,6.15,6.3,,,4,61,17,33bcdc82-5475-48d1-b1ad-be3c304cb015,IJ.242,,2254517.51058197,8193.86811112238
1729,763,7.8,7.6,7.6,7.8,,,4,61,17,c0b30e62-064a-4ab2-ad94-ed16ef0c2113,IJ.242,,1658643.7616272,7735.1979906206
1730,773,6.3,6.1,6.1,6.3,,,4,28,17,a63b1a2a-7490-44c6-bb9d-6186bb281e37,IJ.242,,2554848.96207428,9051.27054039052
1731,MV080,10.1,9.8,9.8,10.1,,,2,17,6,f6240ce3-bce1-4c5d-b42e-906885898f3d,ZW.250,,1038207.15530396,6858.55116253971
1732,VH111,-1.8,-1.8,-1.8,-1.8,,,1,9,1,c5f87e63-7cb5-4bbc-8627-bec1c65a84f7,ZR.246,,672099.861228943,3644.57167781855
1733,382,1.5,1.2,1.2,1.5,,,4,33,19,c018178f-47c6-43bb-845f-4212f7bcedae,ZW.241,,1261626.97953796,8120.48355883226
