FID,DD_BIJGEWERKT,ID,BOOMSOORT,PLANTJAAR,MONUMENTAAL,WAARDEVOL,HERDENKINGSBOOM,BOOMTYPE,STADSDEEL,SNOEICYCLUS,SNOEIPLANNING,STAMDIAMETER,STANDPLAATS,WIJKEN,STRAATNAAM,KAPVERGUNNING,KROONDIAMETER,PARTICIPATIE,HOOGTE,GROEIPLAATSVERBETERING,BOOMSTRUCTUUR,TOEKOMSTVERWACHTING,BESCHRIJVING_QRCODE,HOOGTE_EXACT,GEOMETRIE
GRN_BOMEN.80706,2023-02-02,80706,Quercus rubra 0,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Geen,Normaal (> 15 jaar),,32.18999863,POINT (182530.133 424757.176)
GRN_BOMEN.25020,2023-02-02,25020,Quercus robur 0,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,18,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,26.54999924,POINT (182521.621 424691.278)
GRN_BOMEN.25021,2023-02-02,25021,Salix alba,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Gras: Begrazingsweide,Staddijk,Park staddijk,,17,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.45999908,POINT (182508.929 424695.349)
GRN_BOMEN.25185,2023-02-02,25185,Fraxinus excelsior X,2000,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.2 tot 0.3 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,17,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,12.15999985,POINT (182509.102 424685.268)
GRN_BOMEN.25296,2023-02-02,25296,Quercus robur 0,1970,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,11,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,18.55999947,POINT (182515.024 424676.963)
GRN_BOMEN.57281,2023-02-02,57281,Populus x canadensis Robusta X,1950,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,,,16,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,27.01000023,POINT (182526.356 424695.569)
GRN_BOMEN.79390,2023-02-02,79390,Alnus glutinosa 0,1975,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,12 tot 18 m,,Geen,Normaal (> 15 jaar),,14.21000004,POINT (182519.701 424761.506)
GRN_BOMEN.80349,2023-02-02,80349,Salix alba,1965,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Geen,Normaal (> 15 jaar),,27.51000023,POINT (182518.935 424723.611)
GRN_BOMEN.82273,2023-02-02,82273,Alnus glutinosa 0,1975,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Geen,Normaal (> 15 jaar),,24.93000031,POINT (182517.91 424756.644)
GRN_BOMEN.83024,2023-02-02,83024,Carpinus betulus 0,1980,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Geen,Normaal (> 15 jaar),,33.99000168,POINT (182534.346 424742.734)
GRN_BOMEN.87444,2023-02-02,87444,Alnus glutinosa 0,1975,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.2 tot 0.3 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Geen,Normaal (> 15 jaar),,34.83000183,POINT (182511.826 424757.569)
GRN_BOMEN.87445,2023-02-02,87445,Salix alba,1980,,,,Vormboom (knot),Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,22.54000092,POINT (182515.031 424737.426)
GRN_BOMEN.87446,2023-02-02,87446,Quercus robur 0,2005,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.2 tot 0.3 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,18.69000053,POINT (182508.957 424738.13)
GRN_BOMEN.87447,2023-02-02,87447,Salix alba,1980,,,,Vormboom (knot),Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,12 tot 18 m,,Geen,Normaal (> 15 jaar),,14.78999996,POINT (182512.654 424745.086)
GRN_BOMEN.25317,2023-02-02,25317,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,13,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.28000069,POINT (182332.73 424662.443)
GRN_BOMEN.25170,2023-02-02,25170,Tilia x europaea -,1985,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,9,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.38999939,POINT (182456.571 424621.853)
GRN_BOMEN.74831,2023-02-02,74831,Tilia x europaea -,2020,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,tot 0.2 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,31.76000023,POINT (182424.153 424635.252)
GRN_BOMEN.80393,2023-02-02,80393,Fraxinus excelsior X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,27.45999908,POINT (182430.767 424610.435)
GRN_BOMEN.57259,2023-02-02,57259,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,13,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,20.44000053,POINT (182337.834 424653.1)
GRN_BOMEN.25171,2023-02-02,25171,Salix alba,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bos,Staddijk,Park staddijk,,13,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,9.28999996,POINT (182471.356 424625.971)
GRN_BOMEN.25166,2023-02-02,25166,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,24,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,20.68000031,POINT (182392.916 424644.658)
GRN_BOMEN.24970,2023-02-02,24970,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,9,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.10999966,POINT (182367.063 424636.837)
GRN_BOMEN.25165,2023-02-02,25165,Carpinus betulus 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,21,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,11.56999969,POINT (182367.833 424623.673)
GRN_BOMEN.24974,2023-02-02,24974,Populus x canadensis Robusta X,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Gras: Begrazingsweide,Staddijk,Park staddijk,,24,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,27.60000038,POINT (182425.287 424612.938)
GRN_BOMEN.24978,2023-02-02,24978,Salix alba,1985,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bos,Staddijk,Park staddijk,,13,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,15.18999958,POINT (182467.011 424624.451)
GRN_BOMEN.25167,2023-02-02,25167,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,15,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,15.35000038,POINT (182432.107 424662.744)
GRN_BOMEN.25282,2023-02-02,25282,Fraxinus excelsior X,1985,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.2 tot 0.3 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,9,,6 tot 12 m,,Groenstructuur vlakken,Zeer slecht (< 5 jaar),,11.26000023,POINT (182380.126 424643.115)
GRN_BOMEN.24971,2023-02-02,24971,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,5,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,10.46000004,POINT (182359.242 424643.789)
GRN_BOMEN.24977,2023-02-02,24977,Tilia cordata 0,1995,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bos,Staddijk,Park staddijk,,28,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,21.15999985,POINT (182467.011 424615.543)
GRN_BOMEN.25084,2023-02-02,25084,Quercus robur 0,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,13,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,18.29000092,POINT (182335.663 424662.117)
GRN_BOMEN.25168,2023-02-02,25168,Populus x canadensis Robusta X,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Gras: Begrazingsweide,Staddijk,Park staddijk,,18,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,30.26000023,POINT (182430.284 424619.891)
GRN_BOMEN.25283,2023-02-02,25283,Populus x canadensis Robusta X,1975,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Gras: Begrazingsweide,Staddijk,Park staddijk,,17,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,32.20999908,POINT (182426.591 424628.581)
GRN_BOMEN.25284,2023-02-02,25284,Tilia x europaea -,1985,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,Park staddijk,,13,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.29999924,POINT (182452.444 424625.105)
GRN_BOMEN.57258,2023-02-02,57258,Populus tremula 0,1960,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,,,31,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,22.09000015,POINT (182385.345 424605.75)
GRN_BOMEN.57260,2023-02-02,57260,Acer pseudoplatanus 0X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,13,,12 tot 18 m,,Groenstructuur vlakken,Sterk verminderd (5 - 10 jaar),,17.87000084,POINT (182347.486 424644.325)
GRN_BOMEN.57261,2023-02-02,57261,Quercus robur 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,13,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.90999985,POINT (182346.609 424637.744)
GRN_BOMEN.57263,2023-02-02,57263,Quercus robur 0,1960,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bosplantsoen,Staddijk,,,13,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.38999939,POINT (182355.822 424612.298)
GRN_BOMEN.57264,2023-02-02,57264,Carpinus betulus 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,16,,12 tot 18 m,,Geen,Normaal (> 15 jaar),,15.22000027,POINT (182364.158 424603.523)
GRN_BOMEN.57265,2023-02-02,57265,Quercus robur 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,16,,12 tot 18 m,,Geen,Normaal (> 15 jaar),,17.5,POINT (182366.352 424596.065)
GRN_BOMEN.74832,2023-02-02,74832,Tilia x europaea -,2020,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,tot 0.2 m,Gras: Begrazingsweide,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,0,POINT (182442.145 424628.373)
GRN_BOMEN.74833,2023-02-02,74833,Tilia x europaea -,2020,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,tot 0.2 m,Gras: Begrazingsweide,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,0,POINT (182438.255 424623.62)
GRN_BOMEN.74834,2023-02-02,74834,Tilia cordata 0,2020,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,tot 0.2 m,Gras: Begrazingsweide,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,0,POINT (182433.017 424633.268)
GRN_BOMEN.74835,2023-02-02,74835,Tilia cordata 0,2020,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,tot 0.2 m,Gras: Begrazingsweide,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,0,POINT (182447.701 424619.774)
GRN_BOMEN.74836,2023-02-02,74836,Tilia cordata 0,2020,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,tot 0.2 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,27.25,POINT (182435.208 424624.397)
GRN_BOMEN.78339,2023-02-02,78339,Ulmus x hollandica,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.54999924,POINT (182446.312 424599.352)
GRN_BOMEN.78423,2023-02-02,78423,Acer platanoides Royal Red 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.12000084,POINT (182443.063 424610.532)
GRN_BOMEN.78965,2023-02-02,78965,Ulmus x hollandica,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,18.63999939,POINT (182441.236 424602.194)
GRN_BOMEN.79203,2023-02-02,79203,Ulmus x hollandica,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.71999931,POINT (182436.32 424596.203)
GRN_BOMEN.80060,2023-02-02,80060,Ulmus x hollandica,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.39999962,POINT (182435.288 424604.405)
GRN_BOMEN.80460,2023-02-02,80460,Ulmus x hollandica,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,18.03000069,POINT (182431.424 424599.37)
GRN_BOMEN.80688,2023-02-02,80688,Betula pendula 0,1990,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,3.66000009,POINT (182443.637 424652.343)
GRN_BOMEN.81415,2023-02-02,81415,Ulmus x hollandica,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,18 tot 24 m,,Geen,Normaal (> 15 jaar),,19.30999947,POINT (182444.969 424593.935)
GRN_BOMEN.87439,2023-02-02,87439,Alnus glutinosa 0,1980,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,6 tot 12 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,8.09000015,POINT (182359.046 424655.884)
GRN_BOMEN.87440,2023-02-02,87440,Carpinus betulus 0,1975,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,0,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,14.77000046,POINT (182364.696 424627.522)
GRN_BOMEN.87441,2023-02-02,87441,Quercus robur 0,1980,,,,,Dukenburg,,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,Tot 6 m,,Groenstructuur vlakken,Dood,,0,POINT (182369.774 424650.676)
GRN_BOMEN.87442,2023-02-02,87442,Tilia tomentosa -,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,27.76000023,POINT (182436.257 424614.308)
GRN_BOMEN.25026,2023-02-02,25026,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,8,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.12999916,POINT (182446.964 424733.07)
GRN_BOMEN.3339,2023-02-02,3339,Populus x canadensis Robusta X,1965,,,,Niet vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Beplanting: Bos,Staddijk,Park staddijk,,23,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,36.59000015,POINT (182477.077 424720.256)
GRN_BOMEN.25024,2023-02-02,25024,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,24,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,33.61000061,POINT (182422.776 424736.902)
GRN_BOMEN.3422,2023-02-02,3422,Alnus glutinosa 0,1960,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,10,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.62999916,POINT (182440.388 424695.231)
GRN_BOMEN.25023,2023-02-02,25023,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,8,,24 m en hoger,,Groenstructuur vlakken,Zeer slecht (< 5 jaar),,37.91999817,POINT (182450.316 424726.844)
GRN_BOMEN.25025,2023-02-02,25025,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,24,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,34.36000061,POINT (182413.676 424741.931)
GRN_BOMEN.25027,2023-02-02,25027,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,21,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,32.95000076,POINT (182398.109 424754.863)
GRN_BOMEN.25186,2023-02-02,25186,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,11,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,38.68000031,POINT (182459.656 424720.138)
GRN_BOMEN.25187,2023-02-02,25187,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,8,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,37.38000107,POINT (182441.695 424730.196)
GRN_BOMEN.25188,2023-02-02,25188,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,12,,24 m en hoger,,Groenstructuur vlakken,Zeer slecht (< 5 jaar),,36.91999817,POINT (182417.507 424745.763)
GRN_BOMEN.25297,2023-02-02,25297,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bos,Staddijk,Park staddijk,,8,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,38.06999969,POINT (182456.782 424724.449)
GRN_BOMEN.25327,2023-02-02,25327,Populus x canadensis Robusta X,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Gras: Begrazingsweide,Staddijk,Park staddijk,,21,,24 m en hoger,,Groenstructuur vlakken,Normaal (> 15 jaar),,35.52000046,POINT (182453.43 424706.009)
GRN_BOMEN.87443,2023-02-02,87443,Alnus glutinosa 0,2000,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Begrazingsweide,Staddijk,,,0,,6 tot 12 m,,Geen,Normaal (> 15 jaar),,7.78999996,POINT (182472.598 424675.038)
GRN_BOMEN.87462,2023-02-02,87462,Alnus glutinosa 0,1980,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Begrazingsweide,Staddijk,,,0,,12 tot 18 m,,Geen,Verminderd (10 - 15 jaar),,16.29999924,POINT (182369.27 424736.476)
GRN_BOMEN.57269,2023-02-02,57269,Carpinus betulus 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,11,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,22.43000031,POINT (182394.869 424527.624)
GRN_BOMEN.3524,2023-02-02,3524,Populus x canadensis Robusta X,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,,,11,,18 tot 24 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,19.92000008,POINT (182391.305 424534.244)
GRN_BOMEN.57268,2023-02-02,57268,Populus x canadensis Robusta X,1950,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,,,14,,24 m en hoger,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,28.10000038,POINT (182374.687 424576.323)
GRN_BOMEN.24969,2023-02-02,24969,Populus x canadensis Robusta X,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,13,,24 m en hoger,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,27.27000046,POINT (182386.359 424547.552)
GRN_BOMEN.25281,2023-02-02,25281,Populus x canadensis Robusta X,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,1.0 m of meer,Beplanting: Bosplantsoen,Staddijk,Park staddijk,,14,,24 m en hoger,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,28.20000076,POINT (182377.062 424569.708)
GRN_BOMEN.57266,2023-02-02,57266,Quercus robur 0,1970,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,15,,18 tot 24 m,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,21.02000046,POINT (182381.269 424559.651)
GRN_BOMEN.57267,2023-02-02,57267,Quercus robur 0,1960,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,10,,24 m en hoger,,Groenstructuur vlakken,Verminderd (10 - 15 jaar),,27.78000069,POINT (182383.023 424554.386)
GRN_BOMEN.57270,2023-02-02,57270,Quercus robur 0,1965,,,,Vrij uitgroeiend,Dukenburg,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Beplanting: Bosplantsoen,Staddijk,,,11,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.94000053,POINT (182397.063 424523.237)
GRN_BOMEN.77431,2023-02-02,77431,Fraxinus excelsior X,1970,,,,Niet vrij uitgroeiend,Dukenburg,,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 3x,Staddijk,,,0,,12 tot 18 m,,Geen,Normaal (> 15 jaar),,15.5,POINT (182049.75 425442.537)
GRN_BOMEN.78371,2023-02-02,78371,Fraxinus excelsior X,1970,,,,Niet vrij uitgroeiend,Dukenburg,,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 3x,Staddijk,,,0,,12 tot 18 m,,Geen,Normaal (> 15 jaar),,19.29999924,POINT (182057.619 425445.812)
