objectid;id;stadsdeel;buurt;straat;locatie;shape_area;shape_len;geo_shape;geo_point_2d
1135;534.0;Woensel noord 2;Bokt;Anconalaan;Sportpark Bokt Tennisclub 2;62.79250432;31.777760554819004;"{""coordinates"": [[[5.4981549093587425, 51.48711330263614], [5.498158935961529, 51.487045243949254], [5.498041550320462, 51.487047973153366], [5.49803752991863, 51.4871186493245], [5.4981549093587425, 51.48711330263614]]], ""type"": ""Polygon""}";51.487081297191914, 5.498097861968344
1136;540.0;Woensel noord 2;Tempel;Groot Bijgaardenlaan;Groot Bijgaardenlaan;736.71316273;112.194982262666;"{""coordinates"": [[[5.4876281023724, 51.47737529577707], [5.487813078370685, 51.47715073990198], [5.487303018340386, 51.47714394072877], [5.487233863444806, 51.47732496503877], [5.4876281023724, 51.47737529577707]]], ""type"": ""Polygon""}";51.47724612614511, 5.487505598395036
1137;541.0;Strijp 1;Het Ven;Hugo de Grootplein;Hugo de Grootplein;1318.43498575;153.33095037403803;"{""coordinates"": [[[5.440811440300732, 51.44166168223759], [5.440845908101981, 51.44142279152909], [5.440092999033628, 51.441401421092046], [5.44011643289813, 51.44163304573757], [5.440811440300732, 51.44166168223759]]], ""type"": ""Polygon""}";51.441528255048844, 5.440469105935371
1138;542.0;Stratum;Sportpark Aalsterweg;Aalsterweg;RPC;381.32956173499997;79.2012760081244;"{""coordinates"": [[[5.4798814664963515, 51.407941145275196], [5.479858008885609, 51.40778915154155], [5.479533972377641, 51.407811125715426], [5.479545840000719, 51.4079558892106], [5.4798814664963515, 51.407941145275196]]], ""type"": ""Polygon""}";51.4078746468463, 5.47970631875011
1139;568.0;Gestel;Bennekel-Oost;;;34.749602225000004;24.327284730133;"{""coordinates"": [[[5.459961335897408, 51.422083766828166], [5.460016401991466, 51.4221083928414], [5.460078156801131, 51.42205233488223], [5.460026015535581, 51.422028924135574], [5.459961335897408, 51.422083766828166]]], ""type"": ""Polygon""}";51.42206859833077, 5.4600201920934355
1140;543.0;Stratum;Kruidenbuurt;Kamilleplein;Kamilleplein;1451.1202157550001;155.040283997728;"{""coordinates"": [[[5.496960867199672, 51.419930960022], [5.497312632791401, 51.42011178589186], [5.497643008524475, 51.41974123956899], [5.4970678239872015, 51.41963007508119], [5.496960867199672, 51.419930960022]]], ""type"": ""Polygon""}";51.41984880858668, 5.497265259667458
1141;557.0;Strijp 2;Meerrijk;Waterlinie;Sportpark Meerhoven tennis;39.10315036;27.270431085694298;"{""coordinates"": [[[5.404783156282944, 51.43900423269169], [5.4048253034174145, 51.43897723863258], [5.404732982507639, 51.438915475381705], [5.404690220222869, 51.438939783684674], [5.404783156282944, 51.43900423269169]]], ""type"": ""Polygon""}";51.43895945590144, 5.404758145361208
1142;562.0;Centrum;Witte Dame;Lichtstraat;Lichtstraat;54.707724400000004;38.2276414465264;"{""coordinates"": [[[5.471652329363116, 51.439964012192725], [5.471860866188742, 51.43991156639776], [5.4718400357764265, 51.43988678359956], [5.471628502335776, 51.439931809584806], [5.471652329363116, 51.439964012192725]]], ""type"": ""Polygon""}";51.439924548648385, 5.471741236463535
1144;565.0;Woensel zuid;Rapenland;Blondeelpad via Zijlstraat;Blondeelpad via zijlstraat;4156.3074910450005;560.3444533646831;"{""coordinates"": [[[5.47463798174073, 51.458369204587726], [5.475283691161782, 51.4583832049125], [5.475281866469838, 51.45832946040065], [5.473880289968535, 51.45827269990992], [5.473870469635374, 51.458215071036996], [5.473579099150961, 51.458203153779685], [5.4735306386426625, 51.45825475856121], [5.4727099741079455, 51.45823716395457], [5.472714739190018, 51.45818862439052], [5.472496204911578, 51.458176650908186], [5.472481728827421, 51.45822519757698], [5.47160766781687, 51.45821673353819], [5.4715787403235465, 51.45832899319895], [5.474575065741696, 51.458478457739545], [5.47463798174073, 51.458369204587726]]], ""type"": ""Polygon""}";51.45832647725698, 5.473336182509938
1146;559.0;Woensel noord 2;Tempel;Doorniklaan;Doorniklaan;174.49975582;53.285601028660004;"{""coordinates"": [[[5.484492817962361, 51.482360203561065], [5.484697855623885, 51.482351236755946], [5.484715641889967, 51.48225104249574], [5.484497271643846, 51.48224682693151], [5.484492817962361, 51.482360203561065]]], ""type"": ""Polygon""}";51.48230173333304, 5.4845987560732015
1147;567.0;Woensel zuid;Woensel-West;Wenckenbachstraat;Wenckenbachstraat;125.43325965;59.8590836759858;"{""coordinates"": [[[5.460933643135115, 51.453580347683], [5.460893787051813, 51.45354307808273], [5.460591537636828, 51.45366634277416], [5.460637360759576, 51.45370236647828], [5.460933643135115, 51.453580347683]]], ""type"": ""Polygon""}";51.4536232086982, 5.460763470403515
1148;549.0;Stratum;Schuttersbosch;Jagerslaan;Jagerslaan;348.96592307;77.9800748874627;"{""coordinates"": [[[5.505245810017951, 51.41914329166887], [5.505305550190038, 51.41901575524124], [5.504943221381466, 51.41898425374618], [5.50490165534246, 51.419101527201605], [5.505245810017951, 51.41914329166887]]], ""type"": ""Polygon""}";51.41906111183944, 5.505102019968159
521;90.0;Woensel noord 2;Vaartbroek;Boekweitstraat;Boekweitstraat;400.0;80.0;"{""coordinates"": [[[5.496079095511078, 51.47623697445772], [5.496078665613875, 51.476057201813845], [5.495790783703164, 51.47605747047999], [5.4957912124638595, 51.476237243125276], [5.496079095511078, 51.47623697445772]]], ""type"": ""Polygon""}";51.47614722252834, 5.495934939323089
645;102.0;Woensel noord 1;Achtse Barrier-Hoeven;Ardechelaan;Ardechelaan;400.0;80.0;"{""coordinates"": [[[5.441091970877827, 51.48861733279356], [5.4410917575997, 51.48843756001372], [5.440803797922566, 51.48843769324723], [5.440804010062828, 51.48861746602854], [5.441091970877827, 51.48861733279356]]], ""type"": ""Polygon""}";51.48852751307995, 5.440947884115673
646;103.0;Gestel;Genderbeemd;Groeneveld;Groeneveld achter huis nr. 43;400.0;80.0;"{""coordinates"": [[[5.442762756928637, 51.42405079418608], [5.442762537867782, 51.423871020574026], [5.442474985756663, 51.42387115768024], [5.442475203684207, 51.42405093129305], [5.442762756928637, 51.42405079418608]]], ""type"": ""Polygon""}";51.4239609759924, 5.4426188710593655
647;104.0;Stratum;Kruidenbuurt;Floralaan Oost;Floralaan Oost bij nr. 122;770.64022047;116.027101190967;"{""coordinates"": [[[5.500949707701882, 51.41677127221777], [5.5004360244355395, 51.41666635816324], [5.500336856856639, 51.41684853403754], [5.50085050611119, 51.416939073846386], [5.500949707701882, 51.41677127221777]]], ""type"": ""Polygon""}";51.41680549633116, 5.500640220095951
654;112.0;Woensel zuid;Oude Gracht-Oost;Dolonstraat;Dolonstraat;596.61045144;98.7987380543458;"{""coordinates"": [[[5.497417541031011, 51.464299746143745], [5.497131220774607, 51.46436594310712], [5.497247385967517, 51.46460128594306], [5.497538772122422, 51.46455077989384], [5.497417541031011, 51.464299746143745]]], ""type"": ""Polygon""}";51.464453968983875, 5.497335155076075
656;114.0;Park Meerland;Grasrijk;Grasbaan;Grasbaan;632.66135819;103.298430010568;"{""coordinates"": [[[5.409059452896008, 51.43957431696353], [5.408839723970264, 51.43969645607596], [5.409173572334069, 51.4398998902644], [5.409368878660349, 51.43977266763084], [5.409059452896008, 51.43957431696353]]], ""type"": ""Polygon""}";51.43973568399311, 5.409108468101222
659;117.0;Woensel noord 1;Prinsejagt;Oude Bosschebaan;Oude Bosschebaan;1982.49671465;278.147711775384;"{""coordinates"": [[[5.456392078447618, 51.46859146487779], [5.4561356223107484, 51.46851941127088], [5.455332859184028, 51.469499365075386], [5.4554988096423065, 51.46954949725622], [5.456392078447618, 51.46859146487779]]], ""type"": ""Polygon""}";51.46900648640937, 5.455869192001438
664;122.0;Strijp 2;Grasrijk;Grasplantsoen;Grasplantsoen;556.67964698;96.1520135062148;"{""coordinates"": [[[5.414208751462993, 51.43370234916103], [5.413769244930704, 51.43371771285194], [5.413824289397379, 51.43389454972526], [5.414192579154875, 51.433880412345516], [5.414208751462993, 51.43370234916103]]], ""type"": ""Polygon""}";51.43379616360915, 5.4139981715683145
666;125.0;Woensel noord 2;Eckart;Planetenlaan;Planetenlaan;2511.43111745;271.10651202618607;"{""coordinates"": [[[5.4975282053649055, 51.471461347937215], [5.495886854055154, 51.47157446149586], [5.495925940335227, 51.4717674114531], [5.497528702031085, 51.47166639577742], [5.4975282053649055, 51.471461347937215]]], ""type"": ""Polygon""}";51.47161657458127, 5.496723830357696
667;126.0;Woensel zuid;Mensfort;Willem van Kesselstraat;Willem van Kesselstraat 1;715.17612909;108.355960099249;"{""coordinates"": [[[5.466062336010951, 51.46243216512911], [5.465861609674885, 51.46260810561415], [5.466253874973778, 51.462755389504245], [5.466424468421074, 51.46259202695266], [5.466062336010951, 51.46243216512911]]], ""type"": ""Polygon""}";51.4625960496095, 5.466146923218299
669;128.0;Stratum;Rochusbuurt;Hoefkestraat;Hoefkestraat  naast huisnr. 40;829.68855727;122.11747781618;"{""coordinates"": [[[5.487760228874364, 51.43218475798381], [5.487619247117152, 51.432328156493845], [5.488071896716955, 51.43255151319679], [5.48825365135845, 51.4323864888713], [5.487760228874364, 51.43218475798381]]], ""type"": ""Polygon""}";51.432365514583786, 5.487933552289185
671;130.0;Tongelre;Lakerlopen;Picassohof;Picassohof;400.0;80.0;"{""coordinates"": [[[5.496747603497408, 51.438760531123584], [5.496747171655552, 51.438580758068184], [5.496459526641011, 51.4385810282974], [5.496459957347876, 51.43876080135563], [5.496747603497408, 51.438760531123584]]], ""type"": ""Polygon""}";51.43867077977031, 5.49660356478537
672;131.0;Strijp 2;Grasrijk;Graskarper;Graskarper;536.560840685;104.566518037421;"{""coordinates"": [[[5.4159537435650105, 51.43879443225191], [5.415725810695137, 51.438779225930084], [5.415717892643267, 51.43913534747235], [5.415896966914429, 51.43912004040442], [5.4159537435650105, 51.43879443225191]]], ""type"": ""Polygon""}";51.438950037766546, 5.4158227702758746
689;43.0;Park Centrum;Schrijversbuurt;Jacob van Maerlantlaan;Jacob van Maerlantlaan;3111.41521328;245.23600811057503;"{""coordinates"": [[[5.472638239955044, 51.426771518927396], [5.473239312880571, 51.42717981035353], [5.4740384701010765, 51.427109898819374], [5.473902905441217, 51.42676579181245], [5.472638239955044, 51.426771518927396]]], ""type"": ""Polygon""}";51.426945602535774, 5.473425242025847
694;50.0;Woensel zuid;Oude Gracht-Oost;Remuslaan;Remuslaan;400.0;80.0;"{""coordinates"": [[[5.493807307038474, 51.46528402480958], [5.493806886494861, 51.4651042520415], [5.493519073861727, 51.46510451508668], [5.493519493268822, 51.46528428785613], [5.493807307038474, 51.46528402480958]]], ""type"": ""Polygon""}";51.465194270007636, 5.493663190166065
699;265.0;Park Centrum;Looiakkers;Alberdingk Thijmlaan;STD.P. Stadswandelpark/ Alberdingk Thijmlaan 1;817.808269095;117.68136615433801;"{""coordinates"": [[[5.483645915227674, 51.427318739159865], [5.48325513274949, 51.427376561007684], [5.483562281154211, 51.4276398427496], [5.483868681554094, 51.42754854870005], [5.483645915227674, 51.427318739159865]]], ""type"": ""Polygon""}";51.42746965862986, 5.483575573612986
701;267.0;Woensel noord 1;Kerkdorp Acht;Haringvliet;Haringvliet;400.0;80.0;"{""coordinates"": [[[5.4283089434438185, 51.4756244441172], [5.428308781015071, 51.47544467117212], [5.428020903623042, 51.47544477288529], [5.42802106491613, 51.475624545832616], [5.4283089434438185, 51.4756244441172]]], ""type"": ""Polygon""}";51.4755346085609, 5.428164923249323
707;273.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Heraultlaan;Heraultlaan;400.0;80.0;"{""coordinates"": [[[5.439142372603018, 51.48639226130112], [5.439142167041796, 51.48621248848352], [5.438854221440065, 51.48621261689591], [5.438854425863548, 51.486392389714936], [5.439142372603018, 51.48639226130112]]], ""type"": ""Polygon""}";51.48630243915806, 5.438998296737052
710;496.0;Tongelre;Doornakkers-Oost;Gerard Davidstraat;Gerard Davidstraat;1097.2366772550001;132.59627913127102;"{""coordinates"": [[[5.516298202876659, 51.43758566276171], [5.516169277440228, 51.437312754738294], [5.51571510849977, 51.43737878877266], [5.515814966714118, 51.437673572777996], [5.516298202876659, 51.43758566276171]]], ""type"": ""Polygon""}";51.437489850421215, 5.515997904248794
711;277.0;Strijp 2;Grasrijk;Het Schaapsdijk;Het Schaapsdijk / Meerhovendreef;400.0;80.0;"{""coordinates"": [[[5.413488610785135, 51.43601612238881], [5.413488507353467, 51.435836348883406], [5.413200880212127, 51.43583641394055], [5.413200982509777, 51.43601618744768], [5.413488610785135, 51.43601612238881]]], ""type"": ""Polygon""}";51.43592626822417, 5.413344745214964
721;12.0;Woensel zuid;Woensel-West;Edisonplein;Edisonplein nr. 2;237.57542574000001;70.1871399740522;"{""coordinates"": [[[5.457621761045773, 51.45327479136633], [5.457614724068646, 51.45334170362165], [5.4579718024996104, 51.45341359848911], [5.457979971979905, 51.453311001438095], [5.457621761045773, 51.45327479136633]]], ""type"": ""Polygon""}";51.453337194147, 5.457809501261368
724;15.0;Woensel noord 1;Woenselse Heide;Veluwelaan;Veluwelaan;1204.97238723;139.01740210763;"{""coordinates"": [[[5.462113539949339, 51.480624932709965], [5.461668263994056, 51.4805282030944], [5.461471396363413, 51.480832483131856], [5.461954456259471, 51.48092132327108], [5.462113539949339, 51.480624932709965]]], ""type"": ""Polygon""}";51.48072797624778, 5.461799190079402
725;16.0;Woensel noord 2;Tempel;Aarschotlaan;Aarschotlaan;919.11945216;131.59340203675902;"{""coordinates"": [[[5.483070770354388, 51.479530719693976], [5.482781569001404, 51.47954927980381], [5.482820142605463, 51.47995234230441], [5.483109374084143, 51.47994686954872], [5.483070770354388, 51.479530719693976]]], ""type"": ""Polygon""}";51.47974462955871, 5.482946217824928
726;17.0;Strijp 2;Zandrijk;Zandbaars;Zandbaars;1039.132282795;134.172194458829;"{""coordinates"": [[[5.411224137267808, 51.44760080020083], [5.411061318202875, 51.44763339362453], [5.410885462668635, 51.447645640050844], [5.410624998206204, 51.44778407195801], [5.410931220277515, 51.44795901786942], [5.411373985659212, 51.447678098432206], [5.411224137267808, 51.44760080020083]]], ""type"": ""Polygon""}";51.44775973117316, 5.41099388253867
727;18.0;Gestel;Oude Spoorbaan;Baarsstraat;Baarsstraat ( voor nr. 24 );400.0;80.0;"{""coordinates"": [[[5.464527225552698, 51.42892345174433], [5.46452692082313, 51.4287436783345], [5.4642393378375615, 51.428743869074054], [5.464239641431864, 51.428923642484946], [5.464527225552698, 51.42892345174433]]], ""type"": ""Polygon""}";51.4288336604686, 5.464383281411372
732;24.0;Woensel noord 1;Jagershoef;Gloriantstraat;Gloriantstraat;400.0;80.0;"{""coordinates"": [[[5.471344233259154, 51.469141000786095], [5.4713439012583365, 51.46896122796018], [5.4710560642068815, 51.46896143562005], [5.471056395070118, 51.46914120844781], [5.471344233259154, 51.469141000786095]]], ""type"": ""Polygon""}";51.469051218262734, 5.471200148448596
733;25.0;Centrum;Winkelcentrum;Genovevalaan;Winkelcentrum Woensel 1;481.96259222500004;88.6994999049606;"{""coordinates"": [[[5.475350784111175, 51.4707395798869], [5.4750201242528895, 51.47073022533368], [5.474989773398926, 51.47094154985678], [5.475320352623712, 51.47090768442161], [5.475350784111175, 51.4707395798869]]], ""type"": ""Polygon""}";51.470829657017816, 5.475163997940328
735;27.0;Tongelre;Muschberg, Geestenberg;Transformatorstraat;Transformatorstraat;400.0;80.0;"{""coordinates"": [[[5.511326658685184, 51.44478515938372], [5.511326169247269, 51.444605386473654], [5.51103848643464, 51.44460569268334], [5.511038974734929, 51.4447854655935], [5.511326658685184, 51.44478515938372]]], ""type"": ""Polygon""}";51.44469542609279, 5.511182572275815
742;61.0;Strijp 1;Lievendaal;Willem Pompestraat;Willem Pompestraat 2;249.40228524;77.37514442428169;"{""coordinates"": [[[5.435899486222491, 51.44439660239462], [5.435589709592644, 51.4442150817175], [5.435496160010487, 51.444258424471634], [5.435820351443556, 51.44445399943557], [5.435899486222491, 51.44439660239462]]], ""type"": ""Polygon""}";51.4443321259038, 5.435702417039629
743;62.0;Woensel zuid;Barrier;Pastoor van Arsplein;Pastoor van Arsplein;1237.07354492;144.976789934078;"{""coordinates"": [[[5.45958747356426, 51.45820137472847], [5.459256071782093, 51.45837110565391], [5.459693757713516, 51.45867535239824], [5.459964879843057, 51.45852135394508], [5.45958747356426, 51.45820137472847]]], ""type"": ""Polygon""}";51.45843861889892, 5.459619403734283
744;63.0;Tongelre;Doornakkers-West;Jacob Jordaensweg;Jacob Jordaensweg;691.41367758;106.32614624341801;"{""coordinates"": [[[5.509797668504946, 51.437450882317314], [5.509472898305861, 51.43742223350736], [5.50945820506812, 51.437708931965076], [5.509793199691097, 51.43770535823603], [5.509797668504946, 51.437450882317314]]], ""type"": ""Polygon""}";51.437572345818964, 5.509627162274653
748;68.0;Woensel noord 1;Prinsejagt;Roosenburgstraat;Roosenburgstraat;1510.24069334;181.91271460812;"{""coordinates"": [[[5.464090048191373, 51.46886766116427], [5.463904220304043, 51.46877758714972], [5.4632757972838135, 51.469264417932486], [5.463606123198499, 51.469402717568165], [5.464090048191373, 51.46886766116427]]], ""type"": ""Polygon""}";51.4690998344341, 5.4636947232311055
750;70.0;Woensel noord 2;Blixembosch-Oost;King Oliverlaan;King Oliverlaan;521.18860976;91.5969589507191;"{""coordinates"": [[[5.470628075879539, 51.4926068287839], [5.470271649331451, 51.492599231128764], [5.470256176831945, 51.49280063000931], [5.470586495765145, 51.492797935539144], [5.470628075879539, 51.4926068287839]]], ""type"": ""Polygon""}";51.492699832493976, 5.470434318430869
