objectid;dragertype;pkey;geo_shape;geo_point_2d;bordtype;gsmcode;volgorde;datum_plaatsing
3059;Lichtmast;2C727196-9621-4028-A142-DC868B69672F;"{""coordinates"": [5.468412469385312, 51.43078153206793], ""type"": ""Point""}";51.43078153206793, 5.468412469385312;BW112zb;5183;;
3043;Lichtmast;2C727196-9621-4028-A142-DC868B69672F;"{""coordinates"": [5.468412469385312, 51.43078153206793], ""type"": ""Point""}";51.43078153206793, 5.468412469385312;BW112ze;;1;
2595;Lichtmast;DD081167-BB1B-42F8-9B08-04109985BEA8;"{""coordinates"": [5.467094231604283, 51.43639620078783], ""type"": ""Point""}";51.43639620078783, 5.467094231604283;GSM;5183;1;
1814;Flespaal;CF1C481A-9F35-47A3-B45D-DD9A93CF2C24;"{""coordinates"": [5.486482146349872, 51.42873586929879], ""type"": ""Point""}";51.42873586929879, 5.486482146349872;BW112zb;;;
2119;Lichtmast;4CFD9F11-C0A5-462B-B884-2E619D6197EC;"{""coordinates"": [5.492815650375874, 51.43714402793814], ""type"": ""Point""}";51.43714402793814, 5.492815650375874;GSM;5182;1;20190701000000
2422;Lichtmast;9CEE1A6E-A4C5-443C-9307-E0D46D0438AD;"{""coordinates"": [5.455141768620372, 51.44129624488917], ""type"": ""Point""}";51.44129624488917, 5.455141768620372;BW112zb;;1;
3074;Flespaal;1A83FCCF-7292-4AF8-B233-1C308F1E14D8;"{""coordinates"": [5.462482563579281, 51.4357808288286], ""type"": ""Point""}";51.4357808288286, 5.462482563579281;BW112;;1;
1647;Flespaal;4C6307AC-F8A7-4559-95C9-E34B260AA1F2;"{""coordinates"": [5.485956324646828, 51.44510496847038], ""type"": ""Point""}";51.44510496847038, 5.485956324646828;BW112;;;
2203;Lichtmast;CC0D5687-FF92-4178-A69E-27E0F94373A3;"{""coordinates"": [5.4804760705103375, 51.44810392118886], ""type"": ""Point""}";51.44810392118886, 5.4804760705103375;BW112zb;;1;
2109;Flespaal;89C659F5-6077-48D2-B9CD-CFC6F70CDCFB;"{""coordinates"": [5.490315277540577, 51.437041566121174], ""type"": ""Point""}";51.437041566121174, 5.490315277540577;BW112ze;;1;20190701000000
3148;Lichtmast;EB55D6AD-4DA7-45A7-8526-DE5D2BF08C33;"{""coordinates"": [5.457395379455565, 51.43906010939395], ""type"": ""Point""}";51.43906010939395, 5.457395379455565;GSM;5184;1;
2105;Flespaal;8FADEF4E-199F-45AE-A447-E5695CF52496;"{""coordinates"": [5.460235532173128, 51.458620517114184], ""type"": ""Point""}";51.458620517114184, 5.460235532173128;BW112ze;;1;20190701000000
2031;Lichtmast;18ADD4FB-6F97-4388-AC7B-A0CF0AC3EFDC;"{""coordinates"": [5.492491710816042, 51.44323427597195], ""type"": ""Point""}";51.44323427597195, 5.492491710816042;GSM;5166;1;
1838;Flespaal;A375B13B-E732-4709-883C-F097CF75AE53;"{""coordinates"": [5.469990554798348, 51.44301085058431], ""type"": ""Point""}";51.44301085058431, 5.469990554798348;BW112zb;;;
1621;Lichtmast;5CCBF821-5925-4187-9C42-BDAC77E443ED;"{""coordinates"": [5.474087516268729, 51.43831178178442], ""type"": ""Point""}";51.43831178178442, 5.474087516268729;BW112;;1;
2353;Lichtmast;9548F141-0B04-41B6-BE12-12F1EF1456C8;"{""coordinates"": [5.485002723274875, 51.42665099235821], ""type"": ""Point""}";51.42665099235821, 5.485002723274875;BW112R__OB401PA;;;
2263;Flespaal;5C7B77E6-A202-4227-A0D2-9BF35FE3CCE6;"{""coordinates"": [5.472482651728782, 51.43843526863986], ""type"": ""Point""}";51.43843526863986, 5.472482651728782;BW112;;;
1918;Lichtmast;A6FD6B4E-D8B0-4D64-8F6D-E26D44E24DD2;"{""coordinates"": [5.459339579627234, 51.442666276719656], ""type"": ""Point""}";51.442666276719656, 5.459339579627234;GSM;5157;1;
1877;Lichtmast;B28C03D3-0CFD-44D5-82DF-EBD0743EED3D;"{""coordinates"": [5.465030242943184, 51.4409103570397], ""type"": ""Point""}";51.4409103570397, 5.465030242943184;GSM;5157;2;
3093;Lichtmast;DFE0F2FA-CE53-4946-ADCA-BC4BD5F90DD2;"{""coordinates"": [5.465389884436353, 51.43508671990207], ""type"": ""Point""}";51.43508671990207, 5.465389884436353;GSM;5183;;
2269;Flespaal;DB0640CA-2898-41E8-9F15-346081F1B425;"{""coordinates"": [5.474455642427165, 51.433960975483565], ""type"": ""Point""}";51.433960975483565, 5.474455642427165;BW112zbh;;1;
3047;Flespaal;9135E346-4B31-4F18-874B-3729F2FCCAF7;"{""coordinates"": [5.489729057153785, 51.43837041837627], ""type"": ""Point""}";51.43837041837627, 5.489729057153785;BW112zbh;;;
3048;Flespaal;9135E346-4B31-4F18-874B-3729F2FCCAF7;"{""coordinates"": [5.489729057153785, 51.43837041837627], ""type"": ""Point""}";51.43837041837627, 5.489729057153785;BW112zbh;;;
2478;Lichtmast;425BEEB7-F1F0-4179-B5F2-C5E1B04C6CEE;"{""coordinates"": [5.476819271931182, 51.4489586187272], ""type"": ""Point""}";51.4489586187272, 5.476819271931182;GSM;5150;2;
2284;Flespaal;3E60284C-71D3-4E8F-A462-38722F73674D;"{""coordinates"": [5.470709404834, 51.463563645232064], ""type"": ""Point""}";51.463563645232064, 5.470709404834;E09ze;;1;
2381;Flespaal;9871EB55-69BE-41F3-87B2-3155CFFF0128;"{""coordinates"": [5.476139978077768, 51.431301392796776], ""type"": ""Point""}";51.431301392796776, 5.476139978077768;E08-1;;1;
1872;Flespaal;69B5E16F-EB7B-4562-BAE4-DB119CCA6D28;"{""coordinates"": [5.47159793087899, 51.438179727382305], ""type"": ""Point""}";51.438179727382305, 5.47159793087899;E09ze;;1;
2520;Lichtmast;EF8F8222-7C79-46D9-92CE-F752C9491970;"{""coordinates"": [5.468011090012802, 51.452083247964545], ""type"": ""Point""}";51.452083247964545, 5.468011090012802;BW112L__OB401PA;;1;
2521;Lichtmast;EF8F8222-7C79-46D9-92CE-F752C9491970;"{""coordinates"": [5.468011090012802, 51.452083247964545], ""type"": ""Point""}";51.452083247964545, 5.468011090012802;GSM;5143;2;
2614;Lichtmast;67928043-0887-4A7C-8898-4624E308FB39;"{""coordinates"": [5.475220515856601, 51.43003131722492], ""type"": ""Point""}";51.43003131722492, 5.475220515856601;GSM;5177;1;
2101;Flespaal;8FF37EF3-73C1-4C63-B9B1-3C1F74C885FC;"{""coordinates"": [5.477613649246587, 51.433408072626065], ""type"": ""Point""}";51.433408072626065, 5.477613649246587;BW112zb;;1;
2744;Flespaal;8FF37EF3-73C1-4C63-B9B1-3C1F74C885FC;"{""coordinates"": [5.477613649246587, 51.433408072626065], ""type"": ""Point""}";51.433408072626065, 5.477613649246587;BW112ze;;2;
2351;Lichtmast;5F97054D-BE67-44A8-BA42-11C9EEF9F398;"{""coordinates"": [5.484573319512676, 51.42627876241954], ""type"": ""Point""}";51.42627876241954, 5.484573319512676;BW112R__OB401PA;;;
2035;Flespaal;BB5521D5-C7FF-450D-A129-06CEA3681CCB;"{""coordinates"": [5.464124453265988, 51.43512730220091], ""type"": ""Point""}";51.43512730220091, 5.464124453265988;BW112zb;;1;
1783;Lichtmast;692F1F18-74DF-4C34-9AB5-4EB6AC7C9351;"{""coordinates"": [5.468180744553587, 51.43148702174522], ""type"": ""Point""}";51.43148702174522, 5.468180744553587;BW112R__OB401PA;;1;
2156;Lichtmast;4BB41063-33FA-4FA6-A817-560C94471DB1;"{""coordinates"": [5.473922399812243, 51.448041198635515], ""type"": ""Point""}";51.448041198635515, 5.473922399812243;BW112R__OB401PA;;1;
2222;Flespaal;2504206F-D01A-45DA-B9F5-9D0D9A9CA36A;"{""coordinates"": [5.471090368333438, 51.44529714327987], ""type"": ""Point""}";51.44529714327987, 5.471090368333438;GSM;5156;3;
2221;Flespaal;2504206F-D01A-45DA-B9F5-9D0D9A9CA36A;"{""coordinates"": [5.471090368333438, 51.44529714327987], ""type"": ""Point""}";51.44529714327987, 5.471090368333438;BW112;;1;
2681;Flespaal;2504206F-D01A-45DA-B9F5-9D0D9A9CA36A;"{""coordinates"": [5.471090368333438, 51.44529714327987], ""type"": ""Point""}";51.44529714327987, 5.471090368333438;OB501l;;2;
3112;Flespaal;A02A38C8-B7A2-42A0-A2B0-AF29288A4F69;"{""coordinates"": [5.473680922492447, 51.447219825941865], ""type"": ""Point""}";51.447219825941865, 5.473680922492447;E08r;;1;
2748;Lichtmast;AF41C341-FC01-456D-AC01-C7E7B154B4DF;"{""coordinates"": [5.485556902223895, 51.43717106854854], ""type"": ""Point""}";51.43717106854854, 5.485556902223895;BW112;;1;
2260;Lichtmast;715476D3-7EEA-4EC8-A725-C78D268BF896;"{""coordinates"": [5.4746067945677765, 51.46874579322731], ""type"": ""Point""}";51.46874579322731, 5.4746067945677765;GSM;5190;1;
1686;Flespaal;5B4996FD-1CD7-4BD8-8941-4C1F5FA51061;"{""coordinates"": [5.47373212826984, 51.46938984980919], ""type"": ""Point""}";51.46938984980919, 5.47373212826984;GSM;5190;2;
1917;Lichtmast;BCEF1035-8F2B-4BE0-AE5F-425A60E560BB;"{""coordinates"": [5.472812306643798, 51.46947276244144], ""type"": ""Point""}";51.46947276244144, 5.472812306643798;GSM;5190;3;
2750;Flespaal;0F44BEDC-4323-452D-B9C4-F3C29F7A1720;"{""coordinates"": [5.474110037947127, 51.46966523595641], ""type"": ""Point""}";51.46966523595641, 5.474110037947127;GSM;5190;2;
2749;Flespaal;91A85683-957E-4A16-A484-AD6F4CF7949D;"{""coordinates"": [5.473948418390489, 51.46928620880255], ""type"": ""Point""}";51.46928620880255, 5.473948418390489;GSM;5190;3;
3185;Lichtmast;20351BC7-0446-49D6-AAA7-D1D16E65EAA4;"{""coordinates"": [5.4541023031058735, 51.44280331223035], ""type"": ""Point""}";51.44280331223035, 5.4541023031058735;BW112R__OB401PA;;1;
2135;Lichtmast;2B104228-A4AC-4946-B5B1-B8317BF258D3;"{""coordinates"": [5.454159344887223, 51.443173485816935], ""type"": ""Point""}";51.443173485816935, 5.454159344887223;BW112zb;;1;
2762;Lichtmast;57A8E16A-BD8F-4668-8CD9-8CCC364272CA;"{""coordinates"": [5.453914532842608, 51.44341273582787], ""type"": ""Point""}";51.44341273582787, 5.453914532842608;BW112L__OB401PA;;1;
2115;Lichtmast;47F3CA0A-A69D-4C38-B1DF-C6782C02CF38;"{""coordinates"": [5.4904424395863085, 51.43277635731275], ""type"": ""Point""}";51.43277635731275, 5.4904424395863085;GSM;5141;1;
1858;Lichtmast;40DE5CB1-691C-46AC-B3C7-7D61B1A175E6;"{""coordinates"": [5.491555977213723, 51.431372176310475], ""type"": ""Point""}";51.431372176310475, 5.491555977213723;GSM;5141;2;
2775;Flespaal;2DEB65EF-5FA7-44C5-9C2F-1C23EDFE6A28;"{""coordinates"": [5.4922601033801275, 51.43158148188168], ""type"": ""Point""}";51.43158148188168, 5.4922601033801275;BW112ze;;1;
2776;Lichtmast;2D93D3A6-F9C3-45FF-9B92-28EB714B7EB8;"{""coordinates"": [5.49217810381245, 51.431702618954795], ""type"": ""Point""}";51.431702618954795, 5.49217810381245;GSM;5141;1;
2767;Flespaal;BF59A029-9E7B-4A76-BE3F-7E9D6F009D4B;"{""coordinates"": [5.473086478402519, 51.42757043020285], ""type"": ""Point""}";51.42757043020285, 5.473086478402519;BW112zb;;1;
3196;Lichtmast;25D30662-D261-49F5-BF15-85ECD342386E;"{""coordinates"": [5.472662219217742, 51.42769713505423], ""type"": ""Point""}";51.42769713505423, 5.472662219217742;GSM;5177;1;
2781;Flespaal;938B44A6-6DD0-412A-A031-822D8AF54FB9;"{""coordinates"": [5.470309776939847, 51.42858498966005], ""type"": ""Point""}";51.42858498966005, 5.470309776939847;BW112zb;;1;
2780;Flespaal;7FACF9B6-412D-41EB-A3CB-C9A5F7AB45D1;"{""coordinates"": [5.470379892167374, 51.42866056673061], ""type"": ""Point""}";51.42866056673061, 5.470379892167374;BW112ze;;1;
2514;Lichtmast;A016D923-2E67-4DCA-AA7B-63B2FC9E0EC7;"{""coordinates"": [5.463305268732233, 51.44289904745566], ""type"": ""Point""}";51.44289904745566, 5.463305268732233;BW112zb;;1;
2254;Flespaal;6394DF84-8B78-49B2-94E5-3A524773A3A7;"{""coordinates"": [5.483245205320197, 51.440899537071004], ""type"": ""Point""}";51.440899537071004, 5.483245205320197;E08r;;1;
1652;Flespaal;64EC2DD7-8EBF-46C4-BEF0-B9CA8CF82A92;"{""coordinates"": [5.483174611178127, 51.441452911757914], ""type"": ""Point""}";51.441452911757914, 5.483174611178127;E09zb;;1;
2281;Flespaal;DDB622AE-B944-46A5-8892-FADB6BE8BDFA;"{""coordinates"": [5.483308899911188, 51.44141883819147], ""type"": ""Point""}";51.44141883819147, 5.483308899911188;E09ze;;1;
2734;Lichtmast;687695FD-BDBB-4D2E-B1B0-C9DC7B48D71D;"{""coordinates"": [5.46807270727621, 51.44000862969414], ""type"": ""Point""}";51.44000862969414, 5.46807270727621;BW112R__OB401PA;;2;
1824;Flespaal;731570AD-189C-4C9A-B786-F9ECBC122AFF;"{""coordinates"": [5.486963251553538, 51.425200052421076], ""type"": ""Point""}";51.425200052421076, 5.486963251553538;GSM;5176;;
1926;Lichtmast;D6CDFEBA-5BBF-44EA-9821-789BB841A074;"{""coordinates"": [5.483871964943659, 51.44143365277255], ""type"": ""Point""}";51.44143365277255, 5.483871964943659;BW112;;;
2029;Lichtmast;59FBDF6A-E91F-4585-956F-0AC8C4E8AF3E;"{""coordinates"": [5.491282149975208, 51.44211944347354], ""type"": ""Point""}";51.44211944347354, 5.491282149975208;GSM;5182;;
1967;Flespaal;A47A6BF1-C380-426B-B204-2BBB97620ECC;"{""coordinates"": [5.476969322514653, 51.469653016739365], ""type"": ""Point""}";51.469653016739365, 5.476969322514653;GSM;;1;
2006;Lichtmast;AC5A384A-7816-4E53-8E23-7D9A0493CB89;"{""coordinates"": [5.4751936369419045, 51.447947280241735], ""type"": ""Point""}";51.447947280241735, 5.4751936369419045;GSM;5162;1;
2016;Lichtmast;869223EF-1E5A-4299-8EAC-2AA6BCF346E4;"{""coordinates"": [5.465638088430809, 51.434383611569025], ""type"": ""Point""}";51.434383611569025, 5.465638088430809;GSM;5183;1;
1694;Lichtmast;589B42BD-B7B5-4781-8026-7EFDB688CB46;"{""coordinates"": [5.47811152947, 51.471575082149776], ""type"": ""Point""}";51.471575082149776, 5.47811152947;GSM;5169;1;
2264;Lichtmast;1DE07DCA-A61E-4D26-81A4-D11367D36F0D;"{""coordinates"": [5.457110343370891, 51.44480849560979], ""type"": ""Point""}";51.44480849560979, 5.457110343370891;GSM;5157;1;
2701;Lichtmast;E48A9910-A319-407E-B8C7-7233B4BAC213;"{""coordinates"": [5.491466576927217, 51.440026936104765], ""type"": ""Point""}";51.440026936104765, 5.491466576927217;BW112R;;1;
2360;Lichtmast;871B615C-E37A-4506-A2B3-5B7794E2896E;"{""coordinates"": [5.4824738392898675, 51.4404927934634], ""type"": ""Point""}";51.4404927934634, 5.4824738392898675;BW112;;;
2568;Lichtmast;CEFDE7DC-DF19-4711-93AD-96A41030B7CF;"{""coordinates"": [5.491970588584999, 51.43873549539424], ""type"": ""Point""}";51.43873549539424, 5.491970588584999;GSM;5182;2;
2285;Flespaal;87F98095-1D8A-41F2-A3DF-85207CB22D55;"{""coordinates"": [5.470720257118868, 51.463501948301044], ""type"": ""Point""}";51.463501948301044, 5.470720257118868;E09zb;;1;
2224;Flespaal;E67217C8-AF15-416E-9C14-6625C1CEB5B9;"{""coordinates"": [5.474107275386626, 51.43381126367622], ""type"": ""Point""}";51.43381126367622, 5.474107275386626;BW112zbh;;1;
3121;Lichtmast;00B5948B-C73F-4580-BF8D-FB707DB87F0C;"{""coordinates"": [5.471835085765026, 51.429169782479946], ""type"": ""Point""}";51.429169782479946, 5.471835085765026;BW112L__OB401PA;;1;
2739;Lichtmast;FAEC4B49-F288-4DA5-BACA-A0D3595614FA;"{""coordinates"": [5.459545196624281, 51.43864249099893], ""type"": ""Point""}";51.43864249099893, 5.459545196624281;GSM;5157;2;
2121;Lichtmast;FAEC4B49-F288-4DA5-BACA-A0D3595614FA;"{""coordinates"": [5.459545196624281, 51.43864249099893], ""type"": ""Point""}";51.43864249099893, 5.459545196624281;BW112L__OB401PA;;1;20190701000000
2334;Flespaal;4D1A4331-90E0-4203-8735-67D155A926E4;"{""coordinates"": [5.470615496308802, 51.43588980167596], ""type"": ""Point""}";51.43588980167596, 5.470615496308802;OB501R;;2;
2532;Lichtmast;A64C53C2-8CC7-4237-AC6E-2DF8872D72C0;"{""coordinates"": [5.463529803443398, 51.438172815505006], ""type"": ""Point""}";51.438172815505006, 5.463529803443398;GSM;5183;2;
1715;Lichtmast;D836DCDF-7BC1-40D9-AE8E-E817AF37FB1E;"{""coordinates"": [5.397796687097185, 51.456744167725404], ""type"": ""Point""}";51.456744167725404, 5.397796687097185;BW112zbh;;1;
2682;Lichtmast;545321DA-5312-4B74-8DCA-5FAA753B66D2;"{""coordinates"": [5.48808120883077, 51.43594220098223], ""type"": ""Point""}";51.43594220098223, 5.48808120883077;BW112R__OB401PA;;1;
2563;Lichtmast;58943446-FF2C-49D2-815F-FF60E166AA71;"{""coordinates"": [5.449578256580438, 51.44648845739695], ""type"": ""Point""}";51.44648845739695, 5.449578256580438;GSM;5157;1;
2274;Lichtmast;75E82181-B8E0-4521-A7A8-24E6E32833E8;"{""coordinates"": [5.479813781864875, 51.4332102396179], ""type"": ""Point""}";51.4332102396179, 5.479813781864875;BW112ze;;1;
1786;Lichtmast;E8E0D843-0189-4631-855A-2070753835E2;"{""coordinates"": [5.486188303807156, 51.442474249269864], ""type"": ""Point""}";51.442474249269864, 5.486188303807156;BW112zb;;;
2088;Flespaal;6FA92941-7EA9-478D-9DC5-375F627946A7;"{""coordinates"": [5.476018907559951, 51.43274591190845], ""type"": ""Point""}";51.43274591190845, 5.476018907559951;BW112zbh;;2;
2306;Lichtmast;2C38921E-149B-4207-9471-A6F561171595;"{""coordinates"": [5.482229950249552, 51.45061515671966], ""type"": ""Point""}";51.45061515671966, 5.482229950249552;GSM;5151;1;
2040;Flespaal;0F3D3175-9A90-4D6C-8819-1C0D4AE195D4;"{""coordinates"": [5.464821599875048, 51.43550195462382], ""type"": ""Point""}";51.43550195462382, 5.464821599875048;GSM;5183;2;
1655;Flespaal;FA4D7EDD-B161-42BC-8791-8230BAE2D905;"{""coordinates"": [5.476696063300098, 51.44777261504772], ""type"": ""Point""}";51.44777261504772, 5.476696063300098;BW112zb;;1;
1627;Lichtmast;ED7A6738-9C05-4D68-B723-9411B3F0FC85;"{""coordinates"": [5.458521135402797, 51.44407010837192], ""type"": ""Point""}";51.44407010837192, 5.458521135402797;GSM;5157;2;
1809;Lichtmast;60DE1A92-70E3-47F4-82FB-5121F602E927;"{""coordinates"": [5.488548371867279, 51.426932238890025], ""type"": ""Point""}";51.426932238890025, 5.488548371867279;BW112zbh;;;
2265;Lichtmast;D5B78F23-E1ED-45CE-BD96-25E5544640DD;"{""coordinates"": [5.45560714931746, 51.44530336675376], ""type"": ""Point""}";51.44530336675376, 5.45560714931746;GSM;5157;1;
2483;Lichtmast;BD2EC051-C0CB-417C-A0D9-684386C4CADB;"{""coordinates"": [5.47653656528168, 51.44583143729507], ""type"": ""Point""}";51.44583143729507, 5.47653656528168;GSM;5150;1;
1884;Lichtmast;1165908C-3D39-4979-A4DA-23DE0F1B9478;"{""coordinates"": [5.483875149126477, 51.433951766357765], ""type"": ""Point""}";51.433951766357765, 5.483875149126477;GSM;5140;1;
1689;Flespaal;2B0353DA-D3BA-41C9-BD3E-AA2B18AB2454;"{""coordinates"": [5.477984375190441, 51.472220539570095], ""type"": ""Point""}";51.472220539570095, 5.477984375190441;BW112zb;;1;
2102;Flespaal;86516117-A94A-4329-8888-2C7EC245C1DE;"{""coordinates"": [5.45920697471956, 51.458142915820446], ""type"": ""Point""}";51.458142915820446, 5.45920697471956;BW112zb;;1;20190701000000
1767;Flespaal;34B9FB2F-99A5-4135-ADB7-E69DCE373B83;"{""coordinates"": [5.459168672769346, 51.44992219113832], ""type"": ""Point""}";51.44992219113832, 5.459168672769346;BW112zb;;1;
2387;Lichtmast;1A9DCA79-D0D1-44AB-9431-058BAD6E33E7;"{""coordinates"": [5.4744626521267685, 51.431735970716566], ""type"": ""Point""}";51.431735970716566, 5.4744626521267685;GSM;5177;2;
2388;Lichtmast;1A9DCA79-D0D1-44AB-9431-058BAD6E33E7;"{""coordinates"": [5.4744626521267685, 51.431735970716566], ""type"": ""Point""}";51.431735970716566, 5.4744626521267685;E08-1;;3;
2210;Flespaal;DBA6B1A8-1FB7-4C6E-B3FD-2029268DA422;"{""coordinates"": [5.481188581609903, 51.450740385316934], ""type"": ""Point""}";51.450740385316934, 5.481188581609903;BW112zb;;1;
1923;Flespaal;E4F2E78F-E7C4-45D6-8D1A-2B732845E3DF;"{""coordinates"": [5.481774530156943, 51.44193975578676], ""type"": ""Point""}";51.44193975578676, 5.481774530156943;OB501R;;2;
1955;Flespaal;E4F2E78F-E7C4-45D6-8D1A-2B732845E3DF;"{""coordinates"": [5.481774530156943, 51.44193975578676], ""type"": ""Point""}";51.44193975578676, 5.481774530156943;GSM;5112;3;
2695;Lichtmast;AEBADF39-F85E-4830-A212-223F3738078B;"{""coordinates"": [5.473692352551137, 51.470256839412876], ""type"": ""Point""}";51.470256839412876, 5.473692352551137;GSM;5190;1;
2694;Lichtmast;AEBADF39-F85E-4830-A212-223F3738078B;"{""coordinates"": [5.473692352551137, 51.470256839412876], ""type"": ""Point""}";51.470256839412876, 5.473692352551137;GSM;5190;1;
3130;Lichtmast;BFBC5737-2AC2-4304-AC30-9A5B2D1AC318;"{""coordinates"": [5.467806992784149, 51.43152425257697], ""type"": ""Point""}";51.43152425257697, 5.467806992784149;GSM;5183;2;
2594;Lichtmast;1356EE0D-5756-4479-B5BA-535B048D9A52;"{""coordinates"": [5.482009884375197, 51.42955502947216], ""type"": ""Point""}";51.42955502947216, 5.482009884375197;BW112L__OB401PA;;1;
2094;Lichtmast;CBE6EA10-D3C6-4E65-8AEA-CF1C892BAEFE;"{""coordinates"": [5.450390208926868, 51.449211254158364], ""type"": ""Point""}";51.449211254158364, 5.450390208926868;BW112ze;;1;
2283;Flespaal;83989759-705F-4BD1-B28A-1FCA96D79845;"{""coordinates"": [5.471305018694748, 51.463526542787726], ""type"": ""Point""}";51.463526542787726, 5.471305018694748;E09ze;;1;
3101;Lichtmast;E12D4A5B-E25B-4F71-8FD4-EEF3E4B1F8B1;"{""coordinates"": [5.496527362621174, 51.44376103152935], ""type"": ""Point""}";51.44376103152935, 5.496527362621174;BW112ze;;1;
2481;Lichtmast;CFD6D05F-27F4-477E-8E3C-8DD757979910;"{""coordinates"": [5.476697598905356, 51.44708227262999], ""type"": ""Point""}";51.44708227262999, 5.476697598905356;GSM;5150;1;
1730;Lichtmast;DE834C87-79C0-45D2-9284-8C2527F83C35;"{""coordinates"": [5.471758327077594, 51.447495532230704], ""type"": ""Point""}";51.447495532230704, 5.471758327077594;GSM;5185;2;
2778;Lichtmast;BD0E603F-2B8D-419F-B4A3-38E225FEEA36;"{""coordinates"": [5.488134378926379, 51.43317322920702], ""type"": ""Point""}";51.43317322920702, 5.488134378926379;GSM;5141;2;
2592;Flespaal;1FE578DC-12B7-4334-95E9-A71D7FD2A123;"{""coordinates"": [5.481582762417107, 51.43032149163601], ""type"": ""Point""}";51.43032149163601, 5.481582762417107;BW112L__OB401PA;;1;
1739;Lichtmast;2C2A0DE7-C994-40E9-9FEE-DCC6C0E8231A;"{""coordinates"": [5.471719878121466, 51.45185377509278], ""type"": ""Point""}";51.45185377509278, 5.471719878121466;BW112ze;;1;
1708;Lichtmast;6F312707-9392-4EA6-B234-397CAB95B6E4;"{""coordinates"": [5.455509487735757, 51.44152135124922], ""type"": ""Point""}";51.44152135124922, 5.455509487735757;GSM;5157;1;
2679;Lichtmast;778E1E32-2983-426A-AA8B-30FF531E19EA;"{""coordinates"": [5.4658501828656085, 51.43406066713925], ""type"": ""Point""}";51.43406066713925, 5.4658501828656085;GSM;5183;1;
1729;Lichtmast;07CEA243-6F5F-49EA-BED4-AED1E0A3CBCA;"{""coordinates"": [5.472946725611122, 51.44785159550287], ""type"": ""Point""}";51.44785159550287, 5.472946725611122;GSM;5185;2;
2155;Lichtmast;07CEA243-6F5F-49EA-BED4-AED1E0A3CBCA;"{""coordinates"": [5.472946725611122, 51.44785159550287], ""type"": ""Point""}";51.44785159550287, 5.472946725611122;BW112L__OB401PA;;1;
3132;Flespaal;A2326E80-105E-4E66-943A-1E4469331B22;"{""coordinates"": [5.48083436745512, 51.448757682183874], ""type"": ""Point""}";51.448757682183874, 5.48083436745512;GSM;5151;3;
2754;Lichtmast;60B809A9-5496-472E-8FEA-50ADD09977E7;"{""coordinates"": [5.477854693649879, 51.46859458572535], ""type"": ""Point""}";51.46859458572535, 5.477854693649879;GSM;5190;1;
2648;Lichtmast;9738FE6B-9004-4244-941B-0298041EE5E3;"{""coordinates"": [5.467727547226413, 51.439622878400655], ""type"": ""Point""}";51.439622878400655, 5.467727547226413;GSM;5157;1;
2455;Lichtmast;33D0E2E9-622B-407E-B04B-9D314171A180;"{""coordinates"": [5.471386871264368, 51.44009922604127], ""type"": ""Point""}";51.44009922604127, 5.471386871264368;BW112R__OB401PA;;2;
2080;Lichtmast;33D0E2E9-622B-407E-B04B-9D314171A180;"{""coordinates"": [5.471386871264368, 51.44009922604127], ""type"": ""Point""}";51.44009922604127, 5.471386871264368;GSM;5196;1;
3106;Anders;1910F743-7CA0-43B9-9ADE-D138185E3AFE;"{""coordinates"": [5.472592852063116, 51.44265060658081], ""type"": ""Point""}";51.44265060658081, 5.472592852063116;GSM;5129;1;
1738;Flespaal;37E41495-B813-4321-B593-A62460C8697D;"{""coordinates"": [5.471741480112892, 51.45193567308717], ""type"": ""Point""}";51.45193567308717, 5.471741480112892;BW112zb;;1;
2564;Lichtmast;ED831A22-313B-4F55-88A9-1C0884D43125;"{""coordinates"": [5.407960586184679, 51.44646107371691], ""type"": ""Point""}";51.44646107371691, 5.407960586184679;BW112zb;;1;
2565;Lichtmast;ED831A22-313B-4F55-88A9-1C0884D43125;"{""coordinates"": [5.407960586184679, 51.44646107371691], ""type"": ""Point""}";51.44646107371691, 5.407960586184679;BW112ze;;1;
2400;Lichtmast;49334572-5B8C-4D4C-933D-D98F7B3850E4;"{""coordinates"": [5.489467909015634, 51.43253418954021], ""type"": ""Point""}";51.43253418954021, 5.489467909015634;BW112R__OB401PA;5141;1;
3145;Lichtmast;CF9AF0A7-E648-4913-BB09-4A620B485695;"{""coordinates"": [5.4614679963165464, 51.44381419801606], ""type"": ""Point""}";51.44381419801606, 5.4614679963165464;GSM;5157;1;
1728;Lichtmast;44B7A5BD-40FD-4D01-9759-16549A82D1A2;"{""coordinates"": [5.473543301332475, 51.448028607809235], ""type"": ""Point""}";51.448028607809235, 5.473543301332475;GSM;5185;1;
2685;Lichtmast;63232AD6-804B-430A-8F8F-B6DDFFC81190;"{""coordinates"": [5.470057750812127, 51.44372364371115], ""type"": ""Point""}";51.44372364371115, 5.470057750812127;BW112L__OB401PA;;1;
3026;Lichtmast;025A4F81-5E8D-4879-B322-61375C6092BB;"{""coordinates"": [5.488161892750692, 51.434006578815925], ""type"": ""Point""}";51.434006578815925, 5.488161892750692;BW112R__OB401PA;;2;
2428;Lichtmast;76C25982-F2A2-4E88-BB1F-5B38DECD7E61;"{""coordinates"": [5.461145929672059, 51.44255062248271], ""type"": ""Point""}";51.44255062248271, 5.461145929672059;GSM;5157;1;
