OBJECTID,PUIC,REF_WISSEL_KRUISING_PUIC,REF_WISSEL_KRUISING_NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
1555,fe36d35f-3ab6-46c7-91b9-5dc8a7980c93,b4c2c039-bfa0-4000-94ed-8f9f1e988db2,2679,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"34,777337",-39.78192,"-39,781920",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,135878.28899999,456023.917,4.88799999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.09214143,5.10817892,34.777337
1556,4f5730c2-f758-4b08-a604-47a20c160d3b,39c64a5d-e936-44a1-b25d-6d316c721d18,219A,60,Bestaand,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"45,072944",3.808035,"3,808035",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort,AMF,PPLG,154494.516,463064.221,4.82399999,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Onbekend,Midden,52.15574989,5.37981712,45.072944
1557,b9d8e092-4f98-48f6-946d-c55e44a6cc17,ffbc7c91-76e8-47ac-858b-0e8daea7fa48,58,60,Bestaand,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,"4,827904",27.148471,"27,148471",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Born Franciscushaven,BONFH,NCBG,184698.41699999,338334.782,34.802,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.03384501,5.81057256,4.827904
1558,8fedac6e-72dc-4000-aa1f-37469b2c6731,bdd41de0-ddda-4efc-b675-be572b8e0f21,147B,60,Bestaand,610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,"14,274039",-11.23565,"-11,235650",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Dieren,DR,PPLG,204059.706,450914.03899999,16.827,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,52.04437094,6.10232537,14.274039
1559,06a0648e-742c-485e-b725-1feb6aef9cbe,7d9a0382-36fe-49a6-85f5-4117a828252a,187,60,Bestaand,518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,"64,597612",11.633684,"11,633684",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Weert,WT,PPLG,177347.31099999,362171.966,38.48199999,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.24844442,5.70726876,64.597612
1560,520d501f-9865-46b0-80fc-c8f47813826b,df71228b-41f3-45b7-a068-428c14e7ecbf,X0224,60,Bestaand,817,b,817,817_b,Vlissingen Sloehaven,Eupwz-Adw,Europaweg Zuid - Achterduinweg ,"130,555399",0.775163,"0,775163",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - OVET BV,Sloehaven Emplacement,SLOE_523-524,NCBG,37466.491,385400.788,5.354,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.4454349,3.69645173,130.555399
1561,a2bf4b81-6ff6-4cdb-a621-47163af7ca55,f969b315-4fcf-417a-9902-0a413ea24370,201,120,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","305,349920",-8.555439,"-8,555439",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,NCBG,78663.27199999,434928.271,4.604,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.89762703,4.27809083,305.34992
1562,23bb6e80-c08c-4b02-b6a0-cbf4df87164b,abab9e5a-82ea-4147-8dd6-35ce12a5d027,409,120,Bestaand,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","26,929244",13.288391,"13,288391",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Europoort",ERP,PPLG,73071.391,436532.05499999,5.482,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.91124459,4.19648013,26.929244
1563,b532a6f8-fe7d-4a8f-a596-ecfd79b18497,3449735a-ecf1-405a-8bfc-7017ea37a357,215,60,Bestaand,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,"23,648521",-0.097617,"-0,097617",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Uithuizermeeden,UHM,PPLG,243461.178,603898.554,2.02,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.41401947,6.71760073,23.648521
1564,b0da2034-8c6e-4f84-a9e8-9c17753dae0d,3accc195-561f-4e32-8f6c-c82cfef98e25,11,60,Bestaand,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,"17,293599",-8.167186,"-8,167186",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sas van Gent,SVG,NCBG,43695.065,360797.38799999,1.597,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.22561539,3.79374458,17.293599
1565,af580954-4e36-4f17-8cbc-07c0014a0061,fefdd16f-81b7-4550-8d53-bbe38b4f3058,663,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,546757",69.034785,"69,034785",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,89381.167,431885.98999999,3.954,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87165209,4.43437046,7.546757
1566,daf27f89-1510-4101-a530-0db7e008693a,1014d438-9fe2-4dbe-a45a-1d9b2759977c,979,60,Bestaand,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"78,284393",0.634532,"0,634532",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Lijnwerkplaats,ASDWPL,NCBG,119716.604,489326.69,2.568,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.39065594,4.86888189,78.284393
1567,e6d3c3ad-1ea5-4568-8137-484bf6412b5a,62319c90-d23b-403d-9a1e-9ede6944f52b,1063B,60,Bestaand,544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,"0,100000",-70.364327,"-70,364327",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Breda,BD,PPLG,112314.543,400764.989,6.29499999,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-West,51.59416466,4.77118035,0.1
1568,48a0fb3d-18fc-43ba-bcb4-a000c64da589,33ac15bd-4f1f-4113-9768-b96998ec3c48,1119A,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"1,350749",-0.361356,"-0,361356",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Den Helder,HDR,PPLG,113002.09699999,551649.57299999,1.812,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.95024945,4.76233908,1.350749
1569,c01b8250-8b5d-4ff8-90ea-b51ebf6175b6,927f4bd7-a926-4e94-bccb-bbdb515babcb,231,60,Bestaand,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"83,444511",29.174947,"29,174947",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Rotterdam Centraal,RTD,PPLG,91404.68799999,437645.646,3.044,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Zuid,51.9236506,4.46268597,83.444511
1570,3ed79f62-ce48-45d7-8e61-643d53434038,2ef8c1ab-43a1-448d-823c-c9f30d2274e4,3B,60,Bestaand,528,b,528,528_b,Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"27,945360",-0.135635,"-0,135635",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Hilversum,HVS,PPLG,140762.329,471321.549,5.82099999,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.22978232,5.17880585,27.94536
1571,10dd988b-c4cb-433c-a4a4-7d9366c0093c,cbbb34d6-250f-4fa9-aa74-51f312dc3983,221B,60,Bestaand,036,,36,036__,Ede=Wageningen - Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"84,574951",-2.744664,"-2,744664",Noord-Oost,NO,Gelderse Vallei,29,Baan,Veluwe,ProRail,Wolfheze,WF,PPLG,183382.27499999,446277.674,33.798,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Oost,52.00414465,5.80054473,84.574951
1572,f9766fda-860c-493a-b7c7-0627e2afb888,efe13cdc-dd56-442d-bbde-9f739ced0458,289A,60,Bestaand,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"81,217740",14.010657,"14,010657",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Centraal,ASD,PPLG,122222.001,487785.57299999,5.60599999,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.37696078,4.90583579,81.21774
1573,25f23958-91af-4c92-a9be-1ec897138683,e326303f-d44c-4957-beea-37a04a4c8088,15,60,Bestaand,618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,"58,343934",-11.308926,"-11,308926",Zuid,Z,Boxtel,23,Baan,Brabant,ProRail,Eindhoven,EHV,PPLG,160871.815,383697.12099999,20.94099999,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-West,51.44233858,5.47165638,58.343934
1574,9c26c219-7bb0-4b1b-9adb-11a6590fbcf6,91535060-03a4-48df-a7de-8153eabc858e,4111,60,Bestaand,152,b,152,152_b,Kijfhoek - Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,"29,303779",1.990955,"1,990955",Randstad Zuid,RZ,A15trace,71,Baan,Zee-Zevenaar,ProRail,Betuweroute Giessendam,BRGND,PPLG,129629.371,428236.76899999,1.139,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.8421387,5.01904959,29.303779
1575,2c63fcf8-a1c8-413b-b347-363b1c0f5193,920ea5ec-545a-415c-ae03-0e44d1aef21c,X0180,60,Bestaand,066,b,66,066_b,Landgraaf - Haanrade Grens,Nvss-Bvss,Nievelsteenstraat - Bart van Slobbestraat ,"100,927320",-2.098012,"-2,098012",Zuid,Z,Maastricht,26,Baan,Limburg,Derden - Overig - Laura Metaal Haanrade,Haanrade,HAN,NCBG,203321.263,323478.28,99.674,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.89903693,6.07405378,100.92732
1576,ecc0cf6f-253e-448c-b2ad-896f7f4175fd,9249bd83-41f3-4bb5-84db-d80d294b512b,295,60,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"70,156915",6.071237,"6,071237",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Onnen Noord,ONN,PPLG,237678.28,576285.37399999,2.956,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.16688467,6.62351927,70.156915
1577,a9177d28-c547-4a10-8ca1-a7c5e0b284fe,7ceb4b7d-dcb5-4d3a-980e-39f3db40379d,2061,60,Bestaand,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,"42,728488",-0.423946,"-0,423946",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Lelystad Opstelterrein Aansl.,LLSOA,PPLG,160984.777,504964.826,1.731,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.53230307,5.47540459,42.728488
1578,ade5fb98-57f9-4caf-a293-7b83cdc22bce,f2dac514-ed44-4801-b36a-70efb0b49743,85A,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,430719",-4.597246,"-4,597246",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL,PPLG,209902.507,374993.042,21.085,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.36146306,6.1754953,69.430719
1579,6704d8d3-5cb0-45a5-bbcb-9ae291d214b2,0e090f8a-d680-4cbe-a228-22111e51075b,6,60,Bestaand,130,a,130,130_a,Axel Aansl. - Terneuzen Aansl.,Axa-Tnzz,Axel Aansl. - Terneuzen Zuidzijde (Racc.)  ,"60,939957",-6.319351,"-6,319351",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Axel Aansl.,AXA,NCBG,48621.83999999,366572.78899999,1.619,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.27845897,3.86252581,60.939957
1580,8f68b2b9-97fd-4ada-963c-9f4abfde3d5b,d97b02ac-3d4c-4959-97b8-fb9bab03bf66,375A,60,Bestaand,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,"34,150198",0.815414,"0,815414",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Beilen,BL,PPLG,231463.31099999,541853.047,14.15499999,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Onbekend,Noord,52.85844361,6.5224993,34.150198
1581,0c9913c9-e411-4cb0-a72b-7824ad9d6e5a,6cd32427-72bb-4d1c-b83f-9ce5fa170a4a,3405,60,Bestaand,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"9,803006",11.503314,"11,503314",Randstad Noord,RN,Duivendrecht,10,Baan,Amstelsepoort,ProRail,Abcoude,AC,PPLG,126903.018,477032.88699999,1.88399999,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Midden,52.28058128,4.97547453,9.803006
1582,fcb5e46b-572d-469a-8e6b-3bcd9bdf0dbf,e5d3dd5a-976c-498a-93c4-f807b90ce235,1245,60,Bestaand,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,"10,273081",3.789288,"3,789288",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Gaasperdammerweg Aansl.,GPDA,PPLG,129328.92999999,482216.25799999,8.27299999,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Midden,52.32728523,5.01062818,10.273081
1583,34a6dd56-275e-475b-b3ee-122bf48811fc,aeb74166-f560-44f4-8896-ec5a074f7305,951,60,Bestaand,814,a,814,814_a,Maastricht Racc. Beatrixhaven,Mt-Bha,Maastricht - Beatrixhaven Aansl. (Maastricht) ,"100,629694",5.767187,"5,767187",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht Racc. Beatrixhaven,MTTRIX,NCBG,177871.901,320469.098,46.005,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.87357107,5.71212524,100.629694
1584,7a7eabf3-11cb-4336-b83b-696af6df25ac,876597f7-a997-4001-8380-10ec5809bcf1,922,60,Bestaand,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,936808",-88.464145,"-88,464145",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig - Railpro Crailoo,Crailoo Bovenbouwwerkplaats,CRS,NCBG,140035.942,474237.569,3.70299999,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.25597137,5.16804482,24.936808
1585,0450956c-5d46-4f68-9c68-e34635db9c3a,057ddc8f-1d82-4190-87aa-031eb428da69,1051B,60,Bestaand,544,b,544,544_b,Breda,Rsd-Bd,Roosendaal - Breda ,"23,104204",-5.218588,"-5,218588",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Breda,BD,PPLG,112021.541,400660.744,5.246,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-West,51.59320534,4.76696492,23.104204
1586,50de4132-e74a-422c-abbe-7f8c3544823f,c9c5fdc0-0db7-434d-b275-1c0254fc48db,961,60,Bestaand,081,,81,081__,Zaandam - Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"74,454302",-1.597477,"-1,597477",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Westhaven (gebied),AWHV,NCBG,116809.163,491721.624,1.363,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.41198503,4.82590026,74.454302
1587,fed2d724-6d21-48ab-bf6c-0bf0fab547f6,38b838d6-5785-480f-8599-7c85e3201aff,27,60,Bestaand,123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,"11,493612",-2.11902,"-2,119020",Zuid,Z,Breda,20,Baan,Brabant,ProRail,Gilze = Rijen,GZ,PPLG,123567.418,399395.5,9.785,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-West,51.58259755,4.93369466,11.493612
1588,e1d5e47d-9dbf-446f-a524-2b0d7cdb8485,00d8d7e0-a1aa-4af0-94e6-2d4493e25985,151A,60,Bestaand,610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,"13,914420",-0.341998,"-0,341998",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,ProRail,Dieren,DR,PPLG,203826.325,450640.151,16.983,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,52.04192998,6.09888459,13.91442
1589,c2ee495d-eb9b-44f8-a388-1754dc60f25b,10bcd722-5630-4c0a-ba7c-6a3ce497ed22,919,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","17,241603",21.11113,"21,111130",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,NCBG,79924.60499999,431686.226,4.325,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.86866267,4.29712028,17.241603
1590,5683454e-033c-4ebf-ac95-7ed1ccbd9023,2b83ec2a-8a4a-4236-84dc-c56394b198fa,74,60,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"68,899581",22.345419,"22,345419",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Onnen Rangeerterrein,ONR,NCBG,238128.63,575111.559,3.06,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.15626951,6.62994919,68.899581
1591,36e6dc51-6747-447d-9ebc-aec726884694,7fc590ac-2ddd-4b0a-9f24-5380d58c35d6,92,120,Bestaand,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,"201,839089",-0.603969,"-0,603969",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Botlek Theemsweg",BOTTH,NCBG,75629.921,433993.38799999,5.48299999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.88880105,4.23424285,201.839089
1592,d3d6abb6-4660-48fc-9533-6ba90f3c58bc,df521322-3ec4-4db1-b0e2-d908d5723d45,41,60,Bestaand,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,"11,210764",-0.112038,"-0,112038",Zuid,Z,Eindhoven,24,Baan,De Peel,ProRail,Oud Heeze,OHZE,PPLG,168059.81299999,376479.802,22.927,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.37734373,5.57477679,11.210764
1593,4f513665-b40b-41a4-a023-c5446d8399cf,1e17e23b-3968-4009-b876-dcaa441a620f,257A,60,Bestaand,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,"7,815572",-1.714627,"-1,714627",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Zandvoort aan Zee,ZVT,PPLG,97034.216,487747.271,4.947,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Noord-West,52.37453493,4.53597368,7.815572
1594,f208719f-927b-4ed6-8c09-b549f9d479d0,27f3af85-337a-4e7e-9315-5705f6ff3251,3207,60,Bestaand,589,b,589,589_b,Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"5,063360",-21.717789,"-21,717789",Randstad Noord,RN,Duivendrecht,10,Baan,Amstelsepoort,ProRail,Duivendrecht,DVD,PPLG,124660.177,481208.047,6.67799999,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Midden,52.31798622,4.942234,5.06336
1595,1aab167e-9afd-4e87-bf2c-4860c75e45fd,5a113024-a18a-46d0-9ba1-cb60a076b7b9,2611,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"34,469737",-19.005232,"-19,005232",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,135700.573,456277.771,3.91199999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.0944169,5.10557137,34.469737
1596,b6669723-953d-4cc5-85ac-9fdaa4644679,e87272a8-5ee9-48af-9c7a-87bfd33674fc,375B,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"38,476223",-0.578962,"-0,578962",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Kruiningen = Yerseke,KRG,PPLG,60844.98799999,387334.071,1.77699999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.46719634,4.03213927,38.476223
1597,5e5496b9-dd4a-4979-9548-859bc5af2876,5e74dc8d-da54-4076-9e15-5a3bed7ce2bf,901,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","16,639043",16.707746,"16,707746",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,NCBG,80523.44299999,431736.13799999,4.397,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.86919165,4.30580301,16.639043
1598,1e9e5f2e-fe6d-40e1-b012-9281edb52c0e,b291e7d4-43ad-4ddb-8c89-100232d82ab6,15B,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"18,065426",1.666924,"1,666924",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Nijmegen,NM,PPLG,187238.247,427469.558,23.82,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Onbekend,Oost,51.83488622,5.85493482,18.065426
1599,d198dbf0-2e30-4101-9326-bed113c99fe0,44b7020e-1c53-4d09-963c-c37965a34e67,823B,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","10,758134",3.124902,"3,124902",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Pernis",PS,PPLG,86286.91899999,432648.06599999,5.113,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87812809,4.38929415,10.758134
1600,8f7c87c2-7203-4a88-b31a-9cc69ce26a6c,1fb4d431-8472-496d-9257-a5bc413c0453,347B,60,Bestaand,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"50,618384",-0.385512,"-0,385512",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Buitenpost,BP,PPLG,205219.081,585800.25,3.035,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.25639634,6.1396872,50.618384
1601,be729cbb-8870-46cd-b1e3-f37df8af6d5d,cece0d1b-bf37-4cd4-b6e2-f95155837895,2677,60,Bestaand,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,"31,775960",1.78355,"1,783550",Noord-Oost,NO,Gelderland,33,Baan,Veluwe,ProRail,Kampen Zuid,KPNZ,PPLG,188478.894,505248.75599999,1.435,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Oost,52.53386104,5.88061452,31.77596
1602,e2ea4f5d-688b-4cbe-94a2-d3adb5203315,8e72e5f0-16ad-4018-8dab-6ae86da302c6,4203,60,Bestaand,666,b,666,666_b,Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,"47,277373",4.46244,"4,462440",Randstad Zuid,RZ,A15trace,71,Baan,Zee-Zevenaar,ProRail,Betuweroute Meteren,BRMET,PPLG,147145.62599999,430100.337,5.84799999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.85941062,5.27318425,47.277373
