ZAAK_ID;ZAAKTYPE;HOOFDCATEGORIE;SUBCATEGORIE;SUB_SUBCATEGORIE;SUB_SUB_SUBCATEGORIE;STADSDEEL;DATUM_MELDING;REDEN_VERLENGEN;GEPLAND;EINDDATUM;KANAAL;PRIORITEIT;STATUS;INTERNE_STATUS;STRAATNAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;WIJK;BUURT;AFDELING;WIJZEVANOPLOSSING;XCOORDINAAT;YCOORDINAAT;LONG;LAT;COUNTER
738048;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vies/ vervuild;Escamp;2016-07-06;;2016-07-11;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;HEELSUMSTRAAT;109;;;Rustenburg en Oostbroek;Oostbroek-Noord;HMS;;79137.778;453890.674;4.280788493962375;52.06810335535444;1215
738050;Melding Openbare Ruimte;Straten en straatmeubilair;Fietspad;Beschadigd (asfalt);;Centrum;2016-07-06;;2016-07-12;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;LANGE VOORHOUT;0;;;Centrum;Voorhout;Wegbeheer Centrum;Wordt meegenomen in gepland onderhoud;;;;;1216
738051;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;Haagse Hout;2016-07-06;;2016-07-11;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;RIJKLOF VAN GOENSSTRAAT;0;;;Bezuidenhout;Bezuidenhout-Oost;HMS;;;;;;1217
738058;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Verkeersbord;Paal beschadigd/ verbogen;;2016-07-06;;2016-07-08;2016-07-08;Telefoon;Hoog;Afgerond;Afgerond;PRINS CLAUSLAAN;0;;;;;Vegen;Wordt meegenomen in gepland onderhoud;;;;;1219
738060;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Beschadigd;;;2016-07-06;;2016-07-12;2016-09-07;Telefoon;Normaal;Afgerond;Afgerond;BEZUIDENHOUTSEWEG;0;;;;;Straten-serviceploeg;Afgewezen;;;;;1220
738062;Melding Openbare Ruimte;Afval;Hondenpoep;;;Escamp;2016-07-06;;2016-07-11;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;MOERWEG;42;;;Moerwijk;Moerwijk-Noord;Milieubeheer Escamp;Informatie verstrekt;80180.068;452424.848;4.296308299383447;52.055072118207036;1221
738071;Melding Openbare Ruimte;Afval;Wrakken;Auto;Achtergelaten;Segbroek;2016-07-06;;2016-07-12;2016-07-14;Telefoon;Normaal;Afgerond;Afgerond;HENDRIK VAN DEVENTERSTR;31;;;Valkenboskwartier;Valkenboskwartier;Handhavingsorganisatie Segbroek;Wordt meegenomen in gepland onderhoud;;;;;1224
739452;Melding Openbare Ruimte;Afval;Ongedierte;Ratten;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;ENSCHEDELAAN;0;;;Morgenstond;Morgenstond-Zuid;Milieubeheer Escamp;Informatie verstrekt;;;;;1644
739458;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;BAAMBRUGGESTRAAT;47;;;Leyenburg;Leyenburg;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;78275.419;452670.973;4.268487719028197;52.05702352957855;1645
739460;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Beschadigd;;2016-07-07;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;LEYWEG;0;;;;;Milieubeheer Escamp;Afgewezen;;;;;1646
739461;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Verzoek tot plaatsing;Segbroek;2016-07-07;;2016-07-12;2016-07-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;SLEEDOORNSTRAAT;0;;;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;Milieubeheer Segbroek;;;;;;1647
739464;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Beschadigd (asfalt);;Haagse Hout;2016-07-07;;2016-07-13;2016-07-20;formulier met geo-inf;Normaal;Afgerond;Afgerond;HONGARENBURG;267;;;Mariahoeve en Marlot;Burgen en Horsten;Wegbeheer Haagse Hout;Afgewezen;84717.081;456268.953;4.361657132469723;52.09021264366329;1648
739465;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;COEVORDENSTRAAT;0;;;Morgenstond;Morgenstond-Zuid;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;1649
739466;Melding Openbare Ruimte;Groen;Grasveld/ gazon;Beschadigd/ verzakt;;;2016-07-07;Dit gaan we bespreken in een o;2016-07-15;2016-07-14;App melding;Normaal;Afgerond;Afgerond;BITTERZOETPAD;0;;;;;Groenbeheer Leidschenveen-Ypenburg;Informatie verstrekt;;;;;1650
739346;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet geleegd;Loosduinen;2016-07-07;;2016-07-12;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;DR. J. PRESSERSTRAAT;132;;;Loosduinen;Houtwijk;HMS;;76933.853;451899.144;4.249106468402853;52.049900000569814;1614
739472;Melding Openbare Ruimte;Afval;Ongedierte;Overig;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;ZWEELOOSTRAAT;14;;;Morgenstond;Morgenstond-West;Groenbeheer Escamp;;78348.548;451755.111;4.269759292448494;52.04880308338228;1652
739474;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;GENEMUIDENSTRAAT;0;;;Morgenstond;Morgenstond-Oost;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;1653
739476;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Escamp;2016-07-07;;2016-07-12;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;COEVORDENSTRAAT;0;;;Morgenstond;Morgenstond-Zuid;HMS;;;;;;1654
739478;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;LEGGELOSTRAAT;0;;;Morgenstond;Morgenstond-Zuid;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;1655
739484;Melding Openbare Ruimte;Afval;Zwerfvuil;Tussen het groen;;Escamp;2016-07-07;;2016-07-13;2016-07-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;GENEMUIDENSTRAAT;0;;;Morgenstond;Morgenstond-Oost;Vegen;Wordt meegenomen in gepland onderhoud;;;;;1656
739486;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Escamp;2016-07-07;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;WEERSELOSTRAAT;0;;;Morgenstond;Morgenstond-Oost;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;1657
739491;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;LEGGELOSTRAAT;0;;;Morgenstond;Morgenstond-Zuid;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;1658
739883;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;Scheveningen;2016-07-08;;2016-07-13;2016-07-08;E-mail;Normaal;Afgerond;Afgerond;POMPSTATIONSWEG;36;;;Belgisch Park;Belgisch Park;HMS;;80732.876;458506.428;4.30304300232495;52.10980000142579;1574
739545;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Aanduidingsbord;Paal beschadigd/ verbogen;;2016-07-07;;2016-07-13;2016-08-10;formulier met geo-inf;Normaal;Afgerond;Afgerond;RIJSWIJKSE WATERWEG;0;;;;;Straten-serviceploeg;Opgelost;;;;;1457
739558;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Scheveningen;2016-07-07;;2016-07-13;2016-07-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;FRANKENSLAG;173;;;Geuzen- en Statenkwartier;Statenkwartier;Straten-serviceploeg;Opgelost;78736.623;456873.165;4.274272159188046;52.09485090665951;1460
739560;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Leidschenveen-Ypenburg;2016-07-07;;2016-07-15;2016-07-18;formulier met geo-inf;Normaal;Afgerond;Afgerond;CYPERGRAS;0;;;Ypenburg;De Bras;Openbare Verlichting;Informatie verstrekt;;;;;1461
739569;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;;2016-07-08;;2016-07-18;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;GALILEÏSTRAAT;191;;;;;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);78851.965;454690.573;4.276442338344368;52.07525257524902;1462
739572;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-08;;2016-07-13;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;TER HEIJDESTRAAT;0;;;Schildersbuurt;Schildersbuurt-West;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;1463
739603;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Grofvuil;Bouw- en sloopafval;Centrum;2016-07-08;;2016-07-13;2016-07-25;Web formulier;Normaal;Afgerond;Afgerond;VAN GALENSTRAAT;1;;;Zeeheldenkwartier;Zeeheldenkwartier;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;80274.365;455362.471;4.297039916137643;52.081484482706585;1464
1490534;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Vervuild met olie/ oliesporen;;Escamp;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN MAERLANTLAAN;9;;;Moerwijk;Moerwijk-Noord;Milieubeheer Escamp;Wordt meegenomen in gepland onderhoud;80465.163;452307.833;4.300489875511744;52.05405895205206;178621
1490444;Melding Openbare Ruimte;Riolering, Water en Constructies;Sloot/ gracht/ vijver;Gat in oever;;Centrum;2018-08-13;;2018-08-17;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;BURGEMEESTER DE MONCHYPLEIN;288;;;Archipelbuurt;Archipelbuurt;Waterbeheersing;Wordt meegenomen in gepland onderhoud;80758.218;456261.31;4.3039019308407775;52.08962718863288;178495
1490531;Melding Openbare Ruimte;Groen;Onkruidgroei;Tussen de bestrating;;Escamp;2018-08-13;;2018-08-17;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;SYLVAIN POONSSTRAAT;16;;;;;Vegen;Afgewezen;80594.79;448163.564;4.3032812358930865;52.01683267804223;178619
1490481;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Escamp;2018-08-13;;2018-08-14;2018-08-13;Telefoon;Hoog;Afgerond;Afgerond;DIERENSELAAN;0;;;;;Groenbeheer Escamp;Informatie verstrekt;;;;;178508
738528;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-06;;2016-07-07;2016-08-05;Telefoon;Hoog;Afgerond;Afgerond;SPRINGFONTEINSTRAAT;15;;;Transvaalkwartier;Transvaalkwartier-Zd;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;80054.157;453332.544;4.294273623134167;52.063212332550144;1121
738531;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Centrum;2016-07-06;;2016-07-11;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;STORTENBEKERSTRAAT;0;;;Schildersbuurt;Schildersbuurt-West;HMS;;;;;;1123
738532;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Centrum;2016-07-06;;2016-07-11;2016-07-07;BuitenBeter;Normaal;Afgerond;Afgerond;MALAKKASTRAAT;55;;;Archipelbuurt;Archipelbuurt;Handhavingsorganisatie Centrum;Opgelost;80513.711;456427.761;4.300298452739205;52.09109019095498;1124
738537;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Centrum;2016-07-06;;2016-07-12;2016-07-19;formulier met geo-inf;Normaal;Afgerond;Afgerond;PLEIN;0;;;Centrum;;Vegen;Opgelost;;;;;1126
738542;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Overig;;Segbroek;2016-07-06;;2016-07-20;2016-07-12;Telefoon;Normaal;Afgerond;Afgerond;REGENTESSEPLEIN;0;;;Regentessekwartier;Koningsplein e.o.;Openbare Verlichting;Opgelost;;;;;1127
738330;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Leidschenveen-Ypenburg;2016-07-06;;2016-07-11;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;KORENBLOEMVELD;1;;;Leidschenveen;De Velden;Vegen;Wordt meegenomen in gepland onderhoud;87507.208;453966.307;4.40281943191894;52.06986605755263;1066
738552;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Escamp;2016-07-06;;2016-07-07;2016-07-06;Telefoon;Hoog;Afgerond;Afgerond;WOGNUMSTRAAT;0;;;Leyenburg;Leyenburg;HMS;;;;;;1129
738553;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-06;;2016-07-12;2016-07-19;Telefoon;Normaal;Afgerond;Afgerond;HENGELOLAAN;200;;;Morgenstond;Morgenstond-West;Straten-serviceploeg;Opgelost;78631.28;451834.482;4.273862545902866;52.049555396579755;1130
1490733;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Leidschenveen-Ypenburg;2018-08-13;;2018-08-17;2018-08-15;Telefoon;Normaal;Afgerond;Afgerond;RIJSBES;97;;;;;Straten-serviceploeg;Opgelost;85600.47;449679.323;4.375884403380874;52.0311035647261;178983
1491291;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Centrum;2018-08-13;;2018-08-17;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;RUIJSDAELSTRAAT;47;B;;Schildersbuurt;Schildersbuurt-West;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;80411.512;453983.961;4.299341691282669;52.069114676959344;177486
1490405;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Haagse Hout;2018-08-13;;2018-08-21;2018-08-13;Telefoon;Normaal;Afgerond;Afgerond;VAN NIJENRODESTRAAT;1;;;;;Openbare Verlichting;Wordt verder behandeld in GISIB (OVL);81312.213;457136.169;4.311795114064051;52.09756333262155;178388
1491078;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straat;Beschadigd (asfalt);;Centrum;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;BARENTSZSTRAAT;56;;;Zeeheldenkwartier;Zeeheldenkwartier;Wegbeheer Centrum;Afgewezen;80255.591;455594.496;4.296715233576432;52.08356709102739;177457
1491149;Melding Openbare Ruimte;Straten en straatmeubilair;Hekwerk;Aanbrengen/verwijderen;;Centrum;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;NICOLAAS PENNINGHOF;80;;;;;Wegbeheer Centrum;Afgewezen;;;;;177568
1490523;Melding Openbare Ruimte;Afval;Grofvuil;Naast verzamelcontainer;;Segbroek;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;CHASSÉSTRAAT;9;;;;;HMS;;79839.227;455068.076;4.29075770394909;52.07877994884874;178617
1490749;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;;2018-08-13;;2018-08-15;2018-08-16;Telefoon;Hoog;Afgerond;Afgerond;CATHERINA VAN RENESSESTRAAT;0;;;;;Straten-serviceploeg;Opgelost;;;;;178990
1491459;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Laak;2018-08-13;;2018-08-17;2018-08-15;formulier met geo-inf;Normaal;Afgerond;Afgerond;DEIMANSTRAAT;324;;;Laakkwartier en Spoorwijk;Noordpolderbrt;Straten-serviceploeg;Opgelost;82692.482;453041.656;4.332803366055027;52.0609487980862;177607
738554;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Escamp;2016-07-06;;2016-07-11;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;LONNEKERSTRAAT;0;;;Morgenstond;Morgenstond-Oost;Groenbeheer Escamp;Informatie verstrekt;;;;;1131
738562;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Beschadigd;Escamp;2016-07-06;;2016-07-12;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;GROENEZIJDE;0;;;Bouwlust/Vrederust;Zijden,Steden,Zichten;Milieubeheer Escamp;Wordt meegenomen in gepland onderhoud;;;;;1132
1489536;Melding Openbare Ruimte;Speelterrein;Speeltoestel;Beschadigd;;Haagse Hout;2018-08-11;;2018-08-15;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;CAREL REINIERSZKADE;39;;;Bezuidenhout;Bezuidenhout-Oost;Speelbeheer Haagse Hout;Wordt meegenomen in gepland onderhoud;83495.157;456257.57;4.343832393909103;52.089953863174046;177904
738567;Melding Openbare Ruimte;Afval;Wrakken;Auto;Achtergelaten;Escamp;2016-07-06;;2016-07-12;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;OTTERRADE;3;b;;Bouwlust/Vrederust;Venen, Oorden, Raden;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;77806.062;451372.935;4.261938574690124;52.045293300021925;1135
738572;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-06;;2016-07-12;2016-07-14;App melding;Normaal;Afgerond;Afgerond;LEYWEG;597;;;Morgenstond;Morgenstond-West;Straten-serviceploeg;Opgelost;78750.273;451737.836;4.275618536953464;52.04870325057665;1136
738574;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Beschadigd;;Haagse Hout;2016-07-06;;2016-07-12;2016-07-28;formulier met geo-inf;Hoog;Afgerond;Afgerond;THERESIASTRAAT;28;;;Bezuidenhout;Bezuidenhout-Midden;Straten-serviceploeg;Opgelost;82703.225;455643.16;4.332408936504469;52.08432943104821;1137
738577;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Leidschenveen-Ypenburg;2016-07-06;;2016-07-11;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;WESTVLIETWEG;65;;;Hoornwijk;Vlietzoom-West;Handhavingsorganisatie Leidschenveen-;Opgelost;84914.003;453326.529;4.365134468075008;52.06379439444034;1139
738582;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Segbroek;2016-07-06;;2016-07-12;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;HONDIUSSTRAAT;0;;;Regentessekwartier;Rond de Energiecentr.;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;;;;;1140
738349;Melding Openbare Ruimte;Riolering, Water en Constructies;overig riolering;Gat door riool;in rijweg;Centrum;2016-07-06;;2016-07-12;2016-08-26;Telefoon;Normaal;Afgerond;Afgerond;TURFMARKT;110;;;Centrum;Uilebomen;Riolering;Opgelost;81849.681;455048.129;4.32008555654007;52.07886991388678;1067
738597;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Leidschenveen-Ypenburg;2016-07-06;;2016-07-11;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;MARJOLEINVELD;3;;;Leidschenveen;De Velden;Groenbeheer Leidschenveen-Ypenburg;Informatie verstrekt;87477.049;454032.432;4.40236654420361;52.07045664565528;1142
738605;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-06;;2016-07-12;2016-07-08;App melding;Normaal;Afgerond;Afgerond;MEDLERSTRAAT;1;;;Moerwijk;Moerwijk-Oost;Straten-serviceploeg;Opgelost;80651.359;452053.578;4.3032594662101955;52.05179903265883;1143
738607;Melding Openbare Ruimte;Straten en straatmeubilair;Fietsbeugels/ klemmen;Beschadigd;;Segbroek;2016-07-06;;2016-07-11;2016-07-11;formulier met geo-inf;Normaal;Afgerond;Afgerond;MIENT;617;;;Vruchtenbuurt;Vruchtenbuurt;Handhavingsorganisatie Segbroek;Opgelost;77334.991;453685.38;4.254547254353413;52.06600862658401;1144
738113;Melding Openbare Ruimte;Groen;Onkruidgroei;Tussen de bestrating;;Escamp;2016-07-06;;2016-07-12;2016-07-18;Telefoon;Hoog;Afgerond;Afgerond;ZUIDLARENSTRAAT;0;;;Morgenstond;Morgenstond-West;Vegen;Opgelost;;;;;1229
738615;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-parkeerpaal/ Hagenaartje;Beschadigd;;Leidschenveen-Ypenburg;2016-07-06;;2016-07-12;2016-08-10;App melding;Normaal;Afgerond;Afgerond;BOB OOSTHOEKLAAN;0;;;Leidschenveen;De Lanen;Straten-serviceploeg;Opgelost;;;;;1380
738380;Melding Openbare Ruimte;Groen;Onkruidgroei;In het groen;;Leidschenveen-Ypenburg;2016-07-06;;2016-07-11;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;JACOBSMANTELSTRAAT;0;;;Leidschenveen;De Vissen;Groenbeheer Leidschenveen-Ypenburg;Informatie verstrekt;;;;;1076
738634;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Escamp;2016-07-06;;2016-07-12;2016-07-07;formulier met geo-inf;Normaal;Afgerond;Afgerond;MULDERSGAARDE;0;;;Bouwlust/Vrederust;Dreven en Gaarden;Milieubeheer Escamp;Wordt meegenomen in gepland onderhoud;;;;;1383
738637;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;;2016-07-06;;2016-07-12;2016-07-08;App melding;Normaal;Afgerond;Afgerond;RIJSWIJKSEWEG;0;;;;;Vegen;Wordt meegenomen in gepland onderhoud;;;;;1384
738640;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer GFT;Niet geleegd;Haagse Hout;2016-07-06;;2016-07-11;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;DE SILLESTRAAT;136;;;Bezuidenhout;Bezuidenhout-Oost;HMS;;83441.393;455915.124;4.343119870882063;52.08686941719478;1385
738644;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Leidschenveen-Ypenburg;2016-07-06;;2016-07-11;2016-07-06;formulier met geo-inf;Normaal;Afgerond;Afgerond;KATSCHIPLAAN;0;;;Ypenburg;;HMS;;;;;;1386
738659;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-parkeerpaal/ Hagenaartje;Aanbrengen;;Leidschenveen-Ypenburg;2016-07-06;;2016-07-11;2016-07-11;formulier met geo-inf;Normaal;Afgerond;Afgerond;EENDENPLEIN;0;;;Leidschenveen;De Vissen;Wegbeheer Leidschenveen-Ypenburg;Informatie verstrekt;;;;;1388
1490385;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-parkeerpaal/ Hagenaartje;Beschadigd;;Centrum;2018-08-13;;2018-08-17;2018-08-14;BuitenBeter;Normaal;Afgerond;Afgerond;ZUSTERSTRAAT ;72;;;;;Straten-serviceploeg;Opgelost;80200.437;454391.088;4.296174511130791;52.07274495427714;178382
1490432;Melding Openbare Ruimte;Afval;Zwerfvuil;Tussen het groen;;Leidschenveen-Ypenburg;2018-08-13;;2018-08-17;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;LOOFSLINGER;10;;;;;Handhavingsorganisatie Leidschenveen-;Informatie verstrekt;84957.491;451730.487;4.366095827185562;52.049456404055206;178490
1490838;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Beschadigd;Leidschenveen-Ypenburg;2018-08-13;;2018-08-16;2018-08-13;Telefoon;Normaal;Afgerond;Afgerond;ZILVERMEEUWLAAN;40;;;;;HMS;;85602.372;451192.55;4.375604983175482;52.044703114776894;179109
1491162;Melding Openbare Ruimte;Afval;Zwerfvuil;Tussen het groen;;Scheveningen;2018-08-13;;2018-08-17;;formulier met geo-inf;Normaal;In behandeling;Doorgestuurd naar afdeling;VAN BREDERODESTRAAT;97;;;;;Toezichtteam;;78352.197;456713.884;4.268698961086208;52.09336640693037;177571
1490929;Melding Openbare Ruimte;Afval;Verzamelcontainer;Papier;Vol;Loosduinen;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;COLIJNPLEIN;9;;;;;HMS;;76764.384;453673.725;4.246229842184323;52.065823596026355;179222
1490985;Melding Openbare Ruimte;Groen;Onkruidgroei;In het groen;;Loosduinen;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;STEPHANUS COUSIJNSSTRAAT;12;;;;;Groenbeheer Loosduinen;Informatie verstrekt;75826.576;452536.931;4.232819210975246;52.05547446260269;177433
1490691;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Laak;2018-08-13;;2018-08-17;2018-08-16;formulier met geo-inf;Normaal;Afgerond;Afgerond;DRAAISTRAAT;49;;;Laakkwartier en Spoorwijk;Noordpolderbrt;Straten-serviceploeg;Opgelost;82597.77;453502.639;4.331324743464306;52.06507920254436;178873
1490865;Melding Openbare Ruimte;Straten en straatmeubilair;Fietspad;Losliggende tegels;;Loosduinen;2018-08-13;;2018-08-17;2018-09-04;Verbeterdebuurt;Normaal;Afgerond;Afgerond;HOEK VAN HOLLANDLAAN;0;;;;;Wegbeheer Loosduinen;Wordt meegenomen in gepland onderhoud;;;;;179116
739416;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Grofvuil;Bouw- en sloopafval;Laak;2016-07-07;;2016-07-12;2016-07-08;Web formulier;Normaal;Afgerond;Afgerond;VAN LEEUWENHOEKSTRAAT;155;;;Laakkwartier en Spoorwijk;Laakhaven-Oost;Wegbeheer Laak;Informatie verstrekt;82467.457;453988.358;4.3293214386057155;52.06942722217254;1634
739417;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Grofvuil;Bouw- en sloopafval;Centrum;2016-07-07;;2016-07-12;2016-07-08;Web formulier;Normaal;Afgerond;Afgerond;JACOB CATSSTRAAT;374;;;Schildersbuurt;Schildersbuurt-Oost;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;81379.136;453727.622;4.313507231855977;52.06694046736977;1635
739427;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-07;;2016-07-13;2016-07-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;WOGNUMSTRAAT;39;;;Leyenburg;Leyenburg;Straten-serviceploeg;Informatie verstrekt;78472.557;453393.813;4.271199679250898;52.063546724826594;1637
739429;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Loosduinen;2016-07-07;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;Q.A. NEDERPELSTRAAT;0;;;Loosduinen;Houtwijk;Handhavingsorganisatie Loosduinen;Handhavingsorganisatie oplossing;;;;;1638
