FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
verlichtingen_wegvak.108,Mastverlichting,,192322030,2014-11-01T00:00:00,0,10,019232203020141101,LTK0000469869,R,I,,"LINESTRING (96090 461016, 96099 461011)"
verlichtingen_wegvak.109,Mastverlichting,,135261022,2014-11-01T00:00:00,0,29,013526102220141101,LTK0000484901,L,I,,"LINESTRING (67674.30200000107 430569.98600000143, 67683.82699999958 430573.8229999989, 67689.91200000048 430581.76000000164, 67691.10300000012 430590.4919999987)"
verlichtingen_wegvak.110,Mastverlichting,,140262016,2014-11-01T00:00:00,0,31,014026201620141101,LTK0000433358,L,I,,"LINESTRING (70265.11300000176 431035.97399999946, 70270.1400000006 431027.5069999993, 70278.73900000006 431023.0089999996, 70290.2490000017 431023.93499999866)"
verlichtingen_wegvak.111,Mastverlichting,,290223054,2014-11-01T00:00:00,0,55,029022305420141101,LTK0000465148,R,I,,"LINESTRING (145405.0150000006 411810.9479999989, 145449.45199999958 411778.46499999985)"
verlichtingen_wegvak.112,Mastverlichting,,290223068,2014-11-01T00:00:00,0,56,029022306820141101,LTK0000466985,L,I,,"LINESTRING (145408.94399999827 411816.7199999988, 145449.45199999958 411778.46499999985)"
verlichtingen_wegvak.113,Mastverlichting,,174308022,2014-11-01T00:00:00,0,10,017430802220141101,LTK0000458300,R,I,,"LINESTRING (87109 454253, 87116 454246)"
verlichtingen_wegvak.114,Mastverlichting,,232377048,2014-11-01T00:00:00,0,16,023237704820141101,LTK0000476338,L,I,,"LINESTRING (116289.22700000182 488652.28500000015, 116305 488652.4200000018)"
verlichtingen_wegvak.115,Mastverlichting,,205260027,2014-11-01T00:00:00,0,16,020526002720141101,LTK0000431494,L,I,,"LINESTRING (102848 430245, 102853 430260)"
verlichtingen_wegvak.116,Mastverlichting,,62196009,2014-11-01T00:00:00,0,37,006219600920141101,LTK0000484929,R,I,,"LINESTRING (31031.3759999983 398064.4200000018, 31021.375 398064.11400000006, 31013.16000000015 398058.756000001, 31009.409000001848 398052.1479999982, 31009.230000000447 398042.86100000143)"
verlichtingen_wegvak.117,Mastverlichting,,62196016,2014-11-01T00:00:00,0,20,006219601620141101,LTK0000484929,R,I,,"LINESTRING (31029.80999999866 398027.5089999996, 31026.916999999434 398023.36100000143, 31028.451999999583 398014.0009999983, 31032.63300000131 398010.73800000176)"
verlichtingen_wegvak.118,Mastverlichting,,64187017,2014-11-01T00:00:00,0,48,006418701720141101,LTK0000433420,M,I,,"LINESTRING (32315.866000000387 393831.3759999983, 32350.684000000358 393798.63500000164)"
verlichtingen_wegvak.119,Mastverlichting,,64199031,2014-11-01T00:00:00,0,28,006419903120141101,LTK0000433410,R,I,,"LINESTRING (32490.54600000009 399898.52600000054, 32479.778999999166 399899.40399999917, 32470.49199999869 399894.40300000086, 32466.74199999869 399888.688000001)"
verlichtingen_wegvak.120,Mastverlichting,,290304015,2014-11-01T00:00:00,0,131,029030401520141101,LTK0000483211,R,I,,"LINESTRING (145310.625 452213.7340000011, 145440.9290000014 452203.9360000007)"
verlichtingen_wegvak.121,Mastverlichting,,345366021,2014-11-01T00:00:00,0,33,034536602120141101,LTK0000482286,R,I,,"LINESTRING (172538 483207, 172566 483225)"
verlichtingen_wegvak.122,Mastverlichting,,261498031,2014-11-01T00:00:00,0,24,026149803120141101,LTK0000476333,R,I,,"LINESTRING (130819.0700000003 549062.8940000013, 130822.90700000152 549067.3269999996, 130825.04399999976 549072.6119999997, 130826.44399999827 549078.7080000006, 130824.38300000131 549084.7250000015)"
verlichtingen_wegvak.123,Mastverlichting,,120250025,2014-11-01T00:00:00,0,61,012025002520141101,LTK0000480485,L,I,,"LINESTRING (60067.20699999854 425070.86300000176, 60089.92199999839 425073.0219999999, 60127.36400000006 425079.6460000016)"
verlichtingen_wegvak.124,Mastverlichting,,128217018,2014-11-01T00:00:00,0,19,012821701820141101,LTK0000487130,R,I,,"LINESTRING (64357.69000000134 408648.86199999973, 64363.199000000954 408650.90199999884, 64366.81700000167 408654.1979999989, 64369.90700000152 408659.39400000125, 64370.95100000128 408661.7250000015)"
verlichtingen_wegvak.125,Mastverlichting,,128217020,2014-11-01T00:00:00,0,150,012821702020141101,LTK0000487130,R,I,,"LINESTRING (64370.95100000128 408661.7250000015, 64427.34800000116 408683.8530000001, 64494 408716, 64506 408725)"
verlichtingen_wegvak.126,Mastverlichting,,140262015,2014-11-01T00:00:00,0,28,014026201520141101,LTK0000433358,L,I,,"LINESTRING (70290.2490000017 431023.93499999866, 70298.0540000014 431029.4910000004, 70301.75800000131 431037.2960000001, 70301.6259999983 431046.8209999986)"
verlichtingen_wegvak.127,Mastverlichting,,219431067,2014-11-01T00:00:00,0,16,021943106720141101,LTK0000474458,L,I,,"LINESTRING (109539 515558, 109551 515547)"
verlichtingen_wegvak.128,Mastverlichting,,221435039,2014-11-01T00:00:00,0,15,022143503920141101,LTK0000474458,R,I,,"LINESTRING (110674 517962, 110681 517975)"
verlichtingen_wegvak.129,Mastverlichting,,254493028,2014-11-01T00:00:00,0,23,025449302820141101,LTK0000476329,R,I,,"LINESTRING (127152.0540000014 546749.4070000015, 127159.44900000095 546757.5419999994, 127161.11300000176 546768.4499999993, 127160.77459999919 546769.3612000011)"
verlichtingen_wegvak.130,Mastverlichting,,62196008,2014-11-01T00:00:00,0,28,006219600820141101,LTK0000484929,R,I,,"LINESTRING (31009.230000000447 398042.86100000143, 31012.6240000017 398034.2879999988, 31019.9459999986 398029.1090000011, 31029.80999999866 398027.5089999996)"
verlichtingen_wegvak.131,Mastverlichting,,64199030,2014-11-01T00:00:00,0,26,006419903020141101,LTK0000433410,R,I,,"LINESTRING (32466.74199999869 399888.688000001, 32465.313000001013 399881.186999999, 32467.63500000164 399873.1499999985, 32474.844999998808 399865.6319999993)"
verlichtingen_wegvak.132,Mastverlichting,,174308066,2014-11-01T00:00:00,0,24,017430806620141101,LTK0000458300,R,I,,"LINESTRING (87116 454246, 87131.70600000024 454227.8570000008)"
verlichtingen_wegvak.133,Mastverlichting,,254493029,2014-11-01T00:00:00,0,30,025449302920141101,LTK0000476329,R,I,,"LINESTRING (127125.61499999836 546756.8020000011, 127130.79199999943 546750.7010000013, 127141.5150000006 546746.818, 127152.0540000014 546749.4070000015)"
verlichtingen_wegvak.134,Mastverlichting,,245490022,2014-11-01T00:00:00,128,164,024549002220141101,LTK0000434247,R,I,,"LINESTRING (122722.24430000037 545145.4550999999, 122726.58799999952 545146.5249999985, 122741.30700000003 545149.8740000017, 122753.36699999869 545160.7280000001)"
verlichtingen_wegvak.135,Mastverlichting,,249491025,2014-11-01T00:00:00,0,28,024949102520141101,LTK0000434248,R,I,,"LINESTRING (124724.59200000018 545715.4329999983, 124730.16699999943 545707.0329999998, 124739.05700000003 545702.7729999982, 124747.57699999958 545702.9580000006)"
verlichtingen_wegvak.136,Mastverlichting,,345366022,2014-11-01T00:00:00,0,30,034536602220141101,LTK0000482286,R,I,,"LINESTRING (172538 483207, 172549 483205, 172557 483202, 172566 483197)"
verlichtingen_wegvak.137,Mastverlichting,,96138013,2015-02-01T00:00:00,0,18,009613801320150201,LTK0000489016,R,I,,"LINESTRING (48315 369413, 48328 369425)"
verlichtingen_wegvak.138,Mastverlichting,,600124624,2020-08-01T00:00:00,0,474,060012462420200801,LTK0000378605,R,I,,"LINESTRING (125357.80150000006 479414.48479999974, 125298.70980000123 479382.76689999923, 125247.66440000013 479355.367899999, 125223.9952000007 479342.66330000013, 125207.93969999999 479334.4998999983, 125193.9048999995 479328.60539999977, 125178.25079999864 479324.30110000074, 125163.93389999866 479322.6810999997, 125145.83359999955 479323.7168000005, 125128.35489999875 479327.83150000125, 125109.87759999931 479334.67770000175, 125088.74590000138 479342.935899999, 125071.26539999992 479347.30889999866, 125057.47709999979 479348.2305999994, 125037.83210000023 479345.25890000165, 125024.12929999828 479340.3390999995, 125006.63569999859 479331.8729000017, 124981.24269999936 479317.5817000009, 124967.65819999948 479309.0753000006, 124945.18100000173 479296.2729999982, 124924.35300000012 479286.3979999982)"
verlichtingen_wegvak.139,Mastverlichting,,600283850,2020-09-01T00:00:00,0,89,060028385020200901,LTK0000465903,R,I,,"LINESTRING (127934.77650000155 480842.4578999989, 127874.81740000099 480821.94509999827, 127850.85440000147 480812.3220000006)"
verlichtingen_wegvak.140,Mastverlichting,,64187005,2020-07-01T00:00:00,0,31,006418700520200701,LTK0000371444,R,I,,"LINESTRING (32350.684000000358 393798.63500000164, 32345.66099999845 393792.8720000014, 32344.166000001132 393781.881000001, 32349.462999999523 393771.23600000143)"
verlichtingen_wegvak.141,Mastverlichting,,600279901,2020-07-01T00:00:00,0,19,060027990120200701,LTK0000499772,R,I,,"LINESTRING (46301.09099999815 368210.3850999996, 46320 368212)"
verlichtingen_wegvak.142,Mastverlichting,,600212256,2020-07-01T00:00:00,0,62,060021225620200701,LTK0000371749,R,I,,"LINESTRING (189764.50710000098 326970.94590000063, 189774.67119999975 326964.2686999999, 189783.66710000113 326961.41120000184, 189821.752700001 326946.5683999993)"
verlichtingen_wegvak.143,Mastverlichting,,471291040,2020-08-01T00:00:00,0,7,047129104020200801,LTK0000490596,R,I,,"LINESTRING (235764.23999999836 445646.5170999989, 235770.4103000015 445649.9334000014)"
verlichtingen_wegvak.144,Mastverlichting,,600404013,2020-08-01T00:00:00,0,13,060040401320200801,LTK0000487077,L,I,,"LINESTRING (108552.81760000065 399020.74439999834, 108561.62099999934 399030.8269999996)"
verlichtingen_wegvak.145,Mastverlichting,,600199672,2020-08-01T00:00:00,126,507,060019967220200801,LTK0000464492,R,I,,"LINESTRING (148139.9272999987 487003.2972000018, 148176.7179000005 487072.94359999895, 148209.10300000012 487138.3487999998, 148238.73640000075 487195.7105999999, 148267.3114 487250.9556999989, 148318.09820000082 487339.46979999915)"
verlichtingen_wegvak.146,Mastverlichting,,600106352,2020-10-01T00:00:00,0,12,060010635220201001,LTK0000458300,R,I,,"LINESTRING (86871.75800000131 454516.8966999985, 86879.37299999967 454507.74650000036)"
verlichtingen_wegvak.147,Mastverlichting,,465504019,2020-10-01T00:00:00,0,43,046550401920201001,LTK0000385831,L,I,,"LINESTRING (232547.77600000054 552363.3029999994, 232559.36989999935 552321.8955000006)"
verlichtingen_wegvak.148,Mastverlichting,,600200292,2020-08-01T00:00:00,0,435,060020029220200801,LTK0000464490,L,I,,"LINESTRING (148262.44590000063 487349.7987000011, 148195.5711000003 487228.5284000002, 148150.06269999966 487138.56980000064, 148063.35330000147 486963.12950000167)"
verlichtingen_wegvak.149,Mastverlichting,,600135291,2020-08-01T00:00:00,0,1143,060013529120200801,LTK0000464490,L,I,,"LINESTRING (149425.75879999995 488495.66220000014, 149376.11800000072 488478.0229999982, 149329.21299999952 488453.8909999989, 149289.78500000015 488437.4059999995, 149255.6259999983 488425.51000000164, 149212.375 488413.8680000007, 149161.05099999905 488401.8020000011, 149111.51099999994 488390.5009999983, 149082.2800000012 488381.6629999988, 149059.16800000146 488373.16600000113, 149025.43299999833 488358.8060000017, 148997.22199999914 488343.33999999985, 148975.3839999996 488329.8299999982, 148945.30299999937 488308.0769999996, 148917.17700000107 488283.8590000011, 148899.67300000042 488266.5249999985, 148883.188000001 488248.1700000018, 148866.44799999893 488225.9919999987, 148853.53200000152 488208.48800000176, 148834.07299999893 488176.6229999997, 148818.94799999893 488147.90199999884, 148798.29899999872 488105.3299999982, 148781.05000000075 488069.38599999994, 148768.47399999946 488045.4239999987, 148758.95699999854 488028.2589999996, 148748.3350000009 488010.3299999982, 148733.2100000009 487988.7470000014, 148704.9140000008 487953.8229999989, 148688.76900000125 487935.2980000004, 148652.99500000104 487895.6160000004, 148618.41099999845 487854.743999999, 148579.72700000182 487808.08199999854)"
verlichtingen_wegvak.150,Mastverlichting,,600200354,2020-08-01T00:00:00,419,491,060020035420200801,LTK0000321258,L,I,,"LINESTRING (150168.60539999977 488922.9250999987, 150107.18679999933 488885.12319999933)"
verlichtingen_wegvak.151,Mastverlichting,,600174128,2020-08-01T00:00:00,0,158,060017412820200801,LTK0000468215,R,I,,"LINESTRING (103453.98350000009 418295.1361999996, 103439.37849999964 418245.9235999994, 103414.77219999954 418164.3260000013, 103412.45360000059 418142.749400001)"
verlichtingen_wegvak.152,Mastverlichting,,169315148,2020-06-01T00:00:00,0,19,016931514820200601,LTK0000454903,L,I,,"LINESTRING (84510.81199999899 457945.19299999997, 84524.95899999887 457958.59800000116)"
verlichtingen_wegvak.153,Mastverlichting,,600200469,2020-06-01T00:00:00,0,76,060020046920200601,LTK0000464494,L,I,,"LINESTRING (148075.1009999998 487009.1229999997, 148058.02789999917 486966.9118999988, 148050.61960000172 486942.7818999998, 148050.61019999906 486937.34629999846)"
verlichtingen_wegvak.154,Mastverlichting,,506339035,2020-06-01T00:00:00,0,16,050633903520200601,LTK0000491818,R,I,,"LINESTRING (253101.1259999983 469554.2980000004, 253107.65430000052 469569.10920000076)"
verlichtingen_wegvak.155,Mastverlichting,,600283843,2020-06-01T00:00:00,0,142,060028384320200601,LTK0000378605,R,I,,"LINESTRING (125484.18329999968 479478.9213999994, 125438.92430000007 479457.33769999817, 125397.49489999935 479435.72019999847, 125357.80150000006 479414.48479999974)"
verlichtingen_wegvak.156,Mastverlichting,,600283896,2020-06-01T00:00:00,0,178,060028389620200601,LTK0000430328,R,I,,"LINESTRING (128389.46909999847 481144.15630000085, 128360.55370000005 481118.5482000001, 128326.5791000016 481089.6581000015, 128261.57569999993 481037.17859999835, 128252.42379999906 481030.23800000176)"
verlichtingen_wegvak.157,Mastverlichting,,600283903,2020-06-01T00:00:00,0,745,060028390320200601,LTK0000408762,R,I,,"LINESTRING (125268.72049999982 479342.2685999982, 125249.76889999956 479331.86089999974, 125179.87579999864 479293.5956999995, 125110.53849999979 479256.1094999984, 125037.33619999886 479216.77800000086, 124963.19860000163 479175.9048999995, 124921.20580000058 479152.87319999933, 124900.86050000042 479141.8165999986, 124886.03510000184 479133.816300001, 124852.2349999994 479115.7335000001, 124833.8748999983 479106.2217999995, 124809.52299999818 479094.7292000018, 124792.17350000143 479087.7864000015, 124776.94249999896 479082.68090000004, 124758.65459999815 479077.72520000115, 124743.44550000131 479074.53119999915, 124727.17859999835 479072.0238999985, 124703.33549999818 479069.9919000007, 124679.40619999915 479069.883200001, 124658.79549999908 479071.33740000054, 124639.2126000002 479074.0656000003, 124625.6416000016 479076.753800001, 124613.26190000027 479079.7694000006, 124591.4085999988 479086.5023000017)"
verlichtingen_wegvak.158,Mastverlichting,,600283934,2020-06-01T00:00:00,0,171,060028393420200601,LTK0000378591,R,I,,"LINESTRING (128252.42379999906 481030.23800000176, 128170.43149999902 480980.6559999995, 128152.81019999832 480969.6228, 128127.41010000184 480954.1446999982, 128106.29630000144 480942.2384000011)"
verlichtingen_wegvak.159,Mastverlichting,,600283943,2020-06-01T00:00:00,0,168,060028394320200601,LTK0000389318,R,I,,"LINESTRING (125484.18329999968 479478.9213999994, 125439.5672999993 479450.1074000001, 125415.0139000006 479436.34899999946, 125373.44779999927 479412.4835000001, 125340.50710000098 479391.8988999985)"
verlichtingen_wegvak.160,Mastverlichting,,600283944,2020-06-01T00:00:00,0,88,060028394420200601,LTK0000389318,R,I,,"LINESTRING (125340.50710000098 479391.8988999985, 125311.60130000114 479374.11890000105, 125276.80849999934 479353.61360000074, 125268.72049999982 479342.2685999982)"
verlichtingen_wegvak.161,Mastverlichting,,600267482,2020-10-01T00:00:00,0,2,060026748220201001,LTK0000488409,R,I,,"LINESTRING (126946.04919999838 434520.8905000016, 126945.98730000108 434523.0767999999)"
verlichtingen_wegvak.162,Mastverlichting,,600093922,2020-11-01T00:00:00,0,19,060009392220201101,LTK0000484930,L,I,,"LINESTRING (31413.15700000152 396404.4120000005, 31414.83199999854 396407.625, 31412.3740000017 396418.04399999976, 31407.96400000155 396420.13599999994)"
verlichtingen_wegvak.163,Mastverlichting,,600093877,2020-11-01T00:00:00,0,25,060009387720201101,LTK0000484930,L,I,,"LINESTRING (31418.20100000128 396444.1229999997, 31414.436999998987 396451.0480000004, 31408.565999999642 396455.4140000008, 31398.780999999493 396456.76900000125)"
verlichtingen_wegvak.164,Mastverlichting,,62192031,2020-11-01T00:00:00,0,20,006219203120201101,LTK0000484930,R,I,,"LINESTRING (31407.96400000155 396420.13599999994, 31405.280000001192 396415.62900000066, 31408.743999999017 396405.6339999996, 31413.15700000152 396404.4120000005)"
verlichtingen_wegvak.165,Mastverlichting,,600093876,2020-11-01T00:00:00,0,29,060009387620201101,LTK0000484930,L,I,,"LINESTRING (31407.96400000155 396420.13599999994, 31416.243999999017 396426.66000000015, 31419.554999999702 396435.08999999985, 31418.20100000128 396444.1229999997)"
verlichtingen_wegvak.166,Mastverlichting,,62192016,2020-11-01T00:00:00,0,31,006219201620201101,LTK0000484930,R,I,,"LINESTRING (31382.107999999076 396431.8040000014, 31387.33900000155 396424.8530000001, 31397.27499999851 396419.58399999887, 31407.96400000155 396420.13599999994)"
verlichtingen_wegvak.167,Mastverlichting,,62192015,2020-11-01T00:00:00,0,33,006219201520201101,LTK0000484930,R,I,,"LINESTRING (31398.780999999493 396456.76900000125, 31388.995000001043 396452.5529999994, 31382.67199999839 396443.5210000016, 31382.107999999076 396431.8040000014)"
verlichtingen_wegvak.168,Mastverlichting,,600258775,2020-10-01T00:00:00,0,24,060025877520201001,LTK0000494845,L,I,,"LINESTRING (140822.36439999938 456230.4626000002, 140845.95690000057 456229.28449999914)"
verlichtingen_wegvak.169,Mastverlichting,,600258779,2020-10-01T00:00:00,0,23,060025877920201001,LTK0000432327,L,I,,"LINESTRING (140846.83779999986 456243.8114, 140823.5876000002 456244.2802999988)"
