VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,AANTAL_PAT_PER_ZPD,AANTAL_SUBTRAJECT_PER_ZPD,AANTAL_PAT_PER_DIAG,AANTAL_SUBTRAJECT_PER_DIAG,AANTAL_PAT_PER_SPC,AANTAL_SUBTRAJECT_PER_SPC,GEMIDDELDE_VERKOOPPRIJS
1.0,2023-02-03,2023-02-01,2012,0361,104,990061034,196,202,2226,2959,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,104,990061039,5,5,2226,2959,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,104,990061013,10,17,2226,2959,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,104,990061018,263,278,2226,2959,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,104,990061021,195,220,2226,2959,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,104,990061030,63,63,2226,2959,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,104,990061023,5,5,2226,2959,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,104,990061036,79,79,2226,2959,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,104,990061001,4,4,2226,2959,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,104,990061014,54,54,2226,2959,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,104,990061017,1,1,2226,2959,89868,117366,2045
1.0,2023-02-03,2023-02-01,2012,0361,104,990061010,5,5,2226,2959,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,104,990061004,10,13,2226,2959,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,104,990061016,1,1,2226,2959,89868,117366,3705
1.0,2023-02-03,2023-02-01,2012,0361,105,990061030,332,332,32469,39885,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,105,990061029,23602,23884,32469,39885,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,105,990061035,3329,3374,32469,39885,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,105,990061032,1378,1966,32469,39885,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,105,990061033,371,373,32469,39885,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,105,990061037,60,60,32469,39885,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,105,990061034,3911,3967,32469,39885,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,105,990061019,665,991,32469,39885,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,105,990061001,26,27,32469,39885,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,105,990061023,1012,1023,32469,39885,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,105,990061009,63,70,32469,39885,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,105,990061018,2356,2466,32469,39885,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,105,990061013,5,5,32469,39885,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,105,990061008,60,80,32469,39885,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,105,990061039,18,20,32469,39885,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,105,990061014,336,344,32469,39885,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,105,990061004,63,65,32469,39885,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,105,990061025,1,1,32469,39885,89868,117366,2325
1.0,2023-02-03,2023-02-01,2012,0361,105,990061021,452,459,32469,39885,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,105,990061036,159,160,32469,39885,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,105,990061028,140,140,32469,39885,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,105,990061010,77,78,32469,39885,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,107,990061030,334,334,17469,22368,89868,117366,885
1.0,2023-02-03,2023-02-01,2012,0361,107,990061023,13,13,17469,22368,89868,117366,9355
1.0,2023-02-03,2023-02-01,2012,0361,107,990061014,493,510,17469,22368,89868,117366,1220
1.0,2023-02-03,2023-02-01,2012,0361,107,990061035,1980,1988,17469,22368,89868,117366,8395
1.0,2023-02-03,2023-02-01,2012,0361,107,990061036,1016,1016,17469,22368,89868,117366,11535
1.0,2023-02-03,2023-02-01,2012,0361,107,990061008,35,42,17469,22368,89868,117366,7310
1.0,2023-02-03,2023-02-01,2012,0361,107,990061010,105,105,17469,22368,89868,117366,6265
1.0,2023-02-03,2023-02-01,2012,0361,107,990061018,1298,1339,17469,22368,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,107,990061032,1644,2298,17469,22368,89868,117366,1920
1.0,2023-02-03,2023-02-01,2012,0361,107,990061019,935,1475,17469,22368,89868,117366,1900
1.0,2023-02-03,2023-02-01,2012,0361,107,990061033,89,91,17469,22368,89868,117366,5780
1.0,2023-02-03,2023-02-01,2012,0361,107,990061039,21,22,17469,22368,89868,117366,10990
1.0,2023-02-03,2023-02-01,2012,0361,107,990061037,101,101,17469,22368,89868,117366,11390
1.0,2023-02-03,2023-02-01,2012,0361,107,990061021,15,17,17469,22368,89868,117366,5475
1.0,2023-02-03,2023-02-01,2012,0361,107,990061009,43,44,17469,22368,89868,117366,9490
1.0,2023-02-03,2023-02-01,2012,0361,107,990061004,1,1,17469,22368,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,107,990061001,2,2,17469,22368,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,107,990061029,11416,11534,17469,22368,89868,117366,230
1.0,2023-02-03,2023-02-01,2012,0361,107,990061006,911,914,17469,22368,89868,117366,9050
1.0,2023-02-03,2023-02-01,2012,0361,107,990061034,479,480,17469,22368,89868,117366,7530
1.0,2023-02-03,2023-02-01,2012,0361,107,990061013,7,12,17469,22368,89868,117366,4320
1.0,2023-02-03,2023-02-01,2012,0361,107,990061028,30,30,17469,22368,89868,117366,10935
1.0,2023-02-03,2023-02-01,2012,0361,301,990003019,169,204,196,233,89868,117366,
1.0,2023-02-03,2023-02-01,2012,0361,301,990061018,24,25,196,233,89868,117366,320
1.0,2023-02-03,2023-02-01,2012,0361,301,990061029,4,4,196,233,89868,117366,230
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804029,57,58,39357,52658,709978,1142825,450
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804005,25,26,39357,52658,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804039,6456,6604,39357,52658,709978,1142825,695
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804032,10,10,39357,52658,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804035,46,47,39357,52658,709978,1142825,275
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804018,2536,2584,39357,52658,709978,1142825,1950
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804023,8,8,39357,52658,709978,1142825,865
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804025,9,9,39357,52658,709978,1142825,720
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804010,372,378,39357,52658,709978,1142825,3475
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804009,32,32,39357,52658,709978,1142825,1630
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804016,17,17,39357,52658,709978,1142825,1470
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804034,21691,24549,39357,52658,709978,1142825,265
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804031,391,417,39357,52658,709978,1142825,480
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804021,6,6,39357,52658,709978,1142825,1120
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804004,55,55,39357,52658,709978,1142825,1925
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804030,318,326,39357,52658,709978,1142825,540
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804022,18,18,39357,52658,709978,1142825,1140
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804026,75,76,39357,52658,709978,1142825,530
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804038,12,12,39357,52658,709978,1142825,105
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804040,15488,17343,39357,52658,709978,1142825,565
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804036,71,71,39357,52658,709978,1142825,255
1.0,2023-02-03,2023-02-01,2013,0307,F11,972804024,12,12,39357,52658,709978,1142825,525
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108230,1014,1082,1885,2547,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108190,11,11,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108191,28,28,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108226,28,29,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108225,45,47,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108221,2,2,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108227,1,1,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108184,188,195,1885,2547,709978,1142825,10210
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108186,189,199,1885,2547,709978,1142825,7260
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108189,37,38,1885,2547,709978,1142825,1590
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108228,376,411,1885,2547,709978,1142825,915
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108218,2,2,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108222,1,1,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108185,5,5,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108188,15,15,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108217,4,4,1885,2547,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108229,413,419,1885,2547,709978,1142825,445
1.0,2023-02-03,2023-02-01,2013,0307,M11,020108187,55,58,1885,2547,709978,1142825,2685
1.0,2023-02-03,2023-02-01,2013,0307,V31,159999018,2331,2380,15065,16048,709978,1142825,445
1.0,2023-02-03,2023-02-01,2013,0307,V31,159999006,520,532,15065,16048,709978,1142825,795
1.0,2023-02-03,2023-02-01,2013,0307,V31,972800054,13,13,15065,16048,709978,1142825,375
1.0,2023-02-03,2023-02-01,2013,0307,V31,159999022,12620,13120,15065,16048,709978,1142825,185
1.0,2023-02-03,2023-02-01,2013,0307,V31,972800034,3,3,15065,16048,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399004,379,383,42916,51079,709978,1142825,3265
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399011,200,203,42916,51079,709978,1142825,1880
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399012,4260,4485,42916,51079,709978,1142825,1310
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399024,27,29,42916,51079,709978,1142825,4280
1.0,2023-02-03,2023-02-01,2013,0307,G23,990003024,2,2,42916,51079,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399010,2980,3056,42916,51079,709978,1142825,585
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399026,438,465,42916,51079,709978,1142825,1730
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399022,6253,6719,42916,51079,709978,1142825,475
1.0,2023-02-03,2023-02-01,2013,0307,G23,149399040,32192,35737,42916,51079,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108228,94,95,765,874,709978,1142825,915
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108190,1,1,765,874,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108189,39,40,765,874,709978,1142825,1590
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108217,1,1,765,874,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108225,11,11,765,874,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108188,3,3,765,874,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108220,1,1,765,874,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108186,102,102,765,874,709978,1142825,7260
1.0,2023-02-03,2023-02-01,2013,0307,M99,990003024,2,2,765,874,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108229,30,32,765,874,709978,1142825,445
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108185,3,3,765,874,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108187,69,69,765,874,709978,1142825,2685
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108226,7,7,765,874,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108230,469,496,765,874,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,M99,020108184,11,11,765,874,709978,1142825,10210
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108109,3,4,7832,9719,709978,1142825,3770
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108128,15,15,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108134,728,765,7832,9719,709978,1142825,820
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108107,1,1,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108132,36,36,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108123,3,3,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108110,7,26,7832,9719,709978,1142825,900
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108126,4,4,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108092,138,142,7832,9719,709978,1142825,9420
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108240,1,1,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108096,43,43,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108136,5227,5568,7832,9719,709978,1142825,200
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108135,1423,1426,7832,9719,709978,1142825,425
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108133,1,1,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108112,1,1,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108131,55,55,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108097,246,271,7832,9719,709978,1142825,1350
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108093,1,1,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108094,1310,1326,7832,9719,709978,1142825,6660
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108095,24,24,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108127,3,3,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108115,1,2,7832,9719,709978,1142825,725
1.0,2023-02-03,2023-02-01,2013,0307,M14,020108124,1,1,7832,9719,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108228,48,53,216,288,709978,1142825,915
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108188,12,13,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108220,1,1,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108208,1,2,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108225,9,10,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108203,2,2,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108184,10,11,216,288,709978,1142825,10210
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108191,5,5,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108218,1,1,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108229,27,28,216,288,709978,1142825,445
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108204,1,5,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108217,1,1,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108230,113,117,216,288,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108189,22,25,216,288,709978,1142825,1590
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108187,2,2,216,288,709978,1142825,2685
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108226,3,3,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108186,6,6,216,288,709978,1142825,7260
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108190,2,2,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M12,020108209,1,1,216,288,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108136,155,168,290,355,709978,1142825,200
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108097,5,5,290,355,709978,1142825,1350
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108092,12,12,290,355,709978,1142825,9420
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108134,70,74,290,355,709978,1142825,820
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108135,31,31,290,355,709978,1142825,425
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108131,2,2,290,355,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108096,3,3,290,355,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108109,1,2,290,355,709978,1142825,3770
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108132,4,4,290,355,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108095,4,4,290,355,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108094,43,43,290,355,709978,1142825,6660
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108124,1,1,290,355,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108126,1,1,290,355,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M15,020108110,1,5,290,355,709978,1142825,900
1.0,2023-02-03,2023-02-01,2013,0307,V51,159899007,25414,25478,110035,110339,709978,1142825,4110
1.0,2023-02-03,2023-02-01,2013,0307,V51,159899004,102,104,110035,110339,709978,1142825,9100
1.0,2023-02-03,2023-02-01,2013,0307,V51,159899017,12181,12210,110035,110339,709978,1142825,2470
1.0,2023-02-03,2023-02-01,2013,0307,V51,159899014,1520,1523,110035,110339,709978,1142825,2750
1.0,2023-02-03,2023-02-01,2013,0307,V51,972802107,1,1,110035,110339,709978,1142825,4270
1.0,2023-02-03,2023-02-01,2013,0307,V51,159899019,63676,63840,110035,110339,709978,1142825,2155
1.0,2023-02-03,2023-02-01,2013,0307,V51,159899010,7172,7183,110035,110339,709978,1142825,3925
1.0,2023-02-03,2023-02-01,2013,0307,V61,159899012,94,94,862,877,709978,1142825,3495
1.0,2023-02-03,2023-02-01,2013,0307,V61,159899016,124,130,862,877,709978,1142825,2170
1.0,2023-02-03,2023-02-01,2013,0307,V61,159899013,3,3,862,877,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,V61,159899008,643,650,862,877,709978,1142825,1265
1.0,2023-02-03,2023-02-01,2013,0307,G18,210301005,3745,3810,65467,72564,709978,1142825,1435
1.0,2023-02-03,2023-02-01,2013,0307,G18,210301011,1,1,65467,72564,709978,1142825,110
1.0,2023-02-03,2023-02-01,2013,0307,G18,210301015,25330,26208,65467,72564,709978,1142825,200
1.0,2023-02-03,2023-02-01,2013,0307,G18,210301008,4926,5142,65467,72564,709978,1142825,420
1.0,2023-02-03,2023-02-01,2013,0307,G18,210301004,35208,35509,65467,72564,709978,1142825,320
1.0,2023-02-03,2023-02-01,2013,0307,G18,210301009,1883,1894,65467,72564,709978,1142825,1045
1.0,2023-02-03,2023-02-01,2013,0307,V11,159999017,837,842,35235,37576,709978,1142825,1890
1.0,2023-02-03,2023-02-01,2013,0307,V11,159999010,1,1,35235,37576,709978,1142825,4755
1.0,2023-02-03,2023-02-01,2013,0307,V11,159999027,22512,23369,35235,37576,709978,1142825,225
1.0,2023-02-03,2023-02-01,2013,0307,V11,990003024,1,1,35235,37576,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,V11,159999016,10206,10298,35235,37576,709978,1142825,785
1.0,2023-02-03,2023-02-01,2013,0307,V11,159999019,2054,2081,35235,37576,709978,1142825,650
1.0,2023-02-03,2023-02-01,2013,0307,V11,159999023,924,933,35235,37576,709978,1142825,355
1.0,2023-02-03,2023-02-01,2013,0307,V11,159999021,49,49,35235,37576,709978,1142825,6225
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399019,49,49,22681,28117,709978,1142825,1040
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399020,350,355,22681,28117,709978,1142825,1640
1.0,2023-02-03,2023-02-01,2013,0307,G16,990003024,13,13,22681,28117,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399055,716,727,22681,28117,709978,1142825,1835
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399049,614,622,22681,28117,709978,1142825,2940
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399036,1,1,22681,28117,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399035,3402,3540,22681,28117,709978,1142825,515
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399057,285,295,22681,28117,709978,1142825,4190
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399037,61,61,22681,28117,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399048,15370,17220,22681,28117,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399038,87,88,22681,28117,709978,1142825,2295
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399021,5063,5118,22681,28117,709978,1142825,4285
1.0,2023-02-03,2023-02-01,2013,0307,G16,149399056,28,28,22681,28117,709978,1142825,5570
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108081,1,1,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108051,94,100,2944,4056,709978,1142825,1545
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108078,6,7,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108048,79,87,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108064,16,41,2944,4056,709978,1142825,805
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108088,614,653,2944,4056,709978,1142825,900
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108071,1,1,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108090,1819,1930,2944,4056,709978,1142825,230
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108049,215,240,2944,4056,709978,1142825,2220
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108044,181,184,2944,4056,709978,1142825,11310
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108050,32,32,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108080,3,3,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108087,5,5,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108089,344,347,2944,4056,709978,1142825,430
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108046,125,131,2944,4056,709978,1142825,8315
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108085,70,73,2944,4056,709978,1142825,2320
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108077,5,5,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108063,22,77,2944,4056,709978,1142825,3660
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108068,16,58,2944,4056,709978,1142825,1995
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108069,7,10,2944,4056,709978,1142825,765
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108047,17,17,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108086,45,47,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108082,3,3,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M13,020108045,4,4,2944,4056,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G20,059899010,38,38,6234,7239,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G20,059899023,5108,5594,6234,7239,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,G20,059899008,2,2,6234,7239,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G20,059899007,370,420,6234,7239,709978,1142825,330
1.0,2023-02-03,2023-02-01,2013,0307,G20,059899003,108,111,6234,7239,709978,1142825,1195
1.0,2023-02-03,2023-02-01,2013,0307,G20,059899014,970,1074,6234,7239,709978,1142825,455
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399020,264,267,15097,19581,709978,1142825,1640
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399056,4,4,15097,19581,709978,1142825,5570
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399037,15,16,15097,19581,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399055,1062,1100,15097,19581,709978,1142825,1835
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399057,879,884,15097,19581,709978,1142825,4190
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399049,354,361,15097,19581,709978,1142825,2940
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399038,1179,1238,15097,19581,709978,1142825,2295
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399019,48,48,15097,19581,709978,1142825,1040
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399048,10054,11207,15097,19581,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399035,2538,2678,15097,19581,709978,1142825,515
1.0,2023-02-03,2023-02-01,2013,0307,G15,149399021,1774,1778,15097,19581,709978,1142825,4285
1.0,2023-02-03,2023-02-01,2013,0307,G10,182199011,1,1,852,865,709978,1142825,5775
1.0,2023-02-03,2023-02-01,2013,0307,G10,182199008,28,28,852,865,709978,1142825,755
1.0,2023-02-03,2023-02-01,2013,0307,G10,182199003,10,10,852,865,709978,1142825,1775
1.0,2023-02-03,2023-02-01,2013,0307,G10,990003024,474,478,852,865,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G10,182199028,334,338,852,865,709978,1142825,295
1.0,2023-02-03,2023-02-01,2013,0307,G10,182199019,9,10,852,865,709978,1142825,560
1.0,2023-02-03,2023-02-01,2013,0307,E11,040401007,747,784,4771,5488,709978,1142825,535
1.0,2023-02-03,2023-02-01,2013,0307,E11,040401016,3672,4031,4771,5488,709978,1142825,255
1.0,2023-02-03,2023-02-01,2013,0307,E11,040401004,31,31,4771,5488,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,E11,040401002,625,642,4771,5488,709978,1142825,515
1.0,2023-02-03,2023-02-01,2013,0307,G26,140801013,199,218,727,773,709978,1142825,140
1.0,2023-02-03,2023-02-01,2013,0307,G26,140801006,2,2,727,773,709978,1142825,1690
