OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Length
1289,G0518,'s-Gravenhage,bestaand,1,sneltram,3.196,283,,3.19634040740344
1290,G0518,'s-Gravenhage,bestaand,0,tram,6.333,283,,6.33273795447119
1291,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39620405747358
1292,G0518,'s-Gravenhage,bestaand,0,tram,1.251,283,,1.25129641256904
1293,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.24484206087138
1294,G0518,'s-Gravenhage,bestaand,0,tram,4.037,283,,4.03664377918092
1295,G0518,'s-Gravenhage,bestaand,0,tram,4.003,283,,4.00319197641082
1296,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.732,283,,347.731986909459
1297,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.432,283,,333.43232113429
1298,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,60.319,283,,60.3187209745034
1299,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,820.933,283,,820.933307209568
1300,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,248.18,283,,248.17974044027
1301,G0518,'s-Gravenhage,bestaand,1,sneltram,89.784,283,,89.7840235788083
1302,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.058,283,,303.058053865922
1303,G0518,'s-Gravenhage,bestaand,0,sneltram,152.057,283,,152.056704836281
1304,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.932,283,,303.931565616341
1305,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.762,283,,302.762137226569
1306,G0518,'s-Gravenhage,bestaand,1,sneltram,48.795,283,,48.795175125648
1307,G0518,'s-Gravenhage,bestaand,1,sneltram,44.632,283,,44.6315648056395
1308,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.453,283,,303.452841575095
1309,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,402.571,283,,402.57124762705
1310,G0518,'s-Gravenhage,bestaand,2,tram,5.463,283,,5.46343207150963
1311,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,296.542,283,,296.542239207166
1312,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,292.069,283,,292.06933015981
1313,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1309.584,283,,1309.58357709733
1314,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,298.705,283,,298.704872958243
1315,G0518,'s-Gravenhage,bestaand,0,tram,93.936,283,,93.9355173350315
1316,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,160.211,283,,160.211006319791
1317,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,308.533,283,,308.533334892682
1318,G0518,'s-Gravenhage,bestaand,0,sneltram,12.123,283,,12.1234874520494
1319,G0599,Rotterdam,bestaand,0,tram,4.557,283,,4.55638163636269
1320,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.359,283,,333.358828747642
1321,G0599,Rotterdam,bestaand,0,tram,226.887,283,,226.887373884892
1322,G0603,Rijswijk,bestaand,0,tram,171.896,283,,171.896117945475
1323,G0603,Rijswijk,bestaand,0,tram,168.406,283,,168.40631481285
1324,G0622,Vlaardingen,bestaand,0,sneltram,574.702,283,,574.701353742378
1325,G0603,Rijswijk,bestaand,0,tram,44.331,283,,44.3314952826994
1326,G0622,Vlaardingen,bestaand,0,sneltram,143.788,283,,143.787928635432
1327,G0603,Rijswijk,bestaand,0,tram,3.997,283,,3.99740005216674
1328,G0622,Vlaardingen,bestaand,0,sneltram,53.848,283,,53.8480107803436
1329,G0622,Vlaardingen,bestaand,0,sneltram,573.89,283,,573.88757610779
1330,L0004,Prorail,bestaand,0,sneltram,5.89,283,,5.88977588707754
1331,G0599,Rotterdam,bestaand,0,tram,74.542,283,,74.539431562418
1332,G0599,Rotterdam,bestaand,0,tram,207.065,283,,207.06509476393
1333,G0599,Rotterdam,bestaand,0,tram,206.023,283,,206.023215487964
1334,G0599,Rotterdam,bestaand,0,tram,207.814,283,,207.813961797335
1335,G0599,Rotterdam,bestaand,0,sneltram,18.824,283,,18.823947513739
1336,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,276.982,283,,276.982040031479
1337,G0599,Rotterdam,bestaand,1,sneltram,121.371,283,,121.371484952189
1338,G0599,Rotterdam,bestaand,-1,sneltram,158.059,283,,158.055638611225
1339,G0599,Rotterdam,bestaand,0,sneltram,24.375,283,,24.3752701318365
1340,G0599,Rotterdam,bestaand,0,sneltram,65.863,283,,65.8633225667431
1341,G0599,Rotterdam,bestaand,0,sneltram,33.392,283,,33.3922504931908
1342,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,15.982,283,,15.9823684102201
1343,G0599,Rotterdam,bestaand,0,sneltram,229.057,283,,229.056920146668
1344,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,0.801,283,,0.800812135851767
1345,G0599,Rotterdam,bestaand,0,sneltram,22.908,283,,22.9075572682903
1346,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,102.129,283,,102.129265639189
1347,G0599,Rotterdam,bestaand,0,sneltram,32.062,283,,32.0624556763826
1348,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,109.67,283,,109.670400746965
1349,G0599,Rotterdam,bestaand,0,sneltram,21.363,283,,21.3631995088002
1350,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,198.007,283,,198.007400366754
1351,G0599,Rotterdam,bestaand,0,sneltram,22.199,283,,22.198541078188
1352,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,186.593,283,,186.593428876796
1353,G0518,'s-Gravenhage,bestaand,0,tram,6.001,283,,6.00049280209607
1354,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,384.414,283,,384.413794367476
1355,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,495.656,283,,495.656401249898
1356,G0599,Rotterdam,bestaand,1,sneltram,118.509,283,,118.508781169644
1357,G0599,Rotterdam,bestaand,0,sneltram,45.745,283,,45.7445114335396
1358,G0599,Rotterdam,bestaand,0,sneltram,26.557,283,,26.5574354371803
1359,G0599,Rotterdam,bestaand,0,sneltram,40.457,283,,40.456512829477
1360,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,243.716,283,,243.716362212306
1361,G0599,Rotterdam,bestaand,0,sneltram,24.689,283,,24.6885462456569
1362,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,31.871,283,,31.8706927756521
1363,G0599,Rotterdam,bestaand,0,sneltram,30.625,283,,30.6251619870686
1364,G0599,Rotterdam,bestaand,0,sneltram,407.671,283,,407.669251389611
1365,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,22.238,283,,22.2378528639795
1366,G0599,Rotterdam,bestaand,0,sneltram,11.205,283,,11.2051149034715
1367,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,72.427,283,,72.4272000011046
1368,G0599,Rotterdam,bestaand,0,sneltram,149.825,283,,149.825090986123
1369,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,166.981,283,,166.980732421438
1370,G0599,Rotterdam,bestaand,0,sneltram,61.642,283,,61.6416676283178
1371,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,153.105,283,,153.105084174236
1372,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,230.008,283,,230.007691175752
1373,G0599,Rotterdam,bestaand,0,sneltram,13.002,283,,13.0022374997536
1374,G0599,Rotterdam,bestaand,0,sneltram,16.632,283,,16.6315184584993
1375,G0599,Rotterdam,bestaand,0,sneltram,39.543,283,,39.542746446059
1376,G0599,Rotterdam,bestaand,0,sneltram,31.711,283,,31.7113347977966
1377,G0599,Rotterdam,bestaand,0,sneltram,76.453,283,,76.4529192286515
1378,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,7.279,283,,7.27887175322785
1379,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,67.362,283,,67.3599777870663
1380,G0599,Rotterdam,bestaand,1,sneltram,397.554,283,,397.53846735851
1381,G0599,Rotterdam,bestaand,0,sneltram,139.195,283,,139.195366508346
1382,G0599,Rotterdam,bestaand,0,sneltram,10.939,283,,10.9385244434521
1383,G0599,Rotterdam,bestaand,0,sneltram,39.812,283,,39.8112884103256
1384,G0606,Schiedam,bestaand,1,sneltram,7.456,283,,7.45579083665844
1385,G0606,Schiedam,bestaand,0,sneltram,137.596,283,,137.595500295813
1386,G0606,Schiedam,bestaand,0,sneltram,2.145,283,,2.14472958668453
1387,G0599,Rotterdam,bestaand,0,tram,127.592,283,,127.592149365235
1388,G0606,Schiedam,bestaand,0,sneltram,275.577,283,,275.577304271649
1389,G0606,Schiedam,bestaand,1,sneltram,32.532,283,,32.5320368700694
1390,G0606,Schiedam,bestaand,0,sneltram,35.649,283,,35.6487291218074
1391,G0599,Rotterdam,bestaand,-1,sneltram,373.534,283,,373.533903054938
1392,G0599,Rotterdam,bestaand,0,tram,5.989,283,,5.98943236041614
1393,G0599,Rotterdam,bestaand,0,tram,13.606,283,,13.6064787876952
1394,G0599,Rotterdam,bestaand,0,tram,8.013,283,,8.01260631754737
1395,G0599,Rotterdam,bestaand,0,tram,3.062,283,,3.06247024475341
1396,G0518,'s-Gravenhage,bestaand,0,sneltram,215.585,283,,215.585433890448
1397,G0599,Rotterdam,bestaand,0,tram,42.12,283,,42.118947895251
1398,G0599,Rotterdam,bestaand,0,tram,206.623,283,,206.622718174429
1399,G0599,Rotterdam,bestaand,0,tram,3.838,283,,3.83792144265617
1400,G0599,Rotterdam,bestaand,0,tram,5.751,283,,5.75148511256006
1401,G0599,Rotterdam,bestaand,-1,sneltram,335.992,283,,335.991563933736
1402,G0599,Rotterdam,bestaand,0,tram,101.761,283,,101.760883495016
1403,G0599,Rotterdam,bestaand,0,tram,44.4,283,,44.4004495134903
1404,G0599,Rotterdam,bestaand,0,tram,0.496,283,,0.496472557146918
1405,G0599,Rotterdam,bestaand,0,tram,5.536,283,,5.53585205727176
1406,G0599,Rotterdam,bestaand,0,tram,31.442,283,,31.4420334634136
1407,G0599,Rotterdam,bestaand,-1,sneltram,166.988,283,,166.987761788939
1408,G0599,Rotterdam,bestaand,0,tram,84.306,283,,84.3053585214235
1409,G0599,Rotterdam,bestaand,0,tram,192.616,283,,192.616157637158
1410,G0599,Rotterdam,bestaand,-1,sneltram,36.031,283,,36.0310534955613
1411,G0599,Rotterdam,bestaand,-1,sneltram,40.142,283,,40.1423344612642
1412,G0599,Rotterdam,bestaand,0,tram,44.577,283,,44.5773982752517
1413,G0599,Rotterdam,bestaand,0,tram,234.75,283,,234.750162915811
1414,G0599,Rotterdam,bestaand,0,tram,163.811,283,,163.806089430438
1415,G0599,Rotterdam,bestaand,0,tram,47.907,283,,47.8981962425025
1416,G0599,Rotterdam,bestaand,-1,sneltram,210.524,283,,210.524152414043
1417,G0599,Rotterdam,bestaand,0,tram,55.233,283,,55.2301923839858
1418,G0599,Rotterdam,bestaand,-2,sneltram,136.769,283,,136.769038502434
1419,G0599,Rotterdam,bestaand,0,tram,30.02,283,,30.0203510305926
1420,G0599,Rotterdam,bestaand,0,tram,39.661,283,,39.6584453271259
1421,G0599,Rotterdam,bestaand,0,tram,66.236,283,,66.2362649082812
1422,G0599,Rotterdam,bestaand,0,tram,43.352,283,,43.3506540179825
1423,G0599,Rotterdam,bestaand,0,tram,43.045,283,,43.0428294482883
1424,G0518,'s-Gravenhage,bestaand,0,tram,285.609,283,,285.609113647041
1425,G0599,Rotterdam,bestaand,0,tram,56.088,283,,56.0880803229348
1426,G0599,Rotterdam,bestaand,0,tram,252.37,283,,252.370034626197
1427,G0518,'s-Gravenhage,bestaand,-1,tram,11.262,283,,11.2622318793279
1428,G0518,'s-Gravenhage,bestaand,0,tram,2.851,283,,2.85060011225707
1429,G0518,'s-Gravenhage,bestaand,0,tram,5.718,283,,5.71804730655492
1430,G0518,'s-Gravenhage,bestaand,0,tram,2.278,283,,2.27831385019711
1431,G0518,'s-Gravenhage,bestaand,0,sneltram,4.36,283,,4.360400899
1432,G0384,Diemen,bestaand,0,tram,0.344,283,,0.343517102922111
1433,G0384,Diemen,bestaand,0,tram,1.215,283,,1.21510327092524
1434,G0384,Diemen,bestaand,0,tram,2.2,283,,2.20039455695142
1435,G0384,Diemen,bestaand,0,tram,9.568,283,,9.56755794338346
1436,G0384,Diemen,bestaand,0,tram,18,283,,18.000441022375
1437,G0518,'s-Gravenhage,bestaand,0,tram,1.94,283,,1.93991443110257
1438,G0518,'s-Gravenhage,bestaand,0,tram,2.31,283,,2.31015692107701
1439,G0518,'s-Gravenhage,bestaand,0,tram,1.876,283,,1.87580649321832
1440,G0518,'s-Gravenhage,bestaand,0,tram,2.911,283,,2.91095259322442
1441,G0518,'s-Gravenhage,bestaand,0,tram,31.355,283,,31.3550554709951
1442,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39561275766245
1443,G0518,'s-Gravenhage,bestaand,0,tram,3.514,283,,3.51436025472631
1444,G0518,'s-Gravenhage,bestaand,0,tram,3.397,283,,3.39663789650884
1445,G0518,'s-Gravenhage,bestaand,0,sneltram,8.959,283,,8.95884663335633
1446,G0518,'s-Gravenhage,bestaand,0,sneltram,24.004,283,,24.0042250447708
1447,G0518,'s-Gravenhage,bestaand,-1,tram,17.312,283,,17.3124349818274
1448,G0518,'s-Gravenhage,bestaand,0,tram,3.372,283,,3.37240804174109
1449,G0518,'s-Gravenhage,bestaand,0,tram,23.045,283,,23.0450078115829
1450,G0518,'s-Gravenhage,bestaand,0,tram,1.225,283,,1.2249183646268
1451,G0518,'s-Gravenhage,bestaand,0,tram,133.979,283,,133.978694950786
1452,G0518,'s-Gravenhage,bestaand,0,tram,5.503,283,,5.50346917861816
1453,G0518,'s-Gravenhage,bestaand,0,sneltram,7.987,283,,7.98652446311911
1454,G0599,Rotterdam,bestaand,0,sneltram,81.484,283,,81.4839191506838
1455,G0599,Rotterdam,bestaand,0,sneltram,24.785,283,,24.7853250533456
1456,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,17.164,283,,17.1638107948089
1457,G0518,'s-Gravenhage,bestaand,1,sneltram,17.575,283,,17.575404234327
1458,G0384,Diemen,bestaand,0,tram,478.049,283,,478.048939511835
1459,G0518,'s-Gravenhage,bestaand,0,tram,0.968,283,,0.9679555774931
1460,G0518,'s-Gravenhage,bestaand,0,tram,58.351,283,,58.3514185345995
1461,G0518,'s-Gravenhage,bestaand,0,tram,2.671,283,,2.67128302506492
1462,G0518,'s-Gravenhage,bestaand,0,tram,25.274,283,,25.274333115937
1463,G0518,'s-Gravenhage,bestaand,1,sneltram,4.39,283,,4.38967720908953
1464,G0518,'s-Gravenhage,bestaand,0,tram,2.693,283,,2.69287244406414
1465,G0518,'s-Gravenhage,bestaand,0,tram,1.941,283,,1.94080498762756
1466,G0518,'s-Gravenhage,bestaand,0,tram,2.309,283,,2.30895344257956
1467,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.24511324917945
1468,G0518,'s-Gravenhage,bestaand,0,tram,2.908,283,,2.90753521044888
1469,G0518,'s-Gravenhage,bestaand,1,sneltram,127.474,283,,127.473529444352
1470,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,296.048,283,,296.048021261754
1471,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1576.683,283,,1576.68321200441
1472,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,298.981,283,,298.981273288144
1473,G0518,'s-Gravenhage,bestaand,0,sneltram,80.76,283,,80.7601273896965
1474,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,117.064,283,,117.063511821575
1475,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,308.491,283,,308.49147621936
1476,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.637,283,,333.637287611862
1477,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.498,283,,333.49755744233
1478,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,628.746,283,,628.74594923546
1479,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1154.665,283,,1154.66510003391
1480,G0599,Rotterdam,bestaand,0,tram,212.45,283,,212.449795975426
1481,G0599,Rotterdam,bestaand,0,tram,133.181,283,,133.181124937853
1482,G0599,Rotterdam,bestaand,0,tram,220.401,283,,220.400743801673
1483,G0599,Rotterdam,bestaand,0,tram,203.413,283,,203.412877139534
1484,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.224,283,,303.224300833558
1485,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.241,283,,303.241438739827
1486,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1487,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.732,283,,347.732176758206
1488,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,6.057,283,,6.05704895142841
1489,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,481.099,283,,481.099307300478
1490,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1491,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1492,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.732968723128
1493,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.732968723128
1494,G0599,Rotterdam,bestaand,0,tram,125.934,283,,125.934197257223
1495,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1.534,283,,1.53404698531021
1496,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,44.985,283,,44.9849330331835
1497,G0599,Rotterdam,bestaand,0,tram,122.072,283,,122.071616265088
1498,G0599,Rotterdam,bestaand,0,tram,107.525,283,,107.524555566218
1499,G0599,Rotterdam,bestaand,0,tram,111.011,283,,111.010672149139
1500,G0606,Schiedam,bestaand,0,tram,3.722,283,,3.7215256280187
1501,G0384,Diemen,bestaand,0,sneltram,101.738,283,,101.73797151571
1502,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,197.33,283,,197.330226869445
1503,G0599,Rotterdam,bestaand,0,tram,76.388,283,,76.3880199198512
1504,G0599,Rotterdam,bestaand,0,tram,100.182,283,,100.18147185074
1505,G0599,Rotterdam,bestaand,0,tram,59.967,283,,59.9669348221505
1506,G0599,Rotterdam,bestaand,0,tram,35.912,283,,35.9119464440806
1507,G0599,Rotterdam,bestaand,0,tram,28.244,283,,28.24438997394
1508,G0599,Rotterdam,bestaand,0,tram,26.98,283,,26.9787924518172
1509,G0599,Rotterdam,bestaand,0,tram,152.64,283,,152.639993996177
1510,G0599,Rotterdam,bestaand,0,tram,136.628,283,,136.628059380102
1511,G0599,Rotterdam,bestaand,0,tram,99.597,283,,99.5914565984708
1512,G0599,Rotterdam,bestaand,0,sneltram,217.285,283,,217.28438523154
1513,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,197.425,283,,197.424854564971
1514,G0599,Rotterdam,bestaand,0,sneltram,15.363,283,,15.3627519670142
1515,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.928,283,,332.928471897493
1516,G0599,Rotterdam,bestaand,0,sneltram,157.115,283,,157.115162413836
1517,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,208.31,283,,208.31001536172
1518,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,424.636,283,,424.636147542811
1519,G0599,Rotterdam,bestaand,0,sneltram,66.122,283,,66.1202770860574
1520,G0599,Rotterdam,bestaand,0,sneltram,193.494,283,,193.494355357225
1521,G0599,Rotterdam,bestaand,0,sneltram,13.649,283,,13.6494139068313
1522,G0599,Rotterdam,bestaand,0,sneltram,408.028,283,,408.025472429524
1523,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,189.705,283,,189.705246007759
1524,G0599,Rotterdam,bestaand,0,sneltram,16.678,283,,16.678219629205
1525,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,67.927,283,,67.9020937170572
1526,G0606,Schiedam,bestaand,1,sneltram,25.957,283,,25.9566076558552
1527,G0606,Schiedam,bestaand,0,sneltram,249.1,283,,249.100357279669
1528,G0518,'s-Gravenhage,bestaand,0,sneltram,238.104,283,,238.10446764475
1529,G0518,'s-Gravenhage,bestaand,0,sneltram,35.839,283,,35.8389739957418
1530,G0599,Rotterdam,bestaand,0,tram,23.239,283,,23.239327528997
1531,G0599,Rotterdam,bestaand,2,tram,177.288,283,,177.287745440862
1532,G0599,Rotterdam,bestaand,0,tram,109.264,283,,109.264228753055
1533,G0599,Rotterdam,bestaand,-2,sneltram,529.503,283,,529.502727334991
1534,G0599,Rotterdam,bestaand,0,tram,138.583,283,,138.583224847194
1535,G0599,Rotterdam,bestaand,0,tram,35.229,283,,35.2285008764211
1536,G0599,Rotterdam,bestaand,0,tram,9.297,283,,9.29690491507792
1537,G0599,Rotterdam,bestaand,0,tram,6.57,283,,6.5698249596165
1538,G0599,Rotterdam,bestaand,0,tram,14.624,283,,14.6242227143872
1539,G0599,Rotterdam,bestaand,2,tram,297.985,283,,297.984992544511
1540,G0599,Rotterdam,bestaand,0,tram,4.537,283,,4.53711868884179
1541,G0599,Rotterdam,bestaand,0,tram,32.897,283,,32.8967994339875
1542,G0599,Rotterdam,bestaand,0,tram,113.92,283,,113.911640623517
1543,G0599,Rotterdam,bestaand,0,tram,231.416,283,,231.41633901738
1544,G0599,Rotterdam,bestaand,0,tram,104.123,283,,104.122846565967
1545,G0599,Rotterdam,bestaand,0,tram,227.993,283,,227.993339148318
1546,G0599,Rotterdam,bestaand,0,tram,2.951,283,,2.95051426270079
1547,G0599,Rotterdam,bestaand,0,tram,4.331,283,,4.33055818261017
1548,G0599,Rotterdam,bestaand,0,tram,21.322,283,,21.3192025684039
1549,G0599,Rotterdam,bestaand,1,tram,4.016,283,,4.01589554147017
1550,G0599,Rotterdam,bestaand,0,tram,272.45,283,,272.449517492248
1551,G0599,Rotterdam,bestaand,0,tram,114.023,283,,114.022375706069
1552,G0599,Rotterdam,bestaand,-1,sneltram,294.351,283,,294.351245385117
1553,G0599,Rotterdam,bestaand,0,tram,47.408,283,,47.3971720530196
1554,G0599,Rotterdam,bestaand,0,tram,77.073,283,,77.0729181123671
1555,G0599,Rotterdam,bestaand,0,tram,132.93,283,,132.924904864925
1556,G0599,Rotterdam,bestaand,0,tram,25.039,283,,25.0388147478353
1557,G0599,Rotterdam,bestaand,0,tram,144.285,283,,144.284440254423
1558,G0599,Rotterdam,bestaand,-1,sneltram,20.835,283,,20.8354504858824
1559,G1916,Leidschendam-Voorburg,bestaand,0,tram,2.299,283,,2.2986058818336
1560,G0363,Amsterdam,bestaand,0,sneltram,18.579,283,,18.57884087381
1561,G0599,Rotterdam,bestaand,0,tram,45.776,283,,45.7764212394052
1562,G0599,Rotterdam,bestaand,-1,sneltram,50.933,283,,50.9331940410101
1563,G0437,Ouder-Amstel,bestaand,1,sneltram,21.815,283,,21.8150173203705
1564,G0599,Rotterdam,bestaand,0,tram,76.112,283,,76.1119981750636
1565,G0599,Rotterdam,bestaand,0,tram,39.388,283,,39.3874285292365
1566,G0599,Rotterdam,bestaand,0,tram,125.198,283,,125.193248119633
1567,G0599,Rotterdam,bestaand,-1,sneltram,302.071,283,,302.071045064005
1568,G0599,Rotterdam,bestaand,0,tram,336.751,283,,336.744635217947
1569,G0599,Rotterdam,bestaand,-2,sneltram,27.566,283,,27.5656772169217
1570,G0599,Rotterdam,bestaand,0,tram,18.081,283,,18.0805261538485
1571,G0599,Rotterdam,bestaand,0,tram,124.362,283,,124.361825091973
1572,G0599,Rotterdam,bestaand,0,tram,295.074,283,,295.07323572118
1573,G0599,Rotterdam,bestaand,0,tram,202.661,283,,202.660792345239
1574,G0599,Rotterdam,bestaand,0,tram,4.643,283,,4.64258100464765
1575,G0599,Rotterdam,bestaand,0,tram,31.642,283,,31.6418670378276
1576,G0599,Rotterdam,bestaand,0,tram,122.757,283,,122.748960022684
1577,G0599,Rotterdam,bestaand,0,tram,159.29,283,,159.290280052697
1578,G0599,Rotterdam,bestaand,0,tram,222.027,283,,222.024061304215
1579,G0599,Rotterdam,bestaand,0,tram,48.453,283,,48.4455077629732
1580,G0599,Rotterdam,bestaand,0,tram,3.15,283,,3.14974344300699
1581,G0518,'s-Gravenhage,bestaand,0,tram,289.442,283,,289.442484762295
1582,G0518,'s-Gravenhage,bestaand,0,tram,15.072,283,,15.072352337973
1583,G0518,'s-Gravenhage,bestaand,0,sneltram,11.475,283,,11.475144312818
1584,G0518,'s-Gravenhage,bestaand,0,tram,9.824,283,,9.82354654186399
1585,G0518,'s-Gravenhage,bestaand,0,tram,3.373,283,,3.37272189781488
1586,G0518,'s-Gravenhage,bestaand,0,sneltram,13.508,283,,13.5080648873182
1587,G0518,'s-Gravenhage,bestaand,0,tram,11.424,283,,11.424137793511
1588,G0518,'s-Gravenhage,bestaand,-1,tram,10.54,283,,10.5404440402862
1589,G0518,'s-Gravenhage,bestaand,0,tram,2.333,283,,2.33327452306838
1590,G0518,'s-Gravenhage,bestaand,0,tram,5.163,283,,5.16283216849047
1591,G0518,'s-Gravenhage,bestaand,0,tram,1.226,283,,1.22610032215965
1592,G0518,'s-Gravenhage,bestaand,-1,tram,36.125,283,,36.1250786672806
1593,G0518,'s-Gravenhage,bestaand,0,tram,1.228,283,,1.2279454385273
1594,G0518,'s-Gravenhage,bestaand,0,sneltram,16.92,283,,16.920129136623
1595,G0518,'s-Gravenhage,bestaand,0,tram,62.701,283,,62.7009946013618
1596,G0518,'s-Gravenhage,bestaand,0,tram,2.754,283,,2.75355788027054
1597,G0518,'s-Gravenhage,bestaand,0,sneltram,90.373,283,,90.3725262787314
1598,G0518,'s-Gravenhage,bestaand,0,tram,338.417,283,,338.416974009245
1599,G0518,'s-Gravenhage,bestaand,0,tram,67.995,283,,67.9948068849489
1600,G0518,'s-Gravenhage,bestaand,0,sneltram,11.147,283,,11.1465977769004
1601,G0518,'s-Gravenhage,bestaand,0,sneltram,31.137,283,,31.1374633681037
1602,G0518,'s-Gravenhage,bestaand,0,sneltram,120.68,283,,120.679854578528
1603,G0518,'s-Gravenhage,bestaand,0,sneltram,480.401,283,,480.401222512709
1604,G0518,'s-Gravenhage,bestaand,1,sneltram,7.242,283,,7.24199364816071
1605,G0518,'s-Gravenhage,bestaand,0,sneltram,13.854,283,,13.8537233984225
1606,G0599,Rotterdam,bestaand,0,tram,5.132,283,,5.13227856561046
1607,G0599,Rotterdam,bestaand,0,tram,4.995,283,,4.99499049048144
1608,G0518,'s-Gravenhage,bestaand,1,sneltram,6.807,283,,6.80653289127438
1609,G0518,'s-Gravenhage,bestaand,0,sneltram,8.413,283,,8.41283596654541
1610,G0518,'s-Gravenhage,bestaand,0,sneltram,8.848,283,,8.84848789341998
1611,G0518,'s-Gravenhage,bestaand,0,sneltram,33.042,283,,33.0416835224841
1612,G0518,'s-Gravenhage,bestaand,0,sneltram,23.564,283,,23.5636956566664
1613,G0518,'s-Gravenhage,bestaand,0,sneltram,13.826,283,,13.826405534339
1614,G0518,'s-Gravenhage,bestaand,0,sneltram,12.182,283,,12.1822955554362
1615,G0518,'s-Gravenhage,bestaand,0,sneltram,13.731,283,,13.7308121391271
