FID,omschr,portaalnr,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_kenmerk.1558,staal (losstaande stalen constructie),0,R,30.76199913,002,KPK0001125858,I,,POINT (122561.9963000007 482578.4065999985)
portalen_kenmerk.1559,staal (losstaande stalen constructie),0,R,31.44300079,002,KPK0001125862,I,,POINT (122754.23050000146 482056.9259000011)
portalen_kenmerk.1560,staal (losstaande stalen constructie),0,R,31.67499924,002,KPK0001125866,I,,POINT (122772.89900000021 481827.8803000003)
portalen_kenmerk.1561,staal (losstaande stalen constructie),0,R,30.95000076,002,KPK0001125872,I,,POINT (123037.75609999895 482405.93659999967)
portalen_kenmerk.1562,staal (losstaande stalen constructie),0,R,35.52799988,002,KPK0001125885,I,,POINT (124585.3462000005 478452.80900000036)
portalen_kenmerk.1563,staal (losstaande stalen constructie),0,R,35.82400131,002,KPK0001125886,I,,POINT (124693.10220000148 478175.5207999982)
portalen_kenmerk.1564,staal (losstaande stalen constructie),0,R,36.23500061,002,KPK0001125892,I,,POINT (124932.89930000156 477808.6919)
portalen_kenmerk.1565,staal (losstaande stalen constructie),0,R,36.2179985,002,KPK0001125896,I,,POINT (124663.09160000086 477775.7360999994)
portalen_kenmerk.1566,staal (losstaande stalen constructie),0,R,36.80599976,002,KPK0001125899,I,,POINT (124091.92269999906 477694.7818999998)
portalen_kenmerk.1567,staal (losstaande stalen constructie),0,R,36.34700012,002,KPK0001125902,I,,POINT (125140.41730000079 477652.43189999834)
portalen_kenmerk.1568,staal (losstaande stalen constructie),0,R,36.88499832,002,KPK0001125906,I,,POINT (125309.42509999871 477282.3541000001)
portalen_kenmerk.1569,viaduct (aan de zijkant van een viaduct),0,R,55.52500153,002,KPK0001125911,I,,POINT (129990.45210000128 459637.2712999992)
portalen_kenmerk.1570,staal (losstaande stalen constructie),0,R,56.09700012,002,KPK0001125912,I,,POINT (130354.14950000122 459272.8328999989)
portalen_kenmerk.1571,viaduct (aan de zijkant van een viaduct),0,R,56.68000031,002,KPK0001125920,I,,POINT (130786.93310000002 458924.43140000105)
portalen_kenmerk.1572,staal (losstaande stalen constructie),0,R,57.17200089,002,KPK0001125921,I,,POINT (131210.8476999998 458652.5632000007)
portalen_kenmerk.1573,staal (losstaande stalen constructie),0,R,57.64400101,002,KPK0001125922,I,,POINT (131597.05730000138 458397.19849999994)
portalen_kenmerk.1574,staal (losstaande stalen constructie),0,R,58.45700073,002,KPK0001125923,I,,POINT (132248.51729999855 457914.52980000153)
portalen_kenmerk.1575,staal (losstaande stalen constructie),0,R,58.9109993,002,KPK0001125924,I,,POINT (132567.02789999917 457594.7217000015)
portalen_kenmerk.1576,staal (losstaande stalen constructie),0,R,59.51200104,002,KPK0001125926,I,,POINT (132927.3999999985 457115.7767999992)
portalen_kenmerk.1577,viaduct (aan de zijkant van een viaduct),0,R,26.06399918,015,KPK0001191799,I,,POINT (66656.64689999819 438989.7468000017)
portalen_kenmerk.1578,viaduct (aan de zijkant van een viaduct),0,R,26.07600021,015,KPK0001191800,I,,POINT (66666.19739999995 439011.85020000115)
portalen_kenmerk.1579,staal (losstaande stalen constructie),0,R,26.33600044,015,KPK0001191807,I,,POINT (66843.84750000015 439200.38060000166)
portalen_kenmerk.1580,staal (losstaande stalen constructie),0,R,32.60200119,015,KPK0001191819,I,,POINT (71696.77519999817 437704.18400000036)
portalen_kenmerk.1581,staal (losstaande stalen constructie),0,R,33.24900055,015,KPK0001191823,I,,POINT (72133.26799999923 437247.5406000018)
portalen_kenmerk.1582,staal (losstaande stalen constructie),0,R,34.02600098,015,KPK0001191829,I,,POINT (72734.90300000086 436750.5131999999)
portalen_kenmerk.1583,staal (losstaande stalen constructie),0,R,34.43299866,015,KPK0001191835,I,,POINT (73051.70470000058 436486.27639999986)
portalen_kenmerk.1584,staal (losstaande stalen constructie),0,R,35.18600082,015,KPK0001191843,I,,POINT (73629.69090000167 436017.88760000095)
portalen_kenmerk.1585,viaduct (aan de zijkant van een viaduct),0,R,35.61299896,015,KPK0001191844,I,,POINT (73949.59250000119 435733.7793000005)
portalen_kenmerk.1586,viaduct (aan de zijkant van een viaduct),0,R,35.84600067,015,KPK0001191851,I,,POINT (74139.48169999942 435575.82119999826)
portalen_kenmerk.1587,staal (losstaande stalen constructie),0,R,36.04100037,015,KPK0001191857,I,,POINT (74292.88259999827 435463.9549999982)
portalen_kenmerk.1588,staal (losstaande stalen constructie),0,R,36.25999832,015,KPK0001191858,I,,POINT (74482.26410000026 435364.88010000065)
portalen_kenmerk.1589,staal (losstaande stalen constructie),0,R,37.60100174,015,KPK0001191888,I,,POINT (75809.42449999973 435196.57990000024)
portalen_kenmerk.1590,staal (losstaande stalen constructie),0,R,37.79499817,015,KPK0001191889,I,,POINT (75993.93710000068 435136.6543000005)
portalen_kenmerk.1591,staal (losstaande stalen constructie),0,R,38.5,015,KPK0001191891,I,,POINT (76660.11360000074 434920.27959999815)
portalen_kenmerk.1592,staal (losstaande stalen constructie),0,R,38.85100174,015,KPK0001191892,I,,POINT (76995.79430000111 434811.06650000066)
portalen_kenmerk.1593,staal (losstaande stalen constructie),0,R,38.34199905,015,KPK0001191893,I,,POINT (76516.58190000057 434983.6532000005)
portalen_kenmerk.1594,staal (losstaande stalen constructie),0,R,38.70000076,015,KPK0001191894,I,,POINT (76856.07979999855 434873.243999999)
portalen_kenmerk.1595,viaduct (aan de zijkant van een viaduct),0,R,38.98300171,015,KPK0001191895,I,,POINT (77125.06949999928 434782.3830000013)
portalen_kenmerk.1596,staal (losstaande stalen constructie),0,R,61.61100006,002,KPK0001125943,I,,POINT (133683.74920000136 455181.89189999923)
portalen_kenmerk.1597,staal (losstaande stalen constructie),0,R,61.88999939,002,KPK0001125944,I,,POINT (133686.25569999963 454903.6086000018)
portalen_kenmerk.1598,staal (losstaande stalen constructie),0,R,62.05599976,002,KPK0001125968,I,,POINT (133672.6517000012 454737.1986999996)
portalen_kenmerk.1599,staal (losstaande stalen constructie),0,R,62.35200119,002,KPK0001125975,I,,POINT (133621.1240000017 454445.90480000153)
portalen_kenmerk.1600,staal (losstaande stalen constructie),0,R,55.88100052,002,KPK0001125986,I,,POINT (130155.92680000141 459375.7186000012)
portalen_kenmerk.1601,staal (losstaande stalen constructie),0,R,56.20500183,002,KPK0001125990,I,,POINT (130381.558699999 459157.38329999894)
portalen_kenmerk.1602,viaduct (aan de zijkant van een viaduct),0,R,56.63700104,002,KPK0001125991,I,,POINT (130733.433699999 458895.35550000146)
portalen_kenmerk.1603,staal (losstaande stalen constructie),0,R,33.63999939,015,KPK0001191828,I,,POINT (72438.11520000175 436997.9433000013)
portalen_kenmerk.1604,staal (losstaande stalen constructie),0,R,34.77000046,015,KPK0001191839,I,,POINT (73312.9598999992 436278.33960000053)
portalen_kenmerk.1605,staal (losstaande stalen constructie),0,R,38.21500015,015,KPK0001191890,I,,POINT (76388.14570000023 435008.7639000006)
portalen_kenmerk.1606,staal (losstaande stalen constructie),0,R,39.68000031,015,KPK0001191914,I,,POINT (77402.57539999858 434213.5892000012)
portalen_kenmerk.1607,staal (losstaande stalen constructie),0,R,39.68299866,015,KPK0001191915,I,,POINT (77413.69280000031 434193.73889999837)
portalen_kenmerk.1608,staal (losstaande stalen constructie),0,R,40.17399979,015,KPK0001191922,I,,POINT (77283.9785999991 433744.49720000103)
portalen_kenmerk.1609,staal (losstaande stalen constructie),0,R,40.15800095,015,KPK0001191923,I,,POINT (77298.0390000008 433750.8878999986)
portalen_kenmerk.1610,staal (losstaande stalen constructie),0,R,40.66500092,015,KPK0001191928,I,,POINT (77378.64550000057 433264.44420000166)
portalen_kenmerk.1611,staal (losstaande stalen constructie),0,R,40.65000153,015,KPK0001191929,I,,POINT (77391.70470000058 433265.76579999924)
portalen_kenmerk.1612,staal (losstaande stalen constructie),0,R,40.94499969,015,KPK0001191934,I,,POINT (77468.53130000085 432972.98999999836)
portalen_kenmerk.1613,staal (losstaande stalen constructie),0,R,40.9469986,015,KPK0001191935,I,,POINT (77476.54500000179 432988.4536000006)
portalen_kenmerk.1614,staal (losstaande stalen constructie),0,R,41.4620018,015,KPK0001191940,I,,POINT (77616.63610000163 432490.19619999826)
portalen_kenmerk.1615,staal (losstaande stalen constructie),0,R,41.4659996,015,KPK0001191941,I,,POINT (77629.46709999815 432492.49439999834)
portalen_kenmerk.1616,staal (losstaande stalen constructie),0,R,41.72499847,015,KPK0001191947,I,,POINT (77695.6389000006 432233.05900000036)
portalen_kenmerk.1617,staal (losstaande stalen constructie),0,R,41.72600174,015,KPK0001191948,I,,POINT (77710.8583999984 432225.63049999997)
portalen_kenmerk.1618,staal (losstaande stalen constructie),0,R,42.16400146,015,KPK0001191953,I,,POINT (77914.62280000001 431858.0152999982)
portalen_kenmerk.1619,staal (losstaande stalen constructie),0,R,42.16400146,015,KPK0001191954,I,,POINT (77919.22470000014 431870.40239999816)
portalen_kenmerk.1620,staal (losstaande stalen constructie),0,R,42.39699936,015,KPK0001191961,I,,POINT (78110.02870000154 431723.7291000001)
portalen_kenmerk.1621,staal (losstaande stalen constructie),0,R,42.66799927,015,KPK0001191964,I,,POINT (78358.11989999935 431630.2642999999)
portalen_kenmerk.1622,staal (losstaande stalen constructie),0,R,43.00400162,015,KPK0001191966,I,,POINT (78694.85000000149 431568.31980000064)
portalen_kenmerk.1623,staal (losstaande stalen constructie),0,R,43.56999969,015,KPK0001191973,I,,POINT (79251.14220000058 431584.4829000011)
portalen_kenmerk.1624,staal (losstaande stalen constructie),0,R,43.86000061,015,KPK0001191974,I,,POINT (79540.84980000183 431596.85240000114)
portalen_kenmerk.1625,staal (losstaande stalen constructie),0,R,44.12900162,015,KPK0001191975,I,,POINT (79822.44909999892 431611.8803999983)
portalen_kenmerk.1626,staal (losstaande stalen constructie),0,R,25.73699951,015,KPK0001192241,I,,POINT (66335.21480000019 438962.5432000011)
portalen_kenmerk.1627,staal (losstaande stalen constructie),0,R,66.55000305,015,KPK0001192021,I,,POINT (100602.91970000044 430275.5029999986)
portalen_kenmerk.1628,staal (losstaande stalen constructie),0,R,76.76799774,015,KPK0001192038,I,,POINT (106951.63839999959 428789.58210000023)
portalen_kenmerk.1629,staal (losstaande stalen constructie),0,R,77.04199982,015,KPK0001192039,I,,POINT (107185.87829999998 428649.41000000015)
portalen_kenmerk.1630,staal (losstaande stalen constructie),0,R,77.48300171,015,KPK0001192040,I,,POINT (107575.99049999937 428446.1169999987)
portalen_kenmerk.1631,staal (losstaande stalen constructie),0,R,77.78399658,015,KPK0001192050,I,,POINT (107860.28280000016 428320.1147999987)
portalen_kenmerk.1632,staal (losstaande stalen constructie),0,R,79.05699921,015,KPK0001192057,I,,POINT (109045.51850000024 427843.3911000006)
portalen_kenmerk.1633,viaduct (aan de zijkant van een viaduct),0,R,78.48699951,015,KPK0001192058,I,,POINT (108499.46730000153 428068.45870000124)
portalen_kenmerk.1634,staal (losstaande stalen constructie),0,R,79.05200195,015,KPK0001192059,I,,POINT (109038.51529999822 427857.13489999995)
portalen_kenmerk.1635,staal (losstaande stalen constructie),0,R,79.43399811,015,KPK0001192066,I,,POINT (109375.46880000085 427715.1385000013)
portalen_kenmerk.1636,staal (losstaande stalen constructie),0,R,79.72899628,015,KPK0001192069,I,,POINT (109647.63129999861 427609.3482000008)
portalen_kenmerk.1637,staal (losstaande stalen constructie),0,R,80.09899902,015,KPK0001192073,I,,POINT (109987.18620000035 427475.5091000013)
portalen_kenmerk.1638,staal (losstaande stalen constructie),0,R,80.60099792,015,KPK0001192074,I,,POINT (110463.38899999857 427275.98519999906)
portalen_kenmerk.1639,staal (losstaande stalen constructie),0,R,80.87799835,015,KPK0001192080,I,,POINT (110735.6528000012 427162.7765999995)
portalen_kenmerk.1640,staal (losstaande stalen constructie),0,R,44.43199921,015,KPK0001192280,I,,POINT (80114.25239999965 431622.45320000127)
portalen_kenmerk.1641,staal (losstaande stalen constructie),0,R,151.71899414,015,KPK0001192161,I,,POINT (178376.2586000003 436443.5362999998)
portalen_kenmerk.1642,staal (losstaande stalen constructie),0,R,152.20199585,015,KPK0001192165,I,,POINT (178856.46510000154 436463.1457999982)
portalen_kenmerk.1643,viaduct (aan de zijkant van een viaduct),0,R,152.71699524,015,KPK0001192170,I,,POINT (179377.08529999852 436475.7982000001)
portalen_kenmerk.1644,staal (losstaande stalen constructie),0,R,49.0019989,015,KPK0001192300,I,,POINT (84566.35379999876 432406.0901999995)
portalen_kenmerk.1645,staal (losstaande stalen constructie),0,R,51.80899811,015,KPK0001192318,I,,POINT (87309.5513000004 432181.61659999937)
portalen_kenmerk.1646,staal (losstaande stalen constructie),0,R,52.05099869,015,KPK0001192321,I,,POINT (87567.78130000085 432162.15100000054)
portalen_kenmerk.1647,staal (losstaande stalen constructie),0,R,52.70100021,015,KPK0001192324,I,,POINT (88216.45179999992 432049.93890000135)
portalen_kenmerk.1648,staal (losstaande stalen constructie),0,R,53.41500092,015,KPK0001192329,I,,POINT (88908.0373999998 431851.7199999988)
portalen_kenmerk.1649,staal (losstaande stalen constructie),0,R,53.86199951,015,KPK0001192332,I,,POINT (89335.59149999917 431724.4508999996)
portalen_kenmerk.1650,staal (losstaande stalen constructie),0,R,51.25799942,015,KPK0001192352,I,,POINT (86759.45589999855 432214.46819999814)
portalen_kenmerk.1651,staal (losstaande stalen constructie),0,R,59.83599854,015,KPK0001192372,I,,POINT (95105.87730000168 431292.79030000046)
portalen_kenmerk.1652,staal (losstaande stalen constructie),0,R,60.28499985,015,KPK0001192373,I,,POINT (95509.02070000023 431105.5669)
portalen_kenmerk.1653,staal (losstaande stalen constructie),0,R,55.81700134,006,KPK0001202305,I,,POINT (147957.8291000016 486720.62779999897)
portalen_kenmerk.1654,staal (losstaande stalen constructie),0,R,56.34600067,006,KPK0001202306,I,,POINT (148214.74300000072 487188.4919999987)
portalen_kenmerk.1655,staal (losstaande stalen constructie),0,R,56.70399857,006,KPK0001202307,I,,POINT (148396.85379999876 487502.2003999986)
portalen_kenmerk.1656,staal (losstaande stalen constructie),0,R,56.25400162,006,KPK0001202308,I,,POINT (148165.06010000035 487128.443500001)
portalen_kenmerk.1657,staal (losstaande stalen constructie),0,R,56.65800095,006,KPK0001202309,I,,POINT (148364.27050000057 487479.6651000008)
portalen_kenmerk.1658,staal (losstaande stalen constructie),0,R,57.36999893,006,KPK0001202320,I,,POINT (148817.063000001 488005.6196000017)
portalen_kenmerk.1659,staal (losstaande stalen constructie),0,R,57.29299927,006,KPK0001202321,I,,POINT (148763.60069999844 487971.74430000037)
portalen_kenmerk.1660,staal (losstaande stalen constructie),0,R,58.08000183,006,KPK0001202326,I,,POINT (149382.80310000107 488431.2115000002)
portalen_kenmerk.1661,staal (losstaande stalen constructie),0,R,58.17900085,006,KPK0001202327,I,,POINT (149468.68360000104 488503.5984000005)
portalen_kenmerk.1662,staal (losstaande stalen constructie),0,R,60.19900131,006,KPK0001202332,I,,POINT (151196.72439999878 489548.7681000009)
portalen_kenmerk.1663,staal (losstaande stalen constructie),0,R,60.46699905,006,KPK0001202335,I,,POINT (151420.7862999998 489695.79659999907)
portalen_kenmerk.1664,staal (losstaande stalen constructie),0,R,62.03699875,006,KPK0001202342,I,,POINT (152698.44319999963 490536.6607000008)
portalen_kenmerk.1665,staal (losstaande stalen constructie),0,R,94.61799622,015,KPK0001192401,I,,POINT (123874.21319999918 428183.882100001)
portalen_kenmerk.1666,staal (losstaande stalen constructie),0,R,95.28399658,015,KPK0001192410,I,,POINT (124433.08980000019 428553.003800001)
portalen_kenmerk.1667,staal (losstaande stalen constructie),0,R,7.19700003,001,KPK0001122365,I,,POINT (128057.31569999829 483185.4125000015)
portalen_kenmerk.1668,staal (losstaande stalen constructie),0,R,7.3670001,001,KPK0001122370,I,,POINT (128228.67559999973 483136.34270000085)
portalen_kenmerk.1669,staal (losstaande stalen constructie),0,R,7.59600019,001,KPK0001122371,I,,POINT (128428.05590000004 483027.99120000005)
portalen_kenmerk.1670,staal (losstaande stalen constructie),0,R,7.49700022,001,KPK0001122376,I,,POINT (128330.80260000005 483049.4140000008)
portalen_kenmerk.1671,staal (losstaande stalen constructie),0,R,7.77799988,001,KPK0001122381,I,,POINT (128583.87889999896 482929.9118999988)
portalen_kenmerk.1672,staal (losstaande stalen constructie),0,R,8.59300041,001,KPK0001122386,I,,POINT (129379.10000000149 482782.3808999993)
portalen_kenmerk.1673,staal (losstaande stalen constructie),0,R,9.02299976,001,KPK0001122387,I,,POINT (129808.9422999993 482787.5540000014)
portalen_kenmerk.1674,staal (losstaande stalen constructie),0,R,9.39099979,001,KPK0001122396,I,,POINT (130176.34059999883 482768.19949999824)
portalen_kenmerk.1675,staal (losstaande stalen constructie),0,R,9.99300003,001,KPK0001122402,I,,POINT (130757.4550999999 482646.681499999)
portalen_kenmerk.1676,staal (losstaande stalen constructie),0,R,10.18000031,001,KPK0001122407,I,,POINT (130945.8654000014 482596.434799999)
portalen_kenmerk.1677,staal (losstaande stalen constructie),0,R,10.50300026,001,KPK0001122408,I,,POINT (131266.68100000173 482500.0053000003)
portalen_kenmerk.1678,staal (losstaande stalen constructie),0,R,10.93200016,001,KPK0001122409,I,,POINT (131661.9400999993 482367.2113999985)
portalen_kenmerk.1679,staal (losstaande stalen constructie),0,R,11.35499954,001,KPK0001122410,I,,POINT (132056.86059999838 482215.75290000066)
portalen_kenmerk.1680,staal (losstaande stalen constructie),0,R,11.59399986,001,KPK0001122411,I,,POINT (132277.0705000013 482122.8770999983)
portalen_kenmerk.1681,viaduct (aan de zijkant van een viaduct),0,R,12.17700005,001,KPK0001122412,I,,POINT (132805.33999999985 481876.37420000136)
portalen_kenmerk.1682,viaduct (aan de zijkant van een viaduct),0,R,12.36400032,001,KPK0001122413,I,,POINT (132977.06670000032 481802.39609999955)
portalen_kenmerk.1683,staal (losstaande stalen constructie),0,R,12.8409996,001,KPK0001122436,I,,POINT (133428.9776000008 481650.6242999993)
portalen_kenmerk.1684,staal (losstaande stalen constructie),0,R,13.56999969,001,KPK0001122441,I,,POINT (134142.0982999988 481500.56610000134)
portalen_kenmerk.1685,staal (losstaande stalen constructie),0,R,15.08199978,001,KPK0001122452,I,,POINT (135521.88760000095 480936.9204999991)
portalen_kenmerk.1686,viaduct (aan de zijkant van een viaduct),0,R,8.45199966,001,KPK0001122458,I,,POINT (128974.28880000114 482428.5593000017)
portalen_kenmerk.1687,staal (losstaande stalen constructie),0,R,9.39299965,001,KPK0001122465,I,,POINT (130190.16560000181 482787.42489999905)
portalen_kenmerk.1688,staal (losstaande stalen constructie),0,R,10.22999954,001,KPK0001122466,I,,POINT (131007.41059999913 482624.6515999995)
portalen_kenmerk.1689,staal (losstaande stalen constructie),0,R,10.64700031,001,KPK0001122467,I,,POINT (131406.40370000154 482500.0832000002)
portalen_kenmerk.1690,staal (losstaande stalen constructie),0,R,9.56000042,001,KPK0001122477,I,,POINT (130328.08700000122 482651.3137000017)
portalen_kenmerk.1691,staal (losstaande stalen constructie),0,R,10.00300026,001,KPK0001122481,I,,POINT (130762.59679999948 482597.30799999833)
portalen_kenmerk.1692,staal (losstaande stalen constructie),0,R,10.50300026,001,KPK0001122486,I,,POINT (131242.5166000016 482457.4813000001)
portalen_kenmerk.1693,staal (losstaande stalen constructie),0,R,10.93000031,001,KPK0001122487,I,,POINT (131644.99940000102 482328.4979000017)
portalen_kenmerk.1694,staal (losstaande stalen constructie),0,R,15.55000019,001,KPK0001122492,I,,POINT (136680.67489999905 480994.36019999906)
portalen_kenmerk.1695,staal (losstaande stalen constructie),0,R,28.38400078,001,KPK0001122496,I,,POINT (143982.5450000018 472396.2168000005)
portalen_kenmerk.1696,staal (losstaande stalen constructie),0,R,30.20000076,001,KPK0001122513,I,,POINT (145255.23570000008 471104.3636999987)
portalen_kenmerk.1697,staal (losstaande stalen constructie),0,R,31.21999931,001,KPK0001122515,I,,POINT (146196.59679999948 470670.5142999999)
portalen_kenmerk.1698,staal (losstaande stalen constructie),0,R,28.28199959,001,KPK0001122528,I,,POINT (143935.73559999838 472500.1121000014)
portalen_kenmerk.1699,staal (losstaande stalen constructie),0,R,30.89999962,001,KPK0001122545,I,,POINT (145891.56439999864 470803.83850000054)
portalen_kenmerk.1700,viaduct (aan de zijkant van een viaduct),0,R,29.5529995,001,KPK0001122560,I,,POINT (145044.1860000007 471730.0716000013)
portalen_kenmerk.1701,staal (losstaande stalen constructie),0,R,30.01300049,001,KPK0001122563,I,,POINT (145176.92480000108 471300.3792999983)
portalen_kenmerk.1702,staal (losstaande stalen constructie),0,R,43.88299942,001,KPK0001122587,I,,POINT (157354.03700000048 465840.49230000004)
portalen_kenmerk.1703,viaduct (aan de zijkant van een viaduct),0,R,44.625,001,KPK0001122588,I,,POINT (157852.21229999885 465276.02259999886)
portalen_kenmerk.1704,staal (losstaande stalen constructie),0,R,45.7840004,001,KPK0001122599,I,,POINT (158743.57759999856 464564.8427999988)
portalen_kenmerk.1705,staal (losstaande stalen constructie),0,R,44.74900055,001,KPK0001122607,I,,POINT (158043.9389999993 465261.98369999975)
portalen_kenmerk.1706,staal (losstaande stalen constructie),0,R,86.93399811,001,KPK0001122621,I,,POINT (198497.24909999967 466646.4545000009)
portalen_kenmerk.1707,staal (losstaande stalen constructie),0,R,87.19000244,001,KPK0001122622,I,,POINT (198396.3537000008 466881.70899999887)
portalen_kenmerk.1708,staal (losstaande stalen constructie),0,R,88.14700317,001,KPK0001122631,I,,POINT (198954.0214000009 467194.7890999988)
portalen_kenmerk.1709,staal (losstaande stalen constructie),0,R,87.35099792,001,KPK0001122634,I,,POINT (198332.5817000009 466557.3559000008)
portalen_kenmerk.1710,staal (losstaande stalen constructie),0,R,35.58200073,001,KPK0001123093,I,,POINT (150412.68950000033 469778.25360000134)
portalen_kenmerk.1711,staal (losstaande stalen constructie),0,R,37.32400131,001,KPK0001123107,I,,POINT (152091.5324999988 469287.5892000012)
portalen_kenmerk.1712,staal (losstaande stalen constructie),0,R,38.40000153,001,KPK0001123123,I,,POINT (153118.97740000114 468982.47129999846)
portalen_kenmerk.1713,staal (losstaande stalen constructie),0,R,38.95100021,001,KPK0001123135,I,,POINT (153668.28799999878 468897.3872999996)
portalen_kenmerk.1714,staal (losstaande stalen constructie),0,R,45.21900177,001,KPK0001123214,I,,POINT (158276.68879999965 464883.60550000146)
portalen_kenmerk.1715,staal (losstaande stalen constructie),0,R,49.87599945,001,KPK0001123256,I,,POINT (162768.55909999833 463959.70639999956)
portalen_kenmerk.1716,staal (losstaande stalen constructie),0,R,52.20000076,001,KPK0001123283,I,,POINT (165080.83790000156 463942.8229999989)
portalen_kenmerk.1717,staal (losstaande stalen constructie),0,R,87.74900055,001,KPK0001123369,I,,POINT (198636.36080000177 466956.2217999995)
portalen_kenmerk.1718,viaduct (aan de zijkant van een viaduct),0,R,29.58499908,001,KPK0001122511,I,,POINT (144832.58879999816 471551.2644000016)
portalen_kenmerk.1719,staal (losstaande stalen constructie),0,R,29.45499992,001,KPK0001122566,I,,POINT (144602.62049999833 471582.3742999993)
portalen_kenmerk.1720,staal (losstaande stalen constructie),0,R,59.20800018,002,KPK0001125925,I,,POINT (132754.17830000073 457365.4979999997)
portalen_kenmerk.1721,staal (losstaande stalen constructie),0,R,3.75399995,001,KPK0001122660,I,,POINT (125779.13430000097 484419.55889999866)
portalen_kenmerk.1722,staal (losstaande stalen constructie),0,R,4.69500017,001,KPK0001122678,I,,POINT (126165.01469999924 484776.53539999947)
portalen_kenmerk.1723,staal (losstaande stalen constructie),0,R,5.27799988,001,KPK0001122679,I,,POINT (126693.08260000125 484518.9990000017)
portalen_kenmerk.1724,staal (losstaande stalen constructie),0,R,5.5,001,KPK0001122680,I,,POINT (126876.96279999986 484394.6420000009)
portalen_kenmerk.1725,staal (losstaande stalen constructie),0,R,6.125,001,KPK0001122681,I,,POINT (127340.93490000069 483980.84800000116)
portalen_kenmerk.1726,staal (losstaande stalen constructie),0,R,6.47200012,001,KPK0001122682,I,,POINT (127549.75429999828 483702.58150000125)
portalen_kenmerk.1727,staal (losstaande stalen constructie),0,R,6.79500008,001,KPK0001122683,I,,POINT (127759.14009999856 483464.57499999925)
portalen_kenmerk.1728,staal (losstaande stalen constructie),0,R,7.00400019,001,KPK0001122684,I,,POINT (127914.80480000004 483320.69959999993)
portalen_kenmerk.1729,staal (losstaande stalen constructie),0,R,7.50099993,001,KPK0001122686,I,,POINT (128324.8161999993 483030.9144000001)
portalen_kenmerk.1730,staal (losstaande stalen constructie),0,R,6.125,001,KPK0001122691,I,,POINT (127353.61740000173 483998.7925999984)
portalen_kenmerk.1731,staal (losstaande stalen constructie),0,R,6.35500002,001,KPK0001122692,I,,POINT (127491.36039999872 483814.6345999986)
portalen_kenmerk.1732,staal (losstaande stalen constructie),0,R,6.67999983,001,KPK0001122693,I,,POINT (127696.65340000018 483557.72459999844)
portalen_kenmerk.1733,staal (losstaande stalen constructie),0,R,7.36499977,001,KPK0001122694,I,,POINT (128217.69519999996 483127.6728999987)
portalen_kenmerk.1734,staal (losstaande stalen constructie),0,R,7.59700012,001,KPK0001122695,I,,POINT (128412.3861999996 483021.1460000016)
portalen_kenmerk.1735,staal (losstaande stalen constructie),0,R,7.77600002,001,KPK0001122734,I,,POINT (128575.39790000021 482917.8574000001)
portalen_kenmerk.1736,staal (losstaande stalen constructie),0,R,14.24600029,007,KPK0001118061,I,,POINT (124335.61089999974 502519.21660000086)
portalen_kenmerk.1737,staal (losstaande stalen constructie),0,R,14.53499985,007,KPK0001118066,I,,POINT (124284.09959999844 502782.4855000004)
portalen_kenmerk.1738,staal (losstaande stalen constructie),0,R,14.83300018,007,KPK0001118069,I,,POINT (124237.91750000045 503081.3200000003)
portalen_kenmerk.1739,staal (losstaande stalen constructie),0,R,15.26399994,007,KPK0001118073,I,,POINT (124303.70100000128 503512.25239999965)
portalen_kenmerk.1740,staal (losstaande stalen constructie),0,R,15.77999973,007,KPK0001118076,I,,POINT (124609.61320000142 503941.6341000013)
portalen_kenmerk.1741,staal (losstaande stalen constructie),0,R,16.17700005,007,KPK0001118080,I,,POINT (124840.33619999886 504259.1715000011)
portalen_kenmerk.1742,staal (losstaande stalen constructie),0,R,16.57999992,007,KPK0001118086,I,,POINT (125018.99949999899 504606.52380000055)
portalen_kenmerk.1743,staal (losstaande stalen constructie),0,R,17.23600006,007,KPK0001118087,I,,POINT (125251.36329999939 505220.96020000055)
portalen_kenmerk.1744,staal (losstaande stalen constructie),0,R,67.40000153,002,KPK0001190243,I,,POINT (132791.46229999885 449501.7960000001)
portalen_kenmerk.1745,staal (losstaande stalen constructie),0,R,67.87000275,002,KPK0001190248,I,,POINT (132780.7925999984 449040.3046000004)
portalen_kenmerk.1746,staal (losstaande stalen constructie),0,R,8.06999969,001,KPK0001122738,I,,POINT (128889.48330000043 482847.1523000002)
portalen_kenmerk.1747,staal (losstaande stalen constructie),0,R,8.59799957,001,KPK0001122743,I,,POINT (129383.71550000086 482773.6085000001)
portalen_kenmerk.1748,staal (losstaande stalen constructie),0,R,9.02299976,001,KPK0001122744,I,,POINT (129809.57919999957 482777.0571999997)
portalen_kenmerk.1749,staal (losstaande stalen constructie),0,R,9.56000042,001,KPK0001122745,I,,POINT (130326.31269999966 482663.6750999987)
portalen_kenmerk.1750,staal (losstaande stalen constructie),0,R,8.55500031,001,KPK0001122746,I,,POINT (129343.08700000122 482791.3900000006)
portalen_kenmerk.1751,staal (losstaande stalen constructie),0,R,9.02200031,001,KPK0001122747,I,,POINT (129807.8638000004 482796.3286000006)
portalen_kenmerk.1752,staal (losstaande stalen constructie),0,R,9.3920002,001,KPK0001122748,I,,POINT (130186.68809999898 482778.30480000004)
