OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,REF_TERREINVERLICHTING_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
268,e182ed00-176f-4ba8-8b7a-ec1aa3cdff0b,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.599357,"50,599357",20.474869,"20,474869",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162383.378,383993.862,51.44498808,5.49340406
269,2e087c22-1397-45f5-a887-0188d6ea5e6b,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.660992,"50,660992",19.881541,"19,881541",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162323.955,383980.841,51.44487182,5.49254903
270,fa59c579-e0cd-4cef-bc58-78ff11b2c6b2,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.752835,"50,752835",18.963277,"18,963277",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162234.934,383960.769,51.44469255,5.49126812
271,878617c5-42aa-482f-8892-5d76fe9acd5a,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.681922,"50,681922",-5.534667,"-5,534667",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162308.913,383951.734,51.44461038,5.49233206
272,8dd13c06-ffdb-46fd-abb9-f4dd8d49b1dc,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.49901,"50,499010",-6.837121,"-6,837121",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162485.994,383987.314,51.44492787,5.49487997
273,7244d1d5-c08e-4033-9385-47eb48a8f019,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.803953,"50,803953",-5.938984,"-5,938984",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162190.67,383925.529,51.44437635,5.4906307
274,29858fdf-ca6f-42b8-88d7-300c00ffd97a,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.889485,"50,889485",7.491688,"7,491688",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162104.282,383919.548,51.44432369,5.48938797
275,dccd7a08-0260-4b20-ad94-9ab3954d94fd,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.8989,"50,898900",-12.720581,"-12,720581",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162099.609,383897.745,51.44412777,5.48932031
276,ccb6f5e8-2376-4063-a460-c4abf7f0456f,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,51.109239,"51,109239",15.530263,"15,530263",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,161885.347,383880.185,51.44397259,5.48623802
277,d13fe28d-c66e-4ae3-9024-fa062133db00,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.64234,"50,642340",-67.355477,"-67,355477",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162359.83,383899.215,51.44413764,5.49306336
278,fb17b69f-8089-44a7-8668-6b44064f8539,,60,Bestaand,,2022/02/23 00:00:00+00,fa3fe2a1-f5b1-47c3-8da1-38a8c33b5bdc,2022/12/21 18:01:08+00,,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.586381,"50,586381",-5.363233,"-5,363233",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162401.291,383971.246,51.44478456,5.49366125
279,6e37d34f-48e4-41a3-ad1d-82e548e65fba,,60,Bestaand,,,3c10f170-dc2d-4e5f-96da-0afa5ea09340,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,098,,98,098__,Breukelen - Utrecht Centraal,28.580133,"28,580133",3.739034,"3,739034",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Woerden,14,ASSET Rail,131398.664,460289.871,52.13031074,5.04251813
280,aa1a850e-4e39-488a-9a53-c1f47d71bf49,,60,Bestaand,,,3c10f170-dc2d-4e5f-96da-0afa5ea09340,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,098,,98,098__,Breukelen - Utrecht Centraal,28.510347,"28,510347",3.358179,"3,358179",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Woerden,14,ASSET Rail,131348.607,460338.777,52.13074817,5.04178369
281,300823b4-74ff-40d2-aee3-90c075c89490,,60,Bestaand,,,a234dbde-8075-49ee-bd8e-5bb510297945,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,529,,529,529__,Breukelen,22.934432,"22,934432",4.812202,"4,812202",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127873.567,464523.498,52.16820012,4.99069927
282,66db5d91-53a6-44c8-8216-d827c8d30b46,,60,Bestaand,,,a234dbde-8075-49ee-bd8e-5bb510297945,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,529,,529,529__,Breukelen,22.920849,"22,920849",-3.922277,"-3,922277",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127881.285,464537.673,52.1683279,4.99081095
283,db57fbca-c7bf-4e8a-a277-41382b1e3431,,60,Bestaand,,,1965d28b-5899-4a83-a0f0-773cd3e0bf78,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,11.054419,"11,054419",-10.46408,"-10,464080",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127514.646,475938.434,52.27077574,4.984526
284,d0d5f28a-d0cc-468f-a713-009f775646a2,,60,Bestaand,,,1965d28b-5899-4a83-a0f0-773cd3e0bf78,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,11.054414,"11,054414",10.405018,"10,405018",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127496.319,475928.452,52.27068511,4.98425832
285,4098f2c3-216c-42eb-8005-4baa0b664aaa,,60,Bestaand,,,1965d28b-5899-4a83-a0f0-773cd3e0bf78,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,11.039417,"11,039417",-10.483672,"-10,483672",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127507.484,475951.618,52.27089387,4.98442
286,cc1561e5-40d8-4fb1-aa46-c5aa8dbd0ed2,,60,Bestaand,,,1965d28b-5899-4a83-a0f0-773cd3e0bf78,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,11.024622,"11,024622",-10.435112,"-10,435112",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127500.361,475964.588,52.27101008,4.98431459
287,0b60addd-69b3-4718-8a5a-d12c4d4dbedb,,60,Bestaand,,,1965d28b-5899-4a83-a0f0-773cd3e0bf78,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,11.039358,"11,039358",10.383053,"10,383053",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127489.133,475941.685,52.27080368,4.98415196
288,374da341-881a-4d9f-92bb-6bbf3a205fa2,,60,Bestaand,,,1965d28b-5899-4a83-a0f0-773cd3e0bf78,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,11.02465,"11,024650",10.525513,"10,525513",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127481.969,475954.534,52.27091881,4.98404596
289,a59eb958-e4b6-4957-a1eb-3224c4109085,,60,Bestaand,,,1965d28b-5899-4a83-a0f0-773cd3e0bf78,2022/12/21 18:01:08+00,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,11.009278,"11,009278",10.559543,"10,559543",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,127474.583,475968.017,52.27103962,4.98393666
290,33fe8e34-4c30-4d18-8ee7-1d56b74024e5,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.749831,"905,749831",32.6622,"32,662200",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125586.608,484817.705,52.35047799,4.95550542
291,ece65512-b17d-4bc8-a807-050d80a3f0f9,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.779378,"905,779378",37.976348,"37,976348",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125606.951,484795.65,52.35028086,4.95580591
292,d51a48f6-d689-4fd8-a40b-1c25323fb2bf,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.807753,"905,807753",42.103847,"42,103847",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125628.428,484774.593,52.35009276,4.95612295
293,22878340-1958-43fc-8279-0c61b55ccf0f,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.809111,"905,809111",31.114085,"31,114085",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125635.866,484782.797,52.35016689,4.9562314
294,de21e4f9-49aa-489e-bab6-2318baa05af4,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.8377,"905,837700",32.529423,"32,529423",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125658.494,484765.144,52.35000944,4.95656504
295,2cd1cec8-5604-478c-8a30-905eb8fe5e78,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.926436,"905,926436",44.766217,"44,766217",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125725.467,484703.957,52.3494631,4.95755328
296,d9159fbe-9505-4f44-ab0f-5429a57fadae,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.926621,"905,926621",34.324648,"34,324648",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125731.393,484712.556,52.3495407,4.9576395
297,07a6627e-8c27-4259-9132-b46000af2e24,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.956123,"905,956123",44.017784,"44,017784",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125750.491,484688.253,52.3493233,4.9579219
298,d80b612b-d4ba-4a56-8a5a-e500655b6142,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.956568,"905,956568",33.582339,"33,582339",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125756.629,484696.704,52.34939958,4.95801124
299,68b86bf7-a887-4b07-92eb-a98bb6c0b566,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.986925,"905,986925",34.229913,"34,229913",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125781.437,484679.468,52.34924599,4.95837683
300,a3a99ff6-0703-4a89-94a4-78fc194864ac,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,906.104344,"906,104344",73.205914,"73,205914",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125856.324,484579.356,52.34835022,4.95948454
301,63ea4c50-d112-4744-8683-a752a568f339,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.132246,"905,132246",-32.924597,"-32,924597",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125164.737,485274.966,52.35456482,4.9492733
302,2971e155-4075-4d30-aada-889820ab941a,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.1,"905,100000",-29.986633,"-29,986633",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125139.813,485292.151,52.35471791,4.94890594
303,213064cc-f2b0-481c-aba6-1ce1bcce0af2,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.091886,"905,091886",-29.752708,"-29,752708",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125131.556,485297.829,52.35476849,4.94878424
304,8c75a493-1efe-472c-b819-4cd68f6939b4,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.853585,"904,853585",-28.834703,"-28,834703",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124937.261,485437.764,52.35601554,4.9459199
305,3cb91628-75eb-4c97-99bd-3a325017723f,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.491029,"904,491029",40.46595,"40,465950",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124600.784,485485.102,52.35642247,4.94097672
306,82f400ae-0fba-485c-8e9d-6b9697cf04e6,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.528818,"904,528818",108.868976,"108,868976",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124643.345,485416.824,52.35581118,4.94160761
307,76236797-e70b-4d1b-9306-0141d4e2d0e8,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.618428,"904,618428",59.637636,"59,637636",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124710.394,485461.817,52.35621925,4.94258772
308,1b639dc0-2520-4ffe-b7f4-0b05357a5175,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.565539,"904,565539",125.497544,"125,497544",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124668.357,485400.105,52.3556623,4.94197625
309,4965f4e9-9ad6-4251-9365-82e5410e47c1,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.626737,"904,626737",74.736697,"74,736697",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124714.357,485445.402,52.35607194,4.94264737
310,99a0792a-11e1-4a3c-a866-f8e8ea9079b5,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.729996,"904,729996",59.644083,"59,644083",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124786.661,485431.843,52.35595406,4.94370989
311,b624a812-7dfd-4106-a3d6-bb04fae748eb,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.799429,"904,799429",154.879082,"154,879082",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124791.477,485314.406,52.35489888,4.94379112
312,0046e3f7-f189-4b09-b5d1-391c3f4e8b20,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.861816,"904,861816",155.805014,"155,805014",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124840.943,485280.03,52.35459265,4.94452026
313,0f2319c7-d168-4c11-a659-001ff18fae8b,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.016817,"905,016817",151.73178,"151,731780",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,124963.529,485194.875,52.35383404,4.94632716
314,1e70c952-fbaf-46f0-abc6-c1deb8085a2e,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.2,"905,200000",115.848014,"115,848014",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125095.7,485132.28,52.35327869,4.94827267
315,4a47cb78-42c9-449e-824b-0203bfd77d6c,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.277196,"905,277196",69.089194,"69,089194",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125186.523,485099.543,52.35298941,4.94960862
316,f7a9013e-3a77-4c3e-bccf-3d8be372af6b,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.915277,"905,915277",76.670635,"76,670635",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125698.578,484683.509,52.3492779,4.95716043
317,0c525a23-36b9-439d-827d-d9613a75d1b3,,60,Bestaand,,,6ec8bbdb-bb69-46bd-813d-510986956903,2022/12/21 18:01:08+00,,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.861818,"905,861818",55.050785,"55,050785",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Weesp,11,Strukton Rail,125665.311,484732.809,52.3497192,4.9566679
318,e0ea161a-af46-45f2-94a7-6e9a073f2e16,,60,Bestaand,,,8b6e5c69-b863-4e3b-b168-efdfa7d4e61b,2022/12/21 18:01:08+00,,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,77.878659,"77,878659",-3.895343,"-3,895343",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,119416.455,489608.116,52.3931658,4.86444298
319,bebfda97-fda4-4a0b-b6d5-aba5a81136b3,,60,Bestaand,,,8b6e5c69-b863-4e3b-b168-efdfa7d4e61b,2022/12/21 18:01:08+00,,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,77.993521,"77,993521",16.179065,"16,179065",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,119478.517,489503.838,52.39223265,4.86536574
320,ac501f88-6c15-49ce-b4d7-e4cb0abdfee3,,60,Bestaand,,,8b6e5c69-b863-4e3b-b168-efdfa7d4e61b,2022/12/21 18:01:08+00,,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,78.316201,"78,316201",-6.275632,"-6,275632",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,119747.222,489315.442,52.39055681,4.86933284
321,3b873ee1-2a72-4d65-9c0b-47651edf4396,,60,Bestaand,,,8b6e5c69-b863-4e3b-b168-efdfa7d4e61b,2022/12/21 18:01:08+00,,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,78.349722,"78,349722",4.786568,"4,786568",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,119770.424,489288.725,52.39031819,4.86967647
322,7f184eef-dc11-4466-a148-3cc74a22d9a4,,60,Bestaand,,,8b6e5c69-b863-4e3b-b168-efdfa7d4e61b,2022/12/21 18:01:08+00,,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,78.42174,"78,421740",-3.179763,"-3,179763",Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,n.v.t.,119838.066,489261.381,52.39007678,4.87067296
323,2a1d134c-76af-4ae9-9be2-7d7febf140ef,,60,Bestaand,,,8b6e5c69-b863-4e3b-b168-efdfa7d4e61b,2022/12/21 18:01:08+00,,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,78.484907,"78,484907",8.505679,"8,505679",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,119893.657,489225.687,52.38975955,4.87149329
324,4bf15220-7219-49bf-afc2-121d13ae8fe7,,60,Bestaand,,,8b6e5c69-b863-4e3b-b168-efdfa7d4e61b,2022/12/21 18:01:08+00,,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,78.547785,"78,547785",14.666109,"14,666109",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,VolkerRail,119952.038,489195.864,52.38949525,4.87235399
325,4b09a126-08b6-4fb8-a5d8-0be3bd5ac4df,,60,Bestaand,,,04c70f05-2c23-4798-bed4-31c77d132c83,2022/12/21 18:01:08+00,,Asd-Zp,Amsterdam Centraal - Zutphen ,528,b,528,528_b,Hilversum,28.620263,"28,620263",-24.026659,"-24,026659",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,141096.758,470734.972,52.22451886,5.18372496
326,52020431-048c-440e-ad4a-5143171391bf,,60,Bestaand,,,04c70f05-2c23-4798-bed4-31c77d132c83,2022/12/21 18:01:08+00,,Asd-Zp,Amsterdam Centraal - Zutphen ,528,b,528,528_b,Hilversum,28.771036,"28,771036",-17.457893,"-17,457893",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,141163.706,470599.322,52.22330135,5.1847103
327,b07f1fe2-4df7-4976-9697-d0f9d3c46545,,60,Bestaand,,,5fa5668e-4505-4b91-865b-87fbe3f1668c,2022/12/21 18:01:08+00,,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,24.805087,"24,805087",-7.102231,"-7,102231",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,139926.164,474348.343,52.25696397,5.16643211
