FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_nacht.1490759,600135997,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,770,Eersel,Eersel,RYKSWG,067,R,194,ZN District Midden,28,100,2022-01-01T00:00:00,6,19,120,0,28,0,0,H,060013599720211001,100%,,"LINESTRING (147495.78990000114 373832.9279999994, 147474.05889999866 373815.3504000008)"
max_snelheden_nacht.1490767,600124742,2022-02-01T00:00:00,2022-12-01T00:00:00,ZH,512,Gorinchem,Gorinchem,KP GORINCHEM,027,R,113,WNZ District Zuid,216,100,2022-02-01T00:00:00,6,19,120,0,216,0,50,H,060012474220220201,100%,,"LINESTRING (124811.19729999825 428512.3057000004, 124809.82250000164 428511.25450000167, 124805.64609999955 428508.4996000007, 124797.52270000055 428504.51949999854, 124792.7928000018 428502.76139999926, 124788.00090000033 428501.32990000024, 124779.22690000013 428499.69640000165, 124774.22769999877 428499.32829999924, 124769.22740000114 428499.2991999984, 124762.78920000046 428499.90150000155, 124757.86730000004 428500.84800000116, 124753.02749999985 428502.12209999934, 124745.59109999985 428504.7223000005, 124740.9701000005 428506.8286000006, 124736.65349999815 428509.3528999984, 124731.0091000013 428513.32250000164, 124727.0989000015 428516.59690000117, 124723.4963000007 428520.0689999983, 124719.2509999983 428524.8084000014, 124716.24879999831 428528.90210000053, 124713.67799999937 428533.2104999982, 124711.19179999828 428538.01520000026, 124709.19819999859 428542.61609999835, 124707.57499999925 428547.3473000005, 124705.8563000001 428554.73900000006, 124705.15150000155 428559.7303000018, 124704.84670000151 428564.72580000013, 124705.11989999935 428572.2903999984, 124705.82990000024 428577.3198999986, 124706.9114000015 428582.20219999924, 124708.74670000002 428588.21719999984, 124710.55490000173 428592.9232000001, 124714.5832999982 428600.9164999984, 124717.25169999897 428605.11349999905, 124722.41649999842 428611.29940000176, 124725.89790000021 428614.74450000003, 124729.67110000178 428618.03020000085, 124736.95490000024 428623.497299999)"
max_snelheden_nacht.1490770,600134491,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,770,Eersel,Eersel,RYKSWG,067,R,194,ZN District Midden,1071,100,2022-01-01T00:00:00,6,19,120,0,1071,0,0,H,060013449120211001,100%,,"LINESTRING (150856.97780000046 376141.1068000011, 150823.89779999852 376115.77059999853, 150790.86300000176 376093.2162999995, 150542.5848999992 375924.81599999964, 150000.1383999996 375556.38010000065, 149971.5474999994 375539.3447000012)"
max_snelheden_nacht.1490771,600140224,2022-05-01T00:00:00,2022-12-01T00:00:00,NB,1991,Maashorst,Uden,Rijksweg A50,050,R,194,ZN District Midden,523,100,2022-12-01T00:00:00,6,19,120,0,523,0,0,H,060014022420220501,100%,,"LINESTRING (169645.58790000156 407072.8478000015, 169630.03660000116 407036.17720000073, 169621.84980000183 407017.9268999994, 169613.42119999975 406999.7804999985, 169604.7415000014 406981.7419999987, 169595.82059999928 406963.8071999997, 169580.77309999987 406934.95270000026, 169571.21570000052 406917.3737999983, 169561.44460000098 406899.9195000008, 169551.42639999837 406882.6094000004, 169541.16970000044 406865.43840000033, 169526.70320000127 406842.0219999999, 169515.92029999942 406825.17760000005, 169504.9012000002 406808.4855999984, 169490.46930000186 406787.27589999884, 169478.96539999917 406770.92760000005, 169467.24080000073 406754.7243999988, 169452.9968000017 406735.6922999993, 169440.81109999865 406719.85709999874, 169428.39059999958 406704.1812000014, 169416.7950000018 406689.9419, 169403.99819999933 406674.5806999989, 169390.9653000012 406659.4054000005, 169367.26350000128 406632.9164999984)"
max_snelheden_nacht.1490763,600141466,2022-12-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Radio Kootwijk,Rijksweg A1,001,R,160,ON District Noord,7483,100,2022-12-01T00:00:00,6,19,120,0,7483,0,0,H,060014146620221201,100%,,"LINESTRING (189065.03689999878 466502.4587999992, 189017.61169999838 466509.38230000064, 189008.20699999854 466510.7509999983, 189000.01260000095 466511.96020000055, 188977.27100000158 466515.31599999964, 188972.5709999986 466515.9699999988, 188958.99590000138 466517.9362999983, 188948.79399999976 466519.4140000008, 188938.33720000088 466520.9087000005, 188925.09899999946 466522.80099999905, 188901.30999999866 466526.1579999998, 188877.59800000116 466529.5920000002, 188858.96200000122 466532.2562999986, 188841.9459999986 466534.6889999993, 188818.2100000009 466538.10500000045, 188782.55099999905 466543.1579999998, 188758.80299999937 466546.48600000143, 188723.25699999928 466551.3909999989, 188687.6640000008 466556.27800000086, 188677.57779999822 466557.6541999988, 188663.92500000075 466559.5170000009, 188632.13800000027 466563.76399999857, 188616.33700000122 466565.95800000057, 188592.56700000167 466569.18200000003, 188568.7890000008 466572.36300000176, 188545.0540000014 466575.5379999988, 188521.28599999845 466578.6499999985, 188497.49599999934 466581.7670000009, 188473.68499999866 466584.88800000027, 188463.14460000023 466586.2490000017, 188438.02100000158 466589.4930000007, 188414.24599999934 466592.563000001, 188378.55700000003 466597.1499999985, 188357.71660000086 466599.80420000106, 188342.81599999964 466601.7019999996, 188307.1339999996 466606.19999999925, 188271.42500000075 466610.6790000014, 188241.07600000128 466614.41800000146, 188240.6072999984 466614.4811999984, 188235.75400000066 466615.13500000164, 188211.96599999815 466618.06500000134, 188188.19200000167 466620.9470000006, 188164.3830000013 466623.881000001, 188140.55799999833 466626.7289999984, 188116.7800000012 466629.58999999985, 188106.61780000106 466630.8145999983, 188092.938000001 466632.4629999995, 188069.1559999995 466635.3029999994, 188045.30999999866 466638.15399999917, 188021.50200000033 466640.9770000018, 187997.6400000006 466643.7419999987, 187973.8200000003 466646.5, 187949.9759999998 466649.23999999836, 187926.063000001 466651.97100000083, 187902.1700000018 466654.6970000006, 187895.9200000018 466655.37970000133, 187878.6499999985 466657.2659999989, 187875.43769999966 466657.63800000027, 187866.28400000185 466658.6979999989, 187856.5861000009 466659.79190000147, 187842.35700000077 466661.3969999999, 187818.46499999985 466664.0469999984, 187794.44999999925 466666.7410000004, 187770.5080000013 466669.35500000045, 187746.5780000016 466672.0329999998, 187724.0423000008 466674.45859999955, 187710.688000001 466675.8960000016, 187686.73800000176 466678.4690000005, 187662.7890000008 466681.04100000113, 187638.81799999997 466683.6169999987, 187614.82699999958 466686.1970000006, 187590.9059999995 466688.80799999833, 187588.03339999914 466689.1196999997, 187566.89600000158 466691.4129999988, 187542.90900000185 466694.01399999857, 187517.03799999878 466696.83999999985, 187506.65199999884 466697.9519999996, 187482.39799999818 466700.59600000083, 187458.1559999995 466703.19299999997, 187433.8599999994 466705.84699999914, 187409.58900000155 466708.5170000009, 187385.32400000095 466711.20800000057, 187377.2212000005 466712.1283, 187361.05000000075 466713.96499999985, 187338.99390000105 466716.5698999986, 187336.80000000075 466716.8289999999, 187312.48800000176 466719.8139999993, 187288.21299999952 466722.9679999985, 187264.0610000007 466726.18299999833, 187239.82200000063 466729.50400000066, 187215.6799999997 466733.06799999997, 187191.45699999854 466736.87000000104, 187167.42599999905 466740.84800000116, 187148.48699999973 466744.0089999996, 187143.1499999985 466744.99500000104, 187119.0469999984 466749.33999999985, 187095.0700000003 466753.88800000027, 187071.08199999854 466758.6160000004, 187062.69099999964 466760.35599999875, 187047.09200000018 466763.59099999815, 187041.33700000122 466764.87209999934, 187023.2740000002 466768.8929999992, 186999.40900000185 466774.4279999994, 186975.6330000013 466780.21400000155, 186951.9149999991 466786.19200000167, 186928.25 466792.47300000116, 186904.6649999991 466798.94099999964, 186881.10300000012 466805.5399999991, 186873.82880000025 466807.6898000017, 186857.60300000012 466812.4849999994, 186841.84699999914 466817.31799999997, 186834.13599999994 466819.5529999994, 186810.8200000003 466826.9239999987, 186787.53400000185 466834.48900000006, 186764.3449999988 466842.243999999, 186751.70699999854 466846.563000001, 186729.6339999996 466854.33100000024, 186724.8286000006 466856.0861000009, 186706.50600000098 466862.77800000086, 186686.77710000053 466870.1303000003, 186683.69999999925 466871.27699999884, 186660.6719999984 466880.3350000009, 186637.93499999866 466889.41699999943, 186614.10599999875 466899.18299999833, 186592.7659999989 466908.12900000066, 186570.33999999985 466917.92500000075, 186547.94799999893 466927.95699999854, 186525.26399999857 466938.3909999989, 186508.20059999824 466946.4129999988, 186503.12099999934 466948.80099999905, 186486.24700000137 466956.6629999988, 186481.08100000024 466959.33199999854, 186459.6251000017 466969.8630999997, 186459.17300000042 466970.0850000009, 186437.37099999934 466981.07400000095, 186415.72800000012 466992.2969999984, 186394.09200000018 467003.8359999992, 186372.65399999917 467015.4849999994, 186367.64039999992 467018.2628000006, 186351.31500000134 467027.30799999833, 186330.08900000155 467039.40300000086, 186308.99799999967 467051.6319999993, 186288.07499999925 467064.01199999824, 186274.12570000067 467072.5106000006, 186266.7340000011 467077.01399999857, 186235.71700000018 467096.53500000015, 186215.3049999997 467109.936999999, 186194.99500000104 467123.54399999976, 186182.28940000013 467132.24269999936, 186176.73699999973 467136.04399999976, 186174.72399999946 467137.4290000014, 186154.73299999908 467151.48900000006, 186135.01000000164 467165.86300000176, 186115.38500000164 467180.48699999973, 186095.9600000009 467195.33300000057, 186076.67399999872 467210.3819999993, 186074.02450000122 467212.50840000063, 186057.60599999875 467225.68499999866, 186038.6799999997 467241.22199999914, 186020.05600000173 467257.04300000146, 186001.50299999863 467273.05700000003, 185983.15799999982 467289.26199999824, 185977.9387000017 467293.9695999995, 185964.9530000016 467305.68200000003, 185947.19860000163 467322.1303000003, 185947.03700000048 467322.2800000012, 185929.25600000098 467339.1319999993, 185911.57600000128 467356.1420000009, 185897.36400000006 467369.8440000005, 185893.89200000092 467373.2650000006, 185876.313000001 467390.40100000054, 185858.938000001 467407.5940000005, 185849.21880000085 467417.3317999989, 185841.68400000036 467424.881000001, 185824.44799999893 467442.3539999984, 185807.20800000057 467459.81799999997, 185790.0240000002 467477.2800000012, 185772.8660000004 467494.75499999896, 185755.63599999994 467512.2710000016, 185740.0388999991 467528.12629999965, 185738.41800000146 467529.7740000002, 185721.29300000146 467547.20800000057, 185705.1050999984 467563.6532999985, 185704.063000001 467564.7120000012, 185686.90799999982 467582.13699999824, 185669.73999999836 467599.6559999995, 185652.58999999985 467617.0879999995, 185640.125 467629.7329999991, 185635.32200000063 467634.6579999998, 185626.8911000006 467643.22030000016, 185618.125 467652.1229999997, 185600.90900000185 467669.63699999824, 185583.74700000137 467687.12000000104, 185566.53400000185 467704.66600000113, 185549.34200000018 467722.13800000027, 185532.13800000027 467739.7340000011, 185528.8337999992 467743.10069999844, 185514.9459999986 467757.2509999983, 185497.75699999928 467774.75499999896, 185493.85110000148 467778.7355000004, 185480.57299999893 467792.2670000009, 185463.35500000045 467809.79399999976, 185446.186999999 467827.33900000155, 185428.97899999842 467844.90399999917, 185425.98889999837 467847.94200000167, 185411.70899999887 467862.4510000013, 185394.48800000176 467880.02699999884, 185377.5859999992 467897.1009999998, 185368.49399999902 467906.2980000004, 185362.14510000125 467912.6889999993, 185351.311999999 467923.5940000005, 185333.98999999836 467940.86400000006, 185316.56700000167 467958.05799999833, 185311.16910000145 467963.36670000106, 185299.125 467975.2120000012, 185281.63899999857 467992.23600000143, 185264.0460000001 468009.2749999985, 185251.5647 468021.184799999, 185246.3359999992 468026.1739999987, 185228.40900000185 468042.8440000005, 185210.3740000017 468059.41099999845, 185192.1499999985 468075.7589999996, 185173.7650000006 468091.89400000125, 185159.29960000142 468104.25759999827, 185155.1339999996 468107.81799999997, 185136.33100000024 468123.52600000054, 185117.35700000077 468138.938000001, 185116.69269999862 468139.4653999992, 185103.58399999887 468149.8729999997, 185098.02699999884 468154.19900000095, 185078.61300000176 468169.13500000164, 185059.00499999896 468183.8209999986, 185039.16000000015 468198.18299999833, 185025.04459999874 468208.1068000011, 185019.12299999967 468212.26999999955, 184998.8740000017 468226.11100000143, 184978.44700000063 468239.77800000086, 184967.80739999935 468246.6453999989, 184957.81500000134 468253.0949999988, 184937.1550000012 468266.14400000125, 184916.15700000152 468278.90100000054, 184895.03400000185 468291.33399999887, 184873.74300000072 468303.49500000104, 184870.41220000014 468305.3414000012, 184852.2809999995 468315.3920000009, 184830.69000000134 468326.96400000155, 184808.89699999988 468338.31700000167, 184794.82140000165 468345.3117999993, 184790.73800000176 468347.34099999815, 184775.90199999884 468354.72399999946, 184753.72300000116 468365.28500000015, 184731.436999999 468375.5179999992, 184709.01199999824 468385.4930000007, 184686.44900000095 468395.14400000125, 184663.7190000005 468404.5150000006, 184653.46770000085 468408.5615000017, 184640.87299999967 468413.5329999998, 184617.7650000006 468422.2800000012, 184594.7659999989 468430.66099999845, 184572.77699999884 468438.3660000004, 184571.995099999 468438.62629999965, 184548.61300000176 468446.41099999845, 184525.3599999994 468453.8110000007, 184502.02899999917 468461.0089999996, 184478.53500000015 468467.80000000075, 184454.97199999914 468474.3440000005, 184443.45419999957 468477.3652999997, 184431.37099999934 468480.53500000015, 184407.54199999943 468486.3530000001, 184383.8280000016 468491.813000001, 184359.89200000092 468497.0029999986, 184335.9299999997 468501.96400000155, 184311.75 468506.58999999985, 184309.2397999987 468507.03819999844, 184287.3759999983 468510.94200000167, 184263.87799999863 468514.6339999996, 184239.4149999991 468518.2320000008, 184215.19700000063 468521.5009999983, 184196.6490000002 468523.75, 184194.41470000148 468524.01579999924, 184190.9149999991 468524.43200000003, 184166.51700000092 468527.09099999815, 184150.52380000055 468528.5934999995, 184142.16200000048 468529.37900000066, 184117.79199999943 468531.30099999905, 184113.92449999973 468531.5588000007, 184093.75699999928 468532.90300000086, 184073.23530000076 468533.8902999982, 184071.28799999878 468533.9840000011, 184050.40100000054 468534.7820000015, 184025.85500000045 468535.4070000015, 184001.32499999925 468535.811999999, 183990.68510000035 468535.86349999905, 183976.72399999946 468535.9310000017, 183968.30059999973 468535.8271000013, 183952.23099999875 468535.62900000066, 183930.83619999886 468535.0751999989, 183927.65900000185 468534.9930000007, 183903.16699999943 468533.9479999989, 183878.61199999973 468532.6180000007, 183854.10500000045 468530.8539999984, 183839.2685999982 468529.64290000126, 183829.75200000033 468528.8660000004, 183805.30799999833 468526.6420000009, 183782.27100000158 468524.12999999896, 183756.59600000083 468521.0399999991, 183732.29100000113 468517.76399999857, 183717.01000000164 468515.5219999999, 183713.8328000009 468515.0478999987, 183710.72580000013 468514.57510000095, 183659.1977000013 468505.8269999996, 183656.39649999887 468505.2921000011, 183654.62799999863 468504.93299999833, 183632.55799999833 468500.76199999824, 183630.95690000057 468500.4228999987, 183608.7410000004 468495.7179999985, 183585.3599999994 468490.48000000045, 183561.46700000018 468484.8040000014, 183537.7250000015 468478.86300000176, 183514.11199999973 468472.5859999992, 183490.52299999818 468465.94099999964, 183464.75 468458.41000000015, 183462.35610000044 468457.6948999986, 183443.45199999958 468452.0480000004, 183429.60200000182 468447.7866999991, 183420.04100000113 468444.8449999988, 183396.67399999872 468437.46599999815, 183373.42399999872 468429.8900000006, 183350.28700000048 468421.90300000086, 183338.53090000153 468417.7397999987, 183327.17399999872 468413.7179999985, 183304.13699999824 468405.3920000009, 183281.11100000143 468397.05799999833, 183258.13800000027 468388.64400000125, 183235.11499999836 468380.2470000014, 183212.13699999824 468371.8590000011, 183189.1009999998 468363.5229999982, 183166.09600000083 468355.1770000011, 183143.01000000164 468346.8200000003, 183119.936999999 468338.48600000143, 183093.61300000176 468329.1259999983, 183073.7589999996 468322.08900000155, 183063.65509999916 468318.56969999894, 183058.33659999818 468316.71719999984, 183050.63599999994 468314.03500000015, 183027.4219999984 468306.1090000011, 183004.19700000063 468298.3729999997, 182980.94399999827 468290.686999999, 182957.69799999893 468283.13899999857, 182934.31500000134 468275.6810000017, 182911.02600000054 468268.381000001, 182887.59200000018 468261.1220000014, 182864.17700000107 468253.98800000176, 182840.71700000018 468246.98999999836, 182817.20800000057 468240.0480000004, 182793.7109999992 468233.2259999998, 182770.14799999818 468226.5, 182758.93620000035 468223.3579000011, 182746.54399999976 468219.88500000164, 182734.85200000182 468216.7100000009, 182713.91699999943 468211.0929999985, 182678.8509999998 468201.9129999988, 182668.60449999943 468199.2670999989, 182655.3830000013 468195.8530000001, 182618.4750000015 468186.5769999996, 182582.70199999958 468177.9699999988, 182558.94700000063 468172.3280000016, 182535.07299999893 468166.83999999985, 182510.11499999836 468161.16899999976, 182499.2490000017 468158.7280000001, 182475.33100000024 468153.46599999815, 182451.4530000016 468148.2470000014, 182415.4530000016 468140.61300000176, 182379.51399999857 468133.1070000008, 182343.5549999997 468125.5850000009, 182307.65199999884 468118.1420000009, 182289.9849999994 468114.48209999874, 182271.63599999994 468110.6810000017, 182235.7509999983 468103.20600000024, 182233.62209999934 468102.7670000009)"
max_snelheden_nacht.1490829,600125200,2022-05-01T00:00:00,2022-12-01T00:00:00,NH,439,Purmerend,Zuidoostbeemster,Rijksweg A7,007,R,187,WNN District Noord,688,100,2022-08-01T00:00:00,6,19,120,0,688,0,0,H,060012520020220501,100%,,"LINESTRING (125380.33999999985 505573.0700000003, 125322 505410, 125293 505331, 125195 505072, 125140.06839999929 504928.4941000007)"
max_snelheden_nacht.1490812,416415016,2022-04-01T00:00:00,2022-12-01T00:00:00,OV,193,Zwolle,Zwolle,Rijksweg A28,028,R,160,ON District Noord,3081,100,2022-08-01T00:00:00,6,19,120,0,3081,0,0,H,041641501620220401,100%,,"LINESTRING (208391.04879999906 507721.8412999995, 208679.93919999897 508462.00730000064, 209277.8473000005 509992.8812999986, 209386.21379999816 510270.86140000075, 209407.43320000172 510326.944600001, 209441.4668999985 510418.9387000017, 209475.25310000032 510513.0789999999, 209503.65139999986 510594.30270000175)"
max_snelheden_nacht.1490831,600140441,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,EDE-NOORD 2,030,R,161,ON District Zuid,296,100,2021-10-01T00:00:00,6,19,120,0,238,0,0,H,060014044120211001,100%,,"LINESTRING (170930.4600000009 450966.63969999924, 170931.5817000009 450971.6088999994, 170933.13080000132 450976.3900000006, 170935.0417000018 450981.0117999986, 170937.28290000185 450985.4882999994, 170940.90659999847 450991.42540000007, 170943.95069999993 450995.5245000012, 170947.30570000038 450999.23420000076, 170950.9587999992 451002.65949999914, 170955.44480000064 451006.28489999846, 170959.64440000057 451009.06060000136, 170964.0062999986 451011.50499999896, 170970.44299999997 451014.3742999993, 170975.20850000158 451015.9957999997, 170980.07429999858 451017.1609000005, 170985.0300000012 451017.8786999993, 170989.49969999865 451018.22190000117, 170994.5298999995 451018.28489999846, 170999.52149999887 451017.9373999983, 171006.67810000107 451016.6722000018, 171011.56789999828 451015.32840000093, 171016.25890000165 451013.5918000005, 171024.32889999822 451009.56870000064, 171028.6442000009 451006.8548000008, 171032.64809999987 451003.84589999914, 171038.08249999955 450998.0727000013, 171041.39460000023 450994.16149999946, 171044.3665000014 450990.1185999997, 171047.83570000157 450984.5240999982, 171050.09490000084 450979.85060000047, 171051.88599999994 450975.1816999987, 171055.32889999822 450962.6235000007, 171056.69629999995 450952.7170000002, 171057.57229999825 450942.749499999, 171059.17830000073 450903.72989999875)"
max_snelheden_nacht.1490833,600140445,2022-01-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,DE POEL,030,R,161,ON District Zuid,106,100,2022-01-01T00:00:00,6,19,120,0,106,0,0,H,060014044520220101,100%,,"LINESTRING (170414.1710000001 452682.5390000008, 170389.8200000003 452749.58300000057, 170387.85200000182 452761.3139999993, 170389.1099999994 452773.7569999993, 170390.84099999815 452784.3060000017)"
max_snelheden_nacht.1490856,600480189,2022-02-01T00:00:00,2022-12-01T00:00:00,ZH,1525,Teylingen,Sassenheim,NOORDWIJK  6,044,R,112,WNZ District Noord,35,100,2022-02-01T00:00:00,6,19,120,0,4,0,0,H,060048018920220201,100%,,"LINESTRING (93236.88540000096 468709.5623999983, 93240.79230000079 468708.70430000126)"
max_snelheden_nacht.1490859,600480417,2022-04-01T00:00:00,2022-12-01T00:00:00,ZH,546,Leiden,Leiden,Rijksweg A44,044,R,112,WNZ District Noord,647,100,2022-02-01T00:00:00,6,19,120,0,647,0,0,H,060048041720220401,100%,,"LINESTRING (90806.8900000006 464250.05999999866, 90728.25510000065 464115.007100001, 90685.12799999863 464039.0716000013, 90635.91539999843 463954.14020000026, 90603.37159999833 463895.40249999985, 90579.55900000036 463850.1587000005, 90509.17969999835 463709.1354999989, 90495.89680000022 463683.30260000005)"
max_snelheden_nacht.1490871,600952591,2022-06-01T00:00:00,2022-12-01T00:00:00,ZH,1525,Teylingen,Sassenheim,NOORDWIJK  6,044,R,112,WNZ District Noord,233,100,2022-06-01T00:00:00,6,19,120,0,177,0,0,H,060095259120220601,100%,,"LINESTRING (93457.16829999909 468910.8636999987, 93413.09640000015 468888.92770000175, 93390.28040000051 468878.67159999907, 93381.2340000011 468874.4065999985, 93367.94570000097 468867.4373999983, 93338.22019999847 468851.21169999987, 93329.35599999875 468846.5821999982, 93317.24199999869 468840.8346000016, 93298.37429999933 468832.8823999986)"
max_snelheden_nacht.1490892,338213019,2022-05-01T00:00:00,2022-12-01T00:00:00,NB,1991,Maashorst,Uden,VOLKEL 13,050,R,194,ZN District Midden,391,100,2021-10-01T00:00:00,6,19,120,0,326,0,0,H,033821301920220501,100%,,"LINESTRING (169488.83069999889 406743.2226999998, 169610.0709999986 406875.1431000009, 169620.0064000003 406886.38489999995, 169627.77050000057 406895.4679000005, 169637.1264999993 406907.2039999999, 169640.11410000175 406911.2142000012, 169647.807599999 406921.98739999905, 169654.54340000078 406932.0993999988, 169664.84540000185 406949.25, 169672.6158999987 406963.6666000001, 169677.2591000013 406972.9556000009, 169681.46810000017 406982.0267999992, 169686.7248999998 406994.0945000015, 169688.4732999988 406998.2916000001)"
max_snelheden_nacht.1490894,337329013,2021-08-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Barneveld,VOORTHUIZEN 16,001,R,160,ON District Noord,60,100,2022-11-25T00:00:00,6,19,120,0,60,0,0,H,033732901320210801,100%,,"LINESTRING (168963.46719999984 464505.29659999907, 168978.64510000125 464498.0516999997, 168997.94689999893 464497.11019999906, 169021.2950000018 464494.9050000012)"
max_snelheden_nacht.1490895,342364006,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,243,Harderwijk,Harderwijk,Rijksweg A28,028,R,160,ON District Noord,1232,100,2022-08-01T00:00:00,6,19,120,0,1232,0,0,H,034236400620211001,100%,,"LINESTRING (171203.21609999985 482430.0438000001, 171243.13919999823 482432.6699000001, 171263.05579999834 482434.4965999983, 171292.76590000093 482438.11780000106, 171304.875500001 482439.8055000007, 171324.59569999948 482443.02149999887, 171344.28180000186 482446.55220000073, 171363.89180000126 482450.49599999934, 171380.7307999991 482454.1702999994, 171400.15830000117 482458.75759999827, 171419.52760000154 482463.7531999983, 171438.78909999877 482469.13800000027, 171465.03840000182 482477.1678000018, 171484.02540000156 482483.4770999998, 171502.86879999936 482490.1812000014, 171521.5848999992 482497.2355000004, 171534.31379999965 482502.23790000007, 171552.84919999912 482509.8861999996, 171571.18079999834 482517.8938000016, 171599.77919999883 482531.3418000005, 171617.67179999873 482540.3137000017, 171635.38369999826 482549.63439999893, 171662.44269999862 482564.8205000013, 171687.70069999993 482579.8929999992, 171704.62669999897 482590.57400000095, 171721.32979999855 482601.57559999824, 171738.43279999867 482613.36100000143, 171754.69970000163 482625.0249999985, 171762.28860000148 482630.6206, 171778.18180000037 482642.8033999987, 171793.87779999897 482655.2025000006, 171815.34980000183 482672.5478999987, 172250.93710000068 483027.6226999983)"
max_snelheden_nacht.1490906,407338009,2022-07-01T00:00:00,2022-12-01T00:00:00,GL,285,Voorst,Wilp,Rijksweg A1 De Paal,001,R,160,ON District Noord,1202,100,2022-12-01T00:00:00,6,19,120,0,1202,100,0,H,040733800920220701,100%,,"LINESTRING (203863.2974999994 469497.8167000003, 203865.23360000178 469499.0775000006, 203880.9406999983 469509.3570000008, 203903.76779999956 469524.808699999, 203923.41959999874 469538.19900000095, 203943.0364000015 469551.6314999983, 203951.37999999896 469557.34750000015, 203951.45199999958 469557.24450000003, 203963.20010000095 469565.33619999886, 203978.91160000116 469576.18840000033, 203994.78119999915 469587.2446999997, 204010.5139000006 469598.1719999984, 204026.54100000113 469609.38899999857, 204045.5802000016 469622.7597000003, 204061.41690000147 469633.8676000014, 204077.18389999866 469645.0203999989, 204093.83659999818 469656.77380000055, 204111.23440000042 469669.1970999986, 204126.9274000004 469680.3335000016, 204143.6948999986 469692.1598000005, 204158.92570000142 469702.9547000006, 204158.9626000002 469702.8990000002, 204163.02169999853 469705.7765999995, 204171.7875000015 469711.80519999936, 204188.78979999945 469723.9723000005, 204217.84950000048 469744.1607999988, 204231.8504000008 469753.80959999934, 204244.9263000004 469762.6821999997, 204274.3350000009 469782.35539999977, 204290.12929999828 469792.69519999996, 204322.57869999856 469813.1070000008, 204335.68879999965 469821.0520000011, 204350.39869999886 469829.7804000005, 204367.03940000013 469839.3183000013, 204381.66000000015 469847.4990000017, 204398.72370000184 469856.7954999991, 204414.06170000136 469864.9404999986, 204428.47879999876 469872.2503999993, 204447.43569999933 469881.7725000009, 204468.3636999987 469891.876699999, 204486.0821999982 469900.03730000183, 204505.4935999997 469908.59329999983, 204524.14189999923 469916.741799999, 204553.58399999887 469928.8429000005, 204580.08830000088 469939.09490000084, 204606.02930000052 469948.5122000016, 204635.93140000105 469958.69409999996, 204661.9648000002 469967.2173999995, 204689.29149999842 469975.58680000156, 204716.17309999838 469983.37849999964, 204743.18200000003 469990.7021000013, 204766.27919999883 469996.8473000005, 204822.4748999998 470011.2421000004, 204822.5817000009 470011.2457999997, 204842.77270000055 470016.3878000006, 204842.8975000009 470016.3971000016, 204851.21970000118 470018.4715999998, 204885.0544999987 470026.8900000006, 204921.29839999974 470035.9631000012, 204923.78539999947 470036.6110999994)"
max_snelheden_nacht.1490907,407338010,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,285,Voorst,Wilp,DE PAAL,001,R,160,ON District Noord,163,100,2022-03-16T00:00:00,6,19,120,0,162,0,0,H,040733801020211001,100%,,"LINESTRING (203731.6099999994 469401.1000000015, 203862.17859999835 469496.99489999935)"
max_snelheden_nacht.1490910,411156022,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Venlo,KP ZAARDERHEIKEN,067,R,195,ZN District Zuid-Oost,155,100,2022-01-01T00:00:00,6,19,120,0,155,0,0,H,041115602220211001,100%,,"LINESTRING (205829.87099999934 378483.3931999989, 205874.87099999934 378482.64180000126, 205899.87099999934 378482.5806000009, 205924.87099999934 378482.87370000035, 205984.89020000026 378484.0384999998)"
max_snelheden_nacht.1490924,404126009,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,889,Beesel,Beesel,RIJKSWEG A73,073,R,195,ZN District Zuid-Oost,620,100,2022-03-01T00:00:00,6,19,120,0,620,0,0,H,040412600920211001,100%,,"LINESTRING (202031.13549999893 363477.90349999815, 202057.52450000122 363515.0731000006, 202081.34010000154 363547.2105999999, 202105.7648999989 363578.8944000006, 202132.60880000144 363612.441300001, 202158.1372999996 363643.19779999927, 202184.25429999828 363673.49639999866, 202210.88659999892 363703.3436000012, 202231.25670000166 363725.4565999992, 202258.80710000172 363754.4609000012, 202290.08960000053 363786.14990000054, 202318.7281000018 363814.0758999996, 202335.7382999994 363830.2177999988, 202365.16950000077 363857.3211000003, 202395.07919999957 363883.8825000003, 202418.30649999902 363903.92440000176, 202433.62750000134 363916.8229999989, 202451.48860000074 363931.5546000004)"
