longitude,latitude,OBJECTNUMMER,Boomsoort,Wetenschappelijke_naam,Plantjaar,Stamomtrek,Stamdiameter,Beschermwaarde,Toelichting,Referentienummer_stadsdeel,Volgnummer,Groep,Weblink,COORDS,CENTERLNG2,CENTERLAT2,onbekend
4.946617,52.390642,144,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1930,300-400 cm,,Beeldbepalende waarde,,32256,N144,Monumentale boom,,POINT(4.946617 52.390642),4,946617,52
4.941426,52.39247,145,Gewone vleugelnoot,Pterocarya fraxinifolia,1960,200-300 cm,,Beeldbepalende waarde,,32370,N145,Monumentale boom,,POINT(4.941426 52.39247),4,941426,52
4.941503,52.392543,146,Gewone vleugelnoot,Pterocarya fraxinifolia,1960,200-300 cm,,Beeldbepalende waarde,,32371,N146,Monumentale boom,,POINT(4.941503 52.392543),4,941503,52
4.946454,52.392078,147,Italiaanse populier,Populus nigra `Italica`,1950,300-400 cm,,Beeldbepalende waarde,,32442,N147,Monumentale boom,,POINT(4.946454 52.392078),4,946454,52
4.907414,52.391431,148,Hollandse iep,Ulmus x hol. `Belgica`,1950,200-300 cm,,Beeldbepalende waarde,,35161,N148,Monumentale boom,,POINT(4.907414 52.391431),4,907414,52
4.90728,52.391411,149,Huntingdon iep,Ulmus x hol. `Vegeta`,1950,200-300 cm,,Beeldbepalende waarde,,35162,N149,Monumentale boom,,POINT(4.90728 52.391411),4,90728,52
4.910834,52.388628,150,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35223,N150,Monumentale boom,,POINT(4.910834 52.388628),4,910834,52
4.91054,52.388388,151,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35226,N151,Monumentale boom,,POINT(4.91054 52.388388),4,91054,52
4.910589,52.388462,152,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35227,N152,Monumentale boom,,POINT(4.910589 52.388462),4,910589,52
4.910336,52.388287,153,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35230,N153,Monumentale boom,,POINT(4.910336 52.388287),4,910336,52
4.910389,52.388341,154,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35231,N154,Monumentale boom,,POINT(4.910389 52.388341),4,910389,52
4.910437,52.388413,155,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35232,N155,Monumentale boom,,POINT(4.910437 52.388413),4,910437,52
4.910485,52.388489,156,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35233,N156,Monumentale boom,,POINT(4.910485 52.388489),4,910485,52
4.9106,52.388683,157,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1960,100-200 cm,,Beeldbepalende waarde,,35237,N157,Monumentale boom,,POINT(4.9106 52.388683),4,9106,52
4.919427,52.393104,158,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1930,200-300 cm,,Beeldbepalende waarde,,43348,N158,Monumentale boom,,POINT(4.919427 52.393104),4,919427,52
4.917743,52.393184,159,Zomereik,Quercus robur,1955,200-300 cm,,Beeldbepalende waarde,,43352,N159,Monumentale boom,,POINT(4.917743 52.393184),4,917743,52
4.918084,52.392637,160,Eik,Quercus castaneifolia,1960,200-300 cm,,Beeldbepalende waarde,,43356,N160,Monumentale boom,,POINT(4.918084 52.392637),4,918084,52
4.917252,52.392376,161,Gewone beuk,Fagus sylvatica,1920,300-400 cm,,Beeldbepalende waarde,,43357,N161,Monumentale boom,,POINT(4.917252 52.392376),4,917252,52
4.948508,52.390156,162,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1950,300-400 cm,,Beeldbepalende waarde,,44153,N162,Monumentale boom,,POINT(4.948508 52.390156),4,948508,52
4.916299,52.400922,163,Canadese populier,Populus x canadensis,1955,300-400 cm,,Beeldbepalende waarde,,44976,N163,Monumentale boom,,POINT(4.916299 52.400922),4,916299,52
4.920846,52.396543,164,Zwarte Okkernoot/Walnoot,Juglans nigra,1950,200-300 cm,,Beeldbepalende waarde,,45087,N164,Monumentale boom,,POINT(4.920846 52.396543),4,920846,52
4.914668,52.396252,165,Kegelvormige haagbeuk,Carpinus bet. `Fastigiata`,1950,200-300 cm,,Beeldbepalende waarde,,45121,N165,Monumentale boom,,POINT(4.914668 52.396252),4,914668,52
4.914679,52.396157,166,Kegelvormige haagbeuk,Carpinus bet. `Fastigiata`,1950,100-200 cm,,Beeldbepalende waarde,,45122,N166,Monumentale boom,,POINT(4.914679 52.396157),4,914679,52
4.908548,52.390059,167,Gewone plataan,Platanus acerifolia,1950,200-300 cm,,Beeldbepalende waarde,,48296,N167,Monumentale boom,,POINT(4.908548 52.390059),4,908548,52
4.908165,52.390159,168,Gewone plataan,Platanus acerifolia,1950,200-300 cm,,Beeldbepalende waarde,,48297,N168,Monumentale boom,,POINT(4.908165 52.390159),4,908165,52
4.908638,52.390187,169,Gewone plataan,Platanus acerifolia,1950,200-300 cm,,Beeldbepalende waarde,,48298,N169,Monumentale boom,,POINT(4.908638 52.390187),4,908638,52
4.908257,52.390291,170,Gewone plataan,Platanus acerifolia,1950,200-300 cm,,Beeldbepalende waarde,,48308,N170,Monumentale boom,,POINT(4.908257 52.390291),4,908257,52
4.908346,52.390429,171,Gewone plataan,Platanus acerifolia,1950,200-300 cm,,Beeldbepalende waarde,,49353,N171,Monumentale boom,,POINT(4.908346 52.390429),4,908346,52
4.90873,52.390324,172,Gewone plataan,Platanus acerifolia,1950,200-300 cm,,Beeldbepalende waarde,,49354,N172,Monumentale boom,,POINT(4.90873 52.390324),4,90873,52
4.966607,52.407553,173,Gewone es,Fraxinus excelsior,1870,100-200 cm,,,,51369,N173,Monumentale boom,,POINT(4.966607 52.407553),4,966607,52
4.994477,52.394948,174,Ratel populier,Populus tremula,1960,200-300 cm,,,,51429,N174,Monumentale boom,,POINT(4.994477 52.394948),4,994477,52
4.918227,52.395528,175,Zomereik,Quercus robur,1955,200-300 cm,,Beeldbepalende waarde,,52035,N175,Monumentale boom,,POINT(4.918227 52.395528),4,918227,52
4.91993,52.394774,176,Amberboom,Liquidambar styraciflua,1955,100-200 cm,,Beeldbepalende waarde,,52057,N176,Monumentale boom,,POINT(4.91993 52.394774),4,91993,52
4.921202,52.395465,177,Hollandse iep,Ulmus x hol. `Belgica`,1940,300-400 cm,,Beeldbepalende waarde,,52076,N177,Monumentale boom,,POINT(4.921202 52.395465),4,921202,52
4.92019,52.39855,178,Hollandse iep,Ulmus x hol. `Belgica`,1960,200-300 cm,,Beeldbepalende waarde,,52215,N178,Monumentale boom,,POINT(4.92019 52.39855),4,92019,52
4.920359,52.398231,179,Hollandse iep,Ulmus x hol. `Belgica`,1960,200-300 cm,,Beeldbepalende waarde,,52219,N179,Monumentale boom,,POINT(4.920359 52.398231),4,920359,52
4.920492,52.39808,180,Hollandse iep,Ulmus x hol. `Belgica`,1960,200-300 cm,,Beeldbepalende waarde,,52222,N180,Monumentale boom,,POINT(4.920492 52.39808),4,920492,52
4.920653,52.397941,181,Hollandse iep,Ulmus x hol. `Belgica`,1940,200-300 cm,,Beeldbepalende waarde,,52223,N181,Monumentale boom,,POINT(4.920653 52.397941),4,920653,52
4.920784,52.397682,182,Hollandse iep,Ulmus x hol. `Belgica`,1940,300-400 cm,,Beeldbepalende waarde,,52230,N182,Monumentale boom,,POINT(4.920784 52.397682),4,920784,52
4.917523,52.393199,183,Gewone beuk,Fagus sylvatica,1920,300-400 cm,,Beeldbepalende waarde,,52269,N183,Monumentale boom,,POINT(4.917523 52.393199),4,917523,52
4.927121,52.384365,184,Zomereik,Quercus robur,1960,100-200 cm,,Beeldbepalende waarde,,54380,N184,Monumentale boom,,POINT(4.927121 52.384365),4,927121,52
4.926102,52.384293,185,Zomereik,Quercus robur,1950,200-300 cm,,Beeldbepalende waarde,,54396,N185,Monumentale boom,,POINT(4.926102 52.384293),4,926102,52
4.913814,52.40084,186,Canadese populier,Populus x canadensis,1945,300-400 cm,,Beeldbepalende waarde,,54578,N186,Monumentale boom,,POINT(4.913814 52.40084),4,913814,52
4.915953,52.38996,187,Italiaanse populier,Populus nigra `Italica`,1960,400-500 cm,,Beeldbepalende waarde,,54634,N187,Monumentale boom,,POINT(4.915953 52.38996),4,915953,52
4.892666,52.410705,188,Dubbelbloemige paardenkastanje,Aesculus hip. `Baumannii`,1950,200-300 cm,,Beeldbepalende waarde,,55992,N188,Monumentale boom,,POINT(4.892666 52.410705),4,892666,52
4.885473,52.414711,189,Pluim iep,Ulmus glabra `Exoniensis`,1940,200-300 cm,,Beeldbepalende waarde,,56093,N189,Monumentale boom,,POINT(4.885473 52.414711),4,885473,52
4.882839,52.412403,190,Pluim iep,Ulmus glabra `Exoniensis`,1960,200-300 cm,,Beeldbepalende waarde,,56199,N190,Monumentale boom,,POINT(4.882839 52.412403),4,882839,52
4.896429,52.4118,191,Noordse esdoorn,Acer pl. `Emerald Queen`,1960,100-200 cm,,Beeldbepalende waarde,,57154,N191,Monumentale boom,,POINT(4.896429 52.4118),4,896429,52
4.89645,52.411891,192,Noordse esdoorn,Acer platanoides,1960,100-200 cm,,Beeldbepalende waarde,,57155,N192,Monumentale boom,,POINT(4.89645 52.411891),4,89645,52
4.898552,52.409343,193,Gewone acacia,Robinia ps. `Bessoniana`,1960,100-200 cm,,Beeldbepalende waarde,,57208,N193,Monumentale boom,,POINT(4.898552 52.409343),4,898552,52
4.893799,52.411072,194,Zomereik,Quercus robur,1950,300-400 cm,,Beeldbepalende waarde,,58291,N194,Monumentale boom,,POINT(4.893799 52.411072),4,893799,52
4.907715,52.391568,195,Hollandse iep,Ulmus x hol. `Belgica`,1930,300-400 cm,,Beeldbepalende waarde,,58327,N195,Monumentale boom,,POINT(4.907715 52.391568),4,907715,52
4.915603,52.401029,196,Hollandse iep,Ulmus x hol. `Belgica`,1945,300-400 cm,,Beeldbepalende waarde,,171459,N196,Monumentale boom,,POINT(4.915603 52.401029),4,915603,52
4.913723,52.400814,197,Canadese populier,Populus x canadensis,1945,300-400 cm,,Beeldbepalende waarde,,171462,N197,Monumentale boom,,POINT(4.913723 52.400814),4,913723,52
4.913354,52.40074,198,Gladde iep,Ulmus minor `Hoersholmiensis`,1955,300-400 cm,,Beeldbepalende waarde,,171463,N198,Monumentale boom,,POINT(4.913354 52.40074),4,913354,52
4.958436,52.385725,199,Hollandse iep,Ulmus x hollandica,1955,200-300 cm,,,,171631,N199,Monumentale boom,,POINT(4.958436 52.385725),4,958436,52
4.959795,52.385213,200,Hollandse iep,Ulmus x hol. `Belgica`,1955,300-400 cm,,,,171635,N200,Monumentale boom,,POINT(4.959795 52.385213),4,959795,52
4.965207,52.383584,201,Schietwilg,Salix alba,1950,400-500 cm,,,,171638,N201,Monumentale boom,,POINT(4.965207 52.383584),4,965207,52
4.925262,52.390661,202,Italiaanse populier,Populus nigra `Italica`,1955,300-400 cm,,Beeldbepalende waarde,,171737,N202,Monumentale boom,,POINT(4.925262 52.390661),4,925262,52
4.956118,52.386254,203,Hollandse iep,Ulmus x hol. `Belgica`,1955,300-400 cm,,,,190491,N203,Monumentale boom,,POINT(4.956118 52.386254),4,956118,52
4.958549,52.385689,204,Hollandse iep,Ulmus x hol. `Belgica`,1955,,,,,190504,N204,Monumentale boom,,POINT(4.958549 52.385689),4,958549,52
4.959041,52.385512,205,Hollandse iep,Ulmus x hol. `Belgica`,1955,,,,,190508,N205,Monumentale boom,,POINT(4.959041 52.385512),4,959041,52
4.961271,52.384548,206,Hollandse iep,Ulmus x hol. `Belgica`,1955,200-300 cm,,,,190665,N206,Monumentale boom,,POINT(4.961271 52.384548),4,961271,52
4.994242,52.394146,207,Ratel populier,Populus tremula,1950,200-300 cm,,,,235486,N207,Monumentale boom,,POINT(4.994242 52.394146),4,994242,52
4.994262,52.394218,208,Ratel populier,Populus tremula,1950,100-200 cm,,,,235487,N208,Monumentale boom,,POINT(4.994262 52.394218),4,994262,52
4.994377,52.394612,209,Ratel populier,Populus tremula,1950,200-300 cm,,,,235489,N209,Monumentale boom,,POINT(4.994377 52.394612),4,994377,52
4.994488,52.395022,210,Ratel populier,Populus tremula,1960,200-300 cm,,,,235494,N210,Monumentale boom,,POINT(4.994488 52.395022),4,994488,52
4.994503,52.395076,211,Ratel populier,Populus tremula,1960,200-300 cm,,,,235495,N211,Monumentale boom,,POINT(4.994503 52.395076),4,994503,52
4.994524,52.395153,212,Ratel populier,Populus tremula,1960,100-200 cm,,,,235496,N212,Monumentale boom,,POINT(4.994524 52.395153),4,994524,52
4.994571,52.39531,213,Ratel populier,Populus tremula,1960,200-300 cm,,,,235497,N213,Monumentale boom,,POINT(4.994571 52.39531),4,994571,52
4.931339,52.388678,214,Canadese populier,Populus x canadensis,1960,400-500 cm,,Beeldbepalende waarde,,239394,N214,Monumentale boom,,POINT(4.931339 52.388678),4,931339,52
4.957315,52.386059,215,Huntingdon iep,Ulmus x hol. `Vegeta`,1955,,,,,239427,N215,Monumentale boom,,POINT(4.957315 52.386059),4,957315,52
4.958913,52.385559,216,Huntingdon iep,Ulmus x hol. `Vegeta`,1955,,,,,239428,N216,Monumentale boom,,POINT(4.958913 52.385559),4,958913,52
4.961248,52.384587,217,Reuze zilverspar,Abies grandis,1955,300-400 cm,,Beeldbepalende waarde,,239429,N217,Monumentale boom,,POINT(4.961248 52.384587),4,961248,52
4.965143,52.382682,218,Kerspruim,Prunus cerasifera,1950,200-300 cm,,,,239431,N218,Monumentale boom,,POINT(4.965143 52.382682),4,965143,52
4.986551,52.376405,219,Gewone es,Fraxinus excelsior,1960,200-300 cm,,Beeldbepalende waarde,,239432,N219,Monumentale boom,,POINT(4.986551 52.376405),4,986551,52
4.986565,52.376323,220,Gewone es,Fraxinus excelsior,1960,200-300 cm,,,,239433,N220,Monumentale boom,,POINT(4.986565 52.376323),4,986565,52
4.903774,52.383418,221,Hollandse iep,Ulmus x hol. `Belgica`,1960,300-400 cm,,Beeldbepalende waarde,,239434,N221,Monumentale boom,,POINT(4.903774 52.383418),4,903774,52
4.903719,52.383524,222,Hemelboom,Ailanthus altissima,1960,100-200 cm,,Beeldbepalende waarde,,239435,N222,Monumentale boom,,POINT(4.903719 52.383524),4,903719,52
4.904244,52.383788,223,Gewone es,Fraxinus exc. `Westhofs Glorie`,1950,,,,,239437,N223,Monumentale boom,,POINT(4.904244 52.383788),4,904244,52
4.907371,52.384525,224,Hollandse iep,Ulmus x hol. `Belgica`,1950,,,,,239458,N224,Monumentale boom,,POINT(4.907371 52.384525),4,907371,52
4.907521,52.384464,225,Hollandse iep,Ulmus x hollandica,1950,,,,,239459,N225,Monumentale boom,,POINT(4.907521 52.384464),4,907521,52
4.913298,52.393816,226,Paardenkastanje,Aesculus hippocastanum,1950,,,,,239464,N226,Monumentale boom,,POINT(4.913298 52.393816),4,913298,52
4.913535,52.393678,227,Paardenkastanje,Aesculus hippocastanum,1950,,,,,239465,N227,Monumentale boom,,POINT(4.913535 52.393678),4,913535,52
4.916227,52.395214,228,Gewone plataan,Platanus acerifolia,1950,200-300 cm,,Beeldbepalende waarde,,239466,N228,Monumentale boom,,POINT(4.916227 52.395214),4,916227,52
4.923589,52.402836,229,Zomereik,Quercus robur,1955,200-300 cm,,Beeldbepalende waarde,,239467,N229,Monumentale boom,,POINT(4.923589 52.402836),4,923589,52
4.941578,52.390229,230,Bruine beuk,Fagus sylvatica `Atropunicea`,1900,,,,,284726,N230,Monumentale boom,,POINT(4.941578 52.390229),4,941578,52
4.941517,52.390147,231,Bruine beuk,Fagus sylvatica `Atropunicea`,1881,,,,,284727,N231,Monumentale boom,,POINT(4.941517 52.390147),4,941517,52
4.941715,52.390292,232,Zwarte moerbei,Morus nigra,1900,,,,,284728,N232,Monumentale boom,,POINT(4.941715 52.390292),4,941715,52
4.94128,52.390483,233,Rode paardenkastanje,Aesculus x carnea,1930,,,,,284729,N233,Monumentale boom,,POINT(4.94128 52.390483),4,94128,52
4.941391,52.390449,234,Paardenkastanje,Aesculus hippocastanum,1940,,,,,284731,N234,Monumentale boom,,POINT(4.941391 52.390449),4,941391,52
4.941467,52.390415,235,Paardenkastanje,Aesculus hippocastanum,1900,,,,,284732,N235,Monumentale boom,,POINT(4.941467 52.390415),4,941467,52
4.941207,52.390196,236,Bruine beuk,Fagus sylvatica `Atropunicea`,1890,,,,,284733,N236,Monumentale boom,,POINT(4.941207 52.390196),4,941207,52
4.941142,52.390021,237,Bruine beuk,Fagus sylvatica `Atropunicea`,1890,,,,,284734,N237,Monumentale boom,,POINT(4.941142 52.390021),4,941142,52
4.923603,52.397031,238,Venijnboom,Taxus baccata,1940,,,,,284736,N238,Monumentale boom,,POINT(4.923603 52.397031),4,923603,52
4.923639,52.396951,239,Venijnboom,Taxus baccata,1940,,,,,284737,N239,Monumentale boom,,POINT(4.923639 52.396951),4,923639,52
4.906819,52.381947,240,Gewone es,Fraxinus excelsior,1950,200-300 cm,,Beeldbepalende waarde,,285073,N240,Monumentale boom,,POINT(4.906819 52.381947),4,906819,52
4.884022,52.412178,241,Zachte berk,Betula pubescens,1940,,,,,285075,N241,Monumentale boom,,POINT(4.884022 52.412178),4,884022,52
4.884062,52.412163,242,Zachte berk,Betula pubescens,1940,100-200 cm,,,,285076,N242,Monumentale boom,,POINT(4.884062 52.412163),4,884062,52
4.904535,52.383946,243,Italiaanse populier,Populus nigra `Italica`,1950,,,,,285102,N243,Monumentale boom,,POINT(4.904535 52.383946),4,904535,52
4.905062,52.384135,244,Gewone esdoorn,Acer pseudoplatanus,1950,100-200 cm,,Beeldbepalende waarde,,285103,N244,Monumentale boom,,POINT(4.905062 52.384135),4,905062,52
4.904789,52.383976,245,Gewone es,Fraxinus excelsior,1950,200-300 cm,,Beeldbepalende waarde,,285104,N245,Monumentale boom,,POINT(4.904789 52.383976),4,904789,52
4.962342,52.383492,246,Gele treurwilg,Salix sepulcralis `Tristis`,1930,,,,,306008,N246,Monumentale boom,,POINT(4.962342 52.383492),4,962342,52
4.939177,52.391454,247,Linde,Tilia x vul. `Pallida`,1870,,,,,306009,N247,Monumentale boom,,POINT(4.939177 52.391454),4,939177,52
5.052838,52.414181,248,Hollandse iep,Ulmus x hol. `Belgica`,1875,,,,,306220,N248,Monumentale boom,,POINT(5.052838 52.414181),5,052838,52
5.052888,52.414144,249,Hollandse iep,Ulmus x hol. `Belgica`,1875,,,,,306221,N249,Monumentale boom,,POINT(5.052888 52.414144),5,052888,52
5.054225,52.414467,250,Hollandse iep,Ulmus x hol. `Belgica`,1952,,,,,306224,N250,Monumentale boom,,POINT(5.054225 52.414467),5,054225,52
4.96599,52.405382,251,Gewone es,Fraxinus exc. `Westhofs Glorie`,1930,,,,,306226,N251,Monumentale boom,,POINT(4.96599 52.405382),4,96599,52
4.994931,52.393689,252,Gewone es,Fraxinus exc. `Westhofs Glorie`,1952,200-300 cm,,,,306227,N252,Monumentale boom,,POINT(4.994931 52.393689),4,994931,52
4.992583,52.393019,253,Gewone es,Fraxinus excelsior,1924,,,,,306228,N253,Monumentale boom,,POINT(4.992583 52.393019),4,992583,52
4.992747,52.392881,254,Paardenkastanje,Aesculus hippocastanum,1924,,,,,306229,N254,Monumentale boom,,POINT(4.992747 52.392881),4,992747,52
4.995527,52.390487,255,Hollandse iep,Ulmus x hol. `Belgica`,1880,100-200 cm,,,,306232,N255,Monumentale boom,,POINT(4.995527 52.390487),4,995527,52
4.995573,52.39059,256,Hollandse iep,Ulmus x hol. `Belgica`,1880,100-200 cm,,,,306233,N256,Monumentale boom,,POINT(4.995573 52.39059),4,995573,52
4.907042,52.416396,257,Zomereik,Quercus robur,1946,,,,,306235,N257,Monumentale boom,,POINT(4.907042 52.416396),4,907042,52
4.988279,52.378252,258,Gewone plataan,Platanus acerifolia,1930,,,,,306272,N258,Monumentale boom,,POINT(4.988279 52.378252),4,988279,52
4.988279,52.378252,259,Gewone plataan,Platanus acerifolia,1930,,,,,306273,N259,Monumentale boom,,POINT(4.988279 52.378252),4,988279,52
4.988417,52.378269,260,Gewone plataan,Platanus acerifolia,1930,300-400 cm,,Beeldbepalende waarde,,306274,N260,Monumentale boom,,POINT(4.988417 52.378269),4,988417,52
4.988028,52.378418,261,Treures,Fraxinus excelsior `Pendula`,1930,200-300 cm,,Beeldbepalende waarde,,306275,N261,Monumentale boom,,POINT(4.988028 52.378418),4,988028,52
4.942663,52.390089,262,Hollandse iep,Ulmus x hollandica,1940,100-200 cm,,Beeldbepalende waarde,,306276,N262,Monumentale boom,,POINT(4.942663 52.390089),4,942663,52
4.967392,52.406467,263,Gewone es,Fraxinus exc. `Westhofs Glorie`,1930,200-300 cm,,,,306438,N263,Monumentale boom,,POINT(4.967392 52.406467),4,967392,52
4.994014,52.393126,264,Gladde iep,Ulmus minor `Sarniensis`,1923,200-300 cm,,,,306439,N264,Monumentale boom,,POINT(4.994014 52.393126),4,994014,52
4.994214,52.392973,265,Gewone beuk,Fagus sylvatica,1940,100-200 cm,,,,306440,N265,Monumentale boom,,POINT(4.994214 52.392973),4,994214,52
4.964271,52.407996,266,Gewone es,Fraxinus excelsior,1930,300-400 cm,,,,328482,N266,Monumentale boom,,POINT(4.964271 52.407996),4,964271,52
4.947851,52.389723,267,Kegelvormige haagbeuk,Carpinus bet. `Fastigiata`,1950,100-200 cm,,Beeldbepalende waarde,,328487,N267,Monumentale boom,,POINT(4.947851 52.389723),4,947851,52
4.929907,52.389945,268,Canadese populier,Populus euramericana,1950,300-400 cm,,Beeldbepalende waarde,,239340,N268,Monumentale boom,,POINT(4.929907 52.389945),4,929907,52
4.93042,52.390005,269,Canadese populier,Populus euramericana,1950,300-400 cm,,Beeldbepalende waarde,,239341,N269,Monumentale boom,,POINT(4.93042 52.390005),4,93042,52
4.930436,52.390018,270,Canadese populier,Populus euramericana,1950,200-300 cm,,Beeldbepalende waarde,,239342,N270,Monumentale boom,,POINT(4.930436 52.390018),4,930436,52
4.931051,52.389843,271,Canadese populier,Populus euramericana,1950,400-500 cm,,Beeldbepalende waarde,,239343,N271,Monumentale boom,,POINT(4.931051 52.389843),4,931051,52
4.931996,52.389768,272,Zomereik,Quercus robur,1950,200-300 cm,,Beeldbepalende waarde,,239344,N272,Monumentale boom,,POINT(4.931996 52.389768),4,931996,52
4.932222,52.389621,273,Gewone haagbeuk,Carpinus betulus,1950,300-400 cm,,Beeldbepalende waarde,,239345,N273,Monumentale boom,,POINT(4.932222 52.389621),4,932222,52
4.933072,52.38958,274,Canadese populier,Populus euramericana,1950,300-400 cm,,Beeldbepalende waarde,,239346,N274,Monumentale boom,,POINT(4.933072 52.38958),4,933072,52
4.933135,52.389562,275,Canadese populier,Populus euramericana,1950,300-400 cm,,Beeldbepalende waarde,,239347,N275,Monumentale boom,,POINT(4.933135 52.389562),4,933135,52
4.934056,52.389432,276,Gewone beuk,Fagus sylvatica,1950,200-300 cm,,Beeldbepalende waarde,,239348,N276,Monumentale boom,,POINT(4.934056 52.389432),4,934056,52
