FID,ID,GEMEENTE,WOONPLAATS,POSTCODEGEBIED_6,DD_BRONBESTAND,DD_BIJGEWERKT,GEOMETRIE
GEO_IND_POSTCODEGEBIED_6.716,716,Nijmegen,Nijmegen,6538BP,2022-04-06,2023-02-01,"POLYGON ((183967.668608364 424366.752266556, 183964.836839124 424365.666806223, 183959.321286716 424363.552610874, 183942.785 424357.214000002, 183944.564334287 424352.634700794, 183946.87702613 424346.682751232, 183946.877070309 424346.682637534, 183947.757970863 424344.415549645, 183949.417269632 424340.145174148, 183950.357888836 424337.724394193, 183966.062109872 424344.702310891, 183972.995472985 424345.466875909, 183979.744710368 424344.335528493, 183985.346895066 424342.188591611, 183986.714121259 424345.401802919, 183990.420605237 424350.959598425, 183995.591967598 424355.629394956, 184001.174645674 424358.282141276, 184016.564878732 424359.943621854, 184015.30376886 424363.322559358, 184013.256840273 424368.806969502, 184012.11373959 424371.869720698, 184012.113718151 424371.869778139, 184011.124889554 424374.519182531, 184008.221999999 424382.296999998, 184002.385771688 424380.059884686, 183997.060745967 424378.018721121, 183994.867967241 424377.178195597, 183994.477204552 424377.028410299, 183993.523984002 424376.663026326, 183991.164860544 424375.758738328, 183988.960815047 424374.913894078, 183988.337476871 424374.67495905, 183984.468505872 424373.191923465, 183982.698634495 424372.513504776, 183978.692434028 424370.977867044, 183976.243282746 424370.039070008, 183970.9665881 424368.016432482, 183967.668608364 424366.752266556))"
GEO_IND_POSTCODEGEBIED_6.717,717,Nijmegen,Nijmegen,6533KS,2022-04-06,2023-02-01,"POLYGON ((186624.471000001 424640.978, 186611.065089478 424644.554838783, 186611.064902341 424644.554888713, 186605.660667695 424645.996795701, 186599.864595372 424647.543249128, 186593.486765383 424649.244921657, 186587.981665036 424650.713740682, 186580.571999274 424652.690717912, 186576.774225285 424653.704004199, 186574.006702641 424654.442408525, 186574.006685495 424654.4424131, 186570.026234862 424655.504439448, 186563.788613532 424657.168702822, 186546.267051227 424661.84364105, 186545.57466804 424662.028376211, 186518.853 424669.158, 186507.668000001 424672.666999999, 186507.073 424657.061, 186503.875116907 424645.064661222, 186502.878874358 424641.327419186, 186499.244676099 424627.694314964, 186493.802000001 424607.276999999, 186534.112865302 424596.152506487, 186537.717027917 424618.079594452, 186547.910349883 424629.417522155, 186554.452365484 424627.692650147, 186556.842116554 424627.471400652, 186562.645108073 424625.979932292, 186563.390278371 424625.64019771, 186567.100615554 424624.688705943, 186567.42076134 424624.553806701, 186574.081458923 424622.85520821, 186575.332419899 424622.748062835, 186578.835157004 424621.874487123, 186580.481773989 424621.153719448, 186585.43429183 424619.963656317, 186587.023887748 424619.294381972, 186591.026796602 424618.320216365, 186592.155106067 424617.823919711, 186596.848140121 424616.56504344, 186597.344920137 424616.515577131, 186603.972737492 424614.764039775, 186605.082999049 424614.258322131, 186616.863737079 424611.207708413, 186618.22560325 424616.537240656, 186619.435896481 424621.273606779, 186621.777008298 424630.435322648, 186624.471000001 424640.978))"
GEO_IND_POSTCODEGEBIED_6.718,718,Nijmegen,Nijmegen,6545PC,2022-04-06,2023-02-01,"POLYGON ((183779 426511.829, 183773.254000001 426519.300999999, 183766.563999999 426528.75, 183766.563972191 426528.750037867, 183763.140434169 426533.411960722, 183761.459301405 426535.701203956, 183759.275389139 426538.675095422, 183756.121398648 426542.969968228, 183756.121395018 426542.969973172, 183756.121393155 426542.969975708, 183755.666568812 426543.589322123, 183755.330525786 426544.046920857, 183751.635012857 426549.079199182, 183750.289021868 426550.91207094, 183745.801692328 426557.022587021, 183745.676196313 426557.193478285, 183741.612624264 426562.726952511, 183740.035223865 426564.874940624, 183734.248592856 426572.754750101, 183734.227850475 426572.782995553, 183722.494932249 426568.649186307, 183715.835379499 426563.319053391, 183712.12590146 426558.132090091, 183710.039668541 426553.0441455, 183709.796099265 426551.873014176, 183713.931143066 426546.081865619, 183715.275841069 426544.767603906, 183716.696242722 426542.257295953, 183719.534636821 426538.811654369, 183721.171882676 426535.269582927, 183724.926875182 426531.595835015, 183727.020587097 426527.991082715, 183729.706406489 426524.884694157, 183730.389805468 426523.328080808, 183734.90839004 426516.606949444, 183757.346746487 426446.131328304, 183772.602 426447.313, 183775.695 426433.368999999, 183795.502 426436.943999998, 183886.741 426455.168000001, 183950.381000001 426459.138, 183955.390999999 426459.451000001, 183953.072999999 426469.195, 183950.593 426479.619, 183945.991999999 426497.173999999, 183934.464000002 426505.191, 183895.413888925 426502.586994534, 183890.283150001 426542.482831783, 183890.035639018 426542.646769563, 183884.412414659 426589.140124695, 183860.575619701 426571.657843948, 183849.096153732 426563.238622854, 183840.531353723 426556.95706367, 183833.764355366 426551.994040524, 183828.738488029 426548.307990284, 183779 426511.829))"
GEO_IND_POSTCODEGEBIED_6.719,719,Nijmegen,Nijmegen,6524GB,2022-04-06,2023-02-01,"POLYGON ((187567.96255813 428119.241889804, 187574.421792876 428116.910008724, 187579.50534907 428112.870308002, 187587.531293264 428095.146827306, 187601.307999998 428101.217999998, 187612.072999999 428104.318, 187622.214562502 428107.429249998, 187623.062 428122.328, 187612.578000002 428119.708999999, 187610.721810624 428128.681548755, 187609.536849375 428134.409478623, 187608.833730597 428137.808252259, 187608.833724053 428137.808283892, 187608.833715227 428137.808326554, 187607.80519027 428142.780066205, 187567.96255813 428119.241889804))"
GEO_IND_POSTCODEGEBIED_6.720,720,Nijmegen,Nijmegen,6545AK,2022-04-06,2023-02-01,"POLYGON ((183561.790900503 428311.41017043, 183559.743717614 428316.797382042, 183567.320664461 428366.235699708, 183543.900340048 428425.796128364, 183500.802730091 428390.29595668, 183487.469998069 428379.313577929, 183418.942000002 428322.866, 183456.791 428275.492, 183467.735230751 428261.717388611, 183561.790900503 428311.41017043))"
GEO_IND_POSTCODEGEBIED_6.721,721,Nijmegen,Nijmegen,6521KR,2022-04-06,2023-02-01,"POLYGON ((188613.873348292 428160.955715644, 188611.987046488 428157.282158479, 188610.012588259 428153.436917406, 188608.803536372 428151.082298854, 188608.608858022 428150.703164378, 188605.349122337 428144.354856086, 188602.636522773 428139.072090865, 188602.399585528 428138.610657541, 188602.380989675 428138.57444227, 188598.202614105 428130.4370904, 188596.923999999 428127.947000001, 188592.754000001 428121.681000002, 188607.310670645 428110.205068394, 188614.331084614 428104.670438083, 188615.571508276 428103.692534724, 188619.461170959 428108.457117764, 188625.318184808 428120.961136879, 188626.449178749 428122.21140143, 188626.711718246 428122.796412444, 188627.253464002 428126.253119738, 188630.467177346 428133.248108854, 188632.610093597 428135.620655096, 188633.21797894 428136.984143761, 188633.587812052 428139.550644841, 188636.840256999 428146.791882014, 188644.901738484 428155.675830812, 188618.692 428170.34, 188619.781698129 428172.316885986, 188624.758323582 428181.345277296, 188624.789867956 428181.402503813, 188628.249160839 428187.678212142, 188630.81800317 428192.338501327, 188634.97676151 428199.883151412, 188634.977139348 428199.883836871, 188634.977359876 428199.884236943, 188634.977628682 428199.884724601, 188635.937859853 428201.626736902, 188640.408869065 428209.737859808, 188640.408958533 428209.738022118, 188630.243378271 428220.341359309, 188606.41256086 428234.130500303, 188602.310338937 428234.295966742, 188597.085462745 428219.936837934, 188593.984559822 428214.713862276, 188593.330734205 428213.969335266, 188563.833224352 428213.862017299, 188564.109281512 428187.867489996, 188578.827807605 428184.82702083, 188584.116743548 428185.398805716, 188588.71715193 428178.730687272, 188589.349251306 428173.244670121, 188613.873348292 428160.955715644))"
GEO_IND_POSTCODEGEBIED_6.722,722,Nijmegen,Nijmegen,6532ZH,2022-04-06,2023-02-01,"POLYGON ((186065.522585566 427177.675549476, 186057.712354884 427191.934247653, 186057.524077038 427197.453982546, 186060.798357287 427203.439753419, 186062.904300825 427211.304386569, 186062.927181508 427211.897532098, 186064.01699441 427217.715911016, 186064.987571917 427220.667074566, 186058.531706715 427223.594713166, 186052.922170473 427227.066501632, 186048.196404549 427231.19142992, 186045.400158505 427234.585862605, 186042.767514365 427239.081069674, 186039.730413723 427246.808663506, 186038.866296719 427251.052934348, 186038.630013035 427257.276712199, 186039.401990768 427266.382601511, 186038.472192582 427266.681205807, 186034.508603167 427268.394415628, 186034.489061091 427268.398941555, 186034.010784935 427268.566278728, 186027.569262234 427270.04340076, 186024.460332126 427271.308560496, 186013.554938694 427272.902060103, 186007.029710088 427271.887256674, 185990.86915754 427259.913774468, 185993.440687734 427255.587030148, 185995.162627572 427252.689769431, 185998.670279189 427246.787948116, 185999.767490575 427244.941828191, 186001.999146904 427241.186940782, 186002.053778486 427241.09502007, 186003.983436579 427237.848261695, 186004.240023345 427237.416540016, 186007.306620324 427232.256817959, 186008.535 427230.190000001, 186011.758970129 427224.837086183, 186013.460510637 427222.011936031, 186016.101235258 427217.62741299, 186017.225039239 427215.761506787, 186019.466362792 427212.040128692, 186021.35613359 427208.90245067, 186022.388121722 427207.18899077, 186024.615530276 427203.490716422, 186024.615664686 427203.490493255, 186025.326508254 427202.310245235, 186027.513666778 427198.678799961, 186028.099169426 427197.706661545, 186031.201431289 427192.555825858, 186031.201474148 427192.555754697, 186032.827868744 427189.855372945, 186033.385787838 427188.92903284, 186041.20813135 427175.941216884, 186047.048 427166.245000001, 186065.522585566 427177.675549476))"
GEO_IND_POSTCODEGEBIED_6.723,723,Nijmegen,Nijmegen,6538RE,2022-04-06,2023-02-01,"POLYGON ((183478.912635369 425851.527419755, 183479.203000002 425847.954, 183443.047159714 425839.750554403, 183446.122333333 425825.283, 183514.374474532 425864.688392094, 183491.250124998 425884.427437499, 183476.745499998 425878.197625, 183478.912635369 425851.527419755))"
GEO_IND_POSTCODEGEBIED_6.724,724,Nijmegen,Nijmegen,6541PA,2022-04-06,2023-02-01,"POLYGON ((186864.706982571 428441.794672055, 186947.397 428445.272, 186991.369502115 428451.653009572, 186992.41 428451.804000001, 186993.27953013 428451.844050627, 187015.379999999 428452.862, 187009.2320625 428439.924625002, 187023.385000002 428440.822000001, 187033.015000001 428441.381999999, 187036.816 428453.848999999, 187045.839000002 428454.265000001, 187058.482999999 428454.846999999, 187060.254999999 428460.713, 187103.221676924 428601.738259046, 187191.664999999 428892.026999999, 187206.697999999 428944.741999999, 187216.101 428978.462000001, 187218.017000001 428985.331999999, 187218.7115 428987.822000001, 187219.534000002 428990.771000002, 187222.707375001 429002.256625, 187224.199000001 429007.517000001, 187216.688000001 429008.427000001, 187190.785187501 429009.654687502, 187190.78480486 429009.654667186, 187190.783963771 429009.654622529, 187190.783716255 429009.654609387, 187142.747665618 429007.104158514, 187123.721999999 429006.094000001, 187089.9739375 428997.982687499, 187092.1568125 428987.602125, 187094.7754375 428986.711437501, 187098.467555374 428971.728511455, 187110.954263932 428921.056393915, 187110.956625 428921.046812501, 187111.706062499 428918.393562499, 187111.237511826 428916.664660572, 187104.515999999 428891.863000002, 187104.50330921 428891.845175441, 187098.865800624 428883.927140224, 187094.794592602 428878.209017049, 187092.942000002 428875.607000001, 187092.193011842 428873.939183418, 187089.872427573 428868.771800093, 187088.694410542 428866.148639349, 187085.734621656 428859.557901002, 187083.749825768 428855.138237682, 187082.239950405 428851.776108206, 187073.719 428832.802, 187039.15 428762.358, 187036.11906025 428752.771953012, 187033.15361453 428743.39304602, 187030.322080418 428734.437665416, 187028.804991068 428729.639519957, 187027.657265038 428726.009571309, 187025.953553433 428720.621189868, 187024.175930843 428714.999047864, 187021.803636105 428707.496117848, 187019.996274734 428701.77992008, 187019.606170338 428700.546124829, 187013.202512454 428680.293077776, 187011.091634348 428673.616938236, 187011.027960654 428673.415555471, 187008.311443633 428664.823942983, 187004.890999999 428654.006000001, 187004.889800048 428654.002162906, 187000.869780288 428641.147305196, 187000.169093363 428638.906711555, 186996.754756875 428627.98865335, 186990.124663898 428606.787538206, 186989.267860356 428604.047728885, 186989.267672955 428604.047129629, 186989.267606849 428604.046918243, 186985.791827986 428592.932385136, 186983.019390128 428584.06693265, 186980.436000001 428575.806000002, 186975.711187501 428564.397937499, 186952.427908876 428547.671591721, 186943.490681551 428541.251226406, 186935.120314613 428535.238084788, 186933.327816782 428533.950382183, 186923.974108227 428527.230823219, 186923.844793697 428527.137925669, 186920.646178431 428524.840090136, 186916.438349393 428521.817251102, 186905.161018601 428513.715791797, 186902.844999999 428512.052000001, 186879.562 428505.226, 186874.881999999 428494.644000001, 186874.88145824 428494.643633773, 186874.880804181 428494.64319163, 186874.879845943 428494.642543862, 186862.033803864 428485.958637781, 186854.58339086 428480.92216924, 186853.730947663 428480.345918858, 186851.085463304 428478.557575213, 186839.61506069 428470.803599444, 186839.091086902 428470.449393912, 186837.186868234 428469.162144815, 186833.6923389 428466.79984798, 186832.460802919 428465.967331418, 186832.460202088 428465.966925257, 186822.786725415 428459.427668855, 186819.96330627 428457.519041549, 186816.123 428454.923, 186804.604684776 428454.67689122, 186788.978 428454.342999999, 186794.815494392 428448.686409983, 186796.432 428447.120000001, 186794.2205 428445.080687501, 186795.282000002 428436.199000001, 186835.322999999 428440.559, 186864.706982571 428441.794672055))"
GEO_IND_POSTCODEGEBIED_6.725,725,Nijmegen,Nijmegen,6521HK,2022-04-06,2023-02-01,"POLYGON ((188297.061000001 428228.373, 188298.257474874 428227.152036815, 188329.572731537 428223.845456918, 188332.232369758 428224.953751959, 188334.138310734 428224.984932998, 188337.832455372 428223.873154271, 188345.823361347 428223.533662431, 188347.650077139 428223.744679601, 188350.077249065 428229.8261644, 188349.952598041 428230.153516258, 188349.820053229 428244.252536906, 188351.996575305 428250.152468191, 188353.130550186 428251.445181598, 188353.44363766 428258.292325721, 188357.256871761 428263.080129728, 188362.61490225 428266.112645994, 188345.524986601 428279.889086649, 188344.008477307 428277.288047094, 188342.875959736 428275.345610599, 188337.963051036 428266.919239649, 188336.547683623 428264.4916735, 188336.547432569 428264.491242904, 188333.692236024 428259.594155111, 188330.671999998 428254.414000001, 188328.946557382 428253.077168275, 188321.87676888 428247.599665005, 188319.441290577 428245.712714586, 188315.335464067 428242.531618274, 188311.214630596 428239.338894927, 188297.061000001 428228.373))"
