FID,FRACTIE,GEMETEN,LONGITUDE,LATITUDE,OMSCHRIJVING,ROVACODE,STRAAT,TYPE
Afvalcontainers.73968,TEXTIEL,Nee,5.41444278233921,52.1634383394563,34642-Weg v/d Vrijheid,34642,Weg v/d Vrijheid thv Lage weg,Bovengronds

Afvalcontainers.73969,TEXTIEL,Nee,5.39262975886205,52.1507676338703,34639-Rubensstraat,34639,Rubensstraat thv 167,Bovengronds

Afvalcontainers.73970,TEXTIEL,Nee,5.40846435798282,52.1662903139086,34644-Wiekslag,34644,Wiekslag thv vogelplein,Bovengronds

Afvalcontainers.73971,TEXTIEL,Nee,5.41316802291035,52.166636694717,34641-Weg v/d Vrijheid,34641,Weg v/d Vrijheid thv v Randwijcklaan,Bovengronds

Afvalcontainers.73972,REST,Nee,5.40265710974526,52.1755343930127,33487-Lester Youngstraat,33487,Lester Youngstraat thv 1,Ondergronds

Afvalcontainers.73973,REST,Nee,5.39202723440947,52.1706243620071,33524-Koning Nobelpad 2,33524,Koning Nobelpad thv 24,Ondergronds

Afvalcontainers.73974,REST,Ja,5.39573054229989,52.1587343453075,33135-Pothstraat,33135,Pothstraat thv 52,Ondergronds

Afvalcontainers.73975,REST,Nee,5.38027728399814,52.1715842972211,33516-Eva Bonheurstraat 1 /2,33516,Eva Bonheurstraat thv 31,Ondergronds

Afvalcontainers.73976,REST,Nee,5.38027728399814,52.1715842972211,33517-Eva Bonheurstraat 2 /2,33517,Eva Bonheurstraat thv 31,Ondergronds

Afvalcontainers.73977,REST,Nee,5.39530721141534,52.1711943778914,33522-Sagenlaan 2,33522,Sagenlaan thv 26,Ondergronds

Afvalcontainers.74087,REST,Ja,5.38469206832249,52.18520726228,33477-Bastion Kasteel,33477,Bastion Kasteel thv 61,Ondergronds

Afvalcontainers.74088,REST,Ja,5.39659636591139,52.155482847412,33342-Stadsring,33342,Stadsring thv (INTIUM),Ondergronds

Afvalcontainers.74089,REST,Ja,5.40382135461875,52.1846520546148,33585-Triangelstraat 2,33585,Triangelstraat thv 13,Ondergronds

Afvalcontainers.74090,REST,Ja,5.38342233871046,52.1673342936754,33344-Garietstraat 2,33344,Garietstraat thv (Achterkant flat),Ondergronds

Afvalcontainers.74091,REST,Ja,5.39186628072911,52.1891115279315,33460-Het Avontuur,33460,Het Avontuur thv 11 tm 31,Ondergronds

Afvalcontainers.74092,REST,Ja,5.40715017623396,52.1857155789314,33579-Eikebladvlinder 2,33579,Eikebladvlinder thv 24,Ondergronds

Afvalcontainers.74093,REST,Ja,5.38339532439436,52.1673277697653,33343-Garietstraat 1,33343,Garietstraat thv (Achterkant Flat),Ondergronds

Afvalcontainers.74094,REST,Ja,5.43144900409894,52.1982147039398,33034-Hoornplantsoen thv huisnr 18,33034,Hoornplantsoen 18,Ondergronds

Afvalcontainers.74095,REST,Nee,5.38632838744217,52.1503541199347,33765-Aldegondestraat,33765,Aldegondestraat thv 43,Ondergronds

Afvalcontainers.74096,REST,Ja,5.40930830764028,52.1694169507095,33193-Arendshorst,33193,Arendshorst thv 42 t/m 172,Ondergronds

Afvalcontainers.74097,REST,Nee,5.38538726511462,52.1709243265347,33531-Tafelrondeplein,33531,Tafelrondeplein,Ondergronds

Afvalcontainers.74098,REST,Nee,5.38601728861411,52.1688543404223,33530-Paladijnenweg 2,33530,Paladijnenweg thv 63,Ondergronds

Afvalcontainers.74099,REST,Ja,5.43253486756776,52.1978721874753,33029-Hoornplantsoen thv huisnr 29,33029,Hoornplantsoen 29,Ondergronds

Afvalcontainers.74100,REST,Ja,5.43086391543814,52.1991832311624,33132-Kuinrestraat,33132,Kuinrestraat thv 53,Ondergronds

Afvalcontainers.74101,REST,Ja,5.42989796313273,52.2005692717517,33133-Scharwoudestraat,33133,Scharwoudestraat thv 13,Ondergronds

Afvalcontainers.74102,REST,Ja,5.43471180362121,52.1983543124245,33037-Hindeloopenkade thv nr. 136,33037,Hindeloopenkade 136,Ondergronds

Afvalcontainers.74103,REST,Ja,5.36872271886099,52.2035913406043,33017-Meerval,33017,Meerval thv 1,Ondergronds

Afvalcontainers.74104,REST,Ja,5.39316623611764,52.1593325713763,33198-Coninckstraat,33198,Coninckstraat thv Celzusterenstraat,Ondergronds

Afvalcontainers.74105,REST,Ja,5.39551721356462,52.1661932608835,33040-Van Obdamstraat 2,33040,Van Obdamstraat (vooraan),Ondergronds

Afvalcontainers.74106,REST,Ja,5.39271519525578,52.1929023445152,33440-Reling,33440,Reling t.o. nr 1,Ondergronds

Afvalcontainers.74107,REST,Ja,5.39765618848394,52.1596200009243,33162-Van Goudoeverstraat 3,33162,Van Goudoeverstraat thv P-plaats,Ondergronds

Afvalcontainers.74108,REST,Ja,5.39765368164875,52.1596012726379,33161-Van Goudoeverstraat 2,33161,Van Goudoeverstraat thv P-plaats,Ondergronds

Afvalcontainers.74109,REST,Ja,5.40195126441533,52.1623146893227,33183-Van Randwijcklaan 1,33183,Van Randwijcklaan thv 105 N,Ondergronds

Afvalcontainers.74110,REST,Ja,5.36773013063837,52.202227954406,33019-Zalm,33019,Zalm thv 31,Ondergronds

Afvalcontainers.74111,REST,Ja,5.40192778972013,52.1623045470955,33184-Van Randwijcklaan 2,33184,Van Randwijcklaan thv 105 N,Ondergronds

Afvalcontainers.74112,REST,Ja,5.37626078859309,52.1586652453743,33021-Zeeuwsestraat 1,33021,Zeeuwsestraat thv Groningerstraat,Ondergronds

Afvalcontainers.74113,REST,Ja,5.36677163116085,52.204549955889,33015-Meerval,33015,Meerval thv 131,Ondergronds

Afvalcontainers.74114,REST,Ja,5.42852158667191,52.198850950884,33048-Weteringkade thv huisnr 163,33048,Weteringkade 163,Ondergronds

Afvalcontainers.74115,REST,Ja,5.39250163633746,52.1837647242459,33481-Het Masker 2 (hoek Stille Ste,33481,Het Masker hoek Stille Steeg,Ondergronds

Afvalcontainers.74116,REST,Ja,5.38532395072821,52.1654519114288,33104-Orion 2,33104,Orion hk Meridlaan,Ondergronds

Afvalcontainers.74117,REST,Ja,5.38827317918809,52.1545990774772,33173-Langestraat,33173,Langestraat thv 14,Ondergronds

Afvalcontainers.74118,REST,Ja,5.36638426024351,52.2027592067325,33006-Forel 2,33006,Forel thv 14,Ondergronds

Afvalcontainers.74119,REST,Ja,5.42426402743643,52.2043962105534,33059-Workumstraat,33059,Workumstraat thv 52,Ondergronds

Afvalcontainers.74120,REST,Ja,5.3897659563961,52.1633527638093,33061-Binckesstraat 1,33061,Binckesstraat 4,Ondergronds

Afvalcontainers.74121,REST,Ja,5.38337581242158,52.164979000887,33105-Grote Beer,33105,Grote Beer hk Orion,Ondergronds

Afvalcontainers.74122,REST,Nee,5.38515920091621,52.1499636038501,33762-Arnhemseweg,33762,Arnhemseweg thv 10,Ondergronds

Afvalcontainers.74123,REST,Ja,5.37076536103578,52.2060289174128,33002-Brasem,33002,Brasem thv 22,Ondergronds

Afvalcontainers.74124,REST,Ja,5.37628063513566,52.1600993358034,33003-Drentsestraat 1/1,33003,Drentsestraat thv Amsterdamseweg,Ondergronds

Afvalcontainers.74125,REST,Ja,5.36989211291372,52.2049085002665,33001-Blankvoorn,33001,Blankvoorn thv 13,Ondergronds

Afvalcontainers.74126,REST,Ja,5.38829480561976,52.1546112514591,33174-Langestraat,33174,Langestraat thv 14,Ondergronds

Afvalcontainers.74127,REST,Nee,5.39257885030071,52.1512318857238,33761-Bisschopsweg 2,33761,Bisschopsweg thv 144,Ondergronds

Afvalcontainers.74128,REST,Ja,5.38768733241563,52.1563611482905,33178-Lieve Vrouwenstraat,33178,Lieve Vrouwenstraat thv 48,Ondergronds

Afvalcontainers.74129,REST,Ja,5.37739560595951,52.1578960873189,33004-Flevostraat,33004,Flevostraat hk Groningerstraat,Ondergronds

Afvalcontainers.74130,REST,Nee,5.3640647154946,52.1614113416518,33662-Berkelstraat 2,33662,Berkelstraat thv 35,Ondergronds

Afvalcontainers.74131,REST,Ja,5.38771445033024,52.156366424167,33121-Lieve Vrouwenstraat,33121,Lieve Vrouwenstraat thv 48,Ondergronds

Afvalcontainers.74132,REST,Ja,5.38777255828125,52.1575029851461,33119-Havik,33119,Havik hk Vijver,Ondergronds

Afvalcontainers.74133,REST,Nee,5.40629022086151,52.1656093692727,33633-Vogelwiede,33633,Vogelwiede nr 1,Ondergronds

Afvalcontainers.74134,REST,Nee,5.40986757199316,52.1659470859607,33634-Gruttostraat,33634,Gruttostraat thv nr 1,Ondergronds

Afvalcontainers.74135,REST,Ja,5.38855181907116,52.1575139559149,33120-Havik,33120,Havik thv 27,Ondergronds

Afvalcontainers.74136,REST,Nee,5.40417887361223,52.1653246330504,33642-Mussenpad,33642,Mussenpad nr 1,Ondergronds

Afvalcontainers.74137,REST,Nee,5.3992190177849,52.1667620727057,33645-Liendertsedreef,33645,Liendertsedreef thv 3,Ondergronds

Afvalcontainers.74138,REST,Ja,5.38837367163244,52.1559221213601,33122-Langegracht,33122,Langegracht hk Zwanehalssteeg,Ondergronds

Afvalcontainers.74139,REST,Nee,5.40307348515766,52.1709793962047,33643-Fazantenstraat 1,33643,Fazantenstraat nr 42,Ondergronds

Afvalcontainers.74140,REST,Nee,5.40251776069872,52.1703745035934,33644-Fazantenstraat 2,33644,Fazantenstraat nr 40,Ondergronds

Afvalcontainers.74141,REST,Nee,5.3522754631689,52.1606551253906,33649-Soesterweg/Lindestraat,33649,Soesterweg/Lindestraat,Ondergronds

Afvalcontainers.74142,REST,Ja,5.42095956830026,52.2046654635094,33254-Baak van Egmond,33254,Baak van Egmond hk Baak van Katwijk,Ondergronds

Afvalcontainers.74143,REST,Nee,5.39137340128307,52.1691335095773,33528-Paladijnenweg,33528,Paladijnenweg thv nr 275,Ondergronds

Afvalcontainers.74144,REST,Nee,5.38507362292642,52.1518526607624,33745-Zonnehof,33745,Zonnehof,Ondergronds

Afvalcontainers.74145,REST,Nee,5.41598055880718,52.1625896334079,33616-Van de Weemplein,33616,Van de Weemplein thv 10,Ondergronds

Afvalcontainers.74146,REST,Ja,5.41856124380286,52.2050207208586,33248-Baak van Hellevoetsluis,33248,Baak van Hellevoetsluis thv 11,Ondergronds

Afvalcontainers.74147,REST,Ja,5.39805299563903,52.1937751678741,33442-Het Haf,33442,Het Haf 8-36,Ondergronds

Afvalcontainers.74148,REST,Nee,5.406891662582,52.1668653567257,33640-Leeuwerikstraat,33640,Leeuwerikstraat thv 16,Ondergronds

Afvalcontainers.74149,REST,Nee,,,99917-(Tijdelijk),99917,(Tijdelijk),Bovengronds

Afvalcontainers.74150,REST,Nee,5.35890992943915,52.1600074678573,33659-Goudsbloemstraat,33659,Goudsbloemstraat thv 28,Ondergronds

Afvalcontainers.74151,REST,Ja,5.37924064843696,52.1566466491299,33098-Piet Mondriaanplaan,33098,Piet Mondriaanplaan thv 167,Ondergronds

Afvalcontainers.74152,REST,Ja,5.37451367576152,52.1548622351708,33090-Piet Mondriaanplein,33090,Piet Mondriaanplein thv 195,Ondergronds

Afvalcontainers.74153,REST,Ja,5.37924723927129,52.1566641490154,33097-Piet Mondriaanlaan 2,33097,Piet Mondriaanlaan  167,Ondergronds

Afvalcontainers.74154,REST,Nee,5.37906735198766,52.1667743163513,33533-Balladelaan 2,33533,Balladelaan thv 208,Ondergronds

Afvalcontainers.74155,REST,Nee,5.41071935275376,52.1585786435872,33713-Salomestraat,33713,Salomestraat thv 94,Ondergronds

Afvalcontainers.74156,REST,Nee,5.41172182562614,52.1510577308129,33697-Rigolettostraat,33697,Rigolettostraat,Ondergronds

Afvalcontainers.74157,REST,Ja,5.40188686507757,52.1893885502618,33447-Het Wolfseind 1,33447,Het Wolfseind t.o. nr 19,Ondergronds

Afvalcontainers.74158,REST,Ja,5.42143785553631,52.2032995522567,33086-Wervershoofstraat 1 /1,33086,Wervershoofstraat thv 94,Ondergronds

Afvalcontainers.74159,REST,Ja,5.42147026337491,52.2032836480875,33087-Wervershoofstraat 1 /2,33087,Wervershooftstraat thv 94,Ondergronds

Afvalcontainers.74160,PMD,Nee,5.38704882413961,52.1417756448992,34902-Kelvinstraat,34902,Kelvinstraat thv Cartesiusstraat,Bovengronds

Afvalcontainers.74161,PMD,Ja,5.38569631383163,52.1559125557814,34943-Molenstraat,34943,Molenstraat thv (Kerk),Ondergronds

Afvalcontainers.74162,PMD,Nee,5.41440910221388,52.1634272200954,34915-Weg v/d Vrijheid,34915,Weg v/d Vrijheid thv Lage weg,Bovengronds

Afvalcontainers.74163,PMD,Nee,5.38995486064533,52.1708924184428,34893-Heemskinderenstraat,34893,Heemskinderenstr thv Holkerweg,Bovengronds

Afvalcontainers.74164,PMD,Nee,5.3747544604057,52.1645737643531,34896-ROVA Brengstation,34896,Nijverheidsweg Noord (Brengstation),Bovengronds

Afvalcontainers.74165,PMD,Nee,5.41883110669607,52.1680464386879,34910-Rustenburgerweg,34910,Rustenburgerweg thv Mellemastraat,Bovengronds

Afvalcontainers.74166,PMD,Nee,5.40373577046978,52.1772184749076,34815-Albert Schweitzersingel,34815,Albert Scheitzersingel hk Aristotelesstraat (AH),Bovengronds

Afvalcontainers.74167,PMD,Nee,5.37478542282339,52.1646016773106,34895-ROVA Brengstation,34895,Nijverheidsweg Noord (Brengstation),Bovengronds

Afvalcontainers.74168,PMD,Nee,5.36975570917635,52.2028744529667,34912-Waterdreef,34912,Waterdreef hk Posthoornslak,Bovengronds

Afvalcontainers.74169,PMD,Nee,5.38307277143393,52.1702247751701,34821-Kattebroekweg,34821,Kattebroekweg thv Merlijnstraat,Bovengronds

Afvalcontainers.74170,PMD,Nee,5.37147915552086,52.1778663008717,34900-De Koop,34900,De Koop thv 74,Bovengronds

Afvalcontainers.74171,PMD,Nee,5.43211727722996,52.1874968614899,34913-Van Tuyllstraat,34913,Van Tuyllstraat thv Brink,Bovengronds

Afvalcontainers.74172,PMD,Nee,5.37685508616085,52.1908483966301,34853-Bieshaarlaan,34853,Bieshaarlaan hk Breeland,Bovengronds

Afvalcontainers.74173,PMD,Nee,5.37688834455404,52.1908511252124,34918-Bieshaarlaan,34918,Bieshaarlaan hk Breeland,Bovengronds

Afvalcontainers.74174,PMD,Nee,5.36988154394496,52.2048892715557,35816-Blankvoorn PMD,35816,Blankvoorn,Ondergronds

Afvalcontainers.74175,PMD,Nee,5.40925717200202,52.1690744618457,35828-Arendshorst PMD 2,35828,Arendshorst thv 42,Bovengronds

Afvalcontainers.74176,PMD,Nee,5.39304703460443,52.1848142927279,35839-Het Masker PMD,35839,Het Masker,Ondergronds

Afvalcontainers.74177,PMD,Nee,5.43055036130248,52.1965475527717,35842-Wouda locatie 2 PMD,35842,Wouda locatie 2,Bovengronds

Afvalcontainers.74178,PMD,Nee,5.38364698915706,52.1923541989984,35840-Martinuslaan PMD,35840,Martinuslaan,Ondergronds

Afvalcontainers.74179,PMD,Ja,5.39054690924908,52.1729818910055,34811-Holkerweg,34811,Holkerweg thv (P plaats JUMBO),Ondergronds

Afvalcontainers.74180,PMD,Nee,5.39306588670466,52.1858718334931,34810-Morielje,34810,Morielje thv 291,Bovengronds

Afvalcontainers.74181,PMD,Nee,5.38439012449759,52.1540289010313,Het Masker,34812,Het Masker 39 en 101,Bovengronds

Afvalcontainers.74182,PMD,Nee,5.37697121189334,52.1826289662863,34825-Ambachtlaan,34825,Ambachtlaan thv Graveurstraat,Bovengronds

Afvalcontainers.74183,PMD,Nee,5.3689370622251,52.1815284600943,34843-Coelhorsterweg,34843,Coelhorsterweg thv Buschoterstraat,Bovengronds

Afvalcontainers.74184,PMD,Ja,5.39791128227777,52.1870483151543,34806-De Beurs,34806,De Beurs thv (P plaats China Palace),Ondergronds

Afvalcontainers.74185,PMD,Nee,5.38286706206647,52.187394224081,35841-Engweg,35841,Engweg,Ondergronds

Afvalcontainers.74186,PMD,Nee,5.39327691680089,52.193214243374,35838-De Reling PMD,35838,De Reling,Ondergronds

Afvalcontainers.74187,PMD,Nee,5.39918102692478,52.1754729827546,34823-Nijenrode,34823,Nijenrode thv Boy Edgarstraat,Bovengronds

Afvalcontainers.74188,PMD,Nee,5.36460730319247,52.1629009285012,34851-Berkelstraat,34851,Berkelstraat thv Dollardstraat,Bovengronds

Afvalcontainers.74189,PMD,Nee,5.37883946725855,52.1676006530262,34906-Balladelaan,34906,Balladelaan tvh (Lidl),Bovengronds

Afvalcontainers.74190,PMD,Nee,5.40760698354826,52.1824343847154,34907-Stradivariusstraat,34907,Stradivariusstr thv A Schweitzersngl,Bovengronds

Afvalcontainers.74191,PMD,Nee,5.37729007408163,52.1399610311726,34941-Borneoplein,34941,Borneoplein thv 9,Bovengronds

Afvalcontainers.74192,PMD,Nee,5.37883050757766,52.1676177652549,34905-Balladelaan,34905,Balladelaan thv (Lidl),Bovengronds

Afvalcontainers.74193,PMD,Ja,5.38440260807484,52.1540130017907,35800-Stadsring,35800,Stadsring thv 98,Ondergronds

Afvalcontainers.74194,PMD,Ja,5.38772306460978,52.156349538166,34999-Lieve Vrouwenstraat,34999,Lieve Vrouwenstraat thv 48,Ondergronds

Afvalcontainers.74195,PMD,Ja,5.39540760515353,52.1560182703978,34996-Binnen de Veste,34996,Binnen de Veste thv 19,Ondergronds

Afvalcontainers.73978,REST,Nee,5.38292726301281,52.1720543086441,33515-Moreestraat,33515,Moreestraat thv 32,Ondergronds

Afvalcontainers.73979,REST,Nee,5.38506724388473,52.1726443171652,33514-Roos van Dekemastraat,33514,Roos van Dekemastraat,Ondergronds

Afvalcontainers.73980,REST,Nee,5.37320117653302,52.1577057220962,33678-Matthias Withoosstraat,33678,Matthias Withoosstraat thv 34,Ondergronds

Afvalcontainers.73981,REST,Nee,5.39215722045488,52.1715943582239,33523-Koning Nobelpad 1,33523,Koning Nobelpad thv 28,Ondergronds

Afvalcontainers.73982,REST,Nee,5.38366760335619,52.1746583439297,33511-Amelisweerd,33511,Amelisweerd thv 105,Ondergronds

Afvalcontainers.73983,REST,Nee,5.37792729098271,52.171854284608,33519-Maarten Rossaartpad,33519,Maarten Rossaartpad,Ondergronds

Afvalcontainers.73984,REST,Ja,5.43473096989586,52.1960450769872,33150-Blokzijlpark 2 /1,33150,Blokzijlpark thv Elburgstraat,Ondergronds

Afvalcontainers.73985,REST,Ja,5.39687252252384,52.1574477380748,33240-Waltoren,33240,Waltoren thv 2,Ondergronds

Afvalcontainers.73986,REST,Ja,5.42288513071567,52.2025797471793,33148-Wervershoofstraat 2 /2,33148,Wervershoofstraat thv 2,Ondergronds

Afvalcontainers.73987,REST,Ja,5.42286505443232,52.2025898868935,33147-Wervershoofstraat 2 /1,33147,Wervershoofstraat thv 2,Ondergronds

Afvalcontainers.73988,REST,Ja,5.38774263393268,52.1575027807015,33134-Havik,33134,Havik hk Vijver,Ondergronds

Afvalcontainers.73989,REST,Nee,5.38217725134527,52.1731943004108,33512-Boelestein,33512,Boelestein thv 23,Ondergronds

Afvalcontainers.73990,REST,Ja,5.39628916227082,52.190482188162,33453-Mosselkreek 2,33453,Mosselkreek thv 1,Ondergronds

Afvalcontainers.73991,REST,Ja,5.42027255675143,52.2041448709529,33274-Baak v Egmond,33274,Baak van Egmond thv Baak van Herkingen,Ondergronds

Afvalcontainers.73992,REST,Nee,5.40241324767999,52.166907007999,33638-Lijsterstraat,33638,Lijsterstraat nr 13,Ondergronds

Afvalcontainers.73993,REST,Ja,5.39806242973039,52.1900005116446,33451-Zandkreek,33451,Zandkreek thv 27,Ondergronds

Afvalcontainers.73994,REST,Ja,5.38212001517539,52.165419738821,33285-Kleine Beer,33285,Kleine Beer thv Ringweg - Koppel,Ondergronds

Afvalcontainers.73995,REST,Ja,5.3853764178005,52.1613422025686,33286-De Leerbrief,33286,De Leerbrief thv Chirurgijgilde,Ondergronds

Afvalcontainers.73996,REST,Ja,5.38879460157411,52.193226280848,33437-De Terugblik,33437,De Terugblik t.o. nr 44,Ondergronds

Afvalcontainers.73997,REST,Ja,5.39276256333766,52.1879738611983,33468-Laan der Hoven,33468,Laan der Hoven thv 1 tm 16,Ondergronds

Afvalcontainers.73998,REST,Ja,5.3953953546051,52.1876405056021,33471-Hof der Gedachten 1 /2,33471,Hof der Gedachten thv 15-113/30-128,Ondergronds

Afvalcontainers.73999,REST,Ja,5.39769197373245,52.188783300722,33450-Het Langhuis 2,33450,Het Langhuis thv 1,Ondergronds

Afvalcontainers.74000,REST,Ja,5.38930908109635,52.1552057186034,33311-Langestraat,33311,Langestraat thv 49,Ondergronds

Afvalcontainers.74001,REST,Ja,5.39405507476717,52.1856271128525,33473-Het Masker,33473,Het Masker/Lotus,Ondergronds

Afvalcontainers.74002,REST,Ja,5.40683746336083,52.1496295416563,33033-Wagnerstraat,33033,Wagnerstraat thv 84 A,Ondergronds

Afvalcontainers.74003,REST,Ja,5.40647048636568,52.1470086961214,33312-Haydnstraat,33312,Haydnstraat thv 22 t/m 28,Ondergronds

Afvalcontainers.74004,REST,Ja,5.38938221938051,52.1894182640023,33458-Assoer 2,33458,Assoer thv 5,Ondergronds

Afvalcontainers.74005,REST,Nee,5.40731123234028,52.1455378114983,33743-Smetanastraat,33743,Smetanastraat thv nr 16,Ondergronds

Afvalcontainers.74006,REST,Nee,5.40019708868577,52.1591957887996,33731-Colombusweg,33731,Colombusweg thv nr 2,Ondergronds

Afvalcontainers.74007,REST,Nee,5.39986008048848,52.1543861560374,33736-Henriette Bosmanplein,33736,Henriette Bosmanplein,Ondergronds

Afvalcontainers.74008,REST,Nee,5.40096687499613,52.1605656239475,33730-Cabralstraat,33730,Cabralstraat thv nr 18,Ondergronds

Afvalcontainers.74009,REST,Nee,5.39033829927927,52.1607641065721,33728-Scheltussingel,33728,Scheltussingel thv nr 4,Ondergronds

Afvalcontainers.74010,REST,Nee,5.39742121325544,52.1555224546138,33732-Eskadronplein,33732,Eskadronplein,Ondergronds

Afvalcontainers.74011,REST,Nee,5.39229341103846,52.160560351246,33729-Scheltussingel,33729,Scheltussingel thv nr 21,Ondergronds

Afvalcontainers.74012,REST,Ja,5.40997825901802,52.1483281123202,33336-Verdistraat,33336,Verdistraat thv 53 A,Ondergronds

Afvalcontainers.74013,REST,Nee,5.39850931210291,52.1532744764753,33738-Heiligenbergerweg,33738,Heiligenbergerweg thv nr 55,Ondergronds

Afvalcontainers.74014,REST,Ja,5.38862324024764,52.1582879965132,33245-'t Zand,33245,'t Zand thv 18,Ondergronds

Afvalcontainers.74015,REST,Nee,5.39816160050194,52.152080456958,33737-Reigerstraat,33737,Reigerstraat thv nr 15,Ondergronds

Afvalcontainers.74016,REST,Ja,5.38485582232744,52.1585852555746,33247-Kleine Spui,33247,Kleine Spui hk Smallepad,Ondergronds

Afvalcontainers.74017,REST,Nee,5.4081465872555,52.1483713501702,33741-Wagnerstraat,33741,Wagnerstraat thv nr 42,Ondergronds

Afvalcontainers.74018,REST,Nee,5.40414051873127,52.1537277966218,33739-Bachweg,33739,Bachweg thv nr 101,Ondergronds

Afvalcontainers.74019,REST,Nee,5.39533726387807,52.1540285176798,33733-De Hoopstraat,33733,De Hoopstraat,Ondergronds

Afvalcontainers.74020,REST,Nee,5.40763160862432,52.1460774166027,33742-Vivaldistraat,33742,Vivaldistraat thv nr 30,Ondergronds

Afvalcontainers.74021,REST,Nee,5.4027048964063,52.1511146876449,33740-Mozartweg,33740,Mozartweg thv nr 14,Ondergronds

Afvalcontainers.74022,REST,Ja,5.39423068946782,52.1885692857056,33461-Hof der Herinnering,33461,Hof der Herinnering thv 38 en 40,Ondergronds

Afvalcontainers.74023,REST,Ja,5.38655003871458,52.1899505080129,33469-Afrikaring,33469,Afrikaring thv Woudzoom,Ondergronds

Afvalcontainers.74024,REST,Ja,5.39541240264384,52.1876259239861,33472-Hof der Gedachten 2 /2,33472,Hof der Gedachten thv 15-113/30-128,Ondergronds

Afvalcontainers.74025,REST,Nee,5.40352709926635,52.1760143967686,33492-Albert Schweitzersingel,33492,Albert Schweitzersingel thv 2,Ondergronds

Afvalcontainers.74026,REST,Ja,5.40077825115621,52.1874050931063,33474-Karrespoor,33474,Karrespoor thv De Strang,Ondergronds

Afvalcontainers.74027,REST,Ja,5.39363003836058,52.1912919864546,33470-De Helling,33470,De Helling thv 10,Ondergronds

Afvalcontainers.74028,REST,Nee,5.39643309541904,52.1629362950002,33725-De Ruijterstraat,33725,De Ruijterstraat thv nr 4,Ondergronds

Afvalcontainers.74029,REST,Ja,5.38697655607729,52.1581387481734,33246-Nieuweweg,33246,Nieuweweg hk't Zand,Ondergronds

Afvalcontainers.74030,REST,Nee,5.39617157684694,52.1614591588992,33726-Pullstraat,33726,Pullstraat thv nr 5,Ondergronds

Afvalcontainers.74031,REST,Nee,5.39479370674405,52.161683120325,33727-Van Assenraadstraat,33727,Van Assenraadstraat,Ondergronds

Afvalcontainers.74032,REST,Nee,5.39711794893245,52.1606910366513,33724-Dirk Loogenstraat,33724,Dirk Loogenstraat,Ondergronds

Afvalcontainers.74033,REST,Ja,5.3839896494465,52.1551921652394,33201-Stadsring,33201,Stadsring thv 12,Ondergronds

Afvalcontainers.74034,REST,Ja,5.40916145151201,52.1824525889021,33574-Henry Dunantstraat,33574,Henry Dunantstraat thv Voetbalveld,Ondergronds

Afvalcontainers.74035,REST,Ja,5.38624073073102,52.1535712356693,33208-Achter de Arnhemse Poortwal,33208,Achter de Arnhemse Poortwal thv (ACTION),Ondergronds

Afvalcontainers.74036,REST,Ja,5.40557645474947,52.1843125154479,33584-Triangelstraat 1,33584,Triangelstraat thv 43,Ondergronds

Afvalcontainers.74037,REST,Ja,5.38399074394013,52.1552098916407,33202-Stadsring,33202,Stadsring thv 12,Ondergronds

Afvalcontainers.74038,REST,Nee,5.40501706828718,52.1777343959312,33570-Aristotelesstraat 1,33570,Aristotelesstraat thv 46,Ondergronds

Afvalcontainers.74039,REST,Ja,5.37959769440745,52.1954206678419,33326-Het Groene Schaap,33326,Het Groene Schaap thv Poortersdreef,Ondergronds

Afvalcontainers.74040,REST,Ja,5.37878156220556,52.1948169524014,33325-De Oude Munt,33325,De Oude Munt thv 50,Ondergronds

Afvalcontainers.74041,REST,Ja,5.37716314527858,52.1991579162318,33321-Regenboog,33321,Regenboog thv Jumbo,Ondergronds

Afvalcontainers.74042,REST,Ja,5.37021014192109,52.196202095492,33322-Notarisappelgaarde,33322,Notarisappelgaarde thv 38,Ondergronds

Afvalcontainers.74043,REST,Ja,5.37268881491991,52.1952810158763,33323-Franse Bellefleur,33323,Franse Bellefleur hk Bataafse Bellefleur,Ondergronds

Afvalcontainers.74044,REST,Ja,5.40714110148036,52.1788995005586,33571-Aristotelesstraat 2,33571,Aristotelesstraat thv 108,Ondergronds

Afvalcontainers.74045,REST,Ja,5.38623769254411,52.153535866023,33209-Achter de Arnhemse Poortwal,33209,Achter de Arnhemse Poortwal thv (ACTION),Ondergronds

Afvalcontainers.74046,REST,Ja,5.40896579888632,52.1803080409958,33572-Augustinusstraat,33572,Aristotelesstraat thv 172,Ondergronds

Afvalcontainers.74047,REST,Ja,5.37539420479113,52.1949260544376,33324-Glorie van Hollandgaarde,33324,Glorie van Hollandgaarde thv 16,Ondergronds

Afvalcontainers.74048,REST,Ja,5.38773989082201,52.1528280640945,33212-Grote Haag,33212,Grote Haag hk Koesteeg,Ondergronds

Afvalcontainers.74049,REST,Ja,5.3990252745016,52.1604871086934,33220-Cartierstraat,33220,Cartierstraat hk van Randwijcklaan,Ondergronds

