OBJECTID,MAXIMALE_SNELHEID,IDENTIFICATIE_BEGIN,IDENTIFICATIE_EIND,KANTCODE_BEGIN,KANTCODE_EIND,KMLINT_BEGIN,KMLINT_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_WISSEL_KRUISING_PUIC,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,REF_SPOORTAKDEEL_GUID,REF_FUNC_SPOORTAK_NAAM_LANG
1689,40,66,329,V,L,Mp-Gn,Mp-Gn,0c934c51-fb34-4a4c-8293-39f93e38a677,,238151.04399999,575195.5,238041.02299999,575489.10499999,53.15702017,6.63030585,53.15967496,6.62873705,0.0045,"0,004500",0.318108,"0,318108",5e38db2b-b426-650d-30ee-f29fd4e6c21a,011_66V_69.0
1690,40,1353,ES_1353R,R,,Gd-Gvc,Bkh-Gv,881af9cc-aa50-4b4f-9561-73943f7bd01a,,83248.016,454345.906,82991.3,454419.342,52.07274251,4.34062878,52.07336915,4.33686943,0.084104,"0,084104",0.301783,"0,301783",6129c6e1-6b95-c1ce-10f6-1b283cfd8798,564_1353R_23.8
1691,40,2309,2313,L,R,Hlg-Nscg,Hlg-Nscg,9fa22270-21ad-4201-a2a1-3f030d5f75a5,,236274.93599999,579619.56299999,236465.28088369,579503.35644054,53.19705348,6.60338106,53.19598059,6.60619926,0.036492,"0,036492",0.25956,"0,259560",30c1f409-7b3a-9257-90ca-b5d79f557097,552_2309L_83.5
1692,20,2309,2313,L,R,Hlg-Nscg,Hlg-Nscg,9fa22270-21ad-4201-a2a1-3f030d5f75a5,,236465.28088369,579503.35644054,236768.886,579340.348,53.19598059,6.60619926,53.1944699,6.61069976,0.25956,"0,259560",0.295188,"0,295188",30c1f409-7b3a-9257-90ca-b5d79f557097,552_2309L_83.5
1693,40,233,931,V,R,Ps-Shell1,Whz-Bot,144f0963-84ea-4519-ba89-90ffc3f62293,,85443.27099999,434218.35999999,85554.353,432634.717,51.89213581,4.37672673,51.87791728,4.37865947,1.641509,"1,641509",1.734396,"1,734396",e5cbcc14-ad66-9562-05d9-40ed388ed5bd,469_233V_201.7
1694,80,2755,2863,V,V,Asa-Zvg,Asa-Zvg,b64ed771-c506-4811-8a38-fefc4410ae5a,,136281.68299999,455264.005,136995.09847201,454434.41708083,52.08532514,5.11410683,52.07789247,5.12455902,0.0036,"0,003600",1.125749,"1,125749",9465942b-39dc-319a-20d8-c92bd24d5447,531_2755V_35.6
1695,140,2755,2863,V,V,Asa-Zvg,Asa-Zvg,b64ed771-c506-4811-8a38-fefc4410ae5a,,136995.09847201,454434.41708083,137326.85399999,454243.76799999,52.07789247,5.12455902,52.07618959,5.12940826,1.125749,"1,125749",1.508383,"1,508383",9465942b-39dc-319a-20d8-c92bd24d5447,531_2755V_35.6
1696,50,201,514,L,R,Ass-Rtd,Ass-Rtd,47c60fba-5f01-4811-91b6-07d2ac903599,,91172.028,437698.82,91150.70948307,437698.7133601,51.92410185,4.45929422,51.92409844,4.45898436,0.035835,"0,035835",0.057157,"0,057157",ad2e66e1-54ab-dd97-81bd-a218fcc59fd0,555_201L_83.3
1697,40,201,514,L,R,Ass-Rtd,Ass-Rtd,47c60fba-5f01-4811-91b6-07d2ac903599,,91150.70948307,437698.7133601,90843.50299999,437667.77399999,51.92409844,4.45898436,51.92378504,4.45452462,0.057157,"0,057157",0.366414,"0,366414",ad2e66e1-54ab-dd97-81bd-a218fcc59fd0,555_201L_83.3
1698,50,563,630,L,L,Asd-Zp,Asd-Zp,5bdc8943-aa02-4aab-affc-e037d55297b0,,153107.836,463011.864,153551.043,462882.91999999,52.15527633,5.35955413,52.15411871,5.3660311,0.034661,"0,034661",0.496549,"0,496549",9827eaac-7046-4690-12e9-dfea3e2f7585,506_563L_43.6
1699,40,956,993,R,L,Wgm-Dmn,Wgm-Dmn,aa8199ad-4d4a-470c-8a16-a6a9794424a8,,125640.474,484782.17499999,126228.52899999,484562.74099999,52.35016154,4.95629908,52.34822051,4.96494836,0.034065,"0,034065",0.699281,"0,699281",fa6b205f-cedb-8dc0-0735-ca3a8dfdaaff,927_956R_905.8
1700,30,210,ES_210L,L,,Erpw-Erpmw,Erpw-Erpmw,2d328176-f106-43ed-a02f-e52335dc5b76,,67520.142,440283.33899999,67260.27899999,440079.412,51.94411027,4.11486363,51.94223675,4.11113704,0.0317,"0,031700",0.397983,"0,397983",7345d36a-25ac-456d-9a1b-71251e5407f9,474_210L_200.5
1701,80,1609,1639,R,L,Hlm-Utg,Hlm-Utg,57a41adf-8bbd-4108-bc1b-ae5bb94858c6,,105215.811,499038.943,105636.704,499397.63299999,52.47681461,4.65443286,52.48007621,4.6605745,0.034063,"0,034063",0.592276,"0,592276",51867d9c-a336-4056-0407-058432358a2c,076_1609R_11.4
1702,130,351A,463,L,R,Ass-Rtd,Ass-Rtd,ade404bd-6e41-4bb1-8a13-82edc22ee705,,81106.44899999,452926.136,81076.76913,452800.71911079,52.05970175,4.30970445,52.0585707,4.30929889,0.061144,"0,061144",0.19005,"0,190050",94f9782f-de87-d5d6-81bc-5c0c8ded5bf1,112_351AL_62.5
1703,140,351A,463,L,R,Ass-Rtd,Ass-Rtd,ade404bd-6e41-4bb1-8a13-82edc22ee705,,81076.76913,452800.71911079,82827.50699999,449254.983,52.0585707,4.30929889,52.02693635,4.33557158,0.19005,"0,190050",4.306065,"4,306065",94f9782f-de87-d5d6-81bc-5c0c8ded5bf1,112_351AL_62.5
1704,40,1102,1103,L,R,Bot-Qbst,Bot-Qbst,60dad3ec-ee9f-4788-8f27-323ad8821bc7,,77392.66599999,433601.64799999,77483.98299999,433981.913,51.88552913,4.25993246,51.88895923,4.26117302,0.034088,"0,034088",0.42826,"0,428260",2ec75cc9-4d81-126b-1563-224b6ca256e0,470_1102L_302.8
1705,40,17-18,3341,R,R,Kfhz-Kfhn,Kfhz-Kfhn,2d15d648-f1f2-4418-8d74-c8b9dba39dd5,,100390.283,427469.609,101081.069,426954.298,51.83314682,4.59491355,51.82858264,4.60501505,0.034662,"0,034662",0.899416,"0,899416",59f4f62b-4adc-9564-d84d-6fa07551c510,924_17-18R_35.3
1706,60,229B/291A,341,T,R,Ass-Rtd,Ass-Rtd,a9826c96-d765-4ad6-87fc-38526fa1960b,,91547.23299999,437662.227,92076.929,437833.42099999,51.92381589,4.46475491,51.92541461,4.47242314,0.020222,"0,020222",0.577853,"0,577853",33e0d4d6-9d2e-9024-d29a-1dec606c35f8,555_291AT_83.6
1707,80,1305A,5021,V,V,Zd-Sgra,Zd-Sgra,f44e3856-e8d3-4f98-a090-3b715ee7f74c,,119382.464,489153.10499999,117179.072,489144.35399999,52.38907431,4.8639919,52.38884827,4.8316271,0.0045,"0,004500",0.416326,"0,416326",e7ea6d32-5be4-4a92-80c2-a8ae90cc2b8e,525_1305AV_180.4
1708,100,117,137B,L,L,Hlm-Utg,Hlm-Utg,869f4131-ae8c-44e8-a2cd-45f1721bb1ca,,103451.798,489232.308,103009.007,489971.978,52.38852094,4.62997951,52.39512648,4.62336111,0.03647,"0,036470",0.605781,"0,605781",19a6ba66-f367-0943-79f8-539a01cc339a,527_117L_17.4
1709,40,65,1101,V,R,Bot-Wplw,Bot-Wplw,9c05a52b-820f-454c-ae5f-a268fd92f5ff,,78889.27499999,432736.54999999,78787.895,431765.58199999,51.87796128,4.28185825,51.86922141,4.2806009,0.0045,"0,004500",1.04222,"1,042220",338966c6-f474-9203-3426-1a24c0f46d07,470_65V_201.3
1710,40,3531,3581,R,L,Kfhz-Kfhn,Kfhz-Kfhn,046b8290-157c-4ee2-ae47-ab16c6fcb076,,100399.041,427560.168,100009.649,427702.912,51.83396159,4.5950263,51.83520625,4.58935464,0.03647,"0,036470",0.451712,"0,451712",96b14e27-0abe-78c3-8d7b-a602090afe43,924_3531R_35.3
1711,70,241,257B,R,L,Ah-Zl,Ah-Zl,eb748f1b-e9ab-4ac5-9bdc-8817c2f68058,,204556.293,482795.162,204546.62758954,482829.67274589,52.330852,6.1142225,52.33116302,6.1140858,0.058141,"0,058141",0.093983,"0,093983",68431eb8-dc19-9d8c-1da2-e897559a89c8,018_241R_52.5
1712,90,241,257B,R,L,Ah-Zl,Ah-Zl,eb748f1b-e9ab-4ac5-9bdc-8817c2f68058,,204546.62758954,482829.67274589,204615.796,483594.456,52.33116302,6.1140858,52.33802993,6.11521324,0.093983,"0,093983",0.890036,"0,890036",68431eb8-dc19-9d8c-1da2-e897559a89c8,018_241R_52.5
1713,80,147A,147B,R,R,Ut-Rtd,Ut-Rtd,92da5a0a-3f74-4d1a-9553-5619fdc0674b,,108633.395,447842.237,108583.24099999,447851.31,52.01699728,4.71175049,52.01707463,4.71101868,0.058138,"0,058138",0.109107,"0,109107",9e50c613-3292-06cf-2b86-ac275647395f,624_147AR_31.7
1714,160,187A,213,L,V,Ass-Rtd,Ass-Rtd,788f83cd-e6b6-4ebf-b1ac-c3b5c51c6c32,,84992.114,456136.351,84969.05310284,456119.56698485,52.08905623,4.36569681,52.08890248,4.36536382,0.058127,"0,058127",0.086649,"0,086649",6e0c6f1f-50df-ca25-e03d-6754cd7feb0c,563_187AL_57.4
1715,130,187A,213,L,V,Ass-Rtd,Ass-Rtd,788f83cd-e6b6-4ebf-b1ac-c3b5c51c6c32,,84969.05310284,456119.56698485,83520.9890966,455088.77392288,52.08890248,4.36536382,52.07945385,4.34445411,0.434643,"0,434643",1.864265,"1,864265",f4e538d6-9df6-cbd1-1824-44dc9ef1985d,563_187AL_57.4
1716,100,187A,213,L,V,Ass-Rtd,Ass-Rtd,788f83cd-e6b6-4ebf-b1ac-c3b5c51c6c32,,83520.9890966,455088.77392288,83086.144,454791.89,52.07945385,4.34445411,52.07672951,4.33817411,1.864265,"1,864265",2.39107,"2,391070",f4e538d6-9df6-cbd1-1824-44dc9ef1985d,563_187AL_57.4
1717,40,161B,461B,V,V,Ah-Vl,Ah-Vl,201442ac-d5f5-4569-b8f5-43ffd3c75d6b,,187236.429,429030.38799999,187238.95135974,429038.62962643,51.84891522,5.85505427,51.84898915,5.85509164,0.0039,"0,003900",0.012519,"0,012519",8a095413-81c5-3d6d-2edc-d83f73677383,514_161BV_16.4
1718,110,161B,461B,V,V,Ah-Vl,Ah-Vl,201442ac-d5f5-4569-b8f5-43ffd3c75d6b,,187238.95135974,429038.62962643,187554.7664605,430421.08217277,51.84898915,5.85509164,51.86139638,5.8598055,0.186418,"0,186418",1.440689,"1,440689",054202e8-fe17-e0e5-9b79-06b86c7b9cb2,514_161BV_16.4
1719,140,161B,461B,V,V,Ah-Vl,Ah-Vl,201442ac-d5f5-4569-b8f5-43ffd3c75d6b,,187554.7664605,430421.08217277,187415.92486685,432909.3509278,51.86139638,5.8598055,51.88376922,5.85802412,1.440689,"1,440689",3.932908,"3,932908",054202e8-fe17-e0e5-9b79-06b86c7b9cb2,514_161BV_16.4
1720,130,161B,461B,V,V,Ah-Vl,Ah-Vl,201442ac-d5f5-4569-b8f5-43ffd3c75d6b,,187415.92486685,432909.3509278,187414.149,432941.315,51.88376922,5.85802412,51.88405662,5.85800134,3.932908,"3,932908",3.964922,"3,964922",054202e8-fe17-e0e5-9b79-06b86c7b9cb2,514_161BV_16.4
1721,40,1003,SJ_1003R,R,,Amf-Amfwph,Amf-Amfwph,ecf6ecf9-fe57-45a0-82de-b4564e2bd07d,,153436.685,463022.222,153844.206,462955.623,52.15537044,5.36435944,52.15477285,5.37031463,0.031746,"0,031746",0.445146,"0,445146",26092615-c5d3-4539-a05e-31182d5f2e88,900_1003R_200.9
1722,40,X0236,ES_X0236R,R,,Axa-Sluo1,Axa-Sluo1,aa43900b-3d23-48f8-8b0d-6c22ef7e568e,,47700.476,365910.38099999,47783.25499999,366342.96299999,51.2723328,3.84952484,51.2762357,3.85058022,0.034217,"0,034217",0.737827,"0,737827",03afbd9d-e55f-4eec-949d-de8d57b2a3cd,130_X0236R_201.2
1723,140,351B,359B,V,L,Rsd-Vs,Rsd-Vs,c9382bb8-6a62-4001-b8fc-fb88c54b79d6,,69877.57,382239.21899999,61684.938,386779.489,51.42284563,4.1633355,51.46235226,4.04437154,0.0039,"0,003900",9.538471,"9,538471",88c95fd3-3349-8544-3a65-c9c2725ac629,127_351BV_27.9
1724,140,357A,373,L,R,Hlg-Nscg,Hlg-Nscg,aef1fa5d-5ff1-467e-a86a-eba1486c60c6,,206195.503,585807.68999999,218075.24861645,585874.84838385,53.25637062,6.15431781,53.25570502,6.33231562,0.058131,"0,058131",11.938073,"11,938073",abbd206d-4079-c80e-9f61-c815ade74852,002_357AL_51.5
1725,120,357A,373,L,R,Hlg-Nscg,Hlg-Nscg,aef1fa5d-5ff1-467e-a86a-eba1486c60c6,,218075.24861645,585874.84838385,218228.825,585875.383,53.25570502,6.33231562,53.25569169,6.33461659,11.938073,"11,938073",12.091651,"12,091651",abbd206d-4079-c80e-9f61-c815ade74852,002_357AL_51.5
1726,40,15,X0892,L,R,Lar-Coep,Lar-Coep,d1b691a0-b865-4e11-998f-12274d80bab3,,246120.094,518837.053,246269.731,518702.79999999,52.64938104,6.73369663,52.64814973,6.73587024,0.03647,"0,036470",0.237721,"0,237721",9920f820-bfc1-4793-a6e5-817c7ddbd438,451_15L_74.7
1727,40,943A,ES_943AV,V,,Gpda-Asra,Gpda-Asra,d2cf76bb-891c-45fd-9a04-07c539d426a6,,125836.21,482715.26699999,126100.73299999,482917.041,52.33159585,4.95935087,52.33342325,4.96321416,0.0045,"0,004500",0.338084,"0,338084",e8e6dd74-7e7e-f7ee-941a-4b096d39f377,027_943AV_148.5
1728,80,901,911,L,V,Hdr-Zd,Hdr-Zd,fe312fc4-22a9-428f-9396-693c10eeca0d,,115653.431,495589.139,115659.482,495571.4,52.44666109,4.80846088,52.44650211,4.80855196,0.034088,"0,034088",0.052831,"0,052831",63fd34c7-10a2-f869-6bf7-e86eb4ee3e64,524_901L_70.2
1729,140,2019,2045,R,V,Asa-Zvg,Asa-Zvg,c97be2a9-8064-4a64-9646-bf4ad1676edf,,188826.976,444385.623,189443.7965695,444334.17192618,51.98683389,5.87964845,51.98633353,5.88862249,0.061145,"0,061145",0.680239,"0,680239",882a3e0f-af1e-8190-2f04-491df336342a,508_2019R_90.4
1730,80,2019,2045,R,V,Asa-Zvg,Asa-Zvg,c97be2a9-8064-4a64-9646-bf4ad1676edf,,189443.7965695,444334.17192618,189483.953,444330.10399999,51.98633353,5.88862249,51.98629447,5.88920664,0.680239,"0,680239",0.720601,"0,720601",882a3e0f-af1e-8190-2f04-491df336342a,508_2019R_90.4
1731,10,938,955,R,R,Wgm-Dmn,Wgm-Dmn,f3c00c54-2183-4e26-b503-a7fcc6099ddb,,125842.433,484634.24599999,125612.78599999,484802.701,52.3488428,4.95927593,52.35034454,4.95589093,0.03647,"0,036470",0.321938,"0,321938",e833c7c0-d634-d550-73d5-10af6776dd30,927_938R_906.1
1732,80,913,5009B,R,V,Sgra-Asra,Zd-Sgra,ce494530-0507-4a48-b988-8c1c120d8e67,,117520.569,487865.50099999,116484.642,489197.17999999,52.37737837,4.83678606,52.38927474,4.82142057,0.204481,"0,204481",1.968529,"1,968529",13fe657f-e367-4f7f-8ea1-e9aef01782ee,523_913R_53.8
1733,40,35A,913,L,L,Std-Hz,Std-Hz,3cdaf3f8-52f9-4d9a-877e-19a841e3723d,,195571.328,322826.02399999,196032.443,322592.62,50.89377554,5.96382573,50.89164475,5.97035269,0.034088,"0,034088",0.551312,"0,551312",17b30449-5062-9e78-a736-b24bd3dabc2a,504_35AL_17.6
1734,80,3617,3741,L,L,Kfhz-Kfhn,Kfhz-Kfhn,8c8c008e-c322-4961-af88-a39971fb029f,,99881.327,427799.015,99202.089,428347.44199999,51.83605731,4.58747768,51.84091877,4.57753492,0.034088,"0,034088",0.907242,"0,907242",d4e761b8-39ac-a580-76e4-3df050f52108,924_3617L_35.8
1735,140,273A,459B,R,V,Vl-Ehv,Vl-Ehv,9e556d50-4e02-430f-b648-8ffbbb92f5b1,,163489.82,384061.753,173465.2936184,387178.15782496,51.44558273,5.50932105,51.47335612,5.65297535,0.123556,"0,123556",10.525724,"10,525724",5bacec7a-01d3-8d71-f2f3-342bbb9a126d,618_273AR_49.5
1736,130,273A,459B,R,V,Vl-Ehv,Vl-Ehv,9e556d50-4e02-430f-b648-8ffbbb92f5b1,,173465.2936184,387178.15782496,173717.402,387277.51299999,51.47335612,5.65297535,51.47424086,5.65660926,10.525724,"10,525724",10.796705,"10,796705",5bacec7a-01d3-8d71-f2f3-342bbb9a126d,618_273AR_49.5
1737,80,1115A,1191,R,R,Bd-Ehv,Bd-Ehv,b61aebda-a95f-46a9-b863-b58b39b5ef25,,150113.38399999,399652.639,150185.52257157,399569.87451094,51.5857665,5.31669239,51.58502318,5.3177344,0.058133,"0,058133",0.167924,"0,167924",41edbdc3-97d4-7950-a0eb-3058d0acee30,617_1115AR_38.9
1738,120,1115A,1191,R,R,Bd-Ehv,Bd-Ehv,b61aebda-a95f-46a9-b863-b58b39b5ef25,,150185.52257157,399569.87451094,150724.16899999,398938.412,51.58502318,5.3177344,51.57935157,5.32551396,0.167924,"0,167924",1.000356,"1,000356",41edbdc3-97d4-7950-a0eb-3058d0acee30,617_1115AR_38.9
1739,,1004,ES_1004R,R,,Mt-Glk,Mt-Glk,309af1d9-3684-4f6e-bdad-85686c762c78,,177205.128,318567.378,177163.11199999,318929.156,50.85650328,5.70253639,50.85975683,5.70196183,0.036491,"0,036491",0.401234,"0,401234",a1dc2a2d-3f03-d0ff-0ed1-c387feb04cf2,520_1004R_36.7
1740,80,251B,253A,V,V,Hlmjl-Zvt,Hlmjl-Zvt,d23f47fb-83f5-4605-95fc-f160f0a21d3a,,97396.225,487743.01899999,97363.062,487742.46799999,52.37453482,4.54128996,52.37452639,4.54080311,0.0045,"0,004500",0.037668,"0,037668",3018a178-597f-b5a6-01fa-957a2ee2af7a,083_251BV_7.4
1741,40,19,646,R,L,Whz-Bot,Whz-Bot,7720b908-5f3e-481f-bbe9-6955a24de242,,90393.106,431913.50799999,89853.48799999,431896.29399999,51.87201763,4.44905752,51.87180011,4.44122607,0.034065,"0,034065",0.574262,"0,574262",737b68e9-bc35-cf63-8bf0-6e27f86d8544,950_19R_6.5
1742,130,245,265B,L,R,Bd-Rtd,Bd-Rtd,60c02c6a-1910-49a2-acd0-767c513aaa22,,104256.129,413309.193,104713.36199999,412175.097,51.70624085,4.6530677,51.696089,4.65984613,0.125981,"0,125981",1.355699,"1,355699",d527109c-5db5-8907-57cd-a1aefd611d38,625_245L_17.0
1743,40,41,ES_41R,R,,Bh-Odzg,Bh-Odzg,8c1178c5-fa7a-4082-9e16-e00e9ee74192,,275041.28499999,481525.318,274988.319,481518.63799999,52.30856914,7.14749329,52.30852069,7.14671457,0.034088,"0,034088",0.087476,"0,087476",223d3478-23b6-4494-a86b-809e4665eb95,777_41R_14.4
1744,40,105B/107,139,P,V,Bd-Ehv,Bd-Ehv,91db91c8-ab64-4fb0-8265-e26701ebd639,,133616.59599999,396951.076,134406.96799999,396841.454,51.56109805,5.0788299,51.56014222,5.09023416,0.02599,"0,025990",0.824628,"0,824628",600e65da-1ac9-99ff-bd43-ede651d03b4e,551_107P_21.8
1745,40,252,253,L,R,Axia-Axah,Axia-Axah,32a1c5a5-e950-4fed-927b-38092b46c8d7,,47831.62599999,365068.95199999,47394.347,364941.716,51.26479643,3.85165729,51.26357024,3.84543251,0.03647,"0,036470",0.492277,"0,492277",7038a5a2-8881-40f3-bdef-526d19578241,852_252L_200.2
1746,40,119A,K179B,L,Q,Ass-Rtd,Ass-Rtd,a3c10c0b-d493-4057-9058-6e8b781b6bbf,,103459.262,489221.03999999,103394.86729183,489219.24427943,52.38842038,4.63009087,52.38839819,4.6291453,0.034088,"0,034088",0.098508,"0,098508",c2f9fc7c-1902-5a77-9aae-8d07be590387,527_119AL_17.4
1747,60,119A,K179B,L,Q,Ass-Rtd,,a3c10c0b-d493-4057-9058-6e8b781b6bbf,,103394.86729183,489219.24427943,103080.791,489172.03399999,52.38839819,4.6291453,52.38794429,4.62453936,0.108692,"0,108692",0.416808,"0,416808",a1c8fdd0-8240-a85e-edca-e8780190ebc7,527_119AL_17.4
1748,40,X0302,X0324,L,L,Ddr-Ddrz,Ddr-Ddrz,942a1b29-300e-43b7-aa51-fe04d4db9e40,,103785.11,423477.59299999,103715.65399999,423457.434,51.79758989,4.64475302,51.79740233,4.6437492,0.031701,"0,031701",0.104296,"0,104296",2c4f6259-4e72-4457-b557-be7a80097c71,805_X0302L_102.0
1749,40,1049,ES_1049R,R,,Bd-Rtd,Bd-Rtd,cc9d746c-6cac-4d15-9907-d46a1814aa1e,,94907.346,434928.103,94818.51499999,435102.973,51.89961612,4.51407492,51.90117816,4.5127538,0.034088,"0,034088",0.230227,"0,230227",3aa91643-10d5-0144-9c50-d0868918a501,163_1049R_44.7
1750,40,6,52,L,R,Skn-Zb,Skn-Zb,de46c980-9a1e-486e-a83c-fadefd023ed5,,258914.462,557713.70999999,258750.776,557880.452,52.9963566,6.93500795,52.99788607,6.9326239,0.034065,"0,034065",0.267731,"0,267731",3e7d8d08-78dd-4667-9827-045e6cabfd41,463_6L_0.0
1751,140,363,373,L,R,Mp-Gn,Mp-Gn,b15ebe9c-a58a-4ff8-bef3-3ae22ca83520,,231324.097,541155.028,231446.15299999,541758.667,52.85219149,6.52027006,52.85759803,6.52222256,0.03647,"0,036470",0.65239,"0,652390",398dbf64-eabe-b173-a54a-22a7d3ebbc58,012_363L_33.4
1752,130,351B,395A,V,V,Mt-Vl,Mt-Vl,4ae93239-cedc-408b-a4ee-6e1247799475,,188281.363,341083.79499999,188877.34599999,343500.01699999,51.05835664,5.86190327,51.08003973,5.87063173,0.0039,"0,003900",2.492545,"2,492545",05e58a9a-b26e-b725-e094-0cdda91e8468,062_351BV_28.2
1753,30,80,82A/83,R,P,Dz-Dzsh,Dz-Dzsh,67083a56-fbaf-4ef5-86bc-3a9926d2e457,,259427.853,593073.68,259632.168,593024.376,53.31389567,6.95410151,53.3134128,6.9571499,0.031701,"0,031701",0.245708,"0,245708",e19827b8-2810-3463-8532-ce3feae8f3b9,803_80R_103.5
1754,80,4441,4451,L,L,Brech-Brzv,Brech-Brzv,a7c377be-8139-4613-ae2e-a0fdc1196faa,,183621.847,434352.26,185074.39499999,434128.488,51.89694633,5.80303892,51.89485841,5.82412232,0.068184,"0,068184",1.569273,"1,569273",4ff3f4ed-360d-d083-f1e9-78f042baabf7,155_4441L_86.4
1755,,5,58,V,V,A-Hz,A-Hz,430cfdc0-3401-4c5b-a459-519d8829135e,,204754.27499999,320191.42999999,204807.87717366,320511.76212271,50.86937114,6.09397051,50.87224572,6.09477589,0.003603,"0,003603",0.328804,"0,328804",db67dfb4-60da-447c-ac46-f9b8b33e6325,781_5V_15.9
1756,110,5,58,V,V,A-Hz,A-Hz,430cfdc0-3401-4c5b-a459-519d8829135e,,204807.87717366,320511.76212271,204799.85999999,320698.58799999,50.87224572,6.09477589,50.87392565,6.09468767,0.328804,"0,328804",0.516185,"0,516185",db67dfb4-60da-447c-ac46-f9b8b33e6325,781_5V_15.9
1757,130,1B,1929,L,V,Ut-Btl,Ut-Btl,19f31401-fdb0-4647-9b0e-b2602fa866fe,,142649.257,442054.059,141066.98296492,446606.848537,51.96677186,5.20748406,52.00765555,5.18427541,0.061142,"0,061142",4.921074,"4,921074",757edc32-ca3a-01ea-2472-7a776f8b9f5e,117_1BL_15.5
1758,140,1B,1929,L,V,Ut-Btl,Ut-Btl,19f31401-fdb0-4647-9b0e-b2602fa866fe,,141066.98296492,446606.848537,140845.85399999,447271.076,52.00765555,5.18427541,52.01362008,5.18102738,4.921074,"4,921074",5.621175,"5,621175",757edc32-ca3a-01ea-2472-7a776f8b9f5e,117_1BL_15.5
1759,40,908,ES_908R,R,,Aml-Hgl,Aml-Hgl,4a512f37-a216-46e2-8ee7-d19806b7dbac,,241163.75,486563.014,241284.578,486450.32699999,52.36018927,6.65213955,52.3591577,6.65388404,0.034088,"0,034088",0.199553,"0,199553",f4c09b85-b9dd-4c77-b847-39bcf1121757,606_908R_0.3
1760,140,1037,2105B,R,V,Ut-Rtd,Ut-Rtd,049973b8-1217-4128-a7ad-1a8e60474c12,,125238.249,457471.02899999,128525.744,457333.64299999,52.10467855,4.95279682,52.10361066,5.00079104,0.125981,"0,125981",0.444961,"0,444961",ece0e336-72ff-1626-043a-1286b26ebc96,532_1037R_11.2
1761,40,903,904,R,V,Bvhca-Bvhc,Bvhca-Bvhc,6095722d-4ad5-4453-a8b6-74c2d3fbc855,,103992.416,499516.895,103991.75599999,499517.12199999,52.48099719,4.63635424,52.48099917,4.63634449,0.034065,"0,034065",0.034763,"0,034763",631b0253-3b7e-4c2c-8ca9-2f17b921d28f,804_903R_201.5
1762,,125/127,183/185,Q,S,Bdl-Rm,Bdl-Rm,966d3b49-fd6a-4230-80df-d99f1be5ed48,,176410.64,362248.786,177295.905,362170.291,51.2491711,5.69385807,51.24843139,5.7065324,0.023011,"0,023011",0.912209,"0,912209",4f9f958b-6077-4076-5b0d-cd5962fcc73c,518_125Q_63.6
1763,40,51A,ES_51AV,V,,Gd-Gvc,Gd-Gvc,d5de3214-e495-4150-ae7a-48defe94239e,,82363.19999999,454931.609,82133.71099999,455224.50099999,52.07789078,4.3276003,52.0804928,4.32419058,0.0045,"0,004500",0.376783,"0,376783",0c67d799-6fb6-4cd9-5c5b-d38cba435976,560_51AV_24.9
1764,130,133A,273B,V,V,Gd-Gvc,Gd-Gvc,7fbc4e02-027c-4830-83d8-e315d19ec74e,,94460.172,451056.625,103779.704,447152.129,52.04451988,4.50473161,52.01036795,4.64115198,0.0039,"0,003900",9.737794,"9,737794",cb4da2ca-2209-962f-06de-40df9c2f1367,107_133AV_12.0
1765,40,3,4,R,R,Awhv-Chv,Awhv-Chv,3fc60519-fece-48c6-ab9c-fb55a3a660cb,,118634.239,490692.23999999,118674.982,490746.058,52.40285779,4.85283442,52.40334416,4.85342726,0.036491,"0,036491",0.104024,"0,104024",554ec474-d424-b456-589f-b627aa41f10b,485_3R_100.3
1766,80,1203A,1213B,L,R,Bot-Mvt,Bot-Mvt,cd062983-c84c-4a07-bd17-16f87a125cab,,68527.01799999,439370.216,67701.873,439766.13199999,51.93606209,4.12973454,51.93949102,4.11763763,0.058128,"0,058128",0.989059,"0,989059",3756a60c-9e6b-f3b1-9886-a2555682fd5b,950_1203AL_32.7
1767,40,14,31,L,R,Mp-Gn,Mp-Gn,30aeaaec-eaa5-421c-87f8-edd31e48640c,,238343.007,574219.44299999,238255.613,574803.635,53.14822147,6.63292275,53.15348343,6.6317676,0.033999,"0,033999",0.626515,"0,626515",c286d193-bf26-5971-b209-d13197e813b5,011_14L_67.9
1768,80,443A,663,V,R,Rsd-Vs,Rsd-Vs,b9a6ce4a-6abd-4fe5-b575-69bd223b781d,,32593.071,391266.75699999,32969.40159843,391352.47094825,51.49710535,3.62433726,51.49795717,3.62972484,0.0045,"0,004500",0.392749,"0,392749",db0b8a7d-891b-671d-4ac3-cb0a010f2b9c,127_443AV_67.7
1769,140,443A,663,V,R,Rsd-Vs,Rsd-Vs,b9a6ce4a-6abd-4fe5-b575-69bd223b781d,,32969.40159843,391352.47094825,38498.375,391807.157,51.49795717,3.62972484,51.5032137,3.7091686,0.392749,"0,392749",5.954628,"5,954628",db0b8a7d-891b-671d-4ac3-cb0a010f2b9c,127_443AV_67.7
