FID,ZOEK_POSTCODE,ZOEK_ADRES,X,Y,STRAAT,HUISNUMMER,HUISLETTER,HUIS_TOEVOEGING,POSTCODE,WOONPLAATS,WIJ_NAAM,WEBSITE,GEOM
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2add,"9726ER, 120a",Abel Tasmanplein 120a 9726ER Groningen,232855,581371,Abel Tasmanplein,120,a,,9726ER,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232855 581371)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ade,"9726ER, 120b",Abel Tasmanplein 120b 9726ER Groningen,232858,581374,Abel Tasmanplein,120,b,,9726ER,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232858 581374)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2adf,"9726ER, 122",Abel Tasmanplein 122 9726ER Groningen,232855,581366,Abel Tasmanplein,122,,,9726ER,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232855 581366)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae0,"9726ER, 124",Abel Tasmanplein 124 9726ER Groningen,232857,581365,Abel Tasmanplein,124,,,9726ER,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232857 581365)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae1,"9726ER, 126",Abel Tasmanplein 126 9726ER Groningen,232858,581363,Abel Tasmanplein,126,,,9726ER,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232858 581363)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae2,"9726EL, 13",Abel Tasmanplein 13 9726EL Groningen,232817,581356,Abel Tasmanplein,13,,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232817 581356)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae3,"9726EL, 13a",Abel Tasmanplein 13a 9726EL Groningen,232818,581354,Abel Tasmanplein,13,a,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232818 581354)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae4,"9726EL, 13b",Abel Tasmanplein 13b 9726EL Groningen,232820,581352,Abel Tasmanplein,13,b,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232820 581352)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae5,"9726EM, 14",Abel Tasmanplein 14 9726EM Groningen,232818,581447,Abel Tasmanplein,14,,,9726EM,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232818 581447)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae6,"9726EL, 15",Abel Tasmanplein 15 9726EL Groningen,232823,581349,Abel Tasmanplein,15,,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232823 581349)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae7,"9726EL, 15a",Abel Tasmanplein 15a 9726EL Groningen,232825,581348,Abel Tasmanplein,15,a,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232825 581348)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae8,"9726EL, 15b",Abel Tasmanplein 15b 9726EL Groningen,232827,581346,Abel Tasmanplein,15,b,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232827 581346)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ae9,"9726EM, 16",Abel Tasmanplein 16 9726EM Groningen,232818,581445,Abel Tasmanplein,16,,,9726EM,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232818 581445)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2aea,"9726EL, 17",Abel Tasmanplein 17 9726EL Groningen,232829,581343,Abel Tasmanplein,17,,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232829 581343)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2aeb,"9726EL, 17a",Abel Tasmanplein 17a 9726EL Groningen,232831,581342,Abel Tasmanplein,17,a,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232831 581342)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2aec,"9726EL, 17b",Abel Tasmanplein 17b 9726EL Groningen,232833,581340,Abel Tasmanplein,17,b,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232833 581340)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2aed,"9726EN, 18",Abel Tasmanplein 18 9726EN Groningen,232818,581444,Abel Tasmanplein,18,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232818 581444)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2aee,"9726EL, 19",Abel Tasmanplein 19 9726EL Groningen,232837,581335,Abel Tasmanplein,19,,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232837 581335)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2aef,"9726EL, 19a",Abel Tasmanplein 19a 9726EL Groningen,232839,581333,Abel Tasmanplein,19,a,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232839 581333)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af0,"9726EL, 19b",Abel Tasmanplein 19b 9726EL Groningen,232841,581332,Abel Tasmanplein,19,b,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232841 581332)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af1,"9726EK, 1a",Abel Tasmanplein 1a 9726EK Groningen,232785,581391,Abel Tasmanplein,1,a,,9726EK,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232785 581391)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af2,"9726EK, 1b",Abel Tasmanplein 1b 9726EK Groningen,232783,581389,Abel Tasmanplein,1,b,,9726EK,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232783 581389)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af3,"9726EM, 2",Abel Tasmanplein 2 9726EM Groningen,232815,581448,Abel Tasmanplein,2,,,9726EM,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232815 581448)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af4,"9726EN, 20",Abel Tasmanplein 20 9726EN Groningen,232818,581442,Abel Tasmanplein,20,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232818 581442)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af5,"9726EL, 21",Abel Tasmanplein 21 9726EL Groningen,232843,581330,Abel Tasmanplein,21,,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232843 581330)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af6,"9726EL, 21a",Abel Tasmanplein 21a 9726EL Groningen,232845,581328,Abel Tasmanplein,21,a,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232845 581328)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af7,"9726EL, 21b",Abel Tasmanplein 21b 9726EL Groningen,232847,581326,Abel Tasmanplein,21,b,,9726EL,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232847 581326)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af8,"9726EN, 22",Abel Tasmanplein 22 9726EN Groningen,232820,581448,Abel Tasmanplein,22,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232820 581448)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2af9,"9726EN, 24",Abel Tasmanplein 24 9726EN Groningen,232820,581447,Abel Tasmanplein,24,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232820 581447)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2afa,"9726EN, 26",Abel Tasmanplein 26 9726EN Groningen,232820,581445,Abel Tasmanplein,26,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232820 581445)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2afb,"9726EN, 28",Abel Tasmanplein 28 9726EN Groningen,232820,581444,Abel Tasmanplein,28,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232820 581444)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2afc,"9726EK, 3",Abel Tasmanplein 3 9726EK Groningen,232787,581387,Abel Tasmanplein,3,,,9726EK,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232787 581387)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2afd,"9726EN, 30",Abel Tasmanplein 30 9726EN Groningen,232820,581443,Abel Tasmanplein,30,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232820 581443)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2afe,"9726EN, 32",Abel Tasmanplein 32 9726EN Groningen,232822,581448,Abel Tasmanplein,32,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232822 581448)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2aff,"9726EN, 34",Abel Tasmanplein 34 9726EN Groningen,232822,581447,Abel Tasmanplein,34,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232822 581447)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b00,"9726EN, 36",Abel Tasmanplein 36 9726EN Groningen,232822,581445,Abel Tasmanplein,36,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232822 581445)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b01,"9726EN, 38",Abel Tasmanplein 38 9726EN Groningen,232822,581444,Abel Tasmanplein,38,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232822 581444)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b02,"9721TH, 30",Aart van der Leeuwlaan 30 9721TH Groningen,234266,579046,Aart van der Leeuwlaan,30,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234266 579046)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b03,"9721TH, 32",Aart van der Leeuwlaan 32 9721TH Groningen,234266,579044,Aart van der Leeuwlaan,32,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234266 579044)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b04,"9721TH, 34",Aart van der Leeuwlaan 34 9721TH Groningen,234266,579042,Aart van der Leeuwlaan,34,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234266 579042)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b05,"9721TH, 36",Aart van der Leeuwlaan 36 9721TH Groningen,234266,579041,Aart van der Leeuwlaan,36,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234266 579041)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b06,"9721TH, 38",Aart van der Leeuwlaan 38 9721TH Groningen,234263,579047,Aart van der Leeuwlaan,38,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234263 579047)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b07,"9721TG, 4",Aart van der Leeuwlaan 4 9721TG Groningen,234287,578944,Aart van der Leeuwlaan,4,,,9721TG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234287 578944)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b08,"9721TH, 40",Aart van der Leeuwlaan 40 9721TH Groningen,234263,579046,Aart van der Leeuwlaan,40,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234263 579046)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b09,"9721TH, 42",Aart van der Leeuwlaan 42 9721TH Groningen,234263,579044,Aart van der Leeuwlaan,42,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234263 579044)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b0a,"9721TH, 44",Aart van der Leeuwlaan 44 9721TH Groningen,234263,579042,Aart van der Leeuwlaan,44,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234263 579042)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b0b,"9721TH, 46",Aart van der Leeuwlaan 46 9721TH Groningen,234263,579041,Aart van der Leeuwlaan,46,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234263 579041)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b0c,"9721TH, 48",Aart van der Leeuwlaan 48 9721TH Groningen,234261,579047,Aart van der Leeuwlaan,48,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234261 579047)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b0d,"9721TE, 5",Aart van der Leeuwlaan 5 9721TE Groningen,234317,578959,Aart van der Leeuwlaan,5,,,9721TE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234317 578959)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b0e,"9721TH, 50",Aart van der Leeuwlaan 50 9721TH Groningen,234261,579046,Aart van der Leeuwlaan,50,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234261 579046)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b0f,"9721TH, 52",Aart van der Leeuwlaan 52 9721TH Groningen,234261,579044,Aart van der Leeuwlaan,52,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234261 579044)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b10,"9721TH, 54",Aart van der Leeuwlaan 54 9721TH Groningen,234261,579042,Aart van der Leeuwlaan,54,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234261 579042)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b11,"9721TH, 56",Aart van der Leeuwlaan 56 9721TH Groningen,234261,579041,Aart van der Leeuwlaan,56,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234261 579041)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b12,"9721TH, 58",Aart van der Leeuwlaan 58 9721TH Groningen,234258,579047,Aart van der Leeuwlaan,58,,,9721TH,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234258 579047)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b13,"9721TG, 6",Aart van der Leeuwlaan 6 9721TG Groningen,234287,578951,Aart van der Leeuwlaan,6,,,9721TG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234287 578951)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b14,"9721TJ, 60",Aart van der Leeuwlaan 60 9721TJ Groningen,234258,579046,Aart van der Leeuwlaan,60,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234258 579046)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b15,"9721TJ, 62",Aart van der Leeuwlaan 62 9721TJ Groningen,234258,579044,Aart van der Leeuwlaan,62,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234258 579044)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b16,"9721TJ, 64",Aart van der Leeuwlaan 64 9721TJ Groningen,234258,579042,Aart van der Leeuwlaan,64,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234258 579042)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b17,"9721TJ, 66",Aart van der Leeuwlaan 66 9721TJ Groningen,234258,579041,Aart van der Leeuwlaan,66,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234258 579041)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b18,"9721TJ, 68",Aart van der Leeuwlaan 68 9721TJ Groningen,234256,579047,Aart van der Leeuwlaan,68,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234256 579047)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b19,"9721TE, 7",Aart van der Leeuwlaan 7 9721TE Groningen,234317,578966,Aart van der Leeuwlaan,7,,,9721TE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234317 578966)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b1a,"9721TJ, 70",Aart van der Leeuwlaan 70 9721TJ Groningen,234256,579046,Aart van der Leeuwlaan,70,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234256 579046)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b1b,"9721TJ, 72",Aart van der Leeuwlaan 72 9721TJ Groningen,234256,579044,Aart van der Leeuwlaan,72,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234256 579044)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b1c,"9721TJ, 74",Aart van der Leeuwlaan 74 9721TJ Groningen,234256,579042,Aart van der Leeuwlaan,74,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234256 579042)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b1d,"9721TJ, 76",Aart van der Leeuwlaan 76 9721TJ Groningen,234256,579040,Aart van der Leeuwlaan,76,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234256 579040)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b1e,"9721TJ, 78",Aart van der Leeuwlaan 78 9721TJ Groningen,234254,579047,Aart van der Leeuwlaan,78,,,9721TJ,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234254 579047)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b1f,"9721TG, 8",Aart van der Leeuwlaan 8 9721TG Groningen,234288,578974,Aart van der Leeuwlaan,8,,,9721TG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (234288 578974)
