FID,OVW_STARTDATUM,SENSOR_ID,SENSORTYPE,LOCATIEOMSCHRIJVING,OPMERKING,LATITUDE,LONGITUDE,MEETMOMENT,BODEMVOCHTIGHEIDPERCENTAGE,GEOMETRIE,OVW_MAX_SIZE

Bodemvocht.6200636,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:46:48,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200637,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:51:48,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200638,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:56:48,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200639,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:01:48,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200640,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:06:48,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200641,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:11:49,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200642,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:16:49,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200643,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:21:49,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200644,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:26:49,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200645,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:31:50,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200646,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:36:50,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200647,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:41:50,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200648,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:46:50,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200649,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:51:51,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200650,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 05:56:51,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200651,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:01:51,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200652,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:06:51,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200653,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:11:52,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200654,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:16:52,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200655,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:21:52,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200656,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:26:52,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200657,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:31:53,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200658,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:36:53,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200659,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:41:53,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200660,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:46:53,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200661,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:51:54,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200662,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 06:56:54,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200663,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:01:54,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200664,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:06:54,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200665,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 07:11:55,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200666,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:06:41,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200667,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:11:41,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200668,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:16:41,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200669,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:21:41,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200670,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:26:41,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200671,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:31:42,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200672,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:36:42,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200673,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:41:42,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200674,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:46:42,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200675,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:51:42,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200676,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 02:56:43,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200677,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:01:43,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200678,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:06:43,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200679,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:11:43,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200680,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:16:43,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200681,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:21:44,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200682,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:26:44,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200683,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:31:44,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200684,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:36:44,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200685,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:41:45,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200686,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:46:45,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200687,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:51:45,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200688,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 03:56:45,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200689,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:01:46,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200690,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 04:06:46,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200571,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/11/2020 14:39:45,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200572,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/11/2020 17:38:57,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200573,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/11/2020 20:38:12,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200574,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/11/2020 23:52:04,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200575,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/11/2020 02:51:19,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200576,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/11/2020 05:50:38,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200577,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/11/2020 08:49:59,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200578,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/11/2020 11:49:19,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200579,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/11/2020 14:48:38,13,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200580,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/11/2020 07:46:59,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200581,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/11/2020 10:46:57,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200582,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/11/2020 13:46:59,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200583,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/11/2020 16:47:01,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200584,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/11/2020 19:47:08,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200585,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/11/2020 22:47:21,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200586,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 01:47:39,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200587,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 04:47:59,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200588,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 07:48:20,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200589,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 10:48:41,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200590,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 13:48:57,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200591,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 16:49:10,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200592,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 19:49:18,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200593,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/11/2020 22:49:20,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200594,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/12/2020 04:49:13,11,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200595,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/12/2020 07:49:05,14,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200596,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/12/2020 10:48:53,16,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200597,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/12/2020 13:48:37,16,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200598,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/12/2020 16:48:17,15,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200599,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/12/2020 19:47:56,15,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200600,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,01/12/2020 22:47:37,15,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200811,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 10:32:36,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200812,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 13:32:26,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200813,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 16:32:11,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200814,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 19:31:54,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200815,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 22:31:33,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200816,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 01:31:05,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200817,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 04:30:26,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200818,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 07:29:43,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200819,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 10:28:59,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200820,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 13:28:15,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200821,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 16:27:33,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200822,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 19:26:57,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200823,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/12/2020 22:26:23,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200824,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 01:25:52,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200825,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 04:25:21,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200826,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 07:24:48,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200827,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 10:24:15,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200828,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 13:23:38,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200829,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 16:23:00,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200830,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 19:22:19,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200831,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/12/2020 22:21:38,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200832,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 01:20:59,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200833,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 04:20:27,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200834,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 07:19:59,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200835,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 10:19:39,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200836,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 13:19:21,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200837,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 16:19:00,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200838,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 19:18:43,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200839,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/12/2020 22:18:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200840,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 01:18:22,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200841,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 04:18:19,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200842,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 07:18:19,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200843,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 10:18:22,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200844,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 13:18:26,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200845,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/12/2020 16:18:30,4,POINT (47.975235466892244 3.313610199241911),0

