Uitvgavenummer verbruikboek,EU Type goedkeuringssleutel,EEG variantcode,EEG Uitvoeringscode,Uitvoering wijzigingsnummer,Verbruikcategorie uitvoering
1,e1*92/53*0001*19,H03CB0,TFAA240,1,F
1,e1*92/53*0001*19,H03CB0,TFAA241,1,F
1,e1*92/53*0001*19,H03CB0,TFAA250,1,F
1,e1*92/53*0001*19,H03CB0,TFAA251,1,F
1,e1*92/53*0001*19,H03CC0,EEAA240,1,F
1,e1*92/53*0001*19,H03CC0,EEAA241,1,F
1,e1*92/53*0001*19,H03CC0,EEAA250,1,F
1,e1*92/53*0001*19,H03CC0,EEAA251,1,F
1,e1*92/53*0001*19,H03CC0,TFAA240,1,F
1,e1*92/53*0001*19,H03CC0,TFAA241,1,F
1,e1*92/53*0001*19,H03CC0,TFAA250,1,F
1,e1*92/53*0001*19,H03CC0,TFAA251,1,F
1,e1*92/53*0001*19,H061A0,ECAA240,1,F
1,e1*92/53*0001*19,H061A0,ECAA241,1,F
1,e1*92/53*0001*19,H061A0,ECAA250,1,F
1,e1*92/53*0001*19,H061A0,ECAA251,1,F
1,e1*92/53*0001*19,H061A0,TFAA240,1,F
1,e1*92/53*0001*19,H061A0,TFAA241,1,F
1,e1*92/53*0001*19,H061A0,TFAA250,1,F
1,e1*92/53*0001*19,H061A0,TFAA251,1,F
1,e1*92/53*0001*19,H061C0,ECAA240,1,F
1,e1*92/53*0001*19,H061C0,ECAA241,1,F
1,e1*92/53*0001*19,H061C0,ECAA250,1,F
1,e1*92/53*0001*19,H061C0,ECAA251,1,F
1,e1*92/53*0001*19,H061C0,TFAA240,1,F
1,e1*92/53*0001*19,H061C0,TFAA241,1,F
1,e1*92/53*0001*19,H061C0,TFAA250,1,F
1,e1*92/53*0001*19,H061C0,TFAA251,1,F
1,e1*92/53*0001*19,H063A0,ECAA240,1,F
1,e1*92/53*0001*19,H063A0,ECAA241,1,F
1,e1*92/53*0001*19,H063A0,ECAA250,1,F
1,e1*92/53*0001*19,H063A0,ECAA251,1,F
1,e1*92/53*0001*19,H063A0,THAA240,1,F
