FID,datummutatie,naammuteerder,bron,status,genormeerd,rwsdienst,waterlichaam,objectcode,kribid,kribkophoogte,opmerkingen,gdb_geomattr_data,shape
kribkophoogtes_legger.100,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0C7FF201-8260-4CC7-8ACB-2F3F5921B9E6,BB224895-C281-46F5-BB7D-DFA9CB265D29,1.38,,,POINT (203755.26999999955 496460.58999999985)
kribkophoogtes_legger.101,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,68479A68-38EA-4EA0-9C3C-0CE23A53258D,37600D78-6A5E-4EC9-B6D7-291B91E6FCC5,4.19,,,POINT (208485.16000000015 471449.30999999866)
kribkophoogtes_legger.102,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,32C6E246-4C99-480A-AA09-390CC71CDE8A,AF4ED87E-97EB-4C82-824B-424DA1D2FAA8,2.84,,,POINT (203139.3599999994 485932.4699999988)
kribkophoogtes_legger.103,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6B1399FE-F56F-40A6-AA70-8E365D48EDCA,7BAAD7FE-F611-499D-AC5E-BD83010046F0,1.82,,,POINT (205381.75 489917.69000000134)
kribkophoogtes_legger.104,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B1BF697D-6396-4968-ADF2-D578EA5AB4DF,01BC912B-ABD8-4D66-8C89-D1AF1AA568D1,2.09,,,POINT (205227.83999999985 488736.19000000134)
kribkophoogtes_legger.105,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,39C47362-E970-4D6C-8C0A-7B0B842BC5E4,5DFF95B6-E659-4052-8A6E-F2184244D846,5.85,,,POINT (209619.55000000075 459650.25)
kribkophoogtes_legger.106,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,8F99A521-1622-4F2A-9C21-F471BB675BFA,2B79567A-C5D6-480C-B553-1141422ACED3,3.61,,,POINT (203859.76999999955 480552.66000000015)
kribkophoogtes_legger.107,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DD874670-94C6-439F-81DE-F337B74A4C71,B415C508-D462-40BA-AD25-9930F51062B6,0.93,,,POINT (198437 502596.58999999985)
kribkophoogtes_legger.108,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4CF937E8-FA2C-4E6F-B9A5-F6FC5FAAAAA4,F1F1AC9C-59C8-486F-A2B9-5EE2C4795226,1.92,,,POINT (205437.16000000015 493407.9699999988)
kribkophoogtes_legger.109,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6D2FD5A4-6EB8-4A55-BCB9-A242FB123C30,26F0D165-CEDC-4A4C-8EE3-A3CCB4347A78,2.29,,,POINT (203039.87999999896 487569.91000000015)
kribkophoogtes_legger.110,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C162C357-CD4D-4D48-9F59-1D667E4E5DDF,8627B552-DFF6-4AF2-A137-DA96C657E379,3.04,,,POINT (203088.83999999985 481458.55999999866)
kribkophoogtes_legger.111,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F9104828-CB7A-46DC-BCE4-835000B25762,BCD6E135-2947-41B0-9F9F-1EF8928A3127,4.97,,,POINT (209357.51999999955 462906.37999999896)
kribkophoogtes_legger.112,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E3436FDE-5244-421C-BF01-676A8AE08906,7F5CA182-F54C-4147-93A5-BEB2F1556F70,4.65,,,POINT (208597.08999999985 468454.69000000134)
kribkophoogtes_legger.113,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4687D04B-E235-45D2-B24E-BEBB3200355F,D318774D-C7B2-4202-8D9C-8F12CE3F62A7,1,,,POINT (200677.69000000134 500712)
kribkophoogtes_legger.114,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,901291DB-BA1D-486E-9537-9D8D778337DF,DEFBB6B9-7FA2-4EC4-AE63-2026356FB65A,1.42,,,POINT (201965.23000000045 499399.7800000012)
kribkophoogtes_legger.115,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F950CFE3-2EF1-4D0B-B689-655353E33500,78495F18-5FD6-4F34-96F6-7CCF17AF72D8,0.94,,,POINT (196849.76999999955 504975.2199999988)
kribkophoogtes_legger.116,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3A2B370A-F4BB-41FD-A5AD-EE5C40008469,D229E8BB-DD08-4660-BDF6-FB83D0A0A7BB,2.01,,,POINT (203734.30000000075 495203.12000000104)
kribkophoogtes_legger.117,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,34169288-775E-4B26-862C-4EB87303A887,081AFB62-FA84-4ADC-AFFB-473D8F6FBF44,3.79,,,POINT (205288.3599999994 475309.37999999896)
kribkophoogtes_legger.118,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,869208C7-F7DF-470D-AC15-0D85071AFBAF,D54A1C5E-60DB-44EB-8122-AC27A5F4D019,2.69,,,POINT (203948.62000000104 484259.05999999866)
kribkophoogtes_legger.119,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7ACE1B22-6C56-4E05-950C-4569F5203A6A,C87FA36E-2B76-4C2B-8AA9-1D5027642FB4,1.37,,,POINT (202964.05000000075 498705.37999999896)
kribkophoogtes_legger.120,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EEE89A8A-35F3-41C0-BBA8-BB98CBDE9FD1,F001FFA5-EA66-4F4F-9CED-BDBDB4D00925,2.41,,,POINT (203676.55999999866 487675.62000000104)
kribkophoogtes_legger.121,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1D70231B-756A-4A77-AA33-D88631B14F3D,F11D3A8B-60A3-4DCF-B3A8-8F74853AA2E1,3.34,,,POINT (204472.87999999896 477531.44000000134)
kribkophoogtes_legger.122,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B18AC34C-1131-48F3-BDA0-E2328A5D079C,9B6CFA68-7B68-41A7-8270-170B4E67F6EE,2.96,,,POINT (203099.33999999985 482802.05999999866)
kribkophoogtes_legger.123,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F6787355-C6FD-48DC-B202-2E8738F629A1,7AB22832-91B2-4EE4-9ABB-F36F1EE52596,0.7,,,POINT (193746.94000000134 503732.33999999985)
kribkophoogtes_legger.124,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AD126A43-D145-4412-BBFF-389F95212BC9,79B4D17A-937F-4DF9-B8AF-CED5CC529851,1.65,,,POINT (203589.05999999866 496929.91000000015)
kribkophoogtes_legger.125,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,58465E14-9EB5-4960-B869-D91823AFAB6C,27A64D0E-4EDF-4CC3-AF8E-9B0C34466663,3.11,,,POINT (202666.2199999988 486230.69000000134)
kribkophoogtes_legger.126,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E9B0B67F-EC96-4959-AE27-427F9549259A,401A60B5-D87A-447B-B1FC-AEC442C9F951,1.94,,,POINT (205691.76999999955 490937.7199999988)
kribkophoogtes_legger.127,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4A2A3993-9097-4EC1-A344-C7BC865BEAAF,4D856551-2384-4E19-869F-6415F3C7C2B9,5.86,,,POINT (209974.12000000104 460678.16000000015)
kribkophoogtes_legger.128,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0DA250E3-82F8-4433-A2AC-C3BC898B3B39,5B8CE481-6E53-44F5-B7E4-7DBDB9F4A912,0.55,,,POINT (197788.6400000006 503326.66000000015)
kribkophoogtes_legger.129,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D0B9B61F-DB63-44F4-8400-C6C317379783,FD77D318-9F5F-4D75-B8E5-352D62099035,4.29,,,POINT (207657 468007.91000000015)
kribkophoogtes_legger.130,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EDDE56C6-4443-497E-A1DC-CD02BCF12C93,ECA6FB25-336F-4EFE-BBF2-4294788D4728,4.7,,,POINT (209098.16000000015 466471)
kribkophoogtes_legger.131,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,609709DB-B676-43F1-982C-DD5B4F481DB6,84E579A8-71BC-487D-B0F8-50FAB03D63EE,3.83,,,POINT (205299 475805.2199999988)
kribkophoogtes_legger.132,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2340DB5A-EB7A-4A84-BC3B-48E49137B7EA,2CDA7E9F-C85D-4AF1-A933-142DCE66B8BC,0.62,,,POINT (198009.44999999925 502883.30999999866)
kribkophoogtes_legger.133,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A67D0B2F-FEDD-40FD-911D-B4463E6C0E64,78DA237B-FD15-4293-A788-5E341DA7BA2A,1.95,,,POINT (204947.05000000075 494046.69000000134)
kribkophoogtes_legger.134,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,921601A1-AE2B-402B-A991-47FD1BCC9CAA,CC85F88C-11EC-47E4-9EF7-919F083EFA05,4.13,,,POINT (207826.83999999985 473565.05999999866)
kribkophoogtes_legger.135,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F617A594-1A84-4456-85DC-CDA5C08C4D66,B91B0C3E-85FA-4238-949E-1966AC60CF71,5.86,,,POINT (210914.08999999985 458676.16000000015)
kribkophoogtes_legger.136,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DDA0A515-FC6C-44A5-9567-78DF632E551C,79993308-3C51-43C6-8A81-E0F0C71D0E37,4.25,,,POINT (209425.16000000015 468698.12000000104)
kribkophoogtes_legger.137,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9E8E57C4-27B7-4982-9CB7-E9F1BE349A75,1C2805E9-44C6-4297-B6D9-EC0CCA50D0AB,1.24,,,POINT (200532.33999999985 501088.66000000015)
kribkophoogtes_legger.138,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B4A154FA-D323-42DA-85D9-3D8D3C34FCA4,3D63746A-0FB4-4338-988E-4E09D3CC9C6A,2.06,,,POINT (205831.9699999988 491863.94000000134)
kribkophoogtes_legger.139,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,492A0207-4E28-4AF2-B997-636E97AB300C,89F5B37C-D8AA-4D56-8B99-29B6E2925B39,4.3,,,POINT (208025.5 471985.37999999896)
kribkophoogtes_legger.140,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,73D29E24-B930-4DB2-B578-619416834F0C,2D603FCF-3982-4EFA-8A37-A9DEBEDE1E99,0.82,,,POINT (197537.75 505184.33999999985)
kribkophoogtes_legger.141,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5EE52FD9-6BFF-4EA7-90FE-B243876B12E5,A30E5A12-285E-433B-9CF8-0C66A5D731C3,1.91,,,POINT (203685.94000000134 495268.5300000012)
kribkophoogtes_legger.142,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7CBE8472-A4E6-48FD-BEDD-0A0F1E95F8D5,DF993458-FF20-4FD4-9798-72B30B5333D5,3.78,,,POINT (205207.6400000006 475623.62000000104)
kribkophoogtes_legger.143,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,491D42D2-F3C7-4167-8EDB-12C4EE16B1E5,9B36DC76-A2AC-4DA7-949C-684B603CDA5D,2.68,,,POINT (203942.69000000134 484420.12000000104)
kribkophoogtes_legger.144,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EEE75278-E18F-4CF7-9FFC-8CDF7CF96BC6,A8DFBFE8-E18F-4555-A2E5-96A3750A9FF7,0.5,,,POINT (196214.73000000045 504562.75)
kribkophoogtes_legger.145,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AD861EA7-48EF-4BE0-990A-93030EAF47E4,1CB0E736-D715-4BB7-9A27-5A9E1004BEEC,1.24,,,POINT (202567.69999999925 499023.66000000015)
kribkophoogtes_legger.146,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3DF5178E-BEE3-431A-AA3C-402184D1DEFF,3F00B7B1-68C7-4C82-A76E-1D4D7A70F15B,2.27,,,POINT (203656.41000000015 487788)
kribkophoogtes_legger.147,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,14AF26E9-D225-4BBD-A055-5FA8AA486C2C,16B96A39-7D62-47EE-89BD-835BE93BCAD5,5.92,,,POINT (209845.7199999988 458882.69000000134)
kribkophoogtes_legger.148,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,129C86D4-C488-4A74-B8B7-4FC1F118B79F,3B7A0241-85F7-4876-8195-BDEA87ED3ABF,3.36,,,POINT (204279.23000000045 478322.75)
kribkophoogtes_legger.149,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,80DC5E53-F986-41E9-978E-3E4480531443,AA0E178C-A60D-41F3-9FA0-10F5B4B30A32,1.57,,,POINT (203512.08999999985 497525.80999999866)
kribkophoogtes_legger.150,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4B5A6856-FDF2-419A-A526-F2F59F4E4C26,5A03C8A4-EF74-4E76-AF7B-A59F5D6B736E,2.48,,,POINT (202280.75 487386.5)
kribkophoogtes_legger.151,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EFE55EE0-5A39-42E9-89C0-4322AC8B0059,E015CEC6-910F-4969-BE9A-0D839B5F8E8A,1.92,,,POINT (205297.5300000012 489418.5300000012)
kribkophoogtes_legger.152,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2A40B02F-92FE-4C0A-861E-4E349C5C1C4B,4E67DE5E-39CF-44D4-930D-509618C6E4D3,5.3,,,POINT (209980.12000000104 461421.87999999896)
kribkophoogtes_legger.153,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,BE2AF60F-8C09-4417-B481-D15A74ACE684,011E2509-6D07-450C-AAC7-5E268E69B7E8,4.7,,,POINT (208575.01999999955 468347.69000000134)
kribkophoogtes_legger.154,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0A4F2F1C-3B56-498F-B731-5CB8DE377CA5,05B6931F-DAF9-4574-B47D-6DB5C117FC7E,3.65,,,POINT (204551.41000000015 476739.12000000104)
kribkophoogtes_legger.155,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3AD9968F-9756-40BC-9F03-976035FE635C,AD6EBB43-3708-4254-BEDB-743B0D0BD42C,1.35,,,POINT (201804.91000000015 499470.94000000134)
kribkophoogtes_legger.156,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7BC60DA0-C8EC-49AC-8A8A-AC54D3656A09,5B3B0600-0116-4425-80F9-D2C17060E9D6,3.72,,,POINT (205247.62000000104 476053.0300000012)
kribkophoogtes_legger.157,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,04CDE141-D129-44D4-A1BE-2EE4B8F0A990,688AFC63-4551-4DDD-AAA3-597B831A5AC0,0.92,,,POINT (197968.58999999985 503103.9699999988)
kribkophoogtes_legger.158,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D2662848-AEE3-45CC-95FB-8D87FEC53DFF,254CE0B4-B621-451E-93FF-3AF8695D7AB6,1.7,,,POINT (204502.98000000045 494496.4699999988)
kribkophoogtes_legger.159,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,053811F9-4822-4498-AF49-3D4CE83AA768,8EFAF140-BE9A-4E0F-8054-BF7FEE10D425,3.91,,,POINT (206718.80999999866 474443.5300000012)
kribkophoogtes_legger.160,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EBA298C7-B6BB-4C69-8005-C9DE01E3F095,0C0F5323-72BD-4AB7-A014-3EF4A0807FC8,2.62,,,POINT (203248.55000000075 483457.9699999988)
kribkophoogtes_legger.161,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,715D37BC-9DCD-4125-AC74-CBE17DB05426,9AA22CB1-EAB6-41B3-94E7-2DBA466E024D,0.65,,,POINT (193812.98000000045 504200.25)
kribkophoogtes_legger.162,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,973E6ED2-1637-404D-ACEB-FAAD1C8665C4,EFFDE2F9-8E98-446C-8C2C-F2D0E04E4A4B,4.8,,,POINT (210235.26999999955 465209.62000000104)
kribkophoogtes_legger.163,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6CD2880C-5EF6-4CF3-87BB-13E76B123711,61158705-43BA-4A73-8229-753282D29A37,4.28,,,POINT (209618.51999999955 468944.33999999985)
kribkophoogtes_legger.164,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,8E603BE9-A2DF-4ADD-A605-921D2C8CB57F,D0341666-D2AA-429A-885F-8BBD20F38083,3.73,,,POINT (205172.0799999982 475941.4699999988)
kribkophoogtes_legger.165,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9C931C79-8FDA-4B7A-8623-B2B20B33DC37,07C98953-494E-47CB-9E14-D0AF627E3596,0.82,,,POINT (198291.26999999955 502854.16000000015)
kribkophoogtes_legger.166,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,797F2F8D-C278-4050-ABAF-AB83A2120649,E009B284-FD3D-46F2-99D1-39DA9ADAE868,3.89,,,POINT (207998.55000000075 473059.19000000134)
kribkophoogtes_legger.167,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,946702F9-AEA2-4527-9AE5-BEC189F53D32,ADB8B87B-8BDB-4813-9B23-8AAE60428ABC,5.6,,,POINT (211959.94999999925 457611.80999999866)
kribkophoogtes_legger.168,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6A2A009A-9B38-4447-95DA-25C73D6C41EC,BD34D9CB-35E7-4BD6-A837-C92B15DCC3BA,3.15,,,POINT (203124.6099999994 482176.44000000134)
kribkophoogtes_legger.169,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5918C4E8-AB46-41FC-8CEA-581A1B43D90B,DE432377-EFE2-4234-8C50-A41764E71F0B,5.03,,,POINT (209498.30000000075 463751.62000000104)
kribkophoogtes_legger.170,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CE5F3797-9B42-4F72-B46A-FB31B9DF1539,85306EB5-3774-48C9-A287-CB84D4963A5F,4.45,,,POINT (209018.7800000012 468672.05999999866)
kribkophoogtes_legger.171,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C293C7F4-7BA6-4D0C-9445-286E81650B5C,C24450D2-3CE9-47C2-8E98-EA7358B81A27,1.34,,,POINT (200651.69999999925 501151.08999999985)
kribkophoogtes_legger.172,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C2A1D26C-4283-4878-8CBD-BF99BCAFEB99,FCB23D28-5542-453A-909C-55E0602567DC,1.88,,,POINT (205799.94999999925 491707.4699999988)
kribkophoogtes_legger.173,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CD659320-A926-4C09-9C4D-A3E2EFA11F58,88252E78-D6D7-45DE-BB48-CA424A6C2955,1,,,POINT (197487.51999999955 505189.7800000012)
kribkophoogtes_legger.174,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,39304B24-5219-4244-B49C-F437691377D0,386EDA53-FA08-4B2D-ABCB-B729E1EF26B5,1.64,,,POINT (203790.3599999994 495145.25)
kribkophoogtes_legger.175,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,41169777-E849-4126-B713-334A23879AC4,C0655E3E-F1C4-4436-9860-26924158DAE4,3.74,,,POINT (205210.19000000134 475545.19000000134)
kribkophoogtes_legger.176,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A0289FE0-77E8-424A-826E-91510E63EE8F,FF50009A-DF16-4E2D-8B35-2A79DE8EB118,0.67,,,POINT (195820.55000000075 504320.94000000134)
kribkophoogtes_legger.177,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1369F050-9E9D-4D96-AE9B-DEE7F05A2D89,BB69F40E-CFEC-460E-A45B-E43C2BBF283D,2.27,,,POINT (204099.19000000134 487914.0300000012)
kribkophoogtes_legger.178,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,56423A99-C801-4079-BC49-AD2C25CE56E5,98A71D35-E400-4BBF-983D-9DA38324C384,5.84,,,POINT (209748.30999999866 459001.58999999985)
kribkophoogtes_legger.179,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A8C010E9-C8CB-45F0-B7CD-BCC4971550D7,59AB8F3F-455B-46FA-A491-F4AE19041F82,3.57,,,POINT (204379.76999999955 477740.9699999988)
kribkophoogtes_legger.180,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4B891F5A-AE90-4241-9242-DA5B1DC14F1B,8CCD3EB7-41A5-43D3-AC78-F4519FE952F6,0.94,,,POINT (197735.19999999925 504122.5300000012)
kribkophoogtes_legger.181,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,408951BB-80E2-4AEE-BE25-B7D204774940,BB442097-64E8-417B-B912-9B7D49BACA7F,1.71,,,POINT (203519.33999999985 497376.69000000134)
kribkophoogtes_legger.182,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CF356F7A-43B0-40BF-90E5-806A3527038B,C672E25B-1D6D-417C-8AFC-E4E0F4545008,2.66,,,POINT (202060.6700000018 487161.7199999988)
kribkophoogtes_legger.183,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,14466001-9D3F-4F4C-A07B-69C9FB93BF77,2E489707-D19A-41E8-A29F-72D87DD14A13,1.74,,,POINT (205741.37999999896 491162.7199999988)
kribkophoogtes_legger.184,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3A393281-13DB-4311-A524-8E408696047A,2374DA8A-F1A0-434C-B650-E8E0DC7C95E4,2.21,,,POINT (205178.51999999955 489461.83999999985)
kribkophoogtes_legger.185,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,10B744D1-1FDF-45CE-AA7E-6F22FFF4AEFA,85CBFCBC-41DE-4FAF-9D6A-E34F22248E48,4.82,,,POINT (209990.98000000045 461345.2800000012)
kribkophoogtes_legger.186,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C24066F6-0798-4C67-B34F-4B332A6A81F7,561BF076-C648-4161-B58B-3CEB5E8AE6F4,4.57,,,POINT (208496.05000000075 468337.19000000134)
kribkophoogtes_legger.187,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,43D57CDD-240D-4953-93EE-AF75786B3545,A1F4CA5B-E28D-4B81-81F2-2004A767EAA7,4.39,,,POINT (207798.83999999985 467103.80999999866)
kribkophoogtes_legger.188,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,8C068784-ECDF-4B1C-8AD8-0FB096E71E38,2362E7FB-7C0B-4237-924A-2C24642FBF27,3.71,,,POINT (204805.94999999925 476631.37999999896)
kribkophoogtes_legger.189,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FCBB5EA2-0655-4B1D-B994-01D9C9CEE268,0CA10604-FF26-48DA-96E8-5612ABE4CD9F,3.47,,,POINT (205088.87999999896 476165.16000000015)
kribkophoogtes_legger.190,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C5AB0FB8-0AAF-4FC3-910A-344EAFF4ADC0,616F4497-0909-439C-B7DF-AFDC70CA4349,0.62,,,POINT (197799.80999999866 503074.91000000015)
kribkophoogtes_legger.191,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,453FABC3-F0B3-4338-8BDD-44130B5C91C5,8E2EB82E-243F-431E-90DA-91A3FCA5527F,1.79,,,POINT (204456.48000000045 494563.62000000104)
kribkophoogtes_legger.192,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1381F7D2-B06D-4E9D-9790-7C8607A33A20,62C0A219-C448-494B-B720-846B373F3685,2.93,,,POINT (203156.08999999985 483257.5)
kribkophoogtes_legger.193,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,877BE1A4-505F-4510-860A-6424FE2D1145,65AE2227-ACEE-44E3-9C08-7964B74857AB,5.03,,,POINT (209892.94000000134 464477.55999999866)
kribkophoogtes_legger.194,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F2AA1D89-3665-4148-82EF-492BA8E64B98,139AFC3E-A2DB-4E95-A5C8-1B49BDA65DC1,4.2,,,POINT (209661.6400000006 468996.12000000104)
kribkophoogtes_legger.195,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3CEF0AEE-D9B2-431A-A49B-80FAFC830025,CF08A257-3465-4F70-8722-F9F91228C1C2,1.94,,,POINT (205764.51999999955 492257.37999999896)
kribkophoogtes_legger.196,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,73BB3E34-3469-4586-A052-0A1DC911DF5C,82BFD44F-8BD7-4687-851F-D1218EFF44F6,3.17,,,POINT (207888.69000000134 472317.0300000012)
kribkophoogtes_legger.197,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D4B12B98-F706-4581-BAC1-4123F69237F0,3EFBB241-0B95-40B6-9098-96CA10D20D25,0.77,,,POINT (192000.7800000012 506054.69000000134)
kribkophoogtes_legger.198,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,028E8A30-48C5-41CC-B9FE-CC9362F81766,06568123-3D8F-43DB-A00B-455587945D9F,1.79,,,POINT (203677.01999999955 495555.75)
kribkophoogtes_legger.199,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,68E05100-ADD6-4973-87A5-7F99DEEA80F0,AD2CB99C-0626-49EB-AAFE-AECABE3D8A61,4.4,,,POINT (209883.19999999925 470181.9699999988)
