boomnummer,lat_volledig,omtrek_cm,kiemjaar,eigendom,ned_naam,karakter,jaar_vaststelling,kwaliteit,leeftijd,omtrek,cultuurhistorie,natuurwetenschappelijk,latitude,longitude
01.55.890.0270,acer saccharinum,314,1930,particulier,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5434749364278,5.131408671891828
01.55.890.0280,acer saccharinum,314,1930,particulier,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54345653820265,5.131491534544817
01.55.890.0290,acer saccharinum,314,1930,particulier,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54343609598268,5.1315810108987225
01.55.890.0300,acer saccharinum,314,1930,particulier,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.543415733323265,5.131706914561456
01.55.890.0310,acer saccharinum,314,1930,particulier,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.543395296438554,5.131803021810312
01.55.890.0320,acer saccharinum,314,1930,particulier,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54338922803544,5.131856018217221
01.55.890.0330,acer saccharinum,314,1930,particulier,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54337488291478,5.131905745525786
01.55.890.0340,acer saccharum,245,1930,particulier,suikeresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54345755826938,5.131958243778397
01.55.890.0350,pterocarya fraxinifolia,314,1900,particulier,gewone vleugelnoot,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54340823688135,5.130484425970397
01.55.890.0360,acer palmatum,94,1900,particulier,japanse esdoorn,zeldzame omvang voor soort,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54352043571811,5.12988467071614
01.55.890.0370,quercus robur,393,1881,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54269135049159,5.13024037270971
01.55.890.0380,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.541672538781036,5.1311525958101
01.55.890.0390,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54165517115231,5.131065728570838
01.55.890.0400,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54158657746725,5.1310323120496575
01.55.890.0410,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54152870328722,5.1310791259471875
01.70.009.0017,"fagus sylvatica ""purpurea latifolia""",251,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5860719298146,5.140577376722071
01.70.009.0018,quercus robur,455,1890,particulier,inlandse eik,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58840696402127,5.135734747676454
01.70.009.0020,tilia x europaea,502,1900,particulier,hollandse/zwartelinde,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58694548389777,5.139342163579683
01.70.020.0382,acer saccharinum,314,1936,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59031123810038,5.135635070496886
01.70.020.0383,acer saccharinum,283,1936,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.590293862658235,5.135680838769714
01.70.020.0384,acer saccharinum,314,1936,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59021828707964,5.13576058069642
01.70.020.0385,acer saccharinum,314,1936,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5902085833016,5.1358376923230775
01.70.040.0360,quercus robur,314,1900,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.588847930253785,5.1377471665666725
01.70.040.0370,quercus robur,236,1900,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.588746845539745,5.13784890374709
01.70.040.0380,quercus robur,298,1900,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.588753812834256,5.137946440204433
01.70.060.0290,fagus sylvatica 'pendula',345,1900,particulier,groene treurbeuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59004384279234,5.143213566998637
01.70.060.0300,fagus sylvatica,345,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58988718610064,5.143367195422468
01.70.060.0310,fagus sylvatica 'atropurpurea',345,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.589916013663064,5.143557548521953
01.70.090.0897,quercus robur,314,1930,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58653447157181,5.14221846142872
01.70.090.0898,quercus robur,424,1930,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.586572089625044,5.142201636197326
01.70.090.0899,quercus robur,283,1930,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting <10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.586610116881985,5.142191359582918
01.70.090.0900,quercus robur,424,1930,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.586720961776,5.14213861470133
01.70.090.0901,quercus robur,283,1930,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58649766736091,5.1422333198816155
01.70.090.0902,quercus rubra,283,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58697067472091,5.142048729732683
01.70.120.1786,fagus sylvatica 'atropurpurea',455,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58848083572638,5.144143662042204
01.70.120.1787,fagus sylvatica 'atropurpurea',345,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58845357098678,5.1440906486696365
01.70.120.1788,fagus sylvatica 'atropurpurea',377,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58842157787896,5.144024500736555
01.70.120.1789,fagus sylvatica 'atropurpurea',377,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58839758269351,5.143974731122637
01.70.120.1790,fagus sylvatica 'atropurpurea',345,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58836857454438,5.1439089714012525
01.70.120.1791,fagus sylvatica 'atropurpurea',455,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.588342096020604,5.143858031969698
01.70.180.0330,fagus sylvatica 'atropurpurea',424,1936,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59048008157843,5.145245146223229
01.55.890.0450,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54138624368691,5.131005965923153
01.55.890.0470,quercus robur,94,1990,particulier,inlandse eik,karakteristieke vorm,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.541363209284114,5.1309173582023755
01.55.890.0480,quercus robur,94,1990,particulier,inlandse eik,karakteristieke vorm,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54132379814194,5.1309725150486605
01.55.890.0490,quercus robur,94,1990,particulier,inlandse eik,karakteristieke vorm,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54129460626186,5.130879704228119
01.55.890.0500,quercus robur,94,1990,particulier,inlandse eik,karakteristieke vorm,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.541256516451995,5.130934853577786
01.55.890.0510,quercus robur,94,1990,particulier,inlandse eik,karakteristieke vorm,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.541214300282824,5.130911854896822
01.55.890.0520,quercus robur,94,1990,particulier,inlandse eik,karakteristieke vorm,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54118600930813,5.130828192619865
01.55.890.0530,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54115039097912,5.13080938039051
01.55.890.0540,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54110042679792,5.130856149534164
01.55.890.0550,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54103053305495,5.1308283627948885
01.55.890.0560,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54095797042988,5.1307886270138034
01.55.890.0570,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54088277848935,5.130746787234006
01.55.890.0580,quercus robur,236,1930,particulier,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.540863269227394,5.130663090546077
01.71.110.0440,quercus robur,220,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.569240366714006,5.124358005591877
01.71.110.0443,quercus robur,345,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56911994908503,5.124355370168066
01.71.120.0735,quercus robur,251,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.572104889970234,5.1237027897314675
01.71.120.0737,quercus robur,251,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57217872724241,5.123824566724231
01.71.140.0238,quercus robur,251,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.570610127044205,5.128412714999565
01.71.140.0239,quercus robur,251,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57065783680053,5.128541870816274
01.71.140.0240,quercus robur,345,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57070402617508,5.128670501860455
01.71.140.0241,quercus robur,345,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57075256309985,5.128799884297328
01.71.140.0242,quercus robur,345,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57081895198385,5.128982491662033
01.71.140.0243,quercus robur,314,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57086329273138,5.129104571110634
01.71.140.0244,quercus robur,251,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting <10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.570928779759925,5.129281962925913
