FID,omschr,doorrijhgt,invent_oms,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
kunstinweg_wegvak.1070,Viaduct,0,VIAD.O/D BANNEWEG,,600124133,2021-10-01T00:00:00,1138,1177,060012413320211001,LTK0000432009,L,I,,"LINESTRING (124810.92110000178 428378.37000000104, 124799.96539999917 428340.9404999986)"
kunstinweg_wegvak.1071,Viaduct,0,VIAD.O/D BANNEWEG,,249256048,2021-10-01T00:00:00,295,334,024925604820211001,LTK0000432009,R,I,,"LINESTRING (124812.11050000042 428336.88599999994, 124823.02679999918 428374.3271000013)"
kunstinweg_wegvak.1072,Viaduct,0,VIAD.OVER RW. 15 ='KP.GORINCHEM',,600124133,2021-10-01T00:00:00,750,851,060012413320211001,LTK0000432010,L,I,,"LINESTRING (124919.71559999883 428750.80480000004, 124891.3216000013 428653.8781000003)"
kunstinweg_wegvak.1073,Viaduct,0,VIAD.OVER RW. 15 ='KP.GORINCHEM',,249256048,2021-10-01T00:00:00,621,721,024925604820211001,LTK0000432010,R,I,,"LINESTRING (124903.52479999885 428649.8060999997, 124931.72300000116 428745.4530999996, 124931.8024000004 428745.72470000014)"
kunstinweg_wegvak.1074,Viaduct,0,VIAD. O/D BETUWELIJN,,600124133,2021-10-01T00:00:00,538,556,060012413320211001,LTK0000432011,L,I,,"LINESTRING (124979.07400000095 428954.3253000006, 124974.77980000153 428939.6556000002, 124974.01999999955 428937.0493000001)"
kunstinweg_wegvak.1075,Viaduct,0,VIAD.O/D HAARWEG,,600124133,2021-10-01T00:00:00,410,416,060012413320211001,LTK0000432012,L,I,,"LINESTRING (125015.08799999952 429077.1543000005, 125013.39209999889 429071.3990000002)"
kunstinweg_wegvak.1076,Viaduct,0,VIAD.O/D HAARWEG,,249256048,2021-10-01T00:00:00,1057,1063,024925604820211001,LTK0000432012,R,I,,"LINESTRING (125026.44619999826 429068.1191000007, 125027.8225999996 429072.75620000064, 125028.16829999909 429073.86659999937)"
kunstinweg_wegvak.1077,Brug,0,BRUG O/D ZIJSLOOT (VAST),,253269009,2021-10-01T00:00:00,58,64,025326900920211001,LTK0000432018,R,I,,"LINESTRING (126985.67110000178 434844.8520999998, 126987.13500000164 434850.67080000043)"
kunstinweg_wegvak.1078,Brug,0,BRUG O/D ZIJSLOOT (VAST),,600125186,2021-10-01T00:00:00,6565,6571,060012518620211001,LTK0000432018,L,I,,"LINESTRING (126975.24960000068 434850.3300999999, 126973.78770000115 434844.51089999825)"
kunstinweg_wegvak.1079,Viaduct,0,VIAD.O/D PR.MARIJKEWEG,,254272008,2021-10-01T00:00:00,1129,1144,025427200820211001,LTK0000432019,R,I,,"LINESTRING (127775.46730000153 437325.5267000012, 127780.71689999849 437339.5780000016)"
kunstinweg_wegvak.1080,Viaduct,0,VIAD.O/D PR.MARIJKEWEG,,600125186,2021-10-01T00:00:00,3942,3957,060012518620211001,LTK0000432019,L,I,,"LINESTRING (127770.88800000027 437345.9184000008, 127765.64180000126 437331.86569999903)"
kunstinweg_wegvak.1081,Brug,0,BRUG O/D KERKWETERING (VAST),,600125186,2021-10-01T00:00:00,3327,3342,060012518620211001,LTK0000432020,L,I,,"LINESTRING (127986.24430000037 437921.97949999943, 127980.95549999923 437907.9428000003)"
kunstinweg_wegvak.1082,Viaduct,0,VIAD.'ZOUWENDIJK'O/D ZOUWENDIJK,,254272008,2021-10-01T00:00:00,2067,2099,025427200820211001,LTK0000432021,R,I,,"LINESTRING (128114.34750000015 438199.8476999998, 128123.61960000172 438218.7232999988, 128128.63340000063 438228.48050000146)"
kunstinweg_wegvak.1083,Viaduct,0,VIAD.'ZOUWENDIJK'O/D ZOUWENDIJK,,600125186,2021-10-01T00:00:00,2985,3016,060012518620211001,LTK0000432021,L,I,,"LINESTRING (128121.00759999827 438236.08199999854, 128119.35909999907 438232.91589999944, 128109.50059999898 438213.26040000096, 128107.13340000063 438208.3612000011)"
kunstinweg_wegvak.1084,Brug,0,BRUG O/D OUDE ZEDERIK (VAST),,254272008,2021-10-01T00:00:00,2537,2547,025427200820211001,LTK0000432022,R,I,,"LINESTRING (128352.91789999977 438604.4798000008, 128358.24159999937 438612.9450000003)"
kunstinweg_wegvak.1085,Viaduct,0,VIAD.O/D VELDWEG,,254272008,2021-10-01T00:00:00,2658,2665,025427200820211001,LTK0000432023,R,I,,"LINESTRING (128417.33370000124 438706.90839999914, 128421.06030000001 438712.83399999887)"
kunstinweg_wegvak.1086,Viaduct,0,VIAD.O/D EUROPPALAAN,,271304041,2021-10-01T00:00:00,0,60,027130404120211001,LTK0000430995,R,I,,"LINESTRING (135702.77329999954 452411.25459999964, 135722.61340000108 452406.78610000014, 135760.47470000014 452397.5302999988, 135761.1400000006 452397.3605000004)"
kunstinweg_wegvak.1087,Viaduct,0,VIAD.O/D A.C.VERHOEFWEG,,271304041,2021-10-01T00:00:00,316,391,027130404120211001,LTK0000430996,R,I,,"LINESTRING (136005.9353 452322.75079999864, 136054.81700000167 452306.38479999825, 136072.15359999985 452300.45529999956, 136076.99769999832 452298.77050000057)"
kunstinweg_wegvak.1088,Viaduct,0,VIAD.O/D LAAGRAVENSEWEG,,272304034,2021-10-01T00:00:00,373,437,027230403420211001,LTK0000430998,R,I,,"LINESTRING (136681.6972000003 452080.22349999845, 136742.16699999943 452059.26139999926)"
kunstinweg_wegvak.1089,Viaduct,0,VIAD.O/D LAAGRAVENSEWEG,,272304034,2021-10-01T00:00:00,605,670,027230403420211001,LTK0000430999,R,I,,"LINESTRING (136901.4428000003 452005.8443999998, 136963.26570000127 451985.7714000009)"
kunstinweg_wegvak.1090,Viaduct,0,VIAD.OVER VBW.s ='KP.LUNETTEN',,275303010,2021-10-01T00:00:00,236,285,027530301020211001,LTK0000431000,R,I,,"LINESTRING (137936.61549999937 451793.7083999999, 137940.68840000033 451794.3713000007, 137959.2254000008 451798.2078000009, 137968.94359999895 451800.5811999999, 137978.6112000011 451803.14880000055, 137984.2936999984 451804.8687000014)"
kunstinweg_wegvak.1091,Viaduct,0,VIAD.OVER RW. 27 ='KP.LUNETTEN',,276303022,2021-08-01T00:00:00,24,101,027630302220210801,LTK0000431001,R,I,,"LINESTRING (138322.23519999906 451895.33729999885, 138385.3359999992 451907.69999999925, 138397.72480000183 451910.49240000173)"
kunstinweg_wegvak.1092,Viaduct,0,VIAD.O/D A.C.VERHOEFWEG,,600127864,2021-10-01T00:00:00,291,358,060012786420211001,LTK0000431011,L,I,,"LINESTRING (136088.43939999864 452349.8783, 136082.33159999922 452351.993999999, 136025.4321999997 452371.2468000017)"
kunstinweg_wegvak.1093,Viaduct,0,VIAD.O/D SPOORWEG UTRECHT - 's-HERTOGENBOSCH,,600128944,2021-10-01T00:00:00,203,265,060012894420211001,LTK0000431017,L,I,,"LINESTRING (138906.43039999902 452157.7476999983, 138850.86789999902 452130.3103)"
kunstinweg_wegvak.1094,Viaduct,0,VIAD. O/D WAIJENSEDIJK,,276303035,2021-10-01T00:00:00,25,26,027630303520211001,LTK0000431036,R,I,,"LINESTRING (138217.23580000177 451628.0555000007, 138217.9070999995 451627.35350000113)"
kunstinweg_wegvak.1095,Viaduct,0,VIAD. O/D ARNHEMSEBOVENWEG,,600136011,2021-10-01T00:00:00,1035,1055,060013601120211001,LTK0000431051,L,I,,"LINESTRING (147298.27600000054 452891.9239999987, 147279.67060000077 452884.5863999985)"
kunstinweg_wegvak.1096,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,,600142745,2021-10-01T00:00:00,383,393,060014274520211001,LTK0000431076,L,I,,"LINESTRING (183399.4941000007 448474.5692999996, 183392.3990000002 448468.0460000001, 183392.14090000093 448467.79239999875)"
kunstinweg_wegvak.1097,Brug,0,BRUG O/D WIJDE WETERING (VAST),,394284013,2021-10-01T00:00:00,90,108,039428401320211001,LTK0000431098,R,I,,"LINESTRING (197158.92110000178 442243.89460000023, 197165.00649999827 442239.7547999993, 197173.9167000018 442233.9395000003)"
kunstinweg_wegvak.1098,Onderdoorgang (voetgangers/fietsers/eco),0,TUNNEL ONDER SPOOR EN RW 012,,171305011,2021-10-01T00:00:00,751,793,017130501120211001,LTK0000430941,R,I,,"LINESTRING (86574.6678000018 452486.2430000007, 86577.61290000007 452484.69509999827, 86603.67460000142 452471.42720000073, 86612.13179999962 452467.2597000003)"
kunstinweg_wegvak.1099,Viaduct,0,VIAD O/D PR.MARIANNELAAN,,168307123,2021-10-01T00:00:00,6,227,016830712320211001,LTK0000430928,R,I,,"LINESTRING (84403.82429999858 453734.2261000015, 84420.6462999992 453725.38919999823, 84453.22159999982 453707.6523000002, 84470.69839999825 453697.9224999994, 84548.13439999893 453653.3839999996, 84584.9990000017 453631.90469999984, 84597.57140000165 453630.0837999992)"
kunstinweg_wegvak.1100,Viaduct,0,VIAD.O/D WEG,,600114147,2021-10-01T00:00:00,0,262,060011414720211001,LTK0000430949,L,I,,"LINESTRING (92462 451505, 92446.14719999954 451507.2254999988, 92438.13769999892 451507.56720000133, 92201.66629999876 451534.27629999816)"
kunstinweg_wegvak.1101,Viaduct,0,VIAD.O/D R 012,,412273011,2021-10-01T00:00:00,551,582,041227301120211001,LTK0000431112,R,I,,"LINESTRING (206835.08549999818 436413.18569999933, 206838.69689999893 436416.3159000017, 206845.90929999948 436423.2531999983, 206850.7325000018 436428.4343000017, 206856.7324000001 436435.6504999995)"
kunstinweg_wegvak.1102,Viaduct,0,VIAD. O/D VEENWEG (FIETSERS),,173304018,2021-10-01T00:00:00,273,297,017330401820211001,LTK0000430942,R,I,,"LINESTRING (86989.67000000179 452313.28539999947, 87003.56720000133 452308.2589999996, 87012.19110000134 452304.99269999936)"
kunstinweg_wegvak.1103,Onderdoorgang (voetgangers/fietsers/eco),0,ONDERDOORGANG,,192300004,2021-10-01T00:00:00,79,84,019230000420211001,LTK0000430955,R,I,,"LINESTRING (96496.57429999858 450241.1196999997, 96501.20580000058 450239.2357000001)"
kunstinweg_wegvak.1104,Brug,0,VIAD.,,600114771,2021-10-01T00:00:00,94,115,060011477120211001,LTK0000430957,L,I,,"LINESTRING (96882.5661999993 450170.4838999994, 96862.55959999934 450176.86620000005)"
kunstinweg_wegvak.1105,Viaduct,0,VIAD.O/D N457,,207296003,2021-10-01T00:00:00,0,1,020729600320211001,LTK0000430965,R,I,,"LINESTRING (103911.6473999992 448251.6453000009, 103912.6435999982 448251.7318999991)"
kunstinweg_wegvak.1106,Viaduct,0,VIAD.O/D MA.REINALDAWEG,,243307050,2021-10-01T00:00:00,73,147,024330705020211001,LTK0000430978,L,I,,"LINESTRING (121786.85649999976 453799.68890000135, 121786.05900000036 453799.40940000117, 121775.23669999838 453795.815200001, 121719.68490000069 453768.84789999947)"
kunstinweg_wegvak.1107,Viaduct,0,VIAD.,,600125850,2021-10-01T00:00:00,313,319,060012585020211001,LTK0000430982,L,I,,"LINESTRING (126716.35759999976 454819.3317999989, 126710.5091000013 454818.49109999835, 126710.4178000018 454818.4855999984)"
kunstinweg_wegvak.1108,Brug,0,BRUG O/D BLAAKWETERING (VAST) (R.RIJB.),,198262010,2021-10-01T00:00:00,60,68,019826201020211001,LTK0000431235,R,I,,"LINESTRING (99589.15210000053 431184.06720000133, 99594.9448999986 431178.5496999994)"
kunstinweg_wegvak.1109,Brug,0,BRUG O/D BLAAKWETERING (VAST) (L.RIJB.),,600113670,2021-10-01T00:00:00,1155,1165,060011367020211001,LTK0000431236,L,I,,"LINESTRING (99644.80090000108 431241.1911999993, 99637.55920000002 431248.0874999985)"
kunstinweg_wegvak.1110,Brug,0,BRUG O/D BLAAKWETERING (VAST) (L.RIJB.),,198262010,2021-10-01T00:00:00,422,432,019826201020211001,LTK0000431236,R,I,,"LINESTRING (99852.4235999994 430935.6398999989, 99859.66270000115 430928.7408999987)"
kunstinweg_wegvak.1111,Viaduct,0,VIAD.'OUDE MOLEN'O/D OOSTMOLENDIJK,,600113395,2021-10-01T00:00:00,440,468,060011339520211001,LTK0000431243,L,I,,"LINESTRING (103580.88159999996 430117.69689999893, 103555.53550000116 430114.6691999994, 103553.08060000092 430114.3654000014)"
kunstinweg_wegvak.1112,Viaduct,0,VIAD.'OUDE MOLEN'O/D OOSTMOLENDIJK,,206260003,2021-10-01T00:00:00,262,290,020626000320211001,LTK0000431243,R,I,,"LINESTRING (103555.11039999872 430096.36620000005, 103566.15349999815 430097.7707000002, 103582.90320000052 430099.76469999924)"
kunstinweg_wegvak.1113,Tunnel,0,NOORDTUNNEL I/D NOORD (OPEN GED.),,600280180,2021-10-01T00:00:00,0,5,060028018020211001,LTK0000431244,R,I,,"LINESTRING (104183.3220999986 430132.62959999964, 104188.32149999961 430132.70490000024)"
kunstinweg_wegvak.1114,Tunnel,0,NOORDTUNNEL I/D NOORD (OPEN GED.),,600280182,2021-10-01T00:00:00,0,117,060028018220211001,LTK0000431244,L,I,,"LINESTRING (104182.68299999833 430147.77899999917, 104139 430148.4871999994, 104119 430148.4930999987, 104065.69460000098 430147.70529999956)"
kunstinweg_wegvak.1115,Tunnel,0,NOORDTUNNEL I/D NOORD (OPEN GED.),,600280181,2021-10-01T00:00:00,263,265,060028018120211001,LTK0000431244,L,I,,"LINESTRING (104184.64240000024 430147.6823000014, 104182.68299999833 430147.77899999917)"
kunstinweg_wegvak.1116,Tunnel,0,NOORDTUNNEL I/D NOORD (GESL.GED.),,600280180,2021-10-01T00:00:00,5,273,060028018020211001,LTK0000431245,R,I,,"LINESTRING (104188.32149999961 430132.70490000024, 104455.9877000004 430136.73900000006)"
kunstinweg_wegvak.1117,Tunnel,0,NOORDTUNNEL I/D NOORD (GESL.GED.),,600280224,2021-10-01T00:00:00,0,281,060028022420211001,LTK0000431245,R,I,,"LINESTRING (104455.9877000004 430136.73900000006, 104708.00600000098 430140.5053999983, 104728.00600000098 430140.4829000011, 104736.95289999992 430140.8277999982)"
kunstinweg_wegvak.1118,Tunnel,0,NOORDTUNNEL I/D NOORD (GESL.GED.),,600280200,2021-10-01T00:00:00,0,270,060028020020211001,LTK0000431245,L,I,,"LINESTRING (104718.0223999992 430155.6187000014, 104447.61410000175 430151.4800999984)"
kunstinweg_wegvak.1119,Viaduct,0,VIAD. O/D RW. 2 ='KP.DEIL',,600432532,2021-10-01T00:00:00,1006,1097,060043253220211001,LTK0000431272,R,I,,"LINESTRING (144012.63830000162 429825.74450000003, 144024.08839999884 429829.7391999997, 144043.00759999827 429836.22250000015, 144062.01520000026 429842.44509999827, 144081.09230000153 429848.4517999999, 144099.13980000094 429853.97309999913)"
kunstinweg_wegvak.1120,Viaduct,0,VIAD. O/D RW. 2 ='KP.DEIL',,600432535,2021-10-01T00:00:00,802,893,060043253520211001,LTK0000431272,L,I,,"LINESTRING (144094.18980000168 429867.7030999996, 144075.79250000045 429861.8925999999, 144037.73860000074 429849.5656000003, 144017.7083999999 429842.83249999955, 144007.73699999973 429839.31159999967)"
kunstinweg_wegvak.1121,Brug,0,BRUG O/D VOORVLIET (VAST),,600432537,2021-10-01T00:00:00,709,716,060043253720211001,LTK0000431275,R,I,,"LINESTRING (147101.76680000126 430014.2758000009, 147108.76539999992 430014.4158000015)"
kunstinweg_wegvak.1122,Brug,0,BRUG O/D VOORVLIET (VAST),,600432542,2021-10-01T00:00:00,2163,2170,060043254220211001,LTK0000431275,L,I,,"LINESTRING (147091.19509999827 430027.6684000008, 147084.19640000165 430027.5340999998)"
kunstinweg_wegvak.1123,Brug,0,BRUG O/D ZEEKADE (VAST),,300261007,2021-10-01T00:00:00,661,671,030026100720211001,LTK0000431276,R,I,,"LINESTRING (151013.8764999993 430802.9545000009, 151022.7648999989 430807.5366999991)"
kunstinweg_wegvak.1124,Brug,0,BRUG O/D LINGE (VAST),,600135508,2021-10-01T00:00:00,2148,2186,060013550820211001,LTK0000431278,L,I,,"LINESTRING (152707.36400000006 432167.94359999895, 152678.13769999892 432143.65729999915)"
kunstinweg_wegvak.1125,Brug,0,PR.BERNHARDSLUIS BRUG (VAST),,316269032,2021-10-01T00:00:00,992,1181,031626903220211001,LTK0000431281,R,I,,"LINESTRING (159468.39180000126 434930.5493000001, 159644.66530000046 434998.7303000018)"
kunstinweg_wegvak.1126,Viaduct,0,VIAD.'BIEZENBURG'O/D SPOORSTRAAT,,319270013,2021-10-01T00:00:00,242,267,031927001320211001,LTK0000431282,R,I,,"LINESTRING (159954.15819999948 435118.53500000015, 159977.46460000053 435127.5799999982)"
kunstinweg_wegvak.1127,Viaduct,0,VIAD.'BIEZENBURG'O/D SPOORSTRAAT,,600137185,2021-10-01T00:00:00,1626,1651,060013718520211001,LTK0000431282,L,I,,"LINESTRING (159963.5898000002 435134.63439999893, 159940.31560000032 435125.507100001)"
kunstinweg_wegvak.1128,Brug,0,BRUG O/D LINGE (VAST),,600140793,2021-10-01T00:00:00,1680,1705,060014079320211001,LTK0000431285,L,I,,"LINESTRING (170646.38309999928 437212.20650000125, 170641.77160000056 437212.7870000005, 170621.563000001 437215.1997000016)"
kunstinweg_wegvak.1129,Brug,0,BRUG O/E WATERLOOP,,600140247,2021-10-01T00:00:00,1314,1320,060014024720211001,LTK0000431286,L,I,,"LINESTRING (174906.76639999822 436672.0731999986, 174900.81419999897 436672.82880000025)"
kunstinweg_wegvak.1130,Brug,0,BRUG O/E WATERLOOP,,345273010,2021-10-01T00:00:00,2127,2133,034527301020211001,LTK0000431286,R,I,,"LINESTRING (174901.82620000094 436659.184799999, 174907.77849999815 436658.429299999)"
kunstinweg_wegvak.1131,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG.TUNNEL O/D OUDE TOCHTWEG,,200285004,2021-10-01T00:00:00,1999,2010,020028500420211001,LTK0000431865,R,I,,"LINESTRING (102068.06940000132 443682.83300000057, 102076.74399999902 443689.59690000117)"
kunstinweg_wegvak.1132,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG.TUNNEL O/D OUDE TOCHTWEG,,600113696,2021-10-01T00:00:00,103,114,060011369620211001,LTK0000431865,L,I,,"LINESTRING (102065.34059999883 443703.8264000006, 102056.66490000114 443697.06379999965)"
kunstinweg_wegvak.1133,Brug,0,BRUG O/D ZIJTAK V/D RINGVAART (VAST) & 2e TOCHTWEG,,600114941,2021-10-01T00:00:00,2587,2595,060011494120211001,LTK0000431866,L,I,,"LINESTRING (102671.06569999829 444219.3423999995, 102665.2489 444213.85009999946)"
kunstinweg_wegvak.1134,Viaduct,0,VIAD.O/D MIDDELWEG,,205288008,2021-10-01T00:00:00,2591,2612,020528800820211001,LTK0000431867,R,I,,"LINESTRING (104378.63859999925 445910.9118000008, 104383.56929999962 445917.03079999983, 104391.62189999968 445927.41629999876)"
kunstinweg_wegvak.1135,Viaduct,0,VIAD.O/D MIDDELWEG,,600114941,2021-10-01T00:00:00,171,192,060011494120211001,LTK0000431867,L,I,,"LINESTRING (104376.31909999996 445930.2270000018, 104368.50879999995 445920.3942999989, 104363.15579999983 445913.8654000014)"
kunstinweg_wegvak.1136,Viaduct,0,VIAD.O/D OUDE CAMPSWEG,,150283019,2021-10-01T00:00:00,31,39,015028301920211001,LTK0000431832,R,I,,"LINESTRING (75440.57719999924 441752.1405000016, 75443.56340000033 441745.4844000004, 75443.83650000021 441744.83480000123)"
kunstinweg_wegvak.1137,Viaduct,0,VIAD.O/D OUDE CAMPSWEG,,600105968,2021-10-01T00:00:00,251,258,060010596820211001,LTK0000431832,L,I,,"LINESTRING (75453.33839999884 441752.77870000154, 75450.3654000014 441759.1160000004)"
kunstinweg_wegvak.1138,Brug,0,DUIVENDRECHT BRUG.O/D DUIVENDRECHTSEVAART,,600124679,2021-10-01T00:00:00,65,143,060012467920211001,LTK0000430572,R,I,,"LINESTRING (123146.6176000014 482508.3236999996, 123105.81590000167 482489.3099000007, 123081.5287999995 482478.3911000006, 123075.6884999983 482475.8808000013)"
kunstinweg_wegvak.1139,Viaduct,0,VIAD.O/D JOAN MUYSKENSWEG,,600124712,2021-10-01T00:00:00,131,187,060012471220211001,LTK0000430573,R,I,,"LINESTRING (122936.73209999874 482429.42080000043, 122928.85060000047 482427.77650000155, 122919.03269999847 482426.00829999894, 122914.0850000009 482425.28500000015, 122904.96489999816 482424.2644999996, 122896.97320000082 482423.69999999925, 122887 482423.435899999, 122881.19399999827 482423.5593999997)"
kunstinweg_wegvak.1140,Viaduct,0,VIAD.O/D KADOELENWEG,,600124458,2021-10-01T00:00:00,26,54,060012445820211001,LTK0000430683,L,I,,"LINESTRING (122400.49159999937 492640.05689999834, 122378.11989999935 492656.89449999854)"
kunstinweg_wegvak.1141,Viaduct,0,VIAD.O/D KADOELENWEG,,243385089,2021-10-01T00:00:00,579,607,024338508920211001,LTK0000430683,R,I,,"LINESTRING (122368.92100000009 492642.1842, 122391.24579999968 492625.28440000117)"
kunstinweg_wegvak.1142,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,,245384007,2021-10-01T00:00:00,921,931,024538400720211001,LTK0000430685,R,I,,"LINESTRING (123496.51220000163 491860.6596000008, 123504.36400000006 491854.4670000002)"
kunstinweg_wegvak.1143,Tunnel,0,'COENTUNNEL'(GESL.GED.),,238383006,2021-10-01T00:00:00,0,808,023838300620211001,LTK0000430757,R,I,,"LINESTRING (119209.55090000108 491543.7045999989, 119624.5373999998 492237.36950000003)"
kunstinweg_wegvak.1144,Tunnel,0,'COENTUNNEL'(GESL.GED.),,239384030,2021-12-01T00:00:00,0,15,023938403020211201,LTK0000430757,R,I,,"LINESTRING (119624.5373999998 492237.36950000003, 119632.24300000072 492250.23900000006)"
kunstinweg_wegvak.1145,Tunnel,0,'COENTUNNEL'(OPEN GED.),,239384030,2021-12-01T00:00:00,15,202,023938403020211201,LTK0000430758,R,I,,"LINESTRING (119632.24300000072 492250.23900000006, 119634.81159999967 492254.5287999995, 119653.9560999982 492289.68780000135, 119724.20939999819 492407.1220000014, 119727.05189999938 492411.3834999986)"
