object,omschrijving,type,soort,bouwjaar,levens_duur,renovatie_jaar,eigendom,onderhoudsplichtige,onderhouds_contract,onderhouds_niveau,wegdeel,exceptioneel_transport,relatie,kruisend_object,straat,opmerking,link,inspectie
ckw_0300,geluidscherm,weg geluidsreductie,geluidscherm metaal - kokowal,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,viaduct,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0300%2f,inspectie 2015 nebest
ckw_0016,hellingbaan,object overstijgende,hellingbaan beton,2000,,,onbekend,onbekend,onbekend,basis,voet,n.v.t.,,entree muzentuin,zwijsenplein,,,n.v.t.
ckw_1887,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder stokhasseltlaan,stokhasseltlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1887%2f,n.v.t.
ckw_1877,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,bospad,afwatering  noorderbos,udenhoutseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1877%2f,n.v.t.
ckw_0461,jeugd ontmoetingsplaats,recreatieve gebieden,jeugd ontmoetingsplaats,1940,30,1970,onbekend,onbekend,n.v.t.,basis,geen,n.v.t.,,in kloostertuin,frater mattheushof,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0461%2f,n.v.t.
ckw_0703,muur,muren,muur metselwerk,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,kloostertuin,observantenhof,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0703%2f,inspectie 2015 nebest
ckw_1617,ecoduiker,faunavoorziening,faunatunnel beton rond,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,niet berekend,fauna,groote leij,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1617%2f,n.v.t.
ckw_1763,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs dongensekanaaldijk,dongensekanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1763%2f,n.v.t.
ckw_0281,voetgangersbrug,bruggen vast,brug beton,2008,60,2068,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,retentie,quirinustuinen,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0281%2f,inspectie 2015 nebest
ckw_0559,stuw,stuwen,stuw staal - hout,1995,,,brabantse delta,brabantse delta,n.v.t.,basis,geen,n.v.t.,beheer waterschap,in rivier de oude ley,eekhoornpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0559%2f,n.v.t.
ckw_0770,trap,trap,trap tegels,2004,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,bebouwing,hellingbaan,oude dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0770%2f,inspectie 2015 nebest
ckw_1848,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,,onder asperenstraat,asperenstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1848%2f,n.v.t.
ckw_1786,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t., beton,onder theseusstraat,theseusstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1786%2f,inspectie 2012
ckw_0417,muur,muren,schanskorf gevuld,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,langs wandelpad,quirijnstokpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0417%2f,inspectie 2015 nebest
ckw_0373,trap,trap,trap beton,1993,,,gemeente tilburg,afdeling vastgoed,n.v.t.,basis,voet,n.v.t.,,level bebouwing,alexanderstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0373%2f,n.v.t.
ckw_0787,pergola,straatmeubilair,pergola beton,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,plein,burgemeester van de mortelplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0787%2f,inspectie 2015 nebest
ckw_1667,duiker,duikers,duiker diameter > 1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,beton,groenvenseweg,asteriastraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1667%2f,inspectie 2012
ckw_0784,vlonder,loopvlak,vlonder staal,1995,30,2025,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,voet,n.v.t.,recreatiegebied,gazon,kromhoutpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0784%2f,inspectie 2015 nebest
ckw_1722,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs vierbundersweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1722%2f,n.v.t.
ckw_1949,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder koolhovenlaan,koolhovenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1949%2f,n.v.t.
ckw_0773,ns-lift,spoorwegen,lift,2013,,,prorail,prorail,prorail,basis,geen,n.v.t.,prorail,perron,statenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0773%2f,n.v.t.
ckw_1635,duiker,duikers,duiker diameter <1mtr,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,kunststof,tussen dongenseweg-heracklesstr,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1635%2f,inspectie 2012
ckw_0437,trap,trap,trap staal,1970,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,perron prorail,middenberm,statenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0437%2f,inspectie 2015 nebest
ckw_0431,trap,trap,trap beton,1975,60,2035,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,voet,n.v.t.,viaduct,talud,gelrebaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0431%2f,inspectie 2015 nebest
ckw_0554,stuw,stuwen,stuw beton,1970,,,brabantse delta,brabantse delta,n.v.t.,basis,geen,n.v.t.,brabantese delta,in rivier de oude leij,eekhoornpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0554%2f,n.v.t.
ckw_0646,faunapassage,faunavoorziening,faunapassage betonconstructie,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,fauna,udenhoutseweg,udenhoutseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0646%2f,n.v.t.
ckw_1851,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,inrit ankeveenstraat,ankeveenstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1851%2f,n.v.t.
ckw_0245,trap,trap,trap tegels,1988,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,talud,iepenpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0245%2f,inspectie 2015 nebest
ckw_0814,voetgangersbrug,bruggen vast,brug hout,2002,15,2017,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,sloot speelbos,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0814%2f,inspectie 2015 nebest
ckw_0822,duiker,waterreguleringswerken,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,noorderbos,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0822%2f,n.v.t.
ckw_0181,kademuur,grondkeringen,kademuur beton,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,geen,n.v.t.,,singel,drielstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0181%2f,inspectie 2015 nebest
ckw_0331,muur,muren,muur beton,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,wegafscheiding,berm,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0331%2f,n.v.t.
ckw_1687,duiker,duikers,duiker diameter <1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,beton,dongenseweg,rheastraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1687%2f,inspectie 2012
ckw_0624,verkeersbrug,bruggen vast,brug beton,2005,60,2065,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto,n.v.t.,,vreeswijkpad,dalemdreef,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0624%2f,inspectie 2015 nebest
ckw_0423,muur,muren,muur metselwerk,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,wijkcentrum de ypelaer.,corellistraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0423%2f,inspectie 2015 nebest
ckw_1870,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs hazenest oost,hazennest-oost,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1870%2f,n.v.t.
ckw_1615,faunapassage,faunavoorziening,faunatunnel beton rond,2006,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,fauna,langs ckw_1613,zandstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1615%2f,n.v.t.
ckw_1942,duiker,duikers,duiker diameter > 1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,dongenseweg,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1942%2f,inspectie 2012
ckw_1637,duiker,duikers,duiker diameter > 1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,beton,arestraat,aresstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1637%2f,inspectie 2012
ckw_1804,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,2 duiker tussen sloot en perceel,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1804%2f,n.v.t.
ckw_1741,duiker,duikers,duiker diameter <1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs burg. letschertweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1741%2f,n.v.t.
ckw_1640,duiker,duikers,duiker diameter <1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,beton,castorpad-castorstraat,castorpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1640%2f,inspectie 2012
ckw_0420,muur,muren,muur metselwerk,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,geen,n.v.t.,,wijkcentrum de ypelaer.,corellistraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0420%2f,inspectie 2015 nebest
ckw_0521,steiger,steiger,steiger hout,1970,30,2000,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,recreatiegebied,vijver,quirijnstokpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0521%2f,inspectie 2015 nebest
ckw_0416,muur,muren,schanskorf gevuld,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,langs wandelpad,quirijnstokpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0416%2f,inspectie 2015 nebest
ckw_0706,voetgangersbrug,bruggen vast,brug staal - beton,1998,40,2038,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,vijver,nieuwstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0706%2f,inspectie 2015 nebest
ckw_1802,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs korte dijk,korte dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1802%2f,n.v.t.
ckw_1829,duiker,duikers,duiker diameter > 1mtr,2012,,,provincie noord-brabant,provincie noord-brabant,provincie noord-brabant,basis,auto-fiets,n.v.t.,geen eigendom tilburg,eindsestraat,eindsestraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1829%2f,n.v.t.
ckw_1925,duiker,duikers,duiker diameter <1mtr,1996,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,waterhuishouding,in bos thv reeshofdijk nr.21,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1925%2f,n.v.t.
ckw_0187,keermuur,grondkeringen,muur metselwerk,1970,60,2030,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,weerszijden van muur,trottoir,hoevenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0187%2f,inspectie 2015 nebest
ckw_0443,trap,trap,trap staal,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,meierijbaan,in talud,schielandstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0443%2f,n.v.t.
ckw_0232,voetgangersbrug,bruggen vast,brug hout,2013,30,2043,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,waterloop,jonagold,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0232%2f,inspectie 2015 nebest
ckw_0738,spoorviaduct,viaducten,viaduct beton,2004,,,prorail,prorail,prorail,basis,spoor,niet berekend,prorail,spoorlijn,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0738%2f,n.v.t.
ckw_1826,duiker,duikers,duiker diameter > 1mtr,2012,,,provincie noord-brabant,provincie noord-brabant,provincie noord-brabant,basis,auto,n.v.t.,geen eigendom tilburg,verbundersweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1826%2f,n.v.t.
ckw_0603,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,maarheezepad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0603%2f,inspectie 2015 nebest
ckw_0387,kade,kades,kade damwand,1980,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,voet,n.v.t.,,terrein rijkswaterstaat,hendrik zwaardecroonstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0387%2f,n.v.t.
ckw_0740,spoorviaduct,viaducten,viaduct beton,2005,,,prorail,prorail,prorail,basis,spoor,n.v.t.,prorail,vreeswijkpad,vreeswijkpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0740%2f,n.v.t.
ckw_0541,duikerbrug,duikers,duikerbrug beton,1950,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,,voorste stroom,koebrugseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0541%2f,n.v.t.
ckw_1670,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,aresstraat- heraclesstraat,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1670%2f,inspectie 2012
ckw_0409,steiger,steiger,steiger hout,2013,30,2043,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0409%2f,n.v.t.
ckw_1771,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,langs asteriastraat,asteriastraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1771%2f,inspectie 2012
ckw_0347,kademuur,grondkeringen,keermuur metselwerk,1984,,,privaat eigendom,private eigenaar,privaat beheer,basis,geen,n.v.t.,privaat vastgoed,singel,raamsdonkstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0347%2f,n.v.t.
ckw_0438,trap,trap,trap beton,1970,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,wijkontsluiting,talud,statenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0438%2f,inspectie 2015 nebest
ckw_1813,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,langs dongenseweg,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1813%2f,n.v.t.
ckw_0283,keermuur,grondkeringen,muur metselwerk,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,parkeerterrein - plantsoen,mr. j.h. de pontplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0283%2f,inspectie 2015 nebest
ckw_0290,trap,trap,trap tegels,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,voet,n.v.t.,,parkeerterrein - plantsoen,mr. j.h. de pontplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0290%2f,inspectie 2015 nebest
ckw_0683,muur,muren,muur metselwerk,1987,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,westerpark,westerpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0683%2f,inspectie 2015 nebest
ckw_1852,duiker,duikers,duiker diameter > 1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder wijkevoort.,wijkevoort,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1852%2f,n.v.t.
ckw_1704,duiker,duikers,duiker diameter <1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,,tussen heibloemseweg - gesworenhoekseweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1704%2f,n.v.t.
