FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_lijn.2001816,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651189,,,"LINESTRING (179796.30200000107 373868.58999999985, 179798.01799999923 373866.80900000036, 179799.93200000003 373865.0940000005, 179800.61499999836 373863.58100000024, 179801.4299999997 373856.81599999964, 179804.0540000014 373831.0009999983, 179807.07699999958 373798.0329999998, 179810.6099999994 373760.01000000164, 179814.70199999958 373718.5159999989, 179815.26999999955 373712.47300000116, 179815.50699999928 373711.8370000012, 179815.8350000009 373711.47199999914, 179816.41200000048 373711.4210000001, 179816.76900000125 373711.8660000004, 179816.7509999983 373713.46599999815, 179810.99700000137 373776.58900000155, 179809.65900000185 373791.7019999996, 179810.2809999995 373792.1710000001)"
dtb_lijn.2001817,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651190,,,"LINESTRING (179803.51900000125 373865.8590000011, 179803.37999999896 373867.9079999998, 179804.36100000143 373868.41600000113, 179805.4050000012 373868.5780000016, 179810.91899999976 373868.30099999905, 179814.0150000006 373866.8579999991, 179818.30799999833 373864.3229999989, 179826.12299999967 373860.6469999999, 179829.47700000182 373859.8579999991, 179831.77100000158 373859.7419999987, 179838.9910000004 373859.43200000003, 179841.07200000063 373859.2100000009, 179843.67500000075 373859.61100000143)"
dtb_lijn.2001818,T0105,,VIS,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46651191,,,"LINESTRING (179803.51900000125 373865.8590000011, 179809.56799999997 373794.83300000057, 179850.26700000092 373800.6479999982)"
dtb_lijn.2001819,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46651192,,,"LINESTRING (179843.78400000185 373858.6319999993, 179833.46799999848 373857.5540000014, 179826.43200000003 373857.7049999982, 179819.09699999914 373860.76199999824, 179814.53200000152 373864.3110000007, 179811.02299999818 373865.1939999983, 179803.51900000125 373865.8590000011)"
dtb_lijn.2001820,T0101,,,doorgang,2009-05-20T00:00:00,,,,,1,1,O,46651193,,,"LINESTRING (179818.34699999914 373703.5469999984, 179818.37799999863 373703.3449999988, 179818.47899999842 373702.436999999, 179818.51999999955 373701.93400000036)"
dtb_lijn.2001821,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46651194,,,"LINESTRING (179816.93400000036 373702.9450000003, 179815.8350000009 373711.47199999914)"
dtb_lijn.2001822,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46651195,,,"LINESTRING (179812.82400000095 373702.2259999998, 179812.9219999984 373699.8040000014, 179813.20100000128 373697.60500000045, 179813.53400000185 373696.256000001, 179813.63599999994 373695.85500000045, 179814.16600000113 373694.5069999993)"
dtb_lijn.2001823,ZH7,,,talud(bovenkant),2013-03-15T00:00:00,,,,,1,1,M,46651196,,,"LINESTRING (179805.65799999982 373679.2589999996, 179809.05200000107 373648.6620000005, 179810.48200000077 373634.5729999989, 179812.80999999866 373613.8729999997, 179813.16899999976 373610.2019999996, 179812.70600000024 373608.05099999905)"
dtb_lijn.2001824,T0301,,,haag/heg,1999-03-25T00:00:00,,,,,1,1,O,46650810,,,"LINESTRING (179817.5150000006 373643.71400000155, 179817.0399999991 373647.9360000007, 179815.50499999896 373661.5920000002)"
dtb_lijn.2001825,T0301,,,haag/heg,1999-03-25T00:00:00,,,,,1,1,O,46651345,,,"LINESTRING (179826.5159999989 373648.77899999917, 179817.0399999991 373647.9360000007)"
dtb_lijn.2001826,T0301,,,haag/heg,1999-03-25T00:00:00,,,,,1,1,O,46651346,,,"LINESTRING (179819.25299999863 373633.36499999836, 179820.0780000016 373632.4360000007, 179821.33100000024 373631.6860000007, 179827.78599999845 373629.16099999845)"
dtb_lijn.2001827,T0105,,,raster/hekwerk,2009-05-20T00:00:00,,,,,1,1,O,46651347,,,"LINESTRING (179812.89499999955 373622.5760000013, 179815.46700000018 373598.65399999917, 179818.00299999863 373587.5379999988)"
dtb_lijn.2001828,T0105,,,raster/hekwerk,2009-05-20T00:00:00,,,,,1,1,O,46651348,,,"LINESTRING (179804.92300000042 373420.05099999905, 179801.91699999943 373440.7039999999, 179800.47800000012 373453.42599999905, 179798.70100000128 373469.12900000066, 179797.12299999967 373482.2829999998, 179795.8289999999 373493.9549999982, 179793.92599999905 373510.55999999866, 179791.30799999833 373534.43499999866, 179790.6409999989 373544.2800000012, 179789.74500000104 373560.98699999973, 179789.10399999842 373570.43400000036, 179791.4140000008 373570.8779999986)"
dtb_lijn.2001829,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651349,,,"LINESTRING (179799.98999999836 373236.9360000007, 179799.7589999996 373236.1469999999, 179799.8669999987 373234.7109999992, 179800.51399999857 373232.80799999833, 179801.10799999908 373228.8590000011, 179801.4050000012 373224.37000000104)"
dtb_lijn.2001830,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651350,,,"LINESTRING (179807.30999999866 373224.9600000009, 179806.98999999836 373229.4840000011, 179806.83199999854 373232.65199999884, 179806.90399999917 373235.59899999946, 179806.78700000048 373236.56599999964, 179806.4530000016 373237.21499999985, 179806.16200000048 373237.5080000013, 179805.24500000104 373237.52800000086)"
dtb_lijn.2001831,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651742,,,"LINESTRING (179801.4050000012 373224.37000000104, 179804.08799999952 373199.4079999998, 179808.5309999995 373158.3359999992, 179813.78799999878 373111.3539999984, 179819.17599999905 373065.6319999993, 179824.7259999998 373017.1009999998, 179829.69399999827 372973.8060000017, 179834.98200000077 372927.6950000003, 179839.04199999943 372891.3220000006, 179843.62099999934 372848.5529999994)"
dtb_lijn.2001832,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651743,,,"LINESTRING (179791.52199999988 373028.1220000014, 179803.73800000176 373029.22300000116, 179810.49500000104 373029.98000000045, 179810.88599999994 373029.69200000167, 179811.15900000185 373028.6889999993, 179813.83300000057 373007.6420000009, 179815.62700000033 372990.3379999995, 179818.81799999997 372960.3909999989, 179822.15399999917 372931.35599999875, 179823.87200000137 372913.0850000009, 179823.7659999989 372912.1020000018, 179823.27199999988 372911.75, 179821.79399999976 372910.85599999875, 179821.47399999946 372909.9270000011, 179821.7039999999 372909.0399999991, 179822.36100000143 372908.52699999884, 179824.18299999833 372908.07499999925, 179824.5450000018 372907.5789999999, 179824.93499999866 372905.2419999987, 179827.1000000015 372886.8509999998, 179831.11199999973 372853.0549999997, 179831.81700000167 372847.2569999993)"
dtb_lijn.2001833,T0105,,VIS,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,N,46644855,,,"LINESTRING (180244.04100000113 369936.61300000176, 180246.74500000104 369912.5329999998, 180249.3500000015 369888.8449999988, 180252.10700000077 369864.6649999991, 180254.77600000054 369841.72199999914, 180258.47399999946 369817.0219999999, 180261.0850000009 369792.7809999995, 180263.27299999818 369772.6979999989, 180264.88699999824 369759.2749999985, 180265.24700000137 369753.73999999836)"
dtb_lijn.2001834,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46644856,,,"LINESTRING (180254.80999999866 369185.7250000015, 180255.6499999985 369179.43400000036, 180256.0780000016 369171.63599999994)"
dtb_lijn.2001835,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46644853,,,"LINESTRING (180250.8599999994 369185.33900000155, 180251.41099999845 369179.7589999996, 180251.9299999997 369174.688000001, 180252.0469999984 369173.29399999976, 180252.28799999878 369171.5029999986)"
dtb_lijn.2001836,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,N,46644857,,,"LINESTRING (180236.936999999 369935.76999999955, 180237.37799999863 369933.0859999992, 180239.1009999998 369916.22399999946, 180241.18499999866 369897.9050000012, 180243.35300000012 369879.0789999999, 180245.4849999994 369860.4270000011, 180247.17500000075 369844.76000000164, 180249.35300000012 369826.0320000015, 180251.32299999893 369808.1279999986, 180252.83700000122 369793.4699999988, 180254.09600000083 369780.91000000015, 180255.23000000045 369769.7120000012, 180255.98200000077 369763.83199999854)"
dtb_lijn.2001837,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,N,46644858,,,"LINESTRING (180235.74599999934 369935.62900000066, 180237.71799999848 369916.4510000013, 180240.4210000001 369893.16899999976, 180242.33300000057 369873.8660000004, 180244.32200000063 369855.9360000007, 180246.0610000007 369840.8999999985, 180247.8040000014 369826.3289999999, 180249.61499999836 369810.29199999943, 180251.10399999842 369796.9629999995, 180252.8740000017 369782.1570000015, 180253.98999999836 369771.7569999993, 180254.60300000012 369767.83100000024, 180255.27800000086 369765.51099999994, 180255.98200000077 369763.83199999854)"
dtb_lijn.2001838,W030701,,,greppel,1999-03-25T00:00:00,,,,,1,1,O,46644859,,,"LINESTRING (180267.22100000083 370324.07400000095, 180241.79800000042 370322.8920000009, 180217.78500000015 370321.7019999996)"
dtb_lijn.2001839,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,N,46644860,,,"LINESTRING (180221.75200000033 369933.9679999985, 180224.0399999991 369913.6180000007, 180226.9219999984 369888.1719999984, 180229.5150000006 369864.7250000015, 180232.19999999925 369839.16000000015, 180235.2250000015 369812.38699999824, 180238.2749999985 369785.1160000004, 180241.3110000007 369758.80000000075, 180244.2039999999 369733.13800000027, 180246.64699999988 369710.50499999896, 180249.19999999925 369687.2179999985, 180252.0700000003 369660.5920000002, 180254.70800000057 369636.16899999976, 180257.5780000016 369610.4270000011, 180260.15799999982 369587.91099999845, 180263.22700000182 369560.63800000027)"
dtb_lijn.2001840,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,N,46644861,,,"LINESTRING (180264.72199999914 369560.7960000001, 180262.32299999893 369582.30000000075, 180259.87000000104 369604.3189999983, 180257.55799999833 369626.7899999991, 180255.51199999824 369648.3590000011, 180252.9200000018 369671.1490000002, 180250.1409999989 369694.9990000017, 180247.60200000182 369719.2729999982, 180245.63699999824 369738.09800000116, 180243.85200000182 369752.5069999993, 180240.8449999988 369778.17500000075, 180237.9210000001 369805.5859999992, 180235.6499999985 369827.8720000014, 180231.47199999914 369862.34800000116, 180229.18499999866 369886.75499999896, 180225.47700000182 369918.98900000006, 180223.58700000122 369934.1860000007)"
dtb_lijn.2001841,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46644862,,,"LINESTRING (180267.2969999984 370323.3909999989, 180251.28599999845 370322.6339999996, 180238.46799999848 370322.125, 180225.5789999999 370321.45800000057, 180217.4389999993 370320.9299999997, 180216.97899999842 370321.3020000011, 180216.94799999893 370321.5769999996, 180217.40700000152 370322.1409999989, 180218.2349999994 370322.28500000015, 180222.4059999995 370322.6330000013, 180233.80600000173 370323.3060000017, 180247.05099999905 370323.8289999999, 180263.12200000137 370324.76999999955, 180267.12099999934 370324.97199999914)"
dtb_lijn.2001842,T0105,,VIS,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46644863,,,"LINESTRING (180234.09200000018 370032.7049999982, 180234.9450000003 370024.2820000015, 180236.43499999866 370007.45899999887, 180238.77100000158 369985.4200000018, 180241.29199999943 369960.5029999986, 180244.04100000113 369936.61300000176)"
dtb_lijn.2001843,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46644864,,,"LINESTRING (180234.09200000018 370032.7049999982, 180233.5009999983 370039.09099999815)"
dtb_lijn.2001844,T0101,,,doorgang,1999-03-25T00:00:00,,,,,1,1,O,46644865,,,"LINESTRING (180238.8040000014 370052.4519999996, 180232.7190000005 370051.84899999946)"
dtb_lijn.2001845,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46644866,,,"LINESTRING (180241.40199999884 369936.30000000075, 180238.48299999908 369964.3500000015, 180235.0009999983 369996.28500000015, 180231.81500000134 370026.9670000002, 180230.44000000134 370039.25499999896)"
dtb_lijn.2001846,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46644867,,,"LINESTRING (180240.29199999943 369936.16800000146, 180239.19299999997 369944.0520000011, 180236.81799999997 369967.3599999994, 180234.21200000122 369990.5249999985, 180231.4389999993 370011.36499999836, 180229.93100000173 370024.81500000134, 180229.1719999984 370031.4849999994, 180228.80999999866 370034.6950000003, 180228.8209999986 370036.84899999946, 180229.7049999982 370038.64400000125)"
dtb_lijn.2001847,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,N,46644868,,,"LINESTRING (180242.15300000086 369251.13800000027, 180242.58100000024 369246.04399999976, 180244.40399999917 369232.6550000012, 180245.3280000016 369223.46499999985, 180246.2800000012 369215.8770000003, 180247.11400000006 369210.493999999, 180247.8359999992 369207.5540000014, 180248.48900000006 369206.01999999955, 180249.56799999997 369204.9459999986, 180250.65900000185 369204.1000000015, 180251.26199999824 369203.29300000146, 180251.17500000075 369201.91600000113, 180250.64499999955 369200.1039999984, 180250.20100000128 369198.3260000013, 180250.14600000158 369195.29300000146, 180250.40799999982 369189.7039999999, 180250.8599999994 369185.33900000155)"
dtb_lijn.2001848,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46644869,,,"LINESTRING (180250.83799999952 369164.9979999997, 180244.47399999946 369164.4609999992)"
dtb_lijn.2001849,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46644870,,,"LINESTRING (180244.8200000003 369159.87099999934, 180251.19200000167 369160.3420000002)"
dtb_lijn.2001850,T0105,,VIS,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46644871,,,"LINESTRING (180281.33399999887 370113.5610000007, 180255.19799999893 370110.31500000134, 180226.45899999887 370107.40399999917, 180229.0799999982 370085.9990000017, 180231.42300000042 370064.96499999985, 180232.7190000005 370051.84899999946)"
dtb_lijn.2001851,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46645277,,,"LINESTRING (180228.7899999991 370004.7120000012, 180228.49700000137 370001.7800000012, 180229.35500000045 369994.87900000066, 180230.94700000063 369979.3020000011, 180231.2960000001 369969.6739999987, 180233.45800000057 369950.76900000125, 180235.74599999934 369935.62900000066)"
dtb_lijn.2001852,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46645278,,,"LINESTRING (180236.936999999 369935.76999999955, 180234.16800000146 369956.59699999914, 180231.76799999923 369980.6550000012, 180230.34200000018 369995.5520000011, 180229.48999999836 370000.30900000036, 180228.7899999991 370004.7120000012)"
dtb_lijn.2001853,T0105,,VIS,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46645279,,,"LINESTRING (180207.1499999985 369086.9699999988, 180234.83300000057 369090.72300000116, 180250.81700000167 369092.96599999815, 180260.90199999884 369090.2580000013, 180263.05999999866 369069.0009999983, 180265.6000000015 369045.30799999833, 180267.50299999863 369026.0870000012)"
dtb_lijn.2001854,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,N,46645280,,,"LINESTRING (180210.76099999994 369555.0940000005, 180211.9389999993 369544.94200000167, 180216.0469999984 369508.6479999982, 180220.0249999985 369472.84800000116, 180223.56799999997 369439.6330000013, 180227.3839999996 369408.22199999914, 180230.95800000057 369374.2890000008, 180234.55000000075 369341.9230000004, 180237.99300000072 369314.67500000075, 180240.5159999989 369294.31700000167, 180241.9609999992 369278.97399999946, 180242.98900000006 369270.3429999985, 180244.08100000024 369260.19900000095, 180246.61199999973 369243.2589999996, 180248.8299999982 369221.54199999943, 180249.8209999986 369213.2289999984, 180250.10700000077 369210.7589999996, 180250.5639999993 369208.743999999, 180251.16000000015 369207.6860000007, 180252.19900000095 369206.58900000155, 180253.24500000104 369205.3839999996, 180253.73000000045 369203.7419999987, 180253.74799999967 369201.7259999998, 180253.47100000083 369198.90300000086, 180253.85399999842 369193.57499999925, 180254.80999999866 369185.7250000015)"
dtb_lijn.2001855,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,N,46645281,,,"LINESTRING (180212.67500000075 369555.2969999984, 180213.84200000018 369542.48800000176, 180216.5309999995 369518.80099999905, 180220.2190000005 369485.8110000007, 180221.9750000015 369467.8729999997, 180224.44200000167 369445.36499999836, 180227.51399999857 369418.9699999988, 180230.02899999917 369397.41899999976, 180232.92799999937 369371.80700000003, 180235.66099999845 369348.9290000014, 180238.36100000143 369327.48600000143, 180241.12000000104 369301.4360000007, 180243.77899999917 369276.36199999973, 180246.28200000152 369255.78400000185, 180247.7659999989 369241.33900000155, 180249.4849999994 369224.1959999986, 180250.25400000066 369215.4970000014, 180250.7199999988 369211.4970000014, 180251.2740000002 369210.0720000006, 180252.19099999964 369208.9840000011, 180253.35500000045 369207.6490000002, 180254.17300000042 369206.13899999857, 180254.62700000033 369204.30000000075, 180254.62200000137 369201.29300000146, 180254.9219999984 369195.56500000134, 180255.80799999833 369185.8220000006)"
dtb_lijn.2001856,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46645282,,,"LINESTRING (180226.45899999887 370107.40399999917, 180225.8909999989 370112.20800000057, 180223.83799999952 370129.22199999914, 180221.58100000024 370152.44000000134, 180219.5460000001 370167.68400000036, 180219.3139999993 370169.93499999866)"
dtb_lijn.2001857,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46645283,,,"LINESTRING (180223.4849999994 370205.28500000015, 180219.4360000007 370205.23600000143, 180214.73099999875 370204.9770000018)"
dtb_lijn.2001858,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46644876,,,"LINESTRING (180216.73699999973 370068.0729999989, 180216.95100000128 370064.7569999993, 180217.9849999994 370057.48000000045, 180219.5850000009 370047.5610000007, 180220.54800000042 370041.00499999896, 180220.938000001 370034.1279999986, 180221.49500000104 370029.55799999833, 180221.8999999985 370026.8029999994, 180222.16000000015 370024.63699999824)"
