FID,PUTNUMMER,DD_BRONBESTAND,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_KOLKEN.968,K33647,2021-03-08,,POINT (184926.9 424396.44)
BOR_RIO_KOLKEN.969,K33648,2021-03-08,,POINT (184908.28 424388.6)
BOR_RIO_KOLKEN.970,K33649,2021-03-08,,POINT (184889.38 424380.44)
BOR_RIO_KOLKEN.971,K33650,2021-03-08,,POINT (184851.9 424364.25)
BOR_RIO_KOLKEN.972,K33651,2021-03-08,,POINT (184870.6 424372.3)
BOR_RIO_KOLKEN.973,K33652,2021-03-08,,POINT (184148.58 424095.47)
BOR_RIO_KOLKEN.974,K33653,2021-03-08,,POINT (184313.9 424158.3)
BOR_RIO_KOLKEN.975,K33654,2021-03-08,,POINT (184300.31 424153.06)
BOR_RIO_KOLKEN.976,K33655,2021-03-08,,POINT (184204.3 424117.1)
BOR_RIO_KOLKEN.977,K33656,2021-03-08,,POINT (184187.03 424110.44)
BOR_RIO_KOLKEN.978,K33657,2021-03-08,,POINT (184167.42 424102.9)
BOR_RIO_KOLKEN.979,K33658,2021-03-08,,POINT (184127.77 424084.5)
BOR_RIO_KOLKEN.980,K33659,2021-03-08,,POINT (184261.58 424138.66)
BOR_RIO_KOLKEN.981,K39148,2021-03-08,,POINT (185708.77 426971.4)
BOR_RIO_KOLKEN.982,K39149,2021-03-08,,POINT (185713.45 426971.38)
BOR_RIO_KOLKEN.983,K632,2021-03-08,,POINT (183270.9 423807.9)
BOR_RIO_KOLKEN.984,K633,2021-03-08,,POINT (183306.84 423832.1)
BOR_RIO_KOLKEN.985,K2161,2021-03-08,,POINT (182945.72 426553.16)
BOR_RIO_KOLKEN.986,K2162,2021-03-08,,POINT (182950.66 426528.75)
BOR_RIO_KOLKEN.987,K2163,2021-03-08,,POINT (182945.03 426582.44)
BOR_RIO_KOLKEN.988,K2175,2021-03-08,,POINT (182948.3 426607.25)
BOR_RIO_KOLKEN.989,K2164,2021-03-08,,POINT (182952.98 426634.34)
BOR_RIO_KOLKEN.990,K2165,2021-03-08,,POINT (182956.53 426499.94)
BOR_RIO_KOLKEN.991,K2166,2021-03-08,,POINT (182961.58 426474.94)
BOR_RIO_KOLKEN.992,K2167,2021-03-08,,POINT (182966.14 426453.6)
BOR_RIO_KOLKEN.993,K2168,2021-03-08,,POINT (182972.36 426429.97)
BOR_RIO_KOLKEN.994,K2169,2021-03-08,,POINT (182978.47 426407.28)
BOR_RIO_KOLKEN.995,K13753,2021-03-08,,POINT (183176.25 425663.25)
BOR_RIO_KOLKEN.996,K635,2021-03-08,,POINT (182962.08 426437.5)
BOR_RIO_KOLKEN.997,K636,2021-03-08,,POINT (182965.73 426438.25)
BOR_RIO_KOLKEN.998,K2931,2021-03-08,,POINT (182948.81 426528.4)
BOR_RIO_KOLKEN.999,K637,2021-03-08,,POINT (182947.02 426618.06)
BOR_RIO_KOLKEN.1000,K2932,2021-03-08,,POINT (182942.39 426527.38)
BOR_RIO_KOLKEN.1001,K2933,2021-03-08,,POINT (182937.44 426551.78)
BOR_RIO_KOLKEN.1002,K2934,2021-03-08,,POINT (182935.38 426576.25)
BOR_RIO_KOLKEN.1003,K2935,2021-03-08,,POINT (182944.61 426596.22)
BOR_RIO_KOLKEN.1004,K2936,2021-03-08,,POINT (182942.39 426576.47)
BOR_RIO_KOLKEN.1005,K2937,2021-03-08,,POINT (182943.86 426552.8)
BOR_RIO_KOLKEN.1006,K2938,2021-03-08,,POINT (182954.66 426499.6)
BOR_RIO_KOLKEN.1007,K638,2021-03-08,,POINT (182989.34 426328.8)
BOR_RIO_KOLKEN.1008,K639,2021-03-08,,POINT (182993.95 426306.03)
BOR_RIO_KOLKEN.1009,K640,2021-03-08,,POINT (182998.64 426283)
BOR_RIO_KOLKEN.1010,K641,2021-03-08,,POINT (182996.94 426258.8)
BOR_RIO_KOLKEN.1011,K642,2021-03-08,,POINT (182992.27 426281.7)
BOR_RIO_KOLKEN.1012,K643,2021-03-08,,POINT (182987.61 426304.66)
BOR_RIO_KOLKEN.1013,K644,2021-03-08,,POINT (182982.95 426327.56)
BOR_RIO_KOLKEN.1014,K2939,2021-03-08,,POINT (182967.5 426403.78)
BOR_RIO_KOLKEN.1015,K2940,2021-03-08,,POINT (182962.95 426426.28)
BOR_RIO_KOLKEN.1016,K2941,2021-03-08,,POINT (182957.86 426451.25)
BOR_RIO_KOLKEN.1017,K2942,2021-03-08,,POINT (182953.17 426474.3)
BOR_RIO_KOLKEN.1018,K645,2021-03-08,,POINT (183007.95 426237.12)
BOR_RIO_KOLKEN.1019,K646,2021-03-08,,POINT (183001.56 426235.9)
BOR_RIO_KOLKEN.1020,K2943,2021-03-08,,POINT (182948.27 426498.4)
BOR_RIO_KOLKEN.1021,K2944,2021-03-08,,POINT (182959.5 426475.84)
BOR_RIO_KOLKEN.1022,K2945,2021-03-08,,POINT (182964.14 426453.03)
BOR_RIO_KOLKEN.1023,K2946,2021-03-08,,POINT (182969.33 426427.53)
BOR_RIO_KOLKEN.1024,K2947,2021-03-08,,POINT (182973.78 426405.9)
BOR_RIO_KOLKEN.1025,K647,2021-03-08,,POINT (182999.05 426248.5)
BOR_RIO_KOLKEN.1026,K648,2021-03-08,,POINT (183003.28 426260.16)
BOR_RIO_KOLKEN.1027,K4784,2021-03-08,,POINT (184542.36 424036.8)
BOR_RIO_KOLKEN.1028,K45963,2021-03-08,,POINT (182939.72 426183.53)
BOR_RIO_KOLKEN.1029,K6702,2021-03-08,,POINT (183646.22 425203.3)
BOR_RIO_KOLKEN.1030,K13754,2021-03-08,,POINT (183819.3 425609.56)
BOR_RIO_KOLKEN.1031,K13755,2021-03-08,,POINT (183988.34 424637.84)
BOR_RIO_KOLKEN.1032,K4785,2021-03-08,,POINT (183992.95 423857.03)
BOR_RIO_KOLKEN.1033,K13756,2021-03-08,,POINT (184329.84 423476.06)
BOR_RIO_KOLKEN.1034,K13757,2021-03-08,,POINT (184313.44 423474.62)
BOR_RIO_KOLKEN.1035,K13758,2021-03-08,,POINT (183190.6 425214.8)
BOR_RIO_KOLKEN.1036,K13759,2021-03-08,,POINT (183274.98 425415.03)
BOR_RIO_KOLKEN.1037,K13760,2021-03-08,,POINT (183255.31 425412.2)
BOR_RIO_KOLKEN.1038,K6704,2021-03-08,,POINT (183419.44 427516.66)
BOR_RIO_KOLKEN.1039,K6706,2021-03-08,,POINT (182311.6 427793.44)
BOR_RIO_KOLKEN.1040,K6707,2021-03-08,,POINT (182275.75 427876.53)
BOR_RIO_KOLKEN.1041,K658,2021-03-08,,POINT (182942.58 426165.75)
BOR_RIO_KOLKEN.1042,K661,2021-03-08,,POINT (182941.95 426616.1)
BOR_RIO_KOLKEN.1043,K662,2021-03-08,,POINT (184284.487 426778.974)
BOR_RIO_KOLKEN.1044,K663,2021-03-08,,POINT (185595.48 429481.34)
BOR_RIO_KOLKEN.1045,K664,2021-03-08,,POINT (183115.89 426795.1)
BOR_RIO_KOLKEN.1046,K22099,2021-03-08,,POINT (186591.06 427581.1)
BOR_RIO_KOLKEN.1047,K2950,2021-03-08,,POINT (182911.27 426613.88)
BOR_RIO_KOLKEN.1048,K22105,2021-03-08,,POINT (186485.42 427432.22)
BOR_RIO_KOLKEN.1049,K22106,2021-03-08,,POINT (186475.22 427424.38)
BOR_RIO_KOLKEN.1050,K2951,2021-03-08,,POINT (186566.83 432774.03)
BOR_RIO_KOLKEN.1051,K2953,2021-03-08,,POINT (186562.97 432774.9)
BOR_RIO_KOLKEN.1052,K2281,2021-03-08,,POINT (186166.27 428605.28)
BOR_RIO_KOLKEN.1053,K2282,2021-03-08,,POINT (186164.73 428593.7)
BOR_RIO_KOLKEN.1054,K2954,2021-03-08,,POINT (187384.362 432802.047)
BOR_RIO_KOLKEN.1055,K2955,2021-03-08,,POINT (182925.25 426495.22)
BOR_RIO_KOLKEN.1056,K2956,2021-03-08,,POINT (182905.23 426491.38)
BOR_RIO_KOLKEN.1057,K2957,2021-03-08,,POINT (182886.92 426485.03)
BOR_RIO_KOLKEN.1058,K2958,2021-03-08,,POINT (182889.34 426497.6)
BOR_RIO_KOLKEN.1059,K40132,2021-03-08,,POINT (188558.28 428713.78)
BOR_RIO_KOLKEN.1060,K2959,2021-03-08,,POINT (187429.25 432826.8)
BOR_RIO_KOLKEN.1061,K40133,2021-03-08,,POINT (188515.36 428709.78)
BOR_RIO_KOLKEN.1062,K40953,2021-03-08,,POINT (188502.66 428689.84)
BOR_RIO_KOLKEN.1063,K40954,2021-03-08,,POINT (188479.1 428629.28)
BOR_RIO_KOLKEN.1064,K40955,2021-03-08,,POINT (188479.53 428645.5)
BOR_RIO_KOLKEN.1065,K40956,2021-03-08,,POINT (188485.81 428661.6)
BOR_RIO_KOLKEN.1066,K40957,2021-03-08,,POINT (188493.3 428676.94)
BOR_RIO_KOLKEN.1067,K40958,2021-03-08,,POINT (188506.72 428592.16)
BOR_RIO_KOLKEN.1068,K40959,2021-03-08,,POINT (188588.45 428672.3)
BOR_RIO_KOLKEN.1069,K40960,2021-03-08,,POINT (188587.48 428688.16)
BOR_RIO_KOLKEN.1070,K40961,2021-03-08,,POINT (188584.47 428698.72)
BOR_RIO_KOLKEN.1071,K40962,2021-03-08,,POINT (188543.34 428595.9)
BOR_RIO_KOLKEN.1072,K40963,2021-03-08,,POINT (188557.56 428606.06)
BOR_RIO_KOLKEN.1073,K40964,2021-03-08,,POINT (188570.22 428618.6)
BOR_RIO_KOLKEN.1074,K40965,2021-03-08,,POINT (188580.94 428637.44)
BOR_RIO_KOLKEN.1075,K40966,2021-03-08,,POINT (188586.2 428654.16)
BOR_RIO_KOLKEN.1076,K668,2021-03-08,,POINT (187637.19 428257.1)
BOR_RIO_KOLKEN.1077,K669,2021-03-08,,POINT (187726.84 428252.84)
BOR_RIO_KOLKEN.1078,K670,2021-03-08,,POINT (187967.62 428313.66)
BOR_RIO_KOLKEN.1079,K41722,2021-03-08,,POINT (182332.31 425820.28)
BOR_RIO_KOLKEN.1080,K672,2021-03-08,,POINT (183620.36 427762.56)
BOR_RIO_KOLKEN.1081,K673,2021-03-08,,POINT (183623.3 427789.12)
BOR_RIO_KOLKEN.1082,K674,2021-03-08,,POINT (183606.27 427675.66)
BOR_RIO_KOLKEN.1083,K675,2021-03-08,,POINT (183611.19 427696.94)
BOR_RIO_KOLKEN.1084,K676,2021-03-08,,POINT (183617.9 427741.47)
BOR_RIO_KOLKEN.1085,K2962,2021-03-08,,POINT (183178.25 426834.7)
BOR_RIO_KOLKEN.1086,K2963,2021-03-08,,POINT (182934.17 426610.16)
BOR_RIO_KOLKEN.1087,K2965,2021-03-08,,POINT (183437.27 427467.8)
BOR_RIO_KOLKEN.1088,K2966,2021-03-08,,POINT (183328.83 427383.38)
BOR_RIO_KOLKEN.1089,K2967,2021-03-08,,POINT (182958.92 426652.53)
BOR_RIO_KOLKEN.1090,K2968,2021-03-08,,POINT (183489.48 427513.9)
BOR_RIO_KOLKEN.1091,K2969,2021-03-08,,POINT (183475.16 427502.12)
BOR_RIO_KOLKEN.1092,K2973,2021-03-08,,POINT (183408.11 427444)
BOR_RIO_KOLKEN.1093,K2974,2021-03-08,,POINT (183313.14 427370.53)
BOR_RIO_KOLKEN.1094,K2975,2021-03-08,,POINT (183297.72 427357.88)
BOR_RIO_KOLKEN.1095,K2976,2021-03-08,,POINT (183282.27 427345.34)
BOR_RIO_KOLKEN.1096,K2977,2021-03-08,,POINT (183267.5 427333.25)
BOR_RIO_KOLKEN.1097,K2978,2021-03-08,,POINT (183252.22 427320.66)
BOR_RIO_KOLKEN.1098,K2979,2021-03-08,,POINT (183236.78 427308.1)
BOR_RIO_KOLKEN.1099,K2980,2021-03-08,,POINT (183222.56 427293.9)
BOR_RIO_KOLKEN.1100,K2981,2021-03-08,,POINT (183211.81 427277.34)
BOR_RIO_KOLKEN.1101,K2982,2021-03-08,,POINT (183204.97 427258.6)
BOR_RIO_KOLKEN.1102,K2983,2021-03-08,,POINT (183374.92 427421.1)
BOR_RIO_KOLKEN.1103,K2984,2021-03-08,,POINT (183391.39 427432.6)
BOR_RIO_KOLKEN.1104,K2985,2021-03-08,,POINT (183202.47 427238.53)
BOR_RIO_KOLKEN.1105,K2986,2021-03-08,,POINT (183202.48 427218.66)
BOR_RIO_KOLKEN.1106,K2987,2021-03-08,,POINT (183202.5 427198.62)
BOR_RIO_KOLKEN.1107,K677,2021-03-08,,POINT (183202.5 427179.06)
BOR_RIO_KOLKEN.1108,K2988,2021-03-08,,POINT (183202.48 427158.75)
BOR_RIO_KOLKEN.1109,K2989,2021-03-08,,POINT (183202.48 427138.97)
BOR_RIO_KOLKEN.1110,K2991,2021-03-08,,POINT (183593.4 427651.8)
BOR_RIO_KOLKEN.1111,K2993,2021-03-08,,POINT (183597.97 427695.72)
BOR_RIO_KOLKEN.1112,K2994,2021-03-08,,POINT (183598.77 427720.2)
BOR_RIO_KOLKEN.1113,K2997,2021-03-08,,POINT (183581.27 427615.34)
BOR_RIO_KOLKEN.1114,K2998,2021-03-08,,POINT (183202.42 427000.06)
BOR_RIO_KOLKEN.1115,K2999,2021-03-08,,POINT (183202.48 427119.47)
BOR_RIO_KOLKEN.1116,K3000,2021-03-08,,POINT (183202.45 427079.5)
BOR_RIO_KOLKEN.1117,K3001,2021-03-08,,POINT (183202.44 427059.6)
BOR_RIO_KOLKEN.1118,K3002,2021-03-08,,POINT (183202.4 427019.94)
BOR_RIO_KOLKEN.1119,K3005,2021-03-08,,POINT (183202.36 426920.47)
BOR_RIO_KOLKEN.1120,K3006,2021-03-08,,POINT (183202.34 426940.56)
BOR_RIO_KOLKEN.1121,K3007,2021-03-08,,POINT (183202.3 426960.56)
BOR_RIO_KOLKEN.1122,K3008,2021-03-08,,POINT (182924.67 426592.97)
BOR_RIO_KOLKEN.1123,K3009,2021-03-08,,POINT (182914.97 426575.06)
BOR_RIO_KOLKEN.1124,K3010,2021-03-08,,POINT (182890.17 426528.8)
BOR_RIO_KOLKEN.1125,K3011,2021-03-08,,POINT (182884.17 426512.44)
BOR_RIO_KOLKEN.1126,K3012,2021-03-08,,POINT (183067.95 426746.84)
BOR_RIO_KOLKEN.1127,K3013,2021-03-08,,POINT (183036.42 426721.03)
BOR_RIO_KOLKEN.1128,K3014,2021-03-08,,POINT (183051.67 426733.53)
BOR_RIO_KOLKEN.1129,K3015,2021-03-08,,POINT (183020.42 426707.9)
BOR_RIO_KOLKEN.1130,K678,2021-03-08,,POINT (183176.25 426849.22)
BOR_RIO_KOLKEN.1131,K679,2021-03-08,,POINT (183160.61 426831.8)
BOR_RIO_KOLKEN.1132,K680,2021-03-08,,POINT (183146 426819.8)
BOR_RIO_KOLKEN.1133,K681,2021-03-08,,POINT (183131.08 426807.56)
BOR_RIO_KOLKEN.1134,K3016,2021-03-08,,POINT (182971.17 426667)
BOR_RIO_KOLKEN.1135,K3017,2021-03-08,,POINT (183084.55 426760.34)
BOR_RIO_KOLKEN.1136,K3018,2021-03-08,,POINT (183098.95 426772.03)
BOR_RIO_KOLKEN.1137,K3019,2021-03-08,,POINT (183114.97 426783.8)
BOR_RIO_KOLKEN.1138,K3020,2021-03-08,,POINT (183130.83 426795.12)
BOR_RIO_KOLKEN.1139,K3021,2021-03-08,,POINT (183163.27 426820.38)
BOR_RIO_KOLKEN.1140,K3022,2021-03-08,,POINT (183202.36 426980.5)
BOR_RIO_KOLKEN.1141,K3023,2021-03-08,,POINT (183346.33 427394.12)
BOR_RIO_KOLKEN.1142,K3024,2021-03-08,,POINT (183362.16 427407.12)
BOR_RIO_KOLKEN.1143,K3025,2021-03-08,,POINT (182887.621 426420.949)
BOR_RIO_KOLKEN.1144,K3026,2021-03-08,,POINT (182879.112 426472.783)
BOR_RIO_KOLKEN.1145,K682,2021-03-08,,POINT (182969.3 426678.47)
BOR_RIO_KOLKEN.1146,K3028,2021-03-08,,POINT (182922.25 426618.8)
BOR_RIO_KOLKEN.1147,K3029,2021-03-08,,POINT (182901.98 426581.78)
BOR_RIO_KOLKEN.1148,K3030,2021-03-08,,POINT (182875.56 426530.88)
BOR_RIO_KOLKEN.1149,K3031,2021-03-08,,POINT (182883.38 426547.62)
BOR_RIO_KOLKEN.1150,K3032,2021-03-08,,POINT (182893.23 426565.66)
BOR_RIO_KOLKEN.1151,K3033,2021-03-08,,POINT (182869.4 426511.44)
BOR_RIO_KOLKEN.1152,K3034,2021-03-08,,POINT (182867.61 426496.1)
BOR_RIO_KOLKEN.1153,K3035,2021-03-08,,POINT (182911.612 426598.376)
BOR_RIO_KOLKEN.1154,K3036,2021-03-08,,POINT (182867.705 426483.401)
BOR_RIO_KOLKEN.1155,K3037,2021-03-08,,POINT (182866.336 426461.975)
BOR_RIO_KOLKEN.1156,K3040,2021-03-08,,POINT (182984.64 426691.97)
BOR_RIO_KOLKEN.1157,K3041,2021-03-08,,POINT (183179.33 426885.38)
BOR_RIO_KOLKEN.1158,K3042,2021-03-08,,POINT (183182.36 426984.75)
BOR_RIO_KOLKEN.1159,K3043,2021-03-08,,POINT (183182.38 426965.66)
BOR_RIO_KOLKEN.1160,K3044,2021-03-08,,POINT (183182.39 426945.1)
BOR_RIO_KOLKEN.1161,K3045,2021-03-08,,POINT (183182.4 426924.97)
BOR_RIO_KOLKEN.1162,K3046,2021-03-08,,POINT (183182.28 426904.88)
BOR_RIO_KOLKEN.1163,K3047,2021-03-08,,POINT (183170.86 426864.66)
BOR_RIO_KOLKEN.1164,K3048,2021-03-08,,POINT (183159.5 426849.06)
BOR_RIO_KOLKEN.1165,K3049,2021-03-08,,POINT (183144.22 426835.2)
BOR_RIO_KOLKEN.1166,K3050,2021-03-08,,POINT (183113.02 426809.78)
BOR_RIO_KOLKEN.1167,K3051,2021-03-08,,POINT (183097.16 426796.6)
BOR_RIO_KOLKEN.1168,K3052,2021-03-08,,POINT (183081.27 426783.56)
BOR_RIO_KOLKEN.1169,K3053,2021-03-08,,POINT (183064.55 426769.75)
BOR_RIO_KOLKEN.1170,K3054,2021-03-08,,POINT (183047.95 426756.1)
BOR_RIO_KOLKEN.1171,K3055,2021-03-08,,POINT (183128.44 426822.2)
BOR_RIO_KOLKEN.1172,K3056,2021-03-08,,POINT (183182.16 427124)
BOR_RIO_KOLKEN.1173,K3057,2021-03-08,,POINT (183182.06 427063.06)
BOR_RIO_KOLKEN.1174,K3058,2021-03-08,,POINT (183182.34 427043.2)
BOR_RIO_KOLKEN.1175,K3059,2021-03-08,,POINT (183182.33 427023.16)
BOR_RIO_KOLKEN.1176,K3060,2021-03-08,,POINT (183182.31 427003.75)
BOR_RIO_KOLKEN.1177,K3061,2021-03-08,,POINT (182985.83 426707.53)
BOR_RIO_KOLKEN.1178,K3062,2021-03-08,,POINT (182969.03 426695.5)
BOR_RIO_KOLKEN.1179,K3063,2021-03-08,,POINT (182953.31 426682.03)
BOR_RIO_KOLKEN.1180,K3064,2021-03-08,,POINT (183002.33 426719.28)
BOR_RIO_KOLKEN.1181,K3065,2021-03-08,,POINT (183018.33 426731.88)
BOR_RIO_KOLKEN.1182,K3066,2021-03-08,,POINT (183033.58 426744.34)
BOR_RIO_KOLKEN.1183,K3067,2021-03-08,,POINT (183182.44 427083.28)
BOR_RIO_KOLKEN.1184,K3068,2021-03-08,,POINT (183182.5 427104.53)
BOR_RIO_KOLKEN.1185,K3069,2021-03-08,,POINT (183461.98 427518.53)
BOR_RIO_KOLKEN.1186,K3070,2021-03-08,,POINT (183181.84 427247.78)
BOR_RIO_KOLKEN.1187,K3071,2021-03-08,,POINT (183313.5 427401.6)
BOR_RIO_KOLKEN.1188,K3072,2021-03-08,,POINT (183438.34 427499.06)
BOR_RIO_KOLKEN.1189,K3073,2021-03-08,,POINT (183423.06 427486.53)
BOR_RIO_KOLKEN.1190,K3074,2021-03-08,,POINT (183407.95 427474.16)
BOR_RIO_KOLKEN.1191,K3075,2021-03-08,,POINT (183392.22 427461.47)
BOR_RIO_KOLKEN.1192,K3076,2021-03-08,,POINT (183375.34 427450.66)
BOR_RIO_KOLKEN.1193,K3077,2021-03-08,,POINT (183360.73 427439.7)
BOR_RIO_KOLKEN.1194,K3078,2021-03-08,,POINT (183328.78 427413.88)
BOR_RIO_KOLKEN.1195,K3080,2021-03-08,,POINT (183268.6 427360.03)
BOR_RIO_KOLKEN.1196,K3081,2021-03-08,,POINT (183253.16 427347.3)
BOR_RIO_KOLKEN.1197,K3082,2021-03-08,,POINT (183237.62 427334.6)
BOR_RIO_KOLKEN.1198,K3083,2021-03-08,,POINT (183240.72 427328.12)
BOR_RIO_KOLKEN.1199,K3084,2021-03-08,,POINT (183225.25 427315.12)
BOR_RIO_KOLKEN.1200,K3085,2021-03-08,,POINT (183211.39 427300.78)
BOR_RIO_KOLKEN.1201,K3086,2021-03-08,,POINT (183278.42 427368.44)
BOR_RIO_KOLKEN.1202,K3087,2021-03-08,,POINT (183178.72 427165.3)
BOR_RIO_KOLKEN.1203,K3088,2021-03-08,,POINT (183189.64 427226.22)
BOR_RIO_KOLKEN.1204,K3089,2021-03-08,,POINT (183179.88 427227.34)
BOR_RIO_KOLKEN.1205,K3090,2021-03-08,,POINT (183178.78 427205.66)
BOR_RIO_KOLKEN.1206,K3091,2021-03-08,,POINT (183178.81 427186.03)
BOR_RIO_KOLKEN.1207,K3092,2021-03-08,,POINT (183453.73 427511.78)
BOR_RIO_KOLKEN.1208,K684,2021-03-08,,POINT (186904.86 431803.4)
BOR_RIO_KOLKEN.1209,K3093,2021-03-08,,POINT (186906.06 431777.38)
BOR_RIO_KOLKEN.1210,K3094,2021-03-08,,POINT (186908.73 431751.66)
BOR_RIO_KOLKEN.1211,K3095,2021-03-08,,POINT (186913.25 431727.2)
BOR_RIO_KOLKEN.1212,K3097,2021-03-08,,POINT (183480.66 427533.94)
BOR_RIO_KOLKEN.1213,K3098,2021-03-08,,POINT (186273.16 432664.6)
BOR_RIO_KOLKEN.1214,K685,2021-03-08,,POINT (186081.75 429108)
BOR_RIO_KOLKEN.1215,K686,2021-03-08,,POINT (186097.94 429106.2)
BOR_RIO_KOLKEN.1216,K6713,2021-03-08,,POINT (184076.44 429198.47)
BOR_RIO_KOLKEN.1217,K3099,2021-03-08,,POINT (186511.11 428502.5)
BOR_RIO_KOLKEN.1218,K2284,2021-03-08,,POINT (186261.08 428482.5)
BOR_RIO_KOLKEN.1219,K2285,2021-03-08,,POINT (186258.78 428476.5)
BOR_RIO_KOLKEN.1220,K22297,2021-03-08,,POINT (185293.22 426927.94)
BOR_RIO_KOLKEN.1221,K4787,2021-03-08,,POINT (185307.67 426865.25)
BOR_RIO_KOLKEN.1222,K692,2021-03-08,,POINT (186258.6 429524.7)
BOR_RIO_KOLKEN.1223,K6715,2021-03-08,,POINT (181993.22 427010.56)
BOR_RIO_KOLKEN.1224,K3393,2021-03-08,,POINT (187381.89 432782.7)
BOR_RIO_KOLKEN.1225,K46855,2021-03-08,,POINT (186709.52 427711.53)
BOR_RIO_KOLKEN.1226,K3104,2021-03-08,,POINT (180564.743 426215.546)
BOR_RIO_KOLKEN.1227,K694,2021-03-08,,POINT (186117.81 429831.4)
BOR_RIO_KOLKEN.1228,K695,2021-03-08,,POINT (185604.64 424793.62)
BOR_RIO_KOLKEN.1229,K696,2021-03-08,,POINT (186556.8 429459.34)
BOR_RIO_KOLKEN.1230,K22381,2021-03-08,,POINT (186034.38 424542.75)
BOR_RIO_KOLKEN.1231,K27188,2021-03-08,,POINT (187499.16 427177.34)
BOR_RIO_KOLKEN.1232,K4790,2021-03-08,,POINT (185379.31 425125.88)
BOR_RIO_KOLKEN.1233,K698,2021-03-08,,POINT (185316.7 426292.34)
BOR_RIO_KOLKEN.1234,K699,2021-03-08,,POINT (185333.14 426305.97)
BOR_RIO_KOLKEN.1235,K3106,2021-03-08,,POINT (183600.62 426429.56)
BOR_RIO_KOLKEN.1236,K3107,2021-03-08,,POINT (183640.34 426432.28)
BOR_RIO_KOLKEN.1237,K3108,2021-03-08,,POINT (183679.6 426434.94)
BOR_RIO_KOLKEN.1238,K3109,2021-03-08,,POINT (183723.3 426437.88)
BOR_RIO_KOLKEN.1239,K3110,2021-03-08,,POINT (183759.28 426440.3)
BOR_RIO_KOLKEN.1240,K3111,2021-03-08,,POINT (183758.86 426446.88)
BOR_RIO_KOLKEN.1241,K3112,2021-03-08,,POINT (183722.94 426444.44)
BOR_RIO_KOLKEN.1242,K3113,2021-03-08,,POINT (183679.03 426441.47)
BOR_RIO_KOLKEN.1243,K3114,2021-03-08,,POINT (183640.1 426438.84)
BOR_RIO_KOLKEN.1244,K3115,2021-03-08,,POINT (183600.17 426436.16)
BOR_RIO_KOLKEN.1245,K3116,2021-03-08,,POINT (183560.2 426433.44)
BOR_RIO_KOLKEN.1246,K3117,2021-03-08,,POINT (183523.62 426430.94)
BOR_RIO_KOLKEN.1247,K3118,2021-03-08,,POINT (183320.75 426411.7)
BOR_RIO_KOLKEN.1248,K3119,2021-03-08,,POINT (183320.42 426418.28)
BOR_RIO_KOLKEN.1249,K3120,2021-03-08,,POINT (183473.38 426421.16)
BOR_RIO_KOLKEN.1250,K3121,2021-03-08,,POINT (183433.23 426418.66)
BOR_RIO_KOLKEN.1251,K3122,2021-03-08,,POINT (183391.67 426416.1)
BOR_RIO_KOLKEN.1252,K3123,2021-03-08,,POINT (183355.94 426413.9)
BOR_RIO_KOLKEN.1253,K3124,2021-03-08,,POINT (183313.61 426411.28)
BOR_RIO_KOLKEN.1254,K3125,2021-03-08,,POINT (183313.25 426417.84)
BOR_RIO_KOLKEN.1255,K3126,2021-03-08,,POINT (183355.6 426420.47)
BOR_RIO_KOLKEN.1256,K3127,2021-03-08,,POINT (183391.08 426422.66)
BOR_RIO_KOLKEN.1257,K3128,2021-03-08,,POINT (183432.98 426425.25)
BOR_RIO_KOLKEN.1258,K3129,2021-03-08,,POINT (183473.17 426427.7)
BOR_RIO_KOLKEN.1259,K3130,2021-03-08,,POINT (183273.39 426415.44)
BOR_RIO_KOLKEN.1260,K3131,2021-03-08,,POINT (183523.97 426424.38)
BOR_RIO_KOLKEN.1261,K3132,2021-03-08,,POINT (183560.62 426426.88)
BOR_RIO_KOLKEN.1262,K3133,2021-03-08,,POINT (183273.7 426408.84)
BOR_RIO_KOLKEN.1263,K3134,2021-03-08,,POINT (182998.25 426363.25)
BOR_RIO_KOLKEN.1264,K3135,2021-03-08,,POINT (183128.72 426397.28)
BOR_RIO_KOLKEN.1265,K3136,2021-03-08,,POINT (183169.16 426398.62)
BOR_RIO_KOLKEN.1266,K3137,2021-03-08,,POINT (183168.03 426405.12)
BOR_RIO_KOLKEN.1267,K3138,2021-03-08,,POINT (183208.1 426411.03)
BOR_RIO_KOLKEN.1268,K3139,2021-03-08,,POINT (183129.88 426390.94)
BOR_RIO_KOLKEN.1269,K3140,2021-03-08,,POINT (183208.89 426404.53)
BOR_RIO_KOLKEN.1270,K3141,2021-03-08,,POINT (183233.36 426412.9)
BOR_RIO_KOLKEN.1271,K3142,2021-03-08,,POINT (183233.8 426406.38)
BOR_RIO_KOLKEN.1272,K3143,2021-03-08,,POINT (183090.89 426383)
BOR_RIO_KOLKEN.1273,K3144,2021-03-08,,POINT (183051.48 426375.16)
BOR_RIO_KOLKEN.1274,K3145,2021-03-08,,POINT (183012.14 426367.3)
BOR_RIO_KOLKEN.1275,K3146,2021-03-08,,POINT (183011.12 426373.8)
BOR_RIO_KOLKEN.1276,K3147,2021-03-08,,POINT (183050.2 426381.62)
BOR_RIO_KOLKEN.1277,K3148,2021-03-08,,POINT (183089.44 426389.4)
BOR_RIO_KOLKEN.1278,K3149,2021-03-08,,POINT (186153.17 428619.6)
BOR_RIO_KOLKEN.1279,K701,2021-03-08,,POINT (182949.75 426357.9)
