FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,lengte,breedte,bereikbreedte,bereiklengte,profielurl,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
krib_legger.1592,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Krib,ON,Boven-Rijn - Waal,,17D83F27-6500-4F58-9370-87776E28E0AB,,,,,,,,0,,"POLYGON ((187111.31419999897 429737.8867999986, 187106.37110000104 429694.5929000005, 187100.81069999933 429695.36100000143, 187099.27600000054 429695.5729999989, 187096.21700000018 429695.56700000167, 187093.2039999999 429694.48099999875, 187091.28200000152 429692.55799999833, 187090.74929999933 429692.20540000126, 187089.66059999913 429691.48479999974, 187084.18580000103 429643.5346000008, 187084.15300000086 429643.3088000007, 187083.98380000144 429642.6774000004, 187083.70760000125 429642.0850000009, 187083.3326999992 429641.54949999973, 187082.87049999833 429641.08729999885, 187082.3350000009 429640.71240000054, 187081.7426000014 429640.43620000035, 187081.1112000011 429640.2670000009, 187080.4600000009 429640.2100000009, 187079.8088000007 429640.2670000009, 187079.1774000004 429640.43620000035, 187078.5850000009 429640.71240000054, 187078.04949999973 429641.08729999885, 187077.58729999885 429641.54949999973, 187077.21240000054 429642.0850000009, 187076.93620000035 429642.6774000004, 187076.76700000092 429643.3088000007, 187076.7100000009 429643.9600000009, 187076.73420000076 429644.38540000096, 187084.44700000063 429711.9365000017, 187083.68659999967 429714.09230000153, 187078.7162999995 429728.1840999983, 187078.84299999848 429729.3509999998, 187078.64400000125 429731.8429999985, 187076.85599999875 429735.83199999854, 187075.03299999982 429738.6270000003, 187071.49830000103 429741.7747000009, 187071.57250000164 429742.42449999973, 187071.60049999878 429742.65469999984, 187071.60440000147 429742.6849000007, 187071.6083999984 429742.7151999995, 187071.63599999994 429742.9147000015, 187071.6688000001 429743.1405000016, 187071.7098999992 429743.40740000084, 187071.71559999883 429743.4422999993, 187086.85220000148 429741.31870000064, 187087.8500000015 429741.17870000005, 187095.19289999828 429740.1484999992, 187096.18659999967 429740.0091000013, 187111.31419999897 429737.8867999986))"
krib_legger.1593,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenbekleding,Krib,ON,Boven-Rijn - Waal,,43D010E7-4836-4252-90F1-30D838071CDD,,,,,,,,0,,"POLYGON ((186937.8401999995 429843.1752999984, 186931.34070000052 429830.71880000085, 186925.01190000027 429804.12409999967, 186921.1710000001 429805.5089999996, 186918.58700000122 429805.6739999987, 186915.55900000036 429804.7679999992, 186911.88599999994 429802.8720000014, 186910.04800000042 429801.6490000002, 186908.6961000003 429801.43459999934, 186907.62779999897 429801.2652999982, 186898.10810000077 429761.2617999986, 186897.98380000144 429760.84739999846, 186897.70760000125 429760.25499999896, 186897.3326999992 429759.7195000015, 186896.87049999833 429759.25730000064, 186896.3350000009 429758.8823999986, 186895.7426000014 429758.6061999984, 186895.1112000011 429758.436999999, 186894.4600000009 429758.37999999896, 186893.8088000007 429758.436999999, 186893.1774000004 429758.6061999984, 186892.5850000009 429758.8823999986, 186892.04949999973 429759.25730000064, 186891.58729999885 429759.7195000015, 186891.21240000054 429760.25499999896, 186890.93620000035 429760.84739999846, 186890.76700000092 429761.47879999876, 186890.7100000009 429762.12999999896, 186890.76700000092 429762.78119999915, 186890.81190000102 429762.99819999933, 186899.18230000138 429798.1719999984, 186898.30999999866 429798.8260000013, 186897.2509999983 429799.62000000104, 186896.46200000122 429800.7969999984, 186895.23200000077 429800.9829999991, 186892.43100000173 429800.76399999857, 186889.31599999964 429800.92599999905, 186883.67650000006 429803.20650000125, 186893.00279999897 429842.3971000016, 186893.06810000166 429842.66099999845, 186893.07699999958 429842.6955999993, 186893.1169999987 429842.8482000008, 186893.19260000065 429843.1202000007, 186893.1986999996 429843.1413999982, 186893.246199999 429843.3027999997, 186893.37049999833 429843.71730000153, 186893.52710000053 429844.20910000056, 186893.5487000011 429844.27320000157, 186893.558699999 429844.3029000014, 186893.87730000168 429845.15670000017, 186893.89840000123 429845.2085000016, 186893.93140000105 429845.28869999945, 186894.06500000134 429845.60130000114, 186894.26419999823 429846.0533999987, 186894.370099999 429846.2884000018, 186894.38419999927 429846.31909999996, 186894.5566000007 429846.6805000007, 186894.60209999979 429846.7721000016, 186894.6165000014 429846.8007999994, 186894.7281000018 429847.0188000016, 186902.37739999965 429861.6790000014, 186915.89759999886 429854.624499999, 186916.7842000015 429854.1618999988, 186923.43349999934 429850.692400001, 186924.3200000003 429850.22989999875, 186937.8401999995 429843.1752999984))"
krib_legger.1594,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,045E4E0E-78FF-4120-B214-97EA97CC9DF9,,,,,,,,0,,"POLYGON ((179118.74120000005 433161.4770000018, 179118.08999999985 433161.4200000018, 179117.43879999965 433161.4770000018, 179116.80739999935 433161.64620000124, 179116.21499999985 433161.92240000144, 179115.6794999987 433162.29729999974, 179115.21730000153 433162.7595000006, 179114.8423999995 433163.2950000018, 179114.5661999993 433163.8874000013, 179114.39699999988 433164.5188000016, 179114.33999999985 433165.1700000018, 179114.34270000085 433165.31109999865, 179115.4635999985 433195.08989999816, 179114.5364000015 433197.04129999876, 179111.09569999948 433204.28269999847, 179111.46269999817 433209.8997000009, 179113.09270000085 433215.7897000015, 179114.05270000175 433220.77369999886, 179114.58669999987 433228.3717, 179116.10069999844 433234.13870000094, 179116.39169999957 433235.4976999983, 179116.94170000032 433238.06969999894, 179116.14869999886 433242.183699999, 179114.08069999889 433245.6887000017, 179107.4237000011 433249.76570000127, 179106.3947999999 433250.41209999844, 179108.03409999982 433259.6686999984, 179108.64279999956 433263.1055999994, 179120.8572999984 433260.9422999993, 179123.65909999982 433260.4461000003, 179124.6438000016 433260.2710000016, 179127.75829999894 433259.7195999995, 179132.0287999995 433258.96350000054, 179133.01350000128 433258.7890999988, 179144.56120000035 433256.74390000105, 179148.02980000153 433256.12959999964, 179141.52290000021 433219.38749999925, 179134.34809999913 433218.02969999984, 179132.03869999945 433217.59270000085, 179128.54670000076 433215.6207000017, 179126.48550000042 433214.35649999976, 179124.5687999986 433211.006000001, 179123.49760000035 433209.1336000003, 179122.08350000158 433171.57009999827, 179121.83729999885 433165.0289000012, 179121.78299999982 433164.5188000016, 179121.6138000004 433163.8874000013, 179121.3376000002 433163.2950000018, 179120.96269999817 433162.7595000006, 179120.500500001 433162.29729999974, 179119.96499999985 433161.92240000144, 179119.4875999987 433161.6997999996, 179119.37260000035 433161.64620000124, 179118.74120000005 433161.4770000018))"
krib_legger.1595,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,912628F7-E300-45E8-BE3F-46C160D80C59,,,,,,,,0,,"POLYGON ((186951.9963000007 429413.6479000002, 186949.42920000106 429408.6453999989, 186950.25569999963 429408.0656000003, 186951.40049999952 429407.26249999925, 186951.41369999945 429406.5967000015, 186951.4246999994 429405.9697000012, 186952.03170000017 429404.00769999996, 186953.0106999986 429401.808699999, 186955.16169999912 429399.6596999988, 186957.8856999986 429397.4637000002, 186960.8601000011 429395.32820000127, 186959.10229999945 429391.9028000012, 186954.43279999867 429382.8033999987, 186952.54399999976 429379.1228, 186938.97619999945 429386.0852999985, 186938.0865000002 429386.54190000147, 186931.73530000076 429389.80110000074, 186931.41380000114 429389.96609999985, 186930.52409999818 429390.42269999906, 186922.84200000018 429394.3649000004, 186916.9563000016 429397.3852000013, 186917.5236000009 429398.4908000007, 186922.78830000013 429408.75, 186924.04199999943 429411.19310000166, 186927.99069999903 429408.3687000014, 186928.058699999 429408.3326999992, 186928.5276999995 429408.08669999987, 186929.37970000133 429407.6376999989, 186930.07569999993 429407.2716999985, 186930.94970000163 429407.0797000006, 186931.67069999874 429407.1136999987, 186932.49769999832 429407.3867000006, 186933.56069999933 429407.8936999999, 186935.01370000094 429408.9946999997, 186935.57970000058 429409.4237000011, 186936.4477000013 429410.6446999982, 186939.81850000098 429415.38749999925, 186942.40430000052 429413.57349999994, 186943.2307999991 429412.9937000014, 186945.3236999996 429417.0720999986, 186945.4123999998 429417.2349999994, 186945.78730000183 429417.77050000057, 186946.249499999 429418.23270000145, 186946.78500000015 429418.60759999976, 186947.37739999965 429418.88379999995, 186948.00879999995 429419.0529999994, 186948.66000000015 429419.1099999994, 186949.31120000035 429419.0529999994, 186949.94260000065 429418.88379999995, 186950.53500000015 429418.60759999976, 186951.0705000013 429418.23270000145, 186951.53269999847 429417.77050000057, 186951.9076000005 429417.2349999994, 186952.1838000007 429416.6425999999, 186952.35300000012 429416.0111999996, 186952.41000000015 429415.3599999994, 186952.35300000012 429414.7087999992, 186952.1838000007 429414.0773999989, 186951.9963000007 429413.6479000002))"
krib_legger.1596,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenbekleding,Krib,ON,Boven-Rijn - Waal,,CA1ACF0D-8BCB-4F53-963C-325F1E520006,,,,,,,,0,,"POLYGON ((188180.62559999898 429472.4514000006, 188174.35300000012 429468.7259999998, 188170.063000001 429465.6810000017, 188169.2340000011 429464.6330000013, 188169.01099999994 429464.0480000004, 188167.75200000033 429463.29300000146, 188167.23180000111 429462.1336000003, 188166.7410000004 429461.0399999991, 188166.92610000074 429458.7692999989, 188171.97769999877 429435.0615000017, 188172.00299999863 429434.9312000014, 188172.05999999866 429434.2800000012, 188172.00299999863 429433.628800001, 188171.8337999992 429432.9974000007, 188171.557599999 429432.4050000012, 188171.1827000007 429431.86950000003, 188170.72049999982 429431.40729999915, 188170.18499999866 429431.03240000084, 188169.59259999916 429430.75620000064, 188168.96119999886 429430.5870000012, 188168.30999999866 429430.5300000012, 188167.65879999846 429430.5870000012, 188167.02739999816 429430.75620000064, 188166.43499999866 429431.03240000084, 188165.89950000122 429431.40729999915, 188165.43730000034 429431.86950000003, 188165.0623999983 429432.4050000012, 188164.78620000184 429432.9974000007, 188164.64229999855 429433.4985000007, 188159.73099999875 429456.54890000075, 188158.2030000016 429461.07400000095, 188157.67419999838 429461.4026999995, 188157.57400000095 429461.46499999985, 188156.3200000003 429464.38699999824, 188154.813000001 429466.3960000016, 188152.89200000092 429467.2509999983, 188149.69999999925 429467.8570000008, 188143.1090000011 429467.6479999982, 188140.7157999985 429467.81430000067, 188140.3513999991 429469.52419999987, 188155.2666000016 429472.70219999924, 188156.2446999997 429472.91059999913, 188163.5799999982 429474.47360000014, 188164.55799999833 429474.68200000003, 188177.0496999994 429477.3436000012, 188178.14600000158 429477.57719999924, 188179.47320000082 429477.8599999994, 188180.62559999898 429472.4514000006))"
krib_legger.1597,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenbekleding,Krib,ON,Boven-Rijn - Waal,,DD4927CB-9571-4DBE-85D8-CFA2D99D9435,,,,,,,,0,,"POLYGON ((187723.42119999975 429436.2470000014, 187722.76999999955 429436.19000000134, 187722.11879999936 429436.2470000014, 187721.48739999905 429436.4162000008, 187720.89499999955 429436.692400001, 187720.3594999984 429437.0672999993, 187719.89730000123 429437.5295000002, 187719.5223999992 429438.06500000134, 187719.246199999 429438.65740000084, 187719.07699999958 429439.28880000114, 187719.01999999955 429439.94000000134, 187719.06190000102 429440.4989, 187727.75 429498.1387999989, 187726.96599999815 429499.64719999954, 187723.2344999984 429506.8269000016, 187722.88100000098 429507.5069999993, 187720.76799999923 429511.07499999925, 187717.95190000162 429513.23580000177, 187714.09070000052 429516.1983000003, 187714.08069999889 429516.20600000024, 187718.07669999823 429515.6037000008, 187729.12029999867 429513.9389999993, 187730.10909999907 429513.7899999991, 187737.52529999986 429512.6721000001, 187738.51410000026 429512.5230999999, 187753.59380000085 429510.2501000017, 187752.21709999815 429501.11659999937, 187752.04250000045 429499.9582000002, 187751.4600000009 429496.0934999995, 187750.46159999818 429489.46990000084, 187750.40080000088 429489.066300001, 187749.67300000042 429488.8999999985, 187744.61499999836 429487.1499999985, 187738.51399999857 429483.5949999988, 187733.9001000002 429481.9116999991, 187732.82990000024 429481.5212999992, 187726.4781000018 429439.38109999895, 187726.46299999952 429439.28880000114, 187726.2938000001 429438.65740000084, 187726.0175999999 429438.06500000134, 187725.6427000016 429437.5295000002, 187725.18050000072 429437.0672999993, 187724.64499999955 429436.692400001, 187724.05260000005 429436.4162000008, 187723.42119999975 429436.2470000014))"
krib_legger.2431,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,5860F47B-4E8B-4E5E-992D-858D8A95C5D4,,,,,,,,0,,"POLYGON ((208879.8440000005 466559.2199999988, 208873.29800000042 466553.5729999989, 208867.75439999998 466556.1700000018, 208862.39200000092 466559.71990000084, 208868.80099999905 466563.7320000008, 208869.10810000077 466563.90790000185, 208869.43299999833 466564.0940000005, 208882.52100000158 466571.58999999985, 208886.17799999937 466573.0300000012, 208886.625 466573.061999999, 208886.85399999842 466572.993999999, 208887.36899999902 466572.4699999988, 208888.2410000004 466571.26999999955, 208888.62200000137 466570.65199999884, 208888.54800000042 466570.11300000176, 208887.15199999884 466568.8350000009, 208886.66200000048 466567.4530000016, 208883.9290000014 466564.4789999984, 208880.04899999872 466560.66600000113, 208879.95470000058 466560.4070999995, 208879.84580000117 466560.10909999907, 208879.74399999902 466559.8299999982, 208879.7991000004 466559.493999999, 208879.8440000005 466559.2199999988))"
krib_legger.1598,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,351CF54D-182D-48B6-B2E5-1CCB55B2F16B,,,,,,,,0,,"POLYGON ((163889.96449999884 433425.45160000026, 163891.0458999984 433425.2961000018, 163901.72069999948 433425.80469999835, 163907.38269999996 433425.99870000035, 163908.43239999935 433426.2313000001, 163914.9048999995 433402.98970000073, 163915.71649999917 433400.0753000006, 163899.3396999985 433395.5150000006, 163898.37629999965 433395.2470000014, 163894.52279999852 433394.1739999987, 163893.55950000137 433393.90569999814, 163877.182599999 433389.34530000016, 163876.20109999925 433392.8696000017, 163872.12330000103 433407.5122999996, 163876.09970000014 433411.1997000016, 163879.51570000127 433417.71070000157, 163880.64449999854 433420.5945000015, 163885.51399999857 433422.79560000077, 163886.4360000007 433423.21229999885, 163876.3332999982 433459.4897999987, 163875.73360000178 433461.64350000024, 163875.7285999991 433461.66259999946, 163875.72080000117 433461.6904999986, 163875.17590000108 433463.8493999988, 163874.75580000132 433465.5135000013, 163874.7333999984 433465.6127999984, 163874.7120999992 433465.7419000007, 163874.69929999858 433465.87220000103, 163874.6950000003 433466.0029999986, 163874.69929999858 433466.13379999995, 163874.7120999992 433466.26410000026, 163874.7333999984 433466.3931999989, 163874.76309999824 433466.52059999853, 163874.80110000074 433466.6458999999, 163874.8471999988 433466.76839999855, 163874.90129999816 433466.88760000095, 163874.96290000156 433467.0029999986, 163875.0320999995 433467.11410000175, 163875.10830000043 433467.2204999998, 163875.191300001 433467.3216999993, 163875.28079999983 433467.4171999991, 163875.37629999965 433467.50670000166, 163875.4774999991 433467.5896999985, 163875.5839000009 433467.66589999944, 163875.6950000003 433467.7351000011, 163875.8104000017 433467.79670000076, 163875.92960000038 433467.85080000013, 163876.05209999904 433467.8968999982, 163876.1774000004 433467.9349000007, 163876.30480000004 433467.96460000053, 163876.43389999866 433467.98589999974, 163876.56419999897 433467.99870000035, 163876.6950000003 433468.0029999986, 163876.82580000162 433467.99870000035, 163876.9560999982 433467.98589999974, 163877.08520000055 433467.96460000053, 163877.2126000002 433467.9349000007, 163877.33790000156 433467.8968999982, 163877.46040000021 433467.85080000013, 163877.5795999989 433467.79670000076, 163877.6950000003 433467.7351000011, 163877.8060999997 433467.66589999944, 163877.9125000015 433467.5896999985, 163878.01370000094 433467.50670000166, 163878.10920000076 433467.4171999991, 163878.1986999996 433467.3216999993, 163878.28170000017 433467.2204999998, 163878.3579000011 433467.11410000175, 163878.42709999904 433467.0029999986, 163878.4886999987 433466.88760000095, 163878.5428000018 433466.76839999855, 163878.58889999986 433466.6458999999, 163878.62689999864 433466.52059999853, 163878.63419999927 433466.4924999997, 163879.05319999903 433464.83210000023, 163879.58700000122 433462.7166999988, 163879.59959999844 433462.66970000044, 163880.18620000035 433460.56329999864, 163889.96449999884 433425.45160000026))"
krib_legger.1599,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,D331A44F-01DF-4E9C-95FB-ED5AAB30A8C7,,,,,,,,0,,"POLYGON ((163704.69970000163 433375.75470000133, 163713.4087000005 433375.0806999989, 163715.73959999904 433375.3491999991, 163720.44260000065 433358.62040000036, 163721.2344999984 433355.80359999835, 163704.8687000014 433351.2034999989, 163703.9059999995 433350.9332000017, 163700.05530000106 433349.8509000018, 163699.0925000012 433349.5802000016, 163682.72670000046 433344.9802000001, 163681.56230000034 433349.1218000017, 163679.08989999816 433357.91629999876, 163681.3077000007 433358.6057000011, 163684.9946999997 433361.9646999985, 163686.83069999889 433366.7846999988, 163687.8236999996 433371.6457000002, 163687.53550000116 433373.14649999887, 163692.0357999988 433374.6810999997, 163692.98369999975 433375.0042999983, 163683.29459999874 433409.46869999915, 163683.25039999932 433409.66270000115, 163683.2199999988 433410.01000000164, 163683.25039999932 433410.3572999984, 163683.34059999883 433410.6939999983, 163683.48790000007 433411.01000000164, 163683.68789999932 433411.29560000077, 163683.93439999968 433411.5421000011, 163684.2199999988 433411.7421000004, 163684.53599999845 433411.8894000016, 163684.87269999832 433411.9796000011, 163685.2199999988 433412.01000000164, 163685.5672999993 433411.9796000011, 163685.90399999917 433411.8894000016, 163686.2199999988 433411.7421000004, 163686.50560000166 433411.5421000011, 163686.7520999983 433411.29560000077, 163686.95210000128 433411.01000000164, 163687.09939999878 433410.6939999983, 163687.14539999887 433410.5513000004, 163696.27149999887 433378.0890999995, 163697.3310999982 433378.01520000026, 163701.05270000175 433377.75569999963, 163702.77849999815 433376.80849999934, 163704.69970000163 433375.75470000133))"
krib_legger.1600,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,7CE9CB7F-B171-4E7B-B74C-E689EB508992,,,,,,,,0,,"POLYGON ((178076.92029999942 433572.9083000012, 178071.28590000048 433560.8557999991, 178067.0496999994 433561.80970000103, 178064.9237000011 433562.1066999994, 178062.96669999883 433562.2386999987, 178060.7137000002 433562.0967000015, 178060.1499999985 433561.96990000084, 178059.1446999982 433561.7437000014, 178056.6037000008 433561.0337000005, 178054.92570000142 433560.11470000073, 178053.31870000064 433558.40769999847, 178053.28060000017 433558.3504999988, 178052.08350000158 433556.55249999836, 178051.45430000126 433556.80519999936, 178039.9114000015 433532.1138000004, 178036.39719999954 433519.01370000094, 178035.6420999989 433516.19889999926, 178035.58199999854 433515.99760000035, 178034.67760000005 433513.2496000007, 178034.04149999842 433511.31709999964, 178034.03049999848 433511.2840999998, 178033.94399999827 433511.0544000007, 178033.84279999882 433510.83089999855, 178033.72709999979 433510.6145000011, 178033.59750000015 433510.4061000012, 178033.4545999989 433510.2065999992, 178033.29890000075 433510.0170000009, 178033.13120000064 433509.83779999986, 178032.95199999958 433509.67009999976, 178032.7624000013 433509.5144000016, 178032.56289999932 433509.37150000036, 178032.35449999943 433509.2419000007, 178032.13809999824 433509.1262000017, 178031.91459999979 433509.0249999985, 178031.6849000007 433508.9384999983, 178031.45010000095 433508.86730000004, 178031.2111000009 433508.81159999967, 178030.9690000005 433508.77160000056, 178030.72480000183 433508.74749999866, 178030.47949999943 433508.7395000011, 178030.23420000076 433508.74749999866, 178029.98999999836 433508.77160000056, 178029.7479000017 433508.81159999967, 178029.50890000165 433508.86730000004, 178029.27409999818 433508.9384999983, 178029.04439999908 433509.0249999985, 178028.82090000063 433509.1262000017, 178028.60449999943 433509.2419000007, 178028.39609999955 433509.37150000036, 178028.1966000013 433509.5144000016, 178028.00699999928 433509.67009999976, 178027.82779999822 433509.83779999986, 178027.66010000184 433510.0170000009, 178027.50439999998 433510.2065999992, 178027.36149999872 433510.4061000012, 178027.23189999908 433510.6145000011, 178027.11620000005 433510.83089999855, 178027.0150000006 433511.0544000007, 178026.9285000004 433511.2840999998, 178026.8572999984 433511.51889999956, 178026.80160000175 433511.7578999996, 178026.76159999892 433512, 178026.73750000075 433512.2441999987, 178026.72949999943 433512.4895000011, 178026.73750000075 433512.73479999974, 178026.76159999892 433512.9789999984, 178026.80160000175 433513.2210999988, 178026.8572999984 433513.46009999886, 178026.91750000045 433513.6618999988, 178027.54720000178 433515.57510000095, 178028.42540000007 433518.2432000004, 178029.1537999995 433520.9582999982, 178032.75279999897 433534.3751000017, 178032.85090000182 433534.68609999865, 178032.97769999877 433534.99159999937, 178044.55059999973 433559.74720000103, 178043.70980000123 433560.3099000007, 178039.72569999844 433562.97569999844, 178044.04210000113 433570.9365000017, 178050.45969999954 433582.77270000055, 178050.74170000106 433583.29670000076, 178050.8339000009 433585.1033000015, 178054.0236000009 433583.6121999994, 178054.49929999933 433583.38980000094, 178055.40520000085 433582.9662999995, 178062.19949999824 433579.7901000008, 178063.10539999977 433579.36659999937, 178076.92029999942 433572.9083000012))"
krib_legger.1601,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,B2AF3E5A-FCD0-4660-BA70-BA492F902E2B,,,,,,,,0,,"POLYGON ((164078.87799999863 433478.374400001, 164079.21200000122 433478.3029999994, 164079.89790000021 433478.5254999995, 164082.26399999857 433479.29300000146, 164085.5934999995 433480.9935000017, 164090.19570000097 433480.3456999995, 164096.20369999856 433478.3597000018, 164096.48319999874 433478.34380000085, 164101.68200000003 433465.81060000136, 164087.59580000117 433459.96759999916, 164086.67210000008 433459.5844999999, 164079.74439999834 433456.7109000012, 164078.82070000097 433456.32770000026, 164064.7344999984 433450.48479999974, 164059.07510000095 433464.1283, 164059.9455000013 433464.5945000015, 164060.03869999945 433464.6436999999, 164060.0502000004 433464.6614000015, 164072.1537999995 433472.40029999986, 164073.00950000063 433472.94739999995, 164055.6061999984 433514.9032000005, 164055.54619999975 433515.05739999935, 164055.37700000033 433515.68879999965, 164055.3200000003 433516.33999999985, 164055.37700000033 433516.99120000005, 164055.54619999975 433517.62260000035, 164055.82239999995 433518.21499999985, 164056.19729999825 433518.750500001, 164056.65949999914 433519.21269999817, 164057.1950000003 433519.5876000002, 164057.7873999998 433519.8638000004, 164058.4188000001 433520.0329999998, 164059.0700000003 433520.08999999985, 164059.7212000005 433520.0329999998, 164060.3526000008 433519.8638000004, 164060.9450000003 433519.5876000002, 164061.48050000146 433519.21269999817, 164061.94269999862 433518.750500001, 164062.31760000065 433518.21499999985, 164062.53379999846 433517.7767999992, 164078.87799999863 433478.374400001))"
krib_legger.1602,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Krib,ON,Boven-Rijn - Waal,,C3F3D383-24EA-444F-A077-50A1B6BBD20C,,,,,,,,0,,"POLYGON ((177453.7098999992 433485.9151000008, 177453.63769999892 433483.29769999906, 177454.47769999877 433471.39070000127, 177456.2206000015 433463.53500000015, 177455.97619999945 433463.2014000006, 177442.7762000002 433440.61349999905, 177429.60770000145 433448.3046000004, 177428.74390000105 433448.8090999983, 177422.26790000126 433452.59149999917, 177421.4043999985 433453.0958000012, 177408.23589999974 433460.7868999988, 177415.9167000018 433473.93030000106, 177417.24570000172 433472.68569999933, 177419.07869999856 433471.5817000009, 177422.3546999991 433471.0907000005, 177425.65769999847 433470.7146999985, 177428.30370000005 433470.7146999985, 177430.40069999918 433470.6827000007, 177431.43549999967 433472.443500001, 177433.8986000009 433474.4759000018, 177436.17350000143 433476.3531000018, 177436.2049999982 433476.4010999985, 177437.40960000083 433478.04560000077, 177454.28269999847 433501.0819000006, 177454.4353 433501.27650000155, 177454.71939999983 433501.57919999957, 177483.05380000174 433528.61199999973, 177485.09800000116 433530.561999999, 177485.1614000015 433530.62319999933, 177485.2221999988 433530.67770000175, 177485.27749999985 433530.72940000147, 177485.30999999866 433530.75620000064, 177485.33949999884 433530.78269999847, 177485.35550000146 433530.7939000018, 177485.44399999827 433530.8671000004, 177487.74179999903 433532.65900000185, 177489.9200000018 433534.35759999976, 177489.94310000166 433534.375599999, 177490.1425999999 433534.51850000024, 177490.3509999998 433534.6480999999, 177490.567400001 433534.7637999989, 177490.79089999944 433534.86499999836, 177491.02059999853 433534.95149999857, 177491.25539999828 433535.02270000055, 177491.49439999834 433535.07840000093, 177491.73649999872 433535.11840000004, 177491.98070000112 433535.1424999982, 177492.2259999998 433535.1504999995, 177492.47129999846 433535.1424999982, 177492.71550000086 433535.11840000004, 177492.95760000125 433535.07840000093, 177493.1966000013 433535.02270000055, 177493.43140000105 433534.95149999857, 177493.66110000014 433534.86499999836, 177493.8845999986 433534.7637999989, 177494.1009999998 433534.6480999999, 177494.30939999968 433534.51850000024, 177494.50890000165 433534.375599999, 177494.69849999994 433534.21990000084, 177494.877700001 433534.05220000073, 177495.0454000011 433533.8729999997, 177495.20109999925 433533.6834000014, 177495.3440000005 433533.4838999994, 177495.47360000014 433533.2754999995, 177495.58929999918 433533.0590999983, 177495.69049999863 433532.8355999999, 177495.77699999884 433532.6059000008, 177495.84820000082 433532.37110000104, 177495.9039000012 433532.132100001, 177495.9439000003 433531.8900000006, 177495.96799999848 433531.6457999982, 177495.9759999998 433531.4004999995, 177495.96799999848 433531.15520000085, 177495.9439000003 433530.91099999845, 177495.9039000012 433530.6689000018, 177495.84820000082 433530.42990000173, 177495.77699999884 433530.19509999827, 177495.69049999863 433529.9653999992, 177495.58929999918 433529.7419000007, 177495.47360000014 433529.5254999995, 177495.3440000005 433529.31709999964, 177495.20109999925 433529.1176000014, 177495.0454000011 433528.9279999994, 177494.877700001 433528.7487999983, 177494.69849999994 433528.5810999982, 177494.53200000152 433528.4433999993, 177492.3370999992 433526.7318000011, 177490.2036000006 433525.06799999997, 177488.23149999976 433523.1864, 177460.13699999824 433496.382100001, 177453.75840000063 433487.6735999994, 177453.7098999992 433485.9151000008))"
