OBJECTID,DESCR,RSURF_DESC,V_MCDAY,TOTINTENS,PFLOWDAY,PFLOWEVE,PFLOWNI,PFLOWLVDAY,PFLOWLVEVE,PFLOWLVNI,PFLOWLTDAY,PFLOWLTEVE,PFLOWLTNI,PFLOWHTDAY,PFLOWHTEVE,PFLOWHTNI,Shape__Length,GlobalID
610,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,109.42875598102,40683f2a-a818-43e7-b871-dd49197fda34
611,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,30.0565275182969,9f02a846-04f8-46cf-bf0c-4091373fde8f
612,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,109.43337198735,0a27f339-4ebc-4c7a-8e14-0fbba559b52b
613,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,33.1406213165957,17556ee1-bf85-475b-a22e-07bba1558da5
614,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,111.08770385935,ca78f871-5342-4657-8bff-606874ed9451
615,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,38.9768106692756,8dd9167f-69d2-41fc-a071-ecabdfda1f55
616,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,40.3539666374689,0f2bf4fc-6739-4e6b-bc55-bf190875c71f
617,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,46.5067619411414,56300dd4-92f2-4ee9-90e1-af364845d0b1
618,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,213.006104137148,d85d95f2-6c68-4e37-a1ba-b216ea2153d7
619,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,187.655270837971,08148af6-d036-4100-8ac3-6a860e3d7ac7
620,Nieuwe Wetering,DAB (Ref.),60,647,6.51,3.97,0.75,90.6,94.8,85.7,6.6,3.1,9.5,2.8,2.1,4.8,36.7396487921836,18804a23-deb3-4d7c-be0c-04e36b127041
621,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,62.9080206007734,fc570c2b-b3fe-4956-9013-110b7d4c7d75
622,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,619.529635574064,575f1f1d-0e15-473e-b8a9-9ad03371575e
623,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,514.542675442532,4eb1cb84-14cd-4474-884c-a7d57fae400e
624,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,29.970554795263,1cf62187-2cba-4c12-8c40-c48f03f18f5d
625,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,67.3774840327754,35d2a646-7781-453c-bb61-cf213685c8a8
626,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,30.1801575451161,c4837c6e-9d63-45ce-b0a6-d786738fac65
627,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,29.9563625268002,484ca19a-fcf0-4c17-bdbb-39a8adaf9ad0
628,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,29.970554795263,253b1eae-0e1b-4e91-af45-367ae5b27343
629,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,282.028006526527,b92cfe3b-d7b0-4730-a757-e90132f204fe
630,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,106.476907393997,2bb87d2f-a27a-402d-bf8f-0946bbad67e6
631,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,29.969255079164,83174ad4-c4e7-4beb-b80a-7dca2e71fcab
632,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,29.9559035059126,30b95058-bc3e-49d8-93d2-c23c475c4925
633,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,181.51108756717,38f13546-74d0-4799-b249-b0951ca587a6
634,Wolfshagenweg,DAB (Ref.),60,1963,6.73,2.63,1.09,84,93.3,85.6,9.9,3.6,8.8,6.1,3.1,5.6,110.947316149943,044b0f9f-9128-40b6-9b1d-89f0934cf257
635,HASSELT N331,DAB (Ref.),80,3209,7.04,2.56,0.66,91.02,92.32,89.03,7.18,6.14,8.77,1.8,1.54,2.2,97.1224296494239,aa655805-e343-47b6-b5b5-6bee29d00773
636,HASSELT N331,DAB (Ref.),80,3435,7.03,2.57,0.67,91.31,92.57,89.38,7,5.99,8.56,1.69,1.44,2.06,263.754506280985,b6770a8b-5316-4699-ab02-0dc60bd9c8b2
637,Boerweg,DAB (Ref.),60,285,7.03,2.26,0.81,89.34,95.68,91.48,8.42,3.47,6.76,2.24,0.85,1.76,344.664809243295,2a8a80f4-cce8-43aa-a8ea-058f53d477bc
638,Havezatheweg,DAB (Ref.),60,22,7.2,2.62,0.57,95.22,95.94,94.02,4.3,3.65,5.38,0.48,0.41,0.6,515.145606600637,c4456c15-623f-4f59-864e-4628118647fc
639,Boerweg,DAB (Ref.),60,285,7.03,2.26,0.81,89.34,95.68,91.48,8.42,3.47,6.76,2.24,0.85,1.76,406.218995241637,94c0c6b2-e958-462f-b906-a96af3d845c7
640,Boerweg,DAB (Ref.),60,285,7.03,2.26,0.81,89.34,95.68,91.48,8.42,3.47,6.76,2.24,0.85,1.76,119.984628395972,913eaa3d-ca42-4522-93aa-8c12c51809b9
641,Boerweg,DAB (Ref.),60,285,7.03,2.26,0.81,89.34,95.68,91.48,8.42,3.47,6.76,2.24,0.85,1.76,109.201818823455,e56a02ae-3d63-4d75-b45a-b55c5b2851d6
642,Boerweg,DAB (Ref.),60,285,7.03,2.26,0.81,89.34,95.68,91.48,8.42,3.47,6.76,2.24,0.85,1.76,34.5012645542902,25f3c89c-4a34-4741-a507-32b9f853f561
643,Boerweg,DAB (Ref.),60,285,7.03,2.26,0.81,89.34,95.68,91.48,8.42,3.47,6.76,2.24,0.85,1.76,374.676886838847,4fb9bc77-2ea0-4d8a-bb05-0234a63af863
644,Klinkerweg,DAB (Ref.),60,4,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,654.959050727775,8ddf25f6-f43a-4810-92bb-9e4b885bca29
645,Klinkerweg,DAB (Ref.),60,10,6.79,2.49,0.53,100,100,100,0,0,0,0,0,0,416.43344207599,0b0505d0-1a0b-4772-92fe-18a188bb3102
646,Boerweg,DAB (Ref.),60,357,6.9,2.81,0.73,91.55,95.1,94.46,5.96,2.61,4.9,2.49,2.29,0.64,80.6575180435915,3fdf78d7-33f7-4b0e-8225-4b671eac9513
647,Klinkerweg,DAB (Ref.),60,4,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,657.836729513898,a68188e1-b132-4f82-96d5-2424108f20ab
648,Boerderijweg,DAB (Ref.),60,4,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,127.298093653592,dd2f9150-e57f-4d0d-b8bf-8654fc13257e
649,Klinkerweg,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,255.880172381949,dbb1329b-af16-45b5-b1ef-6ee42df16d7e
650,Glinthuisweg,DAB (Ref.),60,24,7.22,2.65,0.56,100,100,100,0,0,0,0,0,0,78.9961711376096,4d4a69e9-525c-4044-9a14-8d588e149766
651,Glinthuisweg,DAB (Ref.),60,53,7.11,2.58,0.56,95.98,96.59,94.97,3.62,3.07,4.53,0.4,0.34,0.5,78.0275140266039,d9970026-327b-4762-a43c-78b9e0be9eac
652,Glinthuisweg,DAB (Ref.),60,58,7.15,2.6,0.56,96.34,96.91,95.42,3.29,2.78,4.12,0.37,0.31,0.46,30.0063315535545,d55f787f-b2a0-48ee-8471-8d29b42451a6
653,Glinthuisweg,DAB (Ref.),60,66,7.08,2.57,0.56,96.76,97.26,95.93,2.92,2.47,3.66,0.32,0.27,0.41,49.4847820001014,4df24200-21f5-44c5-aa21-40c36cba7a6b
654,Glinthuisweg,DAB (Ref.),60,65,7.07,2.57,0.56,96.71,97.21,95.87,2.96,2.51,3.72,0.33,0.28,0.41,29.5189921847373,fef9240e-5f66-4953-9fec-0651f2bb90eb
655,Verburgweg,DAB (Ref.),60,5,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,70.4729553071994,6566e4fd-ca7f-4528-8416-dca1be82c6f4
656,Glinthuisweg,DAB (Ref.),60,85,7.09,2.58,0.56,97.49,97.88,96.84,2.26,1.91,2.84,0.25,0.21,0.32,103.371055922447,0210d8fe-1882-49a9-9ed3-7aa5aa115cc5
657,Verburgweg,DAB (Ref.),60,13,6.96,2.55,0.54,100,100,100,0,0,0,0,0,0,83.5589317351863,f8a42963-dcff-432b-b2f1-71376f904023
658,Verburgweg,DAB (Ref.),60,5,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,278.963727659259,03ddf626-f42b-4982-a13f-95e6edd556d5
659,Verburgweg,DAB (Ref.),60,29,7.02,2.57,0.54,100,100,100,0,0,0,0,0,0,301.486508505665,6dc14074-64ac-4d80-84f8-6488ecc526ae
660,Verburgweg,DAB (Ref.),60,27,6.98,2.56,0.54,100,100,100,0,0,0,0,0,0,29.9697436235961,24f8ed7a-161a-4a4b-aab8-92b3a9982f97
661,Klinkerweg,DAB (Ref.),60,102,6.7,3.33,0.84,58.48,42.96,36.49,41.3,56.9,63.33,0.22,0.14,0.18,50.9249428557205,0f8f5cff-2e4e-4824-8ed9-777b9e8b09b0
662,Klinkerweg,DAB (Ref.),60,31,7.05,2.56,0.56,96.53,97.07,95.66,3.12,2.64,3.91,0.35,0.29,0.43,89.8576497789961,78b32517-69e9-43ff-be06-4cb42a751485
663,Klinkerweg,DAB (Ref.),60,15,7.03,2.58,0.54,100,100,100,0,0,0,0,0,0,60.9641353847767,9de850a9-e7fd-431b-a62b-03cabf0423d8
664,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,134.947741269387,2e106055-2039-41b7-82dc-bf5c46e64c90
665,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,80.6334663068619,fd0111cf-e42d-4a86-bddd-4cb13bd140eb
666,Klinkerweg,DAB (Ref.),60,16,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,106.478784593179,eda12ceb-b432-494c-8db3-a5d4e0af3bee
667,Klinkerweg,DAB (Ref.),60,16,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,106.562636913792,50404ecf-1e9c-46cd-81a4-c4a854b3b25f
668,Klinkerweg,DAB (Ref.),60,16,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,49.5009145544305,4f3472a0-cd35-4135-85ba-81c8cb8373fc
669,Klinkerweg,DAB (Ref.),60,31,7.05,2.56,0.56,96.53,97.07,95.66,3.12,2.64,3.91,0.35,0.29,0.43,87.0039086929052,1a0ebb7a-b011-4bcf-b69f-244ae1383634
670,Klinkerweg,DAB (Ref.),60,16,7.07,2.57,0.56,93.3,94.3,91.67,5.88,5,7.31,0.82,0.7,1.02,71.9799516141854,551e08f4-bf5e-4aa8-b8f6-a8230c47e2da
671,Klinkerweg,DAB (Ref.),60,23,7.21,2.62,0.57,95.43,96.12,94.29,4.11,3.49,5.14,0.46,0.39,0.57,38.99733663287,0d3362b5-2370-4728-8bb7-e75c5389f887
672,Klinkerweg,DAB (Ref.),60,22,7.2,2.62,0.57,95.22,95.94,94.02,4.3,3.65,5.38,0.48,0.41,0.6,33.0234744888938,648e4a64-3e72-4656-b213-59777a92ef03
673,Klinkerweg,DAB (Ref.),60,22,7.2,2.62,0.57,95.22,95.94,94.02,4.3,3.65,5.38,0.48,0.41,0.6,29.9791787052676,46bef87a-c601-44ab-a08f-6572c7abcb5c
674,Klinkerweg,DAB (Ref.),60,30,7.04,2.56,0.55,96.41,96.97,95.5,3.23,2.73,4.05,0.36,0.3,0.45,30.000932895956,1101c9eb-e041-48bc-9ba2-f0c8b45d103c
675,Klinkerweg,DAB (Ref.),60,30,7.04,2.56,0.55,96.41,96.97,95.5,3.23,2.73,4.05,0.36,0.3,0.45,38.8631772966022,405ff875-2fea-4b8b-bb37-0539e4e155b6
676,Klinkerweg,DAB (Ref.),60,88,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,173.340470735317,64e4e975-4fd8-4764-962e-35c7a9a5eb83
677,Glinthuisweg,DAB (Ref.),60,348,7.1,2.54,0.58,90.82,92.15,88.66,7.3,6.24,9.01,1.88,1.61,2.33,106.402932812436,162e23b8-3015-461a-98ea-4652b3b9e042
678,Glinthuisweg,DAB (Ref.),60,256,7.1,2.54,0.58,87.08,88.89,84.21,9.48,8.15,11.59,3.44,2.96,4.2,29.8329461134581,1f5d4677-6193-48e7-a40d-b4b5a50b6a55
679,Zwolsedijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,235.17452762523,5ade8cc0-5c4e-47e6-b93f-8e45f3bd648a
680,Zwolsedijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,84.9906427467518,7444ffc3-0910-494b-a8ce-a6e21a58aedf
681,Zwolsedijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,124.420858206004,5b622eb2-1f56-4e84-afa5-49e974a9e97f
682,Zwolsedijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,610.169225589943,73b20c36-af4a-42bd-b3a1-4e2cc734b851
683,Hasselterdijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,190.012950854638,f46e491d-8187-439f-9e9a-641d853bfaa4
684,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,131.910810142097,2cde3865-ace5-4c32-86c6-936ebf7e9277
685,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,426.028074985863,44917562-030c-47a9-bff6-e5e4851f9c6d
686,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,314.941885214731,7d19bfcb-092e-4bd5-9816-1f07785d52d4
687,Randweg,DAB (Ref.),50,578,7.09,2.48,0.61,74.55,77.66,69.87,15.88,13.94,18.8,9.57,8.4,11.33,82.169559072002,f5586515-4914-4276-9746-63f4311618ee
688,Randweg,DAB (Ref.),80,500,7.1,2.48,0.61,73.16,76.4,68.33,16.51,14.52,19.48,10.33,9.08,12.19,29.7050161747965,8471ea7d-0100-4346-b157-ae17863e8332
689,Zwolsedijk,DAB (Ref.),60,81,7.07,2.53,0.58,82.83,85.14,79.2,11.81,10.22,14.3,5.36,4.64,6.5,62.480859278502,d0462d7a-faed-48f3-af23-b46401db392b
690,Randweg,DAB (Ref.),50,568,7.1,2.48,0.61,74.5,77.61,69.82,15.9,13.96,18.82,9.6,8.43,11.36,61.1709373608946,1e9af284-b580-40d1-bdfb-a44a443d9eef
691,Randweg,DAB (Ref.),50,560,7.09,2.48,0.61,74.49,77.61,69.8,15.91,13.96,18.83,9.6,8.43,11.37,130.834963012004,2e8f1df9-4792-4882-97f7-41b5c735480e
692,Randweg,DAB (Ref.),50,503,7.1,2.48,0.61,73.12,76.35,68.29,16.53,14.54,19.5,10.35,9.11,12.21,30.0003965781998,045ce107-64c6-47eb-949a-a6a0fa64d628
693,Randweg,DAB (Ref.),50,515,7.1,2.48,0.61,73.11,76.35,68.27,16.53,14.54,19.51,10.36,9.11,12.22,113.148262320014,75f1c79b-ab80-4956-9a7c-bdbce25b0345
694,Randweg,DAB (Ref.),50,522,7.1,2.48,0.61,73.08,76.32,68.25,16.55,14.56,19.52,10.37,9.12,12.23,63.8552516586491,66e7f6c9-e32e-42e1-bf58-b4c1a8a1447e
695,Zwolsedijk,DAB (Ref.),60,5,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,30.0940370976476,f1bd06de-52af-4938-a020-afdbd84019db
696,Zwolsedijk,DAB (Ref.),60,5,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,29.9108797626005,1dcf60a9-f349-41f9-a0fc-ce6da3663300
697,Zwolsedijk,DAB (Ref.),60,73,7.13,2.61,0.55,98.54,98.77,98.17,1.31,1.11,1.65,0.15,0.12,0.18,76.5162213017283,d77c0fcf-87b3-4b54-9f52-b0a2109cce4b
698,Zwolsedijk,DAB (Ref.),60,74,7.13,2.61,0.55,98.57,98.79,98.19,1.29,1.09,1.63,0.14,0.12,0.18,78.1026901457823,d4a09e99-9018-4720-9586-cad6d097b29e
699,Zwolsedijk,DAB (Ref.),60,70,7.11,2.6,0.55,98.48,98.71,98.08,1.37,1.16,1.73,0.15,0.13,0.19,60.0152519440087,fdca202d-775e-4a06-9a9b-a6733e7a3b54
700,Zwolsedijk,DAB (Ref.),60,70,7.11,2.6,0.55,98.48,98.71,98.08,1.37,1.16,1.73,0.15,0.13,0.19,35.9121556640624,697d8e66-173c-4abe-8b96-c39791b1534a
701,Zwolsedijk,DAB (Ref.),60,67,7.09,2.6,0.55,98.4,98.66,97.99,1.44,1.21,1.81,0.16,0.13,0.2,142.56405690654,facc1e5e-c73d-4191-bc73-02368138062f
702,Zwolsedijk,DAB (Ref.),60,63,7.06,2.59,0.55,98.3,98.57,97.86,1.53,1.29,1.93,0.17,0.14,0.21,161.984518886217,b1cb554b-bc74-4ba2-b384-b69dcfdae961
703,Zwolsedijk,DAB (Ref.),60,65,7.07,2.59,0.55,98.36,98.61,97.92,1.48,1.25,1.87,0.16,0.14,0.21,142.552115264744,0e8c4b5d-7078-4d91-964b-fbc62b2b444f
704,Zwolsedijk,DAB (Ref.),60,65,7.07,2.59,0.55,98.36,98.61,97.92,1.48,1.25,1.87,0.16,0.14,0.21,82.3296814415999,66e070fb-ed89-40a8-b7fa-1e7f12b39991
705,Zwolsedijk,DAB (Ref.),60,61,7.04,2.58,0.55,98.23,98.51,97.78,1.59,1.34,2,0.18,0.15,0.22,30.1185747821337,0509d78d-b49a-47e9-923b-52fac2ed2d8e
706,Zwolsedijk,DAB (Ref.),60,51,7.09,2.6,0.55,97.91,98.23,97.37,1.88,1.59,2.37,0.21,0.18,0.26,104.849452429639,73a57a67-23ab-4dd8-89a4-c165686c561b
707,Zwolsedijk,DAB (Ref.),60,51,7.09,2.6,0.55,97.91,98.23,97.37,1.88,1.59,2.37,0.21,0.18,0.26,30.1302510983563,eed26924-b2e3-42e9-8b9f-3b9752d0e307
708,Zwolsedijk,DAB (Ref.),60,47,7.06,2.58,0.55,97.72,98.07,97.12,2.05,1.74,2.59,0.23,0.19,0.29,103.515231130452,4ddd748a-aa3a-4e93-8fef-47273a5f59c5
709,Zwolsedijk,DAB (Ref.),60,47,7.06,2.58,0.55,97.72,98.07,97.12,2.05,1.74,2.59,0.23,0.19,0.29,29.90646605792,4ef4373b-8251-4ca8-8e6d-7bac061b4b6f
710,Zwolsedijk,DAB (Ref.),60,42,7.18,2.61,0.57,97.49,97.88,96.84,2.26,1.91,2.84,0.25,0.21,0.32,103.520974808574,90adb308-4715-48aa-a473-df8958e84550
711,Zwolsedijk,DAB (Ref.),60,42,7.18,2.61,0.57,97.49,97.88,96.84,2.26,1.91,2.84,0.25,0.21,0.32,70.4960342014334,44ca4446-f751-4673-b3f6-677f5641eae3
712,Zwolsedijk,DAB (Ref.),60,34,7.09,2.58,0.56,96.86,97.34,96.06,2.83,2.39,3.55,0.31,0.27,0.39,97.4981253193107,69f4d4d4-24c3-4db7-8a1d-97a072bcd145
713,Zwolsedijk,DAB (Ref.),60,34,7.09,2.58,0.56,96.86,97.34,96.06,2.83,2.39,3.55,0.31,0.27,0.39,33.0030645331469,56f25834-9949-436d-ae27-8f26495f6812
714,Zwolsedijk,DAB (Ref.),60,31,7.05,2.56,0.56,96.53,97.07,95.66,3.12,2.64,3.91,0.35,0.29,0.43,333.120503153231,9a5bd43a-8b4c-4c5a-ae10-59a245d486b7
715,Zwolsedijk,DAB (Ref.),60,31,7.05,2.56,0.56,96.53,97.07,95.66,3.12,2.64,3.91,0.35,0.29,0.43,29.8702071106768,5a56b43d-5a87-4daa-bb08-d5d2ecfc826b
716,Zwolsedijk,DAB (Ref.),60,25,7.24,2.63,0.57,95.81,96.46,94.76,3.77,3.19,4.72,0.42,0.35,0.52,72.0726425985412,b4cfde46-48c4-445c-82ac-c12cfb7c8eaf
717,Zwolsedijk,DAB (Ref.),60,25,7.24,2.63,0.57,95.81,96.46,94.76,3.77,3.19,4.72,0.42,0.35,0.52,29.8966068291996,4c070ff7-f608-41be-8fe2-f6d35f0df123
718,Zwolsedijk,DAB (Ref.),60,10,6.79,2.49,0.53,100,100,100,0,0,0,0,0,0,30.1227699891769,53e920c5-bb47-4b39-a3f2-dc1da6dfa581
719,Zwolsedijk,DAB (Ref.),60,4,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,33.0201544576978,68a75974-58d5-49ba-8476-6dad7e777c42
720,Zwolsedijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,112.457341706002,56076043-c14c-414b-b592-f71207d5a51b
721,Randweg,DAB (Ref.),50,544,7.09,2.48,0.61,74.53,77.64,69.85,15.89,13.95,18.81,9.58,8.41,11.34,53.2798858378528,06c8d547-ce23-49ee-9b36-cdf6e677fbe7
722,Randweg,DAB (Ref.),50,537,7.1,2.48,0.61,74.62,77.72,69.95,15.85,13.91,18.76,9.53,8.37,11.29,98.9819479841359,fc463a53-5ac5-4f2c-a8a2-38b50eddc7f4
723,Randweg,DAB (Ref.),50,524,7.11,2.48,0.61,74.61,77.72,69.94,15.85,13.91,18.77,9.54,8.37,11.29,30.0229729748738,3604020d-1431-48c5-96da-697135f26cca
724,Randweg,DAB (Ref.),50,931,7.09,2.49,0.62,77.35,80.21,73.04,14.56,12.72,17.33,8.09,7.07,9.63,66.7690314040953,5727ed42-f71e-4f7d-a3fd-f081883b98e8
725,Randweg,DAB (Ref.),50,917,7.09,2.49,0.62,77.36,80.22,73.05,14.56,12.72,17.33,8.08,7.06,9.62,163.042353404283,40c0c43d-07d6-4e1c-afbc-68bd276e9b32
726,Buiten de Enkpoort,DAB (Ref.),30,1433,7.03,3.01,0.45,92,95.7,93.9,5.3,3.1,4.1,2.7,1.2,2,78.1036767639187,43c07d8e-8468-4bf6-acd0-eff0380b3cd1
727,Buiten de Enkpoort,DAB (Ref.),30,959,7.08,2.6,0.58,98.44,98.69,98.04,1.4,1.18,1.76,0.16,0.13,0.2,4.09828980151918,f54cd6ae-6fb2-450d-9dc4-a23fe7621fe3
728,Grintwal,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,77.3188308392688,4ccb400e-9c72-4535-810f-0ee1da33ce41
729,Buiten de Enkpoort,DAB (Ref.),30,1433,7.03,3.01,0.45,92,95.7,93.9,5.3,3.1,4.1,2.7,1.2,2,109.729978843513,4a48bab9-b389-46dd-bf5a-ac826a3cb539
730,Eiland,Klinkers,30,982,7.08,2.6,0.58,98.37,98.62,97.96,1.47,1.24,1.84,0.16,0.14,0.2,37.0130363666549,1f34711a-bc6f-4c1d-bf05-382ba318daae
731,Eikenlaan,DAB (Ref.),30,21,7.18,2.63,0.56,100,100,100,0,0,0,0,0,0,66.8839458128523,bee2b017-9212-4e20-9950-5cc426a64c8f
732,Buiten de Enkpoort,DAB (Ref.),30,1433,7.03,3.01,0.45,92,95.7,93.9,5.3,3.1,4.1,2.7,1.2,2,77.3213644332428,7128ae6b-8b52-489d-87ee-12e562e0fe40
733,Buiten de Enkpoort,DAB (Ref.),30,383,7.09,2.59,0.57,97.5,97.88,96.86,2.25,1.91,2.83,0.25,0.21,0.31,56.685362005284,cc0133f9-0260-49a7-9ecd-566f379f686c
734,Eiland,Klinkers,30,1099,7.08,2.58,0.59,98.26,98.52,97.81,1.57,1.33,1.97,0.17,0.15,0.22,91.0391138772671,7164c22e-8cf6-45af-b6c1-c460838a77db
735,Heerengracht,Klinkers,30,104,7.1,2.58,0.56,96.92,97.4,96.13,2.77,2.34,3.48,0.31,0.26,0.39,83.5384017822962,89a841d1-d19b-41f0-876e-f2b7c58568f9
736,Eiland,Klinkers,30,1035,7.08,2.58,0.59,98.36,98.61,97.93,1.48,1.25,1.86,0.16,0.14,0.21,14.9097545670611,422c99c2-86bd-4ea4-bf14-620c754c36a0
737,Grintwal,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,54.9780919571354,94d7bd1e-af5a-4196-bfa6-6b1ff4fc1907
738,Eikenlaan,DAB (Ref.),30,51,7.09,2.6,0.55,100,100,100,0,0,0,0,0,0,39.8619585740625,a88e2b0d-c10a-47e8-b3fe-97e8dafd5216
739,Ziekenhuisstraat,Klinkers,30,285,7.08,2.61,0.56,98.88,99.06,98.58,1.01,0.85,1.28,0.11,0.09,0.14,56.3201255307771,c22142be-63b1-429b-9f46-02596b40723b
740,Eikenlaan,DAB (Ref.),30,226,7.1,2.58,0.56,98.59,98.81,98.22,1.27,1.07,1.6,0.14,0.12,0.18,116.361930622386,099c1927-951e-42fc-8949-5c09d550eced
741,Vaartweg N331,DAB (Ref.),50,10471,6.88,2.59,0.89,96.16,96.36,95.25,3.49,3.34,4.33,0.35,0.3,0.42,22.5841625772165,e90e344c-cf55-4066-b789-633bfb11096b
742,Zwartsluizerweg N331,DAB (Ref.),50,10497,6.69,2.66,1.14,86.55,94.17,85.63,8.48,3.8,8.4,4.97,2.03,5.96,78.9131072556035,db2be1ec-ff94-4385-b2a0-7c3d9b67ad4f
743,Zwartsluizerweg N331,DAB (Ref.),50,10477,6.69,2.66,1.14,86.7,94.46,85.8,8.32,3.5,8.22,4.98,2.04,5.98,171.133041865124,0eebd527-fe1c-460a-a5d5-bd7b1930675d
744,ZYWG N331 HMP 92,DAB (Ref.),50,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,80.4426974415116,0bb8c2ec-35c3-4555-a677-b9aefa045861
