OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
61,W,46,Benoemd,,,,,,,,,d7ed0c28-41c1-4cd8-956d-ae30b6d57d10,0,"0,000000",0.032023,"0,032023",100.990768,"100,990768",100.959624,"100,959624",485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,43febf91-cfb3-4e9f-b35d-78a180414bee,46R,
62,W,957A/957B,Benoemd,,,,,,,,,2d98efe6-67f8-414f-a021-6de3d77e8836,0.009975,"0,009975",0.02301,"0,023010",25.184339,"25,184339",25.17189,"25,171890",550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,ab147c06-abba-4561-8a03-e250eb875d8f,957BP,
63,S,2168,Benoemd,WISSEL_GW,WISSEL_GW,957,978,0269b4e8-2aa9-4d2c-a6c4-1e5f813aee3a,7dd5e084-ce0d-476a-9e84-d03cb191ac36,0f1e913a-ca57-417c-b075-1cd51cf4b8a8,a05e5080-be88-e251-369a-5816bd289c88,,0.034089,"0,034089",0.180783,"0,180783",74.945035,"74,945035",74.800007,"74,800007",486,b,486,486_b,Amsterdam Westhaven (gebied),Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,83eae6df-23eb-46e4-8ef1-3adbc049227f,957L,486_957L_75.0
64,W,1149,Benoemd,,,,,,,,,fa1a522c-3107-4de7-878a-d9254b748efe,0,"0,000000",0.030164,"0,030164",0.75044,"0,750440",0.780751,"0,780751",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,640c0be1-aad2-48d9-a392-1c100eac42cc,1149L,
65,W,59,Benoemd,,,,,,,,,5eddbe06-5901-4d82-8c0a-fcf029c0241a,0,"0,000000",0.025657,"0,025657",0.133229,"0,133229",0.158383,"0,158383",520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,2f6b32b0-1052-4b8d-81fd-ded8dfc0eb3f,59L,
66,W,1135B,Benoemd,,,,,,,,,a08cca00-208d-4deb-b53e-875190c48b88,0,"0,000000",0.005099,"0,005099",19.762899,"19,762899",19.767983,"19,767983",133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,c0290f98-3d52-47f2-ad37-afed7de61696,1135BV,
67,S,s3571-w62R,Pseudo,Bordsein,WISSEL_GW,,62,e05d5382-9b6f-4482-8e5e-af7ebec5b0f6,cb25227f-b147-45ef-a07e-fdf150069fca,679d5535-7fc2-49b2-ba7f-47d1e456671c,10bcf592-1fc8-e358-e6c0-ef6df5480df4,,0.692116,"0,692116",0.696094,"0,696094",101.614059,"101,614059",101.618071,"101,618071",468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",e7407d8d-78d3-4e85-99a6-bdb47e175fc3,58L,468_58L_100.9
68,S,w233AR-sWA,Pseudo,WISSEL_GW,Lichtsein,233A,234,b87c9ab8-8750-4a79-911a-628607956610,2023297d-f2e1-4d10-ba5a-f6b129ecd716,ad7827b3-196b-4814-bf4b-a2095a6b44f3,41ca3c84-9c14-14c8-66d7-62a6f762bf28,,6.399467,"6,399467",6.319636,"6,319636",58.406846,"58,406846",58.487203,"58,487203",078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,6755d288-c6c6-4edf-98dc-ec815ac52398,205AV,078_205AV_64.8
69,S,w77/79AP-w85B/87Q,Pseudo,WISSEL_EW,WISSEL_EW,77/79A,85B/87,e0388ad6-b216-4c29-b264-787993b897a8,45f58b71-983e-4db0-80a2-0b4b0aa00bed,ed1a5d81-54fa-4873-a441-4c66ff3845bb,0746c7d1-f2f5-ca05-490f-a8cf3ae5c25c,,0.025989,"0,025989",0.095233,"0,095233",22.305776,"22,305776",22.375114,"22,375114",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,122e5f17-663c-4c06-8136-a88bd1dc02fa,79AP,545_79AP_22.3
70,W,47A/47B,Benoemd,,,,,,,,,d7f30d87-210c-411d-84e7-bdb04ac8c690,0,"0,000000",0.009095,"0,009095",61.207797,"61,207797",61.216877,"61,216877",779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,2a74f816-35e9-4d14-978b-ef930d7495ed,47BP,
71,S,FJ1,Benoemd,Lichtsein,Lichtsein,2074,2082,338b2a44-d1f0-48da-922b-1dd15ea8ad2e,3ae4f06c-0d6e-48d7-b79f-da53aba3b926,9da13276-b402-4298-bdd9-fd270609b702,0d995d17-8afb-bf0c-d2d9-bb66a547f721,,0.260903,"0,260903",0.349758,"0,349758",43.401185,"43,401185",43.490354,"43,490354",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,b88fb965-4de8-4e27-8eec-d6f5b97b4cc1,2071L,135_2071L_43.1
72,W,5009B,Benoemd,,,,,,,,,8faecd60-6840-42fd-9600-802a912dcec2,2.335101,"2,335101",2.339601,"2,339601",177.513486,"177,513486",177.508993,"177,508993",523,b,523,523_b,Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,23e23c7b-9b16-4bee-89ef-e8ea3e17ccdb,913R,
73,S,w21AL-w17AV,Pseudo,WISSEL_GW,WISSEL_GW,21A,17A,398390ca-5681-4197-805b-1b9ee58b9e5e,e77a9016-8262-438a-9062-e4c365a4fcbb,f2baceb4-09fa-4910-95af-f3bbc184a8a8,9d46bbb6-d464-43bb-61ae-f82df54e0321,,0.24527,"0,245270",0.0045,"0,004500",58.499791,"58,499791",58.740087,"58,740087",618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,134b8029-9f8c-4c32-b47c-329dbf184a8f,17AV,618_17AV_58.7
74,S,HE,Benoemd,Lichtsein,Lichtsein,216,1004,ebe7f077-3185-4db8-a06f-a94fcd62573f,7155b702-2426-4a1f-a578-d5e6556e4fa1,6e26776d-04bb-47e9-8f99-f24b05593d7e,781d9d1c-2cb1-6192-a09b-0adb325bcbd9,,0.527344,"0,527344",6.246763,"6,246763",46.700007,"46,700007",52.402054,"52,402054",028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,00c2544b-6752-49cf-9651-2bff00f82b46,213AP,543_213AP_46.2
75,W,62,Benoemd,,,,,,,,,30f28b45-1282-4e8a-999b-c3aaee914325,0,"0,000000",0.033986,"0,033986",17.245462,"17,245462",17.2114,"17,211400",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,9e3bfdde-554f-44f9-abbd-810557f0333f,62L,
76,W,561,Benoemd,,,,,,,,,25249428-1927-4ede-9abb-ebf199937807,0,"0,000000",0.061161,"0,061161",25.987173,"25,987173",26.047115,"26,047115",513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,ce4f56c6-40d1-4f74-bc88-1d567fc4230c,561R,
77,W,1129A,Benoemd,,,,,,,,,d743d675-ad6a-469b-ab99-651d0ad60505,0,"0,000000",0.0581,"0,058100",1.238235,"1,238235",1.296257,"1,296257",544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,aabd07c4-7c39-415c-bf5a-c04a88ceec1e,1129AR,
78,S,162a,Benoemd,Lichtsein,Lichtsein,3652,3570,72eee0f4-5fbf-45b8-86e8-7cc9c84666b8,71194058-456e-4d0c-ac9a-47ff3ec15b4a,31004a5a-7a23-4dfc-ad72-a8fff40d65f8,777547d9-b168-3a16-353f-717504dce24b,,1.446163,"1,446163",2.147757,"2,147757",36.205009,"36,205009",35.515049,"35,515049",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,7a1ba375-3371-48cc-a433-1e35a86935ac,2395BL,116_2395BL_37.6
79,S,3,Benoemd,WISSEL_GW,STOOTJUK,4,SJ_4V,35ced8b7-3e6d-4c9f-ab07-4801ed07c649,f62c1ebf-88fa-4b36-8f4b-4e6f05b35859,2dff355f-ebad-45f0-b3af-0bf30b1b336f,f261e94c-3209-4617-b8e2-d8bbfd44acf4,,0.0045,"0,004500",0.256905,"0,256905",11.413181,"11,413181",11.160469,"11,160469",209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,46f822b2-3af3-4b17-9203-7abc4e7f1cec,4V,209_4V_11.4
80,S,w273BV-s12,Pseudo,WISSEL_GW,Lichtsein,273B,272,904d0965-369e-408c-9ba0-d7976949800f,cac39fa3-0b31-43bb-9b41-1b930886be96,d0ed3536-bea3-400c-a29d-a295f2563b49,de9b68d7-5ec1-9e99-0331-55635d0f8b88,,0.0039,"0,003900",0.005609,"0,005609",83.624239,"83,624239",83.625996,"83,625996",555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,6cc39f21-e77a-4eca-802e-5f12aa319894,273BV,555_273BV_83.6
81,W,25A,Benoemd,,,,,,,,,d106782b-a7bb-4272-a6f8-f2bd85f729ee,0.007051,"0,007051",0.011551,"0,011551",201.675798,"201,675798",201.680307,"201,680307",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,7ca04b0a-634e-40b2-bd70-2a4f795e12a0,23BV,
82,W,841,Benoemd,,,,,,,,,75bd1437-2d6f-4dae-a10e-61845562f7f8,0,"0,000000",0.027658,"0,027658",1.42535,"1,425350",1.452968,"1,452968",531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,3788abb9-bfbe-4690-ace1-1c1f0277a360,841R,
83,W,34,Benoemd,,,,,,,,,08cb91ff-4f22-4e4e-b733-90ec43875b22,0,"0,000000",0.034065,"0,034065",500.166261,"500,166261",500.200152,"500,200152",801,f,801,801_f,Moerdijk Industrieterrein,Mdw-Cih,Middenweg - Centrale Insteekhaven ,697eee35-f821-4b94-888a-8e7ca8eb5c99,34L,
84,W,922,Benoemd,,,,,,,,,e3671e4d-6556-4f01-bd7d-2b43ab955dac,0,"0,000000",0.003846,"0,003846",78.752012,"78,752012",78.755826,"78,755826",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,d9d3cb2a-0d24-488b-af3e-a4533aed11a4,922V,
85,W,61B/65,Benoemd,,,,,,,,,5b77eed5-439d-465c-961a-3568db9ef60c,0,"0,000000",0.009974,"0,009974",80.353869,"80,353869",80.343923,"80,343923",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,b61916ee-ca48-479e-a84c-5be9edba11da,61BQ,
86,W,325B,Benoemd,,,,,,,,,e22c6c52-9e0d-4809-bd7e-e927dbcc49e3,0.016203,"0,016203",0.043838,"0,043838",81.373018,"81,373018",81.4,"81,400000",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,fbb3f52a-a6c7-424c-a268-5ae084b70a0a,325AP,
87,S,w70V-s4225,Pseudo,WISSEL_GW,Bordsein,70,,56466049-a7cd-47b7-bebe-4b006b345a32,974fb010-2075-4aa1-8585-f8656aab86b4,87aaada8-ee84-467f-9dbd-b4285b727929,06aa9186-f284-3bc7-15b9-00852a83c708,,0.0045,"0,004500",0.264994,"0,264994",202.41477,"202,414770",202.674996,"202,674996",486,c,486,486_c,Amsterdam Westhaven (gebied),Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,dbdf9054-c0ab-4bf8-a95b-2cb8cd6613a3,70V,486_70V_202.4
88,W,1673,Benoemd,,,,,,,,,bb2506f8-6a1c-4857-96f4-c6655ef63f3e,0.010167,"0,010167",0.014066,"0,014066",301.909934,"301,909934",301.913827,"301,913827",479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,cfd9bb91-dabd-47ef-af5c-fb037af635b2,1671V,
89,W,329B,Benoemd,,,,,,,,,43147ef7-e992-4e07-99ca-db10bbd66d3c,0.115651,"0,115651",0.149716,"0,149716",13.311064,"13,311064",13.345352,"13,345352",127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,7523d013-938c-46a6-bfd5-bdfb561a2df0,325AL,
90,S,sQL-w1115BL,Pseudo,Lichtsein,WISSEL_GW,1116,1115B,228caa15-07cc-4f73-af52-65802b143c29,77562894-e40a-487f-9fbb-d17f6ce3af03,3c188231-7d28-4bde-a8cf-1ac50805db6c,5483f2bd-9904-3c25-c137-9fd61c37830c,,2.054272,"2,054272",2.146024,"2,146024",92.6389,"92,638900",92.730543,"92,730543",118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,81d0d985-a31a-458d-ba9b-87bc32bc7a43,1093R,118_1093R_90.6
91,W,2,Benoemd,,,,,,,,,46fe32f2-50ce-40d9-8025-40bc637421b9,0,"0,000000",0.028591,"0,028591",16.680013,"16,680013",16.651463,"16,651463",131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,e0b2d134-1d4d-4d74-bce4-70efb82d0fbd,2L,
92,S,215,Benoemd,Lichtsein,STOOTJUK,388,SJ_383L,ad90573a-b629-48b6-aff3-cdda8f6070a8,2d709647-5a19-4515-9e58-10c6f4d05763,66b1aa92-6324-4505-a048-f6bf3e1bf5cb,1b774ec7-89dc-a1cd-c684-c36b2c650155,,0.034088,"0,034088",0.386888,"0,386888",43.122469,"43,122469",42.763431,"42,763431",940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,2bb141fc-ab47-4351-9032-d02c9a1a8e5c,383L,940_383L_43.2
93,W,1173,Benoemd,,,,,,,,,210e25d3-9b13-4611-8eb4-491731e3fe7c,0.554476,"0,554476",0.604297,"0,604297",12.899984,"12,899984",12.949488,"12,949488",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,e00378f5-e53f-4b1d-9218-5affe4485eb8,1163AL,
94,W,127,Benoemd,,,,,,,,,41d496df-b694-4228-8ef5-714b032f545e,0,"0,000000",0.030645,"0,030645",103.625053,"103,625053",103.656027,"103,656027",467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",2f86106b-8553-493e-9dad-c0770132c108,127R,
95,S,CA,Benoemd,Lichtsein,Lichtsein,190,2094,8c4ba89f-017b-4c27-90f1-679fdd2bbfea,d0df9927-3483-4253-b729-18ce5b94ef21,36a44e2d-9be7-46b1-a1aa-011210d9cf6b,d05cba9e-7e4d-13bb-4e8e-c4ceaac78370,,0.099191,"0,099191",0.436744,"0,436744",81.209993,"81,209993",81.548486,"81,548486",501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,9f3698f2-cb27-4785-89c8-3362e08a3df1,181BV,501_181BV_81.1
96,S,w261BV-s101,Pseudo,WISSEL_GW,Lichtsein,261B,256,138bc69b-2b72-460c-a167-d94186af7957,0ebf8606-7be4-4659-9c2f-2fc05e265103,bd2a2f5a-0d21-4e6b-aed0-080d500e8206,2f3d65f1-c7c0-47a8-810e-070b403c9366,,14.859996,"14,859996",14.82061,"14,820610",45.715862,"45,715862",45.754961,"45,754961",089,,89,089__,Amersfoort - Amersfoort Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,badbefb4-1540-4b29-acc1-f2814274490a,7BL,612_7BL_60.6
97,W,920,Benoemd,,,,,,,,,802ed0e2-d7b5-4e61-a067-8fab94df0c8c,0,"0,000000",0.025745,"0,025745",60.022564,"60,022564",60.04795,"60,047950",779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,4cf55dac-a1eb-4455-aaea-45dc092f111e,920L,
98,S,w3617R-w3629V,Pseudo,WISSEL_GW,WISSEL_GW,3617,3629,8bf492a3-6f0c-4f8a-8c19-455ef7dd8273,d39f7d64-3c31-42d2-8a03-4a57c89d65f5,d3fdf528-b018-4ec3-9ea0-d45d8ff37f0c,d3364344-ec15-1aa3-aa27-044e55adfd3c,,0.034065,"0,034065",0.036334,"0,036334",35.87524,"35,875240",35.877412,"35,877412",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,04073b3b-277c-494a-a34d-52b8de078efc,3617R,924_3617R_35.8
99,W,71,Benoemd,,,,,,,,,6a7b23eb-8325-43b5-b749-880a89b7a7b9,0.035879,"0,035879",0.040379,"0,040379",205.114704,"205,114704",205.119175,"205,119175",817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,455c645d-83f5-45d5-bb7b-dfca378bcbc9,70R,
100,W,901,Benoemd,,,,,,,,,9578dfef-b782-4215-9aa9-4c6af9bc6f8a,0,"0,000000",0.034065,"0,034065",100.711203,"100,711203",100.745258,"100,745258",469,a,469,469_a,Pernis,Ps-Strww,"Rotterdam, Emplacement Pernis - Streefwaalseweg ",5f4534b8-744b-45a7-a6a2-50390330a581,901R,
101,W,W2034,Benoemd,,,,,,,,,aa15636f-5595-4b69-95fb-f7d6dd2c80c0,0.028502,"0,028502",0.056902,"0,056902",504.623751,"504,623751",504.635477,"504,635477",115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,b567ce30-b93f-4e59-91fa-eed88adfd4f9,W2032L,
102,S,GP8,Benoemd,Lichtsein,Lichtsein,2374,2504,8e5608f6-8e63-4717-91e4-eea4ad3de1c5,a4c4d86f-198e-4a04-a2db-efcdd4a3d791,722b6199-14f7-4422-ba26-c3b2114df4db,8a64c377-8dc9-c6f3-b29d-c701ed7856aa,,9.562497,"9,562497",10.460318,"10,460318",18.984776,"18,984776",19.882615,"19,882615",161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,cc92c178-8966-4f71-b274-182ea65dde9b,2223V,161_2223V_9.4
103,S,w1067AL-w1073V,Pseudo,WISSEL_GW,WISSEL_GW,1067A,1073,591f894a-eef5-44ad-beea-a79b5fe1453f,f8ceeb67-ad2b-47e0-bb8f-d26b3ca7b1d0,ce7e5f6a-9b8c-4a6f-9e54-44f83c5d9b67,7190616b-f2bd-0c75-b644-8dd098500668,,0.061145,"0,061145",0.085731,"0,085731",23.461262,"23,461262",23.485953,"23,485953",544,b,544,544_b,Breda,Rsd-Bd,Roosendaal - Breda ,6ffafc4c-6ccd-4b54-bcd0-b40dbad1e879,1067AL,544_1067AL_23.4
104,S,w105V-w107AV,Pseudo,WISSEL_GW,WISSEL_GW,105,107A,2ffa1b16-e33b-4bdc-bb28-5b531e608359,50008a0a-ae48-4a06-9fd4-54f0144667cf,569ddfd8-748e-42ec-b36c-e86fbb24cd70,7efa0fa9-9ceb-3225-8394-4947f1859335,,0.0039,"0,003900",0.012437,"0,012437",42.015361,"42,015361",42.024017,"42,024017",664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,49574b56-62be-43a0-8dbd-64003f2755c3,105V,664_105V_42.0
105,W,19,Benoemd,,,,,,,,,86e000f2-571b-4ea6-953a-95000d23002b,0,"0,000000",0.034088,"0,034088",4.848744,"4,848744",4.883083,"4,883083",823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,3efac2ec-b13b-4fd5-89f9-2d43da7dc9aa,19R,
106,W,55,Benoemd,,,,,,,,,6e3a89f3-363c-4d55-a560-318e41ce29a0,0.008838,"0,008838",0.042825,"0,042825",17.840234,"17,840234",17.872026,"17,872026",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,af59a14f-ff5e-47e2-be13-8a2d62f42fff,54V,
107,S,ES_X0126R-wX0126R,Pseudo,EINDESPOOR,WISSEL_GW,ES_X0126R,X0126,3717325e-4aa5-4e07-a62e-ca85d159baab,d404d973-52ba-4b91-834c-7d923e1ae5c8,c4d138ee-78d8-4d04-8b6a-211aa551bb12,111beb46-e739-47a1-93b9-335c011d3d1c,,0.043572,"0,043572",0.034065,"0,034065",17.324547,"17,324547",17.334005,"17,334005",213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,25fadd13-0646-465d-bab8-015d9df7f6de,X0126R,213_X0126R_17.4
108,W,203,Benoemd,,,,,,,,,b88273eb-680e-4e5a-851c-0455f0320eb4,0,"0,000000",0.03647,"0,036470",25.810675,"25,810675",25.847366,"25,847366",024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,f6c2ee49-8327-4106-9afd-d70c55a9acc0,203L,
109,W,30,Benoemd,,,,,,,,,b655f2e7-acb7-42ff-ba37-9d23c27c17f1,0.267259,"0,267259",0.301245,"0,301245",16.294673,"16,294673",16.32861,"16,328610",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,8fcba31a-3b19-42a1-ac23-3a90e01e7c86,24R,
110,S,212,Benoemd,Lichtsein,Lichtsein,3624,3728,63594cee-604d-4edf-9076-e666e9def35f,1e8bb18c-0d2e-4487-ac88-2c3a279aeb64,2a14b634-c3e1-47aa-b54d-c8a6661e2026,cb59ab81-5bef-ba85-2d1d-f5f2f013dc98,,0.053417,"0,053417",0.821766,"0,821766",35.931593,"35,931593",36.693654,"36,693654",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,dcab5bc6-3d8e-47f7-8927-b70b65391ad8,3623R,924_3623R_35.9
111,S,w2213R-w2217R,Pseudo,WISSEL_GW,WISSEL_GW,2213,2217,2193bf3a-f886-4f2e-8abd-8357062dd800,d89a34d2-2228-4911-a6ad-0073952711ab,0be4c1fe-eec8-4f77-9092-d400cc9b22f9,21ce83d2-4f94-206b-cb64-00add04fe970,,0.03647,"0,036470",0.07222,"0,072220",83.932182,"83,932182",83.96783,"83,967830",003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,e6d5f3d8-02c7-468e-911d-9b6639473425,2213R,003_2213R_83.9
112,W,7171,Benoemd,WISSEL_GW,Bordsein,7125,7171,a1c16d0e-930a-4030-82cf-6664b83eaecb,2c4a1885-783b-48fd-be0c-5cb474eae3ef,,,a1c16d0e-930a-4030-82cf-6664b83eaecb,0.034103,"0,034103",0.003802,"0,003802",104.510415,"104,510415",104.480222,"104,480222",805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,7529cd4c-72c4-4076-9065-c6bdce128c2a,7125R,
113,S,822,Benoemd,Lichtsein,WISSEL_GW,3898,3885,5d8b1f8b-ee5f-42ef-b061-e879aa5cc8ed,72530eb4-ce4f-491c-903c-999e62a627da,9b0d4fb4-e93a-4f91-a6a2-9572076a5f5c,82d38a59-f98f-ee6e-38a5-c7c91b1d5851,,0.023039,"0,023039",0.026938,"0,026938",29.225749,"29,225749",29.229686,"29,229686",098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,eb9c9a4a-5b44-4771-b7c1-f6b3ad8c8287,3883V,098_3883V_29.2
114,S,w930R-w931V,Pseudo,WISSEL_GW,WISSEL_GW,930,931,91afe52d-27df-47a6-9030-ddd2fe3b1b72,db6c855d-1035-46d3-a1ee-2ea1870e366d,0a65fb82-23b2-4ab2-8c17-1cb83ea2c209,102d87a2-c4bb-448c-86ff-638602fd9e85,,0.034065,"0,034065",0.073372,"0,073372",201.939577,"201,939577",201.978962,"201,978962",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,179866ec-3929-4f54-964d-da4a35058746,930R,804_930R_201.9
115,W,1191,Benoemd,,,,,,,,,501a8bf4-5a2c-49a2-9fcc-f71d2148548d,1.000356,"1,000356",1.058488,"1,058488",39.895432,"39,895432",39.95407,"39,954070",617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,6c204c3c-d5e2-4ac7-853b-9355da44b39b,1115AR,
116,W,1001A,Benoemd,,,,,,,,,27ad916b-f37b-4c07-bb16-e27ec13e3fd7,0.072031,"0,072031",0.130171,"0,130171",44.531023,"44,531023",44.473047,"44,473047",146,,146,146__,Warmond - Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,e0c7e30d-1d5d-48e2-aae7-eede069518ce,1001BR,
117,W,433B,Benoemd,,,,,,,,,1e9bbb26-a65d-416c-9df0-c6c5c3db4b2c,0.037533,"0,037533",0.074003,"0,074003",23.578359,"23,578359",23.614926,"23,614926",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,1ac31978-4c0f-47ff-ba53-22095ff8b849,431AR,
118,W,325A,Benoemd,,,,,,,,,812b355d-a316-4192-a99d-285a6a94741a,0,"0,000000",0.027384,"0,027384",13.195334,"13,195334",13.22263,"13,222630",127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,da0f321e-4b4c-4925-a137-020f05107a99,325AR,
119,S,sD1-w4V,Pseudo,Lichtsein,WISSEL_GW,Ua,4,2792f875-9e76-4f53-8ded-e3337390aa56,1434fefe-df4c-45db-beb8-e43cf417f69a,16e6e5ad-844e-498c-bc63-73b2b7ad33d7,9dc889bb-9223-40c4-bad1-260ff719e115,,0.308358,"0,308358",0.0039,"0,003900",12.951998,"12,951998",13.256457,"13,256457",777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,a398a4ea-6408-4e61-9607-5e4208a71af5,4V,777_4V_13.3
