zaaknummer;zaaktype_id;soort_melding;datum_melding;datum_afgehandeld;status_melding
7246411;1432;Ontheffing verkeersregels;2023-02-02  10:43:50;;open
7246376;5850;MOR Melding afval;2023-02-02  10:39:39;2023-02-02  10:50:35;afgehandeld
7246107;2789;Terugbelverzoek Openbare Ruimte;2023-02-02  10:11:04;2023-02-02  11:51:34;afgehandeld
7246102;3313;Melding afval- en hondenpoepbakken;2023-02-02  10:10:49;2023-02-03  15:23:24;afgehandeld
7246098;3310;Melding brug, tunnel of viaduct;2023-02-02  10:09:54;;open
7245870;469;Melding openbare (verkeers)lichten;2023-02-02  09:41:49;2023-02-02  09:50:48;afgehandeld
7245868;469;Melding openbare (verkeers)lichten;2023-02-02  09:41:22;2023-02-02  09:51:16;afgehandeld
7245867;1362;Ontheffing parkeerverbod caravans;2023-02-02  09:41:17;;open
7245826;2789;Terugbelverzoek Openbare Ruimte;2023-02-02  09:34:31;2023-02-03  11:25:15;afgehandeld
7245791;3313;Melding afval- en hondenpoepbakken;2023-02-02  09:31:53;2023-02-02  11:14:08;afgehandeld
7245742;3367;MOR Melding dumping;2023-02-02  09:27:54;;open
7245623;469;Melding openbare (verkeers)lichten;2023-02-02  09:09:46;2023-02-02  09:56:16;afgehandeld
7245619;3313;Melding afval- en hondenpoepbakken;2023-02-02  09:09:38;2023-02-03  15:32:12;afgehandeld
7245616;5310;Melding openbare ruimte categorie Afval;2023-02-02  09:09:34;2023-02-02  09:12:33;buiten behandeling gesteld
7245564;3313;Melding afval- en hondenpoepbakken;2023-02-02  09:03:01;2023-02-02  11:14:35;afgehandeld
7245511;3318;MOR Melding verkeersvoorzieningen;2023-02-02  08:51:08;;open
7245508;477;Melding wegen en bestrating;2023-02-02  08:50:19;2023-02-02  14:19:26;afgehandeld
7245438;3316;Melding riolen, pompen en gemalen;2023-02-02  08:36:09;2023-02-03  09:28:08;afgehandeld
7245337;477;Melding wegen en bestrating;2023-02-02  08:02:28;;open
7245314;3313;Melding afval- en hondenpoepbakken;2023-02-02  07:52:09;2023-02-03  06:53:02;afgehandeld
7245289;469;Melding openbare (verkeers)lichten;2023-02-02  07:29:15;2023-02-02  08:09:53;afgehandeld
7245258;3318;MOR Melding verkeersvoorzieningen;2023-02-02  07:14:31;2023-02-02  08:44:13;afgehandeld
7245248;3318;MOR Melding verkeersvoorzieningen;2023-02-02  07:12:42;;open
7245246;3318;MOR Melding verkeersvoorzieningen;2023-02-02  07:10:48;2023-02-02  08:43:41;afgehandeld
7245233;3318;MOR Melding verkeersvoorzieningen;2023-02-02  07:06:14;;open
7245215;5310;Melding openbare ruimte categorie Afval;2023-02-02  06:33:14;2023-02-02  06:42:11;buiten behandeling gesteld
7245213;3367;MOR Melding dumping;2023-02-02  06:33:13;2023-02-03  06:50:01;afgehandeld
7245208;3268;MOR Melding bomen;2023-02-02  06:28:44;;open
7245113;5849;Melding parkeren;2023-02-01  22:40:58;2023-02-02  10:46:28;afgehandeld
7245091;469;Melding openbare (verkeers)lichten;2023-02-01  21:57:38;2023-02-02  07:23:24;afgehandeld
7245089;469;Melding openbare (verkeers)lichten;2023-02-01  21:55:14;2023-02-02  07:22:05;afgehandeld
7245087;3367;MOR Melding dumping;2023-02-01  21:46:04;2023-02-01  21:50:22;afgehandeld
7245076;6029;Handhavingstraject APV;2023-02-01  21:34:05;;open
7245055;477;Melding wegen en bestrating;2023-02-01  20:29:59;;open
7245053;3268;MOR Melding bomen;2023-02-01  20:29:35;;open
7245051;469;Melding openbare (verkeers)lichten;2023-02-01  20:28:00;2023-02-02  07:21:38;afgehandeld
7245046;469;Melding openbare (verkeers)lichten;2023-02-01  20:08:59;2023-02-02  07:21:13;afgehandeld
7245019;5849;Melding parkeren;2023-02-01  19:25:31;2023-02-02  10:44:08;afgehandeld
7245014;3310;Melding brug, tunnel of viaduct;2023-02-01  19:24:54;;open
7245012;5849;Melding parkeren;2023-02-01  19:23:19;2023-02-02  10:41:43;afgehandeld
7245010;3313;Melding afval- en hondenpoepbakken;2023-02-01  19:16:20;2023-02-02  10:42:44;afgehandeld
7245006;3313;Melding afval- en hondenpoepbakken;2023-02-01  19:10:07;2023-02-02  10:36:52;afgehandeld
7245004;477;Melding wegen en bestrating;2023-02-01  19:08:31;;open
7244989;469;Melding openbare (verkeers)lichten;2023-02-01  18:36:43;2023-02-02  07:20:46;afgehandeld
7244986;469;Melding openbare (verkeers)lichten;2023-02-01  18:35:26;2023-02-02  07:20:09;afgehandeld
7244947;3313;Melding afval- en hondenpoepbakken;2023-02-01  17:30:43;2023-02-03  06:53:59;afgehandeld
7244944;477;Melding wegen en bestrating;2023-02-01  17:30:02;;open
7244907;3367;MOR Melding dumping;2023-02-01  17:20:12;2023-02-03  06:48:38;afgehandeld
7244898;478;Melding groen 30 dagen;2023-02-01  17:18:03;2023-02-02  10:31:55;afgehandeld
7244821;3367;MOR Melding dumping;2023-02-01  16:56:44;2023-02-03  06:52:27;afgehandeld
7244807;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  16:53:19;2023-02-02  11:38:22;afgehandeld
7244796;3314;MOR Melding onderhoud speelplaats;2023-02-01  16:49:06;;open
7244783;3318;MOR Melding verkeersvoorzieningen;2023-02-01  16:46:58;;open
7244755;469;Melding openbare (verkeers)lichten;2023-02-01  16:39:52;2023-02-01  17:04:05;afgehandeld
7244731;469;Melding openbare (verkeers)lichten;2023-02-01  16:37:53;2023-02-01  17:04:46;afgehandeld
7244727;3314;MOR Melding onderhoud speelplaats;2023-02-01  16:37:34;;open
7244722;3367;MOR Melding dumping;2023-02-01  16:36:12;;open
7244700;478;Melding groen 30 dagen;2023-02-01  16:32:20;;open
7244607;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-02-01  16:16:08;2023-02-02  15:24:21;afgehandeld
7244519;3367;MOR Melding dumping;2023-02-01  16:00:50;;open
7244401;3327;MOR Melding watergangen;2023-02-01  15:43:12;;open
7244338;5529;Melding havens en vaarwegen;2023-02-01  15:33:36;;open
7244295;5316;Melding openbare ruimte categorie Overlast;2023-02-01  15:25:10;2023-02-02  13:14:21;afgehandeld
7244250;1529;Melding realisatie projectleiders;2023-02-01  15:20:36;;open
7244170;3318;MOR Melding verkeersvoorzieningen;2023-02-01  15:12:20;;open
7244121;3367;MOR Melding dumping;2023-02-01  15:02:03;2023-02-03  06:48:10;afgehandeld
7244117;3367;MOR Melding dumping;2023-02-01  15:01:29;2023-02-03  06:49:03;afgehandeld
7244018;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-02-01  14:47:29;2023-02-02  08:29:44;afgehandeld
7244006;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  14:47:01;;open
7243964;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  14:39:39;2023-02-02  11:38:38;afgehandeld
7243933;3367;MOR Melding dumping;2023-02-01  14:36:16;2023-02-01  14:53:11;afgehandeld
7243917;3268;MOR Melding bomen;2023-02-01  14:33:43;;open
7243907;3268;MOR Melding bomen;2023-02-01  14:32:47;;open
7243903;469;Melding openbare (verkeers)lichten;2023-02-01  14:32:10;2023-02-01  17:05:25;afgehandeld
7243892;478;Melding groen 30 dagen;2023-02-01  14:29:42;;open
7243857;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  14:26:02;2023-02-02  09:44:10;afgehandeld
7243783;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  14:17:51;2023-02-02  11:39:11;afgehandeld
7243758;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  14:13:06;2023-02-02  11:39:49;afgehandeld
7243752;3316;Melding riolen, pompen en gemalen;2023-02-01  14:12:08;2023-02-02  08:28:33;afgehandeld
7243540;469;Melding openbare (verkeers)lichten;2023-02-01  13:45:10;2023-02-01  17:06:19;afgehandeld
7243491;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  13:41:34;2023-02-02  11:41:07;afgehandeld
7242001;3314;MOR Melding onderhoud speelplaats;2023-02-01  10:19:23;;open
7243456;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  13:35:20;2023-02-01  15:17:07;afgehandeld
7243421;1432;Ontheffing verkeersregels;2023-02-01  13:32:06;;open
7243365;1432;Ontheffing verkeersregels;2023-02-01  13:25:08;;open
7243300;3313;Melding afval- en hondenpoepbakken;2023-02-01  13:18:33;2023-02-01  15:48:04;afgehandeld
7243287;3367;MOR Melding dumping;2023-02-01  13:15:42;2023-02-01  15:49:20;afgehandeld
7243187;3313;Melding afval- en hondenpoepbakken;2023-02-01  13:02:28;2023-02-01  15:31:08;afgehandeld
7243149;568;"Verzoek om advies; Realisatie";2023-02-01  12:58:16;;open
7243140;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-02-01  12:56:55;2023-02-01  13:21:21;buiten behandeling gesteld
7243121;3313;Melding afval- en hondenpoepbakken;2023-02-01  12:53:42;2023-02-02  09:17:31;afgehandeld
7243106;3313;Melding afval- en hondenpoepbakken;2023-02-01  12:52:41;2023-02-03  06:53:31;afgehandeld
7243100;3316;Melding riolen, pompen en gemalen;2023-02-01  12:51:24;;open
7243094;3316;Melding riolen, pompen en gemalen;2023-02-01  12:49:53;2023-02-01  13:55:21;afgehandeld
7242902;6029;Handhavingstraject APV;2023-02-01  12:18:54;2023-02-02  09:50:31;afgehandeld
7242857;478;Melding groen 30 dagen;2023-02-01  12:11:14;;open
7242836;469;Melding openbare (verkeers)lichten;2023-02-01  12:08:12;2023-02-01  17:12:07;afgehandeld
7242797;3316;Melding riolen, pompen en gemalen;2023-02-01  12:03:40;2023-02-01  13:22:29;afgehandeld
7242695;469;Melding openbare (verkeers)lichten;2023-02-01  11:48:27;2023-02-01  17:06:55;afgehandeld
7242688;469;Melding openbare (verkeers)lichten;2023-02-01  11:48:01;2023-02-01  17:07:35;afgehandeld
7242680;469;Melding openbare (verkeers)lichten;2023-02-01  11:46:29;2023-02-01  17:08:12;afgehandeld
7242660;469;Melding openbare (verkeers)lichten;2023-02-01  11:44:02;2023-02-01  17:08:51;afgehandeld
7242535;3313;Melding afval- en hondenpoepbakken;2023-02-01  11:31:35;2023-02-02  11:13:38;afgehandeld
7242523;3268;MOR Melding bomen;2023-02-01  11:29:29;;open
7242416;3313;Melding afval- en hondenpoepbakken;2023-02-01  11:16:16;2023-02-02  11:34:53;afgehandeld
7242393;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  11:13:17;2023-02-01  12:55:24;afgehandeld
7242385;3316;Melding riolen, pompen en gemalen;2023-02-01  11:10:09;2023-02-03  13:58:33;afgehandeld
7242266;3318;MOR Melding verkeersvoorzieningen;2023-02-01  10:52:23;;open
7242199;478;Melding groen 30 dagen;2023-02-01  10:42:18;;open
7242020;6029;Handhavingstraject APV;2023-02-01  10:22:46;2023-02-03  09:19:18;afgehandeld
7242011;5316;Melding openbare ruimte categorie Overlast;2023-02-01  10:21:05;2023-02-01  10:42:53;afgehandeld
7242009;5310;Melding openbare ruimte categorie Afval;2023-02-01  10:20:36;2023-02-01  10:25:49;buiten behandeling gesteld
7241989;469;Melding openbare (verkeers)lichten;2023-02-01  10:18:41;2023-02-01  17:13:18;afgehandeld
7241968;3367;MOR Melding dumping;2023-02-01  10:17:39;2023-02-01  13:08:18;afgehandeld
7241917;3318;MOR Melding verkeersvoorzieningen;2023-02-01  10:11:43;;open
7241881;3313;Melding afval- en hondenpoepbakken;2023-02-01  10:08:28;2023-02-01  13:54:47;afgehandeld
7241865;3316;Melding riolen, pompen en gemalen;2023-02-01  10:07:05;2023-02-01  13:17:58;afgehandeld
7241863;478;Melding groen 30 dagen;2023-02-01  10:07:06;2023-02-02  13:59:59;afgehandeld
7241807;5316;Melding openbare ruimte categorie Overlast;2023-02-01  10:02:53;2023-02-01  13:51:02;afgehandeld
7241789;469;Melding openbare (verkeers)lichten;2023-02-01  09:59:19;2023-02-01  17:09:47;afgehandeld
7241751;3313;Melding afval- en hondenpoepbakken;2023-02-01  09:54:47;2023-02-02  11:13:09;afgehandeld
7241623;2789;Terugbelverzoek Openbare Ruimte;2023-02-01  09:37:49;2023-02-01  12:56:27;afgehandeld
7241555;3314;MOR Melding onderhoud speelplaats;2023-02-01  09:27:27;;open
7241526;3367;MOR Melding dumping;2023-02-01  09:22:20;2023-02-01  09:32:33;afgehandeld
7241389;3367;MOR Melding dumping;2023-02-01  09:01:41;2023-02-01  13:03:50;afgehandeld
7241013;478;Melding groen 30 dagen;2023-02-01  07:47:53;2023-02-01  10:05:51;afgehandeld
7240998;469;Melding openbare (verkeers)lichten;2023-02-01  07:24:49;2023-02-01  08:47:20;afgehandeld
7240879;469;Melding openbare (verkeers)lichten;2023-02-01  00:48:50;2023-02-01  08:47:54;afgehandeld
7240821;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-01-31  22:34:29;2023-02-01  06:52:04;buiten behandeling gesteld
7240810;3318;MOR Melding verkeersvoorzieningen;2023-01-31  21:59:50;;open
7240802;3313;Melding afval- en hondenpoepbakken;2023-01-31  21:44:19;;open
7240800;477;Melding wegen en bestrating;2023-01-31  21:41:46;;open
7240796;3318;MOR Melding verkeersvoorzieningen;2023-01-31  21:36:18;;open
7240768;5710;MOR Melding verkeersvoorzieningen spoed;2023-01-31  21:01:28;;open
7240742;3318;MOR Melding verkeersvoorzieningen;2023-01-31  20:26:12;;open
7240693;478;Melding groen 30 dagen;2023-01-31  19:49:17;2023-02-01  14:11:08;afgehandeld
7240686;469;Melding openbare (verkeers)lichten;2023-01-31  19:28:40;2023-02-01  08:46:43;afgehandeld
7240642;3318;MOR Melding verkeersvoorzieningen;2023-01-31  19:08:39;;open
7240639;3313;Melding afval- en hondenpoepbakken;2023-01-31  19:05:30;;open
7240611;568;"Verzoek om advies; Realisatie";2023-01-31  18:19:57;;open
7240606;3367;MOR Melding dumping;2023-01-31  18:17:58;2023-02-01  13:38:40;afgehandeld
7240592;568;"Verzoek om advies; Realisatie";2023-01-31  17:55:09;;open
7238889;3316;Melding riolen, pompen en gemalen;2023-01-31  13:28:41;2023-02-01  10:54:14;afgehandeld
7240581;3318;MOR Melding verkeersvoorzieningen;2023-01-31  17:39:30;;open
7240564;1529;Melding realisatie projectleiders;2023-01-31  17:30:11;2023-02-03  14:05:33;afgehandeld
7240548;3313;Melding afval- en hondenpoepbakken;2023-01-31  17:20:53;2023-02-01  09:52:11;afgehandeld
7240522;100;KCC Geweigerde zaken;2023-01-31  17:07:14;;open
7240447;3313;Melding afval- en hondenpoepbakken;2023-01-31  16:45:28;;open
7240423;3268;MOR Melding bomen;2023-01-31  16:41:34;2023-02-01  07:31:02;afgehandeld
7240369;3313;Melding afval- en hondenpoepbakken;2023-01-31  16:30:08;;open
7240349;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  16:25:21;2023-01-31  16:49:52;afgehandeld
7240189;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  16:02:10;2023-02-01  08:57:19;afgehandeld
7240172;3316;Melding riolen, pompen en gemalen;2023-01-31  15:54:50;2023-02-01  08:58:55;afgehandeld
7239989;478;Melding groen 30 dagen;2023-01-31  15:37:44;;open
7239933;469;Melding openbare (verkeers)lichten;2023-01-31  15:30:54;2023-01-31  16:59:54;afgehandeld
7239726;3327;MOR Melding watergangen;2023-01-31  15:05:45;2023-02-03  08:27:08;afgehandeld
7239720;3313;Melding afval- en hondenpoepbakken;2023-01-31  15:05:09;2023-02-01  11:40:34;afgehandeld
7239713;469;Melding openbare (verkeers)lichten;2023-01-31  15:04:09;2023-01-31  16:59:27;afgehandeld
7239688;477;Melding wegen en bestrating;2023-01-31  15:01:31;;open
7239660;3313;Melding afval- en hondenpoepbakken;2023-01-31  14:57:54;2023-02-01  09:28:36;afgehandeld
7239641;3313;Melding afval- en hondenpoepbakken;2023-01-31  14:54:23;;open
7239560;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  14:43:55;2023-02-02  11:26:35;afgehandeld
7239524;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  14:38:46;2023-01-31  15:07:35;afgehandeld
7239477;568;"Verzoek om advies; Realisatie";2023-01-31  14:33:18;;open
7239446;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  14:28:10;;open
7239352;3314;MOR Melding onderhoud speelplaats;2023-01-31  14:16:56;2023-02-03  13:08:33;afgehandeld
7239347;5310;Melding openbare ruimte categorie Afval;2023-01-31  14:16:26;2023-01-31  14:21:15;buiten behandeling gesteld
7239345;3367;MOR Melding dumping;2023-01-31  14:16:22;2023-02-01  06:56:00;afgehandeld
7239337;3316;Melding riolen, pompen en gemalen;2023-01-31  14:15:13;;open
7239336;568;"Verzoek om advies; Realisatie";2023-01-31  14:15:16;;open
7239204;469;Melding openbare (verkeers)lichten;2023-01-31  14:01:16;2023-01-31  16:58:59;afgehandeld
7239120;5689;Melding straatmeubilair;2023-01-31  13:52:13;;open
7239110;568;"Verzoek om advies; Realisatie";2023-01-31  13:51:15;;open
7238898;5316;Melding openbare ruimte categorie Overlast;2023-01-31  13:29:09;2023-01-31  13:59:37;afgehandeld
7238886;3313;Melding afval- en hondenpoepbakken;2023-01-31  13:28:41;;open
7238857;1381;Algemeen contactformulier;2023-01-31  13:25:32;2023-02-01  16:03:44;afgehandeld
7238832;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  13:22:59;2023-01-31  16:51:59;afgehandeld
7238695;3268;MOR Melding bomen;2023-01-31  12:58:51;;open
7238685;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  12:57:42;2023-01-31  16:51:06;afgehandeld
7238576;3268;MOR Melding bomen;2023-01-31  12:46:22;;open
7238532;477;Melding wegen en bestrating;2023-01-31  12:42:28;2023-02-01  06:52:55;afgehandeld
7238510;3367;MOR Melding dumping;2023-01-31  12:40:41;2023-01-31  12:45:58;afgehandeld
7238458;3313;Melding afval- en hondenpoepbakken;2023-01-31  12:38:41;2023-01-31  15:41:57;afgehandeld
7238444;3318;MOR Melding verkeersvoorzieningen;2023-01-31  12:35:24;;open
7238427;3310;Melding brug, tunnel of viaduct;2023-01-31  12:32:59;2023-01-31  13:32:13;afgehandeld
7238379;3313;Melding afval- en hondenpoepbakken;2023-01-31  12:26:02;2023-02-01  09:38:12;afgehandeld
7238336;5316;Melding openbare ruimte categorie Overlast;2023-01-31  12:20:25;2023-01-31  13:14:04;afgehandeld
7238246;3268;MOR Melding bomen;2023-01-31  12:12:47;2023-02-02  07:57:38;afgehandeld
7238149;3367;MOR Melding dumping;2023-01-31  12:02:50;2023-01-31  15:42:35;afgehandeld
7238132;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-31  12:00:54;2023-02-01  10:35:00;afgehandeld
7238088;469;Melding openbare (verkeers)lichten;2023-01-31  11:54:15;2023-01-31  12:07:08;afgehandeld
7237936;568;"Verzoek om advies; Realisatie";2023-01-31  11:42:24;;open
7237934;3367;MOR Melding dumping;2023-01-31  11:42:20;2023-01-31  11:58:20;afgehandeld
7237893;568;"Verzoek om advies; Realisatie";2023-01-31  11:39:22;2023-02-03  10:43:53;afgehandeld
7237874;3316;Melding riolen, pompen en gemalen;2023-01-31  11:37:46;2023-02-01  07:34:37;afgehandeld
7237848;3367;MOR Melding dumping;2023-01-31  11:35:57;2023-02-01  06:59:43;afgehandeld
7237843;3367;MOR Melding dumping;2023-01-31  11:35:19;2023-02-01  07:00:37;afgehandeld
7237833;3367;MOR Melding dumping;2023-01-31  11:34:06;2023-02-01  07:00:09;afgehandeld
7237698;5316;Melding openbare ruimte categorie Overlast;2023-01-31  11:20:35;2023-02-01  10:17:38;afgehandeld
7237451;469;Melding openbare (verkeers)lichten;2023-01-31  11:08:01;2023-01-31  11:32:24;afgehandeld
7237439;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  11:07:12;;open
7237263;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  10:56:35;2023-02-01  10:07:34;buiten behandeling gesteld
7237213;3318;MOR Melding verkeersvoorzieningen;2023-01-31  10:51:28;;open
7237075;3313;Melding afval- en hondenpoepbakken;2023-01-31  10:40:55;2023-02-01  09:43:32;buiten behandeling gesteld
7237040;6029;Handhavingstraject APV;2023-01-31  10:36:53;;open
7222735;568;"Verzoek om advies; Realisatie";2023-01-26  09:24:56;;open
7237022;3313;Melding afval- en hondenpoepbakken;2023-01-31  10:34:04;2023-01-31  12:01:01;afgehandeld
7237016;3318;MOR Melding verkeersvoorzieningen;2023-01-31  10:33:36;;open
7236999;478;Melding groen 30 dagen;2023-01-31  10:31:24;2023-01-31  11:30:36;afgehandeld
7236814;3316;Melding riolen, pompen en gemalen;2023-01-31  10:14:07;2023-02-03  07:23:00;afgehandeld
7236755;3313;Melding afval- en hondenpoepbakken;2023-01-31  10:06:39;2023-01-31  15:41:12;afgehandeld
7236727;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  10:01:38;2023-01-31  16:50:24;afgehandeld
7236687;469;Melding openbare (verkeers)lichten;2023-01-31  09:58:13;2023-01-31  10:16:58;afgehandeld
