objectid;straat;type_en_merk;aantal;geo_shape;geo_point_2d
4655;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.488683153897872, 51.439831150934026], ""type"": ""Point""}";51.439831150934026, 5.488683153897872
4664;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.489365893099148, 51.439423870361644], ""type"": ""Point""}";51.439423870361644, 5.489365893099148
4666;Dommelhoefstraat;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.489475007755697, 51.4393507775564], ""type"": ""Point""}";51.4393507775564, 5.489475007755697
4668;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.489563447118598, 51.43930006664564], ""type"": ""Point""}";51.43930006664564, 5.489563447118598
4670;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.489672577016057, 51.439234029750295], ""type"": ""Point""}";51.439234029750295, 5.489672577016057
4671;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.489736549111025, 51.43919511539968], ""type"": ""Point""}";51.43919511539968, 5.489736549111025
4675;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4900093496802365, 51.43902649902457], ""type"": ""Point""}";51.43902649902457, 5.4900093496802365
4678;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.490191843458585, 51.438909763645974], ""type"": ""Point""}";51.438909763645974, 5.490191843458585
3910;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.484503261637407, 51.432988449790884], ""type"": ""Point""}";51.432988449790884, 5.484503261637407
3913;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.484416843152075, 51.43312734310574], ""type"": ""Point""}";51.43312734310574, 5.484416843152075
3916;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.484326190310841, 51.43327020389418], ""type"": ""Point""}";51.43327020389418, 5.484326190310841
3918;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.483749761647763, 51.434189029436745], ""type"": ""Point""}";51.434189029436745, 5.483749761647763
3921;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.483835063216633, 51.434050488110685], ""type"": ""Point""}";51.434050488110685, 5.483835063216633
3923;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.484109375118201, 51.43361596322203], ""type"": ""Point""}";51.43361596322203, 5.484109375118201
3924;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.4840759286865755, 51.433671595009116], ""type"": ""Point""}";51.433671595009116, 5.4840759286865755
3925;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.484045821736255, 51.433721974621584], ""type"": ""Point""}";51.433721974621584, 5.484045821736255
3928;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.483950492694554, 51.43387834898293], ""type"": ""Point""}";51.43387834898293, 5.483950492694554
3929;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.483922048008661, 51.433919289071355], ""type"": ""Point""}";51.433919289071355, 5.483922048008661
4160;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482885554613396, 51.44089989612488], ""type"": ""Point""}";51.44089989612488, 5.482885554613396
4166;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482428534189765, 51.44098240931453], ""type"": ""Point""}";51.44098240931453, 5.482428534189765
4167;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482471890040379, 51.44098498954617], ""type"": ""Point""}";51.44098498954617, 5.482471890040379
4169;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482564164355299, 51.44098841059141], ""type"": ""Point""}";51.44098841059141, 5.482564164355299
4170;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.48260891539011, 51.44099099861797], ""type"": ""Point""}";51.44099099861797, 5.48260891539011
4172;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482708197905081, 51.440996157607835], ""type"": ""Point""}";51.440996157607835, 5.482708197905081
4173;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482744547449638, 51.44099788057326], ""type"": ""Point""}";51.44099788057326, 5.482744547449638
4177;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482316088240557, 51.44092750855169], ""type"": ""Point""}";51.44092750855169, 5.482316088240557
4179;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4823190310923975, 51.44088339874202], ""type"": ""Point""}";51.44088339874202, 5.4823190310923975
4181;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482324935298115, 51.44081785752233], ""type"": ""Point""}";51.44081785752233, 5.482324935298115
4183;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482328856107097, 51.44076681664813], ""type"": ""Point""}";51.44076681664813, 5.482328856107097
4184;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482330839426699, 51.440745395022155], ""type"": ""Point""}";51.440745395022155, 5.482330839426699
4440;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.486667118078751, 51.43634154576857], ""type"": ""Point""}";51.43634154576857, 5.486667118078751
4443;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.486787468449985, 51.436370359462224], ""type"": ""Point""}";51.436370359462224, 5.486787468449985
4445;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.486833778124511, 51.43639056234037], ""type"": ""Point""}";51.43639056234037, 5.486833778124511
4448;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487237686490565, 51.43587979409816], ""type"": ""Point""}";51.43587979409816, 5.487237686490565
4449;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487263397829883, 51.43583269831253], ""type"": ""Point""}";51.43583269831253, 5.487263397829883
4451;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487323455080635, 51.43574119590189], ""type"": ""Point""}";51.43574119590189, 5.487323455080635
4454;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.48744566181034, 51.43554204552379], ""type"": ""Point""}";51.43554204552379, 5.48744566181034
4455;Havenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487484245727775, 51.435476107329976], ""type"": ""Point""}";51.435476107329976, 5.487484245727775
4458;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.487993517880756, 51.436544142429135], ""type"": ""Point""}";51.436544142429135, 5.487993517880756
4459;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.487942109162992, 51.436520645579726], ""type"": ""Point""}";51.436520645579726, 5.487942109162992
4460;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.4878855473795864, 51.43648859594515], ""type"": ""Point""}";51.43648859594515, 5.4878855473795864
4461;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.487829014236697, 51.43646297316091], ""type"": ""Point""}";51.43646297316091, 5.487829014236697
4682;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487595918215525, 51.43928600458455], ""type"": ""Point""}";51.43928600458455, 5.487595918215525
4684;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487541365093422, 51.439168201111904], ""type"": ""Point""}";51.439168201111904, 5.487541365093422
4685;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4875126739372355, 51.439110194957415], ""type"": ""Point""}";51.439110194957415, 5.4875126739372355
4687;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487442464756652, 51.43901473278927], ""type"": ""Point""}";51.43901473278927, 5.487442464756652
4688;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.487399543119738, 51.43897994761197], ""type"": ""Point""}";51.43897994761197, 5.487399543119738
4693;Dommelhoefstraat;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.487180584673694, 51.43880247469682], ""type"": ""Point""}";51.43880247469682, 5.487180584673694
4696;Dommelhoefstraat;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.486903856748718, 51.43860639935297], ""type"": ""Point""}";51.43860639935297, 5.486903856748718
3933;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.484293224449659, 51.43445671869723], ""type"": ""Point""}";51.43445671869723, 5.484293224449659
3946;Stratumsedijk;Parkeerplaats;1.0;"{""coordinates"": [5.483563570803196, 51.43495758964577], ""type"": ""Point""}";51.43495758964577, 5.483563570803196
3948;Stratumsedijk;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.483554189730915, 51.434708289293766], ""type"": ""Point""}";51.434708289293766, 5.483554189730915
3949;Stratumsedijk;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.483575234192567, 51.434642579036485], ""type"": ""Point""}";51.434642579036485, 5.483575234192567
3950;Dommelstraat;Parkeerplaats;1.0;"{""coordinates"": [5.484326124924364, 51.44145914688508], ""type"": ""Point""}";51.44145914688508, 5.484326124924364
3951;Molenveld;Parkeerplaats;1.0;"{""coordinates"": [5.483572318169877, 51.43601777241153], ""type"": ""Point""}";51.43601777241153, 5.483572318169877
3952;Nachtegaallaan;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.487207877197153, 51.44085308217208], ""type"": ""Point""}";51.44085308217208, 5.487207877197153
3957;Raiffeisenstraat;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.481084202097829, 51.44006335779222], ""type"": ""Point""}";51.44006335779222, 5.481084202097829
3961;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.481397929689554, 51.440173242572996], ""type"": ""Point""}";51.440173242572996, 5.481397929689554
3965;Raiffeisenstraat;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.481560875543784, 51.44023048531202], ""type"": ""Point""}";51.44023048531202, 5.481560875543784
4191;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482346613026961, 51.44057777035494], ""type"": ""Point""}";51.44057777035494, 5.482346613026961
4193;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.483596506620931, 51.43889914118085], ""type"": ""Point""}";51.43889914118085, 5.483596506620931
4194;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.483579458975928, 51.438965060248826], ""type"": ""Point""}";51.438965060248826, 5.483579458975928
4196;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.483566441915763, 51.4390871192328], ""type"": ""Point""}";51.4390871192328, 5.483566441915763
4200;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.483550535313841, 51.43923026803354], ""type"": ""Point""}";51.43923026803354, 5.483550535313841
4201;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4835425321495155, 51.43930208516804], ""type"": ""Point""}";51.43930208516804, 5.4835425321495155
4202;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.483534514674103, 51.439360329416765], ""type"": ""Point""}";51.439360329416765, 5.483534514674103
4205;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482785323844184, 51.43923431447527], ""type"": ""Point""}";51.43923431447527, 5.482785323844184
4464;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.487662790349456, 51.43637752653522], ""type"": ""Point""}";51.43637752653522, 5.487662790349456
4465;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.487594237360858, 51.436340147831594], ""type"": ""Point""}";51.436340147831594, 5.487594237360858
4468;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.4874245868601355, 51.43625256451557], ""type"": ""Point""}";51.43625256451557, 5.4874245868601355
4473;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488409524485713, 51.43657161051171], ""type"": ""Point""}";51.43657161051171, 5.488409524485713
4474;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488516333065649, 51.43655691102705], ""type"": ""Point""}";51.43655691102705, 5.488516333065649
4697;Dommelhoefstraat;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.486758178687921, 51.43850762162822], ""type"": ""Point""}";51.43850762162822, 5.486758178687921
4705;Dommelhoefstraat;Parkeerplaats;1.0;"{""coordinates"": [5.486412424810241, 51.43827415729953], ""type"": ""Point""}";51.43827415729953, 5.486412424810241
4715;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47802167906058, 51.46925192799233], ""type"": ""Point""}";51.46925192799233, 5.47802167906058
4716;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478060992413065, 51.46924916477674], ""type"": ""Point""}";51.46924916477674, 5.478060992413065
4717;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478102513180474, 51.46924913237556], ""type"": ""Point""}";51.46924913237556, 5.478102513180474
4718;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478144016846608, 51.46924774268627], ""type"": ""Point""}";51.46924774268627, 5.478144016846608
4719;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478187722460035, 51.46924634227329], ""type"": ""Point""}";51.46924634227329, 5.478187722460035
4720;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478218305345651, 51.469246318375845], ""type"": ""Point""}";51.469246318375845, 5.478218305345651
4721;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4782532633828795, 51.469246291049814], ""type"": ""Point""}";51.469246291049814, 5.4782532633828795
4723;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478325378692299, 51.46924486837021], ""type"": ""Point""}";51.46924486837021, 5.478325378692299
4724;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478360336728278, 51.46924484101213], ""type"": ""Point""}";51.46924484101213, 5.478360336728278
3969;Raiffeisenstraat;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.481911383908576, 51.44075669420763], ""type"": ""Point""}";51.44075669420763, 5.481911383908576
3972;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482743058760186, 51.44019654977398], ""type"": ""Point""}";51.44019654977398, 5.482743058760186
3976;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482589085313787, 51.440195184812346], ""type"": ""Point""}";51.440195184812346, 5.482589085313787
3977;Raiffeisenstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482544481593774, 51.44019389102618], ""type"": ""Point""}";51.44019389102618, 5.482544481593774
4211;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4825905231614875, 51.43917034006726], ""type"": ""Point""}";51.43917034006726, 5.4825905231614875
4213;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.48253313899777, 51.43915058502457], ""type"": ""Point""}";51.43915058502457, 5.48253313899777
4216;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482549866432955, 51.43921280890022], ""type"": ""Point""}";51.43921280890022, 5.482549866432955
4217;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482574034302025, 51.4392222272108], ""type"": ""Point""}";51.4392222272108, 5.482574034302025
4218;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4825951759244935, 51.43922880757531], ""type"": ""Point""}";51.43922880757531, 5.4825951759244935
4219;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482616319546342, 51.43923634073372], ""type"": ""Point""}";51.43923634073372, 5.482616319546342
4221;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482690301216969, 51.43925608212292], ""type"": ""Point""}";51.43925608212292, 5.482690301216969
4223;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4827658069351735, 51.439282419900444], ""type"": ""Point""}";51.439282419900444, 5.4827658069351735
4227;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482669416185045, 51.43937209808101], ""type"": ""Point""}";51.43937209808101, 5.482669416185045
4232;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482506325894336, 51.43931376038859], ""type"": ""Point""}";51.43931376038859, 5.482506325894336
4235;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482414202587748, 51.439284595614474], ""type"": ""Point""}";51.439284595614474, 5.482414202587748
4238;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482449071559944, 51.439356242772384], ""type"": ""Point""}";51.439356242772384, 5.482449071559944
4240;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4825004054543385, 51.43937129274439], ""type"": ""Point""}";51.43937129274439, 5.4825004054543385
4243;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482586469988662, 51.439398565804666], ""type"": ""Point""}";51.439398565804666, 5.482586469988662
4244;Tramstraat;Parkeerplaats;1.0;"{""coordinates"": [5.482616680593212, 51.43940892296585], ""type"": ""Point""}";51.43940892296585, 5.482616680593212
4483;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488140483728575, 51.436693568689414], ""type"": ""Point""}";51.436693568689414, 5.488140483728575
4485;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488246183239218, 51.436684434403425], ""type"": ""Point""}";51.436684434403425, 5.488246183239218
4491;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.48850873445284, 51.43664525833548], ""type"": ""Point""}";51.43664525833548, 5.48850873445284
4493;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488555479874183, 51.436641037920936], ""type"": ""Point""}";51.436641037920936, 5.488555479874183
4496;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488671186161269, 51.436624245176525], ""type"": ""Point""}";51.436624245176525, 5.488671186161269
4498;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488814687826245, 51.43659907758508], ""type"": ""Point""}";51.43659907758508, 5.488814687826245
4501;Havensingel;Parkeerplaats;1.0;"{""coordinates"": [5.488914820180866, 51.436582999305635], ""type"": ""Point""}";51.436582999305635, 5.488914820180866
4506;Havensingel;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.489259436014432, 51.43645570576059], ""type"": ""Point""}";51.43645570576059, 5.489259436014432
4510;Havensingel;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.489361593795008, 51.436387410108985], ""type"": ""Point""}";51.436387410108985, 5.489361593795008
4729;Winkelcentrum Woensel;Parkeerplaats Electrisch opladen;1.0;"{""coordinates"": [5.477726517309734, 51.46915935894199], ""type"": ""Point""}";51.46915935894199, 5.477726517309734
4733;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477824842899389, 51.469159282470336], ""type"": ""Point""}";51.469159282470336, 5.477824842899389
4735;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4778991258426855, 51.46915513480532], ""type"": ""Point""}";51.46915513480532, 5.4778991258426855
4736;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477940632132704, 51.46915510247295], ""type"": ""Point""}";51.46915510247295, 5.477940632132704
4739;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478065177061386, 51.469153639091644], ""type"": ""Point""}";51.469153639091644, 5.478065177061386
4740;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478097944730506, 51.46915224724576], ""type"": ""Point""}";51.46915224724576, 5.478097944730506
4742;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478174420664699, 51.46915083024449], ""type"": ""Point""}";51.46915083024449, 5.478174420664699
4748;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47775485103062, 51.469121135137065], ""type"": ""Point""}";51.469121135137065, 5.47775485103062
4751;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477861906987752, 51.46911831929476], ""type"": ""Point""}";51.46911831929476, 5.477861906987752
4752;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477890299498462, 51.46911693091304], ""type"": ""Point""}";51.46911693091304, 5.477890299498462
6958;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473852932415451, 51.46866293207903], ""type"": ""Point""}";51.46866293207903, 5.473852932415451
6960;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473907721835663, 51.46866289129289], ""type"": ""Point""}";51.46866289129289, 5.473907721835663
6961;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473938402461161, 51.468661502167144], ""type"": ""Point""}";51.468661502167144, 5.473938402461161
6962;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473984407702912, 51.46865873533746], ""type"": ""Point""}";51.46865873533746, 5.473984407702912
6965;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.472956619802171, 51.46863622520692], ""type"": ""Point""}";51.46863622520692, 5.472956619802171
6966;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.472996065013863, 51.46863482987345], ""type"": ""Point""}";51.46863482987345, 5.472996065013863
6970;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473129732998963, 51.468633365029746], ""type"": ""Point""}";51.468633365029746, 5.473129732998963
6971;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473164791297576, 51.46863333915201], ""type"": ""Point""}";51.46863333915201, 5.473164791297576
6973;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4732414967182965, 51.46863190723233], ""type"": ""Point""}";51.46863190723233, 5.4732414967182965
6974;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473274367470068, 51.4686318829381], ""type"": ""Point""}";51.4686318829381, 5.473274367470068
6978;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473405833500024, 51.468630419405876], ""type"": ""Point""}";51.468630419405876, 5.473405833500024
6979;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473436516705049, 51.46863039668551], ""type"": ""Point""}";51.46863039668551, 5.473436516705049
6984;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4735899105490295, 51.4686261751645], ""type"": ""Point""}";51.4686261751645, 5.4735899105490295
6985;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473620579359295, 51.468626152406415], ""type"": ""Point""}";51.468626152406415, 5.473620579359295
7183;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474799642830229, 51.46863547349444], ""type"": ""Point""}";51.46863547349444, 5.474799642830229
7193;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474371996153598, 51.468735793183136], ""type"": ""Point""}";51.468735793183136, 5.474371996153598
7402;Lodewijk Napoleonplein;Parkeerplaats;1.0;"{""coordinates"": [5.46709900460354, 51.438423846159935], ""type"": ""Point""}";51.438423846159935, 5.46709900460354
7403;Lodewijk Napoleonplein;Parkeerplaats;1.0;"{""coordinates"": [5.467098969013932, 51.43840352279625], ""type"": ""Point""}";51.43840352279625, 5.467098969013932
7408;Lodewijk Napoleonplein;Parkeerplaats;1.0;"{""coordinates"": [5.4670423668861945, 51.4385797036659], ""type"": ""Point""}";51.4385797036659, 5.4670423668861945
7411;Lodewijk Napoleonplein;Parkeerplaats;1.0;"{""coordinates"": [5.46703683511732, 51.438517038438164], ""type"": ""Point""}";51.438517038438164, 5.46703683511732
7413;Lodewijk Napoleonplein;Parkeerplaats;1.0;"{""coordinates"": [5.467031338938902, 51.43847470556226], ""type"": ""Point""}";51.43847470556226, 5.467031338938902
7635;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.455015720051952, 51.445326952312826], ""type"": ""Point""}";51.445326952312826, 5.455015720051952
7636;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.455082263891284, 51.445308714149434], ""type"": ""Point""}";51.445308714149434, 5.455082263891284
7640;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.45543574173889, 51.44519150997108], ""type"": ""Point""}";51.44519150997108, 5.45543574173889
7643;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.455743476107409, 51.44508993151308], ""type"": ""Point""}";51.44508993151308, 5.455743476107409
7644;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.455859910568368, 51.445048264203635], ""type"": ""Point""}";51.445048264203635, 5.455859910568368
7653;Kastanjelaan;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.457334983428126, 51.444550243644976], ""type"": ""Point""}";51.444550243644976, 5.457334983428126
7654;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.456711122856604, 51.44476651863424], ""type"": ""Point""}";51.44476651863424, 5.456711122856604
7660;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.457179239175826, 51.44460846713408], ""type"": ""Point""}";51.44460846713408, 5.457179239175826
7661;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.457256028737312, 51.44457640958226], ""type"": ""Point""}";51.44457640958226, 5.457256028737312
7665;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.458008496634685, 51.44430638932944], ""type"": ""Point""}";51.44430638932944, 5.458008496634685
7668;Kastanjelaan;Parkeerplaats;1.0;"{""coordinates"": [5.458291467107936, 51.444218515220356], ""type"": ""Point""}";51.444218515220356, 5.458291467107936
6987;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473686318260475, 51.46862473732175], ""type"": ""Point""}";51.46862473732175, 5.473686318260475
6988;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473721390943851, 51.468624711266074], ""type"": ""Point""}";51.468624711266074, 5.473721390943851
6993;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473901064066363, 51.46862046980616], ""type"": ""Point""}";51.46862046980616, 5.473901064066363
6994;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4739339348094065, 51.46862044532616], ""type"": ""Point""}";51.46862044532616, 5.4739339348094065
6995;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473971195034341, 51.46862041756596], ""type"": ""Point""}";51.46862041756596, 5.473971195034341
6998;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.472978365789946, 51.46854450694589], ""type"": ""Point""}";51.46854450694589, 5.472978365789946
6999;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473009031972425, 51.46854311807511], ""type"": ""Point""}";51.46854311807511, 5.473009031972425
7197;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474508487797175, 51.46873569092153], ""type"": ""Point""}";51.46873569092153, 5.474508487797175
7203;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474742079502046, 51.46872731789915], ""type"": ""Point""}";51.46872731789915, 5.474742079502046
7213;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474340592896478, 51.468788283458], ""type"": ""Point""}";51.468788283458, 5.474340592896478
7214;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474372096539796, 51.46878825987763], ""type"": ""Point""}";51.46878825987763, 5.474372096539796
7218;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474511198225329, 51.46878323886541], ""type"": ""Point""}";51.46878323886541, 5.474511198225329
7220;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474561065801128, 51.46878320146357], ""type"": ""Point""}";51.46878320146357, 5.474561065801128
7222;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4746450675874305, 51.46878149349195], ""type"": ""Point""}";51.46878149349195, 5.4746450675874305
7224;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474705426799174, 51.468781448151624], ""type"": ""Point""}";51.468781448151624, 5.474705426799174
