OBJECTID,PUIC,NAAM,VOLTAGE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
536,47f46428-064e-41b5-be81-66e279883526,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,22.428132,"22,428132",-0.181845,"-0,181845",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,145929.304,435842.245,51.91100191,5.25537637
537,3d270dd4-4ea1-4772-b6af-0e46baa77af1,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,513,a,513,513_a,Geldermalsen,26.116823,"26,116823",15.179567,"15,179567",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147092.033,432360.129,51.87972152,5.27235444
538,812a60a6-5cdb-428a-843a-b1af6ce8a7a4,,Onbekend,Est-Gdm,Elst - Geldermalsen ,513,b,513,513_b,Geldermalsen,44.159416,"44,159416",-1.038301,"-1,038301",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147169.208,432153.108,51.87786185,5.27347996
539,74b970cf-ae2c-432a-b27f-8c79f2f491bd,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,513,a,513,513_a,Geldermalsen,26.525174,"26,525174",-0.923746,"-0,923746",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147171.721,431962.235,51.87614626,5.27352079
540,b5fc340e-ce6d-4547-9e46-83eec53be387,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,513,a,513,513_a,Geldermalsen,26.251454,"26,251454",10.06581,"10,065810",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147126.952,432230.792,51.8785595,5.27286453
541,00dd2a0d-39f7-4d6e-aabd-9c4c7c9c0bb6,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,513,a,513,513_a,Geldermalsen,25.251007,"25,251007",-4.568657,"-4,568657",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146897.669,433202.279,51.88728819,5.26951188
542,e92666ef-7dc7-49ac-a907-2791cbc76204,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,24.11431,"24,114310",-0.227733,"-0,227733",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146610.078,434303.098,51.89717837,5.26530766
543,9c690825-85a5-45b5-93ac-a9cb843c6c43,,Onbekend,,,,,,,,,,,,,,,,,,,,,146466.282,430094.865,51.85935148,5.26332271
544,bfba7b2f-9be2-43e3-9c88-ccdd653d40c9,,Onbekend,,,,,,,,,,,,,,,,,,,,,146465.708,430104.154,51.85943496,5.26331415
545,39442f4a-9629-4c66-a20f-6d31ba66a739,,Onbekend,Mbtwan-Brmet,Meteren Betuweroute Aansl. Noord - Betuweroute Meteren ,666,d,666,666_d,Meteren Aansl.,246.597265,"246,597265",0.98986,"0,989860",ProRail,Randstad Zuid,RZ,BVL,Zee-Zevenaar,130,A15trace,71,VolkerRail,146628.521,430478.852,51.86280532,5.26566853
546,6800019d-3224-409b-bd32-0e3932913b24,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,26.654857,"26,654857",-0.914462,"-0,914462",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147169.376,431833.348,51.87498776,5.27348967
547,121c96e9-d337-4047-8a9c-49b1573dbbc8,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,30.905486,"30,905486",0.044773,"0,044773",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146076.619,427827.019,51.83896127,5.25772481
548,527b2fc8-4553-4def-9b7f-beedaf9d3016,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,26.711466,"26,711466",-1.307911,"-1,307911",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147165.325,431776.954,51.87448082,5.27343212
549,ca029534-e39f-4d68-b36a-07de0f1030f7,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,31.722789,"31,722789",-0.076589,"-0,076589",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146164.289,427014.989,51.83166386,5.25901765
550,bf254049-d54d-481e-99a6-b6a75f48cf44,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,29.70027,"29,700270",-0.114396,"-0,114396",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146026.367,429024.514,51.84972394,5.25696454
551,c5fe80f8-d385-4eb4-b493-2b3004d18870,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,29.609658,"29,609658",-8.268858,"-8,268858",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146054.861,429111.008,51.85050183,5.25737584
552,9f837b3f-1b20-40c9-a8a9-d35d0933096f,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,30.078264,"30,078264",-8.112815,"-8,112815",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146001.498,428648.853,51.84634698,5.2566134
553,e09e8947-2490-41bf-a236-a7b7acd1447b,,Onbekend,Mbtwan-Brmet,Meteren Betuweroute Aansl. Noord - Betuweroute Meteren ,666,d,666,666_d,Meteren Aansl.,245.765704,"245,765704",-1.140832,"-1,140832",ProRail,Randstad Zuid,RZ,BVL,Zee-Zevenaar,130,A15trace,71,VolkerRail,146960.937,431203.131,51.86932023,5.27047751
554,59462dc5-82d2-495b-96c7-b0f845eec463,,Onbekend,Brmet-Mbtwaz,Betuweroute Meteren - Meteren Betuweroute Aansl. Zuid ,666,e,666,666_e,Meteren Aansl.,346.559512,"346,559512",3.246745,"3,246745",ProRail,Randstad Zuid,RZ,BVL,Zee-Zevenaar,130,A15trace,71,VolkerRail,146459.702,429963.681,51.85817226,5.26323044
555,558edc16-0688-44f2-a3f1-78546bc5d413,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,33.550385,"33,550385",0.226776,"0,226776",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146367.673,425199.103,51.81534518,5.26201359
556,3d85340e-73ad-42f1-b231-4b4008157b8f,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.48409,"27,484090",0.373,"0,373000",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146901.625,431054.276,51.86798142,5.26961982
557,878ee43a-c534-4bcb-aaaf-117b4585698b,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.217072,"27,217072",0.056767,"0,056767",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147011.972,431296.852,51.87016335,5.27121635
558,77f3360e-54c6-458d-9bec-ed1d3c4be488,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.544582,"27,544582",0.267215,"0,267215",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146876.7,430999.286,51.8674868,5.26925922
559,e0d26656-36d2-4bf7-bcb2-d7c6118865d0,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,28.752815,"28,752815",-0.309927,"-0,309927",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146376.513,429901.039,51.85760793,5.26202443
560,b2eade0d-ccdd-451d-8526-2e09e4cd7c81,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,30.402194,"30,402194",-0.347444,"-0,347444",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146021.869,428325.967,51.8434451,5.25691742
561,24aa3b39-5964-4c53-af41-d776df105b42,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.662325,"27,662325",0.313996,"0,313996",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146827.974,430892.339,51.86652481,5.2685543
562,e109d157-6c44-4345-85b2-bbb3ea205fba,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,29.664176,"29,664176",-7.849303,"-7,849303",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146042.077,429057.949,51.85002472,5.25719168
563,ce9b6c21-635f-4b49-acc6-383b9e501464,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,29.502309,"29,502309",-8.857747,"-8,857747",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146084.805,429212.987,51.85141893,5.2578078
564,08e84147-8500-468b-b4f6-ae21fe4e063d,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,33.607698,"33,607698",0.455646,"0,455646",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146373.983,425142.039,51.81483236,5.26210652
565,8ee7d30d-ba68-425f-8bf6-6d13270b12b1,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.961938,"27,961938",-0.270684,"-0,270684",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146704.133,430619.988,51.86407502,5.26676283
566,8386ac57-1999-4708-8ee5-b56b1a6d5a62,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.005231,"27,005231",0.234728,"0,234728",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147096.646,431491.634,51.87191531,5.27244135
567,9a5996a7-5712-4b94-8b79-bfbd7d9510f1,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,29.401936,"29,401936",-9.898093,"-9,898093",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146119.641,429306.279,51.85225802,5.25831101
568,9ae765d0-b1a4-40e0-99c2-3ec96e8773fa,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,30.137668,"30,137668",0.364397,"0,364397",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,145995.577,428589.545,51.84581381,5.25652902
569,8e99a8dd-b3b6-4872-b477-ad7b8975d224,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,28.603049,"28,603049",0.093828,"0,093828",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146438.496,430036.979,51.85883076,5.26292079
570,0cbaf8c2-7464-4aef-9540-70d54c82052c,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,26.829838,"26,829838",-1.435874,"-1,435874",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,147145.871,431659.332,51.87342333,5.2731523
571,b7ed10de-b41e-40ee-ab0d-394176b931e4,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,33.731506,"33,731506",0.554575,"0,554575",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146387.381,425019.162,51.8137281,5.26230388
572,3a122bff-4a72-414d-a6c6-f0e0d76da7a4,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,30.017847,"30,017847",-8.281735,"-8,281735",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146001.215,428709.382,51.84689103,5.25660771
573,a9dd635c-29f1-4b4a-96b4-8347b797ea1f,,Onbekend,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,666,b,666,666_b,Meteren Aansl.,46.53891,"46,538910",4.891232,"4,891232",ProRail,Randstad Zuid,RZ,BVL,Zee-Zevenaar,130,A15trace,71,VolkerRail,146407.592,430090.981,51.85931567,5.26247084
574,f8ad7932-70e0-47ba-8074-fd4aab22fcfa,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,29.233739,"29,233739",-9.858932,"-9,858932",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146186.406,429459.965,51.85364046,5.25927612
575,c9b30b63-4f2f-4e7e-89a1-7d0ff5f54d68,,Onbekend,Mbtwan-Brmet,Meteren Betuweroute Aansl. Noord - Betuweroute Meteren ,666,d,666,666_d,Meteren Aansl.,245.814721,"245,814721",-1.346254,"-1,346254",ProRail,Randstad Zuid,RZ,BVL,Zee-Zevenaar,130,A15trace,71,VolkerRail,146937.448,431159.057,51.86892374,5.27013749
576,f05266d4-9778-41d4-8314-9b4adc50991b,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,30.550409,"30,550409",-2.040341,"-2,040341",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146039.765,428179.779,51.84213141,5.25718091
577,5aaab468-7b7d-481d-b5ae-8d64a612fbed,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,30.780347,"30,780347",-0.074065,"-0,074065",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146062.912,427951.492,51.84007986,5.2575227
578,35a45005-171f-49d1-8842-751e07f1d758,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.782306,"27,782306",0.214906,"0,214906",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146778.261,430782.984,51.86554117,5.26783514
579,7cd605e9-f4ff-4312-b72b-3daf2bae3f3e,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,30.012542,"30,012542",0.121818,"0,121818",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,145992.772,428714.634,51.8469381,5.25648505
580,bc7e76a8-5345-4872-843b-52c279c1e31a,,Onbekend,Brmet-Mbtwaz,Betuweroute Meteren - Meteren Betuweroute Aansl. Zuid ,666,e,666,666_e,Meteren Aansl.,346.581405,"346,581405",2.893632,"2,893632",ProRail,Randstad Zuid,RZ,BVL,Zee-Zevenaar,130,A15trace,71,VolkerRail,146476.091,429978.364,51.85830448,5.26346798
581,d8e9c527-1157-4bf9-8f86-0de2470fb8b9,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.842277,"27,842277",0.173446,"0,173446",ProRail,Zuid,Z,BVL,Betuwe,320,Geldermalsen,22,Strukton Rail,146753.317,430728.579,51.8650518,5.26747429
582,700fee40-caa5-4731-bc43-8d15e3d789cc,,Onbekend,Gdm-Ddr,Geldermalsen - Dordrecht ,118,,118,118__,Geldermalsen - Dordrecht,91.608806,"91,608806",1.668277,"1,668277",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,107875.455,424077.36,51.80334074,4.70396367
583,b0651bf5-e758-4a8b-a2f6-a10bda2cc246,,Onbekend,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,29.736779,"29,736779",1.521062,"1,521062",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,105102.401,424594.465,51.80774738,4.66368696
584,6963a39e-a1ed-487c-ad4c-b8aaf7438bc6,,Onbekend,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,29.090206,"29,090206",-10.219424,"-10,219424",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,105737.177,424468.486,51.8066715,4.67290842
585,5e6dd7c2-2f34-488c-bdbf-3f62c782e6ee,,Onbekend,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,30.205201,"30,205201",0.231306,"0,231306",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,104648.631,424711.083,51.80875476,4.65709086
586,3c991081-ac19-4204-a45a-a88b0ff2613e,,Onbekend,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,29.090822,"29,090822",10.672547,"10,672547",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,105740.92,424489.049,51.80685664,4.67295976
587,5468246d-6cea-464e-bc52-1cf2b2fdad93,,Onbekend,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,28.87464,"28,874640",-0.309944,"-0,309944",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,105942.411,424407.324,51.80613986,4.67589268
588,ae56adf3-c126-4b8e-af13-d72a20e330da,,Onbekend,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,28.928135,"28,928135",-1.692774,"-1,692774",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,105894.465,424431.623,51.80635404,4.67519409
589,a2097289-59f0-4295-ae90-963e94696df4,,Onbekend,Gdm-Ddr,Geldermalsen - Dordrecht ,118,,118,118__,Geldermalsen - Dordrecht,91.502556,"91,502556",-1.530453,"-1,530453",ProRail,Randstad Zuid,RZ,BVL,Dordrecht,140,Dordrecht,5,ASSET Rail,107979.224,424054.167,51.80314103,4.70547122
590,6872907b-caa8-48a4-8825-9311b13bb4af,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,51.213503,"51,213503",24.983813,"24,983813",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,161781.878,383871.699,51.44389757,5.48474957
591,3d54f345-17a4-4f63-9204-e5d78cdf521b,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.232887,"50,232887",-47.266649,"-47,266649",Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Zuid,Z,BVL,n.v.t.,,n.v.t.,,n.v.t.,162751.548,383977.457,51.44483567,5.49869955
592,b8f7f5f3-6177-466f-a608-21831e69f9d8,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.629999,"50,629999",-32.635704,"-32,635704",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,162364.664,383935.694,51.44446547,5.49313365
593,c7ef4606-16fd-413f-a2d3-b767bc9c1e09,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.811114,"50,811114",-67.296529,"-67,296529",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,162197.368,383864.119,51.44382428,5.49072579
594,2c06b678-9147-47aa-8340-536b6bc9a1ce,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.713874,"50,713874",-38.631103,"-38,631103",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,162285.106,383912.811,51.44426082,5.49198881
595,d63120b8-450d-4bb6-a82a-b9b47716ba02,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.906561,"50,906561",-62.910698,"-62,910698",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,162102.752,383847.038,51.44367194,5.4893645
596,4ffd5c19-ce9d-42d3-b2a9-b7785daec77b,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.779457,"50,779457",-67.339632,"-67,339632",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,162227.576,383870.8,51.44388394,5.49116044
597,31b6fb9d-257e-43b0-956f-ff7ec0533024,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,51.052037,"51,052037",4.940368,"4,940368",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,161944.051,383881.731,51.44398577,5.48708245
598,0a163215-566c-473f-b4e4-a19553b84c57,,Onbekend,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.28468,"50,284680",-28.478866,"-28,478866",ProRail,Zuid,Z,BVL,De Peel,300,Eindhoven,24,ASSET Rail,162698.312,383994.499,51.44498959,5.49793417
599,7d7fff06-7cbf-492b-868f-dc40ca400a5b,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.296059,"2,296059",-8.225281,"-8,225281",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202340.602,502381.802,52.50707146,6.08448656
600,f8ce979d-76e6-4215-8123-3078a9675327,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.307836,"3,307836",5.357497,"5,357497",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203219.3,501897.93,52.50264622,6.09735799
601,a66e5af1-75cb-4a4f-826c-fc6043de5f4a,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.50356,"76,503560",13.730323,"13,730323",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205559.684,501907.427,52.50252009,6.13182466
602,a2515603-4e87-4e75-96cd-178b820f10c2,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.97795,"76,977950",26.925643,"26,925643",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205953.945,502178.213,52.50491694,6.137672
603,23dce624-d746-4440-ade5-b773de79b0a0,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.153895,"3,153895",37.495631,"37,495631",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203076.73,501953.96,52.50316231,6.09526652
604,6056a3eb-1c33-4676-82e0-094583e7e613,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.775006,"0,775006",6.463607,"6,463607",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201690.006,501107.251,52.49567332,6.0747263
605,5319c7cd-d091-42ff-8c24-814a0e312cd9,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.2953,"75,295300",0.094773,"0,094773",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204488.958,501414.285,52.49818636,6.11598371
606,6ee5040a-2bb6-40e2-a47d-4f596f2d6ff3,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.989488,"0,989488",6.099898,"6,099898",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201765.471,501317.027,52.49755209,6.07586684
607,18989e98-386c-46e4-ae7a-8e15372c5f65,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.866402,"2,866402",-50.999353,"-50,999353",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202874.172,502170.816,52.50512891,6.09231464
608,d732c3ae-25ec-4bdd-bb3b-0faea3027f04,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.496822,"2,496822",15.96252,"15,962520",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202525.405,502301.486,52.50633364,6.08719688
609,f0faf4fc-d1d7-49c2-803b-36645eb1b144,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.550874,"0,550874",37.626373,"37,626373",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201593.571,500883.775,52.49367321,6.07327518
610,f3c56747-2d8e-4cbd-829a-0d7223629370,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.92294,"2,922940",-52.456845,"-52,456845",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202924.931,502143.169,52.50487601,6.09305821
611,594bea47-569d-49cc-935e-e6f90a76dc40,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.898992,"2,898992",7.754895,"7,754895",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202874.55,502102.981,52.50451926,6.09231048
612,57fc653a-ae49-45f9-bb12-8df88b917e72,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.327985,"77,327985",-0.474997,"-0,474997",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,206211.789,502421.556,52.50707968,6.14150662
613,8cfb6667-be51-4c70-9525-11bf91b4817d,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.770494,"75,770494",13.850962,"13,850962",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204962.881,501478.16,52.49871728,6.12297171
614,e5269509-b3ad-403b-912a-19ca4622a169,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.445718,"75,445718",0.348289,"0,348289",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204638.498,501425.478,52.49827339,6.11818733
615,b8d35b41-52dd-4ea7-b3a0-7afc863f2490,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.334644,"77,334644",23.224301,"23,224301",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,206233.23,502409.438,52.50696877,6.14182054
