FID,omschr,type_div,hectobord,afritnr,afritnaam,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
divergenties_wegvak.121,Pseudo Overig volledig knooppunt,D,49.0c,,'KP.YPENBURG'DEN HAAG-YPENBURG VBW. c,167301028,2022-01-01T00:00:00,0,016730102820220101,KPK0001178664,I,,POINT (83564.38479999825 450885.7551999986)
divergenties_wegvak.122,,U,45.9q,,PPL.'DE LEYSING',600141345,2022-01-01T00:00:00,0,060014134520220101,KPK0001182307,I,,POINT (184780.11400000006 379486.3680999987)
divergenties_wegvak.123,,U,72.5p,,BS.'ZWARTEWATER',420157013,2022-01-01T00:00:00,0,042015701320220101,KPK0001163348,I,,POINT (210247.6623999998 378680.89290000126)
divergenties_wegvak.124,Niet indeelbaar,D,0.0#,,'WESELSEWEG',422156021,2022-01-01T00:00:00,326,042215602120220101,KPK0001182362,I,,POINT (211460.87269999832 378089.87000000104)
divergenties_wegvak.125,,U,45.7m,,BS.PPL.'HET GEVLOCHT',368159013,2022-01-01T00:00:00,0,036815901320220101,KPK0001143877,I,,POINT (184397.1228 379662.0753999986)
divergenties_wegvak.126,Klaverbladknooppunt,U,69.2n,,'KP.ZAARDERHEIKEN'VENLO-WEST/ZUID RANG.B. n,600148354,2022-01-01T00:00:00,0,060014835420220101,KPK0001182330,I,,POINT (207298.06830000132 378632.4378999993)
divergenties_wegvak.858,,U,0.0#,,PPL.'DE SLENK',600143830,2021-10-01T00:00:00,0,060014383020211001,KPK0001143886,I,,POINT (195127.52969999984 376707.52109999955)
divergenties_wegvak.127,Niet indeelbaar,U,0.0#,,'WASSENAAR-ZUID',168316069,2014-11-01T00:00:00,64,016831606920141101,KPK0001184867,I,,POINT (84077.89200000092 458429.34600000083)
divergenties_wegvak.128,Haarlemmermeer-aansluiting,U,70.3a,20,'DRIEBERGEN'VBW. a,290304015,2014-11-01T00:00:00,0,029030401520141101,KPK0001023380,I,,POINT (145310.625 452213.7340000011)
divergenties_wegvak.129,Niet indeelbaar,D,0.0#,,'ZIEKENHUIZEN',208246099,2015-10-01T00:00:00,5,020824609920151001,KPK0000746884,I,,POINT (104188.79930000007 423395.64559999853)
divergenties_wegvak.130,,U,0.0#,,BUSH.,176323056,2018-04-01T00:00:00,0,017632305620180401,KPK0000770282,I,,POINT (88381.1559999995 461893.52800000086)
divergenties_wegvak.131,Halfklaverblad-aansluiting,U,48.8a,3,'ALMERE-STEDENWIJK'VBW. a,283368022,2018-09-01T00:00:00,0,028336802220180901,KPK0001149663,I,,POINT (141583.01700000092 484433.8379999995)
divergenties_wegvak.132,Pseudo Halfklaverblad-aansluiting,U,0.0#,,'PARALLELSTRAAT-WESTZIJDE',600107676,2019-02-01T00:00:00,55,060010767620190201,KPK0000973936,I,,POINT (88158.48600000143 440631.62099999934)
divergenties_wegvak.133,Niet indeelbaar,U,0.0#,,'SCHOORL',219449043,2019-03-01T00:00:00,0,021944904320190301,KPK0001130965,I,,POINT (109594.90199999884 524726.7789999992)
divergenties_wegvak.134,Niet indeelbaar,U,0.0#,,'CENTRUM',600152253,2019-02-01T00:00:00,0,060015225320190201,KPK0001036884,I,,POINT (232992.48000000045 554687.4959999993)
divergenties_wegvak.135,Niet indeelbaar,D,0.0#,,'SLOTEN',600215085,2019-11-01T00:00:00,0,060021508520191101,KPK0000929755,I,,POINT (115945.9886999987 483604.17720000073)
divergenties_wegvak.136,Halfklaverblad-aansluiting,U,49.1c,3,'ALMERE-STEDENWIJK'VBW. c,600200199,2019-09-01T00:00:00,0,060020019920190901,KPK0000915264,I,,POINT (142086.3552000001 484778.77859999985)
divergenties_wegvak.137,Halfklaverblad-aansluiting,U,53.3c,5,'ALMERE-STAD'VBW. c,600200192,2019-09-01T00:00:00,0,060020019220190901,KPK0000915289,I,,POINT (146140.38850000128 485307.2320000008)
divergenties_wegvak.138,Niet indeelbaar,U,0.0#,,'SCHINNEN',600260611,2020-04-01T00:00:00,137,060026061120200401,KPK0000980004,I,,POINT (189764.50710000098 326970.94590000063)
divergenties_wegvak.139,Halfklaverblad-aansluiting,U,56.1a,6,'ALMERE-BUITEN'VBW. a,600199643,2020-08-01T00:00:00,532,060019964320200801,KPK0001056213,I,,POINT (148079.3509999998 486892.81500000134)
divergenties_wegvak.140,Pseudo T-knooppunt,U,58.0h,,'KP.ALMERE'UTRECHT VBW. h,600135291,2020-08-01T00:00:00,0,060013529120200801,KPK0000920770,I,,POINT (149425.75879999995 488495.66220000014)
divergenties_wegvak.141,T-aansluiting halfklaverblad,U,59.3c,7,'ALMERE-REGENBOOGBUURT'VBW. c,600200354,2020-08-01T00:00:00,0,060020035420200801,KPK0000915330,I,,POINT (150525.43519999832 489142.54630000144)
divergenties_wegvak.142,Halfklaverblad-aansluiting,U,7.9c,25,'ZEVENBERGEN'VBW. c,600395992,2020-07-01T00:00:00,0,060039599220200701,KPK0001073333,I,,POINT (98186.64699999988 407108.33100000024)
divergenties_wegvak.143,Pseudo T-knooppunt,D,11.4r,,'KP.HOLENDRECHT'ZAANSTAD VBW. r,600283903,2020-06-01T00:00:00,745,060028390320200601,KPK0001022768,I,,POINT (124591.4085999988 479086.5023000017)
divergenties_wegvak.144,Pseudo T-knooppunt,D,11.2t,,'KP.HOLENDRECHT'HAARLEM VBW. t,249358061,2020-06-01T00:00:00,0,024935806120200601,KPK0001022981,I,,POINT (124799.79509999976 479109.21609999985)
divergenties_wegvak.145,Halfklaverblad-aansluiting,D,10.4a,3,'AMSTERDAM-ZUIDOOST'VBW. a,600283942,2020-06-01T00:00:00,830,060028394220200601,KPK0001022939,I,,POINT (125484.18329999968 479478.9213999994)
divergenties_wegvak.146,Niet indeelbaar,U,7.3x,,'GAASPERDAMMERTUNNEL'RANG.BAAN x,600285596,2020-06-01T00:00:00,0,060028559620200601,KPK0001022695,I,,POINT (128252.42379999906 481030.23800000176)
divergenties_wegvak.147,Niet indeelbaar,U,0.0#,,'BIJLMERMEER',600284142,2021-02-01T00:00:00,297,060028414220210201,KPK0001063650,I,,POINT (126684.55829999968 480176.4849999994)
divergenties_wegvak.148,Halfklaverblad-aansluiting,D,10.6c,3,'AMSTERDAM-ZUIDOOST'VBW. c (RW9),600448513,2021-05-01T00:00:00,0,060044851320210501,KPK0001219118,I,,POINT (125008.69590000063 479167.74720000103)
divergenties_wegvak.149,Niet indeelbaar,U,10.4y,,'GAASPERDAMMERTUNNEL'RANG.BAAN y,600448990,2021-05-01T00:00:00,0,060044899020210501,KPK0001085419,I,,POINT (125289.24760000035 479327.2049999982)
divergenties_wegvak.150,Pseudo T-knooppunt,U,34.7g,,'KP.HOLENDRECHT'ALMERE VBW. g,248358037,2021-05-01T00:00:00,0,024835803720210501,KPK0001022126,I,,POINT (124167.63100000098 479285.9200000018)
divergenties_wegvak.151,Pseudo Halfklaverblad-aansluiting,U,38.6b,,'BREDA'VBW. b (RW16),600174069,2021-05-01T00:00:00,68,060017406920210501,KPK0001074577,I,,POINT (103930.27739999816 420683.80260000005)
divergenties_wegvak.152,Pseudo Halfklaverblad-aansluiting,U,38.3a,20,'DORDRECHT'VBW. a,600443592,2021-04-01T00:00:00,225,060044359220210401,KPK0001076241,I,,POINT (104069.40399999917 421012.82279999927)
divergenties_wegvak.153,Halfklaverblad-aansluiting,U,205.1a,39,'WESTERBROEK'VBW. a,476561006,2021-04-01T00:00:00,0,047656100620210401,KPK0001454055,I,,POINT (238079.09299999848 580578.8260000013)
divergenties_wegvak.154,Niet indeelbaar,U,0.0#,,'BRUNSSUM',600212246,2021-05-01T00:00:00,0,060021224620210501,KPK0001150520,I,,POINT (189986.80029999837 326884.43730000034)
divergenties_wegvak.155,Haarlemmermeer-aansluiting,D,9.2c,2,'AMSTERDAM-BIJLMERMEER'VBW. c,252359060,2021-05-01T00:00:00,0,025235906020210501,KPK0001085580,I,,POINT (126218.30860000104 479863.89090000093)
divergenties_wegvak.156,Niet indeelbaar,U,0.0#,,'GAASPERDAM',600449023,2021-05-01T00:00:00,292,060044902320210501,KPK0001085617,I,,POINT (126566.48250000179 480061.63159999996)
divergenties_wegvak.157,Niet indeelbaar,U,0.0#,,'BUSBAAN',600429918,2021-06-01T00:00:00,0,060042991820210601,KPK0001096998,I,,POINT (97802.7377000004 434546.0518999994)
divergenties_wegvak.158,Niet indeelbaar,U,0.0#,,'IND.VENRAY 1000-2000',600226376,2021-04-01T00:00:00,0,060022637620210401,KPK0001078148,I,,POINT (197007.02789999917 395547.1361999996)
divergenties_wegvak.159,Haarlemmermeer-aansluiting,U,198.1c,37,'GRONINGEN-HELPMAN'VBW. c,600150691,2021-04-01T00:00:00,0,060015069120210401,KPK0000868719,I,,POINT (234480.4200000018 580608.5190000013)
divergenties_wegvak.160,Pseudo Haarlemmermeer-aansluiting,U,0.0#,,' GROENE KRUISWEG',600111643,2021-07-01T00:00:00,0,060011164320210701,KPK0001104896,I,,POINT (90176.74639999866 431418.42179999873)
divergenties_wegvak.161,Overig volledig knooppunt,U,10.0r,,'KP.VAANPLEIN'DEN HAAG VBW. r,600451420,2021-06-01T00:00:00,34,060045142020210601,KPK0001097525,I,,POINT (94939.97549999878 431540.8740000017)
divergenties_wegvak.162,Overig volledig knooppunt,U,10.0r,,'KP.VAANPLEIN'DEN HAAG VBW. r,189263046,2021-06-01T00:00:00,0,018926304620210601,KPK0001097525,I,,POINT (94939.97549999878 431540.8740000017)
divergenties_wegvak.163,Halfklaverblad-aansluiting,U,113.4a,20,'ROSMALEN-WEST'VBW. a,303228029,2021-07-01T00:00:00,0,030322802920210701,KPK0001474712,I,,POINT (151558.4140000008 414163.6160000004)
divergenties_wegvak.164,Niet indeelbaar,D,24.4a,,'AMERSFOORT'VBW. a,334327014,2021-06-01T00:00:00,120,033432701420210601,KPK0001097582,I,,POINT (167247.92220000178 463953.2531000003)
divergenties_wegvak.165,Pseudo Klaverbladknooppunt,U,2.4a,2,'UTRECHT-SCIENCE PARK'VBW. a,280311003,2021-08-01T00:00:00,603,028031100320210801,KPK0001071347,I,,POINT (140824.26319999993 456036.33779999986)
divergenties_wegvak.166,Niet indeelbaar,U,257.1a,54,'MAASTRICHT-CENTRUM ZUID'VBW. a,356034123,2021-08-01T00:00:00,0,035603412320210801,KPK0000745695,I,,POINT (178170.98800000176 317128.2129999995)
divergenties_wegvak.167,Pseudo Overig volledig knooppunt,U,71.0v,,'KP.LUNETTEN'RING-ZUID DEN HAAG VBW. v,276303073,2021-08-01T00:00:00,381,027630307320210801,KPK0001114061,I,,POINT (138376.30700000003 451998.77699999884)
divergenties_wegvak.168,Haarlemmermeer-aansluiting,U,60.9a,27,'HENGELO-ZUID'VBW. a,497347011,2021-08-01T00:00:00,0,049734701120210801,KPK0001097823,I,,POINT (248649.25299999863 473559.3449999988)
divergenties_wegvak.169,Pseudo Overig volledig knooppunt,U,23.5v,,'KP.KETHELPLEIN'AMSTERDAM VBW. v,168275069,2021-08-01T00:00:00,134,016827506920210801,KPK0001464199,I,,POINT (84615.81399999931 437936.8040000014)
divergenties_wegvak.170,Niet indeelbaar,U,0.0#,,'KERKRADE' (N281),600469443,2021-11-01T00:00:00,0,060046944320211101,KPK0001152612,I,,POINT (198939.2375999987 316169.3718000017)
divergenties_wegvak.171,Niet indeelbaar,D,0.0#,,'SIMPELVELD' (N281),600469416,2021-11-01T00:00:00,602,060046941620211101,KPK0001152610,I,,POINT (198578.1788999997 316216.6539000012)
divergenties_wegvak.172,Pseudo Halfklaverblad-aansluiting,U,25.7c,7,'SIMPELVELD'VBW. c,600146125,2021-11-01T00:00:00,0,060014612520211101,KPK0001150501,I,,POINT (199227.3900000006 315599.85709999874)
divergenties_wegvak.173,Haarlemmermeer-aansluiting,U,195.2a,38,'HAREN'VBW. a,600150095,2021-11-01T00:00:00,0,060015009520211101,KPK0001140198,I,,POINT (235675.59299999848 575807.7144000009)
divergenties_wegvak.174,Halfklaverblad-aansluiting,U,152.3c,29,'DWINGELOO'VBW. c,600150228,2021-11-01T00:00:00,0,060015022820211101,KPK0001140150,I,,POINT (227478.35599999875 537066.2047999986)
divergenties_wegvak.175,Pseudo Halfklaverblad-aansluiting,U,24.5a,7,'SIMPELVELD'VBW. a,390040014,2021-11-01T00:00:00,4674,039004001420211101,KPK0001152647,I,,POINT (198208.72410000116 316893.28069999814)
divergenties_wegvak.176,Pseudo Klaverbladknooppunt,U,18.8k,,'KP.KUNDERBERG'MAASTRICHT VBW. k,600145536,2021-11-01T00:00:00,0,060014553620211101,KPK0001152608,I,,POINT (194963.99170000106 320906.5370000005)
divergenties_wegvak.177,Haarlemmermeer-aansluiting,U,7.2c,3,'VALKENBURG'VBW. c,600143083,2021-11-01T00:00:00,0,060014308320211101,KPK0001152682,I,,POINT (185594.24190000072 320707.72260000184)
divergenties_wegvak.178,Halfklaverblad-aansluiting,U,9.6c,4,'HULSBERG'VBW. c,600144068,2021-11-01T00:00:00,0,060014406820211101,KPK0001152687,I,,POINT (187822.1367000006 321435.93030000106)
divergenties_wegvak.179,Haarlemmermeer-aansluiting,U,4.7c,2,'MEERSSEN'VBW. c,600142308,2021-11-01T00:00:00,0,060014230820211101,KPK0001152680,I,,POINT (183121.98750000075 320926.93930000067)
divergenties_wegvak.180,Halfklaverblad-aansluiting,D,31.4c,10,'SOEST'VBW. c,600135190,2021-09-01T00:00:00,0,060013519020210901,KPK0001117457,I,,POINT (146484.01999999955 470689.2019999996)
divergenties_wegvak.181,Pseudo Haarlemmermeer-aansluiting,U,0.9a,1,'BUNDE'VBW. a,357039022,2021-11-01T00:00:00,431,035703902220211101,KPK0001152665,I,,POINT (179337.40060000122 320238.47370000184)
divergenties_wegvak.182,Pseudo Klaverbladknooppunt,U,17.5v,,'KP.KUNDERBERG'EINDHOVEN VBW. v,389041035,2021-11-01T00:00:00,107,038904103520211101,KPK0001152700,I,,POINT (195046.40799999982 320850.2729999982)
divergenties_wegvak.183,Pseudo Klaverbladknooppunt,U,17.2r,,'KP.KUNDERBERG'AACHEN VBW. r,389041003,2021-11-01T00:00:00,237,038904100320211101,KPK0001152698,I,,POINT (194735.40989999846 320725.3564000018)
divergenties_wegvak.184,Pseudo T-knooppunt,D,0.4q,,'KP.KRUISDONK'CADIER EN KEER VBW. q,358040022,2021-11-01T00:00:00,0,035804002220211101,KPK0001150529,I,,POINT (179194.05920000002 320151.7514999993)
divergenties_wegvak.185,Halfklaverblad-aansluiting,U,99.6c,8,'SON EN BREUGEL'VBW. c,600137735,2021-11-01T00:00:00,0,060013773520211101,KPK0001141372,I,,POINT (160636.67029999942 392034.46609999985)
divergenties_wegvak.186,Halfklaverblad-aansluiting,U,136.0a,27,'WESTERVOORT'VBW. a,393285063,2021-09-01T00:00:00,397,039328506320210901,KPK0001085717,I,,POINT (196786.76099999994 442563.88800000027)
divergenties_wegvak.187,Halfklaverblad-aansluiting,U,105.8a,9,'SINT-OEDENRODE'VBW. a,322195031,2021-11-01T00:00:00,0,032219503120211101,KPK0001141384,I,,POINT (161136.41640000045 397651.0210000016)
divergenties_wegvak.188,T-aansluiting halfklaverblad,U,117.6a,12,'VEGHEL-NOORD'VBW. a,334210005,2021-11-01T00:00:00,0,033421000520211101,KPK0001141401,I,,POINT (167157.9508999996 405356.0267999992)
divergenties_wegvak.189,Pseudo T-knooppunt,U,97.9h,7,'HELMOND'VBW. h,600138432,2021-11-01T00:00:00,1206,060013843220211101,KPK0001141361,I,,POINT (161043.3104000017 390426.83249999955)
divergenties_wegvak.190,Pseudo Overig volledig knooppunt,U,70.1f,,'KP.KETHELPLEIN'RING-NOORD ROTTERDAM-NOORD VBW.f,169275055,2021-09-01T00:00:00,0,016927505520210901,KPK0001117993,I,,POINT (84864.06199999899 437744.55700000003)
divergenties_wegvak.191,Halfklaverblad-aansluiting,U,106.6c,9,'SINT-OEDENRODE'VBW. c,600137758,2021-11-01T00:00:00,0,060013775820211101,KPK0001141387,I,,POINT (161711.31830000132 398407.63109999895)
divergenties_wegvak.192,Pseudo T-knooppunt,U,35.1#,,'KP.HOLENDRECHT'HENGELO (RW9),600448394,2021-09-01T00:00:00,0,060044839420210901,KPK0001201893,I,,POINT (124677.75560000166 478420.3145999983)
divergenties_wegvak.193,Halfklaverblad-aansluiting,U,110.0a,10,'EERDE'VBW. a,327201013,2021-11-01T00:00:00,0,032720101320211101,KPK0001152417,I,,POINT (163593.0218999982 400967.73310000077)
divergenties_wegvak.194,Halfklaverblad-aansluiting,U,127.9a,15,'NISTELRODE'VBW. a,335227005,2021-11-01T00:00:00,0,033522700520211101,KPK0001141422,I,,POINT (167643.31899999827 413614.9765999988)
divergenties_wegvak.195,Halfklaverblad-aansluiting,U,99.0a,8,'SON EN BREUGEL'VBW. a,322180018,2021-11-01T00:00:00,879,032218001820211101,KPK0001152401,I,,POINT (160802.99210000038 391174.06700000167)
divergenties_wegvak.196,Halfklaverblad-aansluiting,U,113.1a,11,'VEGHEL'VBW. a,326207015,2021-11-01T00:00:00,0,032620701520211101,KPK0001141393,I,,POINT (163030.84650000185 403814.6169999987)
divergenties_wegvak.197,T-knooppunt,U,51.0r,,'KP.AZELO'DEVENTER VBW. r,487362013,2021-11-01T00:00:00,0,048736201320211101,KPK0001152292,I,,POINT (243743.32290000096 481511.6675999984)
divergenties_wegvak.198,T-knooppunt,D,52.1u,,'KP.AZELO'AMSTERDAM VBW. u,600150445,2021-11-01T00:00:00,0,060015044520211101,KPK0001140955,I,,POINT (245001.47839999944 480683.6035999991)
divergenties_wegvak.199,Niet indeelbaar,U,0.0#,,'LELYSTAD-NOORD (N307),600138946,2021-11-01T00:00:00,0,060013894620211101,KPK0001151118,I,,POINT (164536.95389999822 506788.38859999925)
divergenties_wegvak.200,Pseudo T-knooppunt,D,21.9s,,'KP.HOLENDRECHT'UTRECHT VBW. s,248355010,2022-01-01T00:00:00,0,024835501020220101,KPK0001130014,I,,POINT (124452.98409999907 477636.5212999992)
divergenties_wegvak.201,Pseudo Overig volledig knooppunt,U,57.4w,,'KP.OUDENRIJN''s-HERTOGENBOSCH VBW. w,600127444,2022-01-01T00:00:00,0,060012744420220101,KPK0001133701,I,,POINT (133305.60060000047 453083.1897)
divergenties_wegvak.202,Pseudo Overig volledig knooppunt,U,62.6k,,'KP.LUNETTEN''S-HERTOGENBOSCH VBW. k,600127885,2022-01-01T00:00:00,0,060012788520220101,KPK0001113192,I,,POINT (138280.28720000014 451933.3374999985)
divergenties_wegvak.203,Pseudo Overig volledig knooppunt,U,6.5s,,'KP.PR.CLAUSPLEIN'RING-NOORD AMSTERDAM VBW. s,600106510,2022-01-01T00:00:00,478,060010651020220101,KPK0001180138,I,,POINT (85972.22150000185 452988.2413999997)
divergenties_wegvak.204,Pseudo Overig volledig knooppunt,U,5.3p,,'KP.PR.CLAUSPLEIN'BREDA VBW. p,600106572,2022-01-01T00:00:00,0,060010657220220101,KPK0001133568,I,,POINT (85045.82039999962 452523.74859999865)
divergenties_wegvak.205,Halfklaverblad-aansluiting,U,3.0a,2,'DORDRECHT-STAART'VBW. a,216251017,2022-02-01T00:00:00,0,021625101720220201,KPK0001190345,I,,POINT (108138.54800000042 425578.70899999887)
divergenties_wegvak.206,Haarlemmermeer-aansluiting,U,1.4c,1,'PAPENDRECHT'VBW. c,600119484,2022-02-01T00:00:00,641,060011948420220201,KPK0001190343,I,,POINT (107999.496199999 426932.6977000013)
divergenties_wegvak.207,Halfklaverblad-aansluiting,D,88.0c,15,'GELDERMALSEN'VBW. c,600128295,2021-12-01T00:00:00,0,060012829520211201,KPK0001156824,I,,POINT (142931.38340000063 431883.3016999997)
divergenties_wegvak.208,Pseudo T-aansluiting Haarlemmermeer,D,96.6p,6,'HELMOND'VBW. p,319179006,2022-01-01T00:00:00,271,031917900620220101,KPK0001181646,I,,POINT (160186.9235999994 389623.6770000011)
divergenties_wegvak.209,Pseudo Overig volledig knooppunt,D,7.1u,,'KP.PR.CLAUSPLEIN'RING AMSTERDAM VBW. u,600104816,2022-01-01T00:00:00,0,060010481620220101,KPK0001179817,I,,POINT (86432.79439999908 452636.14130000025)
divergenties_wegvak.210,Haarlemmermeer-aansluiting,U,17.6a,8,'BLEISWIJK'VBW. a,192300006,2022-01-01T00:00:00,0,019230000620220101,KPK0001207883,I,,POINT (96299.17700000107 450328.5824000016)
divergenties_wegvak.211,Halfklaverblad-aansluiting,U,67.7c,19,'BUNNIK'VBW. c,600128297,2022-01-01T00:00:00,0,060012829720220101,KPK0001132696,I,,POINT (143259.78649999946 452399.6180000007)
divergenties_wegvak.212,Halfklaverblad-aansluiting,U,8.6c,3,'DEN DOLDER'VBW. c,600134886,2021-10-01T00:00:00,0,060013488620211001,KPK0001139469,I,,POINT (146684.87539999932 457737.4101999998)
divergenties_wegvak.213,Halfklaverblad-aansluiting,U,11.8c,4,'SOESTERBERG'VBW. c,600134907,2021-10-01T00:00:00,0,060013490720211001,KPK0001139496,I,,POINT (149763.39909999818 458663.2386999987)
divergenties_wegvak.214,Haarlemmermeer-aansluiting,U,133.1c,47,''s-HERTOGENBOSCH-MAASPOORT'VBW. c,600134920,2021-10-01T00:00:00,0,060013492020211001,KPK0001143434,I,,POINT (149140.85689999908 414449.9761000015)
divergenties_wegvak.215,Halfklaverblad-aansluiting,U,107.3c,19,'KERKDRIEL'VBW. c,600135064,2021-10-01T00:00:00,0,060013506420211001,KPK0001472378,I,,POINT (147891.61129999906 418722.4818999991)
divergenties_wegvak.216,Halfklaverblad-aansluiting,U,116.9c,21,'VEGHEL'VBW. c,600135898,2021-10-01T00:00:00,0,060013589820211001,KPK0001126228,I,,POINT (152329.68039999902 410705.1330999993)
divergenties_wegvak.217,T-knooppunt,U,140.1s,,'KP.HINTHAM'RING-OOST UTRECHT VBW. s,600135899,2021-10-01T00:00:00,0,060013589920211001,KPK0001143448,I,,POINT (152781.08520000055 412233.97150000185)
divergenties_wegvak.218,,U,104.6n,,BS.PPL.+ REST.'DE LUCHT-OOST',600135900,2021-10-01T00:00:00,973,060013590020211001,KPK0001472323,I,,POINT (146318.38679999858 420402.6772999987)
divergenties_wegvak.219,Haarlemmermeer-aansluiting,U,142.7c,49,'ROSMALEN-OOST'VBW. c,600138006,2021-10-01T00:00:00,1050,060013800620211001,KPK0001143467,I,,POINT (155094.22580000013 413527.03709999844)
divergenties_wegvak.220,Haarlemmermeer-aansluiting,U,144.3c,50,'KRUISSTRAAT'VBW. c,600138012,2021-10-01T00:00:00,342,060013801220211001,KPK0001143473,I,,POINT (156601.5647 413884.78290000185)
divergenties_wegvak.221,Halfklaverblad-aansluiting,U,56.4c,16,'VOORTHUIZEN'VBW. c,600139656,2021-10-01T00:00:00,0,060013965620211001,KPK0001463561,I,,POINT (169340.65060000122 464539.47410000116)
divergenties_wegvak.222,Halfklaverblad-aansluiting,U,139.1c,17,'RAVENSTEIN'VBW. c,600139737,2021-10-01T00:00:00,0,060013973720211001,KPK0001141434,I,,POINT (173493.90989999846 422296.1394000016)
divergenties_wegvak.223,Pseudo T-knooppunt,U,97.6h,12,'SWIFTERBANT'VBW. h,600139890,2021-10-01T00:00:00,0,060013989020211001,KPK0001202360,I,,POINT (171960.35649999976 513449.1898000017)
divergenties_wegvak.224,Halfklaverblad-aansluiting,U,19.3a,4,'SCHERPENZEEL'VBW. a,600139924,2021-10-01T00:00:00,124,060013992420211001,KPK0001140598,I,,POINT (167355.56969999894 459021.1838000007)
divergenties_wegvak.225,Halfklaverblad-aansluiting,U,109.3c,24,'EDE'VBW. c,600140168,2021-10-01T00:00:00,0,060014016820211001,KPK0001133046,I,,POINT (173489.87189999968 447354.7531000003)
divergenties_wegvak.226,Haarlemmermeer-aansluiting,U,14.8a,3,'LUNTEREN'VBW. a,600140193,2021-10-01T00:00:00,1998,060014019320211001,KPK0001140594,I,,POINT (169390.9525000006 455045.2531999983)
divergenties_wegvak.227,Niet indeelbaar,U,12.1p,,'BS + PPL DE POEL'VBW. p,600140201,2021-10-01T00:00:00,0,060014020120211001,KPK0001140591,I,,POINT (170432.03669999912 452618.75730000064)
divergenties_wegvak.228,Halfklaverblad-aansluiting,U,146.5c,36,'DODEWAARD'VBW. c,600140245,2021-10-01T00:00:00,0,060014024520211001,KPK0001475749,I,,POINT (173416.00310000032 436861.3579999991)
