product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Pekela;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);4;960
Wahv;Groningen;Pekela;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;240
Wahv;Groningen;Pekela;S005A;Niet voldoende afstand houden,snelheid tot en met 80 km/h;2;560
Wahv;Groningen;Pekela;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;5;135
Wahv;Groningen;Pekela;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;4;160
Wahv;Groningen;Pekela;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;3;144
Wahv;Groningen;Pekela;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;2;108
Wahv;Groningen;Pekela;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;1;63
Wahv;Groningen;Pekela;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;3;216
Wahv;Groningen;Pekela;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;2;190
Wahv;Groningen;Pekela;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;1;105
Wahv;Groningen;Pekela;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;1;123
Wahv;Groningen;Pekela;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;1;153
Wahv;Groningen;Pekela;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;1;334
Wahv;Groningen;Pekela;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;30;759
Wahv;Groningen;Pekela;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;27;890
Wahv;Groningen;Pekela;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;19;703
Wahv;Groningen;Pekela;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;21;943
Wahv;Groningen;Pekela;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;9;450
Wahv;Groningen;Pekela;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;10;570
Wahv;Groningen;Pekela;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;7;469
Wahv;Groningen;Pekela;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;11;990
Wahv;Groningen;Pekela;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;6;600
Wahv;Groningen;Pekela;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;3;330
Wahv;Groningen;Pekela;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;2;234
Wahv;Groningen;Pekela;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;1;129
Wahv;Groningen;Pekela;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;2;274
Wahv;Groningen;Pekela;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;3;471
Wahv;Groningen;Pekela;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;2;340
Wahv;Groningen;Pekela;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;1;229
Wahv;Groningen;Pekela;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;2;482
Wahv;Groningen;Pekela;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;1;283
Wahv;Groningen;Pekela;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;1;300
Wahv;Groningen;Pekela;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);1;170
Wahv;Groningen;Pekela;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);1;183
Wahv;Groningen;Pekela;VI020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1 + wegwerk);1;223
Wahv;Groningen;Pekela;VI021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1 + wegwerk);1;241
OM-afdoening;Groningen;Stadskanaal;A903A;Als bestuurder rijden zonder verzekeringmet motorrijtuig, zijnde een bromfiets;1;410
OM-afdoening;Groningen;Stadskanaal;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;3;1800
OM-afdoening;Groningen;Stadskanaal;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;2;480
OM-afdoening;Groningen;Stadskanaal;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;3;285
OM-afdoening;Groningen;Stadskanaal;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;6;570
OM-afdoening;Groningen;Stadskanaal;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;2;143
OM-afdoening;Groningen;Stadskanaal;F121A;Op openbare plaats alcoholhoudendedrank nuttigen binnen aangew. gebied;1;95
OM-afdoening;Groningen;Stadskanaal;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;3;420
OM-afdoening;Groningen;Stadskanaal;GA302G;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 570 µg/l;2;450
OM-afdoening;Groningen;Stadskanaal;GA304A;Rijden onder invloed, alcoholgehalteadem bedraagt: vanaf 235 µg/l;1;100
OM-afdoening;Groningen;Stadskanaal;GA317F;Rijden onder invloed, alcoholgehalteadem bedraagt: 95 t/m 350 µg/l;1;125
OM-afdoening;Groningen;Stadskanaal;H022;Straatafval achterlaten in openb. ruimtezonder gebruik voorgeschreven bakken e.d;1;140
OM-afdoening;Groningen;Stadskanaal;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;3;1140
OM-afdoening;Groningen;Stadskanaal;H101;Als particulier afval verbranden enbodem aantasten of verontreinigen;1;480
OM-afdoening;Groningen;Stadskanaal;H200;Rumoer of burengerucht verwekken, waar-door de nachtrust kan worden verstoord;1;140
OM-afdoening;Groningen;Stadskanaal;H645C;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende met >2 hengels;1;320
OM-afdoening;Groningen;Stadskanaal;K026A;Motorrijtuig zonder (geldig) kenteken(bewijs) laten staan of daarmee rijden;1;380
OM-afdoening;Groningen;Stadskanaal;K055;Rijden zonder geldig rijbewijs;18;5250
OM-afdoening;Groningen;Stadskanaal;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);1;360
OM-afdoening;Groningen;Stadskanaal;K060G;Rijden zonder geldig rijbewijs (geldig-heidsduur verstreken)(bep. geldigh.duur);1;360
OM-afdoening;Groningen;Stadskanaal;P111E;Maximum lengte (onbeladen) samenstel vanvoertuigen overschreden; meer dan 1,00 m;1;1400
OM-afdoening;Groningen;Stadskanaal;P141D;Voertuig overschrijdt met (deelbare)lading maximum breedte; meer dan 0,70 m;1;900
OM-afdoening;Groningen;Stadskanaal;R630B;Niet voldoen aan aanwijzing van bevoegdeen als zodanig kenbare verkeersregelaar;1;380
OM-afdoening;Groningen;Stadskanaal;VA035;Overschrijding max. snelheid binnenbebouwde kom, van 31 tot 35 km/h;17;5920
OM-afdoening;Groningen;Stadskanaal;VA040;Overschrijding max. snelheid binnenbebouwde kom, van 35 tot 40 km/h;13;5520
OM-afdoening;Groningen;Stadskanaal;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;7;3240
OM-afdoening;Groningen;Stadskanaal;VA050;Overschrijding maximum snelheid binnenbebouwde kom, van 45 tot 50 km/h;1;670
OM-afdoening;Groningen;Stadskanaal;VA055;Overschrijding maximum snelheid binnenbebouwde kom, van 50 tot 55 km/h;1;0
OM-afdoening;Groningen;Stadskanaal;VA060;Overschrijding maximum snelheid binnenbebouwde kom, van 55 tot 60 km/h;1;0
OM-afdoening;Groningen;Stadskanaal;VB035;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 31-35 km/h;1;370
OM-afdoening;Groningen;Stadskanaal;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;5;1360
OM-afdoening;Groningen;Stadskanaal;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;3;1230
OM-afdoening;Groningen;Stadskanaal;VF045;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 40-45 km/h;2;1140
OM-afdoening;Groningen;Stadskanaal;VF050;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 45-50 km/h;1;630
OM-afdoening;Groningen;Stadskanaal;VF055;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 50-55 km/h;1;0
OM-afdoening;Groningen;Stadskanaal;VF060;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 55-60 km/h;2;0
OM-afdoening;Groningen;Stadskanaal;VF065;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 60-65 km/h;1;0
OM-afdoening;Groningen;Stadskanaal;VS035;Overschrijding max.snelheid bibekom(Bord A1 30 km/h) met 31-35 km/h;1;470
Wahv;Groningen;Stadskanaal;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;32;11340
Wahv;Groningen;Stadskanaal;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;101;40400
Wahv;Groningen;Stadskanaal;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;1;140
Wahv;Groningen;Stadskanaal;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;11;1540
Wahv;Groningen;Stadskanaal;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;100;14000
Wahv;Groningen;Stadskanaal;K046A;voor motorrijtuig of aanhangwagen mettoegestane maximummassa van meer dan3500kg is geen keuringsbewijs afgegeven;1;400
Wahv;Groningen;Stadskanaal;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;6;2400
Wahv;Groningen;Stadskanaal;K060C;Rijden terwijl het rijbewijs niet be-hoorlijk leesbaar was;1;95
Wahv;Groningen;Stadskanaal;K060E;Rijden terwijl het rijbewijs zijn geldigheid heeft verloren door het verstrijkenvan de geldigheidsduur (< 1 jaar);1;95
Wahv;Groningen;Stadskanaal;K065CC;als houder van een rijbewijs B, jongerdan 18 jaar en deelnemer aan begeleidrijden zonder begeleider rijden;1;140
Wahv;Groningen;Stadskanaal;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;11;1045
Wahv;Groningen;Stadskanaal;N110A;Als bestuurder van een voertuig rijden,terwijl deze niet is voorzien van eenover de gehele lengte gasdichte uitlaat;1;280
Wahv;Groningen;Stadskanaal;N270E;Als bestuurder van een voertuig rijden,terwijl een band beschadigd of versletenis;1;140
Wahv;Groningen;Stadskanaal;N270F;Als bestuurder van een voertuig rijden,terwijl 2 banden beschadigd of versletenzijn;1;210
Wahv;Groningen;Stadskanaal;N310A;Als bestuurder van een voertuig rijden,terwijl de reminrichting/onderdelen nietdeugdelijk is/zijn;1;240
Wahv;Groningen;Stadskanaal;N390A;Als bestuurder van een voertuig rijden,terwijl de parkeerrem niet aan de eisenvoldoet;1;95
Wahv;Groningen;Stadskanaal;N400D;Als bestuurder van een voertuig rijden,terwijl niet is voorzien van een goedfunctionerende losbreekreminrichting;1;140
Wahv;Groningen;Stadskanaal;N420A;Voorruit/zijruiten/windscherm/achterruit(bij geen rechterbuitenspiegel) van hetvoertuig is beschadigd/verkleurd;1;240
Wahv;Groningen;Stadskanaal;N450A;Als bestuurder van voertuig rijden, ter-wijl deze niet is voorzien van noodzake-lijke spiegels die aan de eisen voldoen;1;95
Wahv;Groningen;Stadskanaal;N470C;Als bestuurder van een voertuig rijden,terwijl de gordel(s) niet deugdelijkis (zijn) (bevestigd);1;140
Wahv;Groningen;Stadskanaal;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;1;140
Wahv;Groningen;Stadskanaal;N515;als best. van een voertuig rijden, terw.verlichting/retroreflecterende voorzie-ningen niet aan vereiste kleur voldoen;1;140
Wahv;Groningen;Stadskanaal;N660B;(hulp)koppeling/trekdriehoek/trekboom/onderdelen is niet deugdelijk(beves-tigd)voldoet niet aan gestelde eisen;2;480
Wahv;Groningen;Stadskanaal;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;1;240
Wahv;Groningen;Stadskanaal;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;3;1140
Wahv;Groningen;Stadskanaal;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;7;980
Wahv;Groningen;Stadskanaal;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;2;280
Wahv;Groningen;Stadskanaal;P121A;lading steekt uit achter achteras ofstootbalk op meer dan 0,60 m afstand,overschrijding: t/m 0,25 m;1;280
Wahv;Groningen;Stadskanaal;P121G;zicht op verlichting,retroreflector,richtingaanwyzer,kentekenplaat belemmerddoor uitst. lading achterzijde voertuig;1;140
Wahv;Groningen;Stadskanaal;P140D;Voertuig met lading/verwiss gedragenuitrstuk die > 0,1 m buiten de zijkant uit-steekt heeft niet de vereiste markering;1;140
Wahv;Groningen;Stadskanaal;P340B;De losbreekreminrichting is niet op devereiste wijze met het trekkend voertuigverbonden;4;380
Wahv;Groningen;Stadskanaal;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;5;700
Wahv;Groningen;Stadskanaal;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;9;855
Wahv;Groningen;Stadskanaal;R308;Als (snor)fietser niet het verplichtefietspad of fiets/bromfietspad volgen;4;220
Wahv;Groningen;Stadskanaal;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;1;140
Wahv;Groningen;Stadskanaal;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;8;760
Wahv;Groningen;Stadskanaal;R346;Afslaan zonder richting aan te geven;3;285
Wahv;Groningen;Stadskanaal;R397E;Parkeren op parkeergelegenheid op anderedan aangegeven wijze;1;95
Wahv;Groningen;Stadskanaal;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;1;95
Wahv;Groningen;Stadskanaal;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;6;570
Wahv;Groningen;Stadskanaal;R400AE;motorvtg op meer dan twee wielen parker-en bij blw. streep terw niet is voorzienv/e duidelijke geplaatste parkeerschijf;11;1045
Wahv;Groningen;Stadskanaal;R401;Als bestuurder een voertuig parkeren ineen parkeerschijfzone (niet op zodanig aangeduide park.plts/langs blauwe streep);1;95
Wahv;Groningen;Stadskanaal;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;5;1900
Wahv;Groningen;Stadskanaal;R402C;Parkeren op gehand.parkeerplaats an-ders dan met het voor die gereserveerdegehand.parkeerplaats bestemde voertuig;3;1140
Wahv;Groningen;Stadskanaal;R406;voertuig laten staan in park, plantsoen,openbare beplantingen of groenstroken;4;380
Wahv;Groningen;Stadskanaal;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;5;475
Wahv;Groningen;Stadskanaal;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;26;1268
Wahv;Groningen;Stadskanaal;R456B;Bij dag naast het dimlicht of hetmistlicht andere verlichting voerendan toegestaan;1;140
Wahv;Groningen;Stadskanaal;R472C;op autoweg zonder noodzaak stilstaan opde vluchtstrook of een vluchthaven;1;240
Wahv;Groningen;Stadskanaal;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;1;380
Wahv;Groningen;Stadskanaal;R530A;Bestuurder en/of passagier zit niet opzitplaats tijdens verkeersdeelname;1;140
Wahv;Groningen;Stadskanaal;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;52;7280
Wahv;Groningen;Stadskanaal;R535I;meer passagiers vervoeren dan erautogordels aanwezig zijn;2;280
Wahv;Groningen;Stadskanaal;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;13;1141
Wahv;Groningen;Stadskanaal;R536C;als bestuurder of passagier geengoedgekeurde, goedpassende/deugde-lijk bevestigde helm dragen;3;350
Wahv;Groningen;Stadskanaal;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;45;10285
Wahv;Groningen;Stadskanaal;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);3;420
Wahv;Groningen;Stadskanaal;R552A;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C3);2;280
Wahv;Groningen;Stadskanaal;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);25;2375
Wahv;Groningen;Stadskanaal;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);6;1440
Wahv;Groningen;Stadskanaal;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);2;480
Wahv;Groningen;Stadskanaal;R621;Bij op wegdek aangebrachte "haaietanden"geen voorrang verlenen aan bestuurdersop kruisende weg.;2;480
Wahv;Groningen;Stadskanaal;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;347;9863
Wahv;Groningen;Stadskanaal;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;288;10052
Wahv;Groningen;Stadskanaal;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;228;9419
Wahv;Groningen;Stadskanaal;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;239;12012
Wahv;Groningen;Stadskanaal;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;178;9767
Wahv;Groningen;Stadskanaal;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;182;11754
Wahv;Groningen;Stadskanaal;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;144;10753
Wahv;Groningen;Stadskanaal;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;117;11305
Wahv;Groningen;Stadskanaal;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;112;11924
Wahv;Groningen;Stadskanaal;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;92;10709
Wahv;Groningen;Stadskanaal;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;72;8997
Wahv;Groningen;Stadskanaal;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;68;9252
Wahv;Groningen;Stadskanaal;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;60;8742
Wahv;Groningen;Stadskanaal;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;41;6385
Wahv;Groningen;Stadskanaal;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;42;6988
Wahv;Groningen;Stadskanaal;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;44;7744
Wahv;Groningen;Stadskanaal;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;30;5730
Wahv;Groningen;Stadskanaal;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;26;5278
Wahv;Groningen;Stadskanaal;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;23;5013
Wahv;Groningen;Stadskanaal;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;17;3893
Wahv;Groningen;Stadskanaal;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;23;5543
Wahv;Groningen;Stadskanaal;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;13;3328
Wahv;Groningen;Stadskanaal;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;19;5130
Wahv;Groningen;Stadskanaal;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;13;3731
Wahv;Groningen;Stadskanaal;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;10;3130
Wahv;Groningen;Stadskanaal;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;12;3804
