FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
adviessnelheid_kenmerk.303,70,R,84.40599823,R,85.21099854,T,028,KLK0009771994,L,I,,"LINESTRING (198092.7124999985 500246.9219000004, 198085.97899999842 500242.0284000002, 198082.58540000021 500239.2659999989, 198075.45749999955 500233.4637000002, 198066.2402999997 500225.14090000093, 198063.94440000132 500223.0678000003, 198053.92280000076 500213.0540000014, 198047.2157999985 500205.62959999964, 198043.9924999997 500201.8073000014, 198040.8478000015 500197.9184000008, 198040.65680000186 500197.66519999877, 198035.941300001 500191.41490000114, 198035.40399999917 500190.70270000026, 198029.64229999855 500182.55629999936, 198026.9114000015 500178.36769999936, 198021.1704000011 500168.90210000053, 198018.69940000027 500164.56069999933, 198014.01909999922 500155.72300000116, 198007.6532999985 500142.1284000017, 198002.16039999947 500128.33729999885, 198000.40579999983 500123.38639999926, 197997.47179999948 500114.1955999993, 197994.8995999992 500104.7945000008, 197993.73070000112 500099.931499999, 197991.00279999897 500086.68349999934, 197989.41330000013 500076.90520000085, 197988.77329999954 500071.944600001, 197988.2402999997 500066.97300000116, 197987.52279999852 500056.9941000007, 197987.31819999963 500049.92159999907, 197987.1147999987 500042.8935999982, 197987.3147 500032.8728, 197987.6050999984 500027.11360000074, 197988.1651000008 500020.1042000018, 197988.37920000032 500017.42500000075, 197989.54729999974 500007.49329999834, 197990.55920000002 500000.78180000186, 197992.38560000062 499991.2542999983, 197995.9968000017 499976.64660000056, 197998.83680000156 499967.0524000004, 198000.4050000012 499962.3046000004, 198005.68230000138 499948.2523000017, 198009.6420999989 499939.03130000085, 198011.83159999922 499934.49069999903, 198016.47439999878 499925.58680000156, 198024.0513000004 499912.3808999993, 198026.39079999924 499908.73959999904, 198032.14139999822 499899.78920000046, 198037.59589999914 499892.3392000012, 198043.00310000032 499885.6387999989, 198046.05480000004 499881.8572999984, 198049.31049999967 499878.06069999933, 198050.50239999965 499876.75569999963, 198055.48649999872 499871.2982000001, 198059.2787999995 499867.40949999914, 198060.36930000037 499866.29129999876, 198067.89229999855 499859.05050000176, 198069.1662000008 499857.9395000003, 198079.1992000006 499849.1898000017, 198089.1356999986 499841.53119999915, 198097.20809999853 499835.813099999, 198101.37829999998 499833.054299999, 198111.94999999925 499826.6559000015, 198120.63940000162 499821.9180999994, 198130.13320000097 499817.1565999985, 198134.0474999994 499815.1933999993, 198145.81899999827 499810.00019999966, 198155.0064000003 499806.4387000017, 198169.14909999818 499801.4237000011, 198182.34959999844 499797.18400000036, 198191.93100000173 499794.43079999834, 198201.59739999846 499791.86950000003, 198216.16360000148 499788.27699999884, 198237.1053000018 499783.56909999996, 198302.6689000018 499769.8524999991, 198326.61930000037 499764.3590000011, 198327.70019999892 499764.1110999994, 198350.85280000046 499757.46440000087, 198355.2659999989 499756.0595000014, 198365.15780000016 499752.91039999947, 198383.90819999948 499745.9503999986, 198395.15720000118 499741.3883999996, 198396.67159999907 499740.72949999943)"
adviessnelheid_kenmerk.304,50,R,98.21199799,R,98.78199768,T,028,KLK0009772259,L,I,,"LINESTRING (207018.1336000003 505301.1458999999, 207007.89510000125 505315.15029999986, 207001.48310000077 505323.8975000009, 206990.40060000122 505337.23600000143, 206965.80739999935 505366.38269999996, 206949.13859999925 505380.67020000145, 206932.46990000084 505389.6660999991, 206919.7697999999 505394.69319999963, 206903.63019999862 505397.33900000155, 206885.3739 505396.28069999814, 206868.17599999905 505392.311900001, 206854.94680000097 505385.96189999953, 206841.71759999916 505376.436900001, 206835.3676000014 505368.499400001, 206828.75299999863 505361.6202000007, 206821.3445999995 505348.3909999989, 206817.9050000012 505337.27849999815, 206814.73000000045 505322.72630000114, 206814.73000000045 505306.3222000003, 206817.6405000016 505290.97630000114, 206825.04879999906 505273.7782999985, 206838.5425999984 505254.7283000015, 206849.91970000044 505245.7324000001, 206867.64680000022 505236.47199999914, 206880.10869999975 505233.429299999, 206892.62779999897 505231.59479999915, 206908.36630000174 505231.73600000143, 206925.5113000013 505236.4985000007, 206940.85720000044 505243.377700001, 206963.9288999997 505257.98270000145, 206993.98559999838 505276.9268999994, 207015.9321999997 505291.3348999992, 207046.31069999933 505313.53339999914)"
adviessnelheid_kenmerk.305,30,R,8.22599983,R,8.3210001,T,044,KLK0009776365,L,I,,"LINESTRING (97435.02829999849 470703.6629000008, 97433.62460000068 470705.7670999989, 97434.4721999988 470708.5571000017, 97434.91660000011 470712.29199999943, 97434.15790000185 470721.42920000106, 97430.89699999988 470725.8845000006, 97428.79129999876 470728.76139999926, 97421.62840000167 470732.873300001, 97413.28510000184 470733.79100000113, 97404.59600000083 470732.6218999997, 97399.69990000129 470731.6052000001, 97375.92980000004 470725.9699999988, 97357.36230000108 470726.40370000154)"
adviessnelheid_kenmerk.306,50,R,30.88400078,R,31.97999954,T,057,KLK0009789982,L,I,,"LINESTRING (55053.62299999967 424420.0817000009, 55075.58210000023 424423.09010000154, 55092.62730000168 424425.5694999993, 55112.346599999815 424428.89880000055, 55129.731800001115 424432.3520000018, 55152.03790000081 424437.8081, 55171.1922999993 424443.5507999994, 55179.10990000144 424446.25079999864, 55197.84120000154 424453.2173999995, 55206.45479999855 424456.7421000004, 55224.70109999925 424464.9171999991, 55247.78339999914 424476.11780000106, 55265.54879999906 424485.30480000004, 55276.60339999944 424491.256000001, 55298.82030000165 424503.76040000096, 55316.0522999987 424513.9116999991, 55325.74650000036 424519.82829999924, 55342.66270000115 424530.48860000074, 55359.350900001824 424541.5115999989, 55369.46700000018 424548.43840000033, 55390.20340000093 424563.27519999817, 55409.892999999225 424578.1486000009, 55430.591899998486 424594.500500001, 55445.9384999983 424607.2998000011, 55460.993599999696 424620.4659000002, 55469.66409999877 424628.3550999984, 55484.104200001806 424642.18140000105, 55497.96779999882 424656.5973000005, 55508.39420000091 424668.52380000055, 55520.922299999744 424684.0604999997, 55534.19860000163 424702.5421999991, 55544.914200000465 424719.37370000035, 55554.811200000346 424736.7575000003, 55558.93820000067 424744.5403999984, 55567.58650000021 424762.5080000013, 55574.54500000179 424779.1812000014, 55581.53319999948 424798.1568999998, 55587.61789999902 424817.1959999986, 55593.47890000045 424840.49329999834, 55595.406100001186 424850.1101000011, 55599.14130000025 424872.98519999906, 55601.283700000495 424892.8819000013, 55602.39110000059 424910.9789999984, 55602.6512000002 424930.98959999904, 55602.41869999841 424940.97989999875, 55601.159699998796 424960.9197999984, 55599.67660000175 424974.96279999986, 55597.63679999858 424989.78489999846, 55595.90289999917 424999.8082000017, 55593.33430000022 425012.49060000107, 55588.7965000011 425031.43299999833, 55584.916999999434 425045.2399000004, 55580.61639999971 425058.8770999983, 55574.03280000016 425077.74720000103, 55559.9048999995 425115.1699000001, 55536.78990000114 425174.3643999994, 55531.44200000167 425189.17870000005, 55530.44280000031 425192.46440000087)"
adviessnelheid_kenmerk.307,50,R,31.00200081,R,31.97999954,H,057,KLK0009789987,R,I,,"LINESTRING (55053.62299999967 424420.0817000009, 55075.58210000023 424423.09010000154, 55092.62730000168 424425.5694999993, 55112.346599999815 424428.89880000055, 55129.731800001115 424432.3520000018, 55152.03790000081 424437.8081, 55171.1922999993 424443.5507999994, 55179.10990000144 424446.25079999864, 55197.84120000154 424453.2173999995, 55206.45479999855 424456.7421000004, 55224.70109999925 424464.9171999991, 55247.78339999914 424476.11780000106, 55265.54879999906 424485.30480000004, 55276.60339999944 424491.256000001, 55298.82030000165 424503.76040000096, 55316.0522999987 424513.9116999991, 55325.74650000036 424519.82829999924, 55342.66270000115 424530.48860000074, 55359.350900001824 424541.5115999989, 55369.46700000018 424548.43840000033, 55390.20340000093 424563.27519999817, 55409.892999999225 424578.1486000009, 55430.591899998486 424594.500500001, 55445.9384999983 424607.2998000011, 55460.993599999696 424620.4659000002, 55469.66409999877 424628.3550999984, 55484.104200001806 424642.18140000105, 55497.96779999882 424656.5973000005, 55508.39420000091 424668.52380000055, 55520.922299999744 424684.0604999997, 55534.19860000163 424702.5421999991, 55544.914200000465 424719.37370000035, 55554.811200000346 424736.7575000003, 55558.93820000067 424744.5403999984, 55567.58650000021 424762.5080000013, 55574.54500000179 424779.1812000014, 55581.53319999948 424798.1568999998, 55587.61789999902 424817.1959999986, 55593.47890000045 424840.49329999834, 55595.406100001186 424850.1101000011, 55599.14130000025 424872.98519999906, 55601.283700000495 424892.8819000013, 55602.39110000059 424910.9789999984, 55602.6512000002 424930.98959999904, 55602.41869999841 424940.97989999875, 55601.159699998796 424960.9197999984, 55599.67660000175 424974.96279999986, 55597.63679999858 424989.78489999846, 55595.90289999917 424999.8082000017, 55593.33430000022 425012.49060000107, 55588.7965000011 425031.43299999833, 55584.916999999434 425045.2399000004, 55580.61639999971 425058.8770999983, 55579.06210000068 425063.33199999854)"
adviessnelheid_kenmerk.308,50,R,31.51199913,R,31.59000015,T,058,KLK0009792274,L,I,,"LINESTRING (139004.66279999912 394956.1063000001, 139056.76999999955 394914.756000001, 139063.97069999948 394906.44029999897)"
adviessnelheid_kenmerk.309,50,R,55.08000183,R,55.80699921,T,058,KLK0009792536,L,I,,"LINESTRING (116415.95459999889 395912.6678000018, 116438.89319999889 395903.97560000047, 116453.11549999937 395899.1840999983, 116469.70969999954 395893.9653000012, 116479.32169999927 395891.26399999857, 116489.24120000005 395888.7778999992, 116503.91800000146 395885.6878999993, 116518.13259999827 395883.18279999867, 116532.28649999946 395881.2804000005, 116542.60619999841 395880.2756000012, 116552.58749999851 395879.5698999986, 116567.09169999883 395878.94480000064, 116587.0914000012 395879.05370000005, 116597.05249999836 395879.4882000014, 116611.98490000144 395880.7503999993, 116621.89079999924 395881.90890000015, 116632.48699999973 395883.4989, 116642.34459999949 395885.1807000004, 116657.0848999992 395888.1070000008, 116666.82699999958 395890.36740000173, 116683.38830000162 395895.11510000005, 116692.9103000015 395898.17009999976, 116709.20949999988 395903.9935999997, 116718.51909999922 395907.68079999834, 116732.1986999996 395913.83520000055, 116745.62799999863 395920.5373999998, 116757.55550000072 395927.0221000016, 116770.45039999858 395934.6884999983, 116778.90569999814 395940.0166000016, 116787.12530000135 395945.6609000005, 116791.13149999827 395948.66059999913, 116794.86639999971 395951.7723999992, 116799.6966000013 395956.53170000017, 116803.01319999993 395960.2815000005, 116805.98660000041 395964.2866999991, 116808.90520000085 395968.9083000012, 116811.2947999984 395973.27380000055, 116813.95120000094 395979.49599999934, 116815.4701000005 395984.2597000003, 116816.73479999974 395989.1169000007, 116817.84690000117 395995.2791999988, 116818.44249999896 396000.243999999, 116818.58680000156 396005.253800001, 116818.10130000114 396013.5256999992, 116817.31219999865 396018.4277999997, 116816.22480000183 396022.9301000014, 116814.81639999896 396027.54349999875, 116812.91070000082 396032.57559999824, 116810.78720000014 396037.12150000036, 116808.40439999849 396041.5188000016, 116805.752700001 396045.75360000134, 116801.02739999816 396051.8942000009, 116797.60889999941 396055.5432000011, 116793.94399999827 396058.9642000012, 116790.03200000152 396062.03990000114, 116786.2274999991 396064.6999000013, 116781.96169999987 396067.3148000017, 116777.51799999923 396069.61360000074, 116772.9803000018 396071.5736999996, 116769.07970000058 396072.9741999991, 116764.24969999865 396074.27980000153, 116759.13210000098 396075.35880000144, 116754.16420000046 396075.97850000113, 116749.2201000005 396076.35170000046, 116743.66970000044 396076.375, 116738.67819999903 396076.07990000024, 116733.7313000001 396075.52650000155, 116729.57330000028 396074.8169, 116724.68090000004 396073.7699000016, 116715.12860000134 396070.86389999837, 116707.4840000011 396068.0234999992, 116702.8852000013 396066.05260000005, 116693.85799999908 396061.7798999995, 116683.33199999854 396056.5443000011, 116596.46999999881 396019.48750000075)"
adviessnelheid_kenmerk.310,30,R,147.77400208,R,147.88200378,T,058,KLK0009793105,L,I,,"LINESTRING (51553.631599999964 388996.04619999975, 51552.08940000087 388946.4323000014, 51552.20389999822 388941.38899999857, 51553.10990000144 388934.3610999994, 51555.003600001335 388929.5091999993, 51561.42080000043 388925.22309999913, 51566.14330000058 388924.1099999994, 51571.08709999919 388923.2831999995, 51587.49859999865 388922.2866999991)"
adviessnelheid_kenmerk.311,50,R,147.58700562,R,147.70399475,H,058,KLK0009793114,R,I,,"LINESTRING (51794.40720000118 388973.28550000116, 51750.365699999034 388982.5304000005, 51712.13340000063 388989.9989, 51679.59519999847 388995.7564999983)"
adviessnelheid_kenmerk.312,30,R,147.70399475,R,147.86399841,H,058,KLK0009793125,R,I,,"LINESTRING (51679.59519999847 388995.7564999983, 51667.81329999864 388997.8412999995, 51608.655900001526 389007.55970000103, 51602.23570000008 389009.1955000013, 51595.85060000047 389012.34750000015, 51592.413400001824 389017.67990000173, 51591.36600000039 389023.39649999887, 51591.041700001806 389028.20699999854, 51591.07110000029 389033.20699999854, 51591.39629999921 389038.20540000126, 51592.585799999535 389048.1944000013, 51592.819899998605 389052.2019000016, 51592.908300001174 389072.2124999985, 51592.75780000165 389093.93609999865, 51591.13899999857 389099.4459999986)"
adviessnelheid_kenmerk.313,30,R,147.51699829,R,147.84899902,T,058,KLK0009793132,L,I,,"LINESTRING (51477.79500000179 389132.6259999983, 51481.136500000954 389128.6884999983, 51481.01049999893 389099.08779999986, 51481.09530000016 389091.06749999896, 51481.645599998534 389083.08570000157, 51482.21759999916 389079.11930000037, 51483.381599999964 389073.93989999965, 51484.92740000039 389069.18360000104, 51486.89449999854 389064.5729999989, 51489.0262000002 389060.5967000015, 51491.545099999756 389056.67920000106, 51494.555300001055 389052.64350000024, 51497.78020000085 389048.81120000035, 51501.22150000185 389045.28929999843, 51506.554900001734 389040.6425999999, 51514.657900001854 389034.7822000012, 51518.51399999857 389031.5815999992, 51524.21249999851 389025.7842000015, 51527.23050000146 389021.77629999816, 51531.00629999861 389014.6251000017, 51533.67240000144 389006.0758000016, 51534.39479999989 389001.24390000105, 51534.629200000316 388995.96649999917, 51532.65289999917 388930.9965999983, 51531.39380000159 388890.57730000094, 51530.981800001115 388883.1328999996, 51530.26359999925 388878.4268999994, 51529.10929999873 388874.3104999997, 51526.68890000135 388869.7575000003, 51522.00510000065 388866.8423999995, 51517.36149999872 388865.93400000036, 51512.38060000166 388865.3566999994, 51507.33900000155 388865.37319999933, 51483.44319999963 388866.0582000017)"
adviessnelheid_kenmerk.314,50,R,147.84899902,R,147.9940033,T,058,KLK0009793139,L,I,,"LINESTRING (51348.955299999565 388915.29019999877, 51369.54340000078 388900.1057000011, 51377.71009999886 388894.33249999955, 51387.07649999857 388888.32229999825, 51395.78069999814 388883.37959999964, 51404.8209999986 388879.09589999914, 51414.16019999981 388875.40089999884, 51418.827100001276 388873.8447000012, 51428.3209999986 388871.2659999989, 51433.22819999978 388870.2126000002, 51443.09319999814 388868.51040000096, 51448.05750000104 388867.9134000018, 51459.1325000003 388866.9930000007, 51469.118799999356 388866.46880000085, 51483.44319999963 388866.0582000017)"
adviessnelheid_kenmerk.315,60,R,166.23899841,R,166.65499878,T,058,KLK0009793254,L,I,,"LINESTRING (34319.33700000122 389250.3471999988, 34344.17179999873 389235.5421999991, 34351.88830000162 389231.0493000001, 34360.674600001425 389226.258200001, 34371.715900000185 389221.1158999987, 34381.08630000055 389217.560899999, 34391.06749999896 389214.8183000013, 34400.94159999862 389213.0417000018, 34409.0784999989 389212.4726999998, 34414.099599998444 389212.3092, 34424.07319999859 389213.09149999917, 34428.44399999827 389213.8401999995, 34433.31469999999 389214.8903999999, 34438.16149999946 389216.16120000184, 34446.886900000274 389219.2441000007, 34455.903400000185 389223.65769999847, 34464.45369999856 389229.0927999988, 34472.2173999995 389235.41420000046, 34478.15819999948 389241.4882999994, 34481.48900000006 389245.21379999816, 34484.59690000117 389249.13060000166, 34490.55559999868 389258.42060000077, 34494.94299999997 389267.4096000008, 34499.19200000167 389279.9461000003, 34500.11679999903 389284.86080000177, 34501.384300000966 389293.133200001, 34501.903400000185 389303.11470000073, 34501.00299999863 389315.9827999994, 34499.44990000129 389325.8607000001, 34497.13850000128 389335.59010000154, 34493.17199999839 389349.0221000016, 34488.35429999977 389363.22740000114, 34476.37829999998 389395.9246999994, 34465.68719999865 389423.9561999999, 34450.98440000042 389461.1330000013)"
adviessnelheid_kenmerk.316,60,R,20.38599968,R,20.95899963,H,065,KLK0009793597,R,I,,"LINESTRING (137060.1598000005 396397.0293000005, 137052.61149999872 396390.94150000066, 137042.4092000015 396383.78390000015, 137029.5833999999 396375.996199999, 137017.84679999948 396369.5126999989, 136995.65029999986 396357.79780000076, 136986.91189999878 396352.91380000114, 136978.7736000009 396347.7184999995, 136973.69269999862 396344.01469999924, 136969.87189999968 396340.95219999924, 136962.3729000017 396334.33089999855, 136955.40839999914 396326.96189999953, 136952.17320000008 396323.13500000164, 136946.11930000037 396315.1743000001, 136942.78170000017 396310.0751999989, 136940.27070000023 396305.8905000016, 136937.89299999923 396301.4891999997, 136935.98699999973 396297.54839999974, 136933.9365000017 396293.02650000155, 136930.9763999991 396285.63430000097, 136929.44110000134 396280.9158000015, 136926.8718000017 396271.2313000001, 136924.78220000118 396259.79679999873, 136924.2281000018 396254.82730000094, 136923.8739 396249.83779999986, 136923.76080000028 396244.931499999, 136924.00820000097 396235.1378999986, 136924.99390000105 396225.53350000083, 136926.69429999962 396215.99010000005, 136928.28049999848 396209.4829000011, 136931.3007999994 396200.13599999994, 136933.0962000005 396195.4605999999, 136938.7778000012 396183.4459999986, 136943.8513999991 396174.83520000055, 136946.88809999824 396170.2575000003, 136952.95589999855 396162.29740000144, 136956.3786999993 396158.0903000012, 136993.69509999827 396115.44000000134, 137009.9065000005 396096.4070999995, 137022.73330000043 396081.061999999, 137041.73220000044 396057.8427999988, 137067.752700001 396025.1510999985, 137103.5384999998 395978.3029000014, 137120.05480000004 395955.4065000005)"
adviessnelheid_kenmerk.325,90,R,0.059,R,1.30499995,T,027,KLK0009926757,L,I,,"LINESTRING (116302.94260000065 395933.8198999986, 116352.26700000092 395913.27259999886, 116387.51179999858 395898.79879999906, 116421.12889999896 395885.30409999937, 116439.98319999874 395878.6314999983, 116455.55700000003 395873.5716999993, 116474.53299999982 395868.1152999997, 116494.02820000052 395863.5260999985, 116513.75160000101 395860.04190000147, 116537.80950000137 395857.15349999815, 116545.97239999846 395856.4818999991, 116566 395855.3900000006, 116586 395855.58370000124, 116606 395856.69779999927, 116610.99469999969 395857.1169999987, 116632.87959999964 395859.86609999835, 116652.54039999843 395863.30999999866, 116664.77470000088 395865.94729999825, 116684.08579999954 395870.9946999997, 116702.70089999959 395876.8363999985, 116724.0689000003 395884.84329999983, 116742.39029999822 395892.87110000104, 116754.98180000111 395899.03610000014, 116772.52950000018 395908.63109999895, 116786.75499999896 395917.3960000016, 116803.33260000125 395928.5502999984, 116817.45490000024 395938.750599999, 116834.87350000069 395953.25879999995, 116849.59970000014 395966.67280000076, 116863.88589999825 395980.67709999904, 116872.99540000036 395990.0044, 116886.71999999881 396004.55209999904, 116995.3077000007 396122.0689999983, 117026.61210000142 396155.39229999855, 117085.62280000001 396206.0399999991, 117101.79419999942 396217.9444999993, 117126.15799999982 396233.30519999936, 117136.91050000116 396239.10810000077, 117154.8739 396248.1539000012, 117163.57829999924 396251.9514000006, 117181.9684999995 396259.4184000008, 117200.78539999947 396266.11740000173, 117295.19629999995 396299.0903999992, 117339.17000000179 396313.60449999943, 117370.21029999852 396330.21070000157)"
adviessnelheid_kenmerk.317,90,R,53.20199966,R,53.98799896,H,016,KLK0009841838,R,I,,"LINESTRING (106668.78449999914 406999.82229999825, 106669.29080000147 406998.3002999984, 106672.8748999983 406986.7047000006, 106678.24419999868 406967.37680000067, 106679.48750000075 406962.5331000015, 106681.65239999816 406952.76900000125, 106682.85229999945 406946.5881000012, 106684.4935999997 406936.622299999, 106685.78460000083 406926.7056000009, 106686.76179999858 406916.75079999864, 106687.1334999986 406911.7591999993, 106687.68629999831 406898.808699999, 106687.7313000001 406888.8055000007, 106687.35009999946 406875.9534999989, 106686.17159999907 406860.9204999991, 106684.96330000088 406850.99340000004, 106682.7862999998 406837.3128999993, 106681.84459999949 406832.2936999984, 106679.65729999915 406822.53020000085, 106677.1042000018 406812.8614999987, 106674.78400000185 406804.90520000085, 106671.67610000074 406795.31920000166, 106668.31089999899 406785.9023000002, 106663.57470000163 406773.88430000097, 106661.5625 406769.20749999955, 106657.47839999944 406760.0731999986, 106650.96649999917 406746.5601999983, 106644.22289999947 406733.16039999947, 106621.87620000169 406690.7820000015, 106613.03929999843 406672.83509999886, 106610.13010000065 406666.11829999834, 106606.66930000111 406656.9334000014, 106603.70100000128 406647.5078999996, 106602.42280000076 406642.7184999995, 106601.3515000008 406637.8302000016, 106599.70470000058 406628.5300000012, 106598.70039999858 406618.81439999864, 106598.4028000012 406613.82140000165, 106598.29560000077 406605.9836000018, 106598.40560000017 406601.24720000103, 106598.76269999892 406596.25989999995, 106599.87469999865 406586.3159000017, 106601.70019999892 406576.14279999956, 106602.85009999946 406571.2712999992, 106604.00519999862 406566.99109999835, 106606.51449999958 406559.04619999975, 106610.04569999874 406549.77059999853, 106614.32510000095 406540.7316999994, 106617.22780000046 406535.30900000036, 106622.3104000017 406526.96020000055, 106627.1662000008 406519.91690000147, 106630.14860000089 406515.9567999989, 106633.33199999854 406512.1009000018, 106640.01359999925 406504.65410000086, 106646.98429999873 406497.91319999844, 106654.67689999938 406491.4635999985, 106658.68019999936 406488.3958999999, 106662.84149999917 406485.46599999815, 106670.90370000154 406480.3277999982, 106681.58179999888 406474.569600001, 106686.11190000176 406472.44959999993, 106696.74219999835 406468.2159000002, 106706.32959999889 406465.16270000115, 106716.0522999987 406462.78610000014, 106721.35619999841 406461.76300000027, 106731.09959999844 406460.3997000009, 106742.87730000168 406459.680399999, 106749.90029999986 406459.6655000001, 106759.97360000014 406460.19590000063, 106769.92529999837 406461.49240000173, 106779.76839999855 406463.28880000114, 106789.50499999896 406465.5747000016, 106796.3337999992 406467.7529999986, 106815.14510000125 406474.79289999977, 106819.89189999923 406476.3647999987, 106889.75160000101 406498.55779999867)"
adviessnelheid_kenmerk.318,90,R,60.64500046,R,61.96300125,H,016,KLK0009841932,R,I,,"LINESTRING (108293.64090000093 398936.07119999826, 108299.93800000101 398943.5126999989, 108303.20320000127 398946.15459999815, 108319.68070000038 398959.7890999988, 108329.17880000174 398967.89020000026, 108340.25189999864 398977.4252000004, 108353.0709999986 398988.8746000007, 108371.30999999866 399005.3801999986, 108373.97450000048 399007.87319999933, 108381.17020000145 399014.53990000114, 108388.89860000089 399021.7875000015, 108399.61520000175 399032.10920000076, 108405.06230000034 399037.59760000184, 108405.27490000054 399037.7932000011, 108418.40830000117 399051.1552999988, 108428.7910999991 399061.9884000011, 108472.08520000055 399110.6484999992, 108483.74670000002 399124.97839999944, 108499.30620000139 399144.5560000017, 108514.63129999861 399164.2846000008, 108601.503800001 399277.68719999865, 108628.66440000013 399309.79780000076, 108668.56019999832 399361.7806000002, 108875.22080000117 399630.6383000016, 108890.74300000072 399651.90040000156, 108896.42350000143 399660.13369999826, 108904.66560000181 399672.5346000008, 108912.5036999993 399685.3280000016, 108921.18620000035 399700.5320000015, 108925.88589999825 399709.35880000144, 108933.3123999983 399724.06109999865, 108939.5828000009 399737.6878999993, 108947.05970000103 399755.4726999998, 108954.10570000112 399774.1821999997, 108957.74010000005 399784.8973999992, 108962.19700000063 399799.2210999988, 108966.03810000047 399812.8724000007, 108969.63769999892 399827.4715999998, 108972.8376000002 399842.1130999997, 108974.94240000099 399853.3227000013, 108976.55669999868 399863.20369999856, 108978.68149999902 399878.0480000004, 108979.89719999954 399888.14880000055, 108981.22170000151 399903.1196000017, 108982.3627000004 399921.8841000013, 108982.87200000137 399936.8783, 108981.81500000134 399955.71499999985, 108983.20309999958 400007.20219999924, 108983.7650000006 400023.871199999)"
adviessnelheid_kenmerk.319,60,R,4.80499983,R,5.14599991,T,027,KLK0009842864,L,I,,"LINESTRING (115926.48589999974 399429.62040000036, 115925.53220000118 399419.44310000166, 115920.12559999898 399357.30480000004, 115919.61290000007 399352.3253000006, 115918.78029999882 399347.3944000006, 115916.88819999993 399339.1704000011, 115915.43219999969 399334.41910000145, 115913.50569999963 399329.8046000004, 115911.54890000075 399325.20320000127, 115908.35429999977 399318.86199999973, 115905.82400000095 399314.56329999864, 115903.07319999859 399310.3878999986, 115897.82110000029 399304.13060000166, 115894.42700000107 399300.6182000004, 115890.6623999998 399297.3258999996, 115885.47599999979 399293.63369999826, 115881.24120000005 399291.123399999, 115876.69240000099 399289.03759999946, 115867.8189000003 399286.2364999987, 115863.0091000013 399285.123300001, 115858.059799999 399284.38969999924, 115853.08650000021 399283.872299999, 115844.19849999994 399283.3636999987, 115839.23420000076 399283.5692999996, 115834.27419999987 399284.20329999924, 115829.36910000071 399285.2276000008, 115823.6297999993 399286.8680999987, 115819.04329999909 399288.4952000007, 115814.43400000036 399290.4409000017, 115807.31859999895 399294.2071999982, 115803.22940000147 399296.939199999, 115799.28110000119 399300.00769999996, 115794.30849999934 399304.6777999997, 115790.98200000077 399308.3016999997, 115787.77089999989 399312.16330000013, 115784.82710000128 399316.20749999955, 115781.50019999966 399321.6523000002, 115779.20019999892 399326.24810000136, 115777.3376000002 399330.9334000014, 115775.78950000182 399335.6988000013, 115774.50569999963 399340.5315000005, 115772.87409999967 399349.41099999845, 115772.87929999828 399353.41099999845, 115771.03599999845 399407)"
adviessnelheid_kenmerk.320,50,R,22.41699982,R,22.89999962,H,027,KLK0009843103,R,I,,"LINESTRING (120865.53249999881 415222.77739999816, 120875.56280000135 415231.96819999814, 120883.46299999952 415250.31069999933, 120893.3852000013 415272.559799999, 120904.51370000094 415294.85020000115, 120911.4160999991 415307.38049999997, 120916.49529999867 415315.98479999974, 120921.95149999857 415324.36520000175, 120925.28119999915 415328.6906999983, 120928.6229000017 415332.44779999927, 120935.75459999964 415339.30799999833, 120939.61239999905 415342.5626000017, 120943.57779999822 415345.617899999, 120947.6425999999 415348.53020000085, 120951.89919999987 415351.16699999943, 120959.46750000119 415355.3145000003, 120964.01260000095 415357.4305999987, 120968.70690000057 415359.15249999985, 120976.91539999843 415361.7478, 120981.75180000067 415363.0117999986, 120986.65459999815 415363.9932000004, 120993.69779999927 415365.01900000125, 120998.66010000184 415365.4754000008, 121008.67179999873 415365.50189999864, 121017.96049999818 415364.6469999999, 121022.92650000006 415363.9530999996, 121031.29509999976 415362.1330000013, 121036.10750000179 415360.79019999877, 121040.85429999977 415359.2181000002, 121045.54030000046 415357.4697000012, 121052.1548999995 415354.5714999996, 121060.92170000076 415349.8630999997, 121070.1352000013 415343.83889999986, 121086.4849999994 415332.3194999993, 121149.78090000153 415286.1488999985, 121162.02710000053 415277.4860999994, 121169.92330000177 415272.4087000005, 121174.36740000173 415270.06720000133, 121181.04369999841 415267.0669, 121185.7591000013 415265.33889999986, 121190.56980000064 415263.96079999954, 121195.47260000184 415262.96240000054, 121201.10480000079 415262.25349999964, 121206.10130000114 415261.9567000009, 121211.10810000077 415261.8927000016, 121216.10330000147 415262.1130999997, 121223.02219999954 415262.8638000004, 121226.97480000183 415263.6053000018, 121230.8627000004 415264.5647, 121234.68840000033 415265.7329000011, 121238.44689999893 415267.1270999983, 121242.1425999999 415268.7318999991, 121247.80790000036 415271.47019999847, 121250.08520000055 415272.57090000063, 121269 415286)"
