IMGEO_LOKAALID;ID;IMGEO_OBJECTBEGIN;IMGEO_TYPE_PLUS;IMGEO_BRONHOUDER;IMGEO_KLASSE;X;Y;LONG;LAT;STADSDEELCODE;STADSDEELNAAM;WIJKCODE;WIJKNAAM;BUURTCODE;BUURTNAAM;STRAAT
G0518.2057AF36-C2DC-C1FE-E053-530A0B0ACA32;61301605;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83889.106;456318.139;4.349567095339696;52.09054936538812;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Roggekamp
G0518.2057AF36-C2E1-C1FE-E053-530A0B0ACA32;61301610;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83855.831;455950.836;4.349158262565814;52.08724419422377;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Het Kleine Loo
G0518.2057AF36-C2F6-C1FE-E053-530A0B0ACA32;61301631;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83976.593;457142.708;4.350671697372042;52.0979708688717;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Reigersbergen
G0518.2057AF36-C624-C1FE-E053-530A0B0ACA32;61301642;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84199.802;456886.696;4.353981926115278;52.09569872522886;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Bezuidenhoutseweg
G0518.2057AF36-C98A-C1FE-E053-530A0B0ACA32;61301705;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84277.773;457266.692;4.355040772735103;52.0991236599353;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Park Marlot
G0518.2057AF36-C98E-C1FE-E053-530A0B0ACA32;61301709;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84282.836;457650.721;4.355034962093426;52.102575514871205;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Park Marlot
G0518.1E0A6F18-8394-E183-E053-530A0B0A8A7D;60621527;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80297.4;454849.534;4.297488194972864;52.07687835903411;5;Centrum;28;Centrum;11;Kortenbos;Z.H.B.-hoven
G0518.1E0A6F18-7363-E183-E053-530A0B0A8A7D;60622891;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82944.967;453373.264;4.3364145391228766;52.063962183986575;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Stuwstraat
G0518.1E0A6F18-736B-E183-E053-530A0B0A8A7D;60622899;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82752.308;453809.757;4.333513051526072;52.067859788016776;6;Laak;39;Binckhorst;60;Binckhorst;Mercuriusweg
G0518.1E0A6F18-736C-E183-E053-530A0B0A8A7D;60622900;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82750.662;453811.969;4.333488581334141;52.06787945223163;6;Laak;39;Binckhorst;60;Binckhorst;Mercuriusweg
G0518.1E0A6F18-7370-E183-E053-530A0B0A8A7D;60622904;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82770.475;453785.123;4.333783175615037;52.067640775237;6;Laak;39;Binckhorst;60;Binckhorst;Mercuriusweg
G0518.1E0A6F18-75F8-E183-E053-530A0B0A8A7D;60622112;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80861.117;453228.387;4.306062069249574;52.062385244263034;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Mijtensstraat
G0518.1E0A6F18-75FB-E183-E053-530A0B0A8A7D;60622115;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80770.046;456382.565;4.304048019399901;52.09071888143693;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Burgemeester Patijnlaan
G0518.1E0A6F18-7885-E183-E053-530A0B0A8A7D;60622150;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80890.54;456604.993;4.305757601721407;52.09273392909434;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Sumatrastraat
G0518.1E0A6F18-78A0-E183-E053-530A0B0A8A7D;60622177;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80984.135;455335.553;4.307398693481814;52.0813383171877;5;Centrum;28;Centrum;12;Voorhout;Noordeinde
G0518.1E0A6F18-78A6-E183-E053-530A0B0A8A7D;60622183;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80982.557;455333.615;4.307376096772795;52.081320689896025;5;Centrum;28;Centrum;12;Voorhout;Noordeinde
G0518.1E0A6F18-7B3F-E183-E053-530A0B0A8A7D;60622191;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81052.305;453370.408;4.308818861979683;52.06368711157651;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Frans Halsstraat
G0518.1E0A6F18-7B56-E183-E053-530A0B0A8A7D;60622214;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81090.658;454298.988;4.309177016024114;52.072037177803914;5;Centrum;28;Centrum;14;Zuidwal;Helena van Doeverenplantsoen
G0518.1E0A6F18-7B5B-E183-E053-530A0B0A8A7D;60622219;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81079.818;454003.372;4.309082958206292;52.06937909531058;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Jacob Jordaensplein
G0518.1E0A6F18-7B63-E183-E053-530A0B0A8A7D;60622227;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81240.305;453657.973;4.311497885472313;52.066296463683294;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Jacob van Campenplein
G0518.1E0A6F18-7B69-E183-E053-530A0B0A8A7D;60622233;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81179.039;452160.96;4.31092813890841;52.05283493989352;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Beetsstraat
G0518.1E0A6F18-7E18-E183-E053-530A0B0A8A7D;60622262;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81225.511;455045.085;4.310982305492858;52.07876016442705;5;Centrum;28;Centrum;12;Voorhout;Buitenhof
G0518.2057AF36-C9A2-C1FE-E053-530A0B0ACA32;61301729;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84401.276;457442.841;4.356806478921268;52.10072245177289;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Hofzichtlaan
G0518.2057AF36-CCD5-C1FE-E053-530A0B0ACA32;61301741;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84594.393;457544.307;4.359603645885767;52.10165891296325;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Zuidwerfplein
G0518.2057AF36-CCDE-C1FE-E053-530A0B0ACA32;61301750;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84806.143;456557.141;4.362897041205441;52.09281427821519;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Walenburg
G0518.2057AF36-CCEC-C1FE-E053-530A0B0ACA32;61301764;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84681.245;456634.496;4.361058789154865;52.09349360726582;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Het Kleine Loo
G0518.2057AF36-CD04-C1FE-E053-530A0B0ACA32;61301788;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;85145.745;456667.642;4.367829298283862;52.09385029375351;7;Haagse Hout;25;Mariahoeve en Marlot;61;Landen;Hendrinaland
G0518.2057AF36-CD05-C1FE-E053-530A0B0ACA32;61301789;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;85166.867;456378.16;4.368196772603961;52.091251415476414;7;Haagse Hout;25;Mariahoeve en Marlot;61;Landen;AEGONplein
G0518.2057AF36-E0D4-C1FE-E053-530A0B0ACA32;61301222;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81705.29;455671.579;4.317845520510594;52.08445404649693;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Laan van Europa
G0518.2057AF36-E0D9-C1FE-E053-530A0B0ACA32;61301227;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81674.518;455740.529;4.317381813152439;52.08506960983011;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Boorlaan
G0518.2057AF36-E0ED-C1FE-E053-530A0B0ACA32;61301247;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81869.139;455395.886;4.320294762704526;52.081998120538145;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Laan van Reagan en Gorbatsjov
G0518.2057AF36-E0F6-C1FE-E053-530A0B0ACA32;61301256;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81920.521;455470.877;4.321028184323798;52.08267883262679;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Laan van Europa
G0518.2057AF36-D04A-C1FE-E053-530A0B0ACA32;61301819;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;85161.307;456641.403;4.368061732894912;52.09361645024336;7;Haagse Hout;25;Mariahoeve en Marlot;61;Landen;Hendrinaland
G0518.2057AF36-BC3B-C1FE-E053-530A0B0ACA32;61301512;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83108.235;456366.451;4.338164423117922;52.090882683105086;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;'s-Gravenhaagse Bos
G0518.2057AF36-DD84-C1FE-E053-530A0B0ACA32;61301178;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81834.195;455417.591;4.3197803931872265;52.08218856243107;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Laan van Reagan en Gorbatsjov
G0518.2057AF36-DD8C-C1FE-E053-530A0B0ACA32;61301186;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81793.077;455457.144;4.319172129959305;52.08253858138553;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Laan van Reagan en Gorbatsjov
G0518.2057AF36-DD99-C1FE-E053-530A0B0ACA32;61301199;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81710.115;456768.115;4.317680206184565;52.09430900063139;7;Haagse Hout;4;Benoordenhout;78;Arendsdorp;Oostduin
G0518.2057AF36-BF97-C1FE-E053-530A0B0ACA32;61301570;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83640.725;455254.886;4.3461658128706695;52.080962115737556;7;Haagse Hout;26;Bezuidenhout;66;Bezuidenhout-Oost;Anna van Saksenlaan
G0518.2057AF36-DD70-C1FE-E053-530A0B0ACA32;61301158;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81813.405;455624.904;4.319432652900373;52.08404889165559;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Koekamplaan
G0518.2057AF36-CCE1-C1FE-E053-530A0B0ACA32;61301753;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84799.794;456525.768;4.362810867119091;52.09253152787577;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Walenburg
G0518.2057AF36-CCEE-C1FE-E053-530A0B0ACA32;61301766;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84702.451;456449.462;4.3614063467849835;52.09183342340461;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Zwedenburg
G0518.2057AF36-B8DC-C1FE-E053-530A0B0ACA32;61301454;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;82888.895;456527.901;4.334930202439592;52.092305073958414;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;'s-Gravenhaagse Bos
G0518.2057AF36-B8E9-C1FE-E053-530A0B0ACA32;61301467;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83037.808;455273.985;4.337367443865004;52.081055734446295;7;Haagse Hout;26;Bezuidenhout;65;Bezuidenhout-Midden;Koningin Sophiestraat
G0518.1E0A6F18-7E1F-E183-E053-530A0B0A8A7D;60622269;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81286.326;452188.063;4.312486220202786;52.05309279256337;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Hof van Heden
G0518.1E0A6F18-7E2C-E183-E053-530A0B0A8A7D;60622282;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81161.394;455359.78;4.309979009965449;52.08157970790379;5;Centrum;28;Centrum;12;Voorhout;Lange Voorhout
G0518.1E0A6F18-80DF-E183-E053-530A0B0A8A7D;60622307;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81280.474;452197.985;4.312398773628933;52.053181181247076;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Hof van Heden
G0518.1E0A6F18-80E8-E183-E053-530A0B0A8A7D;60622316;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81292.726;455262.782;4.311915634347631;52.0807255089086;5;Centrum;28;Centrum;12;Voorhout;Lange Vijverberg
G0518.1E0A6F18-80EA-E183-E053-530A0B0A8A7D;60622318;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81275.325;455448.238;4.31162173730728;52.08238984199103;5;Centrum;28;Centrum;12;Voorhout;Lange Voorhout
G0518.1E0A6F18-80EE-E183-E053-530A0B0A8A7D;60622322;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81323.766;455095.811;4.312404450082058;52.07922911008488;5;Centrum;28;Centrum;12;Voorhout;Binnenhof
G0518.1E0A6F18-83BE-E183-E053-530A0B0A8A7D;60622378;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81321.516;456029.466;4.312169944070365;52.08761934920357;5;Centrum;23;Willemspark;47;Willemspark;Javastraat
G0518.1E0A6F18-738E-E183-E053-530A0B0A8A7D;60622934;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82603.34;453619.3;4.331381188481894;52.06612873289646;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Noordpolderkade
G0518.1E0A6F18-7395-E183-E053-530A0B0A8A7D;60622941;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82606.486;453621.812;4.331426529049704;52.066151718964626;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Noordpolderkade
G0518.1E0A6F18-80FB-E183-E053-530A0B0A8A7D;60622335;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81327.453;455467.765;4.312377895031562;52.08257226563997;5;Centrum;28;Centrum;12;Voorhout;Lange Voorhout
G0518.1E0A6F18-8109-E183-E053-530A0B0A8A7D;60622349;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81309.291;455271.705;4.312155326389628;52.0808079028141;5;Centrum;28;Centrum;12;Voorhout;Lange Vijverberg
G0518.1E0A6F18-83CF-E183-E053-530A0B0A8A7D;60622395;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81473.81;451953.706;4.315269641416904;52.05101157641736;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Sinjeur Semeynsweg
G0518.1E0A6F18-83D3-E183-E053-530A0B0A8A7D;60622399;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81413.941;455492.352;4.31363417051886;52.08280472547752;5;Centrum;28;Centrum;12;Voorhout;Lange Voorhout
G0518.14280CBE-2B51-0772-E053-530A0B0AF16A;55612141;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77725.748;450451.846;4.260976284338732;52.03700474487059;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Beresteinlaan
G0518.14280CBE-2B59-0772-E053-530A0B0AF16A;55612149;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77741.785;450103.833;4.261288593405015;52.03387947874841;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Schuttersdreef
G0518.14280CBE-2E99-0772-E053-530A0B0AF16A;55612171;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77655.563;452382.271;4.25951670438749;52.054343128344414;2;Escamp;32;Leyenburg;84;Leyenburg;Florence Nightingalepark
G0518.14280CBE-2EAC-0772-E053-530A0B0AF16A;55612190;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77852.444;450126.964;4.26289575710817;52.03410276319479;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Pachtersdreef
G0518.14280CBE-2EAD-0772-E053-530A0B0AF16A;55612191;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77862.286;450125.248;4.263039549916681;52.034088711623006;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Pachtersdreef
G0518.14280CBE-2EBC-0772-E053-530A0B0AF16A;55612206;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77857.938;450045.138;4.262994265407155;52.03336817830826;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Schoutendreef
G0518.14280CBE-2EC0-0772-E053-530A0B0AF16A;55612210;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77918.089;453077.754;4.263186686812959;52.06062981383851;2;Escamp;32;Leyenburg;84;Leyenburg;Durgerdamhof
G0518.14280CBE-31FA-0772-E053-530A0B0AF16A;55612228;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77993.327;451171.303;4.264713319801402;52.04350755423334;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Het Zicht
G0518.14280CBE-3202-0772-E053-530A0B0AF16A;55612236;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77850.283;453328.21;4.262141526930967;52.062871142684884;2;Escamp;32;Leyenburg;84;Leyenburg;Volendamlaan
G0518.2057AF36-C2F7-C1FE-E053-530A0B0ACA32;61301632;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83953.317;457217.915;4.350316378676785;52.09864375462791;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Reigersbergen
G0518.22229738-11BD-9258-E053-530A0B0AC95B;62450381;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87675.082;454180.311;4.405225094349236;52.0718100347355;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Middenlijn
G0518.22229738-11CE-9258-E053-530A0B0AC95B;62450398;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87757.517;453503.416;4.406560608713419;52.06573677867162;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Nautilussingel
G0518.22229738-11D5-9258-E053-530A0B0AC95B;62450405;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87924.767;453475.916;4.409004782143761;52.06550990620553;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Schelpenhof
G0518.22229738-11DD-9258-E053-530A0B0AC95B;62450413;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88138.641;452853.155;4.412245316013144;52.0599389768338;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Goudvisplein
G0518.22229738-11E5-9258-E053-530A0B0AC95B;62450421;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88498.243;453466.111;4.417368858740679;52.06549090996586;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;IJsduikerstraat
G0518.22229738-11EA-9258-E053-530A0B0AC95B;62450426;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88680.8;453175.03;4.420087349492079;52.06289682826701;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Zilverreigerstraat
G0518.22229738-14FE-9258-E053-530A0B0AC95B;62450436;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88485.52;453440.059;4.417188412152448;52.06525525233574;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;IJsduikerstraat
G0518.22229738-2B55-9258-E053-530A0B0AC95B;62449977;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87787.435;453350.365;4.407026985480807;52.064364935354874;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Fintplantsoen
G0518.22229738-2B5D-9258-E053-530A0B0AC95B;62449985;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84097.781;450161.246;4.353890034837541;52.03524473912661;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Singel
G0518.22229738-2B62-9258-E053-530A0B0AC95B;62449990;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;83326.821;453014.502;4.342057574509866;52.060787566171626;8;Leidschenveen-Ypenburg;41;Hoornwijk;106;Vlietzoom-West;Cromvlietkade
G0518.22229738-2B6F-9258-E053-530A0B0AC95B;62450003;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84284.102;449765.043;4.356686940083891;52.03170786513744;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Singel
G0518.22229738-2E61-9258-E053-530A0B0AC95B;62450014;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84371.177;449808.77;4.357946621975276;52.03211193458529;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Rijswijkse Landingslaan
G0518.22229738-2E72-9258-E053-530A0B0AC95B;62450031;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84527.09;451164.901;4.359938803168761;52.04431927064269;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-2E76-9258-E053-530A0B0AC95B;62450035;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84547.924;451295.066;4.360215614047316;52.0454917050415;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Laan van Kans
G0518.22229738-2E7A-9258-E053-530A0B0AC95B;62450039;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84623.377;450501.977;4.361478619276299;52.03837382917519;8;Leidschenveen-Ypenburg;42;Ypenburg;113;Singels;Wethouder Verheulplantsoen
G0518.22229738-2E82-9258-E053-530A0B0AC95B;62450047;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84586.985;451330.528;4.360777614429608;52.04581536251407;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Laan van Kans
G0518.22229738-3176-9258-E053-530A0B0AC95B;62450061;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84873.236;451635.86;4.36488704484339;52.04859564944657;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Guirlande
G0518.22229738-317E-9258-E053-530A0B0AC95B;62450069;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84853.401;451867.582;4.364550361175569;52.05067561393659;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Ringelwikke
G0518.22229738-3197-9258-E053-530A0B0AC95B;62450094;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85245.832;450920.579;4.370463947593348;52.042214443692146;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Steentijdsingel
G0518.22229738-3198-9258-E053-530A0B0AC95B;62450095;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85240.005;451057.419;4.370351097216327;52.043443488705485;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;IJsvogelhof
G0518.22229738-31A0-9258-E053-530A0B0AC95B;62450103;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85238.712;450545.895;4.370436647284089;52.0388462698383;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Böttgerwater
G0518.22229738-34B0-9258-E053-530A0B0AC95B;62450146;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85341.65;450717.963;4.37190166942471;52.040405582667766;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Rijswijkse Landingslaan
G0518.14280CBE-321A-0772-E053-530A0B0AF16A;55612260;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77886.844;453351.946;4.26266923123649;52.06308954207234;2;Escamp;32;Leyenburg;84;Leyenburg;Nieuwendamlaan
G0518.14280CBE-3223-0772-E053-530A0B0AF16A;55612269;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77979.877;450020.059;4.2647766329172265;52.03315975557098;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Schoutendreef
G0518.14280CBE-27DB-0772-E053-530A0B0AF16A;55612061;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77425.333;451268.986;4.25641329963151;52.04430618311332;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Vredeoord
G0518.14280CBE-27DC-0772-E053-530A0B0AF16A;55612062;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77424.817;451260.761;4.256407646133113;52.04423219520992;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Vredeoord
G0518.14280CBE-27FA-0772-E053-530A0B0AF16A;55612092;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77703.991;449740.249;4.260820073697302;52.03060677416409;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Erasmusweg
G0518.14280CBE-2806-0772-E053-530A0B0AF16A;55612104;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77579.325;452386.647;4.258404362917074;52.054371804850724;2;Escamp;32;Leyenburg;84;Leyenburg;Florence Nightingalepark
G0518.14280CBE-280B-0772-E053-530A0B0AF16A;55612109;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77707.084;449891.693;4.260830916048142;52.03196819385815;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;De Dreef
G0518.14280CBE-280D-0772-E053-530A0B0AF16A;55612111;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77560.003;451247.134;4.2583809450052;52.04412864147152;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Eekhoornrade
G0518.14280CBE-2B3A-0772-E053-530A0B0AF16A;55612118;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77572.028;451287.178;4.2585471268160155;52.0444901857169;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Bouwlustlaan
G0518.14280CBE-2B3D-0772-E053-530A0B0AF16A;55612121;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77595.607;450987.895;4.258958542526056;52.04180390859862;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Winkelstede
G0518.14280CBE-2B4B-0772-E053-530A0B0AF16A;55612135;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77580.259;450908.88;4.258752766256746;52.04109167922679;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Winkelstede
G0518.14280CBE-5393-0772-E053-530A0B0AF16A;55611952;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76907.896;450758.065;4.248988853538937;52.03964201683985;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Randveen
G0518.14280CBE-56D4-0772-E053-530A0B0AF16A;55611976;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77125.482;450979.417;4.252109216293201;52.04166185697358;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Dalveen
G0518.14280CBE-56E8-0772-E053-530A0B0AF16A;55611996;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77295.608;450575.718;4.254680255998843;52.038057811443096;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Hogezijde
G0518.14280CBE-5A1D-0772-E053-530A0B0AF16A;55612009;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77240.074;450525.521;4.253882427580067;52.03759891710023;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Hogezijde
G0518.14280CBE-5A27-0772-E053-530A0B0AF16A;55612019;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77415.174;450436.49;4.2564541710677775;52.03682335870562;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Binnenzijde
