FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,datumaanleg,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,boom_id,gdb_geomattr_data,shape
groen_punten.189,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186428.3999999985 421482.69999999925)
groen_punten.190,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186425.8999999985 421488.1000000015)
groen_punten.191,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186329.6000000015 421678.1000000015)
groen_punten.192,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186326.80000000075 421683.5)
groen_punten.193,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184406.19999999925 428561)
groen_punten.194,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184417.8999999985 428583.6000000015)
groen_punten.195,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184415 428577.5)
groen_punten.196,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184410.30000000075 428569.80000000075)
groen_punten.197,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184398.3999999985 428545)
groen_punten.198,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184394.8999999985 428537)
groen_punten.199,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184390.6000000015 428529.30000000075)
groen_punten.200,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184169.30000000075 428024.80000000075)
groen_punten.201,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184155.69999999925 427997.6000000015)
groen_punten.202,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184160.3999999985 428006.8999999985)
groen_punten.203,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184166.30000000075 428018.69999999925)
groen_punten.204,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184173.69999999925 428033.80000000075)
groen_punten.205,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184178.30000000075 428043)
groen_punten.206,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184172.69999999925 428045.30000000075)
groen_punten.207,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184163.8999999985 428027.3999999985)
groen_punten.208,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184161.19999999925 428021.30000000075)
groen_punten.209,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187020.6000000015 420093.80000000075)
groen_punten.210,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187015.3999999985 420121.30000000075)
groen_punten.211,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187030.1000000015 420086.19999999925)
groen_punten.212,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187025.3999999985 420089.8999999985)
groen_punten.213,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187016.1000000015 420097.3999999985)
groen_punten.214,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187025.69999999925 420086.6000000015)
groen_punten.215,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187021.19999999925 420090.5)
groen_punten.216,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187016.5 420093)
groen_punten.217,,,,,,,,,,,Abies,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187009 420104.5)
groen_punten.218,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187004.1000000015 420095.5)
groen_punten.219,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184387 428521.5)
groen_punten.220,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184467 428679.80000000075)
groen_punten.221,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184470.19999999925 428673.30000000075)
groen_punten.222,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184474.19999999925 428681.6000000015)
groen_punten.223,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184471.19999999925 428688.30000000075)
groen_punten.224,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184463.1000000015 428672.19999999925)
groen_punten.225,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184459.5 428664.19999999925)
groen_punten.226,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184456.3999999985 428657.80000000075)
groen_punten.227,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184453.69999999925 428651.80000000075)
groen_punten.228,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184096.8999999985 427893)
groen_punten.229,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184110.1000000015 427919.80000000075)
groen_punten.230,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184105.80000000075 427910.8999999985)
groen_punten.231,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184101.3999999985 427902.1000000015)
groen_punten.232,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184092.6000000015 427884.1000000015)
groen_punten.233,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186312.30000000075 421710.19999999925)
groen_punten.234,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186309.5 421715.5)
groen_punten.235,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186306.6000000015 421720.80000000075)
groen_punten.236,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186303.80000000075 421726.19999999925)
groen_punten.237,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186035.3999999985 422362)
groen_punten.238,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186021.6000000015 422381.6000000015)
groen_punten.239,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186025.1000000015 422376.69999999925)
groen_punten.240,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186028.80000000075 422371.80000000075)
groen_punten.241,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186005 422416)
groen_punten.242,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185997.5 422425.8999999985)
groen_punten.243,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185994 422430.80000000075)
groen_punten.244,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185986.8999999985 422440.80000000075)
groen_punten.245,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185979.80000000075 422439.30000000075)
groen_punten.246,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185983.3999999985 422434.3999999985)
groen_punten.247,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184450.3999999985 428645.5)
groen_punten.248,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184978.58100000024 429524.7470000014)
groen_punten.249,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184885.9919999987 429508.50499999896)
groen_punten.250,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184957.1259999983 429544.6810000017)
groen_punten.251,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184966.84800000116 429541.1629999988)
groen_punten.252,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184978.41299999878 429520.3920000009)
groen_punten.253,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184951.26000000164 429538.31500000134)
groen_punten.254,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184948.07499999925 429531.7820000015)
groen_punten.255,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184944.5549999997 429520.05700000003)
groen_punten.256,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186349.19999999925 421870.19999999925)
groen_punten.257,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184378.30000000075 428489)
groen_punten.258,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184386.30000000075 428505.69999999925)
groen_punten.259,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186346.6000000015 421876.3999999985)
groen_punten.260,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186343.6000000015 421880.3999999985)
groen_punten.261,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186345.19999999925 421885.69999999925)
groen_punten.262,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186347.8999999985 421880.19999999925)
groen_punten.263,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186351.5 421874.19999999925)
groen_punten.264,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186354.5 421869.6000000015)
groen_punten.265,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184500 428738.30000000075)
groen_punten.266,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184492.6000000015 428722)
groen_punten.267,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184496.1000000015 428730.80000000075)
groen_punten.268,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184506.69999999925 428753.19999999925)
groen_punten.269,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184510.19999999925 428761.3999999985)
groen_punten.270,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184513.5 428768.69999999925)
groen_punten.271,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184514.30000000075 428773.6000000015)
groen_punten.272,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184509.69999999925 428765.8999999985)
groen_punten.273,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186414.8999999985 421510.69999999925)
groen_punten.274,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184940.19700000063 429511.84899999946)
groen_punten.275,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185776.91899999976 422536.59600000083)
groen_punten.276,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186321.1000000015 421694.1000000015)
groen_punten.277,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186355 421629.30000000075)
groen_punten.278,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185808.6400000006 422494.34600000083)
groen_punten.279,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184093.6000000015 427872.3999999985)
groen_punten.280,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184098.1000000015 427881.6000000015)
groen_punten.281,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184102.5 427890.6000000015)
groen_punten.282,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184106.80000000075 427899.6000000015)
groen_punten.283,,,,,,,,,,,Sylvestris,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187043.80000000075 420118.19999999925)
groen_punten.284,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187035.30000000075 420134.69999999925)
groen_punten.285,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187036.6000000015 420128.3999999985)
groen_punten.286,,,,,,,,,,,Sylvestris,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187042.8999999985 420120.30000000075)
groen_punten.287,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187044.80000000075 420110.5)
groen_punten.288,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187033.80000000075 420119.1000000015)
groen_punten.289,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187027 420123.3999999985)
groen_punten.290,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187026.80000000075 420128.80000000075)
groen_punten.291,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187016.69999999925 420136.19999999925)
groen_punten.292,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187019.8999999985 420127.80000000075)
groen_punten.293,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185079.19999999925 429565.5)
groen_punten.294,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185078.3999999985 429576.1000000015)
groen_punten.295,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185078.30000000075 429578.3999999985)
groen_punten.296,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185077.5 429584)
groen_punten.297,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185077.1000000015 429586.80000000075)
groen_punten.298,,,,,,,,,,,Hippocastanum,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185059.6000000015 429598.8999999985)
groen_punten.299,,,,,,,,,,,Hippocastanum,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185052.8999999985 429585.69999999925)
groen_punten.300,,,,,,,,,,,Hippocastanum,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185046.19999999925 429572)
groen_punten.301,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186577 421158.5)
groen_punten.302,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184115.69999999925 427917)
groen_punten.303,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184409.5 428554.3999999985)
groen_punten.304,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184393.30000000075 428521.19999999925)
groen_punten.305,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184397.6000000015 428529.5)
groen_punten.306,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184413.1000000015 428562.19999999925)
groen_punten.307,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184417.30000000075 428571.1000000015)
groen_punten.308,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184421 428577.5)
groen_punten.309,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184363 428441.30000000075)
groen_punten.310,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184367.1000000015 428449.6000000015)
groen_punten.311,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184141.30000000075 427982.30000000075)
groen_punten.312,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184154.8999999985 428009.1000000015)
groen_punten.313,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184150.30000000075 428000)
groen_punten.314,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184146.3999999985 427991.69999999925)
groen_punten.315,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184137 427973.5)
groen_punten.316,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186039.8999999985 422367.3999999985)
groen_punten.317,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186036.5 422372.1000000015)
groen_punten.318,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186032.8999999985 422377.1000000015)
groen_punten.319,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186029.30000000075 422382.1000000015)
groen_punten.320,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186026 422386.80000000075)
groen_punten.321,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186423.19999999925 421493.69999999925)
groen_punten.322,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186420.5 421499.3999999985)
groen_punten.323,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186417.69999999925 421504.80000000075)
groen_punten.324,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186412.1000000015 421516.1000000015)
groen_punten.325,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186409.3999999985 421521.80000000075)
groen_punten.326,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186611.3999999985 421081.1000000015)
groen_punten.327,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186596.80000000075 421114.1000000015)
groen_punten.328,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186594.1000000015 421120.1000000015)
groen_punten.329,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186589.1000000015 421130.8999999985)
groen_punten.330,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186990.3999999985 420101.6000000015)
groen_punten.331,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184373.80000000075 428465.3999999985)
groen_punten.332,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184436.8999999985 428617.80000000075)
groen_punten.333,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184443.5 428631.69999999925)
groen_punten.334,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184440 428624.3999999985)
groen_punten.335,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184433.80000000075 428610.8999999985)
groen_punten.336,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184431.1000000015 428606.1000000015)
groen_punten.337,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187027.6000000015 420168.6000000015)
groen_punten.338,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187031.8999999985 420158.6000000015)
groen_punten.339,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187036 420149.3999999985)
groen_punten.340,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184490.80000000075 428727.69999999925)
groen_punten.341,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184498.80000000075 428744.1000000015)
groen_punten.342,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184494.6000000015 428736)
groen_punten.343,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184486.8999999985 428720)
groen_punten.344,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184483.30000000075 428712.1000000015)
groen_punten.345,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184479.1000000015 428704.69999999925)
groen_punten.346,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184475.6000000015 428697.1000000015)
groen_punten.347,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184501.8999999985 428751)
groen_punten.348,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185078.5 429553.80000000075)
groen_punten.349,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186586.8999999985 421136.5)
groen_punten.350,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186584.30000000075 421141.8999999985)
groen_punten.351,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186581.69999999925 421147.6000000015)
groen_punten.352,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186574.3999999985 421164.1000000015)
groen_punten.353,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186572 421169.6000000015)
groen_punten.354,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186608.80000000075 421087.1000000015)
groen_punten.355,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186606.30000000075 421092.30000000075)
groen_punten.356,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186604.1000000015 421097.69999999925)
groen_punten.357,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186601.5 421103.30000000075)
groen_punten.358,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186973.69999999925 420120.69999999925)
groen_punten.359,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187040.19999999925 420139.6000000015)
groen_punten.360,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184937.51799999923 429503.5760000013)
groen_punten.361,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184972.37900000066 429507.15900000185)
groen_punten.362,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184974.3909999989 429511.6810000017)
groen_punten.363,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184935.57200000063 429497.5789999999)
groen_punten.364,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184960.62700000033 429484.2989999987)
groen_punten.365,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184919.63699999824 429479.2109999992)
groen_punten.366,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184142.6000000015 427971.1000000015)
groen_punten.367,,,,,,,,,,,Europaea,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184146.80000000075 427979.8999999985)
groen_punten.368,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186330.8999999985 421915)
groen_punten.369,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186353.80000000075 421880.19999999925)
groen_punten.370,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186351.30000000075 421884.69999999925)
groen_punten.371,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186348.1000000015 421890.30000000075)
groen_punten.372,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186321.8999999985 421930.3999999985)
groen_punten.373,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186314.3999999985 421929.5)
groen_punten.374,,,,,,,,,,,X canescens cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186317.6000000015 421924.5)
