Plantjaar;ID;Boomsoort;Boomsoort Nederlands;X;Y
1996;9;Abies nordmanniana;Nordmannspar;103462,623;431696,15
;7555;Acer campestre;Veldesdoorn;103798,790499499;431531,096562604
;7577;Acer campestre;Veldesdoorn;103530,747715505;431851,703225949
;7578;Acer campestre;Veldesdoorn;103531,862984701;431850,123261253
;7597;Acer campestre;Veldesdoorn;104207,833750519;431773,35653272
;7598;Acer campestre;Veldesdoorn;104175,128582511;431790,082977868
;7599;Acer campestre;Veldesdoorn;104157,126912366;431806,722359462
;7658;Acer campestre;Veldesdoorn;104282,967116909;431739,900404832
;7659;Acer campestre;Veldesdoorn;104319,497186619;431715,186942892
;7866;Acer campestre;Veldesdoorn;104225,524650158;431367,538892081
;7902;Acer campestre;Veldesdoorn;104710,096497521;431141,661308538
;7905;Acer campestre;Veldesdoorn;104732,773187052;431174,293746135
;7906;Acer campestre;Veldesdoorn;104739,184827495;431183,255396779
;7910;Acer campestre;Veldesdoorn;104827,278737617;431276,763050251
;7911;Acer campestre;Veldesdoorn;104836,360914067;431279,333134038
;7965;Acer campestre;Veldesdoorn;106116,292979628;430253,280913242
;7967;Acer campestre;Veldesdoorn;106117,506614147;430233,343556673
;7969;Acer campestre;Veldesdoorn;106118,308622649;430213,648957646
2017;7971;Acer campestre;Veldesdoorn;106119,862259608;430183,00296652
2017;7972;Acer campestre;Veldesdoorn;106119,219687096;430193,435448404
2017;7973;Acer campestre;Veldesdoorn;106120,266751994;430173,205494457
2017;7975;Acer campestre;Veldesdoorn;106120,975208479;430153,068802762
2017;7977;Acer campestre;Veldesdoorn;106121,864732168;430133,174918877
2017;7979;Acer campestre;Veldesdoorn;106122,60832293;430113,059756005
2017;7981;Acer campestre;Veldesdoorn;106123,565380938;430093,125791158
2017;7983;Acer campestre;Veldesdoorn;106124,272860866;430072,491344408
2017;7985;Acer campestre;Veldesdoorn;106125,100609328;430052,434542952
1970;47;Acer campestre;Veldesdoorn;104515,521;430890,677
1980;11;Acer campestre;Veldesdoorn;104122,799;431828,199
1985;12;Acer campestre;Veldesdoorn;104317,144;431719,457
1985;13;Acer campestre;Veldesdoorn;104160,606;431808,138
1985;14;Acer campestre;Veldesdoorn;104160,755;431804,104
1980;15;Acer campestre;Veldesdoorn;104223,334;431764,082
1980;18;Acer campestre;Veldesdoorn;104037,045;431807,167
1975;19;Acer campestre;Veldesdoorn;103913,193;431546,723
1970;20;Acer campestre;Veldesdoorn;103910,342;431542,61
1970;21;Acer campestre;Veldesdoorn;103877,423;431502,054
1970;22;Acer campestre;Veldesdoorn;103876,671;431504,763
2000;23;Acer campestre;Veldesdoorn;103891,746;431529,796
1990;24;Acer campestre;Veldesdoorn;103893,086;431523,912
1975;25;Acer campestre;Veldesdoorn;104256,042;431202,18
1975;26;Acer campestre;Veldesdoorn;104259,301;431198,921
1970;28;Acer campestre;Veldesdoorn;104249,261;431190,078
1970;29;Acer campestre;Veldesdoorn;104251,557;431189,476
1970;30;Acer campestre;Veldesdoorn;104252,189;431169,281
1970;31;Acer campestre;Veldesdoorn;104256,964;431167,61
1980;32;Acer campestre;Veldesdoorn;104161,532;431274,908
1970;33;Acer campestre;Veldesdoorn;104136,132;431144,388
1990;34;Acer campestre;Veldesdoorn;104179,675;431233,714
2000;35;Acer campestre;Veldesdoorn;104134,539;431139,471
2000;36;Acer campestre;Veldesdoorn;104134,815;431122,524
2000;37;Acer campestre;Veldesdoorn;104131,209;431127,384
2010;39;Acer campestre;Veldesdoorn;105304,552;431610,134
1970;44;Acer campestre;Veldesdoorn;104477,349;430817,359
1970;45;Acer campestre;Veldesdoorn;104469,673;430814,448
1970;46;Acer campestre;Veldesdoorn;104516,315;430887,501
1970;48;Acer campestre;Veldesdoorn;104520,55;430895,971
1970;49;Acer campestre;Veldesdoorn;104521,079;430898,088
1970;50;Acer campestre;Veldesdoorn;104520,791;430900,179
1990;53;Acer campestre;Veldesdoorn;105402,095;431326,07
1985;54;Acer campestre;Veldesdoorn;105652,326;431180,741
1985;55;Acer campestre;Veldesdoorn;105662,662;431181,103
1985;56;Acer campestre;Veldesdoorn;105673,591;431181,838
1985;57;Acer campestre;Veldesdoorn;105713,953;431183,461
1985;58;Acer campestre;Veldesdoorn;105703,942;431182,807
1985;59;Acer campestre;Veldesdoorn;105693,7;431183,581
1985;60;Acer campestre;Veldesdoorn;105682,599;431181,465
1990;65;Acer campestre;Veldesdoorn;105623,446;431238,74
1975;67;Acer campestre;Veldesdoorn;105444,47;430973,101
1990;75;Acer campestre;Veldesdoorn;105487,045;431115,513
1970;76;Acer campestre;Veldesdoorn;105415,373;430931,126
1980;79;Acer campestre;Veldesdoorn;105743,413;431031,04
1990;80;Acer campestre;Veldesdoorn;105469,111;430925,589
1970;81;Acer campestre;Veldesdoorn;105586,248;431790,578
1990;82;Acer campestre;Veldesdoorn;106320,638;430018,666
1980;87;Acer campestre;Veldesdoorn;106021,166;430028,409
2001;40;Acer campestre;;104977,572;431651,134
;7546;Acer campestre 'Elsrijk';Veldesdoorn cv.;103590,807812971;431584,946982305
;7548;Acer campestre 'Elsrijk';Veldesdoorn cv.;103590,998784067;431581,191217417
1980;115;Acer campestre 'Elsrijk';Veldesdoorn cv.;104138,534754047;431506,185152087
2000;127;Acer campestre 'Elsrijk';Veldesdoorn cv.;104549,473;431745,562
2000;128;Acer campestre 'Elsrijk';Veldesdoorn cv.;104519,305;431719,208
2000;129;Acer campestre 'Elsrijk';Veldesdoorn cv.;104521,057;431721,551
2000;130;Acer campestre 'Elsrijk';Veldesdoorn cv.;104522,685;431723,965
2000;135;Acer campestre 'Elsrijk';Veldesdoorn cv.;104547,157;431742,984
2000;136;Acer campestre 'Elsrijk';Veldesdoorn cv.;104544,501;431744,58
2000;140;Acer campestre 'Elsrijk';Veldesdoorn cv.;104550,939;431747,86
1970;100;Acer campestre 'Elsrijk';Veldesdoorn cv.;103583,269;431583,288
1975;101;Acer campestre 'Elsrijk';Veldesdoorn cv.;103617,575;431562,227
1970;102;Acer campestre 'Elsrijk';Veldesdoorn cv.;103560,438;431580,165
1995;103;Acer campestre 'Elsrijk';Veldesdoorn cv.;103804,713;431959,417
1995;104;Acer campestre 'Elsrijk';Veldesdoorn cv.;103809,564;431955,767
1995;105;Acer campestre 'Elsrijk';Veldesdoorn cv.;103815,541;431952,143
1995;106;Acer campestre 'Elsrijk';Veldesdoorn cv.;103822,279;431947,806
1995;107;Acer campestre 'Elsrijk';Veldesdoorn cv.;103828,526;431945,063
1995;108;Acer campestre 'Elsrijk';Veldesdoorn cv.;103834,195;431942,513
1995;109;Acer campestre 'Elsrijk';Veldesdoorn cv.;103794,353;431969,036
1995;110;Acer campestre 'Elsrijk';Veldesdoorn cv.;103790,622;431973,549
1995;111;Acer campestre 'Elsrijk';Veldesdoorn cv.;103799,093;431964,198
1980;112;Acer campestre 'Elsrijk';Veldesdoorn cv.;104305,149;431726,493
1980;113;Acer campestre 'Elsrijk';Veldesdoorn cv.;104596,358;431550,553
1980;116;Acer campestre 'Elsrijk';Veldesdoorn cv.;104116,468;431516,542
1980;117;Acer campestre 'Elsrijk';Veldesdoorn cv.;104119,605;431520,426
1980;118;Acer campestre 'Elsrijk';Veldesdoorn cv.;104114,115;431521,452
2000;119;Acer campestre 'Elsrijk';Veldesdoorn cv.;104096,945;431671,68
2000;120;Acer campestre 'Elsrijk';Veldesdoorn cv.;104089,311;431662,699
2000;121;Acer campestre 'Elsrijk';Veldesdoorn cv.;104084,39;431663,907
1970;122;Acer campestre 'Elsrijk';Veldesdoorn cv.;103859,951;431498,908
1980;123;Acer campestre 'Elsrijk';Veldesdoorn cv.;104241,343;431329,324
1980;124;Acer campestre 'Elsrijk';Veldesdoorn cv.;104268,947;431377,141
1980;125;Acer campestre 'Elsrijk';Veldesdoorn cv.;104257,231;431382,712
1975;126;Acer campestre 'Elsrijk';Veldesdoorn cv.;104175,69;431240,413
2000;131;Acer campestre 'Elsrijk';Veldesdoorn cv.;104524,325;431726,359
2000;132;Acer campestre 'Elsrijk';Veldesdoorn cv.;104526,641;431724,745
2000;133;Acer campestre 'Elsrijk';Veldesdoorn cv.;104529,07;431723,093
2000;134;Acer campestre 'Elsrijk';Veldesdoorn cv.;104531,697;431721,168
2000;137;Acer campestre 'Elsrijk';Veldesdoorn cv.;104542,005;431746,38
2000;138;Acer campestre 'Elsrijk';Veldesdoorn cv.;104539,697;431748,13
2000;139;Acer campestre 'Elsrijk';Veldesdoorn cv.;104552,512;431750,071
1980;142;Acer campestre 'Elsrijk';Veldesdoorn cv.;105133,692;431313,936
1980;143;Acer campestre 'Elsrijk';Veldesdoorn cv.;105203,219;431448,624
1980;144;Acer campestre 'Elsrijk';Veldesdoorn cv.;105198,318;431419,405
1980;145;Acer campestre 'Elsrijk';Veldesdoorn cv.;105208,782;431409,118
1980;146;Acer campestre 'Elsrijk';Veldesdoorn cv.;105202,903;431413,433
1980;147;Acer campestre 'Elsrijk';Veldesdoorn cv.;105191,647;431426,59
1980;148;Acer campestre 'Elsrijk';Veldesdoorn cv.;105187,327;431430,91
1980;149;Acer campestre 'Elsrijk';Veldesdoorn cv.;105184,276;431431,139
1980;150;Acer campestre 'Elsrijk';Veldesdoorn cv.;105208,546;431443,829
1980;151;Acer campestre 'Elsrijk';Veldesdoorn cv.;105203,023;431437,91
1980;152;Acer campestre 'Elsrijk';Veldesdoorn cv.;105197,754;431431,534
1985;153;Acer campestre 'Elsrijk';Veldesdoorn cv.;105621,863;431180,328
1975;154;Acer campestre 'Elsrijk';Veldesdoorn cv.;105489,204;431117,953
1975;155;Acer campestre 'Elsrijk';Veldesdoorn cv.;105494,737;431115,74
1980;156;Acer campestre 'Elsrijk';Veldesdoorn cv.;105475,927;431120,553
1980;157;Acer campestre 'Elsrijk';Veldesdoorn cv.;105472,834;431123,808
2012;158;Acer campestre 'Elsrijk';Veldesdoorn cv.;103501,612;431506,008
2012;159;Acer campestre 'Elsrijk';Veldesdoorn cv.;103507,76;431498,055
2012;160;Acer campestre 'Elsrijk';Veldesdoorn cv.;103514,448;431491,185
1970;161;Acer campestre 'Elsrijk';Veldesdoorn cv.;104405,722;431651,531
1970;162;Acer campestre 'Elsrijk';Veldesdoorn cv.;104412,446;431648,319
1985;61;Acer campestre 'Elsrijk';Veldesdoorn cv.;105642,292;431179,774
1985;62;Acer campestre 'Elsrijk';Veldesdoorn cv.;105635,179;431181,411
1985;63;Acer campestre 'Elsrijk';Veldesdoorn cv.;105629,224;431178,729
1985;64;Acer campestre 'Elsrijk';Veldesdoorn cv.;105623,44;431185,102
1975;93;Acer campestre 'Elsrijk';Veldesdoorn cv.;103579,77;431836,71
1965;94;Acer campestre 'Elsrijk';Veldesdoorn cv.;103736,97;431673,94
1965;95;Acer campestre 'Elsrijk';Veldesdoorn cv.;103741,4;431670,526
1970;96;Acer campestre 'Elsrijk';Veldesdoorn cv.;103566,456;431593,163
1970;97;Acer campestre 'Elsrijk';Veldesdoorn cv.;103570,38;431590,934
1970;98;Acer campestre 'Elsrijk';Veldesdoorn cv.;103574,227;431588,41
1970;99;Acer campestre 'Elsrijk';Veldesdoorn cv.;103579,004;431586,078
2001;165;Acer campestre 'Nanum;;104980,843;431638,625
2001;166;Acer campestre 'Nanum;;104975,649;431641,247
2001;167;Acer campestre 'Nanum;;104974,98;431646,989
2001;168;Acer campestre 'Nanum;;104988,031;431644,819
2001;169;Acer campestre 'Nanum;;104992,762;431641,984
2013;91;Acer campestre 'Red Shine';Veldesdoorn cv.;105903,014300835;430762,108430315
2013;92;Acer campestre 'Red Shine';Veldesdoorn cv.;105901,668;430757,846
1970;177;Acer negundo;Vederesdoorn;105674,926;430878,361
1970;178;Acer negundo;Vederesdoorn;105445,063;430613,662
1970;179;Acer negundo;Vederesdoorn;105448,682;430617,443
1975;183;Acer palmatum 'Atropurpureum';Japanse esdoorn cv.;104961,721;431233,653
1975;194;Acer plat. 'Faassen's Black';;104763,523;431359,616
2012;268;Acer plat. 'Olmsted';;105515,546;431333,134
1970;217;Acer platanoides;Noorse esdoorn;103384,735;431771,531
1970;218;Acer platanoides;Noorse esdoorn;103404,159;431792,472
1970;219;Acer platanoides;Noorse esdoorn;104168,219;431169,814
1995;220;Acer platanoides;Noorse esdoorn;105016,742;431837,638
1995;221;Acer platanoides;Noorse esdoorn;105008,07;431843,052
1995;222;Acer platanoides;Noorse esdoorn;105000,667;431847,722
1995;223;Acer platanoides;Noorse esdoorn;104991,74;431853,212
1995;224;Acer platanoides;Noorse esdoorn;104984,353;431857,876
1995;225;Acer platanoides;Noorse esdoorn;104975,933;431863,108
1995;226;Acer platanoides;Noorse esdoorn;104946,282;431815,64
1995;227;Acer platanoides;Noorse esdoorn;104952,804;431826,355
1995;228;Acer platanoides;Noorse esdoorn;104959,445;431836,912
1995;229;Acer platanoides;Noorse esdoorn;104966,178;431847,449
1990;230;Acer platanoides;Noorse esdoorn;105096,206;431794,147
1990;231;Acer platanoides;Noorse esdoorn;105089,675;431783,636
1970;2319;Acer platanoides;Noorse esdoorn;103526,615;431576,89
1990;232;Acer platanoides;Noorse esdoorn;105083,099;431773,126
1998;233;Acer platanoides;Noorse esdoorn;104804,236;431593,023
1998;234;Acer platanoides;Noorse esdoorn;104778,612;431589,744
2006;245;Acer platanoides;Noorse esdoorn;105127,808;431156,772
2006;246;Acer platanoides;Noorse esdoorn;105135,291;431155,201
2006;247;Acer platanoides;Noorse esdoorn;105136,493;431177,096
2006;248;Acer platanoides;Noorse esdoorn;105147,671;431170,722
2006;249;Acer platanoides;Noorse esdoorn;105169,551;431127,857
2003;250;Acer platanoides;Noorse esdoorn;105184,484;431155,109
1970;251;Acer platanoides;Noorse esdoorn;104829,575;430741,974
2000;252;Acer platanoides;Noorse esdoorn;105556,714;431080,74
2000;253;Acer platanoides;Noorse esdoorn;105551,298;431082,007
1970;267;Acer platanoides;Noorse esdoorn;105451,677;430622,576
1980;417;Acer platanoides;Noorse esdoorn;104857,561;430700,373
1985;6061;Acer platanoides 'Columnare';Noorse esdoorn cv.;104718,685856796;431614,82678334
1998;235;Acer platanoides 'Columnare';Noorse esdoorn cv.;104853,318;431726,898
1998;236;Acer platanoides 'Columnare';Noorse esdoorn cv.;104843,572;431734,513
1998;237;Acer platanoides 'Columnare';Noorse esdoorn cv.;104833,788;431741,372
1998;238;Acer platanoides 'Columnare';Noorse esdoorn cv.;104822,966;431747,153
1998;239;Acer platanoides 'Columnare';Noorse esdoorn cv.;104812,265;431752,785
1998;240;Acer platanoides 'Columnare';Noorse esdoorn cv.;104807,459;431745,247
1998;241;Acer platanoides 'Columnare';Noorse esdoorn cv.;104817,412;431738,186
1998;242;Acer platanoides 'Columnare';Noorse esdoorn cv.;104827,25;431730,882
1998;243;Acer platanoides 'Columnare';Noorse esdoorn cv.;104837,753;431725,238
1998;244;Acer platanoides 'Columnare';Noorse esdoorn cv.;104848,715;431719,586
1998;5908;Acer platanoides 'Columnare';Noorse esdoorn cv.;104687,308;431743,371
1998;5999;Acer platanoides 'Columnare';Noorse esdoorn cv.;104671,983;431751,844
1980;6040;Acer platanoides 'Columnare';Noorse esdoorn cv.;104323,216;431790,338
2000;6041;Acer platanoides 'Columnare';Noorse esdoorn cv.;104311,867;431784,211
1980;6042;Acer platanoides 'Columnare';Noorse esdoorn cv.;104394,578;431751,932
1980;6043;Acer platanoides 'Columnare';Noorse esdoorn cv.;104530,501;431671,988
1980;6044;Acer platanoides 'Columnare';Noorse esdoorn cv.;104585,759;431756,641
1980;6045;Acer platanoides 'Columnare';Noorse esdoorn cv.;104534,167;431785,531
1985;6046;Acer platanoides 'Columnare';Noorse esdoorn cv.;104426,637;431828,286
1980;6047;Acer platanoides 'Columnare';Noorse esdoorn cv.;104544,701;431671,622
1980;6048;Acer platanoides 'Columnare';Noorse esdoorn cv.;104555,612;431687,441
1990;6049;Acer platanoides 'Columnare';Noorse esdoorn cv.;104558,954;431698,115
1980;6050;Acer platanoides 'Columnare';Noorse esdoorn cv.;104596,19;431749,437
1985;6051;Acer platanoides 'Columnare';Noorse esdoorn cv.;104620,013;431766,741
1985;6052;Acer platanoides 'Columnare';Noorse esdoorn cv.;104623,311;431777,133
1985;6053;Acer platanoides 'Columnare';Noorse esdoorn cv.;104632,74;431772,119
1985;6054;Acer platanoides 'Columnare';Noorse esdoorn cv.;104640,558;431767,879
1985;6055;Acer platanoides 'Columnare';Noorse esdoorn cv.;104649,566;431763,662
1980;6056;Acer platanoides 'Columnare';Noorse esdoorn cv.;104671,898;431637,596
1985;6057;Acer platanoides 'Columnare';Noorse esdoorn cv.;104660,269;431621,572
1980;6060;Acer platanoides 'Columnare';Noorse esdoorn cv.;104640,972;431615,421
1985;6062;Acer platanoides 'Columnare';Noorse esdoorn cv.;104734,362;431616,746
1985;6063;Acer platanoides 'Columnare';Noorse esdoorn cv.;104727,259;431615,944
1985;6064;Acer platanoides 'Columnare';Noorse esdoorn cv.;104743,047;431617,495
1997;6545;Acer platanoides 'Columnare';Noorse esdoorn cv.;103394,677;431756,71
;7581;Acer platanoides cv.;Noorse esdoorn cv.;103744,627225969;431737,296059864
2005;187;Acer platanoides 'Drummondii';Bonte Noorse esdoorn;104630,807;431285,202
2012;188;Acer platanoides 'Drummondii';Bonte Noorse esdoorn;104347,581;430751,928
2012;189;Acer platanoides 'Drummondii';Bonte Noorse esdoorn;104361,381;430770,771
2012;190;Acer platanoides 'Drummondii';Bonte Noorse esdoorn;104360,12;430777,706
2012;191;Acer platanoides 'Drummondii';Bonte Noorse esdoorn;104365,144;430785,645
2012;192;Acer platanoides 'Drummondii';Bonte Noorse esdoorn;104371,75;430794,867
2012;193;Acer platanoides 'Drummondii';Bonte Noorse esdoorn;104376,651;430802,013
;207;Acer platanoides 'Globosum';Bolesdoorn;105297,675;431526,691
2000;216;Acer platanoides 'Globosum';Bolesdoorn;105612,218;430784,342
2002;200;Acer platanoides 'Globosum';;105353,13;431723,879
2002;201;Acer platanoides 'Globosum';;105353,445;431720,276
1990;202;Acer platanoides 'Globosum';;105352,604;431727,348
1990;203;Acer platanoides 'Globosum';;105349,419;431730,263
1990;204;Acer platanoides 'Globosum';;105346,07;431731,573
1990;205;Acer platanoides 'Globosum';;105343,534;431727,82
1990;206;Acer platanoides 'Globosum';;105341,972;431725,145
2000;208;Acer platanoides 'Globosum';;105394,172;431221,683
2000;209;Acer platanoides 'Globosum';;105396,788;431224,514
2000;210;Acer platanoides 'Globosum';;105401,982;431230,135
2006;211;Acer platanoides 'Globosum';;105399,434;431227,332
1996;212;Acer platanoides 'Globosum';;105607,934;430794,594
1996;213;Acer platanoides 'Globosum';;105604,21;430787,109
1996;214;Acer platanoides 'Globosum';;105602,953;430784,056
1996;215;Acer platanoides 'Globosum';;105601,375;430781,055
;7794;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105591,919767286;430866,438368169
;7795;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105586,541467406;430854,913439856
;7796;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105581,035112768;430843,516566303
;7797;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105575,400703371;430832,631911785
1970;198;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105372,401;430740,826
1970;199;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105414,533;430743,519
;281;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105054,495;431248,972
2007;282;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105015,421;431188,08
2007;283;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105020,153;431196,77
2005;284;Acer platanoides 'Royal Red';Rode Noorse esdoorn;104632,596;431280,282
2001;285;Acer platanoides 'Royal Red';Rode Noorse esdoorn;104916,559;431233,372
2001;286;Acer platanoides 'Royal Red';Rode Noorse esdoorn;104922,452;431225,412
2001;287;Acer platanoides 'Royal Red';Rode Noorse esdoorn;104904,71;431249,253
2001;288;Acer platanoides 'Royal Red';Rode Noorse esdoorn;104910,513;431241,415
2009;289;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105040,116;431124,81
2009;290;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105044,536;431121,573
2009;291;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105055,491;431116,277
2009;292;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105067,781;431109,55
2009;293;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105072,161;431107,349
2009;294;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105090,67;431096,951
2009;295;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105096,56;431093,15
2009;296;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105102,708;431089,548
2009;297;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105113,415;431084,306
2009;298;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105118,816;431080,771
2009;299;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105126,015;431077,923
2009;300;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105133,767;431074,436
2009;301;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105134,14;431060,502
2009;302;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105141,203;431056,116
2009;303;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105148,354;431053,317
2009;304;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105153,384;431049,579
2009;305;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105163,136;431045,302
2009;306;Acer platanoides 'Royal Red';Rode Noorse esdoorn;105168,353;431041,606
;7626;Acer pseudoplatanus;Gewone esdoorn;104962,766543845;430195,218961373
;7657;Acer pseudoplatanus;Gewone esdoorn;104247,609557035;431591,84062286
;7770;Acer pseudoplatanus;Gewone esdoorn;104470,514604059;430824,455788383
;7829;Acer pseudoplatanus;Gewone esdoorn;105496,296483931;431471,501835955
;7830;Acer pseudoplatanus;Gewone esdoorn;105495,249766181;431484,585807825
;7831;Acer pseudoplatanus;Gewone esdoorn;105492,632971807;431497,146420821
1970;350;Acer pseudoplatanus;Gewone esdoorn;104426,958007368;430803,7968679
1975;359;Acer pseudoplatanus;Gewone esdoorn;104477,085;430835,888
1970;366;Acer pseudoplatanus;Gewone esdoorn;104478,408;430803,331
1970;367;Acer pseudoplatanus;Gewone esdoorn;104469,583935235;430791,022965276
1970;368;Acer pseudoplatanus;Gewone esdoorn;104468,598713741;430789,052522287
1970;405;Acer pseudoplatanus;Gewone esdoorn;104876,911;430742,355
1970;411;Acer pseudoplatanus;Gewone esdoorn;104798,340904348;430693,525314242
1970;416;Acer pseudoplatanus;Gewone esdoorn;104804,949388652;430695,688090923
1980;114;Acer pseudoplatanus;Gewone esdoorn;104112,986;431523,899
0;1240;Acer pseudoplatanus;Gewone esdoorn;104801,339;430711,587
1970;181;Acer pseudoplatanus;Gewone esdoorn;104331,701;431698,701
1970;258;Acer pseudoplatanus;Gewone esdoorn;105449,426;430619,915
1970;2898;Acer pseudoplatanus;Gewone esdoorn;103541,652;431592,874
1970;2937;Acer pseudoplatanus;Gewone esdoorn;103910,47;431332,606
1980;311;Acer pseudoplatanus;Gewone esdoorn;103575,698;431776,177
1980;312;Acer pseudoplatanus;Gewone esdoorn;103579,054;431772,34
1980;313;Acer pseudoplatanus;Gewone esdoorn;103542,638;431658,152
1985;314;Acer pseudoplatanus;Gewone esdoorn;103358,286;431788,419
1970;315;Acer pseudoplatanus;Gewone esdoorn;103440,075;431698,274
1970;316;Acer pseudoplatanus;Gewone esdoorn;103378,695;431757,876
1970;317;Acer pseudoplatanus;Gewone esdoorn;103379,297;431750,901
1970;318;Acer pseudoplatanus;Gewone esdoorn;103382,014;431746,411
1970;319;Acer pseudoplatanus;Gewone esdoorn;103438,882;431740,383
1980;321;Acer pseudoplatanus;Gewone esdoorn;103794,211;431985,232
1970;322;Acer pseudoplatanus;Gewone esdoorn;103982,322;431550,36
1984;323;Acer pseudoplatanus;Gewone esdoorn;104316,047;431723,93
1975;324;Acer pseudoplatanus;Gewone esdoorn;104262,799;431582,522
1998;325;Acer pseudoplatanus;Gewone esdoorn;104255,232;431587,251
1975;326;Acer pseudoplatanus;Gewone esdoorn;104260,155;431581,316
1975;327;Acer pseudoplatanus;Gewone esdoorn;104252,854;431590,664
1990;328;Acer pseudoplatanus;Gewone esdoorn;104248,985;431592,809
1975;329;Acer pseudoplatanus;Gewone esdoorn;104330,293;431381,282
1975;330;Acer pseudoplatanus;Gewone esdoorn;104342,32;431374,064
1975;331;Acer pseudoplatanus;Gewone esdoorn;104041,492;431806,884
1975;332;Acer pseudoplatanus;Gewone esdoorn;104015,032;431805,852
1975;333;Acer pseudoplatanus;Gewone esdoorn;104032,408;431805,701
1975;334;Acer pseudoplatanus;Gewone esdoorn;104023,468;431803,135
1980;335;Acer pseudoplatanus;Gewone esdoorn;104151,801;431497,396
1970;336;Acer pseudoplatanus;Gewone esdoorn;103967,743;431528,499
1980;337;Acer pseudoplatanus;Gewone esdoorn;103926,232;431327,489
1975;338;Acer pseudoplatanus;Gewone esdoorn;104103,263;431176,257
1975;339;Acer pseudoplatanus;Gewone esdoorn;104100,251;431172,753
1975;340;Acer pseudoplatanus;Gewone esdoorn;104098,846;431180,004
1975;341;Acer pseudoplatanus;Gewone esdoorn;104119,883;431164,634
1975;342;Acer pseudoplatanus;Gewone esdoorn;104129,742;431152,777
1975;343;Acer pseudoplatanus;Gewone esdoorn;104126,375;431156,817
1980;344;Acer pseudoplatanus;Gewone esdoorn;104120,864;431157,739
1980;345;Acer pseudoplatanus;Gewone esdoorn;104114,685;431161,169
1975;346;Acer pseudoplatanus;Gewone esdoorn;104190,4;431184,727
1965;347;Acer pseudoplatanus;Gewone esdoorn;104183,554;431199,522
1980;348;Acer pseudoplatanus;Gewone esdoorn;104175,95;431202,683
1980;349;Acer pseudoplatanus;Gewone esdoorn;104123,896;431160,147
1970;351;Acer pseudoplatanus;Gewone esdoorn;104512,173;430948,159
1970;352;Acer pseudoplatanus;Gewone esdoorn;104511,009;430933,96
1970;353;Acer pseudoplatanus;Gewone esdoorn;104440,301;430808,172
1970;354;Acer pseudoplatanus;Gewone esdoorn;104444,61;430816,326
1970;355;Acer pseudoplatanus;Gewone esdoorn;104453,987;430826,427
1970;356;Acer pseudoplatanus;Gewone esdoorn;104456,229;430827,737
1970;357;Acer pseudoplatanus;Gewone esdoorn;104480,037;430868,94
1970;358;Acer pseudoplatanus;Gewone esdoorn;104478,714;430865,764
1970;360;Acer pseudoplatanus;Gewone esdoorn;104470,997;430825,036
1970;361;Acer pseudoplatanus;Gewone esdoorn;104505,279;430862,497
1970;362;Acer pseudoplatanus;Gewone esdoorn;104504,321;430860,858
1970;363;Acer pseudoplatanus;Gewone esdoorn;104490,12;430836,395
1975;364;Acer pseudoplatanus;Gewone esdoorn;104473,908;430830,329
1975;365;Acer pseudoplatanus;Gewone esdoorn;104472,32;430828,212
1970;369;Acer pseudoplatanus;Gewone esdoorn;104464,086;430791,506
1970;370;Acer pseudoplatanus;Gewone esdoorn;104459,851;430796,8
1970;371;Acer pseudoplatanus;Gewone esdoorn;104459,579;430806,152
1970;372;Acer pseudoplatanus;Gewone esdoorn;104527,514;430911,962
1970;373;Acer pseudoplatanus;Gewone esdoorn;104524,867;430913,021
1970;374;Acer pseudoplatanus;Gewone esdoorn;104521,162;430913,55
1970;375;Acer pseudoplatanus;Gewone esdoorn;104528,838;430914,345
1970;376;Acer pseudoplatanus;Gewone esdoorn;104530,834;430901,236
1995;377;Acer pseudoplatanus;Gewone esdoorn;104494,666;430863,633
1970;378;Acer pseudoplatanus;Gewone esdoorn;104462,878;430806,248
1970;380;Acer pseudoplatanus;Gewone esdoorn;104553,61;430968,965
